Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28)
0.0008929998105813368,0.6940916870837791,3.76,0.0,0.5490744838083017,0.9606838585176167,0.04988028395873186,1.8895453805297406e-16,2.8521145653972545e-12,0.003128799775383265,0.0004393924056431881,6.28461489124911e-07,3.0477094901591566e-05,3.1461316203009295e-05,0.023291152974206163,0.009442681950118504,8.0460909300825e-06,3.5730178936419487e-07,2.2344238193910834e-06,0.009975405318647596,0.005784240352640202,6.005015466695081e-06,0.018342517013837503,2.0936402363022685e-05,5.052047496130595e-12,1.207933321343689e-06
0.0009003953632532392,0.6941450588225943,3.76,0.0,0.5481446874682911,0.9600182993171406,0.050740185467794234,1.9270842648619708e-16,2.868821000638494e-12,0.003140755840615789,0.0004429679964300176,6.303775078403969e-07,3.078265593160055e-05,3.187775389680921e-05,0.02373398075096236,0.009488867859523322,8.136196789831095e-06,3.610999792179315e-07,2.2608813915401137e-06,0.010167128341033473,0.005819810071039673,6.092469487398919e-06,0.018759369554064372,2.1204657136566593e-05,5.14945102707582e-12,1.2430633165252008e-06
0.0009077909159251417,0.6941991213556878,3.76,0.0,0.547207972148533,0.9593458802056273,0.05160875265317405,1.965235795913109e-16,2.8855963971221798e-12,0.003152650817282336,0.00044654419277519473,6.322725004405058e-07,3.108979163872418e-05,3.229767119590581e-05,0.024181325676641403,0.00953435130000841,8.226917306204629e-06,3.64908925879472e-07,2.2873744522277053e-06,0.010360303083099159,0.005854893222992514,6.180501113919636e-06,0.019181972273758754,2.147415613398106e-05,5.247607178323017e-12,1.2788998040102045e-06
0.0009151864685970442,0.694253876768247,3.76,0.0,0.5462643294705511,0.9586665595611799,0.05248602326833647,2.00402252683808e-16,2.902444197404104e-12,0.00316448671810098,0.00045012127963169936,6.341468149442808e-07,3.139854260995968e-05,3.2721136512332634e-05,0.02463318815716249,0.00957914249882202,8.318266448669542e-06,3.6872889444911196e-07,2.313904327987602e-06,0.01055490668975494,0.005889493417800844,6.269120444440044e-06,0.01961035977217372,2.1744913508580684e-05,5.346504965245696e-12,1.3154515173699153e-06
0.0009225820212689467,0.6943093271987926,3.76,0.0,0.5453137503050456,0.9579802949087681,0.05337203602155598,2.0434587585669494e-16,2.919367577540716e-12,0.0031762655678305345,0.0004536995540731342,6.360007995172516e-07,3.170895090752713e-05,3.314822038456952e-05,0.02508956889172927,0.009623251740667551,8.410258660280868e-06,3.7256018904903145e-07,2.340472477059258e-06,0.010750916160766441,0.005923614417572729,6.358337633708931e-06,0.020044567313729934,2.2016944686907806e-05,5.446133351495456e-12,1.352727429719415e-06
0.0009286116323150133,0.6943550519035554,3.76,0.0,0.5445336010085411,0.9574156130488621,0.054100901059288144,2.0760963015420826e-16,2.9332233505439656e-12,0.00318582808583358,0.00045661802193757274,6.374975553891075e-07,3.196328410328911e-05,3.349915122779988e-05,0.02546500140060352,0.009658716623596828,8.485746291056206e-06,3.7569244777693905e-07,2.3621630101741338e-06,0.010911747424834509,0.005951081446261333,6.431526618907802e-06,0.020402909557917303,2.2239686512881355e-05,5.527893540710352e-12,1.3836607436116158e-06
0.0009346412433610798,0.6944012412714873,3.76,0.0,0.5437488285710348,0.9568462626338258,0.054835625553283196,2.1091801108402603e-16,2.947133317352907e-12,0.0031953551418443865,0.00045953765564654307,6.389812188631236e-07,3.221877215000351e-05,3.385257671117181e-05,0.025843438668377756,0.00969374067462597,8.561679509716185e-06,3.788326145870466e-07,2.3838810481966277e-06,0.0110734852223364,0.005978234723176725,6.5051265096977655e-06,0.02076516422820642,2.2463295858850065e-05,5.610125953119574e-12,1.4150864272684483e-06
0.0009406708544071464,0.6944478965581687,3.76,0.0,0.5429594268696608,0.9562722193096389,0.0555762319970057,2.1427259791693688e-16,2.9610994343588273e-12,0.0032048478479686,0.0004624586319637885,6.404519789949965e-07,3.247543999698127e-05,3.420853872203311e-05,0.02622488157711007,0.009728329516232427,8.638066799688813e-06,3.8198087815650807e-07,2.40562762193053e-06,0.011236116907086193,0.0060050764902756714,6.579143614861961e-06,0.021131351502316927,2.2687782995676364e-05,5.692824548914199e-12,1.4470096170786577e-06
0.0009467004654532129,0.6944950190311682,3.76,0.0,0.5421653894071632,0.9556934582972959,0.0563227433731054,2.1767388201226657e-16,2.975123439669923e-12,0.00321430732031872,0.000465381131802876,6.419100248691618e-07,3.273331323925878e-05,3.4567080122139564e-05,0.026609331182244813,0.009762488774108107,8.714916823692733e-06,3.8513743447447353e-07,2.427403833574102e-06,0.011399629789130328,0.006031609043083932,6.653584460593325e-06,0.02150149190507327,2.2913158753765073e-05,5.7759832617470314e-12,1.4794354965961236e-06
0.0009527300764992795,0.6945426100061499,3.76,0.0,0.5413667093068595,0.9551099543865179,0.05707518316194872,2.2112174649144803e-16,2.9892070351305305e-12,0.0032237346788372436,0.00046830534001785325,6.433555457252071e-07,3.2992418125872886e-05,3.492824497402283e-05,0.026996788718140534,0.009796224074360468,8.792238442336615e-06,3.883024781419013e-07,2.449210868261603e-06,0.011564011136938097,0.006057834728917555,6.728455973977696e-06,0.021875606315492093,2.313943450746531e-05,5.859595995102583e-12,1.5123692479312626e-06
0.0009587596875453461,0.6945906708202645,3.76,0.0,0.540563379302848,0.9545216819229803,0.0578335753588639,2.246185534630447e-16,3.0033524296069504e-12,0.003233131046038843,0.00047123144549547435,6.447887301468842e-07,3.325278153594131e-05,3.529207858753424e-05,0.027387255609543155,0.009829541037248368,8.87004073417431e-06,3.9147621727837706e-07,2.4710499745940318e-06,0.011729248182476946,0.006083755943099576,6.803765230105134e-06,0.02225371598138687,2.3366622185514145e-05,5.943656675183281e-12,1.54581625340173e-06
0.000964186337486806,0.6946343284006846,3.76,0.0,0.5398364003044014,0.9539881380224737,0.05852123790493073,2.2780822601156075e-16,3.0161376370167984e-12,0.003241562209198842,0.00047386672196596773,6.460682040721628e-07,3.348820739848771e-05,3.5621848774750384e-05,0.027741250149477707,0.009859173262287862,8.940481433969256e-06,3.9434019924198953e-07,2.490733666804669e-06,0.011878682566144194,0.006106826728534989,6.871923728215927e-06,0.022597448492588552,2.357188107244765e-05,6.019689249189956e-12,1.5763619217958979e-06
0.0009696129874282659,0.6946783686912211,3.76,0.0,0.5391056428082391,0.9534506910914341,0.05921376002066899,2.3103801026053523e-16,3.0289755917358523e-12,0.0032499700034121794,0.00047650383464833946,6.473379750173113e-07,3.372469549857945e-05,3.595385251467881e-05,0.02809768491094127,0.009888475257573694,9.011325888549611e-06,3.9721156462199366e-07,2.510445392044115e-06,0.01202879034616573,0.0061296546755527336,6.940448003770612e-06,0.02294445071642775,2.3777898129425245e-05,6.096075272693828e-12,1.6073317805553994e-06
0.0009750396373697258,0.6947227927481799,3.76,0.0,0.5383711006747744,0.9529093214639939,0.05991116032452868,2.3430900221515075e-16,3.0418678651915268e-12,0.0032583552524643416,0.00047914292879438716,6.485981797340094e-07,3.396226676066335e-05,3.628812522322593e-05,0.028456561361771982,0.009917451092343325,9.082581126230848e-06,4.0009047451565757e-07,2.5301862083924963e-06,0.012179562152869066,0.00615224161904745,7.009343777213766e-06,0.023294738952763863,2.3984683144437398e-05,6.17281029154626e-12,1.6387298924047135e-06
0.0009804662873111856,0.6947676016449369,3.76,0.0,0.537632767488451,0.9523640091572638,0.0606134578073349,2.3762350439934564e-16,3.0548161929139976e-12,0.003266718781581088,0.00048178415205998555,6.498489543963026e-07,3.4200942561587934e-05,3.662470295535002e-05,0.028817881115591627,0.009946104821879229,9.154254319582465e-06,4.0297710448360637e-07,2.5499572045312937e-06,0.012330988601229541,0.006174589418536785,7.078616733252504e-06,0.023648329771028896,2.419224624064255e-05,6.249889872730107e-12,1.6705604854386314e-06
0.0009858929372526454,0.694812796485144,3.76,0.0,0.5368906365514763,0.9518147338632522,0.06132067184294766,2.4098064407311043e-16,3.0678216313237238e-12,0.0032750614174012625,0.0004844276543440464,6.510904349404185e-07,3.444074473338773e-05,3.6963622394526066e-05,0.029181645938041848,0.009974440484773256,9.226352788388773e-06,4.0587163215035916e-07,2.569759504071417e-06,0.012483060293317045,0.006196699956095322,7.1482726571697006e-06,0.024005240018685127,2.4400597860095866e-05,6.327309555714792e-12,1.7028277919179274e-06
0.0009913195871941052,0.6948583783987615,3.76,0.0,0.5361447008790946,0.9512614749425048,0.062032822197035986,2.443798937423947e-16,3.080885399308048e-12,0.0032833839875402275,0.0004870735874355142,6.523227568833667e-07,3.4681695501754674e-05,3.730492112500121e-05,0.029547857751644747,0.010002462100633238,9.298883977486818e-06,4.0877423442798704e-07,2.5895942848727486e-06,0.012635767820149899,0.0062185751346723285,7.218317607750933e-06,0.024365486828074455,2.4609748770033496e-05,6.405064877572846e-12,1.7355360763858592e-06
0.000996746237135565,0.6949043485468226,3.76,0.0,0.5353949531992015,0.9507042114233647,0.06274992902839038,2.4782606250229114e-16,3.0940098947519122e-12,0.003291687320343311,0.0004897221048661732,6.535460550048932e-07,3.492381746752551e-05,3.764863766218455e-05,0.029916518637170507,0.010030173668910635,9.371855441988988e-06,4.11685095334399e-07,2.6094627794943525e-06,0.012789101762018872,0.006240216877712135,7.288757862483629e-06,0.024729087618118387,2.481971007049863e-05,6.483151417767596e-12,1.768689765770961e-06
0.0009999999999999998,0.6949507081128459,3.76,0.0,0.5349435811134967,0.9503681527714725,0.06318228422573846,2.4991519028845533e-16,3.1019089295685705e-12,0.003296657031723657,0.0004913114322550409,6.542752603296749e-07,3.506956251334303e-05,3.785590219491319e-05,0.030138739244947987,0.010046642207662304,9.415822716370244e-06,4.1343445713443724e-07,2.6213924086568643e-06,0.01288133567776202,0.00625308190428445,7.331185259824337e-06,0.024948714615611853,2.4945994032393425e-05,6.530128284240887e-12,1.788783827628192e-06
0.0010021728870770249,0.6949507081128459,3.76,0.0,0.5346413859456126,0.950142921992923,0.06347201290000135,2.5131867646697506e-16,3.1071962665538916e-12,0.0032999722453026905,0.0004923733622492076,6.547604637090194e-07,3.5167133767502626e-05,3.799481105423373e-05,0.0302876308399432,0.010057579166341946,9.445274931666182e-06,4.146044069714019e-07,2.6293662355983655e-06,0.012943052690789162,0.006261627127089795,7.359599613210503e-06,0.025096060103327534,2.503049316871195e-05,6.561564725153687e-12,1.8022933357041943e-06
0.0010075995370184847,0.6949974583134799,3.76,0.0,0.5338839912508625,0.9495775849867913,0.06419909479260968,2.54854306019889e-16,3.12044510938661e-12,0.0033082395924308836,0.0004950275170551523,6.559661168854841e-07,3.5411667941814214e-05,3.834348119764833e-05,0.03066119677696039,0.01008468254376095,9.519150326760126e-06,4.1753236005358044e-07,2.6493059502980522e-06,0.013097611172594814,0.006282807840556908,7.430849286824542e-06,0.02546642230424912,2.5242109768770886e-05,6.640300332519259e-12,1.8363512636155e-06
0.0010130261869599445,0.6950446003951014,3.76,0.0,0.5331227609438828,0.9490081783861882,0.06493119610917501,2.584381256758767e-16,3.1337589332869857e-12,0.00331649019216459,0.000497684728224744,6.5716314756122e-07,3.565744389001855e-05,3.869468892841869e-05,0.031037219039448748,0.010111487724651006,9.593489602681232e-06,4.204691515802234e-07,2.6692832776245147e-06,0.013252767768599872,0.006303760990924267,7.502513564608714e-06,0.02584019255106407,2.5454571889752718e-05,6.719353831662557e-12,1.8708681987469471e-06
0.0010184528369014043,0.6950921356346241,3.76,0.0,0.5323576865458586,0.9484346798120213,0.06566833868239029,2.620746058709949e-16,3.147140050638367e-12,0.0033247248754865416,0.0005003451560895865,6.583516881446235e-07,3.5904485985950186e-05,3.90484758276779e-05,0.031415700397455386,0.010137998602971602,9.66830090268781e-06,4.234149847073091e-07,2.6892996018207825e-06,0.013408513036328352,0.006324488564686892,7.574599184229696e-06,0.026217389490269437,2.5667891856273407e-05,6.7987208126299574e-12,1.9058488888031178e-06
0.001023879486842864,0.6951400653430021,3.76,0.0,0.5315887592674228,0.9478570665194033,0.06641054478024438,2.65756796684946e-16,3.1605882528698944e-12,0.0033329444736223744,0.0005030089631824874,6.595318705417004e-07,3.615281912221065e-05,3.9404884210226946e-05,0.03179664380219655,0.010164219042658344,9.743592577437157e-06,4.263700645880622e-07,2.709356330010766e-06,0.013564837530534442,0.006344992560938688,7.647112899895592e-06,0.026598032088999194,2.5882082260495955e-05,6.8783968082022365e-12,1.941298069104916e-06
0.001029306136784324,0.695188390860812,3.76,0.0,0.5308159700038331,0.947275315391944,0.06715783711532802,2.694837305035456e-16,3.1741047764477417e-12,0.0033411498179505518,0.0005056763129993438,6.607038257401098e-07,3.6402468526583214e-05,3.976395737838713e-05,0.032180052391510686,0.010190152874593574,9.819373043548038e-06,4.2933459811286724e-07,2.7294549390707188e-06,0.013721731804743497,0.006365274989721013,7.720061835359096e-06,0.02698213964251905,2.6097156008682377e-05,6.95837740635848e-12,1.9772205730154807e-06
0.0010347327867257837,0.695237113560702,3.76,0.0,0.5300393093268483,0.9466894029303647,0.06791023885956042,2.732657903517633e-16,3.187693317591711e-12,0.003349341740124497,0.0005083473699178473,6.618676838424576e-07,3.665345984204306e-05,4.012573943890799e-05,0.032565929497741626,0.01021580389301693,9.89565084872141e-06,4.3230879948154434e-07,2.7495969440871853e-06,0.01387918641369613,0.006385337869467435,7.793453240983868e-06,0.02736973178616485,2.6313126296485457e-05,7.038658248904876e-12,2.013621420263033e-06
0.0010401594366672435,0.6952862348575486,3.76,0.0,0.5292587674862147,0.946099305252712,0.06866777364211003,2.771079847143477e-16,3.201356245939258e-12,0.00335752107175096,0.0005110223002090746,6.630235742924378e-07,3.6905819252650826e-05,4.049027522090663e-05,0.03295427864598483,0.010241175856782756,9.972434781801911e-06,4.352928894315956e-07,2.769783865285501e-06,0.014037191912752763,0.0064051832273832226,7.867294249966958e-06,0.027760828493836442,2.653000655285256e-05,7.119234936046754e-12,2.05050572934197e-06
0.0010455860866087033,0.6953357561904809,3.76,0.0,0.5284743344028783,0.9455049980835747,0.06943046556341291,2.809914016915605e-16,3.2150908624146932e-12,0.003365688643797767,0.0005137012714970219,6.641716257737931e-07,3.7159573374776316e-05,4.085761058099737e-05,0.03334510356166427,0.010266272485987393,1.0049733760600472e-05,4.382870850007813e-07,2.790017286389391e-06,0.014195738859961912,0.0064248130968316275,7.941592326791703e-06,0.028155450089670086,2.6747810493564102e-05,7.200103012331776e-12,2.0878785266613385e-06
0.0010510127365501631,0.6953856790515653,3.76,0.0,0.5276859996250653,0.9449064567023941,0.0701983392595165,2.849305505450356e-16,3.228901873375883e-12,0.0033738452877709727,0.0005163844519757356,6.653119657500857e-07,3.741474920491793e-05,4.1227792245248995e-05,0.03373840819851119,0.01029109745518693,1.0127556775677983e-05,4.4129161066460494e-07,2.810298847229221e-06,0.014354817817670359,0.006444229516435482,8.016355210630992e-06,0.02855361729552612,2.696655214857095e-05,7.28125817395904e-12,2.1257450827597493e-06
0.001055896721497477,0.6954309541712023,3.76,0.0,0.526973153523832,0.9443641285184253,0.07089387667480718,2.8852718219557413e-16,3.241399057999081e-12,0.0033811776105037395,0.0005188030530670604,6.66331783196396e-07,3.764564569111517e-05,4.15634285888546e-05,0.0340945059333826,0.010313210668184303,1.0198053147036612e-05,4.440047057064879e-07,2.8285947749109774e-06,0.01449843595114931,0.006461523481773591,8.084045554486831e-06,0.028915016635089223,2.7164233134774672e-05,7.354539667371674e-12,2.160251600372917e-06
0.0010607807064447908,0.6954765568467773,3.76,0.0,0.5262571302439149,0.9438183317101368,0.0715936502848979,2.92169120323191e-16,3.253960305104534e-12,0.003388502360621307,0.0005212253246558083,6.673455490692609e-07,3.787773630067338e-05,4.190144407132218e-05,0.03445261877245784,0.010335109401009623,1.0268988252413382e-05,4.467265223561354e-07,2.846932257029813e-06,0.014642470498478421,0.006478647697713104,8.152124292535019e-06,0.02927932058655888,2.736269574080214e-05,7.428046975636065e-12,2.195166361899292e-06
0.0010656646913921046,0.6955224883435147,3.76,0.0,0.5255379215678277,0.9432690475308186,0.07229767891989226,2.958534300254339e-16,3.266586086678859e-12,0.003395820141513154,0.0005236513913671155,6.683533536429717e-07,3.8111041822155055e-05,4.2241875027074694e-05,0.03481274997059172,0.010356796255315156,1.0340369060588457e-05,4.494572319610779e-07,2.8653125825057744e-06,0.014786914588601138,0.006495603654630799,8.220597370609624e-06,0.029646544906851615,2.756195068823633e-05,7.501776942203375e-12,2.2304934183157613e-06
