Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121)
2.2236542023731273e-07,0.8027525576611297,3.76,0.0,0.6119307783111816,0.9999864774635132,4.247120796833728e-07,1.3028804114625883e-17,1.4608147779661288e-12,2.356186872137644e-05,1.2361745423368155e-05,1.1299757282762653e-09,1.0829318724978276e-06,4.933860859906688e-06,2.200877245833946e-06,5.004910956067415e-08,7.248958153800081e-07,6.742789260359471e-10,1.052797448645819e-11,3.2942291825685764e-11,6.920805457717193e-11,6.566797969929734e-12,7.138447710489697e-11,1.774342632061125e-08,4.546629849400973e-19,1.5953541024821345e-16,1.0601153872316042e-16,9.02945144491905e-23,1.8984546202343182e-11,2.0889321821987344e-11,1.715231625622897e-17,4.014543184453221e-17,1.606255784702795e-17,2.4710831308065775e-10
2.2406517221046183e-07,0.8027525671946084,3.76,0.0,0.6119305759949627,0.9999863686689701,4.3356155087144167e-07,1.3219920551922014e-17,1.47439442275945e-12,2.3763349493972404e-05,1.2455240329699108e-05,1.140151133596898e-09,1.0961153333236278e-06,4.954828830259926e-06,2.2295131531422687e-06,5.085760927173187e-08,7.320981567419069e-07,6.804542662961596e-10,1.0725217516308885e-11,3.378641776608222e-11,7.090864949499833e-11,6.703823872795219e-12,7.309241416481512e-11,1.8004010558651766e-08,4.663319160406581e-19,1.6423482396998733e-16,1.0992179939232392e-16,9.4962438670042e-23,1.909823272719464e-11,2.1048492689353404e-11,1.7281161371178604e-17,4.090230219201056e-17,1.618466801914741e-17,2.500888005113796e-10
2.2576492418361093e-07,0.8027525767304722,3.76,0.0,0.6119303733782946,0.9999862598219652,4.425182337243676e-07,1.3411995982283113e-17,1.48799487150262e-12,2.3965123545561827e-05,1.2548718491036548e-05,1.1503418653631769e-09,1.109328638314697e-06,4.975631445420413e-06,2.258270056789704e-06,5.167310271240252e-08,7.392912896411316e-07,6.866421195745956e-10,1.092461669484108e-11,3.4645697809477185e-11,7.263830849100681e-11,6.842602264508193e-12,7.482920673091209e-11,1.826632132473864e-08,4.782106570238134e-19,1.6903834401863288e-16,1.1394683435598905e-16,9.983054802425978e-23,1.921281556858624e-11,2.1208977855273994e-11,1.741151599440318e-17,4.166752522724807e-17,1.6307551842945602e-17,2.5309207911223695e-10
2.2746467615676004e-07,0.8027525862687258,3.76,0.0,0.6119301704619851,0.9999861509229848,4.515823676730146e-07,1.3605022530692905e-17,1.501616060107304e-12,2.4167190056731618e-05,1.2642179881730905e-05,1.160547832133969e-09,1.1225710008162506e-06,4.996270157392069e-06,2.2871470038792893e-06,5.249560095159169e-08,7.464748354394669e-07,6.928425584223806e-10,1.1126179775187825e-11,3.552029148406351e-11,7.439731986136422e-11,6.983141167204304e-12,7.659511559772002e-11,1.8530355014228084e-08,4.903014198098192e-19,1.7394754050259486e-16,1.1808917743703397e-16,1.0490564865161332e-22,1.9328294334965232e-11,2.137081846763834e-11,1.754308481346707e-17,4.244113194848385e-17,1.643162545877723e-17,2.5611830410791987e-10
2.2916442812990914e-07,0.8027525958093737,3.76,0.0,0.611929967246842,0.9999860419725115,4.6075418578096335e-07,1.3798991766453529e-17,1.5152579142457925e-12,2.4369548206470226e-05,1.2735624476378627e-05,1.1707689105112493e-09,1.1358416409747124e-06,5.016746405366228e-06,2.3161430498947386e-06,5.332511501999359e-08,7.536484233137508e-07,6.990556651452482e-10,1.1329914496676675e-11,3.641035888531701e-11,7.618597283651162e-11,7.125448563453411e-12,7.839040026113809e-11,1.8796108028853846e-08,5.026064241992435e-19,1.7896399563387303e-16,1.223514005458885e-16,1.1019471564704193e-22,1.944466754602948e-11,2.1534089281926066e-11,1.7675512628383833e-17,4.322315330887041e-17,1.6557098823868772e-17,2.5916759989163014e-10
2.3086418010305825e-07,0.8027526053524201,3.76,0.0,0.6119297637336759,0.9999859329710222,4.7003391481937064e-07,1.3993896717372333e-17,1.5289203873897698e-12,2.4572197172081947e-05,1.2829052249818903e-05,1.1810051053386536e-09,1.1491397857221449e-06,5.0370616162293665e-06,2.3452572585868253e-06,5.416165610470235e-08,7.608116900915566e-07,7.05281339545736e-10,1.1535828568490521e-11,3.7316060672468396e-11,7.800455757714474e-11,7.2695323876704e-12,8.021532381985293e-11,1.9063576776721647e-08,5.151278978290109e-19,1.8408930476040662e-16,1.267361139565022e-16,1.1570489678981068e-22,1.9561933698541044e-11,2.169875006675794e-11,1.7809079447483464e-17,4.401362015231175e-17,1.6683549126904693e-17,2.622401984603296e-10
2.3256393207620735e-07,0.8027526148978695,3.76,0.0,0.6119295599232983,0.9999858239189907,4.794217753031752e-07,1.418973095853012e-17,1.5426034410734936e-12,2.477513612932688e-05,1.2922463177132435e-05,1.1912564514185943e-09,1.1624646687645284e-06,5.057217204380347e-06,2.374488701933593e-06,5.5005235387769904e-08,7.679642801830658e-07,7.115194588620101e-10,1.174392967646409e-11,3.8237558067504285e-11,7.985336517232597e-11,7.415400532568897e-12,8.207015009551276e-11,1.9332757672302802e-08,5.278680761396656e-19,1.8932507614140949e-16,1.3124596657432673e-16,1.2144351408156123e-22,1.9680091592592486e-11,2.1864731780200415e-11,1.7944137342482318e-17,4.4812563236343614e-17,1.6810718253919325e-17,2.6533635837680146e-10
2.3426368404935646e-07,0.8027526244457263,3.76,0.0,0.6119293558165227,0.9999857148168856,4.889179815492096e-07,1.4386487413673875e-17,1.556307021370697e-12,2.4978364252592167e-05,1.301585723363941e-05,1.2015229052584441e-09,1.1758155305611708e-06,5.077214571587741e-06,2.4038364600729523e-06,5.585586389292885e-08,7.751058454720823e-07,7.177700293379901e-10,1.1954225492144889e-11,3.9175012854484523e-11,8.173268763653442e-11,7.563060855871546e-12,8.395514039323144e-11,1.9603647136424752e-08,5.408292023723441e-19,1.9467293045186523e-16,1.3588364634303025e-16,1.2741806630065894e-22,1.979914028854766e-11,2.203203374034865e-11,1.808060089426941e-17,4.5620013266657133e-17,1.6938914228893666e-17,2.6845627371448e-10
2.3596343602250556e-07,0.8027526339959943,3.76,0.0,0.6119291514141636,0.9999856056651726,4.985227417404727e-07,1.4584158245465508e-17,1.5700310586499431e-12,2.5181880714947523e-05,1.3109234394896975e-05,1.2118043531596317e-09,1.189191618302395e-06,5.0970551071623734e-06,2.4332996212180613e-06,5.671355252385626e-08,7.822360451906813e-07,7.240331479722104e-10,1.2166723673662912e-11,4.0128587378658747e-11,8.364281790639963e-11,7.712521179688278e-12,8.587055367955386e-11,1.9876241596262818e-08,5.540135275591525e-19,2.001345005572886e-16,1.4065188060499144e-16,1.336362320265462e-22,1.9919078850137884e-11,2.2200718155978274e-11,1.8218101087245278e-17,4.643600090372256e-17,1.7068492918253078e-17,2.716000793788376e-10
2.3813391138710565e-07,0.8027526461945931,3.76,0.0,0.6119288899769183,0.9999854662139775,5.109455415409905e-07,1.4837889118500357e-17,1.587585430064883e-12,2.544217617554029e-05,1.3228446502059755e-05,1.2249548286324465e-09,1.2063075214199948e-06,5.122164403111452e-06,2.4710885405711707e-06,5.781904758265081e-08,7.913238059741615e-07,7.320489608480158e-10,1.2441284175699124e-11,4.1369934350052414e-11,8.612718662826634e-11,7.906001626780692e-12,8.83610560829407e-11,2.0226800394106536e-08,5.71177137405534e-19,2.0727650769543812e-16,1.4693480516898976e-16,1.4194309304985743e-22,2.0073524587284587e-11,2.2418136831557847e-11,1.8395229659418595e-17,4.7490425424584445e-17,1.723558983882087e-17,2.756495479188965e-10
2.4030438675170577e-07,0.80275265839714,3.76,0.0,0.6119286280607372,0.9999853266835933,5.235460813869174e-07,1.5093084573749846e-17,1.6051729479035794e-12,2.5702938713812945e-05,1.3347630971081435e-05,1.2381295883154125e-09,1.2234618035343415e-06,5.147023058495999e-06,2.5090622961696656e-06,5.8936095401835566e-08,8.003918136008077e-07,7.400851521987736e-10,1.2719464075189031e-11,4.26381718117753e-11,8.866288278432388e-11,8.102445878671918e-12,9.09021326208014e-11,2.058012607576756e-08,5.887130932872277e-19,2.1461007634402935e-16,1.5344097864275459e-16,1.5067682400455254e-22,2.0229416988852943e-11,2.2637814299517286e-11,1.857414852721596e-17,4.855888442280247e-17,1.7404336220638747e-17,2.797386835632645e-10
2.4247486211630586e-07,0.8027526706036433,3.76,0.0,0.6119283656673259,0.9999851870749589,5.363247519360698e-07,1.5349730634562114e-17,1.6227935055355593e-12,2.5964166598709895e-05,1.346678775272184e-05,1.2513285959348393e-09,1.2406529447937453e-06,5.171633880709377e-06,2.547219045873545e-06,6.006471881120017e-08,8.09439409197095e-07,7.481415981146177e-10,1.3001279161480253e-11,4.39336417496409e-11,9.125052282097645e-11,8.30186993294577e-12,9.349432650651201e-11,2.093621124720892e-08,6.066261371523463e-19,2.221386960467675e-16,1.6017636385571496e-16,1.598547308944024e-22,2.0386753234489195e-11,2.2859703814256767e-11,1.875508474356592e-17,4.964144117726705e-17,1.7574694439081637e-17,2.838679315080432e-10
2.4464533748090596e-07,0.802752682814112,3.76,0.0,0.611928102798393,0.9999850473890018,5.492819281415861e-07,1.5607813168759943e-17,1.6404469875154664e-12,2.622585809613744e-05,1.3585916798347748e-05,1.2645517617718084e-09,1.2578794430317215e-06,5.195999645477404e-06,2.5855569682266406e-06,6.120494046246487e-08,8.184659522626275e-07,7.5621827613182e-10,1.3286745171916574e-11,4.525668762164719e-11,9.389072560379649e-11,8.504289689025408e-12,9.613817870870424e-11,2.129504853119566e-08,6.249210313925692e-19,2.298658898634778e-16,1.6714703165919577e-16,1.6949462678976727e-22,2.054553089423315e-11,2.3083803524657473e-11,1.893799466688413e-17,5.073815878178966e-17,1.7746774289309972e-17,2.88037693928505e-10
2.4681581284550605e-07,0.8027526950285546,3.76,0.0,0.6119278394556499,0.9999849076266398,5.624179694933501e-07,1.5867318272471314e-17,1.6581332808692513e-12,2.6488011469124337e-05,1.370501805992369e-05,1.2777990153371627e-09,1.275139813676045e-06,5.2201230975300025e-06,2.6240742621431626e-06,6.235678296604343e-08,8.274708202127797e-07,7.643151292006849e-10,1.357587778915385e-11,4.6607654353468174e-11,9.658411240480264e-11,8.709720944653022e-12,9.883422992983917e-11,2.1656630567263885e-08,6.436025587900193e-19,2.3779521394813687e-16,1.743591621865957e-16,1.7961484359289115e-22,2.0705746871393984e-11,2.3310096780934727e-11,1.9122932663915548e-17,5.1849100136590165e-17,1.7920630905439603e-17,2.9224838673786417e-10
2.4898628821010614e-07,0.8027527072469791,3.76,0.0,0.6119275756408113,0.9999847677887799,5.757332201590394e-07,1.6128231887893337e-17,1.675852264620552e-12,2.6750624978020477e-05,1.3824091490006897e-05,1.291070243629914e-09,1.292432589689501e-06,5.244006950716341e-06,2.662769146737053e-06,6.35202687941404e-08,8.364534081256471e-07,7.724321615964175e-10,1.3868692643043777e-11,4.7986888332150905e-11,9.933130689427368e-11,8.918179400485065e-12,1.0158301890907028e-10,2.2020950011700873e-08,6.626755224084499e-19,2.4593025785651695e-16,1.818190457647271e-16,1.902342388749206e-22,2.0867398779034686e-11,2.353860153172725e-11,1.9309789916053953e-17,5.297432795175273e-17,1.809624930725937e-17,2.96500392187542e-10
2.5115676357470623e-07,0.8027527194693942,3.76,0.0,0.611927311355594,0.9999846278763181,5.892280092191769e-07,1.6390540344698274e-17,1.6936038236388918e-12,2.7013696880643107e-05,1.394313704173847e-05,1.3043653684570966e-09,1.309756321475406e-06,5.267653888639428e-06,2.701639861021367e-06,6.469542039678159e-08,8.454131283074642e-07,7.805693237022369e-10,1.4165205306720777e-11,4.93947374020696e-11,1.0213293512818806e-10,9.129680656656358e-12,1.0438508451729746e-10,2.238799953751451e-08,6.821447455297109e-19,2.5427464417590427e-16,1.8953308409257565e-16,2.013722073027019e-22,2.1030483382318047e-11,2.376930763417787e-11,1.9498609593470267e-17,5.4113904731674983e-17,1.827359266998812e-17,3.0079411883114727e-10
2.5332723893930633e-07,0.8027527316958081,3.76,0.0,0.6119270466017173,0.9999844878901408,6.029026507832385e-07,1.665422992778625e-17,1.7113878370724177e-12,2.7277225432449522e-05,1.4062154668839326e-05,1.3176842829775458e-09,1.3271095768233492e-06,5.291066564726402e-06,2.7406846637718882e-06,6.588226011300205e-08,8.543494100933518e-07,7.887265998653561e-10,1.4465431298948825e-11,5.0831550858374056e-11,1.0498962554109973e-10,9.344240217218602e-12,1.0724096403952818e-10,2.2757771834416234e-08,7.020150715889005e-19,2.628320288722438e-16,1.9750779106954302e-16,2.130486865643472e-22,2.1194998341591727e-11,2.400222672338352e-11,1.968931878612084e-17,5.526789278635497e-17,1.8452649704933188e-17,3.0512995339627667e-10
2.554977143039064e-07,0.8027527439262289,3.76,0.0,0.6119267813809028,0.9999843478311242,6.16757444233279e-07,1.6919287356893795e-17,1.7292041907188745e-12,2.7541208886703334e-05,1.4181144325601206e-05,1.33102691501523e-09,1.3444909408062601e-06,5.314247602820426e-06,2.7799018332208075e-06,6.708081024788623e-08,8.632616994063264e-07,7.969039319555789e-10,1.4769386080524972e-11,5.2297679443450616e-11,1.0790200893299431e-10,9.56187348778372e-12,1.1015119483478515e-10,2.3130259608788638e-08,7.222913641334223e-19,2.716061008794173e-16,2.0574979398091764e-16,2.25284169111514e-22,2.136094026304783e-11,2.4237342933473685e-11,1.988197751176987e-17,5.64363542182804e-17,1.8633423297799288e-17,3.095083084860782e-10
2.576681896685065e-07,0.8027527561606648,3.76,0.0,0.6119265156948744,0.9999842077001343,6.307926743260456e-07,1.718569927670805e-17,1.7470527640858548e-12,2.7805645494631835e-05,1.4300105966883186e-05,1.3443931627366594e-09,1.3618990157283416e-06,5.337199597234071e-06,2.81928966693953e-06,6.829109299640086e-08,8.721494585888058e-07,8.051012946032761e-10,1.5077085057341325e-11,5.379347533970045e-11,1.1087071846266174e-10,9.782595779787425e-12,1.1311631261099264e-10,2.3505455583669837e-08,7.429785066898965e-19,2.806005824500481e-16,2.1426583431953432e-16,2.380997077762661e-22,2.1528306748532057e-11,2.4474662847999863e-11,2.0076533831194217e-17,5.761935093209855e-17,1.8815920922347468e-17,3.1392957413579534e-10
2.598386650331066e-07,0.8027527683991234,3.76,0.0,0.6119262495453577,0.9999840674980275,6.450086114549405e-07,1.7453452740107482e-17,1.7649334428197118e-12,2.8070533505611773e-05,1.4419039548102113e-05,1.357782953182865e-09,1.3793324210096302e-06,5.35992511334995e-06,2.8588464815134227e-06,6.951313050471137e-08,8.810121659368712e-07,8.133186343991283e-10,1.538854357662573e-11,5.531929216654453e-11,1.1389638963347787e-10,1.000642230853049e-11,1.1613685293028273e-10,2.3883352498718063e-08,7.640814027162585e-19,2.898192286963961e-16,2.230627690134617e-16,2.515169282045078e-22,2.1697094217634818e-11,2.4714170993997853e-11,2.0273041771880332e-17,5.881694461955184e-17,1.9000138633164856e-17,3.1839416121805974e-10
2.620091403977067e-07,0.8027527806416126,3.76,0.0,0.6119259829340802,0.9999839272256494,6.594055117342621e-07,1.7722534690348106e-17,1.7828461057308834e-12,2.833587116730092e-05,1.4537945025229832e-05,1.3711961839189666e-09,1.396789793138317e-06,5.382426687663797e-06,2.8985706124478325e-06,7.074694481375453e-08,8.89849315568467e-07,8.215559255217939e-10,1.5703776930261828e-11,5.6875484972305224e-11,1.1697966028746447e-10,1.0233368196917271e-11,1.1921334967453837e-10,2.426394311019806e-08,7.856049755289917e-19,2.9926582796791303e-16,2.3214757123077204e-16,2.6555803406692034e-22,2.1867300193554903e-11,2.4955874001876944e-11,2.0471451581581738e-17,6.002919677377744e-17,1.9186073074561058e-17,3.2290245824433194e-10
2.641796157623068e-07,0.8027527928881408,3.76,0.0,0.611925715862771,0.9999837868838376,6.739836172804283e-07,1.7992932479337843e-17,1.800790637887763e-12,2.8601656725840944e-05,1.4656822354783006e-05,1.3846327793958248e-09,1.4142697855416404e-06,5.404706828402772e-06,2.9384604138230155e-06,7.19925579100148e-08,8.986604169323958e-07,8.298131194380107e-10,1.602280035061072e-11,5.846241023202458e-11,1.2012117058995885e-10,1.0463448473704843e-11,1.2234633647864607e-10,2.4647220190942594e-08,8.075541682778381e-19,3.0894420135162045e-16,2.4152733163388914e-16,2.8024582010544694e-22,2.2038920958774077e-11,2.5199758321467667e-11,2.0671804965866186e-17,6.125616867345826e-17,1.9373717378634126e-17,3.2745487281541015e-10
2.663500911269069e-07,0.8027528051387152,3.76,0.0,0.6119254483331605,0.9999836464734186,6.887431562711531e-07,1.8264633341120226e-17,1.8187669174721105e-12,2.8867888425958303e-05,1.4775671493821298e-05,1.398092637250103e-09,1.4317710685464121e-06,5.426768015536793e-06,2.9785142582320017e-06,7.324999168188704e-08,9.07444994725072e-07,8.380901878528887e-10,1.6345629014118148e-11,6.008042583825604e-11,1.2332156302472406e-10,1.0696678076860732e-11,1.2553634534263167e-10,2.5033176530341787e-08,8.299339437691181e-19,3.188582030917147e-16,2.5120925914800703e-16,2.956036767163758e-22,2.2211953973992107e-11,2.5445830049236708e-11,2.0874055487631525e-17,6.249792139570203e-17,1.956307126631295e-17,3.3205179238406756e-10
2.68520566491507e-07,0.8027528173933436,3.76,0.0,0.6119251803469804,0.99998350599521,7.036843432497339e-07,1.8537624929892145e-17,1.8367748292558548e-12,2.9134564511189075e-05,1.489449239993649e-05,1.4115756808559628e-09,1.4492923292339529e-06,5.4486127014188544e-06,3.0187305364114647e-06,7.451926795906063e-08,9.16202588368472e-07,8.463870837366371e-10,1.6672278036790886e-11,6.172989109999458e-11,1.2658148237732286e-10,1.0933071852094863e-11,1.287839079469419e-10,2.5421804934300956e-08,8.527492844493543e-19,3.2901172004074953e-16,2.61200682241361e-16,3.1165560364438627e-22,2.2386395414586587e-11,2.5694076175336393e-11,2.107823883340016e-17,6.375451579798607e-17,1.9754130316119706e-17,3.3669362248552404e-10
2.7069104185610707e-07,0.8027528296520335,3.76,0.0,0.611924911905964,0.99998336545002,7.188073791536353e-07,1.8811894772951782e-17,1.854814251006068e-12,2.9401683223946384e-05,1.501328503125178e-05,1.4250818088129313e-09,1.4668322714124442e-06,5.4702433107497024e-06,3.0591076572175975e-06,7.580040847747737e-08,9.24932751983352e-07,8.547037757716747e-10,1.700276247820337e-11,6.341116673208726e-11,1.2990157573155737e-10,1.117264455594446e-11,1.3208955436505736e-10,2.5813098225233743e-08,8.760051923177111e-19,3.3940867212793885e-16,2.715090496535133e-16,3.284262138376155e-22,2.2562242665336977e-11,2.5944501550899383e-11,2.1284315493365884e-17,6.50260125346867e-17,1.9946894301880998e-17,3.4138075012732517e-10
2.7286151722070716e-07,0.8027528419147923,3.76,0.0,0.6119246430118448,0.9999832248386478,7.341124516485002e-07,1.9087430823435092e-17,1.87288506730872e-12,2.9669242805772745e-05,1.5132049346409954e-05,1.4386109437024597e-09,1.4843896154522195e-06,5.491662241254723e-06,3.0996440472250894e-06,7.709343490985778e-08,9.336350538254732e-07,8.630402181685247e-10,1.733709733663626e-11,6.512461485560018e-11,1.3328249245121588e-10,1.1415410854566643e-11,1.3545381426357229e-10,2.620704924201527e-08,8.99706688928252e-19,3.5005301174820164e-16,2.8214193171003674e-16,3.459407479193518e-22,2.2739491798605297e-11,2.6197093482839786e-11,2.149231685092571e-17,6.631247203823095e-17,2.0141357506942017e-17,3.4611357892191093e-10
