Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13)
0.0007649758114050451,0.7262310490105148,3.76,0.0,0.8986637434832416,0.9797174096265593,0.025107207302486483,3.137544112187173e-17,1.215606807556945e-12,0.0024141371429205645,0.00027948530143541265,5.252405772848502e-07,1.0777306177279038e-05,1.2460994687968969e-05,0.012731194881432675,0.00775667135296769,2.4360892654918235e-06,1.8838653683486465e-07,1.1725133030064062e-06,0.005000465988800689,0.004836343503371178,2.39802515936587e-06,0.007098310622690808,1.358528878675091e-05
0.0007784668850136824,0.7262745578026953,3.76,0.0,0.8976776390321572,0.9791301338433075,0.02586730676196182,3.2241456897984804e-17,1.224890976825585e-12,0.002429105865191673,0.00028255756897368876,5.28149003007653e-07,1.092376789073434e-05,1.2700592955245121e-05,0.01317809054297987,0.007857542781162222,2.4740424076166867e-06,1.911968520384787e-07,1.1976315694915254e-06,0.005205752311494035,0.004912764750280234,2.4528213339427424e-06,0.007405049032646974,1.3810236588862479e-05
0.0007919579586223196,0.7263190276730321,3.76,0.0,0.8966818323492781,0.9785357699045724,0.02663765236767684,3.311595805693642e-17,1.2340980052059634e-12,0.0024438145596464224,0.0002855826862092166,5.309921255406865e-07,1.1069387097503901e-05,1.2940218917750874e-05,0.013632392766898227,0.007955896646341084,2.511879574263197e-06,1.9398016742214342e-07,1.2226402602918436e-06,0.0054152511924580515,0.004987939683296197,2.5072780136934636e-06,0.007718335427424124,1.4032933946213139e-05
0.0008054490322309568,0.7263644505964687,3.76,0.0,0.8956764310667195,0.9779343818523459,0.02741816686464193,3.399877264574943e-17,1.2432295630382679e-12,0.002458266514919855,0.00028855974505124913,5.337707340011894e-07,1.1214130879818008e-05,1.3179819703812953e-05,0.01409402173914212,0.008051735920362964,2.5495943242355906e-06,1.967352491995892e-07,1.2475297954680983e-06,0.005628934736625943,0.005061865091772834,2.561366522252177e-06,0.008038118174119951,1.4253238819110538e-05
0.000818940105839594,0.7264108180766884,3.76,0.0,0.8946615443063034,0.9773260354561336,0.028208770102695523,3.4889736104950034e-17,1.2522873412335978e-12,0.002472465098698806,0.0002914879238730798,5.36485637893475e-07,1.13579685834707e-05,1.341934546340178e-05,0.01456289447075845,0.008145065967672322,2.5871807071547385e-06,1.994609324718233e-07,1.2722910891625065e-06,0.0058467732920820135,0.005134539111330434,2.615059474153844e-06,0.008364342497285062,1.4471015681021739e-05
0.0008324311794482312,0.7264581210840071,3.76,0.0,0.8936372824861023,0.9767107980676774,0.029009379248016966,3.5788691610167505e-17,1.261273049292919e-12,0.002486413752475761,0.00029436648590167204,5.391376657375275e-07,1.1500871819317044e-05,1.3658749365989813e-05,0.015038925013562686,0.008235894444631447,2.6246332574020536e-06,2.0215612181950953e-07,1.2969155531613816e-06,0.006068735556384078,0.005205961175928559,2.668330799585743e-06,0.008696950661469966,1.468613569772065e-05
0.0008459222530568685,0.7265063502532779,3.76,0.0,0.8926037571604226,0.9760887384991171,0.02981990896128201,3.669549042904166e-17,1.2701884148093763e-12,0.002500115987315676,0.00029719477757299566,5.417276639392483e-07,1.1642814452867549e-05,1.3897987587766004e-05,0.015522024641710685,0.008324231213090467,2.6619469874952116e-06,2.0481979136311277e-07,1.3213950959619165e-06,0.006294788666135237,0.00527613197609589,2.721155751567605e-06,0.009035882126299688,1.4898476818852758e-05
0.0008594133266655057,0.7265554957277837,3.76,0.0,0.8915610808668223,0.9754599269044714,0.030640271571350606,3.7609992293035936e-17,1.2790351819410232e-12,0.0025135753793483605,0.0002999722268261297,5.442564955935063e-07,1.1783772593385493e-05,1.4137019302321193e-05,0.016012102028868054,0.008410088254263247,2.6991173812582713e-06,2.0745098505441154e-07,1.345722125365876e-06,0.006524898284500673,0.005345053416839169,2.7735109266512695e-06,0.009381073699208922,1.510792385319446e-05
0.0008729044002741429,0.726605547312349,3.76,0.0,0.8905093669743637,0.974824434660517,0.03147037725010623,3.8532065610162394e-17,1.2878151097185879e-12,0.0025267955652084457,0.0003026983412887858,5.467250392818615e-07,1.1923724582587817e-05,1.4375806667119407e-05,0.01650906342671862,0.008493479580583899,2.736140386712981e-06,2.1004881673536698e-07,1.3698895490648038e-06,0.006759028689438937,0.00541272857413924,2.8253742801549032e-06,0.00973245969042508,1.531436856494477e-05
0.0008863954738827801,0.7266564944274152,3.76,0.0,0.8894487295255583,0.9741823342416277,0.03231013419645102,3.9461587760021505e-17,1.2965299714559034e-12,0.0025397802372596244,0.000305372706340073,5.491341878152553e-07,1.2062650971043115e-05,1.4614314790871085e-05,0.01701281285282782,0.00857442114191399,2.7730124070885808e-06,2.1261246954714986e-07,1.3938907690942148e-06,0.006997142866623517,0.0054791616483904045,2.8767251180590142e-06,0.01008997207688967,1.5517709735031085e-05
0.0008998865474914174,0.7267083261617115,3.76,0.0,0.8883792830795229,0.9735336990943939,0.03315944882118268,4.0398445401856226e-17,1.3051815532368197e-12,0.0025525331388427247,0.00030799498298242237,5.514848469798808e-07,1.2200534488723925e-05,1.4852511699296322e-05,0.017523252279316087,0.008652930730161707,2.809730290822796e-06,2.151411955465766e-07,1.4177196794884546e-06,0.0072392026028438574,0.005544357916715513,2.927544100743281e-06,0.01045354066780624,1.571785316426646e-05
0.0009133776211000546,0.7267610312863615,3.76,0.0,0.887301142561374,0.9728786035157144,0.034018225927292436,4.134253451790143e-17,1.3137716518986656e-12,0.0025650580594981684,0.0003105649055817927,5.537779342865252e-07,1.2337360014417399e-05,1.5090368305700233e-05,0.01804028181693623,0.008729027884779545,2.8462913222404263e-06,2.1763431514683253e-07,1.441370663658069e-06,0.007485168577235238,0.005608323685373854,2.9778132480605136e-06,0.010823093267251083,1.5914711658554342e-05
0.0009326628705821759,0.7268378660077632,3.76,0.0,0.8857450916578079,0.9719310869026778,0.03526207155086643,4.2704464803886744e-17,1.3259478719765513e-12,0.0025825739455240145,0.0003141472824630366,5.569577351712208e-07,1.253108712815929e-05,1.5429737657200955e-05,0.0187906077847666,0.008833660746597513,2.898277840264109e-06,2.2113515483838392e-07,1.4748602682947337e-06,0.007843475269591524,0.005697639578371531,3.048684582724425e-06,0.011361605721068911,1.6190255505244494e-05
0.0009519481200642972,0.7269164273046378,3.76,0.0,0.8841718469763924,0.9709707436140834,0.036524768700439844,4.4080739728365536e-17,1.3380074609564321e-12,0.0025996431231443055,0.0003176219665026739,5.600245331366225e-07,1.2722595396921134e-05,1.5768291654403538e-05,0.019553890373131738,0.008933474961008438,2.9499340024942325e-06,2.2456044097821098e-07,1.5079625516149493e-06,0.0082095603698337,0.005784480672555221,3.1183546845601683e-06,0.01191197225483673,1.6458714476510857e-05
0.0009712333695464186,0.7269966796620755,3.76,0.0,0.8825817446092689,0.9699977968198585,0.03780602650333466,4.54711593674235e-17,1.3499557552717105e-12,0.002616277035656695,0.00032098890393756724,5.629811022086876e-07,1.2911862490002875e-05,1.6105974817672377e-05,0.020329822397692012,0.009028543878658233,3.0012562333903915e-06,2.2790888878112383e-07,1.5406661255766032e-06,0.008583299420629714,0.005868875155999336,3.186785138168494e-06,0.01247396458068746,1.6719907387122424e-05
0.00099051861902854,0.7270785867405216,3.76,0.0,0.8809751194232893,0.9690124709343743,0.03910555080759091,4.687556518169164e-17,1.3617981134990323e-12,0.002632487225319078,0.0003242482984693241,5.658302408155617e-07,1.3098874140457675e-05,1.644274265546473e-05,0.02111809241118729,0.009118946272684085,3.0522425436022354e-06,2.311794736884272e-07,1.5729614742670176e-06,0.008964565085681405,0.005950854552056907,3.2539428563216895e-06,0.0130473491926093,1.6973680967038703e-05
0.0009999999999999998,0.7271621115242972,3.76,0.0,0.8801792828014439,0.9685235757249326,0.03975105527287481,4.757111730154599e-17,1.367583072579632e-12,0.0026403049538607174,0.000325811437646589,5.671924536191556e-07,1.318998707046517e-05,1.6607964507076696e-05,0.021510064968223535,0.009161705826910775,3.0771860270355163e-06,2.327586250587707e-07,1.5886870218837569e-06,0.009154730543980008,0.00599028369164438,3.2864848173461295e-06,0.013333352401488129,1.7095686061018805e-05
0.0010098038685106613,0.7271621115242972,3.76,0.0,0.8793523043384455,0.9680149909900322,0.04042304512225956,4.829384147701816e-17,1.3735399164412977e-12,0.0026482853069296594,0.00032740059610160616,5.685747648920331e-07,1.328362381236961e-05,1.6778561243602988e-05,0.021918385665027098,0.00920476580422094,3.1028924540665322e-06,2.3437142040021856e-07,1.6048408710644984e-06,0.009353227630569474,0.0060304534402582525,3.319799853165568e-06,0.013631888245853907,1.721990916473179e-05
0.0010290891179927826,0.7272472164229016,3.76,0.0,0.8777136296335787,0.9670055820285767,0.041758211534460736,4.972591489624504e-17,1.3851865445784176e-12,0.002663682941772466,0.0003304464693896524,5.712175010783014e-07,1.346611237619203e-05,1.711340688948366e-05,0.022730385047171075,0.009286090494611127,3.153206914643258e-06,2.3748419802089401e-07,1.6362983699979514e-06,0.00974915539271365,0.006107709179541217,3.384333288663864e-06,0.014227340418674683,1.7458492271193983e-05
0.001048374367474904,0.7273338634424216,3.76,0.0,0.8760594223184728,0.9659844685365377,0.043110751564315826,5.11717528443591e-17,1.396743379655831e-12,0.002678691813142213,0.00033338680204388093,5.737612804553057e-07,1.3646347744197722e-05,1.744726572752521e-05,0.023553771957232517,0.009363012219977528,3.2031882356339134e-06,2.4051750442702667e-07,1.667329692711551e-06,0.010152215221793683,0.0061826616404524965,3.447525156220303e-06,0.014833461725451327,1.768935594607413e-05
0.0010676596169570253,0.7274220142665091,3.76,0.0,0.8743900055488459,0.9649518739117541,0.04448036697584083,5.2631365409569974e-17,1.4082158073926836e-12,0.002693323603310336,0.00033622267374096125,5.762089325282473e-07,1.3824344483598792e-05,1.778013321333574e-05,0.024388227136646647,0.009435626224484838,3.2528400060026017e-06,2.434712533637972e-07,1.6979321298700655e-06,0.010562272898835079,0.006255352945677015,3.50936198693329e-06,0.01545000629275352,1.7912450168379496e-05
0.0010869448664391466,0.7275116303602245,3.76,0.0,0.8727056980433786,0.963908019932946,0.04586676058471686,5.410480673941296e-17,1.4196091968508093e-12,0.0027075899706818954,0.000338955344309858,5.785632792119141e-07,1.4000123435453866e-05,1.811201365805924e-05,0.025233431495019762,0.009504030635907705,3.3021670001936835e-06,2.4634556932978153e-07,1.728104525401519e-06,0.010979193553595641,0.00632582721180663,3.56983483734138e-06,0.016076727131330404,1.812774806698688e-05
0.001106230115921268,0.727602673141237,3.76,0.0,0.871006813574577,0.9628531262816907,0.04726963699111578,5.559216814803088e-17,1.4309289013142848e-12,0.0027215025283375068,0.00034158623859642935,5.808271295084739e-07,1.4173711361044285e-05,1.8442919967654313e-05,0.0260890668605968,0.009568326012162667,3.3511751295552747e-06,2.4914076760307157e-07,1.7578471455620855e-06,0.01140284204627814,0.006394130304937481,3.6289389546616904e-06,0.016713376846177137,1.8335244749705034e-05
0.0011255153654033893,0.7276951040322989,3.76,0.0,0.8692936605263836,0.9617874101126093,0.04868870324362233,5.709358191757256e-17,1.4421802606334061e-12,0.002735072824573364,0.0003441169320482705,5.830032743953327e-07,1.4345140533003246e-05,1.8772873064820484e-05,0.02695481666085827,0.0096286149168583,3.3998713540613505e-06,2.5185734275122915e-07,1.787161589648549e-06,0.011833083316053303,0.006460309609398847,3.686673487678952e-06,0.01735970828881391,1.85349560625552e-05
0.0011448006148855106,0.7277888845296555,3.76,0.0,0.8675665414390211,0.9607110856178186,0.05012366951253068,5.860922951332918e-17,1.4533685835338377e-12,0.0027483123240016048,0.00034654913550906743,5.850944816677242e-07,1.4514448297217032e-05,1.910190115520198e-05,0.027830366611644067,0.009685001493742858,3.448263565988927e-06,2.544959671348537e-07,1.8160507807135448e-06,0.012269782733548102,0.006524413796561148,3.7430414231932485e-06,0.018015475214388718,1.87269172334085e-05
0.001164085864367632,0.7278839763912618,3.76,0.0,0.8658257526306565,0.9596243636479538,0.05157424968033153,6.013931937604719e-17,1.4644991495050818e-12,0.0027612323891154254,0.0003488846813174708,5.87103491828731e-07,1.4681676790618278e-05,1.9430039931513264e-05,0.028715405322613373,0.009737591078555926,3.496360594276358e-06,2.5705745965261125e-07,1.844518785692944e-06,0.012712806413975456,0.006586492611240184,3.7980492045071657e-06,0.01868043286830859,1.8911181615118546e-05
0.0011814425889015412,0.7279706488807288,3.76,0.0,0.8642475947215527,0.9586375953383078,0.052892888655673334,6.15289544913426e-17,1.474471619415292e-12,0.002772596627933627,0.00035090563221596327,5.88843562041462e-07,1.4830443001585497e-05,1.9724639310584485e-05,0.029519798456737047,0.00978176301024988,3.5394034971465035e-06,2.5929764818064957e-07,1.869784123962557e-06,0.013116825142531726,0.006640673670862228,3.8464011969380354e-06,0.019286552167606028,1.907049647826257e-05
0.0011987993134354503,0.728058325363285,3.76,0.0,0.8626588056389983,0.9576427211992041,0.05422374430145271,6.293070918083725e-17,1.484405364566134e-12,0.00278371934237425,0.00035285134217277926,5.905211975916119e-07,1.4977599245053575e-05,2.0018587424450283e-05,0.030331406226850023,0.009823023111488948,3.5822226354537164e-06,2.6147693976435776e-07,1.8947169893918823e-06,0.01352576293503505,0.006693292548838104,3.8936684456319e-06,0.01989974410360564,1.9223695519633558e-05
0.0012161560379693593,0.7281469786651744,3.76,0.0,0.8610595872114223,0.9566398866894648,0.0555666178143877,6.434481200540367e-17,1.4943041505639867e-12,0.002794608544045143,0.00035472334664034846,5.921383236718621e-07,1.5123184593635173e-05,2.0311923353053897e-05,0.031150009757706532,0.009861449245888243,3.624826024569177e-06,2.6359620730578494e-07,1.9193225002388708e-06,0.01393952484138933,0.006744386958568683,3.939862023895557e-06,0.020519835421938196,1.9370850040069593e-05
0.0012335127625032684,0.7282365819625045,3.76,0.0,0.8594501364516389,0.9556292343023237,0.05692131405093927,6.5771520185299e-17,1.5041717353003355e-12,0.0028052721414484707,0.0003565232288712947,5.936968381730063e-07,1.5267240315063457e-05,2.06046897724155e-05,0.031975393328001124,0.009897119216543777,3.6672220983419825e-06,2.6565639343763154e-07,1.943606327313231e-06,0.01435801705881819,0.006793994846932479,3.984994599743305e-06,0.021146655083137122,1.951203995412592e-05
0.0012508694870371775,0.7283271087748198,3.76,0.0,0.8578306454489035,0.9546109034368264,0.05828764173807278,6.721112893325345e-17,1.514011844469936e-12,0.0028157179346877236,0.0003582526130803448,5.951986099191027e-07,1.5409809627344704e-05,2.0896932295327955e-05,0.032807344586344864,0.009930110607618456,3.709419635408733e-06,2.6765851662389463e-07,1.9675747154424374e-06,0.014781147048797521,0.006842154303007424,4.0290804526677465e-06,0.021780034482916086,1.9647353064388276e-05
0.0012682262115710865,0.7284185330081241,3.76,0.0,0.8562013012683847,0.9535850302745956,0.05966541367581669,6.866393624899335e-17,1.5238281524291868e-12,0.0028259536085859767,0.00035991315767715503,5.966454776212422e-07,1.5550937581677845e-05,2.1188700052554548e-05,0.033645654758867466,0.009960500630170767,3.751427788269303e-06,2.696036466644757e-07,1.991234387860961e-06,0.015208823650364219,0.006888903469063072,4.072135393274845e-06,0.022419807665446524,1.9776884328204643e-05
0.0012838472636516047,0.7285015608841513,3.76,0.0,0.8547266175227921,0.9526554056317378,0.06091504197043304,6.998301726311391e-17,1.5326455163418387e-12,0.002834992316940969,0.00036135018367265285,5.97902209667834e-07,1.5676758933624316e-05,2.145092814810877e-05,0.03440540127629574,0.009985690875908464,3.7890810265705985e-06,2.713064577784247e-07,2.0122700328410918e-06,0.015597545797209995,0.006929803419622164,4.110017432712105e-06,0.02300093534925526,1.988860265680318e-05
0.001299468315732123,0.7285852764655839,3.76,0.0,0.853244229184169,0.951719873843185,0.06217366158836748,7.131331532176737e-17,1.541449218564766e-12,0.0028438723838499253,0.0003627340611639102,5.991172275623962e-07,1.5801485575411457e-05,2.1712853406748164e-05,0.0351699857077072,0.010008891592708484,3.826595609295357e-06,2.7296486561655327e-07,2.0330669138144868e-06,0.015989813765485562,0.006969619611336507,4.147091452939532e-06,0.023586993042972865,1.9995797648147197e-05
0.0013150893678126412,0.7286696616484498,3.76,0.0,0.8517542618514046,0.9507785270723709,0.06344114523517977,7.265509804344776e-17,1.5502418836111385e-12,0.002852599151206435,0.00036406604689847926,6.002918032872034e-07,1.5925153353622817e-05,2.197451724388498e-05,0.03593926402055826,0.01003015773261203,3.863978791011486e-06,2.7457974682959634e-07,2.0536307715854015e-06,0.0163855643646456,0.007008379635059359,4.183371417963221e-06,0.02417786602556509,2.0098550594855942e-05
0.0013307104198931594,0.7287546986546749,3.76,0.0,0.8502568376588284,0.9498314551381567,0.06471736868366053,7.400865033473379e-17,1.5590261157000593e-12,0.002861177873666292,0.00036534740606128185,6.014271859084716e-07,1.604779886791963e-05,2.2235962582990797e-05,0.03671309493453418,0.0100495436804957,3.9012379775591426e-06,2.761520031403377e-07,2.073967571776173e-06,0.01678473553545227,0.00704611092692398,4.2188719313293504e-06,0.02477344174069366,2.0196945781785497e-05
