Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17)
0.04327691598242279,0.5795916553983083,3.76,0.0,0.9208506493568613,0.9772459871915691,0.02866125853645566,6.142958245079232e-22,6.572979217370454e-16,0.0001491308860845533,0.00011414289417508596,4.787703931881146e-07,3.8464303047487104e-07,4.117897779920723e-07,0.00691779417665642,0.0071380872871382416,6.04931693772421e-08,1.929851453379352e-08,1.2578093410116126e-07,0.002377119758409687,0.004829184980846186,7.234793179318396e-08,0.009425073116680926,2.691328240384869e-05,1.6834743994662637e-15,1.4207175862010079e-09,5.5540494318409664e-06,1.549012532996598e-14,1.0310760547624432e-11,2.59588238928513e-10
0.043465485201851714,0.5795991058370278,3.76,0.0,0.9206133876832873,0.9770602888717951,0.028905520009220753,6.276341368172212e-22,6.672410990322525e-16,0.00014944150610165784,0.00011456085070861594,4.796702793988525e-07,3.864796344313838e-07,4.144081890613292e-07,0.006987635202194794,0.007160469992168499,6.082203642925933e-08,1.940560135958693e-08,1.268602505133129e-07,0.0024061404373616306,0.004855534035425488,7.282208921245544e-08,0.009528673710874059,2.7068986406395962e-05,1.704030600550697e-15,1.443895090758675e-09,5.666348809541708e-06,1.5880640054262317e-14,1.0381462200658991e-11,2.6191401372966805e-10
0.04365405442128064,0.5796066123399577,3.76,0.0,0.9203751897667946,0.976873729179018,0.02915097706104797,6.412229885042152e-22,6.773115769299455e-16,0.00014975127433728593,0.00011497802122229131,4.805665600801572e-07,3.883167659484925e-07,4.1703262439389437e-07,0.0070579000581269995,0.007182722976627514,6.115135772428059e-08,1.9512723970569535e-08,1.279434571961038e-07,0.0024353856336813344,0.004881860951357271,7.329665611986798e-08,0.009632932723498881,2.7224713862355254e-05,1.7247459211591763e-15,1.4673497345750728e-09,5.78046529088732e-06,1.6279441597724023e-14,1.0452396006127161e-11,2.6425693327340633e-10
0.043842623640709566,0.5796141749848528,3.76,0.0,0.9201360563060339,0.9766863077942064,0.02939762998453689,6.550699850931661e-22,6.875097896310422e-16,0.00015006019001252946,0.00011539440153865739,4.814592307953313e-07,3.90154392089398e-07,4.196630641528148e-07,0.0071285890146914905,0.007204846288804416,6.148112963748785e-08,1.9619879951959598e-08,1.2903052993065855e-07,0.002464855713649122,0.004908164810535275,7.377162076098707e-08,0.00973785046944047,2.7380460123930404e-05,1.7456206223258148e-15,1.4910833725370307e-09,5.896420210390205e-06,1.6686671508509593e-14,1.05235620811555e-11,2.6661711081387185e-10
0.04403119286013849,0.579621793847202,3.76,0.0,0.9198959880198602,0.9764980244144348,0.029645479044210582,6.691732910011554e-22,6.978380572459024e-16,0.00015036825182286037,0.00011580998823432021,4.82348286419667e-07,3.919924736424846e-07,4.222994654457814e-07,0.007199702328049174,0.007226839988737843,6.181134556938688e-08,1.9727066284350796e-08,1.3012143914719906e-07,0.0024945510320358993,0.004934444699274041,7.424697201921909e-08,0.009843427246078559,2.753622060421585e-05,1.7666549576953237e-15,1.51509785363883e-09,6.014235035553438e-06,1.7102472197606064e-14,1.059495943140563e-11,2.689946403559013e-10
0.04421976207956742,0.5796294690011206,3.76,0.0,0.9196549856448395,0.9763088787538788,0.029894524477382143,6.835454646538728e-22,7.082966418964526e-16,0.00015067545995644453,0.0001162247770426877,4.832337259898631e-07,3.9383098071773166e-07,4.249418094086887e-07,0.007271240239269005,0.0072487041500530576,6.214200298494781e-08,1.9834280550191122e-08,1.312161537163641e-07,0.0025244719315949834,0.004960699708966486,7.472269566706861e-08,0.009949663331624467,2.7691990844522112e-05,1.7878491715798243e-15,1.5393949267299975e-09,6.133931362852927e-06,1.75269843030194e-14,1.0666587656892828e-11,2.7138960946086803e-10
0.044408331298996344,0.5796372005182319,3.76,0.0,0.9194130499373743,0.9761188705414311,0.030144766494435777,6.981798824285419e-22,7.188878064528358e-16,0.00015098181249819287,0.00011663876514932633,4.841155418845478e-07,3.95669874607218e-07,4.2759005841332363e-07,0.007343202975881702,0.00727043885758685,6.247309490984981e-08,1.994152003084259e-08,1.323146527339086e-07,0.00255461874383899,0.004986928935825719,7.51987840900937e-08,0.010056558987900078,2.7847766281320884e-05,1.8092035011787488e-15,1.5639765414993547e-09,6.255530921486392e-06,1.7960358771600858e-14,1.0738446619561023e-11,2.7380214697145607e-10
0.044578043596482375,0.5796442071304955,3.76,0.0,0.9191945104406395,0.9759471254581085,0.03037100754105529,7.11588258832233e-22,7.285337492526162e-16,0.000151256798677659,0.00011701066663415496,4.849060786100498e-07,3.9732518496776365e-07,4.2997850963449923e-07,0.0074083328405348935,0.007289889492125663,6.277144698156038e-08,2.003805491041572e-08,1.3330650476580915e-07,0.002581944294365146,0.005010512452676648,7.562756195684521e-08,0.010153329212764234,2.798796508352296e-05,1.8285594852616478e-15,1.5863446402883454e-09,6.366615849636076e-06,1.8358088590803173e-14,1.0803315904942468e-11,2.7598849791155676e-10
0.04473078466421981,0.5796505522073944,3.76,0.0,0.9189971795258158,0.97579195720166,0.030575453401021236,7.238453925275943e-22,7.373084256480463e-16,0.00015150369387645192,0.00011734481873008448,4.856150510736834e-07,3.9881519065675614e-07,4.321321689958905e-07,0.007467244199557815,0.007307305543221979,6.304025935479926e-08,2.012495043615349e-08,1.3420175358115844e-07,0.002606694153142349,0.0050317186006710365,7.60136988954007e-08,0.010240879506760356,2.8114142009204962e-05,1.846091050203231e-15,1.6066753066632254e-09,6.467938742679672e-06,1.8722372947402917e-14,1.0861857362185388e-11,2.7796850336775064e-10
0.04488352573195724,0.5796569343872003,3.76,0.0,0.9187992376548648,0.9756362225960669,0.030780684626113164,7.362858559742639e-22,7.461722765316623e-16,0.00015175002735605595,0.00011767843940328444,4.863216426450525e-07,4.003053929067758e-07,4.342896534353216e-07,0.007526434643256053,0.0073246368522856126,6.330934950437627e-08,2.0211857960653037e-08,1.3509943173057194e-07,0.002631592783320885,0.005052906242524211,7.640005360748624e-08,0.010328862951474766,2.8240314625137267e-05,1.8637280601976337e-15,1.6271958357597634e-09,6.570549406559455e-06,1.909273348625807e-14,1.0920549194626034e-11,2.7996020144252487e-10
0.04503626679969467,0.5796633537020783,3.76,0.0,0.9186006852636543,0.9754799215270661,0.03098670127799729,7.489129690904971e-22,7.551258622805257e-16,0.00015199579896861288,0.00011801152712016367,4.870258523567013e-07,4.017957741880942e-07,4.364509461170115e-07,0.007585904265360798,0.007341883487866491,6.357871487395378e-08,2.0298776085338295e-08,1.3599952245895084e-07,0.0026566403385231713,0.005074074907760371,7.678661966594042e-08,0.010417279652797632,2.836648068994291e-05,1.8814706250857268e-15,1.6479071624008052e-09,6.674459634699246e-06,1.9469250808366025e-14,1.0979391024934073e-11,2.819636414199332e-10
0.0451890078674321,0.5796698101877853,3.76,0.0,0.9184015227953536,0.9753230538869341,0.03119350340736397,7.61727705699917e-22,7.64170009428805e-16,0.00015224100856858612,0.00011834408029591644,4.87727678971845e-07,4.0328631838996464e-07,4.3861603372122383e-07,0.007645653153517182,0.0073590455238353,6.384835331495782e-08,2.0385703567752638e-08,1.369020114274502e-07,0.0026818369672391854,0.005095224128349929,7.717339164990331e-08,0.010506129709249735,2.8492637984690123e-05,1.8993188511718234e-15,1.6688102560439151e-09,6.7796812764249386e-06,1.9852006165730772e-14,1.1038382716162857e-11,2.839788793665524e-10
0.04534174893516953,0.5796763038768789,3.76,0.0,0.9182017507006366,0.9751656195742562,0.03140109105395368,7.74733044357063e-22,7.733055467043491e-16,0.00015248565608840705,0.00011867609752368467,4.884271216509841e-07,4.0477700856723986e-07,4.4078490081652557e-07,0.007705681389445869,0.00737612303901026,6.411826233051217e-08,2.0472639075297306e-08,1.378068837905771e-07,0.002707182812879567,0.0051163534385287365,7.756036411276283e-08,0.010595413212339531,2.8618784311199658e-05,1.9172728411916738e-15,1.6899060826939268e-09,6.886226236375205e-06,2.0241081861080296e-14,1.1097524064706781e-11,2.860059712673402e-10
0.045494490002906965,0.5796828348018913,3.76,0.0,0.9180013694371161,0.9750076184939411,0.0316094642469018,7.879318378119877e-22,7.825331091918464e-16,0.00015272974160384067,0.0001190075772979092,4.891241800698289e-07,4.0626782883277003e-07,4.4295753292798916e-07,0.007765989048859188,0.007393116117478774,6.438843975024092e-08,2.0559581327357295e-08,1.3871412321733563e-07,0.0027326780137251335,0.005137462375024331,7.794753096004547e-08,0.010685130246394342,2.8744917504677866e-05,1.9353326941570384e-15,1.7111955734620666e-09,6.994106473858531e-06,2.0636560251609037e-14,1.1156814766753752e-11,2.880449672225843e-10
0.045647231070644397,0.5796894029943187,3.76,0.0,0.9178003794696249,0.974849050556927,0.03181862300474968,8.013256574296602e-22,7.918534091285014e-16,0.0001529732650434714,0.00011933851833606016,4.898188533377479e-07,4.077587630789705e-07,4.45133916171539e-07,0.007826576201623907,0.007410024848244774,6.465888331904676e-08,2.0646529068035402e-08,1.396237148763845e-07,0.002758322703013094,0.005158550476971111,7.833488676673728e-08,0.010775280888912653,2.8871035400400458e-05,1.9534985055454103e-15,1.732679682846481e-09,7.103334002911883e-06,2.1038525199280112e-14,1.1216254662727137e-11,2.900959231536104e-10
0.04579997213838183,0.5796960084850141,3.76,0.0,0.9175987812698281,0.9746899156802663,0.03202856733565183,8.149172398026874e-22,8.012672973979029e-16,0.00015321622653511062,0.00011966891930167104,4.905111412999706e-07,4.0924979548908777e-07,4.473140357437843e-07,0.007887442911746848,0.007426849325349338,6.492959070389308e-08,2.073348103261663e-08,1.4053564337345708e-07,0.002784117008871717,0.005179617285964493,7.872242617230126e-08,0.010865865210512504,2.8997135888702187e-05,1.9717703672889872e-15,1.7543593626421807e-09,7.213920891720882e-06,2.1447061020624297e-14,1.1275843523027141e-11,2.921588934617283e-10
0.04595271320611926,0.579702651304022,3.76,0.0,0.917396575316201,0.9745302137868842,0.03223929723754215,8.287096504731288e-22,8.107754880617404e-16,0.00015345862609275892,0.00011999877898397568,4.912010433674251e-07,4.107409107640374e-07,4.4949787851828853e-07,0.007948589237451885,0.007443589647760104,6.520055984789642e-08,2.0820436003140064e-08,1.4144989328871e-07,0.002810061054393758,0.0052006623461256524,7.91101436618476e-08,0.010956883275100818,2.9123216863218107e-05,1.990148367695998e-15,1.7762355526908809e-09,7.325879262460819e-06,2.1862252615340362e-14,1.1335581151650897e-11,2.94233931775318e-10
0.04610545427385669,0.579709331480011,3.76,0.0,0.9171937620928607,0.9743699448046066,0.032450812699857154,8.427046226160846e-22,8.203787119480587e-16,0.00015370046383029809,0.00012032809621849407,4.918885593552757e-07,4.1223209341535425e-07,4.5168543009681955e-07,0.00801001523216216,0.007460245918491095,6.547178843964265e-08,2.090739274448208e-08,1.4236644926242365e-07,0.0028361549584314015,0.005221685203639441,7.949803393600825e-08,0.011048335141060194,2.9249276258722686e-05,2.008632592080579e-15,1.7983091947067852e-09,7.4392212821757074e-06,2.228418623598883e-14,1.1395467346831787e-11,2.963210932300196e-10
0.04625819534159412,0.5797160490432425,3.76,0.0,0.9169903420919037,0.9742091086683109,0.03266311369986027,8.569046540611962e-22,8.300777653220506e-16,0.00015394173994749018,0.00012065686988829603,4.925736893316095e-07,4.1372332854037465e-07,4.5387667694246936e-07,0.00807172094231156,0.007476818246515003,6.574327436223127e-08,2.09943500505785e-08,1.4328529577020546e-07,0.0028623988336599947,0.0052426854078087065,7.988609169043218e-08,0.011140220858736236,2.9375312035024944e-05,2.0272231214177973e-15,1.8205812295237977e-09,7.553959183045434e-06,2.2712948149044332e-14,1.1455501907623167e-11,2.9842043201711156e-10
0.046410936409331555,0.5797228040197302,3.76,0.0,0.9167863158117968,0.9740477053183291,0.032876200205212744,8.71313382086458e-22,8.39873431238096e-16,0.00015418245460343418,0.00012098509899170975,4.932564331955145e-07,4.1521460170741284e-07,4.560716065882636e-07,0.008133706408845445,0.007493306745420573,6.601501561541676e-08,2.1081306762963667e-08,1.4420641768186093e-07,0.002888792787839919,0.005263662510431368,8.02743118278084e-08,0.011232540472263847,2.950132218103154e-05,2.0459200332110523e-15,1.8430525969530444e-09,7.670105249414696e-06,2.3148625696455502e-14,1.1515684682062659e-11,3.0053200355619986e-10
0.046563677477068986,0.579729596437967,3.76,0.0,0.9165816837576152,0.9738857347008834,0.03309007217337252,8.859327559507094e-22,8.497664554216645e-16,0.00015442260806993314,0.0001213127825410281,4.939367913169851e-07,4.1670589824476147e-07,4.582702051827966e-07,0.008195971666760308,0.007509711533863902,6.628700996600233e-08,2.11682616983532e-08,1.451297996298539e-07,0.00291533692338996,0.005284616066067188,8.066268932719904e-08,0.011325294019036957,2.962730471952436e-05,2.0647234011557746e-15,1.865724230871836e-09,7.787671821440759e-06,2.3591307671452984e-14,1.1576015485962188e-11,3.026558633993067e-10
0.04671641854480642,0.5797364263231288,3.76,0.0,0.9163764464401147,0.973723196767233,0.0333047295530016,9.00764081516409e-22,8.597576090268295e-16,0.0001546622006068178,0.00012163991959834614,4.946147639902686e-07,4.181972039748484e-07,4.6047245968279667e-07,0.008258516745865344,0.007526032734904924,6.655925540361909e-08,2.125521369344959e-08,1.4605542582090606e-07,0.00294203133804465,0.0053055456317817485,8.105121899217794e-08,0.011418481530637634,2.9753257688113775e-05,2.0836332956378774e-15,1.888597056106703e-09,7.906671288189297e-06,2.4041082724696416e-14,1.1636494112367754e-11,3.047920648215875e-10
0.04686915961254385,0.5797432937015026,3.76,0.0,0.9161706043762646,0.9735600914739879,0.03352017228326877,9.15811508541019e-22,8.698477106160322e-16,0.000154901232520988,0.00012196650933517224,4.952903516164535e-07,4.1968850515611447e-07,4.626783580512256e-07,0.008321341670426169,0.007542270476232985,6.683174997022832e-08,2.1342161627176022e-08,1.4698328118897535e-07,0.0029688761244651037,0.005326450767277681,8.14398959729965e-08,0.011512103032522382,2.9879179158453192e-05,2.102649783507014e-15,1.911672010644147e-09,8.027116091677778e-06,2.4498040339323557e-14,1.1697120439239632e-11,3.069406645298027e-10
0.04702190068028128,0.5797501985973671,3.76,0.0,0.9159641580895701,0.9733964187835589,0.033736400293161745,9.310783389193348e-22,8.800375607512935e-16,0.00015513970414943556,0.00012229255095697189,4.959635547761882e-07,4.2117978810440093e-07,4.648878876317365e-07,0.00838444645865887,0.00755842489065113,6.710449157870526e-08,2.1429104396000975e-08,1.479133507185525e-07,0.0029958713697550324,0.005347331035257954,8.182871567424554e-08,0.011606158543466265,3.000506724132787e-05,2.1217729276584916e-15,1.9349500268531474e-09,8.149018731706925e-06,2.4962271840997246e-14,1.1757894331397654e-11,3.0910171937937456e-10
0.04717464174801871,0.5797571410358827,3.76,0.0,0.9157571081086586,0.9732321786628954,0.03395341350365518,9.465658903888809e-22,8.903279258462152e-16,0.00015537761589917742,0.00012261804372779768,4.966343742686047e-07,4.2267103938715136e-07,4.6710103589556745e-07,0.008447831123968434,0.00757449611500461,6.737747829445714e-08,2.151604087343572e-08,1.4884561855407546e-07,0.003023017156563744,0.00536818600084356,8.221767306851322e-08,0.011700648076993007,3.0130920061868816e-05,2.141002787808805e-15,1.9584320217502614e-09,8.272391753993091e-06,2.5433868098895597e-14,1.1818815601059475e-11,3.11275283131612e-10
0.047327382815756144,0.5797641210391358,3.76,0.0,0.915549454967499,0.9730673710836267,0.034171211827386604,9.62276780517313e-22,9.007195932376564e-16,0.00015561496817135815,0.0001229429869765409,4.973028108519561e-07,4.241622460272831e-07,4.69317791153164e-07,0.008511495674742861,0.007590484290349632,6.765070821699384e-08,2.1602969991426897e-08,1.497800694826833e-07,0.0030503135628682575,0.00538901523172091,8.260676350670879e-08,0.011795571641194618,3.025673577809468e-05,2.160339420394071e-15,1.9821189174654056e-09,8.39724775252999e-06,2.5912921432771505e-14,1.1879884125031228e-11,3.134614121104857e-10
0.047480123883493576,0.5797711386305893,3.76,0.0,0.9153411992058897,0.9729019960225229,0.034389795167851164,9.782146004086888e-22,9.11213409880856e-16,0.0001558517614294032,0.00012326738009871353,4.979688655275726e-07,4.256533950855913e-07,4.7153814138757796e-07,0.008575440113850573,0.007606389562354769,6.79241793826989e-08,2.168989068165216e-08,1.507166883797755e-07,0.003077760661469227,0.0054098182984205385,8.299598254945018e-08,0.01189092923821668,3.038251257932322e-05,2.1797828782171676e-15,2.0060116409222034e-09,8.52359937461358e-06,2.6399525059931196e-14,1.194109978197555e-11,3.156601631512279e-10
0.04763286495123101,0.579778193832201,3.76,0.0,0.9151323413692224,0.9727360534613546,0.034609163419660326,9.943820262784307e-22,9.218101757662224e-16,0.00015608799617693596,0.00012359122252689165,4.986325394152975e-07,4.271444740973538e-07,4.737620751312206e-07,0.008639664438710464,0.0076222120812756144,6.819788996341819e-08,2.1776801895268482e-08,1.5165545977963775e-07,0.0031053585200322277,0.005430594774363463,8.338532559795005e-08,0.011986720864369128,3.050824868229917e-05,2.1993332104245882e-15,2.0301111071052226e-09,8.651459320148863e-06,2.689377254812544e-14,1.200246243675117e-11,3.178715917397224e-10
0.04778560601896844,0.5797852866648271,3.76,0.0,0.9149228820075038,0.972569543385928,0.03482931647015014,1.0107812691628224e-21,9.325106869104234e-16,0.00015632367292422574,0.00012391451377123642,4.99293833664229e-07,4.286354707123782e-07,4.759895810120655e-07,0.008704168642281102,0.007637952001074101,6.847183809560101e-08,2.1863702600238418e-08,1.5259636849814842e-07,0.003133107201980366,0.005451344235358636,8.377478824327433e-08,0.012082946511254385,3.0633942329434484e-05,2.2189904631581184e-15,2.0544182309217503e-09,8.780840332512699e-06,2.7395758723453723e-14,1.2063971983539411e-11,3.2009575474364367e-10
