Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201),C2O3(295),CHO3(520),CO3(1196),C2HO2(133),CO3(268)
0.00023474357408201282,0.9635183431269574,3.76,0.0,0.00482046612223327,0.0004808404096939218,1.0140505412420395,7.309100185888752e-07,1.019688417881928e-06,0.0015261212181802118,3.4944432361588496e-07,2.562470521844755e-11,0.0012064724826917478,0.009401767890239339,0.6677765254634619,4.3174088706494316e-05,1.0146731930518629e-05,1.9531939359340393e-09,1.0685473662388811e-07,0.0001851878054166305,8.737649204009691e-06,2.60027471839593e-06,0.5830534020456711,1.5697537223998595e-08,1.6782416465537702e-11,7.67569384709441e-06,0.03941585341923953,4.976259673380127e-06,9.629986691919134e-07,2.182665216087376e-05,3.341084560513764e-16,7.009278306055334e-13,1.010120243911005e-15,1.14218501735911e-09,0.20023573077629825,5.74613201479057e-06,0.0001930309864826793,1.2976227863549642e-09,1.3353399499728854e-12,6.551571850862362e-10,1.314298617851997e-08,3.0839514786718625e-05,1.3966461776616188e-09,3.2305686747577946e-11,4.534013045935993e-08,2.6553038527800472e-05,4.506676749297649e-11,1.4539073400477163e-09,8.138255833904068e-07,2.2395103462453558e-06,4.8214653589852124e-05,1.9770312914484926e-14,2.4897639632278076e-08,1.7284794415806952e-11,1.6926310802863674e-16,2.1610558002241527e-07,3.297253153960689e-19,1.468551532536763e-09,9.115673313460208e-10,2.915510150340924e-16,9.052943764652361e-12,2.3172976807091144e-14,4.453696329022442e-09,6.398339811803264e-20,2.3925321099703837e-18,3.642442036892366e-13,1.1441652554158913e-14,1.7089045905306247e-15
0.00023523326379461818,0.9635178809287666,3.76,0.0,0.00483045900661539,0.0004768993572069515,1.0140042063703028,7.169868249732626e-07,1.0057499824010494e-06,0.0015215989710097378,3.462225041309279e-07,2.5339353444245356e-11,0.0011992774191476535,0.009347189152083378,0.6678635074853061,4.297772659563948e-05,1.0025583059374244e-05,1.937747552710014e-09,1.0616466365098326e-07,0.0001848431377102562,8.724484156176926e-06,2.5763388210387546e-06,0.5830703668983498,1.553229287690068e-08,1.662407676252571e-11,7.627349064651318e-06,0.03939402977716178,4.944201121230893e-06,9.546893197736029e-07,2.1655609516665694e-05,3.2878315774838446e-16,6.954542948940484e-13,9.940015766794398e-16,1.1317974772620379e-09,0.2002582331511962,5.708111365005979e-06,0.00019286706805393594,1.2956289747782849e-09,1.3217212257216976e-12,6.528059319107771e-10,1.306819515589796e-08,3.0899345115190484e-05,1.3962771521537483e-09,3.2112933723519766e-11,4.527835651955766e-08,2.6608973604156616e-05,4.476957791937458e-11,1.4508122322352423e-09,8.069969358803269e-07,2.2329865619355796e-06,4.8245995862924666e-05,1.962102823539889e-14,2.4812566452495363e-08,1.7286727380122466e-11,1.6928704436022464e-16,2.152870389585596e-07,3.2977195296658317e-19,1.4630650201336519e-09,9.121599021658587e-10,2.868977299079494e-16,9.00932174615896e-12,2.3007168298389998e-14,4.437025428411288e-09,6.399244613203448e-20,2.3772861675006656e-18,3.59929565374054e-13,1.1336665356411806e-14,1.6886714475487065e-15
0.00023572295350722354,0.963517423394257,3.76,0.0,0.004840431785378847,0.0004730139719627174,1.0139581789781784,7.033779136429034e-07,9.920513068179888e-07,0.0015171016931399286,3.430475396165198e-07,2.5058607172814553e-11,0.0011921555886244774,0.009293150267476274,0.6679497071898497,4.278307561430249e-05,9.906400941273706e-06,1.922491218224278e-09,1.0548065173066758e-07,0.00018450013282813484,8.711258127989493e-06,2.55272392634198e-06,0.5830871481001316,1.5369523122131733e-08,1.646819871424093e-11,7.579508047296979e-06,0.039372367878724945,4.9124907504371364e-06,9.464816239279415e-07,2.1486440842292562e-05,3.23566472609767e-16,6.900448150113847e-13,9.782119194312183e-16,1.1215755250217408e-09,0.20028057836753202,5.670518127664681e-06,0.00019270445872839138,1.2936587026762067e-09,1.308328351036994e-12,6.50473531554124e-10,1.2994130900394341e-08,3.095902505173775e-05,1.3959251801486355e-09,3.192214358534433e-11,4.521787138977332e-08,2.6664788350759897e-05,4.447566962151145e-11,1.4477592493640757e-09,8.00248573743859e-07,2.2265552236502743e-06,4.827734751857512e-05,1.947382658810052e-14,2.472812677715639e-08,1.728864698272792e-11,1.6931079680491093e-16,2.1447484640496507e-07,3.2981823223391373e-19,1.4576203719145037e-09,9.127526506305697e-10,2.823394636514368e-16,8.966027862390261e-12,2.2843697501752496e-14,4.420483456038212e-09,6.400142463687555e-20,2.3622082604016517e-18,3.556844705783812e-13,1.1233080946480365e-14,1.668764265472093e-15
0.0002362126432198289,0.9635169704654526,3.76,0.0,0.00485038435113982,0.00046918318402095795,1.0139124558329915,6.90075158768562e-07,9.785874464327161e-07,0.0015126291699811803,3.3991851621679587e-07,2.4782370826356054e-11,0.0011851059708433574,0.009239643961048758,0.6680351346996751,4.259011375642536e-05,9.789145719449168e-06,1.9074218798945098e-09,1.0480263248277906e-07,0.00018415877441130675,8.697972217565519e-06,2.529424532920409e-06,0.5831037484880449,1.5209181033869217e-08,1.6314738069237768e-11,7.532163674671681e-06,0.03935086565050038,4.881123368738697e-06,9.383739935779708e-07,2.1319120394644067e-05,3.18456154910113e-16,6.846984230777198e-13,9.627446089773973e-16,1.1115160866609689e-09,0.20030276825124968,5.633345606041731e-06,0.00019254313972163033,1.291711547379237e-09,1.2951567177796317e-12,6.481597351740627e-10,1.2920783770316072e-08,3.101855390385768e-05,1.3955899339574074e-09,3.17332889914073e-11,4.5158643688781904e-08,2.672048218854357e-05,4.418499403400421e-11,1.4447475823628102e-09,7.935792965808026e-07,2.220214606430381e-06,4.8308704817578086e-05,1.9328670408753643e-14,2.46443137885546e-08,1.7290553377487758e-11,1.6933436767409653e-16,2.136689227080115e-07,3.2986415770721666e-19,1.4522170899762643e-09,9.133455060394528e-10,2.7787428865466693e-16,8.923058567512825e-12,2.2682522932051202e-14,4.404068854664203e-09,6.40103345073159e-20,2.347295791310283e-18,3.5150752042252796e-13,1.1130875290618105e-14,1.6491764818560753e-15
0.00023665336396117373,0.9635165667202679,3.76,0.0,0.004859324293092874,0.0004657812919193446,1.0138715624961034,6.783579115129181e-07,9.66666856178526e-07,0.0015086248896695996,3.371409373478334e-07,2.4537537927696014e-11,0.0011788222279513912,0.009191937725968635,0.6681113674641683,4.241787439921671e-05,9.685231368848623e-06,1.8940168629910612e-09,1.041974834962466e-07,0.00018385294631025656,8.68596460397599e-06,2.508720364963649e-06,0.583118536541142,1.50669108865334e-08,1.6178648472667178e-11,7.489972581873231e-06,0.03933164847894777,4.853181744845913e-06,9.311613885832877e-07,2.1170091203699902e-05,3.139454598309384e-16,6.799397896357035e-13,9.490923116077703e-16,1.1025983619556976e-09,0.20032260782289743,5.6002446207223716e-06,0.00019239904060282235,1.2899785277951015e-09,1.2834876379944093e-12,6.460930022413292e-10,1.2855376695983872e-08,3.1072000149156414e-05,1.395302225507557e-09,3.1564952558382955e-11,4.510638863358031e-08,2.677050280946818e-05,4.39261090235127e-11,1.4420717496139055e-09,7.876435880866312e-07,2.214584224082719e-06,4.833692820558547e-05,1.919974315197238e-14,2.4569412353286115e-08,1.729225796310108e-11,1.6935542806972705e-16,2.129488865358339e-07,3.299051917573401e-19,1.4473890720443228e-09,9.138791105022074e-10,2.739331113384644e-16,8.884660789140996e-12,2.2539384681419276e-14,4.389403276702698e-09,6.401829541015815e-20,2.3340139271497475e-18,3.47805399134896e-13,1.1040049659553368e-14,1.6318152756665275e-15
0.00023709408470251855,0.9635161666186007,3.76,0.0,0.00486824770718405,0.000462422033364376,1.0138309107185415,6.66876652800748e-07,9.549291852189274e-07,0.0015046403375589084,3.343992130275565e-07,2.4296214842737626e-11,0.0011725954468126492,0.00914465195462732,0.6681869899623085,4.22469702064154e-05,9.582818613944535e-06,1.880758673651059e-09,1.0359708610570597e-07,0.00018354842739805102,8.67391016869031e-06,2.4882635187631517e-06,0.5831331823782937,1.4926537282221664e-08,1.604444263193761e-11,7.448173090290173e-06,0.03931255752987566,4.8255101517190665e-06,9.240274349923308e-07,2.1022520359583154e-05,3.095167477647768e-16,6.752307551567017e-13,9.356884002352296e-16,1.093806672622577e-09,0.20034232432108248,5.5674744036827425e-06,0.00019225595852523407,1.2882635927979417e-09,1.2719907476670164e-12,6.440409357031928e-10,1.2790536070027816e-08,3.1125323026410306e-05,1.3950275448965383e-09,3.139814293850978e-11,4.5055105736419834e-08,2.682042466445569e-05,4.366976745868049e-11,1.4394281577657348e-09,7.817701370679774e-07,2.20902475760502e-06,4.8365150640097254e-05,1.907240998979128e-14,2.449500823959135e-08,1.7293952078875745e-11,1.6937634483088468e-16,2.122338087314642e-07,3.2994594593836295e-19,1.4425937765705737e-09,9.144126971275066e-10,2.7006366523396345e-16,8.846520500619799e-12,2.2398028227024427e-14,4.3748384243645934e-09,6.402620201964958e-20,2.32086220341885e-18,3.441563952581547e-13,1.0950305039050748e-14,1.6147030439505062e-15
0.00023749073336972888,0.9635158096089582,3.76,0.0,0.004876264591345584,0.0004594345501943711,1.0137945287760246,6.567407821106129e-07,9.445189046619897e-07,0.0015010709843664219,3.31961802850787e-07,2.408197125119471e-11,0.0011670394614064598,0.009102450079714122,0.6682545342534187,4.209428537737661e-05,9.491908587377137e-06,1.8689500912480295e-09,1.0306075168854008e-07,0.0001832754704264757,8.663021800233988e-06,2.470060691126734e-06,0.5831462436534989,1.4801796084948496e-08,1.592524066161344e-11,7.4108842905563025e-06,0.039295482407673055,4.800833627972724e-06,9.176732143374969e-07,2.0890938683458346e-05,3.0559953973232516e-16,6.710344652726008e-13,9.23832779835304e-16,1.0859999190605224e-09,0.20035996499315747,5.538260205034016e-06,0.00019212804350681638,1.2867353732242223e-09,1.261788151047955e-12,6.422064660785281e-10,1.27326582948902e-08,3.1173207776376495e-05,1.3947912769560852e-09,3.12493040443782e-11,4.500976487293395e-08,2.6865269586373e-05,4.3441206373459987e-11,1.4370760325059708e-09,7.765365750026317e-07,2.204080895674209e-06,4.8390547936596035e-05,1.8959149984547014e-14,2.442846578992507e-08,1.729546791921515e-11,1.6939504842871666e-16,2.1159443260316175e-07,3.299823879844661e-19,1.4383056926974544e-09,9.148928705227411e-10,2.666412030438001e-16,8.812412335552374e-12,2.2272303445377227e-14,4.361815258503484e-09,6.403327204618057e-20,2.309135448563e-18,3.4091692030057537e-13,1.0870445539416562e-14,1.5995112217660046e-15
0.00023788738203693921,0.9635154554889366,3.76,0.0,0.004884267983409518,0.0004564804901068025,1.0137583390228067,6.467877702810248e-07,9.342516967378545e-07,0.0014975173817238655,3.2955248751786044e-07,2.387047163186137e-11,0.0011615285342848165,0.009060581057192504,0.6683215949926694,4.19426586989219e-05,9.40217354559164e-06,1.8572572026026123e-09,1.0252819324286646e-07,0.0001830035567119817,8.65209672558379e-06,2.4520524212990974e-06,0.5831591927190217,1.4678542215194203e-08,1.5807514054378693e-11,7.3739051506996866e-06,0.0392785073292773,4.776370344631426e-06,9.113810192225283e-07,2.0760510878450043e-05,3.0174601723513206e-16,6.66877303885666e-13,9.12170073904201e-16,1.0782915593837826e-09,0.20037750792076134,5.509306892742724e-06,0.00019200093249144008,1.285221357681664e-09,1.2517201873168532e-12,6.403835993518246e-10,1.2675229128007791e-08,3.1220991943206634e-05,1.3945652028540591e-09,3.1101672921738365e-11,4.496517934218826e-08,2.6910033956409812e-05,4.3214653091721977e-11,1.4347491742514847e-09,7.71352172441545e-07,2.1991926771304868e-06,4.84159406346493e-05,1.8847138609073703e-14,2.436231884256466e-08,1.7296975441497435e-11,1.6941363812251007e-16,2.1095898863482008e-07,3.3001860808965666e-19,1.4340435674000195e-09,9.153729571241434e-10,2.632744519527188e-16,8.778508923853924e-12,2.2147970971417605e-14,4.348871978142725e-09,6.404029901714932e-20,2.2975113864126432e-18,3.37719019614852e-13,1.0791436535516063e-14,1.5845142715488684e-15
0.00023828403070414955,0.9635151042299269,3.76,0.0,0.004892257836649739,0.00045355934298153204,1.0137223398408775,6.370138323077922e-07,9.241252127725334e-07,0.0014939794230303342,3.2717083184221617e-07,2.3661670236393136e-11,0.0011560621648088302,0.009019041306470299,0.6683881771736172,4.179207935943166e-05,9.31359451810414e-06,1.8456785068675272e-09,1.019993769465447e-07,0.0001827326783172408,8.64113551957344e-06,2.4342360439956956e-06,0.5831720309541755,1.45567531824963e-08,1.5691239576948733e-11,7.337232179989527e-06,0.039261631277183934,4.752117767295735e-06,9.051500699544992e-07,2.0631224250731926e-05,2.979549244191198e-16,6.627587867709148e-13,9.00696477798122e-16,1.0706798912423448e-09,0.2003949540068875,5.4806112173661935e-06,0.0001918746163240517,1.283721340947531e-09,1.2417846238177346e-12,6.385722074668656e-10,1.2618243832376988e-08,3.126867523786265e-05,1.394349157228618e-09,3.095523616164343e-11,4.4921334465672406e-08,2.695471753045743e-05,4.299008336749302e-11,1.4324471915102749e-09,7.66216341719448e-07,2.194359274243328e-06,4.844132698629558e-05,1.8736356332577097e-14,2.429656398382245e-08,1.72984747212102e-11,1.6943211504316338e-16,2.1032743789081386e-07,3.30054608457631e-19,1.429807147703534e-09,9.158529238805993e-10,2.599623127058066e-16,8.744808493834295e-12,2.2025007298181715e-14,4.3360077943908055e-09,6.404728336005211e-20,2.2859887600856754e-18,3.345620263785853e-13,1.071326642699305e-14,1.5697090694814397e-15
0.00023868067937135988,0.9635147558037161,3.76,0.0,0.004900234106067518,0.0004506706084129674,1.0136865296294648,6.274152707090836e-07,9.14137149636235e-07,0.0014904570029346754,3.248164090134614e-07,2.3455522385563562e-11,0.001150639859390622,0.008977827295489384,0.6684542857241729,4.164253669626953e-05,9.226152899265964e-06,1.834212530270661e-09,1.0147426936735525e-07,0.00018246282743066038,8.630138755124793e-06,2.4166089390750494e-06,0.5831847597166717,1.4436406904956475e-08,1.5576394426464466e-11,7.30086193830479e-06,0.039244853248149976,4.728073400029859e-06,8.989795999810693e-07,2.0503066274198308e-05,2.942250378957666e-16,6.586784374189843e-13,8.89408278282517e-16,1.0631632509641335e-09,0.20041230414308137,5.452169981793637e-06,0.0001917490859888272,1.282235121795705e-09,1.231979275877454e-12,6.367721645642031e-10,1.2561697733707484e-08,3.1316257384406184e-05,1.3941429776364591e-09,3.0809980542873915e-11,4.4878215893654957e-08,2.6999320074972972e-05,4.276747333387743e-11,1.4301697008857807e-09,7.611285041204399e-07,2.1895798739153698e-06,4.846670528346624e-05,1.862678399560494e-14,2.4231197836181916e-08,1.7299965832907132e-11,1.6945048030658575e-16,2.096997420224176e-07,3.300903912625962e-19,1.4255961842560064e-09,9.163327384953073e-10,2.567037125865608e-16,8.711309298707053e-12,2.190338949439484e-14,4.323221930246143e-09,6.405422549666556e-20,2.274566332563028e-18,3.3144528669857884e-13,1.0635923809221698e-14,1.5550925521192761e-15
0.0002390773280385702,0.963514410182461,3.76,0.0,0.004908196748353844,0.00044781379548220705,1.0136509068048294,6.179884732697962e-07,9.04285251982157e-07,0.001486950017311781,3.224888003994959e-07,2.3251984313185827e-11,0.0011452611313645714,0.008936935539914995,0.66851992550767,4.149402019332489e-05,9.139830440369977e-06,1.8228578220353762e-09,1.00952837476177e-07,0.0001821939963636177,8.619107003153154e-06,2.3991685302599064e-06,0.5831973803430462,1.4317481700405295e-08,1.5462956227120733e-11,7.264791033810524e-06,0.03922817225293594,4.7042347834479765e-06,8.928688542657806e-07,2.037602458482971e-05,2.9055515932560963e-16,6.546357866343527e-13,8.783018438358165e-16,1.055740008485728e-09,0.20042955920963146,5.423980040089464e-06,0.0001916243326065544,1.2807625025104506e-09,1.2223019995891577e-12,6.349833467877475e-10,1.2505586219793165e-08,3.1363738119710384e-05,1.3939465044786423e-09,3.0665893029382434e-11,4.483580959654046e-08,2.704384136673966e-05,4.25467994826324e-11,1.4279163258904465e-09,7.560880893117852e-07,2.184853677517077e-06,4.849207385711131e-05,1.851840282844085e-14,2.4166217057866458e-08,1.73014488502281e-11,1.694687350136521e-16,2.0907586324150147e-07,3.3012595864967463e-19,1.4214104313408323e-09,9.168123694092313e-10,2.5349760239471967e-16,8.678009614173104e-12,2.1783095089376916e-14,4.31051361967922e-09,6.40611258431237e-20,2.2632428862819775e-18,3.2836815922629115e-13,1.0559397467534662e-14,1.5406617146631873e-15
0.0002398706253729909,0.9635137272452444,3.76,0.0,0.004924080986473737,0.0004421940165763469,1.0135802170644723,5.99636136201571e-07,8.849811344507741e-07,0.001479981938905304,3.1791239070697494e-07,2.2852566679508493e-11,0.0011346324944970672,0.008856105090036892,0.6686498179121362,4.1200024316607605e-05,8.97047174378787e-06,1.8004765225941228e-09,9.992087057360113e-08,0.0001816593635261094,8.596940809644739e-06,2.3648377057494197e-06,0.5832223024309026,1.408380971654111e-08,1.52402132653075e-11,7.19353390643089e-06,0.03919509747504267,4.657165150249706e-06,8.80823573144496e-07,2.0125241426203015e-05,2.833907725615841e-16,6.466617403753347e-13,8.566201626405346e-16,1.0411673719205621e-09,0.20046378760011915,5.3683417009144856e-06,0.00019137712184618191,1.2778572906077642e-09,1.2033232980826945e-12,6.314389014296466e-10,1.2394648798473493e-08,3.1458394366532665e-05,1.3935820529995435e-09,3.0381171073049477e-11,4.475307924515299e-08,2.7132639349144462e-05,4.211116808252492e-11,1.4234804526071667e-09,7.461472875908363e-07,2.1755577726873944e-06,4.854277534590942e-05,1.8305140744617355e-14,2.4037398417474965e-08,1.7304390891847582e-11,1.6950491709003386e-16,2.0783940848268309e-07,3.3019645560982042e-19,1.4131135917251782e-09,9.177709574587457e-10,2.472387760898348e-16,8.612001993150294e-12,2.1546389123931314e-14,4.285326650488668e-09,6.407480280278897e-20,2.24088816140849e-18,3.2233023567436466e-13,1.0408749662338918e-14,1.5123453424183143e-15
0.00024058459297396953,0.9635131219227451,3.76,0.0,0.004938329794862527,0.000437240649199025,1.0135172216142967,5.836719109857475e-07,8.680513279903854e-07,0.0014737624338607858,3.138812876762925e-07,2.2501594715028143e-11,0.001125211011238505,0.008784425792945718,0.6687651653964335,4.0938834909006284e-05,8.821700427799683e-06,1.7806998069729646e-09,9.900434775037458e-08,0.00018118160704046836,8.576877261513682e-06,2.3345534758418423e-06,0.5832443754734287,1.3878155373939144e-08,1.5044340342882137e-11,7.130393167506831e-06,0.03916565238434747,4.615482227753471e-06,8.701797380247196e-07,1.990323356830236e-05,2.7713659059933917e-16,6.396094686307619e-13,8.376935403645174e-16,1.028355772455647e-09,0.20049427662047847,5.319096068388466e-06,0.00019115720296893917,1.2752872006535097e-09,1.1866598204205615e-12,6.282860894121945e-10,1.2296246360321478e-08,3.154323577592415e-05,1.393285698234324e-09,3.0128789125645106e-11,4.468092342942277e-08,2.721227761322201e-05,4.172549299811767e-11,1.4195670099964094e-09,7.373571975906481e-07,2.167365690960118e-06,4.8588357455956385e-05,1.811709779852888e-14,2.392274679623057e-08,1.7307011767084987e-11,1.6953711360479747e-16,2.067392856178229e-07,3.302591870888786e-19,1.4057302626664159e-09,9.186327563773362e-10,2.4177530991157595e-16,8.553260623495617e-12,2.1337664503242958e-14,4.2629161527055295e-09,6.408697320712161e-20,2.2210955949580383e-18,3.1702538972344177e-13,1.0275849505696612e-14,1.4874666388981492e-15
