Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92)
0.0002842682820956274,0.7214440790201976,3.76,0.0,0.671156000808602,0.9895660158352345,0.012747829206941633,2.0076877287872794e-16,5.95198694690402e-12,0.0031619223858070688,0.00024068682186132535,4.929073069811331e-07,1.9140997038007006e-05,1.6573234607087465e-05,0.005567518386386259,0.005125365258576933,4.583472734860673e-06,2.0172676291539163e-07,1.069691066302487e-06,0.0020194967559474387,0.00276675647522759,2.4086179359175608e-06,0.0024715786734645787,7.250458870893065e-06,1.9766193697134695e-12
0.00028643113479347697,0.7214521533496062,3.76,0.0,0.6709032885442207,0.9894251238168661,0.012926926592025254,2.0361889269251972e-16,5.976691473837351e-12,0.0031739630350441296,0.00024216816722226264,4.947084617964094e-07,1.9277701144377358e-05,1.6736890246296624e-05,0.005659106462815732,0.005170418982820706,4.6201678429608795e-06,2.0337024782317848e-07,1.0828806799496412e-06,0.002060732671673286,0.0027961362096385746,2.4424745632692015e-06,0.002525901583491694,7.31787138289395e-06,2.0169798252247036e-12
0.00028837770222154153,0.7214595123377913,3.76,0.0,0.6706746452065153,0.9892975256259933,0.013089230080761237,2.0620371610543934e-16,5.998874896443089e-12,0.0031847570709351955,0.00024350258782657367,4.963219158343232e-07,1.940095638279517e-05,1.6884717162553074e-05,0.0057422958528432905,0.0052108265538468234,4.65326396763551e-06,2.048529592992803e-07,1.094793173778711e-06,0.002098272735234889,0.0028225367595002965,2.4730737223792627e-06,0.0025754045670254183,7.378789932820436e-06,2.053722894009412e-12
0.0002903242696496061,0.7214669588852314,3.76,0.0,0.6704448627862778,0.9891691731369554,0.013252592498576417,2.0880720805572886e-16,6.021010600835873e-12,0.003195510860488722,0.0002448380502517253,4.979281911579987e-07,1.9524417702730655e-05,1.703304795006373e-05,0.005826206839957626,0.005251098766291484,4.6864259072591444e-06,2.0633897442883607e-07,1.106744681732842e-06,0.002136219275684145,0.002848897028094022,2.503792398920289e-06,0.002625489653099164,7.439938127618929e-06,2.0908638104897613e-12
0.00029227083707767065,0.7214744932901004,3.76,0.0,0.670213941261771,0.9890400656171618,0.013417015556684616,2.1142935800297287e-16,6.043098839239329e-12,0.0032062244600140353,0.00024617445461360934,4.995272941464417e-07,1.9648081416081293e-05,1.7181878035221926e-05,0.005910840809539275,0.005291233726829324,4.719652690045891e-06,2.0782821010128316e-07,1.118734598726721e-06,0.002174573475039708,0.0028752158330307372,2.53462872863421e-06,0.002676158704358765,7.5013114727212365e-06,2.1284037315953617e-12
0.0002942174045057352,0.7214821158435709,3.76,0.0,0.669981880648631,0.9889102023588411,0.013582500927182889,2.1407015735720012e-16,6.065139851713208e-12,0.0032168979221208005,0.0002475117017150772,5.011192308456669e-07,1.977194380732829e-05,1.7331202797274966e-05,0.0059961991034889845,0.005331229564843995,4.752943344436266e-06,2.09320586495276e-07,1.1307623133385652e-06,0.0022133364921154406,0.0029014920042003726,2.5655808389877647e-06,0.0027274135489360318,7.562905443985619e-06,2.166343791543746e-12
0.0002961639719337998,0.7214898268311672,3.76,0.0,0.6697486810001179,0.9887795826793173,0.013749050242680454,2.1672959130148976e-16,6.0871338762352e-12,0.0032275312960404275,0.0002488496930388532,5.027040065639573e-07,1.9896001135907487e-05,1.7481017622435437e-05,0.006082283019884515,0.005371084432587293,4.786296891826124e-06,2.1081601843746826e-07,1.1428272138122756e-06,0.002252509462332909,0.002927724383749053,2.5966468299327084e-06,0.0027792559801555518,7.624715488539774e-06,2.2046851016566577e-12
0.00029811053936186434,0.7214976265323958,3.76,0.0,0.66951434240707,0.9886482059211165,0.013916665096190864,2.1940765141481023e-16,6.1090811405390805e-12,0.0032381246280244864,0.0002501883307469413,5.042816264120811e-07,2.0020249640411334e-05,1.7631317864715785e-05,0.0061690938130022025,0.005410796505089474,4.8197123593327885e-06,2.1231442477859367e-07,1.1549286835086385e-06,0.00229209349771365,0.002953911825975261,2.6278247979169967e-06,0.00283168775647039,7.686737024613229e-06,2.2434287503526786e-12
0.0003000571067899289,0.7215055152204342,3.76,0.0,0.6692788650024455,0.9885160714552499,0.01408534703610439,2.2210431833532187e-16,6.130981869195658e-12,0.0032486779614574767,0.00025152751772659134,5.058520948715934e-07,2.014468554474456e-05,1.7782098889687455e-05,0.006256632687812996,0.00545036398302323,4.853188769087373e-06,2.1381571926360375e-07,1.1670661048426645e-06,0.002332089683939146,0.00298005319875041,2.6591128134950775e-06,0.0028847105970053392,7.748965440097817e-06,2.282575800269419e-12
0.00030200367421799346,0.7215134931657364,3.76,0.0,0.669042248947515,0.9883831786720325,0.014255097580632007,2.2481958063026673e-16,6.152836280960518e-12,0.0032591913381360667,0.0002528671573536471,5.074154163974022e-07,2.0269305056505703e-05,1.7933356026983366e-05,0.0063449008160088305,0.0054897850843456586,4.886725147736154e-06,2.153198187751744e-07,1.1792388547110744e-06,0.0023724990888936933,0.0030061473790607258,2.6905089407805105e-06,0.002938326194256254,7.811396099689593e-06,2.3221272966252255e-12
0.000303950241646058,0.7215215606242359,3.76,0.0,0.6688044944435118,0.9882495269890912,0.014425918205318945,2.2755341783903585e-16,6.174644590559942e-12,0.00326966479776176,0.0002542071536801669,5.089715950266467e-07,2.0394104369645394e-05,1.8085084608209484e-05,0.006433899322263919,0.005529058051438455,4.92032051669911e-06,2.1682663723138255e-07,1.1914463119397893e-06,0.002413322755322454,0.0030321932567105247,2.722011235421482e-06,0.002992536203075979,7.874024338615975e-06,2.362084260032905e-12
0.0003058968090741226,0.721529717850892,3.76,0.0,0.6685656017322675,0.9881151158519047,0.014597810342203775,2.303058185378123e-16,6.196407007565626e-12,0.0032800983782074306,0.0002555474114645399,5.105206347136925e-07,2.051907966411393e-05,1.8237279945660588e-05,0.006523629283403547,0.005568181151510103,4.953973905043491e-06,2.1833609108260015e-07,1.203687848630093e-06,0.0024545617003741563,0.0030581897344974253,2.7536177403538296e-06,0.003047342239951361,7.936845464147507e-06,2.402447686052333e-12
0.00030784337650218715,0.7215379650954207,3.76,0.0,0.6683255710937225,0.9879799447322887,0.014770775382259826,2.3307675730942715e-16,6.218123739300727e-12,0.0032904921159439423,0.0002568878361166192,5.120625390237244e-07,2.0644227111991825e-05,1.8389937360391387e-05,0.006614091731130514,0.005607152675205903,4.98768433553265e-06,2.1984809227527916e-07,1.2159628395343874e-06,0.002496216917048223,0.003084135727433767,2.785326482416779e-06,0.003102745885110675,7.999854757265499e-06,2.4432185466066145e-12
0.0003097899439302517,0.7215463026008717,3.76,0.0,0.6680844028446296,0.9878440131276678,0.014944814676570804,2.358662234275814e-16,6.239794988989849e-12,0.003300846046382283,0.00025822833367758144,5.135973116464958e-07,2.0769542874009713e-05,1.8543052152373293e-05,0.006705287653381111,0.005645970935897786,5.021450841762186e-06,2.213625572428185e-07,1.228270652124481e-06,0.002538289374911478,0.0031100301623650708,2.817135482511222e-06,0.0031587486835173853,8.063047473192844e-06,2.4843977906838757e-12
0.00031173651135831627,0.7215547306035278,3.76,0.0,0.6678420973386423,0.9877073205612863,0.015119929536046524,2.3867418633416103e-16,6.261420958539692e-12,0.003311160204093397,0.0002595688108139643,5.151249558897333e-07,2.0895023108532268e-05,1.8696619636530737e-05,0.006797217994028937,0.00568463426988646,5.055272449085321e-06,2.228793961229618e-07,1.2406106583968707e-06,0.0025807800199305077,0.003135871978030338,2.849042744444879e-06,0.003215352144573896,8.126418842184298e-06,2.5259863441728185e-12
0.00031368307878638083,0.7215632493332889,3.76,0.0,0.6675986549667204,0.9875698665826059,0.015296121230816029,2.4150063757861405e-16,6.283001846356729e-12,0.0033214346230074666,0.0002609091748344539,5.166454753630187e-07,2.1020663963484405e-05,1.8850635103653063e-05,0.0068898836522736165,0.0057231410367076406,5.0891481971563855e-06,2.2439852612543952e-07,1.2529822222361278e-06,0.0026236897741388817,0.003161660125223257,2.881046273053625e-06,0.003272557741546737,8.189964070062792e-06,2.5679851095374505e-12
0.0003156296462144454,0.7215718590139072,3.76,0.0,0.6673540761572502,0.9874316507675299,0.015473390989903902,2.4434554026085577e-16,6.304537850384554e-12,0.003331669336598549,0.00026224933368921004,5.181588732205806e-07,2.114646159067099e-05,1.900509387162887e-05,0.006983285482290862,0.005761489619385051,5.12307711508372e-06,2.2591985508101166e-07,1.2653847137617642e-06,0.002667019535440018,0.003187393566880336,2.9131440503127187e-06,0.003330366911238466,8.253678339463626e-06,2.6103949656235832e-12
0.00031757621364250996,0.7215805598630084,3.76,0.0,0.667108361375923,0.9872926727184427,0.015651740001179283,2.472088899264485e-16,6.3260291657490715e-12,0.0033418643780851777,0.00026358919597999834,5.196651531355873e-07,2.1272412131421525e-05,1.915999122710869e-05,0.007077424293228906,0.005799678424416323,5.157058250507908e-06,2.2744330173020507e-07,1.277817493818834e-06,0.0027107701775991896,0.003213071278097812,2.945334067481859e-06,0.003388781053883488,8.317556809986854e-06,2.6532167676516914e-12
0.0003195227810705745,0.7215893520920098,3.76,0.0,0.6668615111255307,0.9871529320642235,0.015831169411361166,2.5009064144871216e-16,6.347475987799813e-12,0.0033520197806039065,0.00026492867095191235,5.21164318194585e-07,2.139851173769384e-05,1.9315322500380886e-05,0.007172300849200756,0.00583770588188166,5.191090637357321e-06,2.2896877078177817e-07,1.2902799312999967e-06,0.002754942550231026,0.0032386922461437795,2.9776142841682045e-06,0.00344780153310246,8.381594619761946e-06,2.696451347203829e-12
0.0003214693484986391,0.7215982359061002,3.76,0.0,0.6666135259458089,0.9870124284602529,0.016011680326009976,2.529907968772333e-16,6.36887850977172e-12,0.0033621355773847186,0.0002662676685070753,5.226563722865779e-07,2.1524756549861694e-05,1.947108297649062e-05,0.007267915869330288,0.005875570445387921,5.225173333067987e-06,2.3049618370878127e-07,1.3027713847531078e-06,0.0027995374788163186,0.0032642554704767016,3.0099826825150914e-06,0.0035074296758198153,8.445786885194507e-06,2.7400995122411285e-12
0.00032341591592670364,0.7216072114979719,3.76,0.0,0.6663644064172405,0.9868711615912649,0.016193273805086426,2.5590930599917347e-16,6.390236925044091e-12,0.003372211801900951,0.00026760609927483205,5.241413185900872e-07,2.165114272986485e-05,1.9627268008566136e-05,0.007364270022890148,0.005913270594736178,5.259305380213015e-06,2.3202544339005344e-07,1.3152912239313531e-06,0.00284455576209048,0.0032897599640595186,3.0424372127155745e-06,0.0035676667682857524,8.51012870558672e-06,2.7841620445464597e-12
0.0003253624833547682,0.721616279076389,3.76,0.0,0.6661141531485633,0.9867291311625881,0.01637595087661994,2.588461614550053e-16,6.411551427578334e-12,0.00338224848804834,0.0002689438743969422,5.25619161041989e-07,2.177766641993051e-05,1.9783872892397615e-05,0.007461363944219649,0.005950804828123364,5.293485840208171e-06,2.3355646741256071e-07,1.3278388024224568e-06,0.0028899981800273016,0.0033152047494139185,3.0749758148053893e-06,0.0036285140681100226,8.574615157069656e-06,2.8286397075399716e-12
0.00032730905078283277,0.7216254388160017,3.76,0.0,0.6658627667875591,0.9865863369080038,0.016559712524520973,2.6180131997834714e-16,6.43282220913968e-12,0.0033922456701779976,0.0002702809056848495,5.270899031934112e-07,2.1904323784547546e-05,1.9940892980067785e-05,0.0075591982194079125,0.005988171669220616,5.327713765795687e-06,2.3508916190471155e-07,1.3404134916069733e-06,0.002935865486706156,0.003340588862236752,3.1075964431117508e-06,0.003689972793329626,8.639241295760958e-06,2.8735332392965487e-12
0.00032925561821089733,0.7216346908974016,3.76,0.0,0.665610248021057,0.9864427785897875,0.01674455968839552,2.6477477915444173e-16,6.454049463905011e-12,0.0034022033832894335,0.00027161710570882135,5.285535493410986e-07,2.2031110987021304e-05,2.0098323602448277e-05,0.007657773386174806,0.006025369667205307,5.3619882342437295e-06,2.3662344661881592e-07,1.3530146453411096e-06,0.002982158410237809,0.0033659113514615106,3.140297042299992e-06,0.003752044122273378,8.704002163165902e-06,2.9188433524744062e-12
0.0003312021856389619,0.7216440354957246,3.76,0.0,0.6653565975722915,0.9862984559970035,0.016930493266263343,2.6776648377245863e-16,6.47523338390373e-12,0.003412121663136518,0.0002729523877130162,5.300101031679541e-07,2.2158024210832768e-05,2.0256160138325086e-05,0.007757089936771931,0.006062397395394984,5.3963083042298195e-06,2.3815922293183118e-07,1.3656416364980778e-06,0.0030288776542999733,0.0033911712785119437,3.173075542345386e-06,0.0038147291958517426,8.76889278609574e-06,2.964570735816536e-12
0.00033314875306702645,0.7216534727792554,3.76,0.0,0.6651018161995877,0.9861533689446923,0.017117514115812138,2.7077643776788596e-16,6.496374165026298e-12,0.0034220005463655393,0.00027428666561530045,5.314595694543294e-07,2.2285059632150598e-05,2.0414397934436594e-05,0.007857148319370769,0.006099253450506955,5.430673066947771e-06,2.3969641410699617e-07,1.3782938163612236e-06,0.0030760238988937504,0.0034163677169987273,3.205929879667788e-06,0.003878029118585425,8.833908175314863e-06,3.0107160548929907e-12
0.000335095320495091,0.7216630029033035,3.76,0.0,0.6648459047001324,0.986007517276779,0.01730562304986546,2.7380458249043333e-16,6.517472000155513e-12,0.003431840070635321,0.0002756198540728629,5.329019522120274e-07,2.2412213460840395e-05,2.057303240807177e-05,0.007957948933088526,0.006135936455459162,5.465081592696491e-06,2.412349196382041e-07,1.3909705613837518e-06,0.0031235977976487306,0.0034414997541284704,3.238857980878021e-06,0.003941944954455554,8.899043329623109e-06,3.057279949460972e-12
0.00033684723118034915,0.7216716595314062,3.76,0.0,0.6646146187743189,0.9858755969177233,0.017475852047553034,2.765454566189542e-16,6.536423496057588e-12,0.0034406620224828786,0.0002768187221311948,5.341940443703922e-07,2.2526750002476757e-05,2.0716138775731435e-05,0.008049304393354093,0.006168802079691777,5.496085934615248e-06,2.4262063034498444e-07,1.4024001011976612e-06,0.0031667804751702466,0.0034640627782241994,3.2685546141552042e-06,0.0039999966673352465,8.957763221238312e-06,3.099545849824218e-12
0.0003385991418656073,0.7216803916046961,3.76,0.0,0.6643824187410394,0.9857430570311457,0.017646963564988655,2.7930103204795626e-16,6.5553405088873655e-12,0.003449452153825911,0.00027801657773095467,5.354804064206201e-07,2.264137661116515e-05,2.08595593555116e-05,0.008141261587911395,0.006201525460662236,5.5271243298870295e-06,2.4400727320069194e-07,1.4138485525883998e-06,0.003210310511632675,0.003486572256816917,3.298307786452169e-06,0.0040585488350068635,9.016572388566437e-06,3.1421517350523775e-12
0.00034035105255086543,0.7216891992190514,3.76,0.0,0.6641493052521408,0.9856098975563851,0.01781895811222847,2.8207128818825913e-16,6.574223182324109e-12,0.0034582104943883247,0.00027921336004261784,5.367610421114171e-07,2.275609054668687e-05,2.100329083311497e-05,0.008233820717463432,0.006234105642891752,5.558196123282679e-06,2.4539478441354376e-07,1.4253154562362412e-06,0.0032541883350105816,0.003509027549773089,3.328115989843004e-06,0.0041176021581829396,9.075467157410251e-06,3.185098024037531e-12
0.00034210296323612357,0.7216980824784802,3.76,0.0,0.663915278982686,0.9854761184503293,0.01799183617200357,2.8485620223133276e-16,6.593071661623099e-12,0.00346693707474868,0.0002804090087370121,5.380359552878318e-07,2.2870889074946086e-05,2.1147329894350335e-05,0.008326981952830222,0.0062665416870141466,5.589300664472613e-06,2.4678309800675054e-07,1.4368003501952847e-06,0.0032984143571969608,0.0035314280253963496,3.3579777050989256e-06,0.00417715731270035,9.134443849045932e-06,3.2283851199315026e-12
0.0003438548739213817,0.7217070414803982,3.76,0.0,0.6636803406299286,0.9853417196867892,0.01816559820074342,2.8765575269252466e-16,6.611886092710968e-12,0.0034756319263820994,0.00028160346393725933,5.393051500386585e-07,2.2985769470438516e-05,2.1291673234381742e-05,0.008420745436011816,0.006298832669279125,5.620437306747401e-06,2.4817215040314464e-07,1.448302773089334e-06,0.003342988974576354,0.003553773060178541,3.3878914081326136e-06,0.004237214950334201,9.193498778031997e-06,3.272013410706996e-12
0.00034560678460663984,0.7217160763171087,3.76,0.0,0.6634444909132762,0.9852067012565346,0.018340244628507193,2.904699173832828e-16,6.630666622798209e-12,0.0034842950816798618,0.00028279666622800574,5.405686305722667e-07,2.3100729016861227e-05,2.1436317561590816e-05,0.00851511128011248,0.006330977681632866,5.651605408560439e-06,2.495618761956837e-07,1.459822264577604e-06,0.0033879125679818155,0.0035760620388623535,3.41785557826643e-06,0.00429777569869026,9.252628252599613e-06,3.31598326911527e-12
