Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201),C2O3(295),CHO3(520),CO3(1196),C2HO2(133),CO3(268),CH3O2(53),C2HO3(631),CO3(131)
3.8448726143502236e-05,0.9456129451930605,3.76,0.0,0.2615446284280908,0.6970118724816485,0.31368389208161307,3.1944778227764053e-07,8.407769538742067e-06,0.06174893117135224,0.0018029020598870128,9.654531270047449e-07,0.005514567665054615,0.014821109731301862,0.3566820430996993,0.00978249543728057,0.0014312079342088705,8.364367204808352e-06,9.562696260526638e-05,0.03595099409568241,0.003297418243048906,0.0010797168152435906,0.15919921881973195,8.888486188075363e-05,3.526604385217157e-09,0.0003046112168092556,0.037216864898092235,8.678267529948952e-05,7.169525063521934e-05,0.00013049245726482896,2.546788661446175e-12,9.29224183398173e-10,9.008156646023149e-12,3.5381836350434823e-06,0.05510380594887225,0.00026535342730998375,0.0009346095388195092,1.9321970951515268e-08,9.150995977802425e-11,8.440309204063903e-08,1.1709283756546727e-08,0.0008076958599505576,8.961901132210304e-08,4.256235109773708e-11,1.0678705391642072e-05,0.00044250133883201234,2.345466358392224e-10,2.687637507921261e-08,5.511636453581996e-05,3.907888200540133e-05,0.002990196561876347,1.3506829008805299e-09,1.3000722954364606e-09,3.188987769670462e-11,7.052634754923471e-17,3.1401085646297804e-06,1.8306310857336824e-19,2.8943128648454527e-08,1.0542663548197397e-07,3.893808251136782e-12,5.350927528597291e-08,7.14650183938219e-12,7.134627744514875e-08,3.905536941983205e-20,5.634287832589693e-16,1.4212498480416261e-11,1.5068533916839166e-12,1.0518607746885252e-13,3.0751996651326926e-13,1.4989976700802016e-16,9.945625821873475e-16
3.850944821327166e-05,0.9459181482783072,3.76,0.0,0.25950731008362354,0.6948702934475025,0.31582047544525865,3.309739286618987e-07,8.591515304974928e-06,0.06170860176715806,0.001797262690793963,9.615524762298756e-07,0.005563898612354906,0.014991067792989227,0.35856923290281706,0.009735757929695178,0.0014428572747084757,8.33265465051892e-06,9.553906746050517e-05,0.0358177972826154,0.0032755395075163268,0.0010831648225178188,0.16041739661563545,8.865707034822672e-05,3.5278400386650854e-09,0.0003065042212097002,0.03752374538008527,8.784843889802108e-05,7.236458773996972e-05,0.0001319435425589842,2.5664690451540136e-12,9.289475530820498e-10,9.077508333130222e-12,3.5647444541253393e-06,0.055559187847108386,0.00026840649307370194,0.0009426464228174602,1.9559254464477705e-08,9.345515420031936e-11,8.469891872774206e-08,1.1843412570878559e-08,0.000810713634227876,9.060835648169845e-08,4.328069084941849e-11,1.0719245588048682e-05,0.0004448936010244735,2.390180727815413e-10,2.7266544350491654e-08,5.560708507236116e-05,3.934932275947175e-05,0.003022223694504608,1.3605161387084432e-09,1.3221923088800685e-09,3.216422660308133e-11,7.165428435095051e-17,3.1879010532755092e-06,1.859867201145123e-19,2.9368002149872106e-08,1.0655602521349545e-07,3.923740458750977e-12,5.325925609937871e-08,7.252468928977514e-12,7.249447326276282e-08,3.9679977532265775e-20,5.659010100887738e-16,1.4432714636502718e-11,1.5227414859707301e-12,1.068266628761738e-13,3.0987221215076316e-13,1.527276894792919e-16,9.946150814200057e-16
3.8570170283041084e-05,0.9462244936670681,3.76,0.0,0.257466340299176,0.6927138974961604,0.3179713844234012,3.429605244001762e-07,8.77985917362382e-06,0.061665932324715844,0.00179150686836447,9.576002955526814e-07,0.005613862710468055,0.015163527700483567,0.36045811944222667,0.009688746119497124,0.0014546557570627831,8.300240313440124e-06,9.544338600423788e-05,0.03568130441561036,0.0032534323242196014,0.0010865850783823674,0.16164352319038114,8.841967589957861e-05,3.5289979622853455e-09,0.00030838835393541786,0.037831508144064975,8.892544815272566e-05,7.304091238002708e-05,0.00013341435367971618,2.586289204676601e-12,9.286062280427106e-10,9.147348121266852e-12,3.5914859321682174e-06,0.05601813308012823,0.0002714782937620149,0.0009506652745822833,1.9798732511724107e-08,9.544040332811485e-11,8.499085352044852e-08,1.197976334292939e-08,0.0008136726983717886,9.160945854262298e-08,4.401248325731282e-11,1.075979525016495e-05,0.0004472548533036795,2.435643306116474e-10,2.766193398684845e-08,5.610216365145296e-05,3.962266453398531e-05,0.0030543512630459816,1.3702682802162507e-09,1.3447416673616984e-09,3.244086486606594e-11,7.279940243407686e-17,3.23624978533648e-06,1.8895478987168479e-19,2.9797572678549163e-08,1.0768896194573266e-07,3.9538825914762055e-12,5.300268673785708e-08,7.360183173477774e-12,7.365680931501656e-08,4.031409992011027e-20,5.683387160885157e-16,1.4656878390548433e-11,1.5387276324584217e-12,1.0849672713412845e-13,3.1227047945321307e-13,1.5561637014020858e-16,9.946059411310074e-16
3.863089235281051e-05,0.9465319738234796,3.76,0.0,0.2554217959001789,0.6905425799836101,0.3201367147154973,3.554276837463494e-07,8.972928955510461e-06,0.0616208817463101,0.001785634205557809,9.535962585040266e-07,0.005664470345644077,0.015338533422995036,0.3623485479229684,0.009641462766177155,0.0014666061800882298,8.26712221736712e-06,9.533978897230962e-05,0.03554150938627665,0.003231097562337209,0.0010899767812684467,0.16287764715409545,8.81726286737211e-05,3.5300794671865054e-09,0.0003102629729024108,0.03814011762687937,9.001378635863635e-05,7.37242776155513e-05,0.00013490517472067418,2.6062487083772306e-12,9.281991697714343e-10,9.2176743542191e-12,3.618407348191176e-06,0.056480668280690614,0.00027456854983777724,0.0009586638180517112,2.004041893376012e-08,9.74664777501745e-11,8.527877457458494e-08,1.2118385286046767e-08,0.0008165717819847196,9.262248398269419e-08,4.4758011802518763e-11,1.080035178950442e-05,0.0004495841345487976,2.4818631913136243e-10,2.8062614596167786e-08,5.660160877416584e-05,3.9898942486052394e-05,0.003086573032572924,1.3799350453952532e-09,1.3677305494685232e-09,3.271981194192625e-11,7.396195642144371e-17,3.2851562941613835e-06,1.9196797469616918e-19,3.023184649510152e-08,1.0882522597233033e-07,3.9842339117184336e-12,5.273956382899683e-08,7.469676055700326e-12,7.483333277387073e-08,4.0957877489615454e-20,5.707409435256551e-16,1.4885074670410434e-11,1.5548106650100938e-12,1.1019690753353398e-13,3.147158205615784e-13,1.58567352617479e-16,9.945345536115294e-16
3.869161442257993e-05,0.9468405808670998,3.76,0.0,0.25337375594903677,0.6883562361102605,0.32231656203203385,3.6839646494167456e-07,9.170856181827376e-06,0.061573408194928854,0.0017796443272668433,9.495400411039095e-07,0.005715732081600152,0.015516129721615406,0.3642403596280048,0.009593910633672759,0.0014787114039848583,8.233298515809777e-06,9.522814593013828e-05,0.03539840681557885,0.0032085361628933053,0.0010933391088218576,0.16411981726161337,8.791588076150256e-05,3.5310858754922754e-09,0.00031212741931915155,0.038449537067324964,9.11135363261657e-05,7.441473504635857e-05,0.00013641629212238898,2.6263470308753665e-12,9.277253309962554e-10,9.288485028041168e-12,3.6455078444400994e-06,0.05694682005980856,0.00027767696885503003,0.0009666397410721129,2.028432781531278e-08,9.953415986571975e-11,8.556255754418735e-08,1.2259328789417446e-08,0.000819409609822259,9.364760022647142e-08,4.5517566015653675e-11,1.0840912522819666e-05,0.00045188047670498884,2.528849461223447e-10,2.846865803817705e-08,5.7105426895598464e-05,4.017819098175397e-05,0.0031188825542543715,1.3895120789658462e-09,1.3911694210222887e-09,3.300108734709256e-11,7.514220379939664e-17,3.3346219102657306e-06,1.9502693944552521e-19,3.0670827671362045e-08,1.0996459004512551e-07,4.014793530747092e-12,5.246988622234198e-08,7.580979570321208e-12,7.602408538413169e-08,4.16114528579108e-20,5.731067343771022e-16,1.511739049262214e-11,1.5709894933030144e-12,1.119278545515861e-13,3.172093031171383e-13,1.6158222197242117e-16,9.944002578143564e-16
3.8752336492349356e-05,0.9471503065639896,3.76,0.0,0.25132230179354387,0.6861547609600525,0.3245110220553539,3.818889126550275e-07,9.373776219002531e-06,0.061523469090359516,0.0017735368712259215,9.454313222917476e-07,0.005767658662615536,0.015696362161112764,0.3661333918374551,0.009546092489413962,0.0014909743509266592,8.198767507576999e-06,9.51083253409618e-05,0.035251992077540976,0.0031857491412866433,0.0010966712186215946,0.16537008239715495,8.76493862874071e-05,3.5320185206149703e-09,0.0003139810174552524,0.03875972847740704,9.22247805527319e-05,7.511233472297065e-05,0.0001379479944619159,2.6465835489498876e-12,9.271836552341514e-10,9.359777795508454e-12,3.6727864282465375e-06,0.057416614992012956,0.0002808032453564319,0.0009745906959191216,2.0530473462105443e-08,1.016442439061734e-10,8.584207572227862e-08,1.2402645443746328e-08,0.0008221849020653055,9.468497541546182e-08,4.6291442561509026e-11,1.088147466842759e-05,0.00045414290501715366,2.576611166766501e-10,2.8880137311039526e-08,5.761362231367431e-05,4.04604434997202e-05,0.0031512731616523716,1.3989949583970674e-09,1.4150690441598063e-09,3.328471063415365e-11,7.634040575675397e-17,3.384647751258378e-06,1.981323584294725e-19,3.111451818234258e-08,1.111068192426544e-07,4.045560410698472e-12,5.219365507470889e-08,7.694126235151725e-12,7.722910313102209e-08,4.227497067234256e-20,5.754351218579384e-16,1.5353915021641745e-11,1.5872630025782767e-12,1.1369023405158816e-13,3.1975201129428326e-13,1.6466260704112686e-16,9.942023818401646e-16
3.881305856211878e-05,0.9474611423178969,3.76,0.0,0.24926751711575074,0.6839380495408918,0.32672019039900085,3.959281107749229e-07,9.581828352619923e-06,0.061471021105861744,0.0017673114890758707,9.412697842898871e-07,0.005820261015880627,0.015879277122497315,0.3680274777465339,0.009498011103206848,0.0015033980065423927,8.163527641127398e-06,9.498019464578624e-05,0.03510226132349212,0.0031627375898831025,0.0010999722483824564,0.16662849155933848,8.737310150400987e-05,3.5328787460728566e-09,0.0003158230744230025,0.03907065261387102,9.334760013964729e-05,7.581712502565386e-05,0.0001395005722207407,2.666957539345514e-12,9.265730758879707e-10,9.431549949223287e-12,3.700241969312151e-06,0.05789007959996671,0.00028394706071525796,0.000982514299875602,2.0778870376778544e-08,1.0379753590396961e-10,8.611719943454555e-08,1.2548388088465687e-08,0.0008248963746230474,9.5734778166954e-08,4.707994459246206e-11,1.0922035342170937e-05,0.0004563704382800033,2.625157322530444e-10,2.9297126454337936e-08,5.81261970722054e-05,4.0745732530763136e-05,0.003183737967222641,1.4083791948158356e-09,1.4394404867378595e-09,3.357070136907059e-11,7.755682671736551e-17,3.435234711141749e-06,2.0128491402536342e-19,3.156291787249364e-08,1.1225167085054875e-07,4.076533357813173e-12,5.1910873900648435e-08,7.809149104769669e-12,7.844841646083492e-08,4.2948577322775285e-20,5.777251306647799e-16,1.5594739626997877e-11,1.6036299804184762e-12,1.1548472877181137e-13,3.223450463674056e-13,1.6781018421006346e-16,9.939402571976469e-16
3.8873780631888204e-05,0.9477730791608091,3.76,0.0,0.24720948798127676,0.6817059968283024,0.32894416256521486,4.1053823617400045e-07,9.79515589373222e-06,0.061416020165448074,0.0017609678470623983,9.37055112980045e-07,0.0058735502539430315,0.016064921814622282,0.36992244638322275,0.009449669246385198,0.0015159854218563774,8.12757751945243e-06,9.484362032851043e-05,0.034949211506665315,0.0031395026805977107,0.001103241314885447,0.16789509384431053,8.708698488746496e-05,3.5336679021904644e-09,0.00031765287995568896,0.03938226895058468,9.448207458136587e-05,7.652915253072079e-05,0.0001410743177310417,2.6874681727890074e-12,9.258925172604479e-10,9.503798404530096e-12,3.7278731912672048e-06,0.05836724033836123,0.0002871080828735786,0.0009904081358467927,2.102953328265551e-08,1.0599485368814448e-10,8.638779620218218e-08,1.2696610832600777e-08,0.0008275427394868226,9.67971774345974e-08,4.7883381908161795e-11,1.096259155531352e-05,0.00045856208911511826,2.6744969005692073e-10,2.97197006074442e-08,5.8643150838439044e-05,4.103408947406122e-05,0.0032162698582160116,1.4176602336621679e-09,1.4642951319503157e-09,3.3859079125302416e-11,7.879173456455602e-17,3.4863834495486167e-06,2.0448529773096483e-19,3.201602432691158e-08,1.1339889421568883e-07,4.107711014779337e-12,5.162154865454157e-08,7.92608176796338e-12,7.968204980348279e-08,4.3632421164143276e-20,5.799757772407584e-16,1.5839957938696312e-11,1.6200891496841963e-12,1.1731203821594602e-13,3.2498952652536567e-13,1.7102667710464414e-16,9.93613211435889e-16
3.893450270165763e-05,0.94808610774299,3.76,0.0,0.24514830288899464,0.6794584978119695,0.3311830339003546,4.2574461066938154e-07,1.0013906304159186e-05,0.06135842144172476,0.0017545056264571947,9.327869983391269e-07,0.00592753767750847,0.016253344285320895,0.3718181225253521,0.009401069691214983,0.0015287397150722597,8.09091590817647e-06,9.469846798647946e-05,0.034792840407225016,0.0031160456674893472,0.001106477512873202,0.16916993842667388,8.679099722766336e-05,3.5343873434410023e-09,0.00031946970618734337,0.03969453565121428,9.56282821215464e-05,7.72484618856209e-05,0.0001426695250886188,2.708114511181565e-12,9.25140894856053e-10,9.576519689559431e-12,3.755678668171781e-06,0.05884812357711941,0.0002902859660782863,0.0009982697530151532,2.1282477127987927e-08,1.0823702685401486e-10,8.665373066506288e-08,1.284736908518881e-08,0.0008301227050991601,9.787234231218334e-08,4.870207134732619e-11,1.1003140213043964e-05,0.0004607168642609413,2.7246388227198537e-10,3.0147936004331335e-08,5.9164480765989835e-05,4.1325544527650084e-05,0.003248861492244317,1.4268334552761316e-09,1.4896446882166427e-09,3.4149863470376085e-11,8.004540059552842e-17,3.5380943807945677e-06,2.0773420967390387e-19,3.247383278028987e-08,1.1454823058956457e-07,4.139091856492137e-12,5.132568780857634e-08,8.044958353017443e-12,8.093002127971014e-08,4.432665241211e-20,5.821860699202617e-16,1.608966590435866e-11,1.6366391567873628e-12,1.1917287919988302e-13,3.2768658701807545e-13,1.743138585558681e-16,9.93220569709151e-16
3.899522477142705e-05,0.9484002183236374,3.76,0.0,0.24308405282099635,0.6771954475441102,0.33343689954834516,4.4157375678921307e-07,1.0238231304220065e-05,0.06129817935434444,0.001747924524047217,9.28465134881859e-07,0.00598223477838937,0.01644459343299034,0.37371432661658055,0.009352215210291469,0.001541664072986734,8.053541741722651e-06,9.454460241557003e-05,0.034633146657852755,0.003092367889416503,0.0011096799147622667,0.17045307453934838,8.648510171659704e-05,3.5350384255076392e-09,0.0003212728074493233,0.040007409541328524,9.678629971509902e-05,7.797509567862992e-05,0.00014428648994478912,2.7288955023772998e-12,9.243171158234113e-10,9.649709925560135e-12,3.783656817149396e-06,0.059332755583874214,0.00029348035067676854,0.0010060966675479268,2.153771709347631e-08,1.1052489673299047e-10,8.691486450307405e-08,1.3000719587373743e-08,0.0008326349767151787,9.896044183335729e-08,4.953633681614521e-11,1.1043678112193868e-05,0.00046283376486641614,2.775591952604499e-10,3.058190997732603e-08,5.9690181368710435e-05,4.162012657220928e-05,0.003281505293065767,1.4358941756658376e-09,1.5155011994353437e-09,3.4443073954619654e-11,8.13180994727729e-17,3.5903676624140595e-06,2.1103235866478295e-19,3.293633601423268e-08,1.1569941297995167e-07,4.170674181565319e-12,5.102330242665378e-08,8.165813530757898e-12,8.219234244526617e-08,4.503142315568182e-20,5.843550091159399e-16,1.634396185072431e-11,1.653278568123742e-12,1.2106798632726593e-13,3.3043738019697283e-13,1.7767355218716706e-16,9.927616551580249e-16
3.9055946841196476e-05,0.9487154007611887,3.76,0.0,0.24101683129285037,0.6749167411895616,0.33570585440227685,4.580534589061245e-07,1.0468286977558001e-05,0.061235247569210734,0.0017412242528577844,9.240892221044127e-07,0.006037653242326426,0.016638719018322798,0.3756108746814799,0.009303108575798979,0.0015547617523783764,8.015454129622073e-06,9.438188769921213e-05,0.034470129769902325,0.003068470772761994,0.0011128475706020735,0.17174455145307072,8.616926404215051e-05,3.5356225021379192e-09,0.0003230614200858364,0.04032084607968912,9.795620268186484e-05,7.870909429763942e-05,0.00014592550932245559,2.749809974064834e-12,9.234200795330964e-10,9.723364806046476e-12,3.811805890294584e-06,0.05982116250557557,0.00029669086293688987,0.001013886363364055,2.1795268601402217e-08,1.1285931634703155e-10,8.71710564561794e-08,1.31567204419555e-08,0.0008350782567668055,1.0006164475940146e-07,5.038650940299627e-11,1.1084201938393595e-05,0.00046491178679320403,2.827365087605006e-10,3.1021700964854504e-08,6.0220244396246184e-05,4.1917863049253576e-05,0.0033141934466353277,1.4448376475103735e-09,1.5418770556052492e-09,3.47387300992229e-11,8.261010927317373e-17,3.643203183227709e-06,2.1438046227628522e-19,3.340352425079708e-08,1.1685216601155014e-07,4.202456103298568e-12,5.07144062433263e-08,8.28868251670446e-12,8.346901796350147e-08,4.57468873738356e-20,5.864815875776325e-16,1.6602946547059282e-11,1.6700058694344468e-12,1.2299811243600137e-13,3.332430755571029e-13,1.8110763359920722e-16,9.922357894878742e-16
3.91166689109659e-05,0.9490316445033168,3.76,0.0,0.23894673440419203,0.6726222740781296,0.3379899930540468,4.752128269663325e-07,1.070423389393194e-05,0.06116957899849611,0.0017344045429968772,9.196589649575474e-07,0.006093804951634042,0.01683577167570389,0.37750757824010217,0.009253752558726519,0.0015680360817174185,7.976652364612893e-06,9.421018729946257e-05,0.03430379016006119,0.003044355834203414,0.0011159795075878938,0.17304441845516463,8.58434524893105e-05,3.5361409218226885e-09,0.0003248347622786618,0.04063479932920624,9.913806451611441e-05,7.945049578519138e-05,0.00014758688148451158,2.7708566293610128e-12,9.224486780985613e-10,9.797479581079019e-12,3.840123968707182e-06,0.06031337034921084,0.00029991711484810886,0.001021636292957899,2.2055147323341558e-08,1.1524115034549912e-10,8.742216229359282e-08,1.3315431144452503e-08,0.0008374512452452856,1.0117611934989008e-07,5.1252927579820904e-11,1.1124708263266406e-05,0.0004669499209331924,2.879966950343377e-10,3.1467388514196225e-08,6.075465869418853e-05,4.221877983436582e-05,0.0033469178971448307,1.4536590612541238e-09,1.56878500379265e-09,3.5036851382761376e-11,8.392171145995729e-17,3.6966005511119874e-06,2.1777924675216854e-19,3.387538504373443e-08,1.1800620578633267e-07,4.234435542889668e-12,5.0399015743300106e-08,8.413601073328553e-12,8.476004528646542e-08,4.6473200916880785e-20,5.885647906975896e-16,1.6866723268563095e-11,1.6868194622608858e-12,1.2496402907826962e-13,3.361048597780855e-13,1.8461803201397482e-16,9.91642293411052e-16
