Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202)
0.00039688549437329234,0.7997481022964191,3.76,0.0,9.892799644510757e-12,0.0668910554931317,0.9349135777785537,7.720706568413564e-13,3.527122751500102e-13,1.3939773794000604e-11,6.436693430238539e-05,7.513021604128055e-17,0.041632809908650946,0.11266533693870616,0.1530551624557276,6.921798550386583e-09,0.02085743058835525,2.1125277577480353e-13,8.114558788375057e-17,5.176630934596022e-14,1.1817593352256663e-17,1.532606956614862e-06,0.2964978895838872,1.0678625035851831e-05,4.997223860460162e-19,1.76760567171699e-14,5.515434966482588e-12,1.923561001914339e-14,1.3484844017307205e-13,3.7542784138563096e-13,3.5574298870577857e-16,1.347985779151712e-20,3.284367022415516e-16,1.1160109906663083e-08,0.28608062233440223,1.0108005308166377e-13,1.715093499522676e-13,1.7211109173610384e-17,2.651054948085074e-19,8.669377051274401e-18,2.7006267997428795e-07,7.261552968770896e-22,3.7695526632549524e-25,2.305154256839746e-09,2.5799939142960606e-08,3.4114773091251723e-22,6.06270711709283e-19,4.392457004301545e-17,3.112803599404552e-12,7.903567898389332e-15,2.652385605464638e-21,-3.480913411158693e-28,8.949564625507445e-07,2.0737035460777426e-12,1.707777858823537e-17,2.1554508675150406e-22
0.00039706987902648463,0.7997009729252255,3.76,0.0,9.781317573527028e-12,0.06669175786271557,0.9349423500713545,7.591268226917814e-13,3.467445225507609e-13,1.3874757499411877e-11,6.41817243164115e-05,7.456218744353416e-17,0.041582079162395424,0.11255516985986273,0.15310694781079218,6.91225354914215e-09,0.020802977726538722,2.1079287256350174e-13,7.333880191304692e-17,4.679797632417065e-14,1.0684201374563034e-17,1.5300451150365074e-06,0.29602248402429193,1.0662433396705496e-05,4.513954189527358e-19,1.5980791067740017e-14,4.988181934944646e-12,1.7467706983284766e-14,1.326651431675272e-13,3.6950261936021805e-13,3.550383091573181e-16,1.2173057637680502e-20,3.2788921954844205e-16,1.1168395081954638e-08,0.2865560290060398,9.143203523068466e-14,1.552983032108452e-13,1.555388839278173e-17,2.395531169096579e-19,8.18216654823394e-18,2.702692962518006e-07,5.896233254110348e-22,6.331782618430947e-25,2.3062338829045352e-09,2.5799975607219425e-08,2.774552238215258e-22,5.482928137450586e-19,3.9697079975458554e-17,3.108089097835644e-12,7.143006572902951e-15,2.1544306349708187e-21,6.379589019161219e-27,8.962011191150548e-07,2.0769866936192262e-12,1.70783119350651e-17,1.7501295219611755e-22
0.00039725426367967693,0.7996539887564411,3.76,0.0,9.681322033162084e-12,0.06649344776349007,0.934971803558761,7.474948843967646e-13,3.413583016692986e-13,1.3815937715325008e-11,6.399738051173737e-05,7.403065013304175e-17,0.041531421843164405,0.1124446923551426,0.15315817000524934,6.902752041505785e-09,0.020748685315900153,2.103344098604773e-13,6.629925650129531e-17,4.2316877307877206e-14,9.661852298070825e-18,1.527494510583955e-06,0.29554997039722514,1.0646289414139023e-05,4.0780752591780535e-19,1.4451634216018408e-14,4.51260790534658e-12,1.5708840269488006e-14,1.3068431426844293e-13,3.641626641381507e-13,3.543343564814097e-16,1.0993590574806467e-20,3.2734113499311803e-16,1.1176500339541608e-08,0.28702854375710424,8.273973135411823e-14,1.4068882422758434e-13,1.406042251672787e-17,2.165153594955393e-19,7.742228755111282e-18,2.7047153518992106e-07,4.7965619026140865e-22,1.496093352748795e-25,2.3072777474488414e-09,2.580000096767282e-08,2.2567226900954593e-22,4.960580262976617e-19,3.588819234700628e-17,3.1034492460247825e-12,6.45720390096279e-15,1.7507561845891834e-21,-3.389278089808566e-27,8.974270138011592e-07,2.0802497960908616e-12,1.7078846052999408e-17,1.4215922343963453e-22
0.00039743864833286923,0.7996071493555138,3.76,0.0,9.591622721601074e-12,0.06629611846236692,0.9350019301768699,7.370436114666793e-13,3.3649448131229777e-13,1.3762682130864972e-11,6.38138974756083e-05,7.353189072171337e-17,0.041480838374699826,0.11233391126153146,0.15320883347536826,6.893293595621809e-09,0.02069455337973195,2.0987735638560027e-13,5.994998917986561e-17,3.8274234939118276e-14,8.73944234500508e-18,1.5249550853877376e-06,0.2950803276086892,1.0630192881980913e-05,3.685347408527947e-19,1.3072040394534155e-14,4.083374454135976e-12,1.4133702032396673e-14,1.2888522500723156e-13,3.593511153695855e-13,3.536311442441906e-16,9.93160942860245e-21,3.267924735579892e-16,1.1184427317375083e-08,0.2874981876814232,7.490496235944653e-14,1.2751930201352997e-13,1.2716366834562567e-17,1.9578940466760754e-19,7.34522124451843e-18,2.706694363485516e-07,3.902441443586959e-22,9.269569514561135e-26,2.308286253241709e-09,2.5800014394375173e-08,1.8357524842723896e-22,4.490020684973815e-19,3.2459870141249077e-17,3.0988773814626098e-12,5.838659487931513e-15,1.4235310064427739e-21,-2.5494006824099872e-27,8.986343468952159e-07,2.083493000880382e-12,1.7079379350836792e-17,1.1551217013689613e-22
0.0003976230329860615,0.7995604542871045,3.76,0.0,9.511171876152864e-12,0.06609976329051896,0.935032721943939,7.276568286776464e-13,3.320929636981284e-13,1.3714432618375106e-11,6.36312698415316e-05,7.306264691228528e-17,0.041430329166417756,0.1122228333201241,0.15325894263034598,6.883877808094821e-09,0.020640581926175003,2.0942168487736886e-13,5.4222991776348605e-17,3.462692960673886e-14,7.907154168908288e-18,1.5224267817051482e-06,0.2946135347459767,1.0614143593816398e-05,3.3313655994229628e-19,1.1827252657068676e-14,3.695842434896733e-12,1.2833160698415434e-14,1.2724970300798653e-13,3.550144353374662e-13,3.5292868572664166e-16,8.975197300614654e-21,3.262432584300457e-16,1.1192177640073437e-08,0.2879649816915357,6.784447866454046e-14,1.1564698442338168e-13,1.1506397526312298e-17,1.7713360306994088e-19,6.987066222267335e-18,2.7086303898031066e-07,3.1757068435744016e-22,1.8892298615056907e-25,2.309259798280863e-09,2.5800015139294596e-08,1.495339245052132e-22,4.0661434195593963e-19,2.9373406165037117e-17,3.0943676265528593e-12,5.280743719562788e-15,1.1584518594353241e-21,1.2165525553198477e-28,8.998233157760474e-07,2.0867164540766484e-12,1.7079910302373047e-17,9.393935076056638e-23
0.0003978074176392538,0.7995139031157014,3.76,0.0,9.439006557090303e-12,0.06590437562412162,0.9350641709364066,7.192248660596678e-13,3.2811105264260997e-13,1.3670675612100827e-11,6.344949227412294e-05,7.2619937095999e-17,0.04137989461804116,0.11211146520492657,0.15330850185957526,6.874504292756352e-09,0.02058677095292156,2.0896737051095023e-13,4.9055620055630794e-17,3.1335223404747716e-14,7.15593916374139e-18,1.5199095418365294e-06,0.294149571024483,1.0598141343191604e-05,3.0121000563447803e-19,1.0703731657338391e-14,3.3459977983682215e-12,1.161893951029763e-14,1.257611848012322e-13,3.511039731789193e-13,3.5222699398707534e-16,8.112617685079994e-21,3.2569351272488115e-16,1.1199752924544636e-08,0.2884289465718794,6.147991516659905e-14,1.0494062650281774e-13,1.0416350388396338e-17,1.603255602547408e-19,6.663510968860432e-18,2.7105238215383304e-07,2.586888517307133e-22,1.5428639512686118e-25,2.310198776955979e-09,2.580000250497156e-08,1.2192283862215417e-22,3.6840944831084626e-19,2.6593007252085024e-17,3.0899145797592127e-12,4.777351415899785e-15,9.434023883859422e-22,1.171229485900036e-28,9.00994115806674e-07,2.0899203008562925e-12,1.7080437425911336e-17,7.645793265784506e-23
0.0003979918022924461,0.7994674954038216,3.76,0.0,9.37426522513985e-12,0.06570994889448581,0.9350962693021828,7.116521001235794e-13,3.2450868553332503e-13,1.3630951082761206e-11,6.326855947661557e-05,7.220104839884503e-17,0.041329535117308545,0.11199981350773947,0.15335751552805352,6.8651726862254685e-09,0.02053312044502357,2.085143912292421e-13,4.439156877923664e-17,2.836344052567983e-14,6.477673262402241e-18,1.5174033082623077e-06,0.29368841581679533,1.058218592361895e-05,2.7240920401427904e-19,9.689348023764209e-15,3.0300567162864542e-12,1.0488946860026062e-14,1.2440439258378988e-13,3.475775213275018e-13,3.5152608196056057e-16,7.334731386810643e-21,3.251432597066006e-16,1.1207154776129317e-08,0.28889010294970174,5.573928145114487e-14,9.528229358580997e-14,9.433967405976985e-18,1.451780904375535e-19,6.371138208335637e-18,2.71237504657807e-07,2.108909134344367e-22,1.270664184398575e-25,2.311103579548033e-09,2.5799975854647474e-08,9.944418308372056e-23,3.339640180347177e-19,2.4087230690859122e-17,3.0855133953567713e-12,4.32300326137643e-15,7.68851846246124e-22,1.1120583461830842e-28,9.021469398852876e-07,2.093104685281065e-12,1.70809592939555e-17,6.226849058423795e-23
0.0003981761869456384,0.7994212307145586,3.76,0.0,9.316181291870961e-12,0.06551647658930812,0.9351290092627368,7.048532554631196e-13,3.212447787744379e-13,1.3594848621907947e-11,6.308846619212074e-05,7.180360146692015e-17,0.0412792510399257,0.1118878847363339,0.15340598797523342,6.855882644468098e-09,0.020479630374730946,2.0806272783390842e-13,4.018060160746803e-17,2.567971236549955e-14,5.865098235216406e-18,1.514908023548373e-06,0.29323004865706953,1.0566277128640027e-05,2.4642061777692617e-19,8.773221417241275e-15,2.74459901120111e-12,9.490954496231218e-15,1.231659984574272e-13,3.4439636148257557e-13,3.5082596235485695e-16,6.633018914279784e-21,3.2459252227350216e-16,1.121438478965693e-08,0.28934847129068275,5.056014340010584e-14,8.656668916041357e-14,8.548427842046859e-18,1.3152439704434054e-19,6.106818260716057e-18,2.714184450298358e-07,1.7203984765170528e-22,1.0151312326744639e-25,2.311974592009018e-09,2.5799934609522694e-08,8.114924059123668e-23,3.028991622794743e-19,2.1828463761620933e-17,3.0811597553782714e-12,3.9128020275295926e-15,6.270071973681533e-22,5.304762323041702e-29,9.032819784034498e-07,2.0962697502569347e-12,1.708147453374006e-17,5.073850779132936e-23
0.0003983605715988307,0.7993751086102362,3.76,0.0,9.264071102656757e-12,0.0653239522513302,0.9351623831119962,6.987506309206836e-13,3.182849583227793e-13,1.3562001315978111e-11,6.29092072029973e-05,7.14254818959642e-17,0.041229042750040315,0.11177568531646709,0.15345392351487663,6.84663384024942e-09,0.020426300701990616,2.0761236346607283e-13,3.637776771097564e-17,2.3255505204442364e-14,5.311714169316013e-18,1.5124236303643333e-06,0.29277444923822443,1.0550414751888353e-05,2.2296404927819227e-19,7.945614358940127e-15,2.4866366897154022e-12,8.593269670917203e-15,1.2203409634935848e-13,3.4152548997664876e-13,3.5012664767881844e-16,5.999887014468783e-21,3.2404132310088905e-16,1.1221444548700232e-08,0.2898040719017412,4.5886842215917043e-14,7.869970262399467e-14,7.75001649632395e-18,1.192145549713098e-19,5.86775148377851e-18,2.7159524153866067e-07,1.4043054822072416e-22,8.329437140153784e-26,2.3128121961407685e-09,2.5799878242735767e-08,6.626945348555914e-23,2.7487589118176336e-19,1.9791935507663143e-17,3.0768498059228495e-12,3.542363212396249e-15,5.116134729912728e-22,5.354897602480159e-29,9.043994193200919e-07,2.0994156375605937e-12,1.7081981825132884e-17,4.1364709052078133e-23
0.000398544956252023,0.7993291286521608,3.76,0.0,9.217315425006492e-12,0.06513236947079604,0.9351963832068557,6.932736496366712e-13,3.155994484420363e-13,1.353207648865584e-11,6.273077732512138e-05,7.10647486701899e-17,0.041178910601897226,0.11166322160313953,0.15350132643809233,6.837425960217941e-09,0.020373131376334775,2.0716328295980393e-13,3.294217571420282e-17,2.1064891835732225e-14,4.8116149696841504e-18,1.509950071538624e-06,0.29232159739089647,1.0534598587132995e-05,2.017838315404171e-19,7.197696098690022e-15,2.253444471959119e-12,7.77289833131282e-15,1.2099779111585728e-13,3.3893394188733967e-13,3.4942815027715117e-16,5.428372944764437e-21,3.234896846555065e-16,1.122833562713179e-08,0.2902569249520795,4.16679009008199e-14,7.159588143634233e-14,7.029806836428522e-18,1.0811074232988662e-19,5.651380260251148e-18,2.7176793222066454e-07,1.1467226748354108e-22,6.797237015434269e-26,2.3136167700975213e-09,2.579980626878858e-08,5.414525349726947e-23,2.495852702839442e-19,1.795488315707963e-17,3.07258004899803e-12,3.207702871817282e-15,4.175968874528336e-22,4.4208128503755853e-29,9.054994485079996e-07,2.1025424879913496e-12,1.7082479892713628e-17,3.3732066602496335e-23
0.0003987293409052153,0.7992832904027103,3.76,0.0,9.175368947837433e-12,0.06494172189817259,0.9352310019844795,6.883602357251741e-13,3.131610350933055e-13,1.3504779997908527e-11,6.255317141704048e-05,7.071974776511053e-17,0.04112885493755023,0.11155049986175009,0.1535482010065966,6.828258707135415e-09,0.020320122334155234,2.0671547346546878e-13,2.9837761476894107e-17,1.908494002907006e-14,4.359573036917889e-18,1.507487289953745e-06,0.2918714731211884,1.0518828428395812e-05,1.826572886070618e-19,6.5216635667381735e-15,2.0425861213595138e-12,7.0340925317594424e-15,1.200476255507093e-13,3.365943117749505e-13,3.4873048225654615e-16,4.9124362656602134e-21,3.2293762914179424e-16,1.1235059587348298e-08,0.2907070504354364,3.7858443137624e-14,6.517979937583095e-14,6.380102395364566e-18,9.809437999657366e-20,5.4554859029104825e-18,2.719365548375485e-07,9.368068494993674e-23,5.453582634423483e-26,2.314388687445458e-09,2.5799718250754984e-08,4.425239794477622e-23,2.267582215134697e-19,1.6297661438089825e-17,3.0683474012065322e-12,2.905309679115616e-15,3.410136175864789e-22,1.9676796247875413e-29,9.065822492114238e-07,2.1056504410934784e-12,1.708296751697363e-17,2.751724335832126e-23
0.0003990981102115999,0.799192037270589,3.76,0.0,9.103982466321218e-12,0.06456320723286342,0.9353020656808738,6.800054377974361e-13,3.089274602866864e-13,1.3457034740423614e-11,6.220041112771687e-05,7.007094435562469e-17,0.04102897437706507,0.11132430697800745,0.15364038199694194,6.810044946741624e-09,0.020214584792552906,2.058236223998806e-13,2.449469269215156e-17,1.5675932156051397e-14,3.581178598948703e-18,1.5025938310925369e-06,0.2909793280876275,1.0487425306430043e-05,1.4976664232272085e-19,5.357572619187985e-15,1.6793058197170943e-12,5.768240612126405e-15,1.183718408291863e-13,3.325721191197153e-13,3.4733768190685215e-16,4.025622633684546e-21,3.218323546008678e-16,1.1248012345558243e-08,0.29159919792758193,3.130937234037789e-14,5.414425881836013e-14,5.26450354653383e-18,8.089641842273549e-20,5.117149251041543e-18,2.72261745553862e-07,6.252693415788934e-23,3.6854715787423834e-26,2.315836027739613e-09,2.579949251314783e-08,2.955858088370969e-23,1.875318631475333e-19,1.3452058984725036e-17,3.059982543966721e-12,2.3848775182757286e-15,2.2742766324617117e-22,2.320705212515661e-29,9.086968871479524e-07,2.1118102081901893e-12,1.7083906787296307e-17,1.8307252946153697e-23
0.00039943000258734607,0.7991103896835317,3.76,0.0,9.051782909825281e-12,0.06422567980570547,0.9353680644665153,6.739100902392475e-13,3.057394934998549e-13,1.342067382962444e-11,6.188569402675705e-05,6.952712025617608e-17,0.04093934666585377,0.1111199122058516,0.15372158012819986,6.793788749043847e-09,0.02012014831491247,2.0502520178691835e-13,2.052513266405424e-17,1.3142035123601123e-14,3.0025220974864435e-18,1.4982260070876568e-06,0.2901855284135118,1.0459317776742833e-05,1.253576238609424e-19,4.4921853110500395e-15,1.409058514477117e-12,4.828690278641725e-15,1.1708072601744708e-13,3.295885917504691e-13,3.460871157452536e-16,3.3678781409013402e-21,3.2083639915312933e-16,1.1259113726925943e-08,0.2923929998492469,2.645089774870231e-14,4.5952638086416097e-14,4.438215474581136e-18,6.815929938130202e-20,4.864391544776426e-18,2.725408777154813e-07,4.3532909256883924e-23,2.567532132044677e-26,2.317030616877576e-09,2.5799230831388717e-08,2.058688247092958e-23,1.5844764610140453e-19,1.1344417023691256e-17,3.052556119944676e-12,1.9982562932941022e-15,1.5822362024623054e-22,1.7162020975095393e-29,9.105429324466318e-07,2.1172907474945586e-12,1.7084705135084247e-17,1.2702864460379166e-23
0.00039976189496309224,0.7990291943890937,3.76,0.0,9.008934531378431e-12,0.06389108604573616,0.935435953347715,6.689251508085932e-13,3.0303732200188267e-13,1.3389455343500511e-11,6.157356830865091e-05,6.901488253181222e-17,0.04084997161479468,0.1109147753809085,0.15380113146117408,6.777660033676077e-09,0.02002622968080582,2.042307578785308e-13,1.7211983392414748e-17,1.1026182777143718e-14,2.51927614878395e-18,1.4938922210937126e-06,0.2894002620599661,1.0431356117323304e-05,1.0500628200761483e-19,3.769472700674875e-15,1.1832195203704838e-12,4.044279153124655e-15,1.1595877030733614e-13,3.271022974317686e-13,3.4483941662571404e-16,2.8197705133141917e-21,3.1983942720136846e-16,1.1269697439144343e-08,0.2931782684824166,2.2400759290262314e-14,3.912096806460052e-14,3.750470040142246e-18,5.755854185152647e-20,4.6520612905094235e-18,2.7280740453163485e-07,3.0412729414508854e-23,1.68454371155958e-26,2.318125032390554e-09,2.5798911935531283e-08,1.4383658434167073e-23,1.3421817193842854e-19,9.590149555407716e-18,3.0452145364594406e-12,1.6755809341516932e-15,1.1044460876513854e-22,-6.81482930177264e-30,9.123359065023912e-07,2.1227121805891237e-12,1.708545277331553e-17,8.839392046087475e-24
0.0004000937873388384,0.7989484488201135,3.76,0.0,8.973802858378203e-12,0.06355939074049767,0.9355056907035754,6.648610384521852e-13,3.0073764197986963e-13,1.3362489416789085e-11,6.126400528914976e-05,6.852917553697534e-17,0.040760850862674246,0.11070893034302536,0.15387905989205314,6.7616573956646285e-09,0.019932828149547006,2.034402563884787e-13,1.4444824348085308e-17,9.258191617983744e-15,2.1154380776281642e-18,1.489592145845447e-06,0.2886234178208917,1.0403539140059876e-05,8.802655456922183e-20,3.16549480000957e-15,9.943581267803778e-13,3.3910359264396624e-15,1.1497699796265687e-13,3.2502859090994133e-13,3.435946485035889e-16,2.3627092442496124e-21,3.1884155994716026e-16,1.1279772203960361e-08,0.29395511503232596,1.9022035766382128e-14,3.3419211166056875e-14,3.17755471942852e-18,4.872841376514829e-20,4.4733192289416495e-18,2.730615368854372e-07,2.135192650919114e-23,1.2503106866079349e-26,2.3191213156455122e-09,2.5798534382383315e-08,1.0100477661337961e-23,1.1401759994666702e-19,8.128768440055437e-18,3.0379484711182037e-12,1.4060910954913244e-15,7.747654297519718e-23,8.165899773100671e-30,9.140768003905243e-07,2.1280752829932947e-12,1.7086144181063592e-17,6.1785643124509036e-24
0.0004004256797145846,0.7988681504025669,3.76,0.0,8.945035827598375e-12,0.06323055918390821,0.93557723561649,6.615597244495248e-13,2.987714717419711e-13,1.3339037307154061e-11,6.0956976645407895e-05,6.80658257966511e-17,0.04067198595462986,0.11050241018372614,0.15395538903455272,6.745779491657876e-09,0.019839942883478536,2.0265367017099077e-13,1.2131803812246134e-17,7.779665411952003e-15,1.7776878764396913e-18,1.4853254558811331e-06,0.2878548860163177,1.0375865662465946e-05,7.384823074433593e-20,2.660333556149703e-15,8.362913032260485e-13,2.845323738937758e-15,1.141115289283154e-13,3.2329753280536974e-13,3.423528734622775e-16,1.9812517679622833e-21,3.1784291619486155e-16,1.1289346632840237e-08,0.2947236491781002,1.6201235829117485e-14,2.865631012941244e-14,2.6999496759452147e-18,4.136777652252385e-20,4.3224840841767e-18,2.733034830179664e-07,1.507447723927677e-23,9.323692707838426e-27,2.3200214697716247e-09,2.5798096953727862e-08,7.131396035077201e-24,9.716104093119206e-20,6.910498711225577e-18,3.0307501915104223e-12,1.1808431353242624e-15,5.465137562435593e-23,1.4802279550496753e-29,9.157665841388235e-07,2.13338081940821e-12,1.708677425106211e-17,4.340418755177305e-24
