Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082)
2.416233248272158e-07,0.750300486192756,3.76,0.0,0.924815271919818,0.9999976541424922,1.961576881004808e-08,2.1801231369813937e-21,3.678301209285428e-15,2.906126386832573e-06,2.2975797653177695e-06,4.0453467028166225e-10,4.0770693046852694e-08,2.9752152651144703e-07,1.1708192962924056e-07,3.390407870863363e-09,2.7790870432322267e-08,4.8936274434251955e-11,2.2187444204770825e-13,2.820047025033591e-13,2.396025117932703e-12,1.0567941232189307e-13,5.835461003418216e-13,2.0601706025185202e-09,2.550727247343755e-22,6.269619738628609e-20,2.469436373312456e-19,2.559437729666062e-27,2.323547186933599e-13,2.301810304010005e-13,1.1524927274279846e-18,4.198849869764178e-19,-2.8210667823892874e-17,9.852531192418923e-15,4.0786510429552884e-12,4.462615233034552e-27,1.2291854667123977e-22,7.793245129255325e-29,7.074532200137046e-33,4.521627358222546e-22,1.1454201588340452e-18,-4.445953731979064e-26,-8.7085344162042e-28,2.4588105553900945e-26,4.134298143197761e-15,-7.620683875363555e-26,1.0242831615472463e-32,7.678637753040177e-29,5.24029588884075e-13,1.153099888431959e-18,5.014334921298796e-19,-5.014333671552301e-19,6.781564119691209e-26,3.544222263180833e-24,2.4604019937806213e-43
2.4400118842104815e-07,0.7503004867898888,3.76,0.0,0.9248152418473164,0.9999976307368386,2.0141573340100592e-08,2.2190248606301462e-21,3.718437047360879e-15,2.936124753939086e-06,2.3201434203168365e-06,4.0912657444670887e-10,4.140586017439294e-08,2.993134160963417e-07,1.1909127029117683e-07,3.4591541040424557e-09,2.8154826638735823e-08,4.947955949334978e-11,2.2736116068447476e-13,2.9174859544568445e-13,2.4693191826103183e-12,1.0793165497107954e-13,5.993048553135652e-13,2.100406714766931e-09,2.638985529696607e-22,6.514724780758176e-20,2.5937039335890775e-19,2.796196015744235e-27,2.330039189755519e-13,2.3102017432635914e-13,-1.200722338136881e-18,4.303408660969011e-19,3.019251167656721e-17,9.880033001692869e-15,4.1280209777755175e-12,4.7665496731915955e-27,1.28080716556288e-22,8.121279981362107e-29,7.408037191264411e-33,4.667824346828594e-22,1.1408341498524783e-18,1.1892738975602114e-25,1.6084173414612464e-27,2.528375290859741e-26,4.184178512177413e-15,1.4714067832700067e-25,1.0904956193422316e-32,8.001628895544297e-29,5.309002842100583e-13,1.1988258312431513e-18,-9.359722810182322e-19,9.359720169456236e-19,6.979488734761415e-26,3.587224598087824e-24,2.5775424769193607e-43
2.463790520148805e-07,0.7503004873871346,3.76,0.0,0.9248152117494257,0.9999976073268683,2.06755172778298e-08,2.2581476910414507e-21,3.758606677892033e-15,2.9661477879532425e-06,2.3427059212832836e-06,4.1372241936908336e-10,4.2042743228534865e-08,3.01089785400555e-07,1.2111262432482776e-07,3.528613941448688e-09,2.8518387907262944e-08,5.002353373338852e-11,2.329237842410911e-13,3.0172708418670453e-13,2.544127107260706e-12,1.1023901606633888e-13,6.154498819005467e-13,2.141021867136875e-09,2.7293717529511108e-22,6.767197079254892e-20,2.722868296098108e-19,2.862654118741779e-27,2.336589096021956e-13,2.3186952484774286e-13,1.4146015529625406e-18,4.409428689702344e-19,-3.4712788015425363e-17,9.925728363352058e-15,4.177574622466014e-12,5.088684900679784e-27,1.3340746916186796e-22,8.459808421542109e-29,7.754315812919025e-33,4.816471664676661e-22,1.154713858860594e-18,-1.8986408062437363e-25,-3.0642560840207928e-27,2.5989375306585676e-26,4.234399179113551e-15,-2.7317759981571045e-25,1.1602558465729944e-32,8.33488892585925e-29,5.377874280243496e-13,1.2458528610087833e-18,1.765932907201839e-18,-1.7659324370686208e-18,7.178836812997007e-26,3.63036967534907e-24,2.6992819306127555e-43
2.487569156087128e-07,0.7503004879844948,3.76,0.0,0.9248151816262334,0.9999975839126235,2.1217622052353946e-08,2.2974891101957523e-21,3.798810008665226e-15,2.996195400266992e-06,2.3652672630748955e-06,4.183221907181784e-10,4.2681278650947274e-08,3.0285078125964224e-07,1.2314588766787677e-07,3.598788016385241e-09,2.8881522155303302e-08,5.0568196273395735e-11,2.3856252197891147e-13,3.1194334422808464e-13,2.6204656243150576e-12,1.1255299116971312e-13,6.318255882744792e-13,2.182015771957206e-09,2.8219148826924396e-22,7.027191972906908e-20,2.8570684495117153e-19,3.2887490700316255e-27,2.343197410487423e-13,2.3272859322689425e-13,-1.6428361728552844e-18,4.516914189441436e-19,4.116772493631738e-17,9.951577898607979e-15,4.227306954802456e-12,5.429928139430722e-27,1.3890256128860256e-22,8.809052997267332e-29,8.113719217917678e-33,4.969880220258082e-22,1.1476227439140791e-18,3.9424746942780923e-25,5.8263322253221144e-27,2.6709378117394777e-26,4.284620836542659e-15,5.203598684383676e-25,1.2337130927692315e-32,8.678755298811863e-29,5.446910040014382e-13,1.2942029791342973e-18,-3.334103634705234e-18,3.334102718270948e-18,7.385660112208854e-26,3.673692843246e-24,2.825791850035376e-43
2.5113477920254514e-07,0.7503004885819698,3.76,0.0,0.9248151514778279,0.999997560494146,2.1767908610577493e-08,2.337046805008663e-21,3.8390469567059374e-15,3.0262675020202684e-06,2.3878274405994933e-06,4.2292587554901837e-10,4.332140374208639e-08,3.045965490928591e-07,1.2519095731902967e-07,3.6696769599688846e-09,2.9244198094890097e-08,5.111354631659635e-11,2.4427758112735014e-13,3.22400559940822e-13,2.698351500272809e-12,1.1492998920883131e-13,6.486192438316742e-13,2.223388141675627e-09,2.916643740495075e-22,7.2948666622613e-20,2.9964457971596485e-19,3.0666837928476906e-27,2.3498680328377744e-13,2.3359600792371505e-13,1.915462146294531e-18,4.625869355056638e-19,-4.7140150700555505e-17,1.0001421111671072e-14,4.277229207030102e-12,5.791211610656886e-27,1.445695518818268e-22,9.169261666270741e-29,8.48666638968953e-33,5.125382252750943e-22,1.1650889546262821e-18,-7.064689055867899e-25,-1.104626450950243e-26,2.743816327777419e-26,4.335240827396518e-15,-9.766919823352903e-25,1.3110214812595396e-32,9.033333346064473e-29,5.516109963627303e-13,1.3438982859530812e-18,6.28706791369362e-18,-6.287066214616523e-18,7.592379905308768e-26,3.717157948377973e-24,2.9571873169869175e-43
2.5351264279637747e-07,0.7503004891795607,3.76,0.0,0.9248151213042978,0.9999975370714771,2.2326396681674015e-08,2.376818412367789e-21,3.879317414565727e-15,3.056364004112527e-06,2.410386448814775e-06,4.275334607503596e-10,4.396305643714556e-08,3.0632723290595206e-07,1.272477312126014e-07,3.741281401541253e-09,2.9606385223010306e-08,5.165958269760411e-11,2.5006916696996673e-13,3.3310192453793023e-13,2.7778015357433743e-12,1.1730486636585128e-13,6.656208866279648e-13,2.2651386888603027e-09,3.013587437866591e-22,7.570380190534005e-20,3.14114419929903e-19,4.1057786348085225e-27,2.356603168923252e-13,2.3447109653307914e-13,-2.187707722666321e-18,4.736298344556492e-19,5.4693221780828663e-17,1.0024220290294624e-14,4.327333922825445e-12,6.173515712615663e-27,1.5041233814781936e-22,9.540659484773741e-29,8.873515181322846e-33,5.2863116897168815e-22,1.154201007008852e-18,1.3730253980025315e-24,2.0963948681933576e-26,2.8182380281092235e-26,4.385803181882947e-15,1.8476584549512588e-24,1.392339466138688e-32,9.399006914343912e-29,5.585473924302574e-13,1.3949609799428938e-18,-1.185969271043782e-17,1.1859689472874038e-17,7.807422224515892e-26,3.760812192495852e-24,3.0936579204142196e-43
2.558905063902098e-07,0.7503004897772676,3.76,0.0,0.9248150911057315,0.9999975136446575,2.2893105659609274e-08,2.4168014477142976e-21,3.919621252668892e-15,3.086484817219445e-06,2.432944282726925e-06,4.3214493239555756e-10,4.460617555318645e-08,3.0804297533024787e-07,1.293161083321148e-07,3.8136019686332e-09,2.9968053792316916e-08,5.220630394421336e-11,2.559374829535459e-13,3.4405063983044364e-13,2.8588325647033326e-12,1.197533830950432e-13,6.830810553685189e-13,2.307267126198768e-09,3.112774967878938e-22,7.853893360862412e-20,3.291309919257715e-19,2.7835534322138577e-27,2.3634020813685027e-13,2.353541280337591e-13,2.5708300169405686e-18,4.848205281212934e-19,-6.340199993848279e-17,1.0079018685651682e-14,4.377633951748103e-12,6.577843682240362e-27,1.5643453593826173e-22,9.923505685171383e-29,9.274712454121841e-33,5.448970156847504e-22,1.1761904983319501e-18,-2.5515765805029843e-24,-3.9776252456211534e-26,2.8934592843817386e-26,4.436839876397486e-15,-3.481038981016916e-24,1.477830400597909e-32,9.775840904364157e-29,5.655001811990681e-13,1.4474133545195654e-18,2.237135017150552e-17,-2.2371344092621136e-17,8.020836462126891e-26,3.804604456792804e-24,3.235315851563687e-43
2.582683699840421e-07,0.7503004903750919,3.76,0.0,0.924815060882218,0.9999974902137279,2.3468053517324412e-08,2.4569933812492656e-21,3.959958337995343e-15,3.1166298517602717e-06,2.4555009374004902e-06,4.3676027597193405e-10,4.525070066301421e-08,3.097439173434674e-07,1.313959887556662e-07,3.8866392862304474e-09,3.032917495496635e-08,5.275370855379442e-11,2.618827303486598e-13,3.552499179745863e-13,2.941461461535664e-12,1.2220858874900113e-13,7.00783904590301e-13,2.349773166525289e-09,3.2142355831975226e-22,8.145569143967416e-20,3.4470922091390436e-19,1.6541952761002033e-27,2.3702627333792083e-13,2.36245684278696e-13,1.5229151669144312e-18,4.961594246980328e-19,-3.7393494224046586e-17,1.011343924618545e-14,4.428120644720123e-12,7.005256533754317e-27,1.6264011576152658e-22,1.031802999205439e-28,9.690630842389728e-33,5.616161053966271e-22,1.1767057357480804e-18,-1.832482934121761e-24,-4.575540608795016e-26,2.9700201881502587e-26,4.487881452342555e-15,-1.7399975616458695e-24,1.5676628566942096e-32,1.0164223743178462e-28,5.724693507808425e-13,1.5012778166385382e-18,1.0316393265983369e-17,-1.0316389639004021e-17,8.239354575305451e-26,3.84858204792625e-24,3.382350717250444e-43
2.6064623357787445e-07,0.7503004909730338,3.76,0.0,0.9248150306338464,0.9999974667787284,2.4051258132472192e-08,2.497391760697328e-21,4.000328548041068e-15,3.1467990180437998e-06,2.4780564079265304e-06,4.4137947726228807e-10,4.5896571854036245e-08,3.114301991728092e-07,1.3348727314910326e-07,3.9603939779830365e-09,3.068972026678898e-08,5.330179517440365e-11,2.679051094373808e-13,3.6670297583217247e-13,3.025705119099838e-12,1.2470655412634892e-13,7.188502679480258e-13,2.392656522742443e-09,3.3179984786987627e-22,8.445571515194848e-20,3.608641680247528e-19,-2.419899227023282e-27,2.3771843503755534e-13,2.371459166757148e-13,2.517240610653393e-18,5.076469305345799e-19,-6.206900345029323e-17,1.0155529335812982e-14,4.4788010405958035e-12,7.456828893249156e-27,1.6903287912173189e-22,1.0724486794086485e-28,1.0121708323813265e-32,5.78675682685078e-22,1.1848326235519388e-18,-5.700623838765043e-24,-8.111473344467555e-26,3.047657197417335e-26,4.5391815503897985e-15,-5.5530256355478265e-24,1.6620083198272078e-32,1.0564330011239888e-28,5.794548878555822e-13,1.5565768244866975e-18,3.324556549331107e-17,-3.324555414333508e-17,8.45873695584165e-26,3.8927228374048225e-24,3.5349062475207716e-43
2.630240971717068e-07,0.7503004915710944,3.76,0.0,0.924815000360706,0.9999974433396988,2.464273640793169e-08,2.5379942195767928e-21,4.040731768018289e-15,3.176992226185774e-06,2.5006106894426755e-06,4.4600252236688103e-10,4.6543729870246785e-08,3.1310195972663434e-07,1.355898630774326e-07,4.034866665345515e-09,3.104966199229008e-08,5.385056256174253e-11,2.7400481876762974e-13,3.784130385309846e-13,3.111580462674895e-12,1.2721716602043284e-13,7.371846835000104e-13,2.4359169078728675e-09,3.4240929716219217e-22,8.754066235465949e-20,3.776111405712964e-19,-1.1339004981530242e-27,2.3841672271852206e-13,2.3805463073165637e-13,-1.063741271302431e-18,5.192834487062351e-19,2.6804842567111136e-17,1.0181638191385491e-14,4.529672562368831e-12,7.933681898709929e-27,1.7561688288703673e-22,1.1143125069727443e-28,1.0568358803572362e-32,5.963076333951814e-22,1.1760472972234673e-18,1.5542779560288224e-24,5.764735972402218e-26,3.126898626739131e-26,4.590529710226215e-15,5.4106655889596934e-24,1.761043477890554e-32,1.0976474096567312e-28,5.864567779009085e-13,1.613332926215845e-18,-3.8368318964255166e-17,3.8368311956520914e-17,8.68610529391229e-26,3.937048932909084e-24,3.693179515631205e-43
2.654019607655391e-07,0.7503004921692735,3.76,0.0,0.9248149700628859,0.9999974198966785,2.5242504609976983e-08,2.578798435209926e-21,4.081167882994285e-15,3.207209386079388e-06,2.5231637771415143e-06,4.506293974860477e-10,4.719211638985374e-08,3.1475933635649353e-07,1.3770366125133015e-07,4.1100579672917205e-09,3.1408973228621453e-08,5.440000946590635e-11,2.801820548646864e-13,3.903833409633729e-13,3.199104455909558e-12,1.2978901160294866e-13,7.559488915453581e-13,2.4795540350821217e-09,3.5325484234211997e-22,9.071221157700657e-20,3.949657274761133e-19,-6.13099386690279e-27,2.3912117616752986e-13,2.38971611975039e-13,1.3646527139621542e-18,5.310693784501759e-19,-3.346113463672827e-17,1.0229571100281725e-14,4.5807443758026385e-12,8.436974491623929e-27,1.8239602927361308e-22,1.1574212652088195e-28,1.1031047006466922e-32,6.142389370569823e-22,1.1895719203074394e-18,-1.1656025617923104e-23,-1.3351539472648652e-25,3.2072586286231794e-26,4.642267659063879e-15,-1.2211691100557053e-23,1.8649513603651878e-32,1.1400794367378175e-28,5.934750059469216e-13,1.671568775946436e-18,7.446899889843388e-17,-7.446897487407733e-17,8.916334211671354e-26,3.981528148678318e-24,3.857318815453167e-43
2.6777982435937144e-07,0.750300492767573,3.76,0.0,0.924814939740476,0.9999973964497062,2.5850577837523062e-08,2.6198020934463032e-21,4.121636773807968e-15,3.237450407420399e-06,2.5457156662670978e-06,4.552600887400646e-10,4.7841673795002596e-08,3.164024649558963e-07,1.398285713595642e-07,4.185968500495882e-09,3.1767627844752305e-08,5.495013457392159e-11,2.864370123978848e-13,4.026171271733987e-13,3.2882940985775578e-12,1.3236871280442143e-13,7.749714064186012e-13,2.5235676176720813e-09,3.6433943300968677e-22,9.39720611745537e-20,4.129438038421095e-19,5.8432211438224336e-27,2.3983178782962736e-13,2.398968083300027e-13,-1.898680293937506e-18,5.430051154847619e-19,4.752937577312867e-17,1.025752219978198e-14,4.6320103114886275e-12,8.96791916199985e-27,1.8937448176046817e-22,1.2017995849133825e-28,1.1510188465869588e-32,6.326861995629691e-22,1.1820455042901269e-18,1.3942557793234111e-23,2.6869639896059373e-25,3.2891735492294025e-26,4.694021638984416e-15,2.2087727450911877e-23,1.9739199187220727e-32,1.1837668649513158e-28,6.005095569486919e-13,1.7313071265339726e-18,-1.4526114029545573e-16,1.4526110400511813e-16,9.156283745092747e-26,4.026199468029579e-24,4.027528534472997e-43
2.7015768795320377e-07,0.7503004933659925,3.76,0.0,0.9248149093935663,0.9999973729988207,2.646697062086975e-08,2.6610028856706197e-21,4.162138317653316e-15,3.267715199709195e-06,2.5682663521186837e-06,4.5989458212242384e-10,4.849234543856264e-08,3.1803147985444773e-07,1.4196449825211535e-07,4.26259887909939e-09,3.212560052554816e-08,5.5500936519200804e-11,2.9276988409745764e-13,4.151176510423674e-13,3.3791664295534297e-12,1.3500134279775704e-13,7.944024930927782e-13,2.567957369094836e-09,3.7566602378744952e-22,9.732193079638682e-20,4.3156153239604414e-19,1.6346450071899453e-26,2.4054850677649255e-13,2.4083030635324356e-13,-1.0352892670774531e-18,5.550910518526072e-19,2.610344649940988e-17,1.0300573070641089e-14,4.683478772394763e-12,9.527769824198454e-27,1.9655622205525779e-22,1.2474745754450257e-28,1.2006263429879476e-32,6.514441070492291e-22,1.1898528232171822e-18,9.516046442290156e-24,3.0278499957239443e-25,3.3721435693720234e-26,4.746108540857094e-15,1.0744472500394893e-23,2.0881426741944284e-32,1.2287252160098854e-28,6.075604155427404e-13,1.7925708360447332e-18,-6.626267750872177e-17,6.626265694101807e-17,9.399334829012769e-26,4.071033216614886e-24,4.203959613367001e-43
2.7229776518765286e-07,0.7503004939046737,3.76,0.0,0.9248148820604745,0.9999973518897098,2.702884884459607e-08,2.698250258521992e-21,4.198617525068569e-15,3.2949737620654783e-06,2.5885609367221107e-06,4.640688654207375e-10,4.90788560643091e-08,3.19485636465129e-07,1.438961735671425e-07,4.33218219419761e-09,3.244717227035742e-08,5.599723585264166e-11,2.985362437979839e-13,4.26598876385741e-13,3.462404323909157e-12,1.374018725779787e-13,8.12196196623153e-13,2.608229532956163e-09,3.860693128041479e-22,1.0041521037534769e-19,4.488778739745603e-19,1.9333647312323153e-26,2.411987479847898e-13,2.416775708962307e-13,1.6274152186916088e-19,5.660971376743036e-19,-3.62767818552154e-18,1.0341128623196878e-14,4.729972872966262e-12,1.0057411379035345e-26,2.0319700436532728e-22,1.2897120984851082e-28,1.2467580016009546e-32,6.686154667716339e-22,1.1984749642078857e-18,1.8021196148055634e-24,-8.274773044030878e-27,3.447726797546674e-26,4.7931731261216845e-15,-3.000660458690088e-24,2.1955978854179606e-32,1.2702979907968722e-28,6.139201180926078e-13,1.84903128912443e-18,2.5397913848690354e-17,-2.539791265036279e-17,9.620411072897816e-26,4.1115327703054625e-24,4.368215825056123e-43
2.7443784242210195e-07,0.7503004944434533,3.76,0.0,0.924814854707676,0.999997330777488,2.7597486941763363e-08,2.735653812458317e-21,4.235122995209224e-15,3.3222514394070515e-06,2.6088545395038703e-06,4.6824620692717e-10,4.966618298724135e-08,3.209285658780789e-07,1.4583662729257983e-07,4.402349526085728e-09,3.276815362578084e-08,5.649408136117199e-11,3.043660083534481e-13,4.383011785172945e-13,3.547031464844385e-12,1.398252084023883e-13,8.302598242636073e-13,2.648805952757024e-09,3.9667318265420517e-22,1.0358407837477624e-19,4.667375800183472e-19,1.5619527417799907e-26,2.418538949490754e-13,2.4253155857903366e-13,2.666456443597298e-19,5.772254841533875e-19,-6.204913894630101e-18,1.0378064163538875e-14,4.776630709926962e-12,1.0612467325237777e-26,2.1000882344555017e-22,1.333039916707717e-28,1.294331240688881e-32,6.861173319438231e-22,1.2030761807509034e-18,1.80522811607115e-24,-6.14032184706662e-26,3.524250346516464e-26,4.840367719513392e-15,-1.6526837508760826e-24,2.3076146049144105e-32,1.3129447307550952e-28,6.202930047986284e-13,1.9067625838136912e-18,1.51377236626659e-17,-1.5137723757724613e-17,9.843803261821664e-26,4.152180610523862e-24,4.5377927273722325e-43
2.7657791965655104e-07,0.750300494982332,3.76,0.0,0.9248148273352369,0.9999973096621826,2.8172894151095116e-08,2.7732119259997762e-21,4.271654640392474e-15,3.3495481655089033e-06,2.629147157115823e-06,4.72426596471019e-10,5.025428613840643e-08,3.223603637900421e-07,1.4778579162877628e-07,4.473101318677531e-09,3.308852728059137e-08,5.6991472074175126e-11,3.102593155322731e-13,4.502269435757665e-13,3.6330603298148314e-12,1.4227591017739035e-13,8.48610438951966e-13,2.6896864198248323e-09,4.074798010362873e-22,1.0682981960520574e-19,4.851528788785083e-19,5.058854700107228e-27,2.425139376245952e-13,2.4339223590478044e-13,2.494242662021654e-19,5.884763719615473e-19,-5.776060342967915e-18,1.0414854376500708e-14,4.823454253878676e-12,1.1193932518918001e-26,2.1699476048459368e-22,1.3774779271425696e-28,1.3433813975838493e-32,7.039792021800427e-22,1.207261916062346e-18,-4.091055324143129e-24,-1.3472192024507843e-25,3.6017840301341673e-26,4.88772487526881e-15,-5.8977404502882585e-24,2.4243439042649452e-32,1.3566837172316632e-28,6.266790630574238e-13,1.9657815325826565e-18,3.8139425782119985e-17,-3.813941564812378e-17,1.0069797653165081e-25,4.192974535183974e-24,4.7128297379080394e-43
