Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32)
0.1068827076545117,0.6491186890307019,3.76,0.0,0.016976798909599484,0.002079967923038538,1.1305316181761973,2.0880826752002605e-14,1.04901638211931e-12,3.413738692620633e-05,2.072070349194099e-06,8.253566940924802e-11,1.7412413830994252e-06,2.821826640194009e-05,0.2994643483925831,6.606444701612188e-06,4.1582284132455776e-08,4.126956377936793e-11,4.990010197779982e-08,0.0015113551022223112,4.098253960200499e-05,1.2873389269887387e-08,0.5368625274288805,7.487474032917714e-08,1.6255746522232893e-14,3.7813868979482986e-07,0.00819194045342785,4.077561074401651e-10,3.927605749930072e-11,2.976986939960176e-09,1.1794518121068057e-18,1.2617071217544017e-13,7.910061368261851e-19,9.069329164230494e-13,0.16420232575866575,3.9487053242117825e-08,2.8402353570435208e-05,6.525485985742323e-13,1.0524040396626151e-16,4.318348819077529e-11,5.1365391321418095e-11,1.7599369864074198e-05,3.663885978981625e-12,4.674629966700931e-14,6.410712049365053e-08,1.5577562339598532e-05,1.0845082735850004e-13,5.674659872322178e-13,5.890502901619484e-10
0.10707859164422955,0.6491187102444183,3.76,0.0,0.016975761581830413,0.002072047973647362,1.1304895933819714,2.0626238680614745e-14,1.0393233335305256e-12,3.402517375839805e-05,2.0610661213612696e-06,8.19511224019295e-11,1.7352444650061028e-06,2.8127831437896488e-05,0.2995126217079015,6.5786493668294025e-06,4.129090699547956e-08,4.0918286104001966e-11,4.967719137714549e-08,0.0015096945700599725,4.0837940707720876e-05,1.281940974248568e-08,0.536814799568485,7.447973553583085e-08,1.620971330161923e-14,3.768729894025744e-07,0.008191827190240612,4.0609590006339156e-10,3.9024861744972437e-11,2.958893934970092e-09,1.1678202911850637e-18,1.2559735981247472e-13,7.832051860712372e-19,9.023074903655509e-13,0.16425517400355097,3.922587790517922e-08,2.8355616791736238e-05,6.514439302661809e-13,1.0449512262083609e-16,4.3037667211229234e-11,5.121727903908973e-11,1.7597727947857952e-05,3.663544134634896e-12,4.660029448708933e-14,6.410872502870565e-08,1.5576135058799025e-05,1.0798855427299127e-13,5.664725111808386e-13,5.854784103239701e-10
0.10727447563394739,0.6491187314054578,3.76,0.0,0.01697473770538306,0.0020641844911111693,1.130447679750117,2.065223131909916e-14,1.0297523395699771e-12,3.3913719528663375e-05,2.0501519158029208e-06,8.137268849635761e-11,1.7292892257788208e-06,2.8037997121693884e-05,0.29956073456799515,6.551065863192238e-06,4.1002545645590695e-08,4.0571092955735187e-11,4.9456140703460507e-08,0.00150804432263124,4.069433510840724e-05,1.2765877221260028e-08,0.5367672341185623,7.40879762848388e-08,1.616409218692161e-14,3.7561583269018483e-07,0.008191710743181695,4.044487996321226e-10,3.877611625631234e-11,2.9409686945848063e-09,1.1563409359180154e-18,1.2502883856974982e-13,7.755062896659297e-19,8.97730402716917e-13,0.1643078286298375,3.896728223603924e-08,2.8309164570238665e-05,6.503461932458546e-13,1.0375798460352975e-16,4.289284494677662e-11,5.1070094307352366e-11,1.7596086442290628e-05,3.663202376044644e-12,4.645525060435761e-14,6.411030197028632e-08,1.5574708026281044e-05,1.0752998214144435e-13,5.654855562592355e-13,5.81940568753336e-10
0.10747035962366523,0.6491187525135296,3.76,0.0,0.016973727120193672,0.0020563768824865387,1.1304058767723426,2.0506466977240872e-14,1.0203005498896355e-12,3.3803016543580065e-05,2.039326724523532e-06,8.080028325856436e-11,1.7233752338646423e-06,2.794875746062392e-05,0.29960868800756857,6.5236918672903165e-06,4.071715893549055e-08,4.0227924022961917e-11,4.923692782621998e-08,0.001506404263024001,4.0551712646858265e-05,1.2712786306935414e-08,0.5367198300031386,7.369942581108063e-08,1.6118877996603908e-14,3.7436713357410746e-07,0.00819159115064317,4.0281465511777013e-10,3.8529788938156736e-11,2.9232091246274747e-09,1.1450112803636183e-18,1.2446509040299444e-13,7.679077937484619e-19,8.932009445903127e-13,0.1643602910263782,3.871123262276697e-08,2.826299427706079e-05,6.492553210130929e-13,1.0302887311740905e-16,4.2749011189693044e-11,5.0923828273225896e-11,1.7594445365775663e-05,3.662860707038496e-12,4.6311158454996744e-14,6.411185152370276e-08,1.557328125890713e-05,1.0707506838224999e-13,5.64505056118072e-13,5.784363291731116e-10
0.10766624361338308,0.6491187735683513,3.76,0.0,0.016972729668559575,0.002048624563128879,1.1303641839428098,1.998166784502938e-14,1.010965660717201e-12,3.3693057214530156e-05,2.028589554184996e-06,8.023382366143876e-11,1.71750206357027e-06,2.7860106541335122e-05,0.29965648305149145,6.496525089002817e-06,4.043470628119266e-08,3.988872002897904e-11,4.901953095009835e-08,0.0015047742955632412,4.041006330537242e-05,1.266013168337658e-08,0.5366725861567931,7.331404789001519e-08,1.6074065631210743e-14,3.7312680711950107e-07,0.008191468450507666,4.0119331753054895e-10,3.828584830546189e-11,2.905613173954197e-09,1.1338288961654515e-18,1.2390605815223964e-13,7.604080696626338e-19,8.887184176392458e-13,0.16441256256717224,3.845769593719167e-08,2.821710331590944e-05,6.48171247921858e-13,1.0230767320885831e-16,4.260615587198977e-11,5.077847219670944e-11,1.759280473641165e-05,3.662519131380675e-12,4.616800860084012e-14,6.411337389392254e-08,1.5571854773281768e-05,1.0662377104266667e-13,5.635309453301565e-13,5.749652622148222e-10
0.10786212760310092,0.6491187945696588,3.76,0.0,0.01697174519506106,0.00204092695642111,1.1303226007581315,1.979353212497166e-14,1.0017473217914134e-12,3.358383405349035e-05,2.0179394255622507e-06,7.9673228141021e-11,1.7116692950163564e-06,2.7772038528396247e-05,0.299704120715042,6.4695632708737965e-06,4.0155147788121324e-08,3.9553422812393104e-11,4.880392861581467e-08,0.001503154325773137,4.026937720114719e-05,1.2607908119841325e-08,0.5366255015243839,7.293180682433672e-08,1.602965007357193e-14,3.7189476951805903e-07,0.00819134268016401,3.99584640116698e-10,3.8044263867786085e-11,2.8881788795538045e-09,1.1227914011532518e-18,1.2335168555138256e-13,7.530055197310075e-19,8.842821361351901e-13,0.16446464461177648,3.8206639524882203e-08,2.8171489121863104e-05,6.470939091576864e-13,1.0159427194956396e-16,4.2464269060036036e-11,5.0634017448827415e-11,1.7591164572042332e-05,3.662177652782448e-12,4.6025791728139783e-14,6.411486928547107e-08,1.5570428585756726e-05,1.0617604879352692e-13,5.625631593564141e-13,5.715269458463137e-10
0.10805801159281876,0.6491188155171974,3.76,0.0,0.016970773546512854,0.0020332834936117503,1.130281126717376,1.9772178950903206e-14,9.926433744773338e-13,3.347533967298542e-05,2.0073753732341508e-06,7.911841652231464e-11,1.7058765141519367e-06,2.7684547664539053e-05,0.2997516020040435,6.442804187592291e-06,3.9878444366913355e-08,3.9221975248362566e-11,4.8590099692324175e-08,0.0015015442603548378,4.012964458366566e-05,1.255611046721109e-08,0.536578575060897,7.255266742948981e-08,1.598562638662205e-14,3.7067093809124857e-07,0.00819121387651595,3.9798847855901414e-10,3.7805005203824426e-11,2.870904258671609e-09,1.11189646880689e-18,1.228019172024259e-13,7.45698583600265e-19,8.798914292863572e-13,0.16451653850554127,3.7958031361002036e-08,2.812614916089186e-05,6.460232407317723e-13,1.0088855860960529e-16,4.2323340954443944e-11,5.0490455512460584e-11,1.758952489022678e-05,3.661836274895847e-12,4.588449864920371e-14,6.411633790237878e-08,1.5569002712434965e-05,1.0573186092119603e-13,5.616016345274548e-13,5.681209645032272e-10
0.10823430718356482,0.649118834323808,3.76,0.0,0.016969909903322963,0.00202645020630855,1.1302438929867156,1.959682200558836e-14,9.845455431406932e-13,3.337831181206973e-05,1.997940534473333e-06,7.862396610328382e-11,1.7006968631015735e-06,2.760629465150566e-05,0.29979420228765824,6.418892536921559e-06,3.963182050616023e-08,3.892691746035301e-11,4.839915271823646e-08,0.001500103593543346,4.0004692505754176e-05,1.2509852541285776e-08,0.5365364756225811,7.221406522818361e-08,1.5946336100103033e-14,3.695764386280835e-07,0.008191095389871223,3.9656251651701637e-10,3.7591636086155065e-11,2.855491993529225e-09,1.1022110289583129e-18,1.2231101721382533e-13,7.392028220745177e-19,8.759782136581813e-13,0.16456308324154698,3.7736351192137034e-08,2.8085575595717597e-05,6.450652900539762e-13,1.0025989970654792e-16,4.219731736072689e-11,5.036200616981653e-11,1.758804960344612e-05,3.661529123874264e-12,4.575811722358979e-14,6.411763693348077e-08,1.5567719708199692e-05,1.0533508055813769e-13,5.607415635483991e-13,5.6508288940444e-10
0.10841060277431087,0.6491188530864991,3.76,0.0,0.016969056417473916,0.002019659917453393,1.1302067468971717,1.9414015960330257e-14,9.765373715509074e-13,3.328186311204826e-05,1.988573961968711e-06,7.813408021913455e-11,1.6955489771302614e-06,2.752850043432029e-05,0.29983667743507675,6.3951417458519585e-06,3.93874503932053e-08,3.863489216815072e-11,4.820961038885296e-08,0.0014986708082632535,3.9880498035556085e-05,1.2463931853650766e-08,0.536494502715064,7.1877922346585e-08,1.5907355802815717e-14,3.6848846132205984e-07,0.008190974501981725,3.951464746948e-10,3.738010512448843e-11,2.8402060811926844e-09,1.0926375737534998e-18,1.2182376327167003e-13,7.327821662993721e-19,8.721009058194337e-13,0.1646094776146989,3.7516605887133016e-08,2.8045220327475665e-05,6.44112645662637e-13,9.96373016722307e-17,4.2072055528674704e-11,5.023426713195176e-11,1.7586574733918762e-05,3.661222059916747e-12,4.563247019378629e-14,6.411891458993057e-08,1.5566436982706073e-05,1.0494110169791865e-13,5.598864680374013e-13,5.620703805274724e-10
0.10858689836505693,0.6491188718051094,3.76,0.0,0.016968212981827012,0.0020129122283941685,1.1301696880886944,1.9262634098118602e-14,9.686176941707755e-13,3.318598838916946e-05,1.979274979960648e-06,7.764870318731468e-11,1.6904325658691382e-06,2.745116097056959e-05,0.2998790281602097,6.3715502564305215e-06,3.914530682036572e-08,3.834585978352777e-11,4.802145795358695e-08,0.001497245838893928,3.9757054333691245e-05,1.2418344813777459e-08,0.5364526555972331,7.154421417233997e-08,1.586868205547917e-14,3.6740694813806714e-07,0.00819085123876255,3.937402521929325e-10,3.7170391210011166e-11,2.8250451460292435e-09,1.0831744947632113e-18,1.2134011672182686e-13,7.264355375307537e-19,8.682590408131886e-13,0.1646557225767741,3.729877312342447e-08,2.800508157197185e-05,6.431652625748163e-13,9.902068767206544e-17,4.194754858366613e-11,5.01072324103683e-11,1.7585100293873408e-05,3.660915085566701e-12,4.550755110832161e-14,6.412017101930239e-08,1.5565154547186176e-05,1.0454989588467464e-13,5.590363033587822e-13,5.590831484028841e-10
0.10876319395580299,0.6491188904794836,3.76,0.0,0.016967379490625933,0.002006206745353863,1.1301327162028536,1.9092406120245607e-14,9.607851809212337e-13,3.3090682521836333e-05,1.970042921227655e-06,7.716778016719741e-11,1.6853473424740227e-06,2.7374272265401114e-05,0.299921255171009,6.3481165304376855e-06,3.890536297929568e-08,3.805978134324464e-11,4.783468086166588e-08,0.0014958286205475576,3.9634354642825517e-05,1.2373087880891541e-08,0.5364109335343485,7.121291640869693e-08,1.583031146755872e-14,3.663318417290297e-07,0.00819072562582627,3.9234374944128273e-10,3.696247348883262e-11,2.810007825414266e-09,1.0738202107422136e-18,1.208600394387915e-13,7.201618752563228e-19,8.644521611399871e-13,0.1647018190706467,3.7082830898084735e-08,2.7965157564336274e-05,6.422230963168818e-13,9.840998206120047e-17,4.182378973397035e-11,4.998089608453246e-11,1.758362629535762e-05,3.660608203329852e-12,4.538335359156244e-14,6.412140636874865e-08,1.5563872412716477e-05,1.0416143503708182e-13,5.581910254187479e-13,5.561209076234374e-10
0.10911578513729511,0.6491189276949421,3.76,0.0,0.01696574192526543,0.0019929208459673387,1.1300590317734747,1.8768470411428802e-14,9.45376997891964e-13,3.290175716856918e-05,1.951776946381595e-06,7.621908092145142e-11,1.6752693290638357e-06,2.7221831382422767e-05,0.300005340852178,6.301716311734387e-06,3.843196925679368e-08,3.749633351373884e-11,4.746519547947894e-08,0.0014930171809489554,3.939116066465641e-05,1.2283550416119924e-08,0.5363278616657197,7.055745646649528e-08,1.575446644558076e-14,3.642006231894422e-07,0.008190467451775436,3.895795114628633e-10,3.655194483784056e-11,2.7802986860434303e-09,1.055431837086983e-18,1.1991044275072444e-13,7.078292983213079e-19,8.569415646012592e-13,0.16479357038170311,3.6656531589837674e-08,2.7885946827501888e-05,6.403542388828067e-13,9.720599929386933e-17,4.157848955548078e-11,4.973029526745011e-11,1.758067967024733e-05,3.659994725040285e-12,4.513709813040773e-14,6.41238144141738e-08,1.5561309090470394e-05,1.033926377395391e-13,5.565149560162032e-13,5.502702786385501e-10
0.10941576648207624,0.6491189592169191,3.76,0.0,0.01696437907618962,0.0019817467333100437,1.1299966122353122,1.849869017198412e-14,9.325316722369538e-13,3.274276701686958e-05,1.936441240695253e-06,7.542547734486209e-11,1.6667907097533133e-06,2.7093519999353408e-05,0.3000764969278404,6.262722573236774e-06,3.803590020750435e-08,3.7025915361093865e-11,4.7155042699129376e-08,0.001490649064449255,3.9186536298659955e-05,1.220838090787603e-08,0.5362575721171766,7.000717192780906e-08,1.5690862829015254e-14,3.6240706715726366e-07,0.008190240628277255,3.872574478328901e-10,3.620814275088538e-11,2.755399640704977e-09,1.0401158508579248e-18,1.1911343639827514e-13,6.975572892803332e-19,8.506577521529226e-13,0.1648711724414084,3.629959856856616e-08,2.7819215584554195e-05,6.387802642399084e-13,9.619959944240836e-17,4.1372085808814453e-11,4.951923296468361e-11,1.7578174206003247e-05,3.659473095656753e-12,4.4929801780239434e-14,6.412579810636657e-08,1.5559129285858093e-05,1.027469468911171e-13,5.551039681328327e-13,5.453687883802943e-10
0.10971574782685736,0.6491189906089838,3.76,0.0,0.016963043632757975,0.0019706896474240296,1.1299344395556532,1.8218840190249882e-14,9.199229104809404e-13,3.258535654155258e-05,1.921290544423921e-06,7.46440550893032e-11,1.6583986199398742e-06,2.696646115353663e-05,0.3001473042126813,6.224165425784972e-06,3.7645850695144955e-08,3.65635432505873e-11,4.684868153572863e-08,0.0014883025346431888,3.8983977252237855e-05,1.2134120867161995e-08,0.5361876348920828,6.946354767072929e-08,1.5628092659018696e-14,3.6063130655861706e-07,0.008190007338611312,3.849622219642435e-10,3.586926929726644e-11,2.7308407125692367e-09,1.025094379066389e-18,1.1832626541286983e-13,6.874828048137214e-19,8.444692919190866e-13,0.16494835712484088,3.5947851879390804e-08,2.7753082828208868e-05,6.372208082427681e-13,9.52093221961103e-17,4.116775875300526e-11,4.931011476290441e-11,1.757567017747941e-05,3.658951765697301e-12,4.4724510730766847e-14,6.412772274874968e-08,1.5556950497735954e-05,1.0210883565790609e-13,5.537065494736595e-13,5.405359277450494e-10
0.11001572917163849,0.6491190218705661,3.76,0.0,0.01696173511294796,0.0019597477860400407,1.1298725120169557,1.7963019429523267e-14,9.075453240651627e-13,3.242950225766858e-05,1.9063218116817445e-06,7.387456755550501e-11,1.650091746000597e-06,2.684063650789742e-05,0.3002177660236605,6.186037846506466e-06,3.7261700065301995e-08,3.610904274140375e-11,4.654604591868907e-08,0.0014859772926396051,3.878345255488124e-05,1.2060754248423205e-08,0.5361180465531866,6.892647291263218e-08,1.556614059809103e-14,3.5887307829460264e-07,0.008189767700369312,3.8269338109113944e-10,3.553523039978785e-11,2.7066157337103647e-09,1.0103603976475579e-18,1.1754875681526516e-13,6.776011340107082e-19,8.383741402498256e-13,0.16502512882318207,3.560119207004958e-08,2.7687540412672583e-05,6.356756662303817e-13,9.423482844763835e-17,4.096547725809619e-11,4.910291341775506e-11,1.7573167639031823e-05,3.658430746467258e-12,4.452119571737543e-14,6.412958905146192e-08,1.5554772776224082e-05,1.0147817623207264e-13,5.523224980822905e-13,5.35770405936163e-10
0.11031571051641961,0.6491190530011582,3.76,0.0,0.016960453045051067,0.0019489193833793783,1.1298108279152497,1.772188717202178e-14,8.953935852869926e-13,3.2275181143910925e-05,1.8915320604519743e-06,7.311677433427153e-11,1.641868800709656e-06,2.6716028082178523e-05,0.30028788563169595,6.14833295942201e-06,3.688333066412056e-08,3.5662243979692386e-11,4.624707125994449e-08,0.0014836730450804502,3.858493185141806e-05,1.1988265374494867e-08,0.5360488037123534,6.839583922905159e-08,1.5504991668704226e-14,3.5713212442387784e-07,0.008189521828853087,3.8045048242601184e-10,3.520593420111875e-11,2.6827186729529356e-09,9.959070826941495e-19,1.167807415450199e-13,6.679077002025992e-19,8.323703085346063e-13,0.16510149185955078,3.525952205553916e-08,2.7622580338634798e-05,6.341446373860399e-13,9.327578789422358e-17,4.0765210812435374e-11,4.8897602196064636e-11,1.75706666436762e-05,3.657910048993201e-12,4.4319828044900404e-14,6.413139771986917e-08,1.55525961702503e-05,1.0085484359233965e-13,5.509516160543806e-13,5.310709624989245e-10
0.11061569186120074,0.649119084000293,3.76,0.0,0.01695919696742061,0.0019382027092872947,1.1297493855601082,1.7460335895297734e-14,8.834624595447145e-13,3.2122370631677904e-05,1.87691837104122e-06,7.237044103711339e-11,1.6337285226261715e-06,2.659261824486833e-05,0.3003576662624569,6.111044031851416e-06,3.651062775797282e-08,3.52229815690233e-11,4.5951694416768025e-08,0.0014813895040192181,3.838838538760901e-05,1.1916638927103659e-08,0.5359799030296917,6.787154049577785e-08,1.5444631243975207e-14,3.5540819204555617e-07,0.008189269837123802,3.7823309291201356e-10,3.4881291014459216e-11,2.659143633505194e-09,9.817278044905554e-19,1.16022054361276e-13,6.583980569616546e-19,8.264558616090286e-13,0.1651774504903243,3.492274705654934e-08,2.7558194750183143e-05,6.326275246525529e-13,9.233187879147565e-17,4.056692950807058e-11,4.869415486452924e-11,1.7568167243118363e-05,3.6573896840292675e-12,4.412037957468929e-14,6.413314945435342e-08,1.555042072757324e-05,1.0023871543589002e-13,5.495937094419242e-13,5.264363665430538e-10
0.11121565455076297,0.6491191456025603,3.76,0.0,0.016956760984593342,0.0019170977971366351,1.1296272193953418,1.697325920671828e-14,8.6024230175841e-13,3.182119331117021e-05,1.848207798186399e-06,7.091124540583849e-11,1.6176910460131082e-06,2.634932548317844e-05,0.3004962232751659,6.037687811790579e-06,3.578177640397202e-08,3.4366425477675023e-11,4.537148852588229e-08,0.0014768834156536296,3.8001099047485706e-05,1.1775913754986885e-08,0.5358431150132854,6.684153442227225e-08,1.532621907765286e-14,3.520104043556163e-07,0.00818874793447843,3.7387315562927565e-10,3.4245615492627957e-11,2.6129366970977786e-09,9.54165758473987e-19,1.1453202157105305e-13,6.399129728305663e-19,8.148876348040836e-13,0.16532817123782462,3.4263513968809625e-08,2.743111629726787e-05,6.296342773713568e-13,9.048820867877708e-17,4.0176205590267604e-11,4.829274933770659e-11,1.7563173426906633e-05,3.6563499933353435e-12,4.37271303564141e-14,6.413648489676169e-08,1.554607351749901e-05,9.902759638638093e-14,5.469160656537046e-13,5.173569351155565e-10
