Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131)
1.0983405690301105e-07,0.852859851222395,0.00010258882312630301,7.698237968056278e-06,8.477672850217774e-06,0.00012236479098121756,0.0,0.0,1.820316899675022e-06,4.899805926280133e-09,3.0024091377755136e-06,9.059485902800374e-05,2.9465344991588263e-09,1.304011118808795e-12,8.765432664755146e-09,1.2191061443376824e-05,7.0181680269564356e-06,1.5210774739240632e-06,4.1823417473939066e-13,3.717994721204693e-16,2.2380217023327395e-10,4.582509271079952e-10,1.4245021474877335e-05,5.436194081174523e-12,1.927735796852754e-10,9.772926333826172e-14,4.998579198672134e-14,5.233542621031136e-10,2.1188645034174582e-12,6.775159611173156e-13,1.0302283101321669e-11,3.9818712808705804e-17,1.6079694318685846e-15,2.1331139233433534e-16,3.76,0.0,0.791223941161075,0.9998891790578132,8.0142858153044e-06,6.062555479258182e-07,9.15196114433005e-05,0.00012894672243311678,1.0214863501744988e-11,6.56504318051067e-12,4.986635976606448e-07,4.559242857187546e-05,2.2756235566664595e-07,7.028308607725644e-09,1.1804892685569543e-11,1.895294839060526e-12,3.4216985729218053e-06,7.45149404366313e-07,2.4898233868333524e-09
1.1133981836737216e-07,0.8528604799273714,0.0001035672195680735,7.861940327891991e-06,8.655246634822963e-06,0.00012505048573215326,0.0,0.0,1.8518877538215344e-06,5.046831463952511e-09,3.0546761158494025e-06,9.223110913350543e-05,3.0452505491148756e-09,1.3488539486003944e-12,8.912552902837337e-09,1.2192229452506909e-05,7.132145189644706e-06,1.5475756527062088e-06,4.3227006486716076e-13,3.899991170096943e-16,2.291037177511982e-10,4.6268472402435205e-10,1.4245274705038578e-05,5.739684062854337e-12,1.962107799499398e-10,1.0221322735902508e-13,5.245013109185193e-14,5.41219622280596e-10,2.225905402867444e-12,7.043414029735667e-13,1.0730146642198251e-11,4.1598433213697553e-17,1.7087972665228062e-15,2.2894507706245884e-16,3.76,0.0,0.7912188373217002,0.9998870825773731,8.315528802356955e-06,6.262766171079274e-07,9.416480630859352e-05,0.00013078211660760294,1.0224911579785975e-11,6.566236869207154e-12,4.987121676487732e-07,4.612734793383925e-05,2.3782176457855115e-07,7.2512312301240766e-09,1.2042445544897935e-11,1.9178746381856415e-12,3.484079674242635e-06,7.605441056973216e-07,2.5624022397661976e-09
1.1435134129609438e-07,0.8528617383804923,0.00010546914500468899,8.18844370276945e-06,9.009561632785813e-06,0.00013047597226891825,0.0,0.0,1.915368766403971e-06,5.348057482230333e-09,3.1592529249462115e-06,9.551035061934522e-05,3.2456858566447742e-09,1.4389716261380695e-12,9.200596857085421e-09,1.2194174939959368e-05,7.359323589942872e-06,1.600596654092584e-06,4.610277523116855e-13,4.2787436832969865e-16,2.39784153456623e-10,4.712270306277693e-10,1.4245657628516357e-05,6.380681946541379e-12,2.0306546182538551e-10,1.115617423976833e-13,5.756771431560814e-14,5.778197821332333e-10,2.4504345369685808e-12,7.595049060015653e-13,1.1614760448374046e-11,4.529037073656915e-17,1.9223461198902226e-15,2.627472597775372e-16,3.76,0.0,0.7912085405393853,0.999882873922447,8.936192251503758e-06,6.672840798680922e-07,9.954360159716398e-05,0.00013445933558082715,1.0242624037162305e-11,6.5682765384266495e-12,4.987927127264302e-07,4.7190611157518745e-05,2.592222172550733e-07,7.70565531254829e-09,1.2519003410732265e-11,1.9627614169588303e-12,3.608757090529674e-06,7.91368509502428e-07,2.7100133208718655e-09
1.1706171193194438e-07,0.8528628721668335,0.00010712025672942092,8.48104647410141e-06,9.327262576645996e-06,0.00013541873128706898,0.0,0.0,1.972875721273757e-06,5.627362889118579e-09,3.2534184185019273e-06,9.846926240196735e-05,3.4292986436382975e-09,1.5203944852833283e-12,9.452765028442799e-09,1.2195550646121285e-05,7.562891744373327e-06,1.6483425669181407e-06,4.876892989076729e-13,4.636420711298053e-16,2.4948106882847254e-10,4.785574656160148e-10,1.4245883530618811e-05,6.997382206116758e-12,2.092117494600239e-10,1.2041472018503052e-13,6.238665604945669e-14,6.117470557538492e-10,2.6646760693363372e-12,8.108569216322652e-13,1.2443684448558281e-11,4.8763929237993994e-17,2.1283147917626797e-15,2.9620902149726856e-16,3.76,0.0,0.7911991738095974,0.9998790686339861,9.515451928635654e-06,7.052872071932177e-07,0.00010448333287379162,0.00013777616618322762,1.0256174490063839e-11,6.569772538943041e-12,4.988492562455586e-07,4.814010102673088e-05,2.7950500289191454e-07,8.124228384965596e-09,1.2949368408020918e-11,2.0028503207833385e-12,3.720829697703017e-06,8.191365206433331e-07,2.8456055170988083e-09
1.1977208256779438e-07,0.8528640070596215,0.00010871602279631123,8.772235279779505e-06,9.643601530213456e-06,0.00014041618432479648,0.0,0.0,2.030723380707396e-06,5.914461468437785e-09,3.3476255868519324e-06,0.00010143528138267194,3.615744120901896e-09,1.6019349004862227e-12,9.69825081694843e-09,1.2196635763241045e-05,7.765607220245146e-06,1.696113125153137e-06,5.15086898539111e-13,5.009961631390145e-16,2.59254217273541e-10,4.855633570197165e-10,1.424601736334871e-05,7.652894892671784e-12,2.1533590004719809e-10,1.2968958802312885e-13,6.740474138329885e-14,6.466051016621946e-10,2.8907205818881906e-12,8.638021442765954e-13,1.3303439031036393e-11,5.2379930589552153e-17,2.3475445325740786e-15,3.3271868690694857e-16,3.76,0.0,0.7911897148134928,0.9998752471759835,1.011420666394674e-05,7.443245160710618e-07,0.00010951454714320862,0.00014109994410757768,1.0267778514417085e-11,6.5710001587367215e-12,4.988934477476903e-07,4.9082589650485864e-05,3.0077508939820003e-07,8.551683171310381e-09,1.338091550282011e-11,2.0426483050931863e-12,3.832730551058971e-06,8.469148108655043e-07,2.983736397401122e-09
1.2248245320364438e-07,0.8528651430512246,0.00011025840085981648,9.061806019782588e-06,9.958362350734004e-06,0.00014546649259918287,0.0,0.0,2.0888990589362003e-06,6.209373116444196e-09,3.4418727118063256e-06,0.00010440833426068886,3.804817278852867e-09,1.6834290609125034e-12,9.937093954841693e-09,1.219748161769468e-05,7.967464358908149e-06,1.7439076450950903e-06,5.432181087466431e-13,5.399293653014758e-16,2.691000846397815e-10,4.922581042117754e-10,1.4246075200788929e-05,8.348258963452946e-12,2.2143758068068378e-10,1.393915071863094e-13,7.261903793878935e-14,6.82389724822083e-10,3.128831520452116e-12,9.183191359769183e-13,1.4193774908870101e-11,5.613777560792748e-17,2.5802096353244784e-15,3.7244051074797494e-16,3.76,0.0,0.7911801655461488,0.9998714099182788,1.0732365176359693e-05,7.84391611229238e-07,0.0001146352343312829,0.00014443066597411193,1.0277702352460474e-11,6.572002467667342e-12,4.989274669609556e-07,5.001812855419706e-05,3.2305011047525213e-07,8.987825940369519e-09,1.3813457470392399e-11,2.0821572972602083e-12,3.94442206721624e-06,8.746904307258843e-07,3.1243501216085304e-09
1.2519282383949438e-07,0.8528662801346136,0.00011174929481263163,9.349570483123367e-06,1.0271344569786026e-05,0.00015056788276266838,0.0,0.0,2.1473905228471982e-06,6.512115716129292e-09,3.5361584398543333e-06,0.00010738835640835224,3.996319211083258e-09,1.7647251691322073e-12,1.0169353779323038e-08,1.2198130488016362e-05,8.168458592315036e-06,1.7917256250940266e-06,5.72080495801257e-13,5.804323308793918e-16,2.7901533021731923e-10,4.986547217943614e-10,1.4246070233844935e-05,9.084486942495943e-12,2.2751651547790987e-10,1.4952532990105432e-13,7.802638185082029e-14,7.190967741391623e-10,3.3792679325613424e-12,9.743862448639907e-13,1.5114405750663126e-11,6.003670240722529e-17,2.8264565551841296e-15,4.1554064629093717e-16,3.76,0.0,0.7911705279588225,0.9998675572099137,1.136982343298284e-05,8.254840709892933e-07,0.00011984342839296476,0.0001477683255428794,1.0286177314784069e-11,6.572815613755848e-12,4.989531095055366e-07,5.094676888708824e-05,3.4634729126069683e-07,9.432466755959441e-09,1.4246815769307991e-11,2.121379219365003e-12,4.055869239542085e-06,9.024512851990706e-07,3.2673920667366643e-09
1.2790319447534437e-07,0.8528674183042436,0.00011319055314162433,9.635355537959227e-06,1.0582362658667133e-05,0.00015571864502490532,0.0,0.0,2.206185978582377e-06,6.82270521457889e-09,3.6304817195350416e-06,0.0001103752900950907,4.190057341951758e-09,1.845683306511826e-12,1.0395106347625068e-08,1.2198617196112176e-05,8.368586276498733e-06,1.8395667129502734e-06,6.016716349072804e-13,6.224938030459059e-16,2.889967762493275e-10,5.047658181062137e-10,1.4246013293141844e-05,9.862564551462093e-12,2.33572476410374e-10,1.6009561365926173e-13,8.362341029814068e-14,7.567221373698992e-10,3.642284518219503e-12,1.0319816675171394e-12,1.6065010771435703e-11,6.40757986186029e-17,3.0864048606263963e-15,4.621869506783153e-16,3.76,0.0,0.7911608039592818,0.999863689381357,1.202646558157337e-05,8.675974524495884e-07,0.00012513720697857435,0.0001511129139105929,1.0293404069730445e-11,6.5734699364194556e-12,4.989718544151532e-07,5.186856142480763e-05,3.7068345721906334e-07,9.885419525760444e-09,1.4680820178387334e-11,2.1603159878737272e-12,4.167039482891655e-06,9.301860831467294e-07,3.412808818672858e-09
1.3061356511119437e-07,0.8528685575550253,0.00011458396799315315,9.91900234823271e-06,1.089124531504439e-05,0.00016091713123887998,0.0,0.0,2.2652740579797104e-06,7.1411556978871285e-09,3.724841749818478e-06,0.00011336908304021398,4.3858455907245566e-09,1.9261751906504194e-12,1.0614441877692453e-08,1.2198970422427058e-05,8.567844553098472e-06,1.8874306789645668e-06,6.319891102705402e-13,6.661007667719421e-16,2.9904139838184904e-10,5.106035814619166e-10,1.4245913277278128e-05,1.0683450434198384e-11,2.39605275678524e-10,1.7110663533410904e-13,8.940659178614573e-14,7.952617366085366e-10,3.9181316786937905e-12,1.0910835018229692e-12,1.7045237279758796e-11,6.825401323539432e-17,3.3601482812245526e-15,5.125487972337012e-16,3.76,0.0,0.7911509954122363,0.9998598067463944,1.2702164839587412e-05,9.107272958886438e-07,0.00013051469099997255,0.00015446441969521791,1.0299556462936247e-11,6.573990902101433e-12,4.989849199516751e-07,5.278355657202652e-05,3.960750429566687e-07,1.0346502027101666e-08,1.5115308448760444e-11,2.1989695133316695e-12,4.277902487664234e-06,9.57884289659563e-07,3.5605481609264275e-09
1.3332393574704437e-07,0.8528696978826028,0.00011593127481284831,1.0200365617069413e-05,1.1197834771147453e-05,0.00016616175296914004,0.0,0.0,2.3246438049637653e-06,7.467479463688573e-09,3.819237937606445e-06,0.00011636968723737325,4.583504481377888e-09,2.0060838463663996e-12,1.0827462477534529e-08,1.219921379194448e-05,8.766231234170756e-06,1.935317393676959e-06,6.630305150493613e-13,7.112385948861497e-16,3.0914631692718295e-10,5.161797726590652e-10,1.424577750299371e-05,1.1548075965048649e-11,2.456147593717907e-10,1.8256240502705273e-13,9.537225427061607e-14,8.347115242601647e-10,4.207055563727293e-12,1.151669791883128e-12,1.8054703171033562e-11,7.257016802395078e-17,3.647755831112e-15,5.667968947364137e-16,3.76,0.0,0.7911411041398515,0.9998559096037373,1.339678434187697e-05,9.548691285180347e-07,0.00013597404411584755,0.0001578228292092836,1.030478491668359e-11,6.574399890754196e-12,4.989933097006193e-07,5.369180436502342e-05,4.225381009470854e-07,1.081553591376125e-08,1.555012597011295e-11,2.2373417000726417e-12,4.388430082447897e-06,9.855360810722371e-07,3.7105590610028415e-09
1.3603430638289437e-07,0.8528708392829895,0.00011723415247510114,1.0479312858128351e-05,1.150198612455171e-05,0.00017145097955559855,0.0,0.0,2.3842846619695604e-06,7.80168709126753e-09,3.913669863207196e-06,0.00011937705801593955,4.782861203096452e-09,2.0853032051457616e-12,1.1034280143874185e-08,1.2199366759115351e-05,8.96374470741001e-06,1.983226809712074e-06,6.94793451231243e-13,7.578911880506333e-16,3.1930878887075194e-10,5.21505722824449e-10,1.4245611987559887e-05,1.2457345137639937e-11,2.5160080225978246e-10,1.9446667960412675e-13,1.0151661113509618e-13,8.75067479520278e-10,4.5092981172496476e-12,1.2137185657641627e-12,1.9092999360265544e-11,7.702296846446896e-17,3.949272994330318e-15,6.251031138373812e-16,3.76,0.0,0.7911311319223269,0.9998519982383836,1.4110177947102153e-05,1.000018467662401e-06,0.00014151347214832633,0.00016118812662226835,1.0309219431226478e-11,6.574714849773733e-12,4.98997850137932e-07,5.459335447425324e-05,4.500883101526097e-07,1.1292346706258054e-08,1.598512545092145e-11,2.275434445944034e-12,4.49859610499841e-06,1.0131323025951566e-06,3.862791654756665e-09
1.3874467701874437e-07,0.852871981752538,0.00011849422377049055,1.0755723695334021e-05,1.1803566691990595e-05,0.00017678333619084179,0.0,0.0,2.4441864565084987e-06,8.143787509290959e-09,4.0081372519461e-06,0.000122391153283777,4.9837496299802255e-09,2.1637376543212845e-12,1.1235014994689472e-08,1.2199445336906511e-05,9.160383857151328e-06,2.031158946794456e-06,7.272755294613315e-13,8.060411085820861e-16,3.2952620050067276e-10,5.265923351677886e-10,1.424542167984315e-05,1.3412134525807583e-11,2.5756330346629954e-10,2.068229758747699e-13,1.0783578512866937e-13,9.163256052807291e-10,4.825097121953867e-12,1.2772078675397204e-12,2.015969214687229e-11,8.161101422261188e-17,4.264722952298078e-15,6.876403205857605e-16,3.76,0.0,0.7911210804985306,0.9998480729227869,1.4842191004652983e-05,1.0461708234924258e-06,0.00014713122244981424,0.0001645602941129654,1.0312972231286673e-11,6.574950842510144e-12,4.989992215823185e-07,5.548825620690261e-05,4.787409845270525e-07,1.1776763769561894e-08,1.6420166611839752e-11,2.313249642046606e-12,4.608376280879726e-06,1.0406644283839278e-06,4.017197229274035e-09
1.4145504765459437e-07,0.8528731252878127,0.00011971305616080437,1.1029489191227944e-05,1.2102455386506433e-05,0.00018215740202318147,0.0,0.0,2.504339387950645e-06,8.493788061196334e-09,4.1026399506524955e-06,0.00012541193291333347,5.186010306243027e-09,2.241301551289781e-12,1.1429793709791399e-08,1.2199462701239019e-05,9.356147997981581e-06,2.0791138792919386e-06,7.60474368859596e-13,8.556697080307008e-16,3.3979606057608015e-10,5.3145008965994e-10,1.4245210651058896e-05,1.4413293310589677e-11,2.635021828529412e-10,2.196345833749221e-13,1.1432583033661087e-13,9.584819254585122e-10,5.1546862428603396e-12,1.342115784550436e-12,2.125432550557433e-11,8.633280916175065e-17,4.59410783787485e-15,7.545822170725384e-16,3.76,0.0,0.7911109515666643,0.9998441339178673,1.5592661083343848e-05,1.093321701396665e-06,0.0001528255832330887,0.00016793931201248581,1.0316140093657573e-11,6.575120510488397e-12,4.989979838584501e-07,5.6376558509430954e-05,5.085110813888441e-07,1.2268620280956494e-08,1.685511589166015e-11,2.3507891724884226e-12,4.71774810927995e-06,1.0681245239129746e-06,4.173728204663892e-09
1.4416541829044437e-07,0.852874269885535,0.00012089216273986638,1.1300511203587528e-05,1.239854211779768e-05,0.00018757180829283412,0.0,0.0,2.5647340145670916e-06,8.851694568289087e-09,4.197177908144082e-06,0.000128439358244541,5.389490402105676e-09,2.3179187144767427e-12,1.161874815661737e-08,1.2199429693013533e-05,9.551036818737892e-06,2.1270917258380687e-06,7.943875968382936e-13,9.067572485350706e-16,3.501159939717257e-10,5.360890499640225e-10,1.4244982252565849e-05,1.5461643367331907e-11,2.6941737798763056e-10,2.3290457672936073e-13,1.2098275227679578e-13,1.0015324827014096e-09,5.498295070035052e-12,1.4084204706307955e-12,2.2376423298620736e-11,9.118677088650243e-17,4.937410003102061e-15,8.261031891567945e-16,3.76,0.0,0.791100746784961,0.999840181473896,1.6361418663308765e-05,1.1414666040520834e-06,0.0001585948828736313,0.00017132515893850646,1.0318806391710478e-11,6.575234463533032e-12,4.989945976132528e-07,5.725830997009783e-05,5.394132096581231e-07,1.2767753190002946e-08,1.7289846165290294e-11,2.3880549141523297e-12,4.826690755551056e-06,1.0955052105194285e-06,4.332338115019287e-09
1.4687578892629437e-07,0.8528754155425167,0.00012203300336129047,1.1568701769831574e-05,1.2691727215519605e-05,0.00019302523650543965,0.0,0.0,2.625361240856855e-06,9.21751139059865e-09,4.291751159149075e-06,0.00013147339168765725,5.5940436442647525e-09,2.3935218993924015e-12,1.1802014183673298e-08,1.2199355232050953e-05,9.745050335474269e-06,2.175092640746854e-06,8.290128489303737e-13,9.592830179941181e-16,3.604837357567316e-10,5.405188721959664e-10,1.4244739245240315e-05,1.655797940817137e-11,2.7530884161675605e-10,2.4663582757711185e-13,1.2780252620433053e-13,1.0454733364472102e-09,5.856149160541052e-12,1.4761001657983742e-12,2.3525491405990035e-11,9.617123981008163e-17,5.294593290556308e-15,9.023781612376922e-16,3.76,0.0,0.7910904677724016,0.9998362158312623,1.71482877922754e-05,1.190601033231442e-06,0.00016443748918996745,0.00017471781192123604,1.0321042886318133e-11,6.5753016073307494e-12,4.98989441893535e-07,5.813355882147663e-05,5.714616379537564e-07,1.3274003171875195e-08,1.7724236473316973e-11,2.425048736476523e-12,4.935184950120624e-06,1.1227996320091916e-06,4.492981588716891e-09
1.4958615956214437e-07,0.852876562255615,0.00012313698589578806,1.183398251865119e-05,1.2981920875221441e-05,0.00019851641664678986,0.0,0.0,2.6862123051805805e-06,9.591241485547777e-09,4.386359811124421e-06,0.00013451399640975245,5.7995302246474906e-09,2.46805226765754e-12,1.1979730564285007e-08,1.2199246656675822e-05,9.938188852022264e-06,2.2231168069422523e-06,8.643477686327238e-13,1.0132254391456602e-15,3.7089712566626797e-10,5.447488151080838e-10,1.424448390495613e-05,1.7703069175188716e-11,2.8117653956363436e-10,2.608310160517083e-13,1.347811137200073e-13,1.0903005612941725e-09,6.228470079746023e-12,1.5451332129107852e-12,2.4701019771110068e-11,1.0128448775104429e-16,5.665604299079037e-15,9.835824580027626e-16,3.76,0.0,0.7910801161094481,0.9998322372211499,1.7953086707477975e-05,1.240720491384793e-06,0.00017035180870760748,0.0001781172465215779,1.0322911290515736e-11,6.575329417496547e-12,4.989828285671762e-07,5.90023529429545e-05,6.046703025468253e-07,1.3787214575283693e-08,1.8158171762706326e-11,2.4617725012476737e-12,5.043212893417592e-06,1.1500014232157604e-06,4.655614328217765e-09
1.5229653019799437e-07,0.852877710021695,0.00012420546758091074,1.2096284108288972e-05,1.3269042626580066e-05,0.00020404412544258274,0.0,0.0,2.74727876772293e-06,9.972886464491402e-09,4.481004033431288e-06,0.00013756113608864366,6.005816691012821e-09,2.5414588563115372e-12,1.2152038074000343e-08,1.219911000249599e-05,1.0130452926779064e-05,2.271164430126341e-06,9.003900072704624e-13,1.0685621726607842e-15,3.813541029251595e-10,5.487877512928063e-10,1.4244218108767325e-05,1.8897653679648772e-11,2.870204489774179e-10,2.754926418108875e-13,1.4191447777909563e-13,1.1360102456479614e-09,6.61547544209201e-12,1.6154980717717566e-12,2.5902484360288056e-11,1.0652472607216185e-16,6.0503736353147996e-15,1.0698916730586711e-15,3.76,0.0,0.7910696933387906,0.9998282458661264,1.8775628424496088e-05,1.2918204830323094e-06,0.00017633628591216132,0.00018152343694196696,1.0324464633193235e-11,6.575324168990083e-12,4.989750141629027e-07,5.986473986321872e-05,6.390528151673093e-07,1.4307235366184953e-08,1.8591542638182278e-11,2.49822806240613e-12,5.150758166454402e-06,1.1771046804034329e-06,4.820193089531497e-09
