Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46)
2.2895062438865277e-06,0.5297641426747383,1.684176601236746e-08,3.1675718752805782e-09,4.309212373328966e-09,3.9786356052763036e-08,0.0,0.0,1.5866163725537655e-08,1.2512191710641582e-11,1.3254461079505226e-09,3.773712893060545e-08,7.474670214473499e-16,1.7980252766644687e-24,4.985465676531302e-17,1.4578771867073117e-10,5.6629683460954837e-11,6.608076967623812e-10,1.025313833367204e-21,2.1166250921977214e-30,3.0750554264383573e-19,1.866176309477083e-20,1.3705180605219127e-10,1.5841889998719966e-17,3.7900310191577773e-16,3.720417728953682e-20,2.4251603954983936e-26,2.0478748092546433e-18,3.86760876304946e-20,5.1841734347686e-22,1.5516541085747279e-18,2.8965564970442335e-25,5.444074642013192e-26,1.0744366891097041e-24,3.76,0.0,0.500612353672693,0.9999999222309333,2.6315720559949965e-08,4.270431115551531e-12,6.20930404922655e-08,4.0075153943525265e-08,1.8513214039878736e-14,1.1195008241796205e-15,8.01073757139362e-12,2.0309425830854494e-09,1.2511701703459313e-08
2.3216042055002494e-06,0.529764142767454,1.6854415942555457e-08,3.1805720534885446e-09,4.36429284521049e-09,4.0491171494813156e-08,0.0,0.0,1.613414175318159e-08,1.2915251317599965e-11,1.3448739254910592e-09,3.827006451334369e-08,7.583462494438931e-16,1.8008659425792175e-24,4.989434261155368e-17,1.4578771803323566e-10,5.7388703665344783e-11,6.701398003932684e-10,1.0439024359678414e-21,2.159250065039436e-30,3.118902276153062e-19,1.8661763394612123e-20,1.370518053343339e-10,1.653061056229465e-17,3.842451471268013e-16,3.8271290492217724e-20,2.4770701384378864e-26,2.105537863291127e-18,4.0307336269466004e-20,5.3610444831632175e-22,1.5749007844590517e-18,2.97876171606805e-25,5.648694374434415e-26,1.1211064404612004e-24,3.76,0.0,0.5006123514383504,0.9999999207851089,2.706571927527087e-08,4.390653338503301e-12,6.329416090083742e-08,4.063772870543294e-08,1.8513228103101278e-14,1.1195015424975783e-15,8.010737480144984e-12,2.059413742092897e-09,1.2953878101950676e-08
2.353702167113971e-06,0.529764142860158,1.68663068272689e-08,3.193017735909221e-09,4.419206237695837e-09,4.119647156250975e-08,0.0,0.0,1.6402260925334553e-08,1.332502323052465e-11,1.3643363491290344e-09,3.880300009281525e-08,7.692249604833952e-16,1.803538263056589e-24,4.993164919503027e-17,1.4578771739421532e-10,5.814614289928106e-11,6.794719560144646e-10,1.062526168427963e-21,2.2021164471142975e-30,3.162749125580348e-19,1.8661763699613953e-20,1.3705180461351248e-10,1.723834541264757e-17,3.8947688168663243e-16,3.935394515023986e-20,2.5294443864955738e-26,2.1639682956930946e-18,4.1982264218543377e-20,5.540928740106636e-22,1.5981403212672971e-18,3.0621089007028487e-25,5.857733002398816e-26,1.1690817811893963e-24,3.76,0.0,0.500612349193361,0.9999999193305118,2.782519059726415e-08,4.512474532166697e-12,6.449742985943304e-08,4.1200338140217894e-08,1.8513239913539405e-14,1.1195021455781506e-15,8.010737444241488e-12,2.08788485009877e-09,1.3404517936518117e-08
2.385800128727693e-06,0.529764142952852,1.687748440777516e-08,3.204930442094795e-09,4.473958923642562e-09,4.190222718037052e-08,0.0,0.0,1.6670512158671324e-08,1.374150951897946e-11,1.383834035455563e-09,3.9335935669076114e-08,7.801033180952328e-16,1.8060521415224272e-24,4.9966719890155705e-17,1.4578771675366552e-10,5.890200026675201e-11,6.888041635107877e-10,1.0811849822769125e-21,2.2452253174987975e-30,3.206595974716529e-19,1.866176400976039e-20,1.3705180388975403e-10,1.7965320347282767e-17,3.946982939538817e-16,4.0452169174543576e-20,2.582290288493146e-26,2.22316452026477e-18,4.3701355671638204e-20,5.723815146259755e-22,1.6213726226701937e-18,3.146598948904959e-25,6.071219526847274e-26,1.2183793718498326e-24,3.76,0.0,0.5006123469378115,0.9999999178671445,2.8594106299785592e-08,4.6358913616140055e-12,6.570274613867655e-08,4.176298290011481e-08,1.8513249829207108e-14,1.1195026517344054e-15,8.010737396500936e-12,2.1163559071020092e-09,1.3863635377297145e-08
2.449996051955136e-06,0.5297641431382121,1.6897868951562366e-08,3.2272396299681216e-09,4.583006721317039e-09,4.331499745359319e-08,0.0,0.0,1.72073771901617e-08,1.459463239129221e-11,1.4229378278566107e-09,4.0401806811894055e-08,8.018595927102935e-16,1.8106413744839535e-24,5.003068426766568e-17,1.4578771546796115e-10,6.040896712514454e-11,7.074687336677797e-10,1.1186078822473777e-21,2.3321749022429185e-30,3.29428967210332e-19,1.8661764645424478e-20,1.370518024335274e-10,1.9477890076988352e-17,4.051101151578884e-16,4.269543959289841e-20,2.689425621491305e-26,2.3438479972247903e-18,4.727394763874359e-20,6.0985482792146675e-22,1.6678151883383368e-18,3.319011620044284e-25,6.511652465197664e-26,1.3210077149702787e-24,3.76,0.0,0.5006123423953576,0.9999999149141034,3.016016332178672e-08,4.887498580471244e-12,6.811913892051626e-08,4.2888381010800304e-08,1.851326512741923e-14,1.1195034321593238e-15,8.010737292844998e-12,2.17329786809636e-09,1.4807356281260072e-08
2.514191975182579e-06,0.5297641433235408,1.6915883297843016e-08,3.2476583981595577e-09,4.691483454136155e-09,4.472928289513556e-08,0.0,0.0,1.7744674548435347e-08,1.547463225421117e-11,1.4621905759083211e-09,4.1467677941682133e-08,8.236162479612074e-16,1.8147020759080032e-24,5.0087219105669217e-17,1.457877141760957e-10,6.190960205682755e-11,7.26133509941829e-10,1.1561715941016809e-21,2.420107637697713e-30,3.381983368293476e-19,1.8661765301481963e-20,1.3705180096584644e-10,2.1070112212577587e-17,4.1548055619622616e-16,4.50013355548984e-20,2.798533130232879e-26,2.4675755927820933e-18,5.1028913122498e-20,6.485148141469363e-22,1.7142279170407108e-18,3.496008477648594e-25,6.970226115440516e-26,1.4291238374525656e-24,3.76,0.0,0.5006123378116041,0.9999999119259952,3.176368557288617e-08,5.145448292945221e-12,7.054261906839256e-08,4.40139282808132e-08,1.851327587770036e-14,1.119503979935847e-15,8.010737196471083e-12,2.2302396250675126e-09,1.578514074681563e-08
2.578387898410022e-06,0.5297641435088444,1.6931804538810657e-08,3.266335163798246e-09,4.799433387327955e-09,4.6144907370626685e-08,0.0,0.0,1.828234920888033e-08,1.6381518455172572e-11,1.5015975675420485e-09,4.253354905835737e-08,8.453743607631201e-16,1.818294977335204e-24,5.013719294660936e-17,1.4578771287804782e-10,6.340390636070246e-11,7.447984914103262e-10,1.1938771661422752e-21,2.509032379377708e-30,3.4696770632736983e-19,1.8661765977815265e-20,1.3705179948688445e-10,2.2743768956703494e-17,4.258095895251522e-16,4.7370099310688136e-20,2.909669495993394e-26,2.5943346039986457e-18,5.496999568497649e-20,6.883513808275429e-22,1.7606103867376635e-18,3.67759951174448e-25,7.447174414860345e-26,1.542859382049764e-24,3.76,0.0,0.5006123331871101,0.9999999089028246,3.340448403574791e-08,5.4097137953398964e-12,7.297253157989138e-08,4.513962997167546e-08,1.851328341458768e-14,1.1195043633279785e-15,8.010737103095149e-12,2.287181178007044e-09,1.679707898532488e-08
2.642583821637465e-06,0.5297641436941282,1.6945877379821662e-08,3.2834083607952883e-09,4.906897919880586e-09,4.75617153323859e-08,0.0,0.0,1.8820352578500893e-08,1.7315297714439944e-11,1.541164103979054e-09,4.359942016184247e-08,8.671349181065548e-16,1.821473935583782e-24,5.018137281889171e-17,1.4578771157380077e-10,6.48918844007461e-11,7.634636771509449e-10,1.2317261655371314e-21,2.598957920444296e-30,3.5573707570365533e-19,1.8661766674311023e-20,1.370517979967991e-10,2.4500633005551702e-17,4.3609721139807845e-16,4.980198157556245e-20,3.022890971705746e-26,2.724112332898959e-18,5.91008821499718e-20,7.293539715511477e-22,1.8069622983234486e-18,3.863795944099145e-25,7.942732538062491e-26,1.6623452740541892e-24,3.76,0.0,0.5006123285223846,0.9999999058445947,3.508238444600122e-08,5.680268396060972e-12,7.540828097360583e-08,4.626549136127651e-08,1.851328868232144e-14,1.1195046306353226e-15,8.010737003505343e-12,2.344122526906552e-09,1.7843252362194852e-08
2.706779744864908e-06,0.5297641438793971,1.695831789414735e-08,3.299006861491445e-09,5.013915686001939e-09,4.8979569432701994e-08,0.0,0.0,1.9358641750265802e-08,1.8275974430324955e-11,1.5808954984304267e-09,4.466529125204531e-08,8.888988242806503e-16,1.8242866982507285e-24,5.022043600571111e-17,1.4578771026334316e-10,6.637354323677102e-11,7.821290662420608e-10,1.2697206157198693e-21,2.6898929082510526e-30,3.645064449579759e-19,1.86617673908593e-20,1.3705179649573385e-10,2.6342468234747986e-17,4.463434390326904e-16,5.229724154974452e-20,3.138253290741061e-26,2.8568960921968312e-18,6.3425203256736e-20,7.715116162240598e-22,1.8532834584996197e-18,4.0546102153940825e-25,8.457137091926313e-26,1.7877117282018957e-24,3.76,0.0,0.5006123238178901,0.9999999027513053,3.6797226323665663e-08,5.95708542763759e-12,7.784932609092777e-08,4.739151774221635e-08,1.851329234508682e-14,1.1195048158321586e-15,8.010736903838503e-12,2.401063671757654e-09,1.8923734197410004e-08
2.7709756680923512e-06,0.5297641440646554,1.6969316877089855e-08,3.3132504223386093e-09,5.12052266747332e-09,5.039834839180361e-08,0.0,0.0,1.9897178837026785e-08,1.9263550951838092e-11,1.6207970749051908e-09,4.573116232888074e-08,9.106669074993697e-16,1.8267755700804457e-24,5.02549805580247e-17,1.4578770894666723e-10,6.784889229464907e-11,8.00794657763126e-10,1.3078629407725946e-21,2.7818457775213428e-30,3.7327581409055566e-19,1.86617681273533e-20,1.3705179498381868e-10,2.827103032788846e-17,4.565483080792624e-16,5.485614693608152e-20,3.2558115930242857e-26,2.9926732103825597e-18,6.794653431317577e-20,8.148129776728119e-22,1.899573764784475e-18,4.250055974026996e-25,8.990626283299824e-26,1.919088255128318e-24,3.76,0.0,0.500612319074047,0.9999998996229549,3.8548862038275347e-08,6.240138257402073e-12,8.02951752927713e-08,4.8517714420295015e-08,1.851329487010657e-14,1.1195049428177796e-15,8.010736803769273e-12,2.4580046125519813e-09,2.0038590501758707e-08
2.8351715913197943e-06,0.5297641442499074,1.6979042823128145e-08,3.3262501439224247e-09,5.226752313640452e-09,5.181794510543268e-08,0.0,0.0,2.043593038029295e-08,2.0278027820698698e-11,1.6608741671238072e-09,4.679703339226401e-08,9.32439926089094e-16,1.8289780150826848e-24,5.028553462606989e-17,1.457877076237675e-10,6.931794307365243e-11,8.194604507949995e-10,1.3461559163338396e-21,2.874824706967593e-30,3.820451831020146e-19,1.8661768883689162e-20,1.3705179346117118e-10,3.028806734862498e-17,4.667118703715297e-16,5.747897395624231e-20,3.3756203738302706e-26,3.1314310362126603e-18,7.266839584135652e-20,8.59246394594554e-22,1.945833192818095e-18,4.450148063384688e-25,9.543440060241307e-26,2.0566036673484204e-24,3.76,0.0,0.5006123142912372,0.9999998964595396,4.0337155914059696e-08,6.5294002969157975e-12,8.274538204698055e-08,4.964408671314301e-08,1.851329658843994e-14,1.1195050285264688e-15,8.010736702896585e-12,2.514945349281186e-09,2.1187880650033964e-08
2.8993675145472373e-06,0.529764144435156,1.698764454055124e-08,3.3381089393829402e-09,5.332635667050862e-09,5.3238264982852564e-08,0.0,0.0,2.097486683099704e-08,2.1319403983876898e-11,1.7011321175354245e-09,4.78629044421101e-08,9.542185742555317e-16,1.830927206791492e-24,5.0312564654631505e-17,1.457877062946409e-10,7.078070888948987e-11,8.381264444202364e-10,1.3846026267538448e-21,2.968837588543066e-30,3.908145519933198e-19,1.866176965976553e-20,1.370517919278979e-10,3.239532025694512e-17,4.768341919503412e-16,6.016600736543997e-20,3.497733452810793e-26,3.2731569426255184e-18,7.759425421324946e-20,9.047999208587923e-22,1.9920617853335516e-18,4.65490250821203e-25,1.0115820227963383e-25,2.200386084787565e-24,3.76,0.0,0.5006123094698071,0.9999998932610554,4.2161983379092615e-08,6.824845010190127e-12,8.519954090396085e-08,5.0770639948990316e-08,1.85132977357863e-14,1.1195050850146786e-15,8.010736601457316e-12,2.5718858819369354e-09,2.2371657991969165e-08
2.9635634377746804e-06,0.5297641446204047,1.6995253445505726e-08,3.348922004607294e-09,5.4382014922883856e-09,5.4659224488637795e-08,0.0,0.0,2.1513962093926396e-08,2.238767698007544e-11,1.7415762764294094e-09,4.892877547833457e-08,9.760034873773397e-16,1.832652511574481e-24,5.0336482573482985e-17,1.457877049592868e-10,7.223720464891368e-11,8.567926377233399e-10,1.423206427741644e-21,3.0638920004391285e-30,3.99583920765742e-19,1.8661770455483123e-20,1.3705179038409575e-10,3.4594523374238136e-17,4.869153513295365e-16,6.291754046556991e-20,3.6222039550768195e-26,3.4178383301479177e-18,8.272752227866492e-20,9.514613614537989e-22,2.0382596423355366e-18,4.864336501510667e-25,1.0708010542118367e-25,2.3505629399355323e-24,3.76,0.0,0.500612304610072,0.9999998900274966,4.402323015904698e-08,7.1264459208385116e-12,8.765728382873363e-08,5.189737946555974e-08,1.8513298479192027e-14,1.1195051208271376e-15,8.010736499394808e-12,2.6288262105109116e-09,2.3589970406380268e-08
3.0277593610021234e-06,0.5297641448056563,1.7001985588561006e-08,3.3587772831133512e-09,5.543476405319919e-09,5.608074985448792e-08,0.0,0.0,2.2053193125272475e-08,2.3482843104468445e-11,1.7822120011285525e-09,4.9994646500853134e-08,9.97795246836837e-16,1.8341799134945437e-24,5.0357652149451695e-17,1.4578770361770585e-10,7.368744665066871e-11,8.754590297909824e-10,1.4619709135550226e-21,3.159995186873745e-30,4.0835328942081837e-19,1.8661771270744576e-20,1.3705178882985236e-10,3.6887404803365516e-17,4.969554379637898e-16,6.573387511687004e-20,3.749084299591391e-26,3.5654626298760794e-18,8.807155998660276e-20,9.992183054775458e-22,2.084426912552898e-18,5.078468391310277e-25,1.1320256782023678e-25,2.507260982688135e-24,3.76,0.0,0.5006122997123174,0.9999998867588574,4.592079151503375e-08,7.434176618334958e-12,9.011827684610339e-08,5.3024310609067635e-08,1.8513298936204273e-14,1.1195051419765997e-15,8.010736396700341e-12,2.685766334994814e-09,2.4842860805844502e-08
3.0919552842295665e-06,0.5297641449909132,1.700794345207863e-08,3.367755920368487e-09,5.6484850013829586e-09,5.7502775936730024e-08,0.0,0.0,2.2592539575695863e-08,2.4604897554809092e-11,1.8230446552549235e-09,5.106051750958173e-08,1.0195943844607422e-15,1.8355323984053327e-24,5.037639462010389e-17,1.4578770226989975e-10,7.513145240901248e-11,8.941256197122005e-10,1.5008998880512538e-21,3.257154048116693e-30,4.1712265796031794e-19,1.8661772105454248e-20,1.370517872652469e-10,3.9275686808414125e-17,5.069545508890559e-16,6.861532174834923e-20,3.8784261948799885e-26,3.716017306092798e-18,9.362967499915126e-20,1.0480581564503584e-21,2.130563786162537e-18,5.297317666955829e-25,1.1952806805518748e-25,2.670606284911944e-24,3.76,0.0,0.5006122947768026,0.9999998834551311,4.7854571525291386e-08,7.748010763508045e-12,9.258221696804966e-08,5.415143873331899e-08,1.8513299189652487e-14,1.119505152699945e-15,8.01073629338542e-12,2.7427062553803545e-09,2.6130367597154808e-08
3.1561512074570095e-06,0.5297641451761781,1.7013217540141887e-08,3.3759327046061693e-09,5.753249980319745e-09,5.8925245205680274e-08,0.0,0.0,2.3131983474586376e-08,2.5753834560674672e-11,1.864079608063214e-09,5.2126388504436526e-08,1.041401386629328e-15,1.8367302983082472e-24,5.0392993677240494e-17,1.457877009158712e-10,7.656924049766136e-11,9.127924065785646e-10,1.5399973392140247e-21,3.3553751372973975e-30,4.258920263862128e-19,1.8661772959517972e-20,1.3705178569035137e-10,4.176108615708313e-17,5.169127975193674e-16,7.15621993671658e-20,4.0102806422791305e-26,3.869489858556069e-18,9.940512329668775e-20,1.0979681601024158e-21,2.1766704884930634e-18,5.520904945466685e-25,1.2605910586805338e-25,2.84072424475473e-24,3.76,0.0,0.5006122898037623,0.9999998801163114,4.982448241053236e-08,8.067922093344673e-12,9.504882938566708e-08,5.527876919888962e-08,1.8513299298417896e-14,1.1195051560090604e-15,8.0107361894467e-12,2.7996459716592598e-09,2.7452525100542422e-08
3.2203471306844526e-06,0.529764145361453,1.7017887779673517e-08,3.3833764922436263e-09,5.85779226861441e-09,6.034810685502373e-08,0.0,0.0,2.367150895181882e-08,2.692964749736343e-11,1.9053222338368814e-09,5.319225948533378e-08,1.0632166980693737e-15,1.8377915942397895e-24,5.040769985858994e-17,1.457876995556238e-10,7.80008304123289e-11,9.314593894843288e-10,1.5792674168307414e-21,3.454664659844792e-30,4.346613947006519e-19,1.8661773832842936e-20,1.3705178410523072e-10,4.434531442843065e-17,5.268302925863549e-16,7.457483556702903e-20,4.144697944921794e-26,4.025867824488932e-18,1.0540110977412175e-19,1.1489354297829206e-21,2.2227472744866186e-18,5.749251958055546e-25,1.327982023886762e-25,3.0177395907281728e-24,3.76,0.0,0.5006122847934104,0.999999876742391,5.1830443902159003e-08,8.393884425165903e-12,9.751786490908904e-08,5.6406307372389185e-08,1.8513299304493497e-14,1.1195051540519677e-15,8.010736084884528e-12,2.856585483823268e-09,2.8809363930419288e-08
3.2845430539118956e-06,0.5297641455467398,1.7022024755160805e-08,3.39015061609007e-09,5.962131137379408e-09,6.177131601696169e-08,0.0,0.0,2.421110199255229e-08,2.8132328986265307e-11,1.9467779113412657e-09,5.425813045219001e-08,1.085040725335633e-15,1.8387321843911497e-24,5.0420734417966214e-17,1.4578769818916152e-10,7.942624244964856e-11,9.501265675265597e-10,1.618714412929002e-21,3.555028475764826e-30,4.434307629059375e-19,1.866177472533752e-20,1.370517825099438e-10,4.7030078289209694e-17,5.367071572046655e-16,7.765356653567158e-20,4.2817277202090425e-26,4.185138780305869e-18,1.116207888286113e-19,1.2009469696826852e-21,2.268794423908276e-18,5.98238153657007e-25,1.3974790022171213e-25,3.2017763855946277e-24,3.76,0.0,0.5006122797459396,0.9999998733333635,5.387238265193036e-08,8.725871660249031e-12,9.998909763437211e-08,5.7534058625797023e-08,1.851329923759455e-14,1.1195051483486629e-15,8.01073597969955e-12,2.91352479186413e-09,3.020091134109573e-08
3.3487389771393387e-06,0.5297641457320404,1.7025690799517552e-08,3.3963132747797123e-09,6.066284315613234e-09,6.319483306880537e-08,0.0,0.0,2.4750750220598912e-08,2.936187098353817e-11,1.988452023327678e-09,5.5324001404921814e-08,1.1068738400023481e-15,1.839566123560902e-24,5.0432292744506286e-17,1.4578769681648867e-10,8.084549760026297e-11,9.687939398052501e-10,1.6583427445803039e-21,3.6564721059980746e-30,4.522001310045066e-19,1.8661775636911177e-20,1.3705178090454395e-10,4.9817079742094256e-17,5.465435180461164e-16,8.079873706147579e-20,4.421418914647388e-26,4.34729034311149e-18,1.1806726493906928e-19,1.2539896960691977e-21,2.3148122372745446e-18,6.220317599962483e-25,1.4691076341119252e-25,3.392958030087916e-24,3.76,0.0,0.5006122746615254,0.9999998698892214,5.595023168140017e-08,9.063857786970753e-12,1.0246232281562985e-07,5.866202833586253e-08,1.851329911858348e-14,1.119505139966301e-15,8.010735873891774e-12,2.9704638957736064e-09,3.16271915410238e-08
3.4129349003667817e-06,0.5297641459173563,1.702894095898647e-08,3.4019179025473485e-09,6.170268098308018e-09,6.461862301963606e-08,0.0,0.0,2.5290442706806602e-08,3.0618264858544716e-11,2.0303499560835537e-09,5.6389872343445936e-08,1.1287163815960437e-15,1.840305835681432e-24,5.044254738710297e-17,1.4578769543760976e-10,8.225861745431546e-11,9.87461505423415e-10,1.698156938762379e-21,3.759000741689598e-30,4.609694989989114e-19,1.866177656747431e-20,1.3705177928907931e-10,5.2708016348628984e-17,5.563395066090561e-16,8.401070053935369e-20,4.563819820727067e-26,4.512310172000097e-18,1.2474359323745905e-19,1.3080504566995455e-21,2.360801032353035e-18,6.4630851409462245e-25,1.5428937729523811e-25,3.591407266491572e-24,3.76,0.0,0.5006122695403264,0.9999998664099583,5.806392986942137e-08,9.407816883531593e-12,1.0493735492432012e-07,5.979022188356363e-08,1.8513298962169917e-14,1.119505129657312e-15,8.010735767461455e-12,3.0274027955434695e-09,3.308822597849838e-08
