Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145),CHO3(309),CHFO2(220),C2H2F(70),CF(49),CH2F2(40),CHF2(81),S(2051),CF2(42)
5.562911293684172e-19,0.6093443942532861,3.672964918011156e-24,4.784546321933523e-27,1.0718400846417988e-33,5.722320967238918e-20,0.0,0.0,1.989348898905282e-20,2.332878365040628e-35,2.513619105050312e-41,1.1018453177875645e-33,4.886541587627804e-49,9.00785636386191e-59,2.5762044322959862e-37,2.196627642426578e-29,3.2909907093436675e-23,5.232639640351433e-38,1.445285406793419e-73,2.0496251597637672e-76,2.9248527586891294e-52,4.3526768147088044e-69,5.208527975103339e-19,8.937293234025246e-53,5.0644384555688914e-39,3.023641066441291e-72,2.411901717893739e-57,1.503020979246904e-52,2.937937071754229e-57,1.8201883683557105e-58,3.579668459648122e-52,1.5613057113611038e-79,1.5739002046966805e-69,5.891673677441957e-84,3.76,0.0,0.5799926974795143,0.999999999999612,4.13526428386114e-42,2.3125989988334714e-36,1.9897161953938442e-20,5.208527975323026e-19,1.295274901470487e-46,4.407062453302445e-45,1.7196599822427818e-35,5.722320967235361e-20,1.0049322533816101e-33,4.030806032354232e-34,3.6369366539558197e-38,4.413674435004221e-37,3.3317238405545255e-32,3.290990709244991e-23,4.7938487212397747e-35,3.671301646706785e-34,3.8793993516622307e-13,2.468849308964988e-54,9.399392296757348e-35,2.270542518347407e-53,3.124825864837665e-65,2.138611237864001e-50,2.0538989627623389e-78,1.0672786944220529e-52,5.411023364633862e-64,4.8667479724637454e-49,4.164240555554898e-36,2.7864785143158167e-75,2.513085421219177e-39,1.0819332023770247e-52,2.6884237187874937e-37,6.21908056594638e-39,1.7296424125642324e-54,5.202826426639544e-68,4.008640997076848e-55
1.1130655698831147e-18,0.6093443942532863,7.3491210104128e-24,9.573249657790562e-27,4.290153718542276e-33,1.1449613542616188e-19,0.0,0.0,3.980426163490588e-20,9.337593116639288e-35,2.0124236719304264e-40,4.4102528804290436e-33,3.9122044981970866e-48,7.211762252974623e-58,1.0311531511220656e-36,8.792235145921262e-29,6.584840663438682e-23,2.0949285674361944e-37,4.630656097670038e-72,3.2820707222819294e-75,2.3416606426427013e-51,1.3255234501637468e-67,1.04215811695542e-18,7.155268844035942e-52,2.0270952129543153e-38,4.8434562751474036e-71,1.9309879138089879e-56,1.2036357872793308e-51,2.3527324292137463e-56,1.4576269404347353e-57,2.8659113595681236e-51,5.002173302346946e-78,2.5202909691238617e-68,1.887663197761238e-82,3.76,0.0,0.5799926974795143,0.9999999999992237,3.310725844628505e-41,9.256422802258743e-36,3.981161075578665e-20,1.0421581170433526e-18,1.0370075070066473e-45,3.5283296416721516e-44,6.883400916797854e-35,1.1449613542601945e-19,4.022347942592542e-33,1.61337287129917e-33,1.455722477229731e-37,1.7666200083256416e-36,1.3335578085057118e-31,6.58484066304372e-23,1.9187888011945263e-34,1.4694774275035404e-33,7.762169155421403e-13,1.9767319744646602e-53,3.7622064710261225e-34,1.817820590399617e-52,5.005539832416581e-64,1.7121893553838298e-49,6.5805909996479e-77,8.546883761402367e-52,8.667041326837983e-63,3.896357569123403e-48,1.6667814544709324e-35,4.463554189881352e-74,1.0059131729459146e-38,8.664226914258187e-52,1.0760701109552708e-36,2.489252965548675e-38,1.3851162083204777e-53,8.333560910318427e-67,3.210037835865681e-54
2.2266144509125093e-18,0.6093443942532861,1.4701433395490983e-23,1.9150656790271522e-26,1.716620373118555e-32,2.2904198693370726e-19,0.0,0.0,7.962580692658083e-20,3.7362535244817384e-34,1.6105505539639764e-39,1.764675708249751e-32,3.130952599952581e-47,5.771601603485714e-57,4.125955743287016e-36,3.5180392995242368e-28,1.3172540571627291e-22,8.386516735229263e-37,1.482729476750419e-70,5.253450597109315e-74,1.8740401925858522e-50,4.133787124169717e-66,2.0847687557136234e-18,5.726389707369834e-51,8.111021265404396e-38,7.754038704508425e-70,1.545377197685226e-55,9.633964699512913e-51,1.8831395178953804e-55,1.166692348874857e-56,2.2936000969077614e-50,1.6016553383338665e-76,4.034106882416482e-67,6.044249170219977e-81,3.76,0.0,0.5799926974795143,0.9999999999984471,2.6495868725879626e-40,3.70377482580778e-35,7.964050835945758e-20,2.0847687560654673e-18,8.299211785403035e-45,2.8237360389653236e-43,2.7544805836692757e-34,2.2904198693313743e-19,1.609463112144266e-32,6.455593000592774e-33,5.824786096072431e-37,7.068781142981226e-36,5.335968273449391e-31,1.3172540570046926e-22,7.6776545402642845e-34,5.879823792996097e-33,1.5527708739502775e-12,1.5820471204821507e-52,1.5053726384939186e-33,1.4548113501836924e-51,8.013521532017587e-63,1.3702718502516614e-48,2.107088362147942e-75,6.840970382722826e-51,1.3874793568495618e-61,3.11827023796416e-47,6.669296899989951e-35,7.145840566166697e-73,4.025155621063161e-38,6.934887760813011e-51,4.3056820900417096e-36,9.960254264333163e-38,1.1086541520049663e-52,1.334093248079327e-65,2.569280885553287e-53
4.453712212971299e-18,0.6093443942532861,2.9406058966747055e-23,3.8305472898303094e-26,6.867599827032565e-32,4.58133689948798e-19,0.0,0.0,1.5926889750980593e-19,1.4947447000100299e-33,1.2886851417631424e-38,7.059852673236971e-32,2.5052377852622442e-46,4.618158189797744e-56,1.650650963114267e-35,1.4074448003659657e-27,2.634794038799883e-22,3.358412277545027e-36,4.746206107888721e-69,8.407231341834628e-73,1.499516886293957e-49,1.3055374122588655e-64,4.169990032702152e-18,4.58198180449395e-50,3.2449366639863964e-37,1.2410074062653164e-68,1.2365365549611439e-54,7.709123601155126e-50,1.50689313728965e-54,9.335902708573048e-56,1.835228556028381e-49,5.126833433286867e-75,6.455884404660733e-66,1.934756266094259e-79,3.76,0.0,0.5799926974795143,0.999999999996894,2.120072062496761e-39,1.4817511056556602e-34,1.5929830356669738e-19,4.169990034109757e-18,6.640630451712725e-44,2.2594178461541533e-42,1.1021505135621644e-33,4.5813368994651845e-19,6.438900468216475e-32,2.5826575631385263e-32,2.3302937423784123e-36,2.827972733019501e-35,2.1347347667198252e-30,2.6347940381676336e-22,3.0715617528103065e-33,2.3523123883255612e-32,3.1058787813917637e-12,1.265902744396852e-51,6.0224707937456274e-33,1.1640710945592059e-50,1.2825361880095442e-61,1.096425667036976e-47,6.7447622854198324e-74,5.474161993225984e-50,2.2205693379774032e-60,2.4950899647377863e-46,2.6681530375066262e-34,1.1436670005734585e-71,1.6104785092675117e-37,5.549313042108378e-50,1.722553205190906e-35,3.984750278540301e-37,8.871478504871556e-52,2.135128163586902e-64,2.0559250753775853e-52
8.907907737088879e-18,0.6093443942532861,5.881531331365906e-23,7.661511248666197e-26,2.747263936798946e-31,9.1631709597898e-19,0.0,0.0,3.18555078675757e-19,5.979465415119427e-33,1.0310460028869586e-37,2.8241715052380967e-31,2.004380535616805e-45,3.694877350831589e-55,6.603141220500257e-35,5.630237392772326e-27,5.269874002071921e-22,1.346082045596263e-35,1.5190214822399623e-67,1.3452938648767076e-71,1.1997274140894189e-48,4.150070644628848e-63,8.340432584567699e-18,3.665933495958801e-49,1.2980803045852878e-36,1.9859021560511705e-67,9.89323172709692e-54,6.16807971993167e-49,1.2056671376535267e-53,7.469668096163658e-55,1.468322251661707e-48,1.6408325566679604e-73,1.033046589240784e-64,6.192174692633915e-78,3.76,0.0,0.5799926974795143,0.9999999999937879,1.6962186924209716e-38,5.927486807637513e-34,3.1861389398076895e-19,8.340432590198571e-18,5.313008924170844e-43,1.8077058901477134e-41,4.410392329260148e-33,9.163170959698607e-19,2.575769806261673e-31,1.0331471037811822e-31,9.321933731394207e-36,1.1312811455928944e-34,8.539634030765293e-30,5.269873999542716e-22,1.2287246943045488e-32,9.410015350060888e-32,6.212094558775582e-12,1.012828822087509e-50,2.4091843793998878e-32,9.313457160686204e-50,2.0523561336715987e-60,8.77223810817997e-47,2.1586567004108588e-72,4.37988393589064e-49,3.5533929020660694e-59,1.9962615018930656e-45,1.0673480760765801e-33,1.8301335472643683e-70,6.443671697341123e-37,4.440011634480836e-49,6.890773599010888e-35,1.5940298352150798e-36,7.098081027851599e-51,3.4166683003855155e-63,1.644940230907256e-51
1.781629878532404e-17,0.6093443942532861,1.1763383482509045e-22,1.5323442115269967e-25,1.0989506360311809e-30,1.8326839080393454e-18,0.0,0.0,6.371274410056624e-19,2.391883492522103e-32,8.248759595238799e-37,1.1297150521436422e-30,1.603580563455345e-44,2.9560422057029866e-54,2.641363964176812e-34,2.2521865966868552e-26,1.0540033928606915e-21,5.405410540216944e-35,4.86124561657919e-66,2.1525796778470492e-70,9.598274957210551e-48,1.3235979582815822e-61,1.6681317679852753e-17,2.932886024739315e-48,5.192532503069047e-36,3.177679839175074e-66,7.9149611164170795e-53,4.934776141915979e-48,9.645947649770428e-53,5.976113266676212e-54,1.1747135679174142e-47,5.251057579401818e-72,1.6529586155395177e-63,1.9816486679093462e-76,3.76,0.0,0.5799926974795143,0.9999999999875754,1.3570393734665693e-37,2.371091203491425e-33,6.372450748072793e-19,1.6681317702377157e-17,4.250609134529323e-42,1.446233343311103e-40,1.7653739406680458e-32,1.832683908002867e-18,1.0303498478881729e-30,4.132756577827904e-31,3.728925330302314e-35,4.52530861900597e-34,3.415992609804775e-29,1.0540033918489681e-21,4.9150987604487224e-32,3.764159304805452e-31,1.2424525963546605e-11,8.10306663428915e-50,9.637129655249235e-32,7.451121511595568e-49,3.2840083867436803e-59,7.018123510008009e-46,6.9082338162109354e-71,3.504128896883318e-48,5.6858142366583454e-58,1.5970850177808713e-44,4.2695660277288585e-33,2.928427713487346e-69,2.5785602957293173e-36,3.5522337998973315e-48,2.7564215992186656e-34,6.37637879769273e-36,5.678824131838469e-50,5.467039895836169e-62,1.3160322574023713e-50
3.563308088179435e-17,0.6093443942532863,2.352709291184474e-22,3.0647315644315063e-25,4.3958947365182915e-30,3.6654175321600816e-18,0.0,0.0,1.2742721656574866e-18,9.567728626447595e-32,6.599164298548664e-36,4.518956000094641e-30,1.2828949182556025e-43,2.3648898927894285e-53,1.0565670800817891e-33,9.008929653592614e-26,2.108035378164058e-21,2.1788991531065176e-34,1.5556588961917243e-64,3.4442151051618376e-69,7.678802228342075e-47,4.228433381232487e-60,3.3363087836638675e-17,2.3463645118128474e-47,2.077055258304353e-35,5.084490092423137e-65,6.332119190577226e-52,3.947945881817764e-47,7.71700234666774e-52,4.781042765752319e-53,9.397931629633648e-47,1.6804013658073198e-70,2.6448010449046966e-62,6.341520236309886e-75,3.76,0.0,0.5799926974795143,0.9999999999751505,1.0856572658648803e-36,9.484557778259733e-33,1.2745074364537695e-18,3.336308792673814e-17,3.400568362728562e-41,1.157014099437659e-39,7.070801394155789e-32,3.665417532014164e-18,4.1214832445783224e-30,1.6531362640018745e-30,1.4916005641829804e-34,1.810160195831301e-33,1.3664248437344857e-28,2.1080353741170815e-21,1.9660794933366972e-31,1.5056943554044796e-30,2.4849388173102244e-11,6.482642979253072e-49,3.8549302909332806e-31,5.961040170045646e-48,5.254604179442633e-58,5.61463185601744e-45,2.210719938164965e-69,2.8033918164620764e-47,9.097611254212899e-57,1.2776983418227865e-43,1.7078611524658225e-32,4.68565859760621e-68,1.0322345068278473e-35,2.841876836862226e-47,1.1025910719867946e-33,2.5506034113645763e-35,4.543203030554186e-49,8.747560329392214e-61,1.0528578353485561e-49
7.126664507473499e-17,0.6093443942532861,4.705453227876536e-22,6.129510988663221e-25,1.7583779877878143e-29,7.330884780401575e-18,0.0,0.0,2.548561614929189e-18,3.8271303821535713e-31,5.279394071526718e-35,1.807603870338476e-29,1.026328142073123e-42,1.8919343605629626e-52,4.226311300196336e-33,3.60360850267351e-25,4.216099348756266e-21,8.849214203894784e-34,4.978204924961163e-63,5.510814338291097e-68,6.143114688530189e-46,1.3519658090683021e-58,6.672662801507384e-17,1.8771138855087333e-46,8.308305543154136e-35,8.13538854865546e-64,5.0657554714967e-51,3.1584067224646436e-46,6.173699569535222e-51,3.824896085522749e-52,7.518434561792675e-46,5.377385038599449e-69,4.231735479895203e-61,2.029325635872971e-73,3.76,0.0,0.5799926974795143,0.9999999999503009,8.68536117412713e-36,3.79386170449502e-32,2.549032159720629e-18,6.672662837547536e-17,2.720487520452171e-40,9.256222041375152e-39,2.835678972603372e-31,7.330884779817902e-18,1.6486100691984283e-29,6.612612320198328e-30,5.966463633179306e-34,7.240713802410046e-33,5.465754973601536e-28,4.2160993325681895e-21,7.864397886765399e-31,6.022838688973741e-30,4.9699110192268075e-11,5.1862146435271085e-48,1.5419878022056027e-30,4.768890351099483e-47,8.407518961288647e-57,4.491758440836847e-44,7.074439564128943e-68,2.242748928461595e-46,1.455642475922892e-55,1.022170805110116e-42,6.831514061800054e-32,7.497202823855674e-67,4.135295323185616e-35,2.2735373844638392e-46,4.4104091527621496e-33,1.0202517430934706e-34,3.63461991035351e-48,1.3996333706727975e-59,8.422990792713234e-49
1.4253377346061627e-16,0.6093443942532861,9.410949304601604e-22,1.2259088711518802e-24,7.033565374011824e-29,1.4661819276884645e-17,0.0,0.0,5.097140513344809e-18,1.530859939175918e-30,4.223540283116889e-34,7.230476916841284e-29,8.210674291736505e-42,1.5135564586282002e-51,1.690533108622135e-32,1.441450719382232e-24,8.432227289882613e-21,3.6465273720381323e-33,1.5984356748094855e-61,8.817359309585922e-67,4.914520913127668e-45,5.009718559827379e-57,1.3345370783139734e-16,1.5017000172137905e-45,3.3233391153490104e-34,1.3016930630547244e-62,4.052628423779535e-50,2.5267454312225263e-45,4.938998732758414e-50,3.059943235423748e-51,6.014783388709418e-45,1.7207792945444768e-67,6.770819811970098e-60,6.493904944789878e-72,3.76,0.0,0.5799926974795142,0.9999999999006014,6.948330122404724e-35,1.5175524004616293e-31,5.09808160614986e-18,1.3345370927301081e-16,2.176403801029444e-39,7.40502060414647e-38,1.1401411021067863e-30,1.4661819274549946e-17,6.59447382457876e-29,2.6450583792578964e-29,2.386598138041533e-33,2.8962997424237737e-32,2.1863131080576514e-27,8.43222722512993e-21,3.1457750849747722e-30,2.4091477289918983e-29,9.939854463081984e-11,4.149050843772042e-47,6.167982580034231e-30,3.815137215048088e-46,1.34521506225421e-55,3.5934275129918706e-43,2.2638419695851837e-66,1.7942133252637478e-45,2.3290476912619158e-54,8.177414975023308e-42,2.7326194900249397e-31,1.199567709658374e-65,1.659178803220816e-34,1.8188442667078785e-45,1.7641726339613624e-32,4.081027729543645e-34,2.907718914821721e-47,2.2394323607845065e-58,6.738443862993851e-48
2.850680302323788e-16,0.6093443942532863,1.8821974271745543e-21,2.451831966040954e-24,2.813447423264752e-28,2.9323688269851135e-17,0.0,0.0,1.0194298309664912e-17,6.123455329086743e-30,3.378842193130122e-33,2.8922178497227433e-28,6.568559615437562e-41,1.2108487415221714e-50,6.76214955186599e-32,5.765817434450459e-24,1.6864483171903306e-20,1.544073822665364e-32,5.115558188204162e-60,1.4107820732116272e-65,3.931628395089301e-44,1.6096722627081377e-55,2.6690786530185725e-16,1.2013635746239604e-44,1.3293390225844417e-33,2.0827793629526045e-61,3.242112355780875e-49,2.021404440379463e-44,3.9512146170412685e-49,2.447967723422121e-50,4.811841064009676e-44,5.506519315074183e-66,1.0833346126162192e-58,2.0780598098399382e-70,3.76,0.0,0.5799926974795141,0.9999999998012026,5.558680513531294e-34,6.070225039136541e-31,1.0196180498590377e-17,2.669078710683257e-16,1.7411295986653983e-38,5.924032507640394e-37,4.6074860644460196e-30,2.93236882605123e-17,2.637796243324701e-28,1.0580260405692779e-28,9.546421197168334e-33,1.1585224353299725e-31,8.745274660192786e-27,1.6864482912891524e-20,1.2583131780616996e-29,9.636615421840551e-29,1.9879737510881865e-10,3.3193347661699054e-46,2.4671993057961106e-29,3.0521223825220576e-45,2.152353335788352e-54,2.8747496389846983e-42,7.244326406784234e-65,1.4353763208615203e-44,3.726492056573934e-53,6.541951405277798e-41,1.0930505489617132e-30,1.9193306508626065e-64,6.677150278551922e-34,1.4550811459031363e-44,7.056708480426977e-32,1.6324152432463317e-33,2.326184313707099e-46,3.583106929611129e-57,5.390775557150611e-47
5.701365437759039e-16,0.6093443942532863,3.764415546344882e-21,4.903708361579714e-24,1.1253916952966083e-27,5.864742625578548e-17,0.0,0.0,2.0388613900260555e-17,2.4493852458903277e-29,2.7030776711573507e-32,1.1569043933369463e-27,5.254856597058682e-40,9.686804015263633e-50,2.704863196427301e-31,2.3063298213783566e-23,3.372899493501882e-20,6.85997729328836e-32,1.6369878770017513e-58,2.2572552215133122e-64,3.1453073813200253e-43,5.1511720529841416e-54,5.33816171594029e-16,9.610922797520633e-44,5.3173628177939845e-33,3.332656801446958e-60,2.59369372828165e-48,1.6171269089833121e-43,3.160977945855625e-48,1.9583835739686353e-49,3.84947868408931e-43,1.762090170601002e-64,1.733338131653154e-57,6.649808791374925e-69,3.76,0.0,0.5799926974795138,0.999999999602405,4.446950884777074e-33,2.428093103058925e-30,2.0392378281799627e-17,5.338161946599316e-16,1.3929079724029244e-37,4.739230553208518e-36,1.8805248439931099e-29,5.864742621843008e-17,1.0551198431670203e-27,4.232109529010695e-28,3.818576828196981e-32,4.634092370545835e-31,3.498114302217399e-26,3.372899389896718e-20,5.0332586644851353e-29,3.8546510691271624e-28,3.9759488246851596e-10,2.6556053526519147e-45,9.868809766971986e-29,2.441707169074085e-44,3.4437714411190843e-53,2.299801681725126e-41,2.3181882482360602e-63,1.1483033011634846e-43,5.962399784042657e-52,5.233568912798685e-40,4.3722075408330756e-30,3.0709794968259097e-63,2.7031980985296442e-33,1.164067191917945e-43,2.8226869801539614e-31,6.529669275737776e-33,1.8609511032311002e-45,5.73298313927979e-56,4.312628592676838e-46
1.140273570862954e-15,0.6093443942532863,7.528904289763858e-21,9.807582011609904e-24,4.501660003218644e-27,1.1729490222765973e-16,0.0,0.0,4.077724507327365e-17,9.797547210280452e-29,2.162463591575596e-31,4.627746777453753e-27,4.2038901705348815e-39,7.749448500784421e-49,1.0819459154687586e-30,9.225324470397903e-23,6.745801845756343e-20,3.2909322720942755e-31,5.238367492547694e-57,3.611612237698271e-63,2.5162477702160947e-42,1.6483074134059054e-52,1.067632749583382e-15,7.688743849583916e-43,2.1269464522572385e-32,5.332949936033677e-59,2.0749565152055913e-47,1.2937030594809392e-42,2.528784857380073e-47,1.5667172431731105e-48,3.079585427074812e-42,5.638694277806138e-63,2.7733432031842744e-56,2.1279422601568858e-67,3.76,0.0,0.5799926974795131,0.9999999992048106,3.5575631497215205e-32,9.712378586592659e-30,4.0784773841531017e-17,1.0676328418470476e-15,1.114330767834789e-36,3.791383281180893e-35,7.822328638366161e-29,1.1729490207823794e-16,4.22048208943991e-27,1.6928448761478795e-27,1.527434497399434e-31,1.8536355160674516e-30,1.3992466025498307e-25,6.745801431332874e-20,2.0133043875126203e-28,1.5418614070983165e-27,7.951892828036589e-10,2.1246991431828902e-44,3.9475264125146963e-28,1.9533761906531908e-43,5.510035071756439e-52,1.8398404041521788e-40,7.4181998977568245e-62,9.186435070569267e-43,9.539849307041719e-51,4.186858275207716e-39,1.7488839565923713e-29,4.913711920198619e-62,1.1071476156605059e-32,9.312546350955202e-43,1.1290755089089165e-30,2.611869370754895e-32,1.4887623107220827e-44,9.172782440348818e-55,3.450106069309082e-45
1.7104105979500041e-15,0.6093443942532863,1.1293445540373308e-20,1.4711576556502952e-23,9.566162011571745e-27,1.7594237819953954e-16,0.0,0.0,6.116587623810856e-17,2.0819791711526313e-28,6.18329526450426e-31,9.834149191238522e-27,1.202050366067605e-38,2.215858279503542e-48,2.2991354253370197e-30,1.9603817165733894e-22,1.0118704197643866e-19,7.796549945381173e-31,2.447286409964105e-56,1.3293135755091506e-62,7.194897336556333e-42,7.28694870673689e-52,1.6014492929777467e-15,2.1985005982275548e-42,4.5197620162049496e-32,2.0333029536975473e-58,5.933079905270734e-47,3.840682464031871e-42,7.507332155090627e-47,4.65120803144295e-48,8.805691579031388e-42,2.6379071588807566e-62,1.0207746460488438e-55,9.954991622694403e-67,3.76,0.0,0.5799926974795124,0.9999999988072169,1.0172408745217939e-31,2.0638808354973506e-29,6.117716939457534e-17,1.6014494890380677e-15,3.186295999231149e-36,1.084098210738889e-34,1.7063405837130484e-28,1.7594237788201817e-16,8.968526165961003e-27,3.597296017123769e-27,3.2458030189662304e-31,3.938972373669476e-30,2.973399574642106e-25,1.0118703316990088e-19,4.278272097067556e-28,3.276456101528524e-27,1.1927830687554992e-09,6.145826841279626e-44,8.388495188966357e-28,5.5882268748360696e-43,2.1007007581618456e-51,5.260790869864112e-40,3.470398746831501e-61,2.7271399529629894e-42,3.609124624297363e-50,1.1971800225342072e-38,3.716378850459496e-29,1.873375764449048e-61,2.3906822941592878e-32,2.7640339422996673e-42,2.399285903533893e-30,5.550223450619013e-32,4.4195216553028543e-44,3.470110617375144e-54,1.0184046803434829e-44
2.2805476250370544e-15,0.6093443942532866,1.5058039300285383e-20,1.9615692032169045e-23,1.6318957018797944e-26,2.34589854171425e-16,0.0,0.0,8.155450739476527e-17,3.551611874805682e-28,1.3042361407695451e-30,1.6776194499237509e-26,2.535473181605763e-38,4.673887221802e-48,3.922054815711862e-30,3.34418074605499e-22,1.3491606549166158e-19,1.4561779984139615e-30,7.90609261411019e-56,3.3714280382496565e-62,1.517612384699539e-41,2.4901264115113493e-51,2.135265801777126e-15,4.637274945863464e-42,7.710182955656879e-32,5.471108513864227e-58,1.2514585142956957e-46,8.368647220466346e-42,1.6358084156304786e-46,1.0134773524125674e-47,1.8573756394541122e-41,8.510080394325845e-62,2.588905771818078e-55,3.211553512713097e-66,3.76,0.0,0.5799926974795118,0.9999999984096236,2.145655779236572e-31,3.520738240780723e-29,8.156956494093261e-17,2.1352661362329923e-15,6.720832976078254e-36,2.2866760922989632e-34,2.9800778271984322e-28,2.345898536297706e-16,1.529925209437471e-26,6.13656436799929e-27,5.5369650816188715e-31,6.719418096484336e-30,5.0722703411742835e-25,1.3491605046868394e-19,7.298228759824802e-28,5.5892491896509644e-27,1.5903762403249871e-09,1.3096828200850065e-43,1.4309787303104018e-27,1.1792474165136202e-42,5.652087818676745e-51,1.1096525483288969e-39,1.1195750363878224e-60,5.942142837035515e-42,9.395319823828482e-50,2.5251996701141837e-38,6.339705322907975e-29,5.040530423928342e-61,4.1378995260358076e-32,6.021539878286556e-42,4.0928998811505136e-30,9.468029167166299e-32,9.62946456082851e-44,9.032343530743725e-54,2.20840494641106e-44
3.420821679211155e-15,0.6093443942532866,2.2587350062779906e-20,2.942420691201644e-23,3.378705128179117e-26,3.5188480611520914e-16,0.0,0.0,1.223317696888851e-16,7.353161958272886e-28,3.5622735667099714e-30,3.473398978106162e-26,6.925166893934308e-38,1.2765836390605754e-47,8.120116681125942e-30,6.92370157230666e-22,2.0237411251358866e-19,3.450882489093511e-30,4.364513767192307e-55,1.1790054604095659e-61,4.1450705413820155e-41,1.5310984989274181e-50,3.2028987381835786e-15,1.2665837319105917e-41,1.5962955761641768e-31,2.2132007383386445e-57,3.418121690265083e-46,2.4291611032372524e-41,4.748247956278265e-46,2.941833275114469e-47,5.07306974543285e-41,4.6843466020408144e-61,9.053529832395651e-55,1.7677903270606976e-65,3.76,0.0,0.5799926974795105,0.9999999976144388,5.860451736984463e-31,7.28924201594444e-29,1.223543560179532e-16,3.2028994306320047e-15,1.8356732178187139e-35,6.245616590223246e-34,6.409228277001454e-28,3.51884804993782e-16,3.167516142481968e-26,1.2704978170325658e-26,1.1463606267919913e-30,1.3911682175685014e-29,1.0501492395353099e-24,2.023740814102156e-19,1.5110054204327296e-27,1.1571831594276387e-26,2.3855611415491404e-09,3.6487856803934515e-43,2.96265997627811e-27,3.223726367711495e-42,2.2860805714436006e-50,3.030802287090388e-39,6.162653398389905e-60,1.7247418793589556e-41,3.44895361258408e-49,6.897104263958861e-38,1.3125554479518027e-28,2.0387961865204368e-60,8.773227806641711e-32,1.7472730545038802e-41,8.473830120428174e-30,1.9602353625392419e-31,2.7949075561204562e-43,3.3145225907011705e-53,6.355073390563893e-44
4.561095733385255e-15,0.6093443942532867,3.011685393825381e-20,3.9233166795756256e-23,5.746409363852606e-26,4.691797580590144e-16,0.0,0.0,1.631090319529309e-16,1.2505803227365736e-27,7.453467936307437e-30,5.90750514082025e-26,1.4489771194383412e-37,2.6710400509288023e-47,1.3810191744459884e-29,1.1775402679879205e-21,2.698321595222267e-19,6.574692867867205e-30,1.4024699127940162e-54,2.9460150147548105e-61,8.672874622487141e-41,5.139925634503997e-50,4.270531547371948e-15,2.6501169758907506e-41,2.7148807854587763e-31,5.995662125133147e-57,7.151854355208575e-46,5.312302917277589e-41,1.0383883652442844e-45,6.433496396320519e-47,1.0614560011976576e-40,1.5033316498173932e-60,2.2622307306297603e-54,5.673312049715954e-65,3.76,0.0,0.5799926974795093,0.999999996819256,1.226202557357709e-30,1.2397092143783327e-28,1.631391470703834e-16,4.270532725045374e-15,3.8408520912483104e-35,1.3067909312066207e-33,1.1287758707972473e-27,4.691797561517594e-16,5.387115657690584e-26,2.160784119955982e-26,1.9496628830813536e-30,2.3660095233662353e-29,1.7860288879025935e-24,2.6983210662320414e-19,2.5698241346270262e-27,1.9680655706394263e-26,3.1807437834781437e-09,7.749370896448991e-43,5.038708907632618e-27,6.749662552364742e-42,6.192357784204388e-50,6.341446452610695e-39,1.9777573106424296e-59,3.771696987232206e-41,8.944563179610198e-49,1.443105017763291e-37,2.2323129319765525e-28,5.522665519607155e-60,1.5254700785948426e-31,3.8201935723920985e-41,1.4411766337504223e-29,3.3338471080459375e-31,6.111802430525858e-43,8.594384835364235e-53,1.3814580410195432e-43
