Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186)
2.2846777534064143e-07,0.8835185340002749,0.00016093983047433286,1.761946210228643e-05,2.0115364337932917e-05,0.00048771177161735946,0.0,0.0,5.4065224923436875e-06,3.506185313407202e-08,9.956114933751209e-06,0.0002880435545513683,1.945586705969964e-08,7.60553755043879e-12,2.5045419773513427e-08,1.7669339171735802e-05,1.3042878187908584e-05,5.01269961972489e-06,4.193098742206687e-12,7.192807210099426e-15,1.3984994452655432e-09,1.2718644373890095e-09,2.0089237636325677e-05,8.057727437533009e-11,3.7337868783020306e-10,1.8687605304026556e-12,7.626316043507065e-13,3.3035338573043084e-09,1.7229921295320847e-11,2.89449388538498e-12,6.23865936216877e-11,6.33587972727081e-16,7.060032025557049e-14,4.775419214814838e-14,3.76,0.0,0.9815023656024219,0.9996470044000503,6.335559497031303e-05,3.2377876423471213e-06,0.000479071492616459,0.000357806799476497,1.4262481186228196e-11,9.140861379998214e-12,6.981371494125461e-07,0.00011469641245754478,1.4675333565240792e-06,3.892611732244095e-08,5.267434219611079e-13
2.3283699121867344e-07,0.883520868978277,0.0001613365804175777,1.7793994402753832e-05,2.0332739251333245e-05,0.0005005967320290377,0.0,0.0,5.526531011143563e-06,3.648255233744799e-08,1.0171374514378422e-05,0.00029421306448065046,1.9929144817307387e-08,7.680161951381407e-12,2.5162454240179626e-08,1.766866600260675e-05,1.3269420486275994e-05,5.12033036639036e-06,4.366115006760495e-12,7.496673813885297e-15,1.435543183990157e-09,1.2756532736264842e-09,2.0088375406507575e-05,8.534618247543321e-11,3.802848738896915e-10,1.9647984494426194e-12,7.963721649722675e-13,3.4380429134333374e-09,1.8254004771157918e-11,3.008132446048273e-12,6.461546341556065e-11,6.605675620755837e-16,7.510720932547367e-14,5.1177875972842214e-14,3.76,0.0,0.9814786681995974,0.9996390912288836,6.580312445001723e-05,3.368496965144584e-06,0.0004936472139203376,0.0003646558398560101,1.4261827309456099e-11,9.140418423984e-12,6.981031795987525e-07,0.00011688858129521506,1.5467604620229068e-06,4.017129475944872e-08,5.47075559185927e-13
2.3720620709670546e-07,0.8835232038761067,0.0001617050640805924,1.7960344193280943e-05,2.0541180037507142e-05,0.0005135063261657176,0.0,0.0,5.646559727182448e-06,3.793009293944782e-08,1.0386737669297347e-05,0.00030038227478133237,2.0395508785278665e-08,7.749922110472392e-12,2.527123855960798e-08,1.7667992611462882e-05,1.3493859886788284e-05,5.227973403337307e-06,4.542330344743705e-12,7.803331701100704e-15,1.4726484389325246e-09,1.2791721954019905e-09,2.008751091808003e-05,9.026565561463682e-11,3.87133014432018e-10,2.063249570884592e-12,8.304982664662089e-13,3.5748648481009866e-09,1.931330081479287e-11,3.1229273336679723e-12,6.68486558285561e-11,6.87788025962081e-16,7.975255987237974e-14,5.474493450159911e-14,3.76,0.0,0.9814549075562543,0.9996311729667928,6.827599184641176e-05,3.5014423751849993e-06,0.0005082839440157147,0.00037150481639023947,1.4261163711362024e-11,9.139974756930289e-12,6.980691974701616e-07,0.00011908069487459809,1.628332509327084e-06,4.1422360912627563e-08,5.67792398192291e-13
2.415754229747375e-07,0.8835255386954648,0.00016204729175758672,1.811882760375575e-05,2.0741015081021847e-05,0.0005264387632501591,0.0,0.0,5.766598793519777e-06,3.9404300058643806e-08,1.060220560145762e-05,0.0003065511849973788,2.0854928792995085e-08,7.815098687146763e-12,2.5372330952123068e-08,1.7667319103631823e-05,1.3716212630994394e-05,5.335628444730495e-06,4.721726348071984e-12,8.112598598222298e-15,1.509810813059424e-09,1.282440077132153e-09,2.008664433314581e-05,9.533559858744283e-11,3.939234991602424e-10,2.164106008449001e-12,8.649913823928225e-13,3.713978369092136e-09,2.0408060149799522e-11,3.2388255694474012e-12,6.908493839141778e-11,7.152313085910485e-16,8.453434690868919e-14,5.845645611700488e-14,3.76,0.0,0.9814310870592737,0.9996232498219022,7.077314955984379e-05,3.636602902207248e-06,0.0005229782924584378,0.000378353725597541,1.42604926727159e-11,9.139530563820988e-12,6.980352075170016e-07,0.0001212727530147496,1.7122570522031938e-06,4.267898722778569e-08,5.888939210288535e-13
2.459446388527695e-07,0.8835278734379584,0.00016236513077375522,1.8269755037420336e-05,2.093256832884095e-05,0.0005393923798777769,0.0,0.0,5.886639062409589e-06,4.0904997104445195e-08,1.0817779565743157e-05,0.0003127197947314938,2.1307394521656408e-08,7.875961117947846e-12,2.5466254092852734e-08,1.7666645552169917e-05,1.3936495151840369e-05,5.443295208897517e-06,4.904284709842236e-12,8.424301053590307e-15,1.5470262171228668e-09,1.2854744755819223e-09,2.0085775796647282e-05,1.0055586192355714e-10,4.0065672600119804e-10,2.2673600704093574e-12,8.998339295892429e-13,3.8553623423370296e-09,2.1538519349844694e-11,3.3557754428275366e-12,7.132316870573362e-11,7.428801784378228e-16,8.945045769305039e-14,6.231342919129839e-14,3.76,0.0,0.9814072099082437,0.9996153219873862,7.329358898750062e-05,3.7739577401003457e-06,0.0005377270562241192,0.0003852025643985001,1.4259815944629835e-11,9.139085983123067e-12,6.980012128943407e-07,0.00012346475554207803,1.7985410908995282e-06,4.3940863244485474e-08,6.103801097121354e-13
2.503138547308015e-07,0.8835302081051053,0.00016266031564159917,1.8413430521013697e-05,2.1116158463292278e-05,0.0005523656309552052,0.0,0.0,6.006672035854865e-06,4.243200599263695e-08,1.1033460866146086e-05,0.00031888810363304667,2.175291360869023e-08,7.93276726970806e-12,2.5553497033975594e-08,1.7665972007002103e-05,1.415472404593651e-05,5.5509734181921086e-06,5.0899872278311995e-12,8.73827424170137e-15,1.584290848142086e-09,1.2882917216028278e-09,2.0084905439413244e-05,1.0592624684842921e-10,4.0733310017556e-10,2.3730042811713047e-12,9.350092446820492e-13,3.99899579381039e-09,2.2704901202418914e-11,3.473726495282845e-12,7.356229069834259e-11,7.707182176133066e-16,9.449870418987797e-14,6.631674685068748e-14,3.76,0.0,0.98138327912552,0.9996073896425475,7.583633994024292e-05,3.913486248658381e-06,0.000552527209644503,0.00039205133008764876,1.4259134871224664e-11,9.13864111839556e-12,6.97967215797191e-07,0.00012565670228994086,1.8871911029073743e-06,4.520769563023862e-08,6.322509462277768e-13
2.5468307060883354e-07,0.8835325426983413,0.000162934457500071,1.8550151167853365e-05,2.129209820025044e-05,0.0005653570812829194,0.0,0.0,6.126689819671049e-06,4.398514734503411e-08,1.1249250853140867e-05,0.0003250561113892566,2.219150988399633e-08,7.98576326240403e-12,2.5634517079107397e-08,1.7665298501383385e-05,1.4370916048066245e-05,5.658662798899427e-06,5.278815807773181e-12,9.054361744502694e-15,1.6216011693938182e-09,1.2909070055568061e-09,2.008403338042515e-05,1.1144650994653088e-10,4.139530333415734e-10,2.4810313984939715e-12,9.705015580772452e-13,4.144857911196255e-09,2.3907415066128714e-11,3.5926295031786305e-12,7.580133078944761e-11,7.987298082547708e-16,9.967683479289842e-14,7.046721167111979e-14,3.76,0.0,0.9813592975657743,0.999599452953816,7.84004699682952e-05,4.055167955068216e-06,0.0005673758948592128,0.0003989000203071663,1.4258450483714182e-11,9.138196046907365e-12,6.979332177262797e-07,0.0001278485930982626,1.978213072066476e-06,4.647920726366045e-08,6.545064125317124e-13
2.5905228648686555e-07,0.8835348772190229,0.00016318905288547424,1.8680206741731764e-05,2.1460693700187318e-05,0.0005783653977367272,0.0,0.0,6.246685080812119e-06,4.5564240674375645e-08,1.1465150921228647e-05,0.0003312238177187061,2.262322173152838e-08,8.035183432570202e-12,2.570974160035435e-08,1.7664625056455107e-05,1.4585088007740832e-05,5.766363081168746e-06,5.470752466419632e-12,9.372415314159852e-15,1.6589538918046613e-09,1.2933344568357543e-09,2.008315972852518e-05,1.171163675363266e-10,4.2051694280552685e-10,2.5914344268712547e-12,1.0062959659619073e-12,4.292928045331289e-09,2.5146257221480058e-11,3.712436459831003e-12,7.803939401377432e-11,8.269001163573434e-16,1.0498254531987183e-13,7.476554028936757e-14,3.76,0.0,0.981335267925049,0.9995915120756766,8.098508360989493e-05,4.19898255515156e-06,0.0005822704127586429,0.0004057486330224219,1.4257763572246558e-11,9.137750826021668e-12,6.978992196758462e-07,0.00013004042781317258,2.0716125160992086e-06,4.775513636434222e-08,6.77146490551279e-13
2.6342150236489757e-07,0.8835372116684339,0.00016342549188031117,1.880387931042068e-05,2.1622244080590287e-05,0.0005913893420054876,0.0,0.0,6.366651007726508e-06,4.716910455551813e-08,1.1681162506623139e-05,0.00033739122236631626,2.3048100569761246e-08,8.081250411567272e-12,2.5779569790342307e-08,1.7663951684619606e-05,1.4797256867615654e-05,5.874073998960045e-06,5.665779334383484e-12,9.692294621326384e-15,1.6963459566451499e-09,1.2955872178647268e-09,2.0082284583772087e-05,1.229354997666118e-10,4.270252507923936e-10,2.704206627549822e-12,1.0423784007976113e-12,4.443185711436902e-09,2.642161121510787e-11,3.833100556903382e-12,8.027566012959089e-11,8.552150734909748e-16,1.1041348928958324e-13,7.921236791554299e-14,3.76,0.0,0.9813111927493441,0.9995835671515272,8.358932157582196e-05,4.344909914381787e-06,0.0005972082143944897,0.00041259716649923324,1.4257074741218818e-11,9.137305498043901e-12,6.978652222724161e-07,0.00013223220628666286,2.167394512655008e-06,4.9035235667267576e-08,7.00171162186257e-13
2.677907182429296e-07,0.883539546047791,0.0001636450656838451,1.892144297861094e-05,2.1777041019200455e-05,0.0006044277638452695,0.0,0.0,6.4865812735258355e-06,4.8799556783915114e-08,1.1897287085061567e-05,0.0003435583250993042,2.3466209444560614e-08,8.124175296519818e-12,2.584437434403567e-08,1.7663278392131583e-05,1.5007439643613709e-05,5.981795289997435e-06,5.86387865877175e-12,1.0013866992459387e-14,1.7337745194330053e-09,1.2976775129628988e-09,2.008140803855571e-05,1.2890355444449058e-10,4.3347838377140986e-10,2.819341525615316e-12,1.078735600725528e-12,4.595610590150836e-09,2.7733648197424822e-11,3.95457616525532e-12,8.250937974529904e-11,8.83661356816831e-16,1.1596728749629256e-13,8.380825273543925e-14,3.76,0.0,0.9812870744427595,0.9995756183144742,8.621235988141522e-05,4.492930068693762e-06,0.000612186892835277,0.00041944561928271745,1.4256384452275441e-11,9.136860093975652e-12,6.978312258815986e-07,0.00013442392837626404,2.265563723942751e-06,5.0319271639657324e-08,7.235804093098522e-13
2.721599341209616e-07,0.8835418803582479,0.00016384897364535848,1.9033163691170765e-05,2.1925368438506135e-05,0.0006174795948131948,0.0,0.0,6.606470001766167e-06,5.045541452228979e-08,1.2113526169733691e-05,0.00034972512570396775,2.387762172800279e-08,8.164157895116161e-12,2.5904503067523752e-08,1.7662605181040166e-05,1.5215653406628599e-05,6.0895266957276494e-06,6.065032805611559e-12,1.0337007139247297e-14,1.7712369349609906e-09,1.2996167124181185e-09,2.0080530178506167e-05,1.3502015060570943e-10,4.398767718325549e-10,2.9368329145297096e-12,1.115355078241858e-12,4.750182528370996e-09,2.9082527253677058e-11,4.07681881534127e-12,8.473987048839403e-11,9.122263677324545e-16,1.216415369004696e-13,8.855368019329846e-14,3.76,0.0,0.9812629152752143,0.999567665688074,8.88534089363508e-05,4.643023225103112e-06,0.0006272041754452238,0.00042629399017762377,1.4255693057694826e-11,9.136414636394774e-12,6.977972306886262e-07,0.00013661559394473872,2.3661244200245887e-06,5.160702373820469e-08,7.473742137696175e-13
2.765291499989936e-07,0.8835442146008984,0.00016403832979805803,1.91392990985362e-05,2.2067502262808357e-05,0.0006305438424470171,0.0,0.0,6.726311734656795e-06,5.213649443633857e-08,1.2329881309323503e-05,0.00035589162398319465,2.428241991684879e-08,8.201387028354288e-12,2.5960280412498678e-08,1.766193205056386e-05,1.542191526569152e-05,6.197267961282735e-06,6.269224262076398e-12,1.066159688280415e-14,1.8087307433712749e-09,1.3014153921058999e-09,2.0079651083221593e-05,1.4128488183836104e-10,4.462208481103559e-10,3.0566748584591364e-12,1.1522250884495622e-12,4.906881539925165e-09,3.046839572840835e-11,4.199785177246131e-12,8.696651323755386e-11,9.408982094214093e-16,1.2743381885733726e-13,9.344906714754735e-14,3.76,0.0,0.9812387173897612,0.9995597093870173,9.151171260129072e-05,4.795169762149873e-06,0.0006422579165658587,0.00043314227823004417,1.4255000826048506e-11,9.13596914160915e-12,6.977632367552021e-07,0.00013880720285979094,2.4690805008407943e-06,5.289828370475668e-08,7.715525573883213e-13
2.808983658770256e-07,0.8835465487767823,0.00016421416892873887,1.9240098476817716e-05,2.2203710239923156e-05,0.0006436195848588898,0.0,0.0,6.846101403524674e-06,5.384261282024502e-08,1.2546354086155687e-05,0.0003620578197545329,2.4680694524615712e-08,8.236040877669785e-12,2.6012008936006202e-08,1.7661258998036646e-05,1.5626242352490997e-05,6.3050188354449e-06,6.476435638519877e-12,1.0987524874946811e-14,1.8462536572033165e-09,1.3030833889581348e-09,2.0078770826855067e-05,1.4769731937113232e-10,4.525110482514735e-10,3.178861692695674e-12,1.189334597150299e-12,5.065687806079613e-09,3.18913895433499e-11,4.323433040439205e-12,8.918874843535271e-11,9.696656635716762e-16,1.3334170670656264e-13,9.849476589367358e-14,3.76,0.0,0.9812144828095201,0.9995517495177664,9.418654721953856e-05,4.949350230180644e-06,0.000657346090580697,0.00043999048271040547,1.4254307961769458e-11,9.135523621247242e-12,6.977292440586025e-07,0.00014099875499379237,2.574435517031809e-06,5.419285489858821e-08,7.961154219647672e-13
2.8526758175505764e-07,0.8835488828868887,0.000164377452215894,1.933580269588219e-05,2.233425182025002e-05,0.0006567059657138992,0.0,0.0,6.965834301374243e-06,5.5573585712731124e-08,1.2762946114437946e-05,0.0003682237128486297,2.5072543061433647e-08,8.268287364873368e-12,2.60599706856986e-08,1.7660586019580268e-05,1.582865180713994e-05,6.41277907061108e-06,6.686649670324347e-12,1.1314686318578255e-14,1.883803549346948e-09,1.3046298525656082e-09,2.0077889478606205e-05,1.5425701493731357e-10,4.5874780992265133e-10,3.3033880224463797e-12,1.2266732490051058e-12,5.226581675897744e-09,3.3351633508766967e-11,4.447721293322996e-12,9.140607249620046e-11,9.985181665098632e-16,1.393627727477614e-13,1.0369106804981808e-13,3.76,0.0,0.9811902134442453,0.9995437861791451,9.687722063098435e-05,5.1055453514823695e-06,0.0006724667853441573,0.0004468386030976533,1.4253614620113146e-11,9.135078083449107e-12,6.976952525199793e-07,0.0001431902502235223,2.6821926896206257e-06,5.5490551663494754e-08,8.210627892745609e-13
2.8963679763308965e-07,0.8835512169321593,0.00016452907246682864,1.9426644229308405e-05,2.2459378086568272e-05,0.0006698021895659483,0.0,0.0,7.085506057393261e-06,5.732922900432301e-08,1.2979659038592417e-05,0.0003743893031079169,2.5458069096102486e-08,8.298284555121227e-12,2.6104428511512262e-08,1.7659913110605853e-05,1.6029160765094442e-05,6.520548422755812e-06,6.8998492195716356e-12,1.164298268892582e-14,1.9213784418370944e-09,1.306063293181151e-09,2.007700710314697e-05,1.6096350342575236e-10,4.649315723559662e-10,3.430248720234798e-12,1.2642313359593647e-12,5.389543666459006e-09,3.484924162830586e-11,4.572609902645692e-12,9.361803432134907e-11,1.0274457849593194e-15,1.4549459462757085e-13,1.0903820830192573e-13,3.76,0.0,0.9811659110965479,0.9995358194628865,9.958307117481132e-05,5.263736020279928e-06,0.0006876181959566685,0.0004536866390645446,1.4252920918691395e-11,9.13463253377746e-12,6.976612620254579e-07,0.00014538168842992226,2.792354928615627e-06,5.679119872800076e-08,8.463946410708369e-13
2.9400601351112166e-07,0.8835535509134913,0.00016466985898228834,1.95128472007269e-05,2.257933172853197e-05,0.0006829075175255279,0.0,0.0,7.2051126132660985e-06,5.9109358536458985e-08,1.3196494531671544e-05,0.00038055459038549376,2.583738139498814e-08,8.326181074773022e-12,2.6145627305359128e-08,1.765924026618496e-05,1.6227786345139074e-05,6.628326651392189e-06,7.1160172765433375e-12,1.1972321457125774e-14,1.958976495431247e-09,1.307391626373901e-09,2.0076123760993535e-05,1.6781630532982542e-10,4.710627759287172e-10,3.55943892213275e-12,1.3019997660961566e-12,5.554554462948004e-09,3.63843173973938e-11,4.698059892837521e-12,9.582423193024017e-11,1.0564391915947111e-15,1.5173476116488563e-13,1.1453636800645342e-13,3.76,0.0,0.981141577467789,0.9995278494541422,0.00010230346668666731,5.423903302608643e-06,0.000702798618868735,0.00046053459046396957,1.4252226946392504e-11,9.134186975915018e-12,6.976272724415383e-07,0.00014757306949786416,2.9049248505909584e-06,5.809463063705179e-08,8.721109590849378e-13
2.983752293891537e-07,0.8835558848317423,0.00016480058207508536,1.9594627461618974e-05,2.2694347056400803e-05,0.0006960212632357675,0.0,0.0,7.324650201165906e-06,6.091379019302189e-08,1.3413454293854729e-05,0.00038671957454418555,2.621059313264191e-08,8.352116537416997e-12,2.618379517090975e-08,1.7658567481305998e-05,1.642454563836105e-05,6.7361135195311695e-06,7.335136961058608e-12,1.2302615817414511e-14,1.996595999915089e-09,1.308622214568151e-09,2.0075239508829267e-05,1.7481492900532995e-10,4.771418617755489e-10,3.6909540230145044e-12,1.3399700330536554e-12,5.721594918623746e-09,3.7956954095252016e-11,4.824033325323796e-12,9.802430921522592e-11,1.0854896405471311e-15,1.580808776413567e-13,1.2018567864965886e-13,3.76,0.0,0.9811172141636584,0.9995198762319548,0.00010503780349529672,5.586028436072e-06,0.0007180064462975125,0.0004673824573162325,1.425153277023909e-11,9.133741412186863e-12,6.975932836261104e-07,0.00014976439331593043,3.019904795298611e-06,5.94006912136317e-08,8.982117250270588e-13
3.027444452671857e-07,0.8835582186877307,0.00016492195726728126,1.967219269615202e-05,2.280465004905663e-05,0.0007091427891348592,0.0,0.0,7.444115323306434e-06,6.274233998483605e-08,1.3630540051021738e-05,0.00039288425545574805,2.6577821169287026e-08,8.376221972540203e-12,2.6219144525831407e-08,1.765789475103908e-05,1.6619455698040505e-05,6.843908793639203e-06,7.557191523657498e-12,1.263378441898653e-14,2.0342353650854806e-09,1.3097619056834217e-09,2.0074354399786672e-05,1.819588727479692e-10,4.831692714305427e-10,3.824789671002698e-12,1.378134186117904e-12,5.890646054678585e-09,3.956723507058995e-11,4.9504932778621694e-12,1.0021795282479847e-10,1.1145889429996986e-15,1.645305705844186e-13,1.2598622516337887e-13,3.76,0.0,0.9810928226994601,0.9995118998696958,0.00010778550542300422,5.750092829494057e-06,0.0007332401609402292,0.0004742302397972221,1.4250838440616336e-11,9.133295843943997e-12,6.975592954357687e-07,0.0001519556597762071,3.1372968413636332e-06,6.070923304881857e-08,9.246969205868502e-13
3.071136611452177e-07,0.8835605524822411,0.00016503464918872775,1.97457425490753e-05,2.2910458431817487e-05,0.0007222715029844869,0.0,0.0,7.563504732942681e-06,6.459482412763128e-08,1.3847753553398496e-05,0.0003990486330001811,2.6939185390578413e-08,8.398620252325877e-12,2.6251873139011773e-08,1.765722207064046e-05,1.681253353038901e-05,6.951712243594096e-06,7.78216434663773e-12,1.2965751103405754e-14,2.071893112363478e-09,1.310817069077001e-09,2.0073468483697947e-05,1.8924762670083025e-10,4.891454464971285e-10,3.96094176125576e-12,1.4164848010817991e-12,6.061689059995541e-09,4.1215234021055284e-11,5.0774038239471275e-12,1.0240488917884146e-10,1.1437294429931633e-15,1.7108149207001114e-13,1.3193804909795896e-13,3.76,0.0,0.9810684045051121,0.9995039204354713,0.00011054602279376481,5.916078062475456e-06,0.0007484983309694932,0.00048107793822741167,1.425014399524979e-11,9.132850271845346e-12,6.975253077302508e-07,0.00015414686877408715,3.25710282111131e-06,6.202011701886109e-08,9.515665274339858e-13
