Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148)
1.1715060099233428e-07,0.8351482776765438,9.531153150371614e-05,7.764158356580274e-06,8.563250862516013e-06,0.00010789001037244239,0.0,0.0,1.7169802763175788e-06,4.249838681285871e-09,2.736971627549317e-06,7.95357295107851e-05,2.5260555487850145e-09,9.851778259522541e-13,6.897556268933848e-09,1.004933617158626e-05,2.81679168035155e-06,1.3829055844800397e-06,3.276181352325993e-13,2.8017086526865675e-16,1.7178916391390962e-10,3.272049902692391e-10,1.1253141329315056e-05,2.8081193340804503e-12,7.952916115317993e-11,7.919406037156312e-14,1.7233182259081817e-14,1.8793356230025544e-10,3.7396700392413847e-13,1.1479548224502274e-13,4.715148283996001e-12,2.0880068764541806e-17,8.318711226898682e-16,8.176265066157492e-17,3.76,0.0,0.6849371807404389,0.9998977045034365,7.559461309854085e-06,2.2640829640882925e-07,7.415530702029392e-05,0.00010843152735790368,8.759466761286962e-12,5.564875475923805e-12,4.19341500182962e-07,4.037908881920563e-05,9.731594907206941e-08,5.94751834155018e-09,1.1165835119785974e-11,1.7127284043679898e-12,6.559882113710544e-06
1.188810649324553e-07,0.8351488542387326,9.62899027499649e-05,7.942217646534141e-06,8.758285682063671e-06,0.00011042193437584126,0.0,0.0,1.7495381084625663e-06,4.388329819411497e-09,2.787465098820162e-06,8.100490287736075e-05,2.614282916562466e-09,1.0199841648712175e-12,7.016278478096285e-09,1.004993459531948e-05,2.8667272620745347e-06,1.408361294510925e-06,3.392874911479472e-13,2.9460654592940934e-16,1.7606538829636268e-10,3.302421638340467e-10,1.125321856324169e-05,2.9767977810888805e-12,8.106689263474955e-11,8.299651876638022e-14,1.8129924825104162e-14,1.9481948055263408e-10,3.944128884697044e-13,1.1968924421717293e-13,4.9181590523091195e-12,2.1930398664317594e-17,8.914231281523127e-16,8.81780478873364e-17,3.76,0.0,0.6849325488049649,0.9998956364897816,7.866684168565479e-06,2.3447919760217962e-07,7.648518472220515e-05,0.00011003559440573359,8.766058861808724e-12,5.565576513970205e-12,4.193664762504895e-07,4.0886781213174155e-05,1.0203094837737657e-07,6.151743413498442e-09,1.1404373996483106e-11,1.7345864364402243e-12,6.745260959293299e-06
1.2061152887257631e-07,0.8351494307900627,9.724924186169649e-05,8.119975142969377e-06,8.953114804008136e-06,0.00011297213782016383,0.0,0.0,1.7822303939362925e-06,4.5292774367179075e-09,2.8379693300458877e-06,8.247416426587268e-05,2.7033817758963e-09,1.0548657958403362e-12,7.133143704722864e-09,1.0050447936814804e-05,2.9165784714375227e-06,1.4338200199360714e-06,3.5115682812098287e-13,3.0944552318478604e-16,1.8036186089570027e-10,3.331911990336881e-10,1.1253271722329548e-05,3.1522900051351814e-12,8.260261555619626e-11,8.690921716892502e-14,1.905068683588336e-14,2.0182685580517837e-10,4.155818134920201e-13,1.2468473604637483e-13,5.125783515031205e-12,2.3010201592186855e-17,9.538161868500471e-16,9.49605720617112e-17,3.76,0.0,0.6849278883419716,0.999893562755357,8.180634965369673e-06,2.4269174657218245e-07,7.884340830320822e-05,0.00011163970681288579,8.77203007263234e-12,5.566194657302957e-12,4.1938776325643095e-07,4.139215565197589e-05,1.0689046742191632e-07,6.358807082549503e-09,1.1643333400182307e-11,1.7563463923530507e-12,6.932946681958089e-06
1.2234199281269732e-07,0.8351500073290912,9.818993353460578e-05,8.297377814691976e-06,9.147682605327337e-06,0.00011554026416558576,0.0,0.0,1.8150542498768146e-06,4.6726866809543386e-09,2.8884839276975094e-06,8.394350160315072e-05,2.7933142457990705e-09,1.0897956470851336e-12,7.248156651112035e-09,1.005088614324416e-05,2.966344150240899e-06,1.4592815537083663e-06,3.632257023318531e-13,3.2468698828731253e-16,1.8467797043217e-10,3.360544933833292e-10,1.125330358961418e-05,3.334726165086649e-12,8.413627900714622e-11,9.09329638060169e-14,1.999531249318579e-14,2.0895545173499995e-10,4.374850327924139e-13,1.2978141201317042e-13,5.3380017304764844e-12,2.411947168154162e-17,1.0191089438013916e-15,1.0212310726304275e-16,3.76,0.0,0.6849231997237506,0.9998914833833077,8.50130547067154e-06,2.5104569940211113e-07,8.122960489004448e-05,0.000113243863634732,8.777436034867719e-12,5.566738645400562e-12,4.1940579218792236e-07,4.1895222683470924e-05,1.1189619191494943e-07,6.5686725204764844e-09,1.1882672208498265e-11,1.7780086720581233e-12,7.122928611887267e-06
1.2407245675281833e-07,0.8351505838545862,9.911235678754446e-05,8.474374824956284e-06,9.341935583404514e-06,0.00011812596412076548,0.0,0.0,1.8480068521568415e-06,4.818562440474843e-09,2.9390085449819647e-06,8.541290423362942e-05,2.8840431213444164e-09,1.1247477908149212e-12,7.3613242646034226e-09,1.0051258004090827e-05,3.0160232126557813e-06,1.4847457122977788e-06,3.7549367074120776e-13,3.403299180287921e-16,1.8901312524288744e-10,3.3883439731422656e-10,1.1253316617814109e-05,3.5242351136643855e-12,8.56678357342486e-11,9.50685351427937e-14,2.096363435515197e-14,2.162050326407623e-10,4.601337167581435e-13,1.3497871526610877e-13,5.554791685388929e-12,2.5258187982034515e-17,1.0873586808580969e-15,1.0967866424716776e-16,3.76,0.0,0.6849184833181657,0.9998893984540606,8.828685578734373e-06,2.595408089694854e-07,8.364340603694555e-05,0.00011484806394838136,8.782327614822665e-12,5.5672162961527075e-12,4.194209438896915e-07,4.239599280775845e-05,1.17049783997435e-07,6.781303277893107e-09,1.2122350508006888e-11,1.7995736748981371e-12,7.315196127862341e-06
1.2753338463306038e-07,0.8351517368609589,0.00010090388470303827,8.82695912108384e-06,9.729293339810803e-06,0.0001233487232529259,0.0,0.0,1.9142872871719216e-06,5.1177317956037745e-09,3.0400866549664684e-06,8.835186891605786e-05,3.0677447468235816e-09,1.1946209335665542e-12,7.582161313268475e-09,1.0051832807951379e-05,3.115117471855283e-06,1.5356812720175592e-06,4.0062512194676094e-13,3.728150620059735e-16,1.9773829768053568e-10,3.4415319332610016e-10,1.1253294536548197e-05,3.924980061207922e-12,8.87244563140195e-11,1.0367810432414131e-13,2.2970643867609895e-14,2.3106620888170016e-10,5.077117435570697e-13,1.4567292607756963e-13,6.001988896839028e-12,2.7623803608889293e-17,1.2329512631303857e-15,1.2602148625955952e-16,3.76,0.0,0.6849089685942585,0.9998852122331416,9.503525221909212e-06,2.7695349492397845e-07,8.855237033368038e-05,0.0001180565914661295,8.79074941755599e-12,5.567999795486608e-12,4.1944392071761355e-07,4.3390684097580514e-05,1.2780710334911017e-07,7.214716883332695e-09,1.260257178177493e-11,1.8424134441427684e-12,7.706545674820823e-06
1.3064821972527823e-07,0.8351527745115199,0.00010245746191906475,9.142430410841404e-06,1.0076343407513187e-05,0.00012810594850258902,0.0,0.0,1.9743528283418054e-06,5.395463625475211e-09,3.131088522615871e-06,9.099707712850386e-05,3.235441087052672e-09,1.2573461289318482e-12,7.774712265932475e-09,1.0052192109027318e-05,3.203996459959389e-06,1.5815308025566581e-06,4.239199019230384e-13,4.03410372610627e-16,2.056505276756023e-10,3.486774895363874e-10,1.1253229371942042e-05,4.311104209022461e-12,9.146779905950223e-11,1.118163277448844e-13,2.485610558319118e-14,2.448526796724901e-10,5.531918125313787e-13,1.5563607922375466e-13,6.41984139250764e-12,2.9853066002623306e-17,1.3746433584733758e-15,1.4220707963761528e-16,3.76,0.0,0.6849003139099243,0.9998814263860799,1.0133690434949611e-05,2.9310513018085977e-07,9.306124000888227e-05,0.00012094440614841044,8.79699530259479e-12,5.568540842685829e-12,4.194577445101006e-07,4.427815520241433e-05,1.380105999638448e-07,7.613888825414048e-09,1.303555521129325e-11,1.8806405423439534e-12,8.066471406963223e-06
1.3376305481749608e-07,0.8351538121061959,0.00010395746800672315,9.455890652602512e-06,1.042163265806161e-05,0.0001329149992184117,0.0,0.0,2.0347941698912196e-06,5.68125172377217e-09,3.2221190915594605e-06,9.364238040531785e-05,3.405171657349944e-09,1.3197918794587582e-12,7.961474594691572e-09,1.0052432860319592e-05,3.292580640350079e-06,1.6273867991209537e-06,4.4785289338588413e-13,4.35281686097991e-16,2.1361608294675987e-10,3.5296589415277224e-10,1.1253129921904465e-05,4.7220850673797506e-12,9.420371493545594e-11,1.2032758087725852e-13,2.681529596922402e-14,2.590274912604314e-10,6.012571029808255e-13,1.6591618954375179e-13,6.8520779524975055e-12,3.2176782183699706e-17,1.5267422342547511e-15,1.5987360664287035e-16,3.76,0.0,0.6848915747139926,0.9998776236781024,1.0785359210962776e-05,3.0971014270313144e-07,9.76540199855952e-05,0.00012383234834788235,8.802185037520112e-12,5.568955655933547e-12,4.19466423961296e-07,4.5158345464956965e-05,1.4871798982717702e-07,8.021471432892476e-09,1.3469069804910347e-11,1.918558643357304e-12,8.43363945592304e-06
1.3687788990971393e-07,0.8351548496429471,0.00010540589092683491,9.7671148482865e-06,1.0764918790521801e-05,0.00013777408509582179,0.0,0.0,2.0955968376719e-06,5.975115947078339e-09,3.313177450956996e-06,9.628775003797413e-05,3.576745641899458e-09,1.3818470487992907e-12,8.142545913840197e-09,1.0052578937383723e-05,3.3808656153275222e-06,1.673248745122707e-06,4.724215411810815e-13,4.684164739904402e-16,2.2163213073074504e-10,3.5703030572156223e-10,1.1253002778689394e-05,5.158622936986707e-12,9.69320222031878e-11,1.2921535957797477e-13,2.884692525370794e-14,2.7358927599151215e-10,6.519697526818049e-13,1.765097167940397e-13,7.298506000111212e-12,3.459436244982158e-17,1.6895300382623819e-15,1.7910079934086367e-16,3.76,0.0,0.6848827529931983,0.9998738045006507,1.1458413784008262e-05,3.2676699789878345e-07,0.00010232872016767047,0.00012672041342160764,8.80648706871373e-12,5.569267169430605e-12,4.1947099385147583e-07,4.603131442272807e-05,1.5993815146975693e-07,8.43726644121777e-09,1.390292245558837e-11,1.9561700506148583e-12,8.80798960857691e-06
1.3999272500193177e-07,0.8351558871200243,0.00010680465232612607,1.0075896408579866e-05,1.110597766159683e-05,0.00014268148247315396,0.0,0.0,2.1567468959464213e-06,6.27707385655535e-09,3.4042628882335543e-06,9.893316318087106e-05,3.749980060093695e-09,1.443411314793867e-12,8.318034425555176e-09,1.0052649399241958e-05,3.468847396521708e-06,1.719116220813746e-06,4.976232980541145e-13,5.028006544219043e-16,2.2969599326779445e-10,3.6088209535977634e-10,1.1252853195872232e-05,5.621402303051717e-12,9.965255786586915e-11,1.38482895154365e-13,3.094964240548975e-14,2.885366645640952e-10,7.053910289434875e-13,1.874130623747214e-13,7.758917573264918e-12,3.7105104511533655e-17,1.863273418897973e-15,1.999692904897209e-16,3.76,0.0,0.6848738506891715,0.9998699692273845,1.2152721930485344e-05,3.4427413957962335e-07,0.00010708339557590378,0.0001296085969261505,8.810043692205168e-12,5.5694941295002086e-12,4.1947228027159735e-07,4.689712112863914e-05,1.716797383326164e-07,8.86107981081641e-09,1.4336930397632948e-11,1.993477059135713e-12,9.189462145394566e-06
1.4310756009414962e-07,0.8351569245367424,0.00010815560785555944,1.0382046154826422e-05,1.1444602389442755e-05,0.00014763553205868231,0.0,0.0,2.218230928821757e-06,6.587140810641223e-09,3.4953748505987346e-06,0.00010157860166096298,3.924699770003671e-09,1.5043946801399532e-12,8.488056794916748e-09,1.0052659461574642e-05,3.5565223554078117e-06,1.7649888835012043e-06,5.234556243437576e-13,5.384187398356799e-16,2.37805138323772e-10,3.6453211479822257e-10,1.1252685364387078e-05,6.1110915154258364e-12,1.0236517495202053e-10,1.4813316956765169e-13,3.3122046757767005e-14,3.038682848267404e-10,7.615813301674336e-13,1.9862257872859748e-13,8.233090730986784e-12,3.9708203280153427e-17,2.048223489844601e-15,2.225605198169192e-16,3.76,0.0,0.6848648696990235,0.9998661182157793,1.2868138064973653e-05,3.622299919483756e-07,0.00011191614576333855,0.00013249689461070527,8.812974957313381e-12,5.5696518632905654e-12,4.1947094277768854e-07,4.7755824154883695e-05,1.8395118391475228e-07,9.2927217213593e-09,1.477092071471005e-11,2.0304819551177034e-12,9.5779978365378e-06
1.4622239518636747e-07,0.8351579618926742,0.00010946054793023227,1.0685391361660498e-05,1.1780602489265776e-05,0.00015263463668238812,0.0,0.0,2.2800360219393658e-06,6.9053300544118114e-09,3.5865129142927574e-06,0.00010422405102556905,4.100737424218556e-09,1.5647169419521079e-12,8.65273631654142e-09,1.0052621276375958e-05,3.643887182365257e-06,1.8108664517297933e-06,5.499159876872179e-13,5.7525397735074535e-16,2.459571704829894e-10,3.6799070789274457e-10,1.125250263212878e-05,6.6283425305239584e-12,1.0506974029512159e-10,1.581689300814364e-13,3.5362698586632904e-14,3.195827608640724e-10,8.206001875625691e-13,2.1013457746970693e-13,8.720790911744977e-12,4.2402760239348964e-17,2.244615872995712e-15,2.4695664360254507e-16,3.76,0.0,0.6848558118759959,0.9998622518084765,1.360450428180437e-05,3.8063296135411396e-07,0.000116825114169684,0.00013538530241030848,8.815382022362765e-12,5.569752907471716e-12,4.19467508164791e-07,4.8607481596796185e-05,1.9676070684697637e-07,9.732006550070842e-09,1.5204729871132495e-11,2.0671870155541517e-12,9.973537937973554e-06
1.4933723027858532e-07,0.8351589991879086,0.00011072119883247524,1.0985774839165339e-05,1.211380304000472e-05,0.0001576772590813847,0.0,0.0,2.3421497444827444e-06,7.231652805750629e-09,3.677676760111005e-06,0.0001068694997838964,4.27793338638849e-09,1.6243071347834009e-12,8.812201332881952e-09,1.0052544554096944e-05,3.730938852727922e-06,1.85674869268982e-06,5.770018627245868e-13,6.1328848195996735e-16,2.5414982311476656e-10,3.7126772474739305e-10,1.1252307677762743e-05,7.173790708730912e-12,1.0776613271861207e-10,1.6859270334267223e-13,3.7670128725226116e-14,3.356787122967282e-10,8.825062670689573e-13,2.219453364679684e-13,9.221772240343104e-12,4.518779236482949e-17,2.4526708095219206e-15,2.732404475614784e-16,3.76,0.0,0.6848466790301535,0.9998583703344338,1.4361651345330522e-05,3.99481437853813e-07,0.00012180848742844319,0.00013827381643916024,8.817350039305599e-12,5.5698075215769e-12,4.194623974203158e-07,4.945215107668079e-05,2.101163158890865e-07,1.0178752837240254e-08,1.5638203264864722e-11,2.1035945078743237e-12,1.0376024187601834e-05
1.5245206537080317e-07,0.8351600364227808,0.00011193922409200713,1.1283054055120833e-05,1.2444043882754392e-05,0.0001627619197275771,0.0,0.0,2.4045601315645836e-06,7.56611833831935e-09,3.768866154281538e-06,0.00010951493881391915,4.456135613459819e-09,1.683102957638268e-12,8.966583882377292e-09,1.0052437051073163e-05,3.817674598844669e-06,1.9026354123785078e-06,6.047107308245028e-13,6.525033624763811e-16,2.623809509611319e-10,3.743725378560896e-10,1.1252102645716342e-05,7.748054665402787e-12,1.104542415695704e-10,1.7940680887394839e-13,4.00428472413388e-14,3.5215475379084507e-10,9.473573714998953e-13,2.3405110600193935e-13,9.73577878143883e-12,4.8062240586186474e-17,2.6725933334783292e-15,3.0149526310259737e-16,3.76,0.0,0.684837472929118,0.9998544741099004,1.5139399629300756e-05,4.187737966030879e-07,0.00012686449463596036,0.0001411624329840808,8.818950607751141e-12,5.569824101110228e-12,4.1945594684359943e-07,5.028988974760981e-05,2.2402581484487366e-07,1.0632783240971765e-08,1.6071194801837967e-11,2.1397066896071248e-12,1.0785398801399987e-05
1.5556690046302102e-07,0.8351610735978691,0.00011311622604333046,1.1577100296466022e-05,1.2771178850491996e-05,0.00016788719470729437,0.0,0.0,2.4672556670610333e-06,7.90873406145038e-09,3.860080933237801e-06,0.00011216036088990861,4.635199511478387e-09,1.741050199228464e-12,9.116018539635153e-09,1.0052304958213506e-05,3.904091886591322e-06,1.9485264477697094e-06,6.330400798316311e-13,6.928788404168616e-16,2.7064852325081724e-10,3.7731405938907144e-10,1.1251889253307174e-05,8.351736170207285e-12,1.1313396551113271e-10,1.9061337197779293e-13,4.2479351259249244e-14,3.6900949471965104e-10,1.0152104429472993e-12,2.464481141901771e-13,1.0262545738123586e-11,5.102497779394488e-17,2.9045734984183887e-15,3.318048869462818e-16,3.76,0.0,0.6848281952988239,0.9998505634392619,1.5937560007960817e-05,4.3850839911399967e-07,0.00013199140659624168,0.0001440511484981305,8.820243867189442e-12,5.569809514560644e-12,4.1944842488832275e-07,5.1120754297192176e-05,2.3849680739117007e-07,1.1093924484327959e-08,1.6503566490163958e-11,2.175525808066367e-12,1.1201604469584306e-05
1.5868173555523887e-07,0.835162110713913,0.00011425374749524478,1.1867797869241611e-05,1.3095075028769268e-05,0.00017305171365906708,0.0,0.0,2.5302252669355923e-06,8.25950559704665e-09,3.951320991333155e-06,0.0001148057603013367,4.8149877706568405e-09,1.7981021706425751e-12,9.260641420974308e-09,1.005215321466618e-05,3.990188395313175e-06,1.9944216605043435e-06,6.619874038508603e-13,7.343943619438029e-16,2.78950617275574e-10,3.801007590588332e-10,1.1251668877021122e-05,8.985420091050363e-12,1.1580521151388432e-10,2.022143360461927e-13,4.4978131980106957e-14,3.862415389626354e-10,1.0861215654531969e-12,2.5913257182511107e-13,1.080180059452504e-11,5.407481640917356e-17,3.148786649560862e-15,3.6425350409871706e-16,3.76,0.0,0.6848188478242913,0.9998466386157828,1.6755934700747253e-05,4.586835944046935e-07,0.00013718753505069208,0.0001469399595944108,8.821280280306406e-12,5.56976938067424e-12,4.1944004575420693e-07,5.1944800951312845e-05,2.5353670181800923e-07,1.1562007296966186e-08,1.6935188053255988e-11,2.2110541000565394e-12,1.16245843527901e-05
1.6179657064745672e-07,0.8351631477717827,0.00011535327347319139,1.2155043335792645e-05,1.3415612046643896e-05,0.00017825415777200987,0.0,0.0,2.5934582630679097e-06,8.618436853590595e-09,4.042586270899667e-06,0.00011745113254473251,4.995370184112628e-09,1.854219151282849e-12,9.40058933346812e-09,1.0051985761570615e-05,4.075962000551536e-06,2.0403209317948227e-06,6.915502030664769e-13,7.770287030532836e-16,2.87285412382423e-10,3.8274068223775495e-10,1.1251442622156307e-05,9.649674378825523e-12,1.184678940075232e-10,2.1421147428104895e-13,4.753768095901679e-14,4.0384948481560313e-10,1.1601459679550808e-12,2.721006767028661e-13,1.135326420176937e-11,5.72105155233593e-17,3.4053937349025773e-15,3.9892561416568725e-16,3.76,0.0,0.6848094321504071,0.9998426999222642,1.7594318072550996e-05,4.792977200568788e-07,0.00014245123189842902,0.00014982886304005296,8.822102152919932e-12,5.569708297085815e-12,4.194309803829277e-07,5.27620854778429e-05,2.691527156789039e-07,1.2036866352615969e-08,1.7365936560908615e-11,2.2462937915981083e-12,1.2054282078271199e-05
1.6491140573967457e-07,0.835164184772438,0.00011641623301261898,1.243874478809424e-05,1.3732681397165393e-05,0.00018349325784549491,0.0,0.0,2.6569443875903495e-06,8.985530097346275e-09,4.133876754307679e-06,0.00012009647407785847,5.176223453411826e-09,1.9093678514292396e-12,9.53599905166121e-09,1.005180574469472e-05,4.161410759178961e-06,2.0862241583664483e-06,7.217259835975813e-13,8.207600681836263e-16,2.9565118435129535e-10,3.852414681540396e-10,1.1251211378186359e-05,1.0345050090010993e-11,1.2112193416997448e-10,2.266064008317543e-13,5.015649568572406e-14,4.218319249999993e-10,1.2373380274986672e-12,2.8534861750408985e-13,1.1916651807188243e-11,6.043078761540327e-17,3.674541649936309e-15,4.3590596098775888e-16,3.76,0.0,0.684799949882711,0.9998387476316289,1.8452497391148717e-05,5.003491031906309e-07,0.00014778088841047282,0.0001527178557503962,8.822744924477888e-12,5.569630027197241e-12,4.194213652397096e-07,5.357266319032104e-05,2.8535188035077947e-07,1.251834020319547e-08,1.7795696077602744e-11,2.2812470976715073e-12,1.2490641736119813e-05
