Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62)
8.535066501866023e-05,0.765020679677601,0.00014664324856328875,0.00010256322300693067,0.00018244130952174708,0.03906038421184398,0.0,0.0,0.0009222183538008552,4.7521046742385646e-05,0.09650076263549356,0.009759661670335876,1.741451307983079e-05,4.142247496151889e-13,1.2199576137403338e-09,7.384230820247328e-07,1.4846737074879214e-05,0.00527865972851937,5.2428563014885984e-08,6.1774983696317626e-09,4.093258933581459e-05,1.0390586946751384e-10,6.960552468010294e-07,2.1678294247363476e-06,2.7463529295421135e-09,3.398402109754483e-07,6.695838135463123e-10,4.139515103423573e-07,1.3537259370374663e-08,1.8529577059989656e-11,4.132625398529411e-08,1.9882761459537183e-12,1.0158516926890864e-10,3.033892379070256e-09,3.76,0.0,0.5442225735614195,0.8634109022161895,0.12139167769643495,0.0003974525107069932,0.030136272527019385,0.12554763169562302,1.9915200772114807e-12,6.531770936949906e-13,2.7061022663057117e-08,3.427125391525195e-05,0.02646266827899425,8.364209415973032e-06,4.8940480739798655e-11,1.233545850022314e-12,3.913646230402744e-06,2.1017815964642957e-06,5.026635784461024e-07,0.013493450740956413,0.0008271486978569789,1.612549370541457e-07,0.00010118873427320099,1.2411398986248072e-07
8.569372220177234e-05,0.7651555109959195,0.000147021665200046,0.00010268122664097319,0.0001826686627446,0.039276330473458,0.0,0.0,0.0009265254331560761,4.779706052160501e-05,0.0972947967453149,0.009803888161557627,1.7502486982134667e-05,4.163085704580584e-13,1.2217634640745412e-09,7.375500370909034e-07,1.4913046636407527e-05,0.005301463892915361,5.323609391972665e-08,6.27131298867542e-09,4.150975335959164e-05,1.0548827107088663e-10,6.946148043008334e-07,2.1875293109858054e-06,2.768816318784407e-09,3.458734106902218e-07,6.793256407295177e-10,4.1996364882252956e-07,1.368013636668629e-08,1.8746853115734186e-11,4.165117496637248e-08,2.0122284260609214e-12,1.0296100603078714e-10,3.086525560456051e-09,3.76,0.0,0.5431201468455312,0.8625779875353734,0.12213377458205427,0.00039968016263539487,0.03013681891381104,0.12652566168197144,1.986899981946229e-12,6.516615166719718e-13,2.6998241073946504e-08,3.431367902057345e-05,0.026473015956471228,8.354828814150915e-06,4.8945947801230725e-11,1.2336650917811e-12,3.913887875231209e-06,2.103323196713335e-06,5.02101497004697e-07,0.013606834248313939,0.0008263507802422404,1.6292278199108136e-07,0.00010127061787554687,1.2545478342878855e-07
8.603677938488444e-05,0.7652903793005706,0.00014739785549312622,0.00010279744463828805,0.00018289278309323404,0.039492108792487934,0.0,0.0,0.0009307779844075632,4.8069594623201226e-05,0.09808949070281149,0.009848096595674581,1.7589507733669013e-05,4.183852988002675e-13,1.2235469450423598e-09,7.366775656910452e-07,1.4979368452924068e-05,0.005324019393685804,5.4050727010914206e-08,6.365859631499444e-09,4.209128654089594e-05,1.0708576431986988e-10,6.931766193467096e-07,2.20727845401922e-06,2.7912210547559003e-09,3.519813171359112e-07,6.891447600168771e-10,4.260311800781924e-07,1.382403591159283e-08,1.8965789311524832e-11,4.197422382561834e-08,2.0363042515670243e-12,1.0434575967732557e-10,3.1397335836655906e-09,3.76,0.0,0.5420191482678796,0.8617457951072788,0.12287525511096907,0.0004019102617859782,0.030136665650445704,0.12750407112001322,1.982289134829317e-12,6.501489781284081e-13,2.6935585058287332e-08,3.4355059736749366e-05,0.026482288256956317,8.345263874901143e-06,4.894983393736804e-11,1.233744799868866e-12,3.913992155830746e-06,2.1047533627612537e-06,5.015283339304697e-07,0.013720193388979536,0.0008255535543636088,1.645937267387292e-07,0.00010134578816122144,1.2679831319532746e-07
8.637983656799655e-05,0.7654252795856861,0.0001477718449638911,0.00010291191082027595,0.0001831137216344944,0.03970771435265362,0.0,0.0,0.0009349760025525911,4.833862274764825e-05,0.0988848093153852,0.009892286305670094,1.767557688198625e-05,4.204549911201268e-13,1.225308364801766e-09,7.358056734468546e-07,1.5045702095729058e-05,0.005346326889330032,5.487246376135022e-08,6.461136493055383e-09,4.267718039668398e-05,1.0869837307004856e-10,6.917407107075228e-07,2.227076083664274e-06,2.8135653665267324e-09,3.5816435826261394e-07,6.990411137389036e-10,4.3215413171429787e-07,1.3968959638439427e-08,1.9186388561541462e-11,4.229536387008804e-08,2.0605028870240484e-12,1.0573939301430126e-10,3.193517945269721e-09,3.76,0.0,0.5409195958939291,0.8609143430994973,0.12361610419364252,0.0004041427669518403,0.030135825826390628,0.1284828195158435,1.9776875969454507e-12,6.486394969336471e-13,2.6873055381649e-08,3.439541042368745e-05,0.026490499637488847,8.335519111939445e-06,4.895216630948093e-11,1.233785656816926e-12,3.913961448005705e-06,2.1060736694399635e-06,5.009443603284672e-07,0.013833522928825588,0.0008247570376258824,1.662676818128729e-07,0.00010141433826190018,1.2814450248517505e-07
8.672289375110866e-05,0.765560206913774,0.00014814365914401345,0.00010302465861745239,0.00018333152894257405,0.03992314242868808,0.0,0.0,0.0009391195013146916,4.8604120385667205e-05,0.09968071781009413,0.009936456636918875,1.7760696232935243e-05,4.225176143669765e-13,1.2270480065927101e-09,7.349343654294877e-07,1.5112047152950612e-05,0.0053683870891867,5.570130548972918e-08,6.557141756614462e-09,4.326742623278829e-05,1.103261204194094e-10,6.903070964755509e-07,2.24692143255757e-06,2.8358475351067296e-09,3.644229598947202e-07,7.090146429335411e-10,4.383325279248232e-07,1.4114909156507026e-08,1.9408653755017804e-11,4.261455923188172e-08,2.084823600792573e-12,1.0714186900699722e-10,3.2478801141405593e-09,3.76,0.0,0.5398215072824157,0.8600836492571932,0.12435630707182221,0.0004063776371070147,0.0301343123714207,0.12946186696085826,1.9730954209357336e-12,6.471330901603059e-13,2.6810652761963025e-08,3.443474539677887e-05,0.026497664533692723,8.32559897163329e-06,4.895297189239195e-11,1.2337883403286693e-12,3.9137981130105065e-06,2.10728569231625e-06,5.003498432571604e-07,0.013946817736111474,0.0008239612470292353,1.6794455928162692e-07,0.00010147636158528365,1.294932759129878e-07
8.706595093422077e-05,0.7656951564152844,0.00014851332355880312,0.00010313572106916784,0.00018354625509214587,0.04013838838528771,0.0,0.0,0.0009432085125865898,4.886606479584254e-05,0.10047718183490922,0.009980606947099352,1.784486784177555e-05,4.245732610541995e-13,1.2287661618906565e-09,7.34063647851536e-07,1.5178403229118953e-05,0.005390200751561781,5.653725337064544e-08,6.653873594462293e-09,4.386201514935694e-05,1.1196902871019697e-10,6.888757941839614e-07,2.2668137362141277e-06,2.8580658932412182e-09,3.7075754572818714e-07,7.190652876783973e-10,4.4456638956298637e-07,1.426188605143021e-08,1.9632587755535852e-11,4.293177551412835e-08,2.1092656653333504e-12,1.085531506188256e-10,3.3028215320070594e-09,3.76,0.0,0.5387248994951549,0.8592537309097495,0.12509584931338474,0.00040861483140849415,0.030132138054773633,0.13044117413002082,1.9685126583324577e-12,6.456297750148023e-13,2.6748377924842552e-08,3.4473078920721575e-05,0.02650379735365711,8.315507833048954e-06,4.895227746467468e-11,1.2337535230653401e-12,3.913504496403667e-06,2.108391006728787e-06,4.997450457409655e-07,0.014060072780446136,0.000823166199175585,1.69624272747522e-07,0.00010153195174973419,1.3084455937257323e-07
8.740900811733287e-05,0.7658301232885228,0.00014888086372278646,0.00010324513081882399,0.0001837579496295516,0.040353447676118814,0.0,0.0,0.0009472430859166995,4.912443498147344e-05,0.10127416745952164,0.010024736606108852,1.7928094004368266e-05,4.266219977345342e-13,1.2304631231400206e-09,7.33193526116855e-07,1.5244769944862282e-05,0.005411768682037364,5.7380308443447854e-08,6.75133016848501e-09,4.446093804579529e-05,1.136271195397997e-10,6.874468207587404e-07,2.286752233088406e-06,2.880218825339556e-09,3.7716853733008654e-07,7.291929873835529e-10,4.508557342059287e-07,1.4409891885574799e-08,1.9858193400129483e-11,4.324697966073044e-08,2.1338283573339257e-12,1.0997320082992046e-10,3.3583436139652933e-09,3.76,0.0,0.5376297891059942,0.8584246049769303,0.12583471680760502,0.0004108543091979728,0.03012931548461612,0.1314207022798886,1.963939360028099e-12,6.441295680003819e-13,2.668623156011004e-08,3.451042520430365e-05,0.02650891247256309,8.305250008214002e-06,4.895010960078133e-11,1.2336818724720746e-12,3.9130829273497055e-06,2.1093911869621575e-06,4.99130226778838e-07,0.014173283131781626,0.0008223719102744904,1.713067373653701e-07,0.00010158120252474569,1.321982800522105e-07
8.809512248355709e-05,0.7661000902811058,0.00014960967322522991,0.00010345912078782205,0.00018417243941015453,0.040782988512126334,0.0,0.0,0.000955149201264519,4.96303772175991e-05,0.10286956989863598,0.01011293151056511,1.8091720318127756e-05,4.3069894684333684e-13,1.233794610105418e-09,7.314550905326757e-07,1.5377533854231047e-05,0.005454170793188652,5.908774370293177e-08,6.948410129274857e-09,4.567174840971628e-05,1.1698893155937095e-10,6.845959252864505e-07,2.326764775447838e-06,2.9243222010897596e-09,3.902214134876268e-07,7.496793059688118e-10,4.636009269362043e-07,1.4708996507487265e-08,2.0314430846573252e-11,4.3871225270104115e-08,2.183312751868346e-12,1.1283945946369149e-10,3.4711353012821066e-09,3.76,0.0,0.5354441244464152,0.856768796034038,0.12731037268130777,0.0004153399535436186,0.030121775208532823,0.13338026943739043,1.954821345821008e-12,6.411385402791237e-13,2.6562326845591954e-08,3.4582212565487654e-05,0.026516146904234004,8.28425121400054e-06,4.894145878978714e-11,1.2334307136695768e-12,3.911865161786899e-06,2.111082430762533e-06,4.978715404671864e-07,0.014399550528809564,0.0008207856722523109,1.746795883277771e-07,0.00010166106131721497,1.349127482140482e-07
8.87812368497813e-05,0.7663700708299116,0.00015033029119241207,0.00010366688169398877,0.00018457538415974414,0.041211730308286794,0.0,0.0,0.0009628385781810443,5.012181307305357e-05,0.10446666213158465,0.010201036550342388,1.825159806326033e-05,4.347489530847681e-13,1.237044747335249e-09,7.297190976936685e-07,1.551033614934568e-05,0.005495600752746355,6.082361715272006e-08,7.148366771517668e-09,4.689978068106722e-05,1.204117147029799e-10,6.817545339083507e-07,2.366953028116051e-06,2.968145749945339e-09,4.0358491846992744e-07,7.704731014906085e-10,4.7656818358132026e-07,1.50122350691217e-08,2.077738831320266e-11,4.448705619424581e-08,2.2332710866719244e-12,1.1574035062144839e-10,3.5862659826592857e-09,3.76,0.0,0.5332646364585972,0.8551163498199588,0.1287831680619273,0.00041983424862859125,0.030111789177126414,0.13534027002759677,1.945741738014766e-12,6.381601245080176e-13,2.6438943549930398e-08,3.465021983323457e-05,0.026519481989758727,8.262635753547407e-06,4.892722772217341e-11,1.233040092690106e-12,3.910163097764307e-06,2.1123719685741908e-06,4.965757763802643e-07,0.014625582454786488,0.0008192026550082039,1.7806246413721165e-07,0.00010171668908001927,1.3763612357323587e-07
8.946735121600551e-05,0.7666400289461865,0.0001510429204296087,0.00010386866031208877,0.00018496716137111438,0.04163963979854372,0.0,0.0,0.0009703121994359525,5.0598634867844025e-05,0.10606518792178259,0.010289047115122898,1.8407753501861317e-05,4.387725420785748e-13,1.240215781989784e-09,7.27985583325541e-07,1.5643174325893374e-05,0.0055360665499003805,6.258793296657413e-08,7.351185132363514e-09,4.814495529045675e-05,1.2389561581342355e-10,6.789227616271372e-07,2.407311009875519e-06,3.0116783548156155e-09,4.172623485895807e-07,7.915738694950467e-10,4.897575330680562e-07,1.5319619266584865e-08,2.1247087671016044e-11,4.5094252329888424e-08,2.283697738817423e-12,1.1867558182954335e-10,3.7037460687830405e-09,3.76,0.0,0.5310914410162989,0.8534673875415019,0.1302530011782107,0.00042433687598153583,0.03009945243647223,0.1373004147943092,1.93670086490522e-12,6.351944280488585e-13,2.631608618339909e-08,3.47145581429105e-05,0.02651903107247244,8.240435736316804e-06,4.8907620983714344e-11,1.232515144455139e-12,3.907994714174954e-06,2.11327228180941e-06,4.952448632390566e-07,0.014851342978103832,0.0008176229746636182,1.814547412136186e-07,0.00010174883597706134,1.4036786975969345e-07
9.015346558222973e-05,0.7669099296967912,0.0001517477627246492,0.00010406469701494497,0.00018534814011599493,0.042066685045757016,0.0,0.0,0.000977571283509186,5.1060760350306686e-05,0.1076648977838173,0.0103769587808027,1.856021602514101e-05,4.4277025073920557e-13,1.2433099283928226e-09,7.262545798429274e-07,1.577604609223152e-05,0.005575576782428222,6.438069383984635e-08,7.556850184049023e-09,4.940718989215726e-05,1.2744077062605358e-10,6.761007149730065e-07,2.447832791412425e-06,3.0549096725684232e-09,4.3125696655150587e-07,8.129811007633101e-10,5.031689578500786e-07,1.5631160456210884e-08,2.1723550468808184e-11,4.5692612932763454e-08,2.334587162578284e-12,1.2164486273402752e-10,3.823585590601071e-09,3.76,0.0,0.5289246469898461,0.8518220244188153,0.1317197749680871,0.00042884752021515345,0.030084857447496893,0.13926042353267684,1.9276990251821354e-12,6.322415484034843e-13,2.619375884344113e-08,3.477533726203744e-05,0.026514906533900102,8.217682228156256e-06,4.888283929044157e-11,1.2318609054504303e-12,3.9053776684885735e-06,2.1137957653662153e-06,4.938806671166614e-07,0.015076797671627297,0.0008160467416055431,1.8485582012500857e-07,0.00010175824957928394,1.431074706355936e-07
9.083957994845394e-05,0.7671797392120341,0.00015244501861490193,0.00010425522578398914,0.0001857186810426916,0.042492835408591514,0.0,0.0,0.0009846172689822097,5.150813175118849e-05,0.10926554896315996,0.01046476730594996,1.870901792065328e-05,4.467426386293967e-13,1.2463293654642766e-09,7.245261166643335e-07,1.5908949356120956e-05,0.005614140609087575,6.620190120195064e-08,7.7653468638249e-09,5.068639950611334e-05,1.3104730407338118e-10,6.732884923467741e-07,2.48851249674472e-06,3.097830115354832e-09,4.4557200166079914e-07,8.346942836276851e-10,5.168023959010905e-07,1.5946869664795832e-08,2.2206797964053267e-11,4.628195617818235e-08,2.3859338922186166e-12,1.2464790547051716e-10,3.9457942149129415e-09,3.76,0.0,0.5267643565125755,0.8501803698778099,0.1331833969328964,0.00043336586905885874,0.030068094095393672,0.14122002498123615,1.9187364887139707e-12,6.293015736745617e-13,2.607196523648993e-08,3.4832665464742265e-05,0.026507219664071952,8.194405264638805e-06,4.885307933570226e-11,1.2310823100046695e-12,3.9023292813765855e-06,2.1139547084134673e-06,4.924849922379222e-07,0.015301913576078767,0.0008144740606707959,1.882651253320717e-07,0.00010174567341626777,1.4585443010782576e-07
9.152569431467815e-05,0.7674494246601125,0.00015313488718003693,0.00010444047423900176,0.00018607913640745154,0.04291806150921072,0.0,0.0,0.000991451799761204,5.1940714823863514e-05,0.11086690540483714,0.010552468628205344,1.885419415484536e-05,4.506902819700456e-13,1.2492762357240417e-09,7.2280022035358e-07,1.6041882212777604e-05,0.005651767705385109,6.805155540884844e-08,7.976660100779535e-09,5.1982496651061976e-05,1.3471533053908155e-10,6.704861843716473e-07,2.529344304470368e-06,3.14043082961602e-09,4.6021065005246426e-07,8.567129061379809e-10,5.306577426135234e-07,1.6266757599011054e-08,2.269685115207138e-11,4.686211868519623e-08,2.437732544072285e-12,1.2768442499923817e-10,4.070381259226996e-09,3.76,0.0,0.5246106652329595,0.8485425277346687,0.134643778998115,0.0004378916133843777,0.030049249705095094,0.1431789567064924,1.9098134979636242e-12,6.26374582992261e-13,2.5950708695077723e-08,3.4886649424564944e-05,0.026496080547097272,8.170633866112225e-06,4.881853367137816e-11,1.2301841874086013e-12,3.898866524339352e-06,2.1137612767117835e-06,4.910595818812413e-07,0.015526659163691494,0.000812905031322727,1.916821048645546e-07,0.00010171184568850129,1.4860827187994577e-07
9.289792304712657e-05,0.7679882971631575,0.00015449325030110622,0.00010479600917793958,0.0001867711578323957,0.0437656295429558,0.0,0.0,0.0010044940172888536,5.276149085096345e-05,0.11407082308867994,0.01072753428812977,1.913382169568467e-05,4.585137097961712e-13,1.2549606599978376e-09,7.193562210962704e-07,1.630782995744691e-05,0.005724252752633489,7.183620146222369e-08,8.407676067748048e-09,5.4624991835783606e-05,1.4223626878389232e-10,6.64911637815197e-07,2.6114412205730747e-06,3.2246412163061003e-09,4.904714069063913e-07,9.016644331533873e-10,5.590335413720542e-07,1.691911092117187e-08,2.3697457444577114e-11,4.79943374650602e-08,2.5426645033826882e-12,1.33856770085757e-10,4.3267262152401055e-09,3.76,0.0,0.5203234318392559,0.8452786689031228,0.13755449246698884,0.00044696406778408596,0.030005654443718274,0.14709380465226352,1.8920869934109306e-12,6.205598276377887e-13,2.5709818360690318e-08,3.498500276219606e-05,0.02646387930312939,8.121718870454817e-06,4.873583415820163e-11,1.2280481390732369e-12,3.890763980725699e-06,2.1123652453836487e-06,4.881262291804825e-07,0.01597492022003787,0.000809778299373554,1.9853699492301284e-07,0.00010158335487696463,1.5413479460745316e-07
9.427015177957498e-05,0.7685263049756191,0.00015582440866161837,0.0001051329974908443,0.000187426856459811,0.04460917817039257,0.0,0.0,0.0010167146573772602,5.3523247170351436e-05,0.11727489463890556,0.010902126700086733,1.9399424174268072e-05,4.662454086066809e-13,1.2603795852767797e-09,7.159227430250599e-07,1.657387741589497e-05,0.005793118095866379,7.57346200974873e-08,8.849778263554375e-09,5.733393036192137e-05,1.5000429932766478e-10,6.593776568094866e-07,2.694078100404985e-06,3.3074838992484645e-09,5.220641528544661e-07,9.478316561476346e-10,5.882947354683095e-07,1.7588300004991818e-08,2.47255331096719e-11,4.90883122050532e-08,2.64934168377557e-12,1.4015968471512182e-10,4.592688560210316e-09,3.76,0.0,0.5160635914742157,0.8420311730940607,0.1404512941234167,0.00045606247391292884,0.029954719944573997,0.15100303960077055,1.874520948108387e-12,6.147977504494152e-13,2.5471107623478388e-08,3.5071215212989035e-05,0.026419155607708227,8.071149751193013e-06,4.863619483392768e-11,1.225489209256825e-12,3.881198449991396e-06,2.109701952711649e-06,4.850933753751823e-07,0.01642135584346125,0.0008066672405414761,2.0541653211191332e-07,0.00010137853264406788,1.5968361356219722e-07
9.56423805120234e-05,0.7690632216026813,0.00015712988461556794,0.00010545303688793835,0.0001880487537706613,0.045448514563999065,0.0,0.0,0.0010281328419328556,5.4226454132882204e-05,0.1204774676445051,0.01107621942192564,1.9651357288376038e-05,4.738904160136216e-13,1.2655487694315002e-09,7.124999107999338e-07,1.6840014999311602e-05,0.0058584556167613905,7.974679295650462e-08,9.3028481607778e-09,6.010853501369458e-05,1.5801998385910493e-10,6.538847184360509e-07,2.7772104404913706e-06,3.3889122785488194e-09,5.550132909630283e-07,9.952106615660954e-10,6.184391410463792e-07,1.8274399849912813e-08,2.5781239393747718e-11,5.014334655316913e-08,2.7577241360351634e-12,1.4659101692658379e-10,4.868331717228034e-09,3.76,0.0,0.5118317002438677,0.8388006871383685,0.1433336249323978,0.00046518447346295574,0.029897055247511996,0.15490486643040893,1.857116433912923e-12,6.090887000518545e-13,2.5234591283798878e-08,3.514607395770437e-05,0.026362737115695322,8.019123930729085e-06,4.8520998662014505e-11,1.2225420504374557e-12,3.870292224203058e-06,2.105862810935958e-06,4.81972880994721e-07,0.016865761548801133,0.0008035724745684558,2.1231710942593918e-07,0.00010110298158094146,1.652515996897429e-07
