Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296)
0.0014385017281814832,0.7642702911133752,0.033650735800783003,0.015804190487558163,0.019011015635332428,0.03743838700890525,0.0,0.0,0.00020205354629600035,1.3423246900410524e-05,0.5647838417926809,0.17311146680113368,2.0738520086953257e-06,3.96439623067485e-09,1.1843475636046207e-08,1.9426569863475505e-08,1.424521716451161e-06,1.4516899245611503e-06,2.269501117926995e-08,1.3311876649138243e-10,8.42292335432169e-08,3.473708090900884e-10,5.303316392375139e-09,4.938715505761741e-07,1.6186040652998155e-09,1.4325755066628208e-06,1.7423682305636436e-09,5.958398621093425e-08,5.936783408372986e-11,1.2188788799515505e-10,2.9862515520940365e-08,4.332914198560974e-12,6.003056201181317e-10,1.1525739170205736e-09,3.76,0.0,3.9914067667464504e-08,0.18976805885354517,0.6740202545906346,1.0591154411320607e-05,2.2954092981792652e-07,0.7379022858492118,3.1933560989227724e-14,6.139362790055881e-15,1.3154918475134204e-09,2.9477823429495e-07,4.772690632720454e-06,3.963063235813191e-11,2.7927529392732216e-13,2.141307857081649e-15,5.140575382792224e-09,1.5876229159385497e-05,2.650050784692671e-12,3.020180326377292e-06,8.968475155883228e-05,2.108849866439207e-08,6.795436873405389e-07,1.909877108463944e-08,6.632815161486614e-08,2.1342566486423946e-14,2.833126667659282e-13,1.2833606660929872e-07,2.83538030395679e-07,2.5685414543616054e-11
0.0014386993387038246,0.7642399682559314,0.03374452783544223,0.0158266355444441,0.01903560226599763,0.03746582571671941,0.0,0.0,0.00020180395002149628,1.3434140037551901e-05,0.5640880041610533,0.173808629772548,2.065531228573446e-06,3.823414896555369e-09,1.1373132102966084e-08,1.862243317975612e-08,1.367574820027022e-06,1.3905094593833222e-06,2.154846818453894e-08,1.2728436876973363e-10,8.051601900226403e-08,3.325883487098656e-10,5.087060740834921e-09,4.7364790380146726e-07,1.5544027943864593e-09,1.3594630675415453e-06,1.6637511708021932e-09,5.6804771680951413e-08,5.622192510874764e-11,1.1630187911140747e-10,2.8646844007414968e-08,4.14177218648155e-12,5.715488996006312e-10,1.0985423343100803e-09,3.76,0.0,3.810103143359668e-08,0.18943854604067198,0.6739349743620854,1.0201076335896566e-05,2.1775980265891679e-07,0.73790270743594,3.05706870296604e-14,5.877183726054098e-15,1.31707268857389e-09,2.8267374221297643e-07,4.552272724693655e-06,3.7533101926022717e-11,2.6740449996230227e-13,2.049961368009982e-15,4.9213401339774205e-09,1.5901506248663178e-05,2.5254753500369937e-12,2.8670144257384102e-06,8.95291631197003e-05,2.0074628334058346e-08,6.559501917164627e-07,1.8180814699160026e-08,6.496226957898755e-08,2.056603005153366e-14,2.688557224154882e-13,1.222631363986004e-07,2.6914321710064007e-07,2.475019055017663e-11
0.001438896949226166,0.764209595798709,0.03383764918825137,0.015848606910276106,0.019059758560610245,0.037494087663818315,0.0,0.0,0.00020155498974107548,1.3444661080175375e-05,0.5633922517406744,0.17450565082602998,2.0575519848627923e-06,3.6870590347882585e-09,1.0920619874989308e-08,1.785057525256107e-08,1.3128391761016882e-06,1.331882865105647e-06,2.0458106096028216e-08,1.2169229441534144e-10,7.695877663502824e-08,3.183883029129081e-10,4.879304030605011e-09,4.5422910096626684e-07,1.492639795265932e-09,1.2899661545300997e-06,1.588487244797796e-09,5.4149099001745794e-08,5.325035668934592e-11,1.1095897264350239e-10,2.747909247003094e-08,3.958613850920956e-12,5.441089890984177e-10,1.0469206249820069e-09,3.76,0.0,3.6372785148368295e-08,0.18910973440250178,0.6738493742930877,9.824514604352813e-06,2.0657244595139117e-07,0.7379031088634482,2.926488882262563e-14,5.625985128729542e-15,1.318924782433136e-09,2.7104730548829067e-07,4.341623825106642e-06,3.554473429518839e-11,2.560203730000093e-13,1.9623759193922873e-15,4.7113798786225414e-09,1.5926347231994954e-05,2.4065666019569696e-12,2.7214023015466256e-06,8.93739036410141e-05,1.910748796425935e-08,6.333664227780314e-07,1.730515204839878e-08,6.362270952051222e-08,1.9823705867296196e-14,2.551135928735613e-13,1.1646513236196029e-07,2.554548986659021e-07,2.3856190900201064e-11
0.0014390945597485074,0.7641791746826239,0.03393010475930854,0.01587011064414049,0.019083490956975036,0.037523150070160535,0.0,0.0,0.00020130664173763845,1.3454816765590307e-05,0.5626966051153858,0.175202511715955,2.049900504903237e-06,3.5552012363384197e-09,1.0485322032270878e-08,1.710977547966341e-08,1.2602330831450824e-06,1.2757073085747868e-06,1.9421304293269885e-08,1.163332533379355e-10,7.355140063051652e-08,3.047505396261523e-10,4.6797348097683365e-09,4.3558470607465474e-07,1.4332295086055134e-09,1.2239147506360614e-06,1.516445548713173e-09,5.1611862748742796e-08,5.044284708392432e-11,1.0584938293303282e-10,2.635748405054985e-08,3.783135074468653e-12,5.179297146449766e-10,9.976091462015039e-10,3.76,0.0,3.472512604884076e-08,0.188781616647988,0.6737634732212618,9.461045335082496e-06,1.9594971377584287e-07,0.7379034910321188,2.801390324059787e-14,5.385331468640898e-15,1.3210372234202955e-09,2.598811571640011e-07,4.140336012980491e-06,3.365998317593444e-11,2.451040491579678e-13,1.8784048347519484e-15,4.510320059029081e-09,1.5950758187850164e-05,2.293078425375871e-12,2.5829861962740486e-06,8.921896970708889e-05,1.818505659054343e-08,6.117519504376898e-07,1.6469954967550118e-08,6.230905117659416e-08,1.911416038178176e-14,2.420526693837802e-13,1.1093043351327858e-07,2.4244011135808124e-07,2.3001687051594e-11
0.0014392921702708489,0.7641487058370436,0.03402189943190805,0.01589115275348317,0.01910680581030715,0.03755299053591582,0.0,0.0,0.000201058882996273,1.3464613748285067e-05,0.5620010844540126,0.17589919452153324,2.0425635025730204e-06,3.4277160707385436e-09,1.0066639000669314e-08,1.6398854140659085e-08,1.2096775957016113e-06,1.221883835171299e-06,1.8435554857425116e-08,1.1119826777856654e-10,7.028799910362172e-08,2.916554529708664e-10,4.488051504931745e-09,4.1768532729167597e-07,1.3760889237568295e-09,1.161146204252641e-06,1.4474995408320982e-09,4.918814433445536e-08,4.778976401379772e-11,1.0096367038791386e-10,2.5280300054276573e-08,3.6150414556069722e-12,4.929570249787886e-10,9.505118846132646e-10,3.76,0.0,3.3154082193230265e-08,0.18845418561380625,0.6736772895956097,9.11025564482078e-06,1.8586383926010513e-07,0.7379038548052148,2.6815548010615726e-14,5.15480278843484e-15,1.323399490653547e-09,2.4915812945386326e-07,3.948016931862624e-06,3.1873574952677376e-11,2.3463733513237086e-13,1.7979067033179575e-15,4.317800211875453e-09,1.59747451550604e-05,2.1847747139512368e-12,2.4514242908975116e-06,8.906435796235371e-05,1.730539197386334e-08,5.910677683973632e-07,1.567346644855442e-08,6.102087681205525e-08,1.8436013847737753e-14,2.2964079896944547e-13,1.0564785585047687e-07,2.3006731060961224e-07,2.2185015408271807e-11
0.0014394897807931903,0.7641181901799351,0.0341130380701962,0.015911739192286098,0.019129709392562495,0.03758358704142961,0.0,0.0,0.00020081169118984574,1.3474058598415384e-05,0.5613057095179037,0.17659568164232736,2.0355281644934898e-06,3.304480155635939e-09,9.663988352105092e-09,1.5716671396736798e-08,1.161096448224085e-06,1.170317240238413e-06,1.7498458407234144e-08,1.0627866424690705e-10,6.716288799678946e-08,2.790839602038957e-10,4.303962208528796e-09,4.0050258829223514e-07,1.321137531841084e-09,1.101504954904237e-06,1.3815269430079402e-09,4.687320667956401e-08,4.5282081365392983e-11,9.629273208166808e-11,2.4245878582390905e-08,3.4540481166822913e-12,4.691389296454074e-10,9.05536354639491e-10,3.76,0.0,3.165589791027617e-08,0.18812743426525758,0.6735908414797055,8.771743482853385e-06,1.762883726224709e-07,0.7379042010102327,2.5667719490881755e-14,4.933994272661216e-15,1.3260014373455453e-09,2.388616367286293e-07,3.7642892825995265e-06,3.018049588841807e-11,2.2460268757399322e-13,1.7207452070438365e-15,4.133473493360378e-09,1.5998314130024837e-05,2.08142900067897e-12,2.326390063850834e-06,8.891006511176964e-05,1.646662806621194e-08,5.712762558644166e-07,1.4913998353466098e-08,5.975777142632215e-08,1.7787938698408373e-14,2.1784723023170847e-13,1.0060663952908012e-07,2.1830631819690396e-07,2.1404575358684315e-11
0.0014396873913155317,0.764087628618072,0.03420352551695973,0.01593187585938568,0.01915220789188118,0.037614917946843185,0.0,0.0,0.00020056504466467608,1.3483157800464354e-05,0.5606104996684191,0.17729195579375073,2.0287821363676046e-06,3.1853722272578648e-09,9.276804570269001e-09,1.506212627167995e-08,1.1144159797996613e-06,1.1209159434106186e-06,1.6607720034717745e-08,1.0156606557027898e-10,6.417058506825613e-08,2.6701749779262387e-10,4.12718447142109e-09,3.8400909986084337e-07,1.2682972791144011e-09,1.0448422655847554e-06,1.3184096409683725e-09,4.4662488932911424e-08,4.2911338725154786e-11,9.182779242040711e-11,2.3252613151162038e-08,3.2998795095899507e-12,4.4642543746380084e-10,8.625934975576252e-10,3.76,0.0,3.022702026190434e-08,0.1878013556969796,0.6735041465550845,8.4451174607274e-06,1.6719812167843464e-07,0.7379045304402218,2.4568390430011534e-14,4.722515812439797e-15,1.3288332800454767e-09,2.2897565880583268e-07,3.588790326691054e-06,2.8575979876316642e-11,2.1498319290019032e-13,1.6467889617515576e-15,3.957006218403206e-09,1.6021471064050747e-05,1.982824101946132e-12,2.207571669885482e-06,8.875608792116064e-05,1.5666972600018405e-08,5.523411395187081e-07,1.4189929239655966e-08,5.8519322947689776e-08,1.7168657938728258e-14,2.066425604531349e-13,9.579643616741026e-08,2.0712827073733432e-07,2.065882733021721e-11
0.001439885001837873,0.7640570220472124,0.03429336659154297,0.015951568596927597,0.01917430741213701,0.037646961991393016,0.0,0.0,0.00020031892242634606,1.3491917752065267e-05,0.5599154738743564,0.17798800000255732,2.0223135094856725e-06,3.0702732001450587e-09,8.904538787774032e-09,1.4434155650888463e-08,1.0695650598754273e-06,1.07359186593878e-06,1.5761145343225252e-08,9.70523829761639e-11,6.130580397475328e-08,2.55438016714644e-10,3.957445088989109e-09,3.6817843180144704e-07,1.2174925188200072e-09,9.910159619262569e-07,1.258033583850881e-09,4.255160125084105e-08,4.066960361916694e-11,8.756039392994545e-11,2.2298951305518383e-08,3.15226921694993e-12,4.247684955454323e-10,8.215975815676789e-10,3.76,0.0,2.8864086446857552e-08,0.18747594313347846,0.6734172221248081,8.129996678162757e-06,1.5856909477675395e-07,0.7379048438550629,2.351560769434855e-14,4.519991569393437e-15,1.331885587874834e-09,2.1948472454954393e-07,3.4211714006323376e-06,2.7055496672042112e-11,2.0576254756838781e-13,1.5759113695317534e-15,3.78807741261507e-09,1.604422186088008e-05,1.8887517718290825e-12,2.094671339081339e-06,8.860242321745917e-05,1.4904704683752433e-08,5.342274557648719e-07,1.3499702188568572e-08,5.730512241530702e-08,1.657694356277172e-14,1.9599868405362776e-13,9.120729626369787e-08,1.9650556956126047e-07,1.9946290871019883e-11
0.0014400826123602145,0.7640263713522887,0.034382566087893834,0.015970823188956533,0.019196013972589965,0.037679698292404175,0.0,0.0,0.0002000733041256474,1.3500344762983108e-05,0.5592206507192917,0.17868379760233485,2.0161108074558668e-06,2.9590662099799236e-09,8.546658525622582e-09,1.3831733287150886e-08,1.0264750151634928e-06,1.0282603112257138e-06,1.495663659462104e-08,9.272980823437151e-11,5.85634484613427e-08,2.443279771378459e-10,3.7944798787326735e-09,3.529850852323746e-07,1.1686499606793253e-09,9.398901787154755e-07,1.2002886835353843e-09,4.0536319647450815e-08,3.8549436403048364e-11,8.34823881379911e-11,2.1383393237315815e-08,3.0109597473197524e-12,4.0412192914392996e-10,7.82466103120709e-10,3.76,0.0,2.756391211404899e-08,0.1871511899294866,0.6733300851171847,7.826010545836054e-06,1.5037844621228234e-07,0.7379051419827111,2.250749007081052e-14,4.326059555578665e-15,1.3351492721687496e-09,2.1037389580854707e-07,3.2610974421597524e-06,2.561474068694674e-11,1.9692503884661744e-13,1.507990455240507e-15,3.626378376082425e-09,1.6066572374407285e-05,1.799012364588859e-12,1.9874047968806477e-06,8.844906788886842e-05,1.4178172373211595e-08,5.169015133727549e-07,1.2841822612543717e-08,5.6114764148895396e-08,1.6011615005762442e-14,1.8588874249232626e-13,8.682965676347521e-08,1.8641183202502041e-07,1.9265542779296478e-11
0.0014402802228825559,0.7639956774075888,0.034471128772735574,0.01598964536013729,0.019217333507638174,0.03771310634399039,0.0,0.0,0.0001998281700446464,1.3508445054248851e-05,0.5585260484088381,0.17937933222900457,2.010162973172427e-06,2.851636653136557e-09,8.20264742254762e-09,1.3253868792182004e-08,9.85079557798898e-07,9.84839848579697e-07,1.419218896729175e-08,8.85908059545219e-11,5.593860666143266e-08,2.3367034255105106e-10,3.6380334666890686e-09,3.3840446529612257e-07,1.1216986210817812e-09,8.913351138299004e-07,1.1450687140326824e-09,3.861258092131238e-08,3.6543857638644225e-11,7.958592656506479e-11,2.0504490409636327e-08,2.8757023318091453e-12,3.8444138241171344e-10,7.451196896181429e-10,3.76,0.0,2.632348052473475e-08,0.18682708957015373,0.673242752089642,7.532798605437837e-06,1.4260442403688985e-07,0.7379054255203981,2.1542226132913658e-14,4.140371217684758e-15,1.3386155761963361e-09,2.0162875169766682e-07,3.1082465285115854e-06,2.4249620329451078e-11,1.8845552605946375e-13,1.44290871695925e-15,3.4716122597693e-09,1.608852840652058e-05,1.7134145119646876e-12,1.8855007045996034e-06,8.829601888494841e-05,1.3485790381178602e-08,5.003308565764466e-07,1.2214856189485076e-08,5.4947845906495994e-08,1.547153761665286e-14,1.762870756380342e-13,8.265432882109785e-08,1.768218442441267e-07,1.86152152608666e-11
0.0014404778334048973,0.7639649410769361,0.03455905938385985,0.016008040774601322,0.019238271866664488,0.03774716601547468,0.0,0.0,0.00019958350108286948,1.3516224757438498e-05,0.5578316847778174,0.18007458781633,2.0044593560114527e-06,2.747872224910454e-09,7.872004938716087e-09,1.2699606645124813e-08,9.453147147671073e-07,9.432522000993118e-07,1.3465886923591446e-08,8.462810596666833e-11,5.342654550586029e-08,2.2344857335297894e-10,3.487859072898406e-09,3.244128542945466e-07,1.0765697731851007e-09,8.452267894342097e-07,1.0922712110208703e-09,3.677647766364913e-08,3.4646317736785887e-11,7.58634518622785e-11,1.9660844186737188e-08,2.7462567195938732e-12,3.656842600584194e-10,7.094820035245163e-10,3.76,0.0,2.5139932486212344e-08,0.18650363567107933,0.67315523923274,7.250010347330821e-06,1.3522632012350057e-07,0.737905695135799,2.0618072078981358e-14,3.962591017743953e-15,1.342276064728755e-09,1.932353732158309e-07,2.962309426422529e-06,2.295624779379286e-11,1.8033942228915148e-13,1.3805529944787234e-15,3.323493654823474e-09,1.6110095705102792e-05,1.6317748115341186e-12,1.7887001197985003e-06,8.814327321662829e-05,1.282603784232509e-08,4.844842286729306e-07,1.1617426844027566e-08,5.380396903075839e-08,1.4955621160739106e-14,1.6716917457907868e-13,7.867248577750491e-08,1.6771151521751952e-07,1.7993994114558397e-11
0.0014406754439272387,0.7639341632138648,0.034646362628535786,0.016026015034912407,0.019258834813972284,0.03778185754954732,0.0,0.0,0.00019933927874362924,1.3523689914088225e-05,0.5571375772973484,0.18076954859143463,1.998989699252108e-06,2.647662945436115e-09,7.554246055379275e-09,1.2168025223789604e-08,9.07118758602762e-07,9.03422130594501e-07,1.2775900683857841e-08,8.083469576687873e-11,5.1022705239722045e-08,2.136466199293019e-10,3.343718286796304e-09,3.1098738525945725e-07,1.0331968948785093e-09,8.014468202525785e-07,1.0417973716517981e-09,3.502425334842556e-08,3.285066866548425e-11,7.230768907902932e-11,1.885110447267753e-08,2.6223909675846867e-12,3.47809669944711e-10,6.754796479379406e-10,3.76,0.0,2.4010556982128912e-08,0.1861808219781965,0.67306756237431,6.977305026163461e-06,1.2822442234605303e-07,0.7379059514681617,1.9733349594564428e-14,3.792396028157076e-15,1.346122614107372e-09,1.8518032819175618e-07,2.822989153541264e-06,2.1730929297343253e-11,1.7256267653372332e-13,1.3208143155618375e-15,3.1817481936451088e-09,1.6131279962219946e-05,1.5539175204907433e-12,1.6967559758727902e-06,8.799082795614503e-05,1.2197456030648626e-08,4.6933153613649125e-07,1.1048214683608074e-08,5.268273858433649e-08,1.4462818361995868e-14,1.585116358236679e-13,7.487565135177694e-08,1.5905783232741544e-07,1.74006169672476e-11
0.0014408730544495801,0.7639033446617945,0.034733043182030215,0.016043573681145923,0.01927902802880513,0.0378171615601774,0.0,0.0,0.00019909548512050604,1.3530846475237991e-05,0.5564437430818491,0.18146419907033393,1.9937441277359405e-06,2.5509011763166965e-09,7.248900974993702e-09,1.1658235826506434e-08,8.704321393860505e-07,8.652773405151426e-07,1.2120482805977274e-08,7.720381311611059e-11,4.8722694048420586e-08,2.0424891528583567e-10,3.205380851810656e-09,2.9810601597970415e-07,9.91515617181477e-10,7.598821888699936e-07,9.935519548349114e-10,3.3352297506782206e-08,3.115113758241511e-11,6.891163705135904e-11,1.8073968361905693e-08,2.5038812329944913e-12,3.3077836668280866e-10,6.43042073703081e-10,3.76,0.0,2.2932782442710132e-08,0.1858586423675151,0.672979736983714,6.714351474850943e-06,1.2157996879349427e-07,0.7379061951294007,1.888644381350438e-14,3.629475537772324e-15,1.3501474025939213e-09,1.7745065655524062e-07,2.6900005512135604e-06,2.0570155792216976e-11,1.651117563127265e-13,1.263587753678238e-15,3.0461121622277898e-09,1.6152086812424386e-05,1.4796742631977932e-12,1.6094325800702508e-06,8.78386802369196e-05,1.1598646194911208e-08,4.5484381327001095e-07,1.0505954047298543e-08,5.158376347483728e-08,1.3992123467175255e-14,1.5029211689078636e-13,7.125568804314923e-08,1.5083881821394593e-07,1.6833871546025474e-11
0.0014410706649719215,0.7638724862542005,0.034819105686235814,0.016060722190077245,0.019298857105446078,0.03785305903029311,0.0,0.0,0.0001988521028839899,1.3537700301097156e-05,0.5557501988959451,0.18215852405348576,1.9887131357748492e-06,2.4574816363964873e-09,6.95551480438597e-09,1.1169381703140638e-08,8.351974180828502e-07,8.287483618920364e-07,1.1497964870875836e-08,7.372893874947971e-11,4.65222827956215e-08,1.9524036730022378e-10,3.0726244542624194e-09,2.857475035084425e-07,9.514636735963422e-10,7.204250280740027e-07,9.474431822158796e-10,3.175714099291941e-08,2.954230228122578e-11,6.566855993966852e-11,1.732817880328522e-08,2.390511567732446e-12,3.145526963031812e-10,6.121014881592333e-10,3.76,0.0,2.1904168611084504e-08,0.18553709084473333,0.6728917781762097,6.460827917327652e-06,1.1527510396208115e-07,0.737906426705159,1.807580129841588e-14,3.473530654686175e-15,1.354342900387758e-09,1.7003385593586257e-07,2.5630698686823867e-06,1.9470594087123385e-11,1.5797363071429234e-13,1.208772313090661e-15,2.9163321241168344e-09,1.61725218311834e-05,1.4088837502553923e-12,1.5265051296914724e-06,8.768682725337222e-05,1.1028267490997665e-08,4.4099318742491784e-07,9.989431639277917e-09,5.05066565696791e-08,1.3542570838876863e-14,1.4248929330001256e-13,6.780478575136893e-08,1.4303348901508127e-07,1.6292593975890643e-11
