Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564)
0.00020130751587341667,0.463043485161166,3.823879056811708e-11,8.486257186383466e-12,9.137914183092753e-10,5.2249918373256826e-09,0.0,0.0,9.58876206577451e-09,1.4216027114525983e-10,4.095471797665852e-09,5.2279502356275834e-09,3.3969477847960022e-18,2.3596986689960225e-32,2.71694843963959e-22,2.101854466917697e-13,1.2824546019841408e-12,8.892386335495102e-11,9.753499650103576e-25,3.7781701502522385e-34,2.060199477791363e-20,1.4785356826412974e-26,1.8560516457530378e-13,5.501143653857689e-17,4.004495436014263e-18,1.5176236890204864e-20,4.968051517218834e-30,1.0625382841475677e-20,6.7027118849626005e-21,1.2021661344279225e-24,6.979269483815889e-21,5.1282790111831194e-26,2.6377538180885603e-27,2.8059857882517897e-27,3.76,0.0,0.767133871377555,0.999986634229789,4.3815079789508007e-07,4.525807216891826e-12,9.052356208929451e-09,9.419228185035929e-09,3.9555273986767695e-16,7.025621469758452e-18,1.3226950346360156e-14,8.570154475334802e-13,4.333983073688096e-07,3.086843858440767e-09,6.739191238455603e-16,3.6424842927626455e-20,4.049775752309166e-13,5.15982857111262e-15,3.329011072049795e-14,6.697037280826778e-13,1.2909396162264471e-05,2.1512532860517677e-21,1.539797058749368e-14,6.697247053603338e-22,1.430296589571194e-23
0.00021455342748777806,0.46304348524892613,3.848189002782689e-11,8.83236689638982e-12,9.789133874195678e-10,5.586821440391119e-09,0.0,0.0,1.022712870630977e-08,1.6145068866038122e-10,4.9441199312919014e-09,5.572054656308546e-09,3.6402421200147725e-18,2.370349034732348e-32,2.7320898025057935e-22,2.1018543804675056e-13,1.286105994815179e-12,9.478879855262416e-11,1.1779084761406277e-24,2.82107933125384e-33,2.344024294504876e-20,1.4785990265708497e-26,1.8560514765914337e-13,6.642579142908025e-17,4.0210987476752496e-18,1.9181442535977363e-20,5.5692997718766315e-30,1.1510911279052722e-20,7.343571849783618e-21,1.2097745881897897e-24,7.359202734970446e-21,6.208586987822669e-26,2.951938421627097e-27,3.2436065851345036e-27,3.76,0.0,0.7671338089244985,0.9999865717140867,4.994306622022631e-07,4.902607401023067e-12,9.698051966853381e-09,1.0618271778842047e-08,3.955527475819239e-16,7.025621583159555e-18,1.3226949001166318e-14,8.570272051413966e-13,4.937851938646042e-07,3.308222496990016e-09,6.740320213103873e-16,3.6428895146170825e-20,4.049928795728053e-13,5.160259309578525e-15,3.566473937479374e-14,7.153452185459762e-13,1.2909395355215203e-05,2.36845294626227e-21,1.9202841902717533e-14,7.189391725763282e-22,1.6718084434651263e-23
0.00024104525071650082,0.46304348545353313,3.897523442392349e-11,9.534910910311874e-12,1.1111007720079989e-09,6.317122439840644e-09,0.0,0.0,1.1506552829763715e-08,2.0368701552034793e-10,6.987430198001121e-09,6.260264462540109e-09,4.134843605006946e-18,2.4345190063534188e-32,2.7628177741228597e-22,2.10185418999378e-13,1.290949287803295e-12,1.0652573352778859e-10,1.665793908061301e-24,4.0558043248582126e-33,2.9680349380515843e-20,1.478737800128103e-26,1.856051103534836e-13,9.38205165398118e-17,4.0466807565610994e-18,2.9584907508925646e-20,6.885483021245865e-30,1.3288269429661864e-20,8.634150812340146e-21,1.2199470739322623e-24,8.190105146886783e-21,8.807565860515425e-26,3.643092504550563e-27,4.220996996633285e-27,3.76,0.0,0.7671336712371861,0.9999864339134366,6.347460275949758e-07,5.658805530706045e-12,1.1008710580358138e-08,1.3362381947355058e-08,3.9555282892897787e-16,7.025622944833646e-18,1.3226946037323998e-14,8.570535788653823e-13,6.269682677357092e-07,3.757585859825321e-09,6.74144390551701e-16,3.6433155481846377e-20,4.0502975468256196e-13,5.161318930547769e-15,4.0484852698560886e-14,8.074375560551734e-13,1.290939357627126e-05,2.835428843859223e-21,2.871965897186221e-14,8.194189132243004e-22,2.230810724905065e-23
0.00026753707394522357,0.4630434857011339,3.947825291735184e-11,1.0251433703901123e-11,1.245919195508194e-09,7.0564237986495175e-09,0.0,0.0,1.2789698348209233e-08,2.5078951211054467e-10,9.542306858501876e-09,6.94847585570572e-09,4.640433028192628e-18,2.4926665079539136e-32,2.7941485527583605e-22,2.1018539757028012e-13,1.2937897197634396e-12,1.1827326481277e-10,2.276072684526345e-24,5.767272549758027e-33,3.667982244360725e-20,1.4788932010415019e-26,1.8560506833909345e-13,1.2794987735880483e-16,4.066066372091203e-18,4.3846299882359465e-20,8.35732740100181e-30,1.5071121265213216e-20,9.932322922977034e-21,1.2259384241728676e-24,9.123796759667787e-21,1.2054653486145194e-25,4.422831370001131e-27,5.338175081946246e-27,3.76,0.0,0.7671335162257713,0.9999862788048551,7.873509220152512e-07,6.41723425274864e-12,1.2345453050703789e-08,1.661807214541759e-08,3.9555254552115935e-16,7.025617998848868e-18,1.3226942702581898e-14,8.570838188156699e-13,7.769288322282256e-07,4.2158925382933495e-09,6.741794364880973e-16,3.6434824957232954e-20,4.0507592517085475e-13,5.1626778887418285e-15,4.5400890899216587e-14,9.007482346776088e-13,1.290939157388945e-05,3.347723932979399e-21,4.115246065680794e-14,9.22709930291116e-22,2.899983738297273e-23
0.00029402889717394635,0.463043485996856,3.999112488554192e-11,1.0982194675842873e-11,1.3834171639864474e-09,7.804901889182045e-09,0.0,0.0,1.4076727835180983e-08,3.027493962751783e-10,1.2669894536540546e-08,7.636689244379554e-09,5.1573877385133064e-18,2.7307939829421027e-32,2.826093314054258e-22,2.1018537371236157e-13,1.295567347201337e-12,1.3003289121814214e-10,3.0234003457202292e-24,8.06844050756648e-33,4.4449354203126614e-20,1.4790655150091902e-26,1.8560502152132887e-13,1.6960411403525795e-16,4.0821918309838484e-18,6.285204063887179e-20,9.989939352822379e-30,1.6857333985633385e-20,1.1235015885744806e-20,1.2297285718134239e-24,1.0168111066744757e-20,1.603011892791193e-25,5.2974180384674255e-27,6.599954583352854e-27,3.76,0.0,0.7671333435457853,0.9999861060441557,9.575892177729882e-07,7.176988829995554e-12,1.3708760317242985e-08,2.0446489115256147e-08,3.955523816624927e-16,7.025615112800804e-18,1.3226938990426289e-14,8.57118348411194e-13,9.439495636153187e-07,4.683307404943444e-09,6.742060245215174e-16,3.643627094317306e-20,4.051329026731013e-13,5.164384653976171e-15,5.041462238738862e-14,9.954522832347414e-13,1.2909389343626468e-05,3.90768492016288e-21,5.697160996977188e-14,1.0289090400146836e-21,3.6904910906642027e-23
0.00032052072040266913,0.4630434863459137,4.051403264631878e-11,1.1727457925406892e-11,1.5236440643392292e-09,8.562736349114134e-09,0.0,0.0,1.5367806476547102e-08,3.5955857907602786e-10,1.643236911316714e-08,8.324905096421542e-09,5.6860995194285906e-18,2.6011166318371403e-32,2.858663416557371e-22,2.101853473775563e-13,1.296795486997874e-12,1.4180620650411415e-10,3.922679999205948e-24,9.94668785678534e-33,5.300110924756501e-20,1.4792550026577763e-26,1.8560496980371511e-13,2.1958970352343275e-16,4.096647703868175e-18,8.758816960706894e-20,1.178894448093394e-29,1.86457536159289e-20,1.2540586774048442e-20,1.232409698285135e-24,1.1329516423631131e-20,2.080868041574978e-25,6.27341099594249e-27,8.011563005073206e-27,3.76,0.0,0.7671331528464085,0.999985915280807,1.1458111251151263e-06,7.937579262128577e-12,1.5099122050610974e-08,2.4909811008142966e-08,3.955523245777813e-16,7.025614065849207e-18,1.3226934893342119e-14,8.571572935146984e-13,1.1283184447862758e-06,5.159998327902429e-09,6.742512205992268e-16,3.6438423246232703e-20,4.052019884709766e-13,5.1664866618326594e-15,5.552784766594133e-14,1.091734224369249e-12,1.2909386880957114e-05,4.517760763327352e-21,7.667414277855905e-14,1.1381186286136558e-21,4.614147233130449e-23
0.0003470125436313919,0.4630434867536092,4.1047161865337006e-11,1.2487492404761843e-11,1.6666501683484158e-09,9.33011013980487e-09,0.0,0.0,1.6663102118176162e-08,4.2120967188615467e-10,2.0892957094058506e-08,9.01312394175297e-09,6.226974963384442e-18,2.673728970420371e-32,2.8918704272585673e-22,2.1018531851697658e-13,1.297727685141643e-12,1.5359489822587992e-10,4.989067021409556e-24,1.2334269108171465e-32,6.23488042350927e-20,1.4794619443397217e-26,1.8560491308805746e-13,2.787294885963043e-16,4.11024098838732e-18,1.1914212595680274e-19,1.376000544512826e-29,2.0435822099522554e-20,1.3848230696367478e-20,1.2344880454333038e-24,1.2613855656337297e-20,2.6476227832506313e-25,7.35793348196541e-27,9.578573025561434e-27,3.76,0.0,0.7671329437703578,0.9999857061578193,1.3523733059670209e-06,8.698768079497357e-12,1.651703669277703e-08,3.007126675851056e-08,3.9555217496953867e-16,7.025611414457631e-18,1.3226930403804922e-14,8.572008602913395e-13,1.3303288596018819e-06,5.646136182178077e-09,6.743003310001872e-16,3.6440781348795083e-20,4.052846243243013e-13,5.1690348681059475e-15,6.074239947633953e-14,1.1897884859726466e-12,1.29093841812728e-05,5.1805066948268984e-21,1.0078490838434587e-13,1.2504469761601433e-21,5.683479172936665e-23
0.0003735043668601147,0.4630434872253344,4.1590701591426576e-11,1.3262571911153873e-11,1.8124866393745614e-09,1.0107209605751512e-08,0.0,0.0,1.7962785314486847e-08,4.876959936352488e-10,2.611595530759755e-08,9.701346375951752e-09,6.7804360952510076e-18,2.7625542055801296e-32,2.925726123843596e-22,2.1018528708075536e-13,1.2984885478405493e-12,1.6540074774828626e-10,6.237973842584225e-24,1.5095188937526957e-32,7.250779082196787e-20,1.4796864619069217e-26,1.8560485127428702e-13,3.4786285387856907e-16,4.123359797527013e-18,1.587045692627687e-19,1.5909250911496463e-29,2.2227277344801918e-20,1.515754844703479e-20,1.236218710076954e-24,1.402665268809238e-20,3.3113427670517086e-25,8.558605969799487e-27,1.1306853602071664e-26,3.76,0.0,0.7671327159537719,0.9999854783116289,1.5776389891032298e-06,9.460443244417414e-12,1.7963011523788992e-08,3.5995155789803324e-08,3.9555200804178057e-16,7.02560845786856e-18,1.3226925514428686e-14,8.572493416865323e-13,1.550279688349353e-06,6.141894872049568e-09,6.74338359399774e-16,3.6442835708798155e-20,4.0538240238760444e-13,5.172083948565631e-15,6.606014304316378e-14,1.2898198304369483e-12,1.2909381239880076e-05,5.898588679444723e-21,1.298577563211371e-13,1.3660086720699e-21,6.911793417290674e-23
0.0003999961900888375,0.4630434877665729,4.214484415786339e-11,1.4052975125472975e-11,1.961205542698421e-09,1.089422453486759e-08,0.0,0.0,1.9267029377613838e-08,5.59011578210032e-10,3.216675094129367e-08,1.03895730642936e-08,7.346920941501625e-18,2.792401022319257e-32,2.9602424885336713e-22,2.1018525301813653e-13,1.299155490824207e-12,1.7722563180411464e-10,7.685074816973886e-24,1.847687200976619e-32,8.349514210425544e-20,1.4799294221712735e-26,1.856047842605212e-13,4.2784598106980916e-16,4.13625283298174e-18,2.075712424775358e-19,1.824297952191707e-29,2.4019965982133363e-20,1.6468301247625454e-20,1.2377782173532074e-24,1.5573500525241445e-20,4.0807034336899307e-25,9.883564476873763e-27,1.3202555668918244e-26,3.76,0.0,0.7671324690260938,0.9999852313719821,1.8219780865958786e-06,1.0222538735040915e-11,1.9437562764444745e-08,4.274686805927889e-08,3.9555185972557496e-16,7.025605816772355e-18,1.322692021755997e-14,8.573029845402102e-13,1.7884754041382957e-06,6.647451365878684e-09,6.743723234167797e-16,3.6444830732499896e-20,4.0549694649360586e-13,5.175690860116759e-15,7.148297645074443e-14,1.3920438011645346e-12,1.2909378051999134e-05,6.674787797315847e-21,1.6447679254378913e-13,1.4849249737094095e-21,8.313248537644293e-23
0.00042648801331756026,0.463043488382901,4.270978529585786e-11,1.4858985717718093e-11,2.112859860065333e-09,1.1691348219261005e-08,0.0,0.0,2.057601042685777e-08,6.351511820166485e-10,3.911184193154789e-08,1.1077804745641691e-08,7.92688428715533e-18,2.877310733835948e-32,2.9954317151818037e-22,2.101852162774028e-13,1.2997824561441386e-12,1.8907152585990705e-10,9.346311182448558e-24,2.3697100045188597e-32,9.532974279004585e-20,1.4801906378621747e-26,1.8560471194298176e-13,5.195520880879891e-16,4.149090228520749e-18,2.6714487900654245e-19,2.0767829103084917e-29,2.5813789104989766e-20,1.778034284256115e-20,1.2392795469906757e-24,1.7260096880624378e-20,4.96422109744351e-25,1.1341492991580253e-26,1.5272087848539284e-26,3.76,0.0,0.7671322026099529,0.9999849649618171,2.0857673114945145e-06,1.0985011507958107e-11,2.0941215720394452e-08,5.039290445617067e-08,3.9555168649486063e-16,7.025602739013042e-18,1.3226914505394577e-14,8.57362047293861e-13,2.045226170177006e-06,7.1629857450487605e-09,6.744145751849813e-16,3.644719388017091e-20,4.056299681333421e-13,5.179915638910128e-15,7.701283117214398e-14,1.4966871857035513e-12,1.2909374612762265e-05,7.512004935529744e-21,2.052577169483404e-13,1.6073242326871866e-21,9.90293382419128e-23
0.00045297983654628304,0.4630434890799903,4.328572421390285e-11,1.568089243798491e-11,2.267503506202489e-09,1.24987775169795e-08,0.0,0.0,2.1889907438885767e-08,7.161102917077987e-10,4.70188577135942e-08,1.176604223659584e-08,8.520798459091954e-18,2.9139409776807176e-32,3.031306214211908e-22,2.1018517680588202e-13,1.3003985022596342e-12,2.0094050835849492e-10,1.123789611092288e-23,2.822216792969743e-32,1.08032383283441e-19,1.4804710251503967e-26,1.8560463421598272e-13,6.23871654029935e-16,4.161962948147771e-18,3.389371556068319e-19,2.3490731010204478e-29,2.760870545820547e-20,1.909361519941029e-20,1.240776964015411e-24,1.9092266808146457e-20,5.970545567489405e-25,1.294166361321935e-26,1.752208270778298e-26,3.76,0.0,0.7671319163210459,0.9999846786971446,2.369390297271987e-06,1.1747842871563773e-11,2.247450494584514e-08,5.900089756046606e-08,3.9555149391627133e-16,7.025599320646007e-18,1.3226908370057442e-14,8.574268174092741e-13,2.3208479384553076e-06,7.68868126003259e-09,6.744653254906923e-16,3.644993684288196e-20,4.057832854680264e-13,5.184821730213283e-15,8.26516726702009e-14,1.6039884975057579e-12,1.2909370917212336e-05,8.413265587111606e-21,2.528492224387412e-13,1.733342316779034e-21,1.1696954458234108e-22
0.0004794716597750058,0.4630434898636088,4.387286363219423e-11,1.6518989202543338e-11,2.4251913451425374e-09,1.3316712914961694e-08,0.0,0.0,2.320890229892332e-08,8.018851320746497e-10,5.595658033255203e-08,1.245428643589076e-08,9.129154147127226e-18,2.982342481757309e-32,3.0678786147611105e-22,2.1018513454994578e-13,1.3010135942462413e-12,2.128347649218232e-10,1.3376319850629135e-23,3.3403804422749016e-32,1.2162585780888383e-19,1.480770968298903e-26,1.8560455097190873e-13,7.417127220878701e-16,4.174906490772836e-18,4.245706923301098e-19,2.641887399096052e-29,2.9404718110519664e-20,2.040812001275522e-20,1.2422943630385681e-24,2.1076008033525005e-20,7.108714968175285e-25,1.469405286065838e-26,1.9959397791262984e-26,3.76,0.0,0.767131609768015,0.9999843721869253,2.6732377195265345e-06,1.251103286415058e-11,2.4037974405357856e-08,6.863963276322984e-08,3.9555129516213044e-16,7.025595789133939e-18,1.3226901803528258e-14,8.574975859578062e-13,2.6156625503218586e-06,8.224724385789738e-09,6.745182055860255e-16,3.64528458132233e-20,4.0595880361215433e-13,5.1904758260200546e-15,8.840150099151662e-14,1.714198476849163e-12,1.2909366960301199e-05,9.381724841586367e-21,3.07934438802702e-13,1.8631230590280076e-21,1.3712523642666396e-22
0.0005059634830037286,0.46304349073962303,4.447140985007729e-11,1.7373575187934708e-11,2.585979206313621e-09,1.4145358593145294e-08,0.0,0.0,2.4533179852886722e-08,8.924726741049904e-10,6.599496591914586e-08,1.3142538328923448e-08,9.75246128051019e-18,3.09947371448233e-32,3.105161768880192e-22,2.1018508945498102e-13,1.3016321240937004e-12,2.2475659250399596e-10,1.5778354960822775e-23,4.046909657897108e-32,1.3613506670538775e-19,1.4810907224346356e-26,1.8560446210117261e-13,8.740012657499938e-16,4.187939149265178e-18,5.257811007946451e-19,2.955975276416688e-29,3.120184348675484e-20,2.172387442342988e-20,1.2438453277408336e-24,2.321753389106963e-20,8.388004356974996e-25,1.6609396414395653e-26,2.2591144382538134e-26,3.76,0.0,0.7671312825523228,0.9999840450329469,2.997707419967501e-06,1.3274587121947955e-11,2.56321776333136e-08,7.937906975191289e-08,3.9555108207259673e-16,7.02559200336442e-18,1.3226894797645236e-14,8.57574654559066e-13,2.929997838979806e-06,8.77130487622403e-09,6.745722437535596e-16,3.6455892164585955e-20,4.0615852499518627e-13,5.196948090098751e-15,9.426435135182262e-14,1.827580611124055e-12,1.2909362736888106e-05,1.0420672603614388e-20,3.7123242781149917e-13,1.996818744595056e-21,1.5968062194158647e-22
0.0005324553062324513,0.4630434917139999,4.5081572814815106e-11,1.82449549268057e-11,2.7499239013545884e-09,1.498492248969039e-08,0.0,0.0,2.5862927960407875e-08,9.878706432112198e-10,7.720516653798137e-08,1.3830798992498433e-08,1.0391249958709137e-17,3.177746713608493e-32,3.143168755820264e-22,2.1018504146536343e-13,1.3022600646282176e-12,2.367084039026968e-10,1.8461061641460455e-23,4.8885102621895314e-32,1.5158712305378578e-19,1.4814313200663e-26,1.8560436749217147e-13,1.0216815165325043e-15,4.2010811763254784e-18,6.44419082387015e-19,3.2921214563746217e-29,3.300009501623192e-20,2.3040891893295096e-20,1.2454413455359498e-24,2.5523295893493682e-20,9.81769260182942e-25,1.86991544643539e-26,2.5424695468946986e-26,3.76,0.0,0.7671309342681267,0.9999836968296972,3.343204532518069e-06,1.4038509932391241e-11,2.725767790056389e-08,9.1290364368633e-08,3.9555085287792993e-16,7.02558793262953e-18,1.3226887344124112e-14,8.576583412346204e-13,3.2641877337268134e-06,9.328615821167398e-09,6.746316072606507e-16,3.645922369607748e-20,4.063845585662869e-13,5.20431237237546e-15,1.0024229474772821e-13,1.9444116754313258e-12,1.2909358241738077e-05,1.1533539007550508e-20,4.434997429213056e-13,2.1345906189736633e-21,1.8483306137155662e-22
0.000558947129461174,0.4630434927928081,4.570356618320401e-11,1.9133438406942304e-11,2.91708324185883e-09,1.5835616367328027e-08,0.0,0.0,2.7198337548756067e-08,1.0880775276319624e-09,8.965955241680245e-08,1.4519069599811209e-08,1.1046071435538696e-17,3.3136810043634427e-32,3.1819128858656904e-22,2.1018499052444535e-13,1.3029028825177644e-12,2.486927327181591e-10,2.1441793159999058e-23,5.636055502433667e-32,1.6801146382004262e-19,1.4817932130424195e-26,1.8560426703125657e-13,1.1857162394716641e-15,4.214350030613647e-18,7.824525782219731e-19,3.651145987508033e-29,3.479948793500732e-20,2.4359190466821645e-20,1.2470931503889977e-24,2.799999155720832e-20,1.1407126369778306e-24,2.0975557345600715e-26,2.8467666249240894e-26,3.76,0.0,0.7671305645021507,0.9999833271642353,3.710141611540516e-06,1.4802806265316354e-11,2.8915048390271443e-08,1.0444589084988037e-07,3.9555061082519503e-16,7.025583632898301e-18,1.322687943454575e-14,8.577489763685735e-13,3.618572365936668e-06,9.896853706586135e-09,6.746983765838284e-16,3.6462916861203903e-20,4.0663911987299827e-13,5.212646310896803e-15,1.0633743860222497e-13,2.064982294376175e-12,1.2909353469520209e-05,1.2723900031491764e-20,5.255320563957575e-13,2.276609425051748e-21,2.1279422866207303e-22
0.0005854389526898968,0.4630434939822208,4.633760738982816e-11,2.0039341174000583e-11,3.0875160574863167e-09,1.669765588089759e-08,0.0,0.0,2.8539602667716507e-08,1.1930925870102082e-09,1.0343173456342487e-07,1.5207351425638752e-08,1.1717499157472602e-17,3.3620524203561265e-32,3.2214077045813214e-22,2.1018493657454665e-13,1.3035625398381425e-12,2.6071223852947054e-10,2.4738201377233018e-23,6.796677635056996e-32,1.8543996569699607e-19,1.4821771673661156e-26,1.856041606027051e-13,1.3670870413881138e-15,4.2277538374809864e-18,9.419689727349944e-19,4.033903109643574e-29,3.660004616354509e-20,2.5678800934647033e-20,1.2488067703085267e-24,3.0654573788350585e-20,1.316594486499798e-24,2.3451750362036133e-26,3.172790777586274e-26,3.76,0.0,0.7671301728335533,0.9999829356160623,4.0989387623476635e-06,1.5567484689528003e-11,3.060487237739164e-08,1.1891926445432026e-07,3.955503546597351e-16,7.025579082357498e-18,1.3226871060352832e-14,8.578469035756414e-13,3.993498176939073e-06,1.047621847602264e-08,6.74770939175145e-16,3.646692171767633e-20,4.0692453595988703e-13,5.222031499261033e-15,1.1255192742353378e-13,2.189597525768758e-12,1.2909348414806058e-05,1.3995483331434348e-20,6.1816584969928e-13,2.4230559747366075e-21,2.4379136478247424e-22
