Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145),CHO3(309),CHFO2(220),C2H2F(70),CF(49),CH2F2(40),CHF2(81),S(2051)
0.0019960474203434978,0.6536629617638321,7.02583202420202e-05,5.6844160819119326e-05,0.000142661137897858,0.022892723663093844,0.0,0.0,0.00063250524876769,4.126790014234026e-05,0.42511847449935763,0.019245853465233536,2.5627607160531056e-06,9.47386075106675e-15,2.999733739375193e-11,4.773841738326976e-09,1.3268101222239e-05,0.0021235791351093343,2.750241624956878e-07,1.0871339608024653e-09,5.002394491805301e-05,1.6270924604920522e-11,1.042914317279634e-09,4.711212752539796e-06,4.0910534403783126e-09,0.0004616843100799072,1.7107001211462329e-09,4.741879975657316e-06,1.497615304147973e-07,3.732452290821208e-10,1.5972397816831332e-08,1.322704394045863e-11,2.342715508089242e-09,6.68619368283142e-08,3.76,0.0,0.04722348901427299,0.5441020749692411,0.435051636145486,0.00019546975135815298,0.0012923593479989455,0.4491397413272171,1.1878206767888357e-15,4.950722119403239e-16,1.3614388384094615e-10,1.3626658719333948e-06,0.008685538404099519,1.791828408928998e-06,1.1120290033290517e-13,3.3600895646000335e-15,1.369080350100296e-07,1.874172015681785e-07,7.906795265606201e-09,0.0028373533886339756,0.00014153105094118657,1.1526400050769594e-07,1.4728830795406476e-05,1.1372739399585478e-07,9.278786977299907e-07,2.0022900216115002e-12,2.3507408619905224e-11,2.257518657238335e-07,4.855640616553864e-06,4.1536492930002324e-09,1.4798332919426266e-11,4.1958207694324027e-13,3.776234765723866e-09,6.483639605628223e-07,1.5435068960451746e-05,0.0013043424972222935,0.00013726816794474867,5.402917175452833e-07
0.0020021632051390828,0.653748657684167,7.120917559134638e-05,5.781130105918993e-05,0.000144042401984135,0.022913769034359245,0.0,0.0,0.0006323094513905768,4.115858860977423e-05,0.4257911677455396,0.019394563041801243,2.5778892742767263e-06,9.88465516018202e-15,3.0879506503268304e-11,4.8139591192434416e-09,1.349078211808144e-05,0.002112087301279189,2.7887560426050404e-07,1.1043628628113535e-09,4.9953092062553796e-05,1.6293997521534432e-11,1.0398448760074891e-09,4.78699651881881e-06,4.1574046943490085e-09,0.00046265750729159767,1.7321043879344222e-09,4.747573017055151e-06,1.5404191368477463e-07,3.8270287986897153e-10,1.611898898220763e-08,1.3450235396174572e-11,2.375861065428109e-09,6.717718181237204e-08,3.76,0.0,0.046505014067250806,0.543284754032801,0.4357745854584174,0.00019689234776339786,0.0012866714519708198,0.44994514580197903,1.1959418134283636e-15,4.98448316279494e-16,1.3702617861954473e-10,1.3699641524364013e-06,0.008636159297618651,1.7810295154115735e-06,1.116227885445755e-13,3.3726101377295938e-15,1.374842650620871e-07,1.8879139780008246e-07,7.859619288592096e-09,0.002821234002329798,0.00014131846664081098,1.1614076891638883e-07,1.479148868628031e-05,1.1459229997225099e-07,9.233850954652312e-07,2.007522625113722e-12,2.3555770566739108e-11,2.2711769353764409e-07,4.886566031552214e-06,4.164497444153263e-09,1.5103456682570578e-11,4.268619788190894e-13,3.7375555122905e-09,6.517503773756653e-07,1.5621465440539336e-05,0.00129597796798739,0.00013762044743219766,5.40794544416218e-07
0.0020082789899346677,0.6538339108516555,7.218324683590619e-05,5.880625023913476e-05,0.00014545912373822923,0.022934024741049917,0.0,0.0,0.000632110979003567,4.1049139930457344e-05,0.4264596428341501,0.019544836210326953,2.593403932544716e-06,1.0318071774930138e-14,3.179774570263285e-11,4.855565508666332e-09,1.3717392335855624e-05,0.002100561297609125,2.828053921567092e-07,1.1219261601296166e-09,4.9876114193098514e-05,1.6315784738823077e-11,1.037083269628118e-09,4.864579773024875e-06,4.224961098762608e-09,0.0004636074123141824,1.7538534586226884e-09,4.752885752609326e-06,1.5843672763551542e-07,3.9248822817949565e-10,1.626938868098449e-08,1.3677520973716317e-11,2.409670586459431e-09,6.748946141753815e-08,3.76,0.0,0.04578987574739872,0.5424691114934118,0.43649524177950405,0.0001983151502742934,0.0012809631136209655,0.45074774315520705,1.2044045173779165e-15,5.019668072869207e-16,1.3794520385722888e-10,1.3774397350914827e-06,0.008586801528120124,1.7702355772063516e-06,1.1205578912619957e-13,3.385522893456457e-15,1.380771690112766e-07,1.9020230643708885e-07,7.812470704075617e-09,0.002804891534938255,0.0001411063193384846,1.1702794277831368e-07,1.4856304918847443e-05,1.154674706622647e-07,9.188379918664171e-07,2.013028265427812e-12,2.3602932059891544e-11,2.285015131551483e-07,4.9179862512679686e-06,4.175911783893513e-09,1.5417530814719488e-11,4.3434364969233115e-13,3.699131394945246e-09,6.551848306003572e-07,1.5811795593949304e-05,0.001287472636850234,0.00013795650682615635,5.412315075430573e-07
0.0020143947747302527,0.6539187214905485,7.31814184192648e-05,5.9830143932216075e-05,0.00014691269293573973,0.022953475685859953,0.0,0.0,0.0006319095837661534,4.093952287480149e-05,0.4271238905142385,0.01969671134139027,2.6093189384104163e-06,1.0775632079312897e-14,3.275394589837237e-11,4.89871377447718e-09,1.3947997283037499e-05,0.00208900033916807,2.868160330555951e-07,1.1398323943681802e-09,4.97928952722604e-05,1.6336272167617587e-11,1.0346402116967873e-09,4.944011546799634e-06,4.293744890449848e-09,0.0004645333666084565,1.7759570152089264e-09,4.757810839886839e-06,1.629483118136793e-07,4.0261537648007895e-10,1.6423744317505476e-08,1.3908974869677425e-11,2.4441653547442187e-09,6.779867680391812e-08,3.76,0.0,0.04507806200109161,0.5416551006661845,0.43721363652834166,0.0001997377525458992,0.0012752333750616913,0.4515475590232914,1.2132201016942486e-15,5.05632398963906e-16,1.3890218012073332e-10,1.3850988612526205e-06,0.008537458913763687,1.7594451492228171e-06,1.1250234241418667e-13,3.3988409787029226e-15,1.3868730581323262e-07,1.9165126562447865e-07,7.76534337621821e-09,0.002788323175291845,0.0001408945969073188,1.1792579337476901e-07,1.4923347456488915e-05,1.1635317385609907e-07,9.142367085165962e-07,2.0188146249222808e-12,2.3648859477950546e-11,2.2990389688574755e-07,4.949916431652713e-06,4.18790823796031e-09,1.5740925750937692e-11,4.42035509737003e-13,3.6609596708598085e-09,6.586688560297135e-07,1.6006193223540123e-05,0.0012788251918682547,0.0001382757314665354,5.416004790512872e-07
0.002019898981046279,0.6539946728398588,7.410114414355255e-05,6.077738027522538e-05,0.00014825362272497496,0.022970280543619062,0.0,0.0,0.0006317256142140457,4.08406967116165e-05,0.4277180905335936,0.019834801575749378,2.6239970287187943e-06,1.120943258878964e-14,3.364863967968278e-11,4.938911242798573e-09,1.4159011407463315e-05,0.0020785649053323926,2.9049689740803926e-07,1.156248430589694e-09,4.971256379601878e-05,1.635358834368838e-11,1.0327231628907592e-09,5.01712234449989e-06,4.3567182796442375e-09,0.0004653456802422333,1.7961616451737885e-09,4.761905761638603e-06,1.671104938415886e-07,4.120342506609136e-10,1.656617524337267e-08,1.4120909098938385e-11,2.475814794977111e-09,6.807426678566995e-08,3.76,0.0,0.044440262233060294,0.5409238464352198,0.43785828464984483,0.00020101757046568866,0.001270057492454439,0.45226503658904144,1.2214656301773035e-15,5.090612818422602e-16,1.3979696286465767e-10,1.3921543826207787e-06,0.008493058245584974,1.7497355377070739e-06,1.1291620711765337e-13,3.4111851329782077e-15,1.3925164418159538e-07,1.929890215271955e-07,7.72294174447299e-09,0.0027732161148920887,0.00014070439969779248,1.1874321575012534e-07,1.4985647797297978e-05,1.1715953731994778e-07,9.100486535191132e-07,2.0242689953916323e-12,2.3689110059245875e-11,2.3118240449861973e-07,4.979102558225353e-06,4.1992165025284045e-09,1.6040272640337646e-11,4.4914526939578376e-13,3.6268186270948697e-09,6.618481677430213e-07,1.6184744474788335e-05,0.0012709198840350955,0.00013854811687684593,5.418726132265076e-07
0.002025403187362305,0.6540702659481157,7.504185830367691e-05,6.174994003147704e-05,0.0001496267199985332,0.02298640906427809,0.0,0.0,0.0006315388674509293,4.074168316877328e-05,0.42830884984058004,0.019974251883750526,2.6390228823703802e-06,1.1665412946889447e-14,3.457726706588607e-11,4.980444639291647e-09,1.4373362229460581e-05,0.002068099849618082,2.942473695612854e-07,1.172955851520758e-09,4.9626991687687815e-05,1.6369831569591894e-11,1.031082003866425e-09,5.091809222622404e-06,4.420720594707654e-09,0.0004661375154941786,1.8166694025410526e-09,4.7656749704812405e-06,1.7137081063566822e-07,4.21753258767111e-10,1.671205603201793e-08,1.4336335289968687e-11,2.5080542016874724e-09,6.83472162947463e-08,3.76,0.0,0.04380513698481331,0.5401938391990321,0.4385011507132093,0.0002022965530085397,0.0012648627044989016,0.45298030135390066,1.2300156155159924e-15,5.126170765463744e-16,1.4072449541424982e-10,1.3993688399001892e-06,0.00844865988102101,1.740026432617792e-06,1.1334177294046275e-13,3.4238792047774762e-15,1.398308587598812e-07,1.9435981130041398e-07,7.680547411794124e-09,0.0027579215453262702,0.00014051452723269455,1.195697227385238e-07,1.5049862933311324e-05,1.1797486296458516e-07,9.058156252895954e-07,2.0299633680928213e-12,2.3728306003610304e-11,2.3247688968914894e-07,5.008726310135399e-06,4.2110224395995705e-09,1.6347787472779802e-11,4.564393902041255e-13,3.592877600196766e-09,6.650701275741495e-07,1.6366810629708618e-05,0.001262897401351716,0.00013880587808403873,5.420862631473278e-07
0.0020309073936783315,0.6541455008458844,7.600431321253041e-05,6.274878565186605e-05,0.00015103316859115155,0.023001849032231743,0.0,0.0,0.0006313491363451607,4.064245661361483e-05,0.42889615949215504,0.02011509356552481,2.6544085138663875e-06,1.2144963620207423e-14,3.554148165927401e-11,5.023358156614264e-09,1.4591097802437838e-05,0.0020576045021663265,2.980695323851247e-07,1.189961461748196e-09,4.9536087848024334e-05,1.63849930752608e-11,1.0297258500359338e-09,5.1681111026005815e-06,4.485768581959236e-09,0.0004669083290842792,1.837488416838119e-09,4.769112708837072e-06,1.757309096680676e-07,4.3178420840861485e-10,1.6861511459625583e-08,1.4555308959157326e-11,2.540901367431849e-09,6.861744715009377e-08,3.76,0.0,0.04317267763049369,0.5394650421607563,0.43914225904440807,0.00020357435761844762,0.0012596482108447455,0.4536933727390373,1.2388795261394556e-15,5.163037284495542e-16,1.4168579989518524e-10,1.406747449125397e-06,0.008404258865043522,1.7303166567303809e-06,1.1377940782624181e-13,3.4369341782966774e-15,1.404254162055842e-07,1.9576476238436874e-07,7.638155384634002e-09,0.0027424372153909953,0.0001403249699545816,1.204055410157576e-07,1.5116049671286238e-05,1.1879937455156907e-07,9.015370875051039e-07,2.0359041925949033e-12,2.376641958982215e-11,2.337878323764368e-07,5.038800132251188e-06,4.2233394179237365e-09,1.666378741648299e-11,4.639250843086125e-13,3.559134540021402e-09,6.683360161584051e-07,1.6552503190639574e-05,0.001254756745556608,0.00013904852663332296,5.422397466957818e-07
0.0020364115999943577,0.6542203775173345,7.69892894303008e-05,6.377493020502435e-05,0.0001524742040411937,0.02301658781801668,0.0,0.0,0.0006311562050995642,4.0542990412390676e-05,0.42948000978815554,0.020257359080730737,2.6701664196340958e-06,1.2649565180963905e-14,3.6543031408387536e-11,5.067698032397469e-09,1.4812266165978052e-05,0.002047078157658581,3.0196553673558597e-07,1.2072723132536976e-09,4.943975897074018e-05,1.6399064223507493e-11,1.0286642344482337e-09,5.246067968522787e-06,4.5518791282437755e-09,0.00046765755566589926,1.8586269955483876e-09,4.772213078372283e-06,1.8019240886390778e-07,4.421393836456436e-10,1.701467159513526e-08,1.4777885903267723e-11,2.57437460642204e-09,6.888487905895639e-08,3.76,0.0,0.042542875577683395,0.538737417552663,0.4397816344807699,0.00020485062560130637,0.001254413191855348,0.45440427042799914,1.2480672643492332e-15,5.201253635734e-16,1.426819448172456e-10,1.414295624587735e-06,0.008359850081508169,1.7206050075836253e-06,1.1422949416514763e-13,3.4503614667581316e-15,1.410358016384246e-07,1.9720505216827713e-07,7.595760565773313e-09,0.0027267608048305997,0.00014013571805419455,1.212509024261454e-07,1.5184267393020068e-05,1.1963330094757708e-07,8.972124900010881e-07,2.0420982190706415e-12,2.380342197578936e-11,2.3511572164334552e-07,5.069336982831327e-06,4.23618143070816e-09,1.6988602528987613e-11,4.716099136203576e-13,3.525587492032638e-09,6.716471478984354e-07,1.6741938596217114e-05,0.0012464969043158984,0.000139275560849734,5.42331338987844e-07
0.002041915806310384,0.6542948959014109,7.799760894048542e-05,6.48294311423522e-05,0.00015395113540157102,0.023030612353505432,0.0,0.0,0.0006309598473899547,4.044325688312907e-05,0.43006039023499476,0.02040108210628421,2.6863096101996875e-06,1.3180825385314171e-14,3.758377195780705e-11,5.113512427022686e-09,1.5036915187311786e-05,0.0020365200741518617,3.059376306709178e-07,1.2248955301764253e-09,4.93379094654592e-05,1.6412037391093586e-11,1.0279072355378827e-09,5.325720900251422e-06,4.619069222253513e-09,0.0004683846069076757,1.8800939082402147e-09,4.774970031782669e-06,1.847568900804228e-07,4.528316437197211e-10,1.7171673884060494e-08,1.5004122214841706e-11,2.6084930332915245e-09,6.914942951103292e-08,3.76,0.0,0.04191572227929196,0.5380109265896775,0.44041930238192295,0.00020612498136568985,0.0012491567919184006,0.455113014382133,1.257589153060333e-15,5.240862832200048e-16,1.4371404392010513e-10,1.4220190164846166e-06,0.008315428246706424,1.7108902455069806e-06,1.1469242961121529e-13,3.4641729407064193e-15,1.4166251958071633e-07,1.986819151543771e-07,7.553357700171765e-09,0.0027108899217106863,0.00013994676145826206,1.2210603699742258e-07,1.525457777598618e-05,1.2047686923656794e-07,8.928412686927556e-07,2.0485524596557076e-12,2.3839283151950208e-11,2.3646107136489807e-07,5.100350205416149e-06,4.249563014010933e-09,1.7322583267141113e-11,4.795018996758404e-13,3.4922341975907568e-09,6.75004874480133e-07,1.693523849499055e-05,0.0012381168512269143,0.00013948646511276338,5.423592704457089e-07
0.0020468695919948075,0.6543616560199124,7.892577397768992e-05,6.580364526033474e-05,0.00015531220110446856,0.02304261257681537,0.0,0.0,0.0006307800000974711,4.035324435538539e-05,0.4305797565714441,0.02053170786613975,2.701179271496098e-06,1.3683179888957288e-14,3.855557554860436e-11,5.156047648271549e-09,1.5242114694485396e-05,0.0020269900185507076,3.09579517362281e-07,1.2410295672330523e-09,4.924144387496567e-05,1.6422768740822066e-11,1.027495117825293e-09,5.398893537559526e-06,4.680477482619061e-09,0.00046901948711300964,1.899702504343674e-09,4.77715254455058e-06,1.8895424546995373e-07,4.627540006235053e-10,1.7316380003546474e-08,1.521091024103223e-11,2.63976792656399e-09,6.938499120677203e-08,3.76,0.0,0.04135354197464877,0.5373580210699271,0.4409917649546488,0.0002072699418839704,0.0012444070047572143,0.45574905923302195,1.2664534467077011e-15,5.27773905671177e-16,1.4467463471978546e-10,1.4291247865112199e-06,0.008275432927639177,1.7021432225221019e-06,1.15120403660733e-13,3.47694208159993e-15,1.4224096817382437e-07,2.0004343086275521e-07,7.515183683267055e-09,0.002696437816243985,0.0001397769444576216,1.2288422457224688e-07,1.5319699599836498e-05,1.212445322256282e-07,8.888668280277555e-07,2.0545898131260096e-12,2.3870556670796436e-11,2.3768726425434698e-07,5.128680830339476e-06,4.2620803193880055e-09,1.7631307946886087e-11,4.867887711744012e-13,3.462380141043267e-09,6.780678523886637e-07,1.711261753073578e-05,0.0012304711622228696,0.000139662049997464,5.423284782754275e-07
0.002051327999110789,0.6544214918223735,7.97784379646422e-05,6.670155413877856e-05,0.00015656383446107386,0.023052900335588034,0.0,0.0,0.0006306154523086303,4.027200998434667e-05,0.4310447680832136,0.020650326458280646,2.714847005155665e-06,1.415606766278462e-14,3.945996297056805e-11,5.195417142699045e-09,1.5429266477947992e-05,0.0020183899553705737,3.1291300993651517e-07,1.2557762686911156e-09,4.915067336242997e-05,1.643165775733761e-11,1.0273491384997684e-09,5.465978820179816e-06,4.736514823219422e-09,0.0004695747138750928,1.9175897601531007e-09,4.778870848518307e-06,1.9280515049409324e-07,4.719353082189233e-10,1.7449466225089575e-08,1.5399626860260894e-11,2.6683887471112906e-09,6.959488998497653e-08,3.76,0.0,0.04084940311556215,0.5367711389684369,0.44150583260097354,0.00020829856243847165,0.0012401161992899995,0.45632003443428976,1.2746769974008723e-15,5.311951736074501e-16,1.4556560761062062e-10,1.4356491626252974e-06,0.00823942092691926,1.6942670337926703e-06,1.1551503202404863e-13,3.4887168839412727e-15,1.4277358362402302e-07,2.012958347428491e-07,7.480814242472827e-09,0.0026832930034501015,0.00013962430010319227,1.2359169847350105e-07,1.537984398642201e-05,1.2194243876943665e-07,8.852567840544055e-07,2.0602133730274567e-12,2.3897871294727058e-11,2.3880364404952234e-07,5.154526638311748e-06,4.273739742576414e-09,1.7915996230676103e-11,4.935015640475636e-13,3.4356429722101734e-09,6.808587023298038e-07,1.7275102905766624e-05,0.001223505432780383,0.00013980821106903047,5.422542984695196e-07
0.00205578640622677,0.6544810922768163,8.064802317209194e-05,6.762014357356999e-05,0.0001578415621444861,0.02306269468533379,0.0,0.0,0.0006304482194939703,4.019054719264581e-05,0.4315074815637026,0.020769965524910228,2.7287929414702017e-06,1.4649714997716343e-14,4.0393757874993164e-11,5.235847437074146e-09,1.561878637794359e-05,0.0020097676186689706,3.16300744264929e-07,1.2707414911299313e-09,4.905610293075191e-05,1.6439814764675064e-11,1.0274226044559636e-09,5.534253690234683e-06,4.793291081278761e-09,0.00047011426245909487,1.935709298720003e-09,4.780352555156054e-06,1.967262784995417e-07,4.813625645802883e-10,1.7585339100948983e-08,1.559084480852839e-11,2.6974698925963768e-09,6.980274370806054e-08,3.76,0.0,0.040346987053246415,0.5361849280578127,0.44201882691261435,0.00020932520067687635,0.0012358097104828237,0.4568896330632109,1.2831397924966286e-15,5.347161630278111e-16,1.4648233000333386e-10,1.4422994297299587e-06,0.00820339036628526,1.6863864264854148e-06,1.1591886171493057e-13,3.5007667604280766e-15,1.4331789231556484e-07,2.0257463106958604e-07,7.446429458138025e-09,0.0026700160953999656,0.00013947183064529442,1.243060459953746e-07,1.544148106760765e-05,1.2264712689264504e-07,8.816150980247698e-07,2.066021293347027e-12,2.3924379605406593e-11,2.3993247054460234e-07,5.180710648941392e-06,4.285781439100653e-09,1.8207382564452016e-11,5.003659191618794e-13,3.4090291222504e-09,6.836827622138857e-07,1.744035878764012e-05,0.0012164589582946406,0.00013994282473435204,5.421350499288095e-07
0.0020602448133427514,0.6545404572511905,8.153505446312922e-05,6.856008727489389e-05,0.00015914622732836364,0.02307198773883347,0.0,0.0,0.0006302781598242648,4.010883895745756e-05,0.43196788973464534,0.020890645593644983,2.7430252783472406e-06,1.516524541834135e-14,4.1358187655653494e-11,5.277368766709725e-09,1.5810699267673753e-05,0.002001122533714618,3.1974411698602055e-07,1.2859294050803156e-09,4.895767703640152e-05,1.6447237328933957e-11,1.0277219823933278e-09,5.6037422276163835e-06,4.850815501790146e-09,0.00047063777002341947,1.9540666390336636e-09,4.781594127285854e-06,2.007183670464613e-07,4.910437931213709e-10,1.7724086514885873e-08,1.5784594233173408e-11,2.727023273667331e-09,7.000850376520039e-08,3.76,0.0,0.039846289329465434,0.5355993655147375,0.4425307625095121,0.00021034962060378158,0.0012314870029472944,0.4574578663413256,1.2918483127878143e-15,5.383395743088916e-16,1.4742550140902808e-10,1.4490791086078101e-06,0.008167338068452113,1.6785006437495469e-06,1.1633214075568504e-13,3.5130991173079214e-15,1.4387420832652103e-07,2.0388060206586926e-07,7.412026123061827e-09,0.002656605670415922,0.0001393195301569436,1.2502740897499395e-07,1.5504649419432597e-05,1.233587366253528e-07,8.779414412208755e-07,2.0720179755070507e-12,2.3950063106792183e-11,2.4107406394237783e-07,5.20724106477322e-06,4.298214532158359e-09,1.85056927148929e-11,5.07387043513382e-13,3.3825374323563047e-09,6.865408626851564e-07,1.760846126903585e-05,0.0012093311641069302,0.00014006558828847667,5.419696998218811e-07
