Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145),CHO3(309),CHFO2(220),C2H2F(70),CF(49),CH2F2(40),CHF2(81),S(2051),CF2(42),CF2O(48),S(2111),CHF2O(189)
0.009999999999999998,0.5911988763111348,0.00014157914413911432,0.00016970002964523468,0.00024196972408719867,0.010007902109176021,0.0,0.0,0.0004967085966747209,6.44804031828697e-05,0.48439356708335923,0.06423964453682367,4.6278202418725305e-07,1.2671336463564393e-14,1.6315686259703983e-11,7.841334286431769e-10,2.9896513284848425e-06,0.00016204040654142941,4.144780617588961e-08,3.0973002430532986e-11,1.6784741377827328e-06,3.1620596767615974e-13,1.0857917021852469e-10,3.824995539080632e-06,1.9575550643069387e-09,5.1132120441253736e-05,2.5534907980750007e-10,4.588376893206555e-07,2.5308321800706426e-08,3.191973632411151e-10,4.643636187361988e-09,5.271524660907843e-12,1.862968720922516e-09,6.969849489121507e-09,3.76,0.0,0.002587913952584651,0.41819779722846645,0.544284562193163,3.720118329386797e-05,6.679609516191341e-05,0.5477286573743654,3.4024802361483664e-16,6.216214153267458e-17,1.801014096564691e-11,1.6323716216207552e-07,0.003317331148889205,3.848020181754658e-07,3.186642839988628e-14,2.312562887301743e-16,3.521561569029082e-08,1.0605887072970071e-07,2.1686374932455543e-10,0.00012960123578834796,3.775264267176606e-05,4.7361118393912435e-08,1.7948517450438412e-05,5.375168389869925e-08,4.835483060520617e-07,3.371830178472984e-12,2.2987071952417645e-13,1.2616520701494412e-08,8.486976988938012e-07,1.7952862758574148e-08,1.087134089727346e-10,2.6529017644923275e-12,1.9511589722751667e-10,1.0430986919265296e-07,5.654783672798965e-06,6.000121139245119e-05,4.977805503834836e-06,9.039878110367122e-08,1.5187358984000051e-06,0.0012822287775749515,6.909416801430043e-10,1.1279273695217181e-11
0.010000801788476751,0.5911988763111348,0.00014174699144141748,0.0001699471490208983,0.00024225542104899255,0.010004409505295568,0.0,0.0,0.0004966347774962532,6.44359252993633e-05,0.48437348511302275,0.06427142363388236,4.627244229217119e-07,1.2706788802536878e-14,1.6341086222942952e-11,7.843716571853788e-10,2.9882683390918754e-06,0.00016180528795167788,4.145084307646339e-08,3.0955169053641414e-11,1.6752147880183558e-06,3.162248327919824e-13,1.0865661056320232e-10,3.824739109576598e-06,1.9569314247100035e-09,5.107980863779878e-05,2.552029236157207e-10,4.5807272738783713e-07,2.5271930217334424e-08,3.190272086057262e-10,4.645461144116184e-09,5.268943906508113e-12,1.862665976703712e-09,6.9601317240619575e-09,3.76,0.0,0.002581243960491442,0.41817269541092533,0.5442952576812836,3.718394294672765e-05,6.669503428863283e-05,0.5477398201934647,3.4032813102164833e-16,6.217687846541483e-17,1.8015390326041308e-11,1.6317151411025712e-07,0.003313292136528036,3.8419731263719224e-07,3.1854288589916586e-14,2.3115433799730243e-16,3.520328438736215e-08,1.0610872180824185e-07,2.1654404822816688e-10,0.00012937302297664734,3.77503794858721e-05,4.733389099215441e-08,1.794470687732822e-05,5.372084143519669e-08,4.831250001739729e-07,3.3709136164186057e-12,2.296346877121305e-13,1.2610104730561459e-08,8.483037252698274e-07,1.7947973066156024e-08,1.0889630629471402e-10,2.6573506924263054e-12,1.9481380374024706e-10,1.0425211094084849e-07,5.659048036048777e-06,5.987492595115891e-05,4.969502943244755e-06,9.024276115621662e-08,1.5185923985182848e-06,0.0012823019558122742,6.918016590164492e-10,1.1263550213691171e-11
0.010007498583691307,0.5911938000454064,0.00014316233737323312,0.00017203113613650082,0.0002446659452901261,0.009975090178941565,0.0,0.0,0.0004960165953991129,6.406340181186794e-05,0.48420400857126206,0.06453825416296327,4.6222815942144285e-07,1.3007171526999512e-14,1.6554581345692583e-11,7.863338028848974e-10,2.9765094398532466e-06,0.00015984143118017447,4.147413276976603e-08,3.080394926555048e-11,1.6480544705930494e-06,3.163824049122037e-13,1.093026210373937e-10,3.822340798614643e-06,1.9516225733322078e-09,5.064058897543544e-05,2.5396903477283593e-10,4.5168570847670356e-07,2.496541973508099e-08,3.1757610024891995e-10,4.6606139518829515e-09,5.247023365984947e-12,1.8600258411442637e-09,6.8788043341947536e-09,3.76,0.0,0.002525887942993819,0.417962608277047,0.544384366408328,3.703839195711022e-05,6.585060601588105e-05,0.5478327083146212,3.4098431665057127e-16,6.229761475554562e-17,1.8058739013173015e-11,1.6261488922833374e-07,0.0032795484714677877,3.791470480592061e-07,3.1751398428500785e-14,2.302914510308942e-16,3.5098839577349946e-08,1.0652804017306858e-07,2.1387363898582026e-10,0.00012747015949849611,3.773143813729161e-05,4.710436385147087e-08,1.7912282275779168e-05,5.3460834508382086e-08,4.795889004783846e-07,3.3631463896631886e-12,2.2765303759018544e-13,1.2555994672095496e-08,8.449713973691751e-07,1.790653698549993e-08,1.1044171275691927e-10,2.6949575388792355e-12,1.92303864698637e-10,1.0376535793934994e-07,5.6948362427124446e-06,5.8823415324240917e-05,4.9001144194286815e-06,8.893947108172106e-08,1.517326838672923e-06,0.0012829097801995118,6.990523602223235e-10,1.1132328220300624e-11
0.010014195378905863,0.5911885242991232,0.00014460204643645879,0.00017415131621592188,0.0002471205557480927,0.009945505249816463,0.0,0.0,0.0004953955356573405,6.368904216532407e-05,0.4840313820224178,0.06480761838685842,4.617041459852014e-07,1.331532667087303e-14,1.6770471917034158e-11,7.882451761845331e-10,2.964377547174591e-06,0.00015787748579985358,4.1493635743091384e-08,3.0648657687527864e-11,1.6210092500354436e-06,3.1653969419196356e-13,1.0994701032597806e-10,3.8194781317442065e-06,1.946134067629193e-09,5.0197283230394874e-05,2.5271151839894627e-10,4.4530324397222697e-07,2.4654420024236473e-08,3.160711478656221e-10,4.675598165102185e-09,5.2244472600573e-12,1.8571834714767516e-09,6.797195285482872e-09,3.76,0.0,0.002471164593197876,0.4177517398850606,0.5444730760763427,3.6890050486311455e-05,6.500560800976644e-05,0.5479249746012365,3.416168445964219e-16,6.241403785379554e-17,1.810117643831732e-11,1.620431387132668e-07,0.003245790190290426,3.740977267440042e-07,3.1645787257223854e-14,2.2940789162835687e-16,3.4991757343471237e-08,1.069526887925717e-07,2.1120301400029099e-10,0.00012557322369746203,3.771242663564793e-05,4.687102504707608e-08,1.7878769243366726e-05,5.319650114078338e-08,4.76051975941554e-07,3.3551755841055053e-12,2.2565316103339235e-13,1.250094188233409e-08,8.415636782551474e-07,1.7864016079361834e-08,1.1201949090475257e-10,2.7333799846817696e-12,1.8981756310910607e-10,1.0327077277643268e-07,5.7309307983350945e-06,5.777781261711511e-05,4.830655847156699e-06,8.76360134217708e-08,1.5159394812112751e-06,0.0012835115449448009,7.064261997076938e-10,1.1001311589274246e-11
0.01002089217412042,0.591183046622123,0.00014606665446024054,0.00017630845032011786,0.0002496202577033755,0.009915652887982934,0.0,0.0,0.00049477162314912,6.331285170851079e-05,0.48385555891813686,0.0650795606003268,4.6115140413571155e-07,1.363144905385799e-14,1.698874199467502e-11,7.901036863405457e-10,2.9518699635629487e-06,0.00015591350789251527,4.1509236993828185e-08,3.04892701613577e-11,1.594083239393969e-06,3.1669628540024955e-13,1.1058948656128716e-10,3.816142365209159e-06,1.940464478833498e-09,4.97499108147435e-05,2.514301680450349e-10,4.389262586312519e-07,2.433904396641946e-08,3.1451180226058834e-10,4.690401842964265e-09,5.201211235531166e-12,1.8541345023416264e-09,6.715314424740425e-09,3.76,0.0,0.00241707468054409,0.4175400678324194,0.5445613866899931,3.673889795113015e-05,6.416008361982243e-05,0.5480166169722689,3.4222481478814345e-16,6.252598351454613e-17,1.814266501765053e-11,1.6145585722100013e-07,0.0032120182170515344,3.690496065644628e-07,3.1537380654873716e-14,2.2850311280877263e-16,3.488196858579233e-08,1.073827650913852e-07,2.085322848554802e-10,0.00012368240853478758,3.769334296606106e-05,4.663382621448258e-08,1.78441370610347e-05,5.292778636808234e-08,4.725143560859332e-07,3.3469956034020695e-12,2.2363514705919864e-13,1.2444930958171196e-08,8.380793549375185e-07,1.7820380551992918e-08,1.136305052035429e-10,2.7726404200722775e-12,1.8735487616854451e-10,1.0276823445819899e-07,5.767333215149871e-06,5.6738224252437134e-05,4.761136681375005e-06,8.633256273149508e-08,1.5144272747958869e-06,0.0012841072280012902,7.139258982374945e-10,1.0870524585929447e-11
0.010027588969334976,0.5911773645131545,0.00014755670846286581,0.00017850331390048554,0.0002521660782527582,0.009885531271277108,0.0,0.0,0.0004941448836783889,6.293483652466436e-05,0.48367649169974974,0.06535412604998513,4.6056892304189087e-07,1.3955735002216107e-14,1.7209371901820903e-11,7.9190717644275e-10,2.9389840964291552e-06,0.0001539495573002009,4.15208186845958e-08,3.0325763793056346e-11,1.5672805784614638e-06,3.168517418562046e-13,1.1122974435058194e-10,3.8123247208913783e-06,1.9346123894194883e-09,4.9298493391991266e-05,2.501247781094234e-10,4.325556940330126e-07,2.401941010736137e-08,3.128975361197367e-10,4.70501254393878e-09,5.177311125905736e-12,1.850874497415796e-09,6.633171913963749e-09,3.76,0.0,0.0023636189681845933,0.4173275692395503,0.544649298223473,3.658491405009342e-05,6.331407868294346e-05,0.5481076332980483,3.4280729965524445e-16,6.263328247426607e-17,1.8183166008674657e-11,1.6085263104795755e-07,0.003178233522135834,3.640029597852004e-07,3.142610262925129e-14,2.275765567959984e-16,3.4769402689204876e-08,1.0781836799249601e-07,2.0586156984984975e-10,0.00012179791011611427,3.767418507071507e-05,4.639271837639843e-08,1.780835417744086e-05,5.265463452610098e-08,4.689761709954238e-07,3.338600706500659e-12,2.2159909477902103e-13,1.2387946226997889e-08,8.345172008873541e-07,1.7775599838107478e-08,1.1527564540726006e-10,2.8127619020861678e-12,1.8491577962340856e-10,1.0225762006981546e-07,5.804044859467827e-06,5.570475816186045e-05,4.691566674539202e-06,8.502929878089649e-08,1.5127871039913401e-06,0.0012846968075474465,7.215542346876452e-10,1.0739992156872356e-11
0.010034285764549532,0.5911714754187641,0.00014907276662729557,0.00018073669679018965,0.0002547590665215321,0.0098551385875324,0.0,0.0,0.0004935153440489738,6.25550034790705e-05,0.4834941317786063,0.06563136095209361,4.5995565916470595e-07,1.428838534240946e-14,1.7432338032951596e-11,7.936534211002029e-10,2.9257174649569436e-06,0.0001519856978708012,4.1528260012195855e-08,3.015811697675214e-11,1.5406054325791852e-06,3.170055940143416e-13,1.1186746427965403e-10,3.8080163931850135e-06,1.9285763940374787e-09,4.8843054967490744e-05,2.487951445295228e-10,4.261925087777185e-07,2.369564269404789e-08,3.1122784709951735e-10,4.719417310488606e-09,5.152742962793466e-12,1.8473989612912068e-09,6.550778239713485e-09,3.76,0.0,0.0023107982118624475,0.41711422074121335,0.5447368106187289,3.642807878998581e-05,6.246764162248501e-05,0.5481980213988678,3.4336334327431077e-16,6.2735760295791e-17,1.822263947274005e-11,1.60233037718438e-07,0.003144437124615681,3.589580736183545e-07,3.13118755515935e-14,2.2662765460024195e-16,3.465398748835526e-08,1.0825959791036527e-07,2.0319099429462839e-10,0.00011991992772748506,3.76549508480775e-05,4.614765223990975e-08,1.7771388196614536e-05,5.2376989589380705e-08,4.6543755132473584e-07,3.329985005881327e-12,2.1954511380242035e-13,1.2329971741888184e-08,8.308759762297991e-07,1.7729642593617983e-08,1.1695582698093044e-10,2.853768174401397e-12,1.8250024809505107e-10,1.0173880490102032e-07,5.841066939780191e-06,5.467752379491219e-05,4.621955883559486e-06,8.372640667075767e-08,1.5110157890991306e-06,0.001285280261999951,7.293140458491824e-10,1.0609739942298828e-11
0.010040982559764088,0.5911653767324602,0.00015061539807766758,0.00018300940325496497,0.00025740029388641604,0.009824473037015323,0.0,0.0,0.0004928830321806811,6.217336026812108e-05,0.48330842951645964,0.06591131251026208,4.5931053542417783e-07,1.462960173642791e-14,1.7657612568667958e-11,7.953401255168165e-10,2.9120677082059965e-06,0.00015002199770334954,4.1531437209962104e-08,2.998630953415382e-11,1.5140619913866692e-06,3.1715733713050377e-13,1.1250231250395957e-10,3.8032085563960374e-06,1.9223551008652004e-09,4.838362197970487e-05,2.474410644009955e-10,4.1983767869431405e-07,2.3367871703784515e-08,3.095022591640172e-10,4.7336026524703e-09,5.127502989040924e-12,1.8437033373917626e-09,6.468144222646954e-09,3.76,0.0,0.0022586131587198767,0.4168999984778462,0.5448239237835968,3.6268372513879626e-05,6.162082357485004e-05,0.5482877790435541,3.4389196124275367e-16,6.283323734487012e-17,1.8261044271366373e-11,1.5959664557926548e-07,0.0031106300946732867,3.5391525092922543e-07,3.1194620068756674e-14,2.256558254091374e-16,3.453564922205929e-08,1.0870655677315915e-07,2.0052069083119721e-10,0.00011804866387215758,3.7635638152117786e-05,4.589857803239726e-08,1.7733205872113154e-05,5.209479498430121e-08,4.618986283074986e-07,3.321142467096634e-12,2.1747332464514427e-13,1.227099130179185e-08,8.2715442783365e-07,1.7682476693230305e-08,1.186719916302403e-10,2.8956836861282197e-12,1.801082541039058e-10,1.0121166263137431e-07,5.878400494058082e-06,5.365663212600777e-05,4.55231467681086e-06,8.242407694880302e-08,1.5091100861029431e-06,0.001285857570027161,7.372082255121633e-10,1.0479794286973141e-11
0.010047679354978644,0.5911590657938638,0.00015218518292851464,0.00018532225187037652,0.00026009085397916536,0.00979353283496671,0.0,0.0,0.000492247977146459,6.178991547192879e-05,0.48311933420592346,0.0661940289330559,4.586324405979729e-07,1.4979587893563265e-14,1.788516324254753e-11,7.969649247485147e-10,2.8980325924461493e-06,0.00014805852941253997,4.153022358847827e-08,2.981032285157469e-11,1.4876544674641595e-06,3.173064340969284e-13,1.1313394019033121e-10,3.797892372726744e-06,1.915947132132122e-09,4.792022339529337e-05,2.460623361514639e-10,4.134921970245729e-07,2.3036232864499564e-08,3.077203236296036e-10,4.747554531044977e-09,5.101587671221708e-12,1.8397830032429704e-09,6.385281027289749e-09,3.76,0.0,0.0022070645459834858,0.4166848780871894,0.5449106375899304,3.6105775930617895e-05,6.0773678551030186e-05,0.5483769039480341,3.44392140307044e-16,6.292552872166398e-17,1.82983380535075e-11,1.5894301443684945e-07,0.0030768135561145926,3.488748111360783e-07,3.107425520851683e-14,2.24660477439198e-16,3.441431259553371e-08,1.0915934800745056e-07,1.9785079986396518e-10,0.00011618432430421534,3.761624479154873e-05,4.564544535673689e-08,1.7693773104738225e-05,5.180799342287841e-08,4.58359533768721e-07,3.3120669089637107e-12,2.1538385915421562e-13,1.2210988463080607e-08,8.233512906562407e-07,1.763406923153093e-08,1.2042510810821922e-10,2.938533608027545e-12,1.7773976769115417e-10,1.0067606540200282e-07,5.9160463764848e-06,5.264219565865738e-05,4.482653741265171e-06,8.112250572661112e-08,1.5070666867623873e-06,0.0012864287105633888,7.452397249363732e-10,1.0350182253869222e-11
0.0100543761501932,0.5911525398877129,0.00015378271237947985,0.0001876760752997129,0.0002628318626630048,0.009762316214288335,0.0,0.0,0.0004916102091932331,6.14046786101993e-05,0.48292679405112215,0.06647955945138403,4.579202291510737e-07,1.53385495736616e-14,1.811495296958839e-11,7.985253812313981e-10,2.8836100180652405e-06,0.00014609537041570365,4.152448949287486e-08,2.963013993528908e-11,1.4613870948608835e-06,3.1745231200126477e-13,1.1376198289764196e-10,3.792059000829032e-06,1.9093511244429023e-09,4.7452890808116696e-05,2.446587602265867e-10,4.071570745775285e-07,2.2700867665718917e-08,3.05881621643855e-10,4.761258340969814e-09,5.074993711592323e-12,1.8356332756379695e-09,6.302200172082712e-09,3.76,0.0,0.002156153099529927,0.41646883469605933,0.5449969518716709,3.5940270145843193e-05,5.992626359339678e-05,0.54846539377391,3.448628374886008e-16,6.301244410096129e-17,1.833447721899571e-11,1.5827169605381794e-07,0.003042988689007782,3.438370910897945e-07,3.0950698473437476e-14,2.2364100872760354e-16,3.42899008392709e-08,1.0961807652675242e-07,1.9518147002664302e-10,0.00011432711805809943,3.7596768529080446e-05,4.538820340137802e-08,1.7653054937631096e-05,5.1516527141852e-08,4.5482040014168655e-07,3.3027520032810848e-12,2.132768609505022e-13,1.2149946537471195e-08,8.194652893421736e-07,1.75843865216093e-08,1.2221617287832535e-10,2.9823438505102305e-12,1.7539475712926915e-10,1.0013188383138756e-07,5.9540052436717655e-06,5.163432842732678e-05,4.412984089550407e-06,7.982189479540074e-08,1.504882218878223e-06,0.001286993662824118,7.534115533442956e-10,1.022093163771623e-11
0.010061072945407756,0.5911457962429018,0.0001554085885949607,0.0001900717201049665,0.00026562445810845943,0.009730821428463777,0.0,0.0,0.0004909697598084724,6.101766020015542e-05,0.48273075614859956,0.06676795433561661,4.571727210022072e-07,1.570669308870795e-14,1.8346939542645604e-11,8.000189831073422e-10,2.8687980274761597e-06,0.00014413260322703074,4.151410225855978e-08,2.944574547534594e-11,1.435264127542041e-06,3.175943603988118e-13,1.1438606007725586e-10,3.7856996049378966e-06,1.902565729680812e-09,4.6981658539995914e-05,2.4323013968963175e-10,4.0083333987780244e-07,2.236192335969944e-08,3.039857670081959e-10,4.774698893644958e-09,5.047718061259099e-12,1.8312494181784798e-09,6.218913539606612e-09,3.76,0.0,0.0021058795323730126,0.41625184291214906,0.5450828664227994,3.5771836694720845e-05,5.907863890214726e-05,0.5485532461270336,3.45302979448668e-16,6.309378761616693e-17,1.836941689203116e-11,1.5758223405871123e-07,0.0030091567324410564,3.388024457768162e-07,3.082386582160873e-14,2.2259680707239463e-16,3.416233570364815e-08,1.1008284871810471e-07,1.9251285854423945e-10,0.00011247725747684891,3.757720708067737e-05,4.5126801107732675e-08,1.761101554906917e-05,5.122033809354421e-08,4.512813604853419e-07,3.293191274144615e-12,2.111524858791079e-13,1.2087848596976523e-08,8.154951389107101e-07,1.7533394091488917e-08,1.24046210622007e-10,3.027141083406015e-12,1.730731891581461e-10,9.957898708422721e-08,5.992277540058713e-06,5.0633145997668336e-05,4.343317066723614e-06,7.852245173617473e-08,1.5025532467186313e-06,0.0012875524063220589,7.617267773568198e-10,1.0092070975989549e-11
0.010067769740622312,0.5911388320316388,0.00015706342454213117,0.00019251004654417152,0.0002684698007738186,0.009699046754693817,0.0,0.0,0.0004903266617961457,6.0628871816603376e-05,0.4825311664684834,0.0670592649124302,4.563887011518941e-07,1.608422583338439e-14,1.8581075374816825e-11,8.014431435082235e-10,2.8535948137790706e-06,0.00014217031575788268,4.149892623788062e-08,2.925712597398614e-11,1.409289837752091e-06,3.177319302912159e-13,1.1500577458482507e-10,3.7788053646506497e-06,1.8955896160716444e-09,4.650656374298038e-05,2.417762804684187e-10,3.945220393085007e-07,2.2019552952012058e-08,3.0203240807401094e-10,4.787860402140988e-09,5.0197579345229516e-12,1.8266266427227027e-09,6.135433386890002e-09,3.76,0.0,0.002056244543053502,0.41603387681599446,0.5451683809952171,3.56004575763797e-05,5.823086796966291e-05,0.5486404585560768,3.457114622499714e-16,6.316935781525457e-17,1.8403110913967706e-11,1.5687416417598967e-07,0.002975318987372854,3.337712490491025e-07,3.0693671695397556e-14,2.2152725032552185e-16,3.403153748134069e-08,1.1055377242236355e-07,1.8984513158247772e-10,0.00011063495823909807,3.75575581148298e-05,4.4861187092723126e-08,1.756761825075271e-05,5.0919367856759475e-08,4.4774254850222494e-07,3.283378098269916e-12,2.0901090246647525e-13,1.2024677494626426e-08,8.114395454469862e-07,1.7481056685870702e-08,1.25916274882214e-10,3.072952753789859e-12,1.7077502833728153e-10,9.901724302763089e-08,6.0308634824744736e-06,4.9638765464081065e-05,4.273664356896497e-06,7.722439002601579e-08,1.5000762716173446e-06,0.0012881049208840068,7.701885203798732e-10,9.963629559361767e-12
0.010074466535836869,0.5911316443685999,0.0001587478439072219,0.00019499192827502663,0.00027136907321783635,0.009666990497205675,0.0,0.0,0.0004896809493343547,6.0238326154923105e-05,0.4823279698359946,0.06735354358129779,4.555669195117375e-07,1.6471355528044782e-14,1.8817307123658373e-11,8.027951992390725e-10,2.8379987292422837e-06,0.00014020860163549865,4.1478822830937495e-08,2.9064269875529216e-11,1.3834685142636647e-06,3.1786433189794005e-13,1.1562071207934444e-10,3.7713674853872445e-06,1.8884214689700626e-09,4.6027646504499354e-05,2.4029699167786936e-10,3.882242372274354e-07,2.1673915180888927e-08,3.000212295584088e-10,4.8007264644776624e-09,4.9911108232549625e-12,1.8217601099878435e-09,6.0517723558353394e-09,3.76,0.0,0.0020072488138865655,0.4158149099532185,0.5452534952966128,3.542611529008462e-05,5.738301775133952e-05,0.5487270285511161,3.460871509810842e-16,6.323894759145323e-17,1.8435511830186668e-11,1.561470149153279e-07,0.0029414768195737432,3.287438945635473e-07,3.0560029139785293e-14,2.2043170736520798e-16,3.389742508680713e-08,1.1103095691986064e-07,1.8717846471950045e-10,0.0001088004393821914,3.753781925184965e-05,4.459130964603967e-08,1.7522825492799804e-05,5.061355763283119e-08,4.4420409855995544e-07,3.2733057066108253e-12,2.0685229239034533e-13,1.1960415880840255e-08,8.072972077847822e-07,1.7427338274854948e-08,1.278274487639424e-10,3.119807102661322e-12,1.6850023694071045e-10,9.844651840454902e-08,6.069763044093294e-06,4.865130544344405e-05,4.204037989863503e-06,7.592792914393603e-08,1.4974477327831738e-06,0.0012886511866686294,7.787999623526773e-10,9.835637442738237e-12
