Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145),CHO3(309)
0.002349358247684489,0.6552210155621667,0.005498574139368508,0.006472336009806654,0.008999815166500589,0.0079427480771086,0.0,0.0,0.0002708029366051425,1.5577880339220748e-05,0.2514365848516735,0.28105249534759025,2.595116708834356e-07,2.016871385322875e-15,5.920660582959715e-14,2.1416881378645092e-13,2.8387539659933814e-11,2.141542269800174e-09,2.8876642135135982e-12,7.657000225140346e-18,1.2427250499901307e-14,1.5868448172093785e-18,6.237368729112e-14,1.926884008463041e-11,5.3125049954867947e-14,2.1995877788049284e-10,4.294004439262881e-17,7.732012319363044e-16,4.4294153523589495e-19,1.106323715294984e-18,8.201614121852178e-13,3.064553558372773e-17,2.2105368901867967e-14,1.7974844619643634e-16,3.76,0.0,8.503201922365589e-13,0.3265426956107257,0.517148610529823,1.4476833940657068e-10,4.371360172238792e-13,0.5324848359062145,1.5748941126839325e-17,1.9969224224681945e-18,2.6070074730745025e-10,6.629025618516535e-14,2.0669845121159353e-09,3.3607700714342464e-16,1.937331630683451e-18,7.27117649792776e-21,6.605366889950094e-11,4.5243735396611025e-06,1.5544660051182944e-16,1.3164055314945209e-13,8.958900477725204e-05,3.797302269060389e-16,3.262897321717119e-08,3.731377263520154e-16,8.18291450787673e-10,2.5856315847370773e-15,1.2514303387489925e-17,9.120881447997898e-16,3.7546268666190906e-13,5.080369511658467e-12,1.6322611003576704e-08,3.857655141879696e-10
0.0023497091752834993,0.6552038399019543,0.005492478848391873,0.006465561706127544,0.008995580534907722,0.007937945437986597,0.0,0.0,0.000270651233792789,1.557306740855222e-05,0.25116061532793305,0.28132846541906076,2.5904408413780206e-07,1.9898139247791643e-15,5.84524948722827e-14,2.1138346221336938e-13,2.7981450320483716e-11,2.136624774698399e-09,2.855999121908267e-12,7.558947052522554e-18,1.2275174087284495e-14,1.5574432482202339e-18,6.153237218718472e-14,1.8989378436435594e-11,5.250518248046763e-14,2.174716003839392e-10,4.217977578626633e-17,7.465149632339022e-16,4.2731150981235673e-19,1.067541957375681e-18,8.109623071443679e-13,3.021585963562455e-17,2.184172153837983e-14,1.7719116973632602e-16,3.76,0.0,8.391348545665394e-13,0.32640538557109344,0.5171586579336517,1.4181852336816756e-10,4.315575228962108e-13,0.5324848381637941,1.5712006711580967e-17,1.992219337191826e-18,2.6067224504597533e-10,6.542393386091047e-14,2.0594182817686463e-09,3.316562804506485e-16,1.9346226428157306e-18,7.258827619861155e-21,6.603749665775996e-11,4.522171130815389e-06,1.5469117371159647e-16,1.2731343446742734e-13,8.955128269625193e-05,3.6685997756313837e-16,3.259149752781504e-08,3.6048968117252816e-16,8.08213238335973e-10,2.581653497849228e-15,1.237279860010766e-17,8.820297451257175e-16,3.70700916577507e-13,5.072589526030788e-12,1.63211528747546e-08,3.85972738972508e-10
0.0023500601028825095,0.6551866902417796,0.005486388272680272,0.006458794674688923,0.008991346793131037,0.007933142320516291,0.0,0.0,0.0002704996739369197,1.5568252096315917e-05,0.2508850837664487,0.28160399752685356,2.585773265874551e-07,1.9631365383862213e-15,5.770853897302508e-14,2.086380869451382e-13,2.7582097512953037e-11,2.1317278900999804e-09,2.8246835960241282e-12,7.462368699250973e-18,1.2125313753664918e-14,1.528757834260658e-18,6.070361752809991e-14,1.871467897604447e-11,5.189544123131315e-14,2.1501274014820501e-10,4.14376349274049e-17,7.207967269702398e-16,4.1225824887841344e-19,1.0301860759321371e-18,8.018922531071583e-13,2.9792729922293116e-17,2.1581228026160692e-14,1.746805978623779e-16,3.76,0.0,8.28117670122177e-13,0.32626829142934144,0.5171687029438262,1.3893518661585503e-10,4.260599992853344e-13,0.5324848404203727,1.5675416150733404e-17,1.9874267478416777e-18,2.606429743392906e-10,6.457062442351025e-14,2.052027164586305e-09,3.273013816935555e-16,1.9319193585722895e-18,7.246539002353475e-21,6.602132711897743e-11,4.519969361623516e-06,1.5395046951681834e-16,1.231378030746549e-13,8.951361993637148e-05,3.5445239668844143e-16,3.255408361804605e-08,3.4829635694140096e-16,7.982591509882937e-10,2.577684154342553e-15,1.22329050269348e-17,8.53026267340553e-16,3.6600603531537426e-13,5.0648265736923365e-12,1.6319646829293843e-08,3.8617904040521243e-10
0.00235041103048152,0.6551695665413274,0.005480302441406219,0.006452034931532914,0.008987113965924885,0.00792833876105279,0.0,0.0,0.00027034825707142936,1.5563434437123716e-05,0.2506099893579715,0.2818790924802287,2.5811139782584697e-07,1.936833400774949e-15,5.697458667363783e-14,2.0593202077375908e-13,2.7189349888514175e-11,2.1268513666132414e-09,2.7937137034713215e-12,7.367235463813404e-18,1.1977625340884318e-14,1.5007662234151381e-18,5.988721618881918e-14,1.8444646174838455e-11,5.129562297201497e-14,2.1258186920741628e-10,4.0713062384644053e-17,6.960102279934125e-16,3.9775977213171285e-19,9.942018790619736e-19,7.929490668117949e-13,2.937603938992022e-17,2.1323850173670068e-14,1.7221556055277355e-16,3.76,0.0,8.172656382919921e-13,0.32613141279215835,0.5171787454969877,1.3611672129910872e-10,4.2064199158202934e-13,0.532484842675945,1.5639032354140964e-17,1.9827547639604565e-18,2.6061296765758036e-10,6.373008486726777e-14,2.0448062955929423e-09,3.2301110969347606e-16,1.92922170370533e-18,7.234309543452575e-21,6.600516011016553e-11,4.517768243879628e-06,1.5322407448671896e-16,1.1910814458854218e-13,8.947601638973613e-05,3.4249017158342674e-16,3.25167312195507e-08,3.3654073662024014e-16,7.884276587243868e-10,2.5737235192805353e-15,1.2094603762219051e-17,8.250392172090666e-16,3.6137686753728737e-13,5.057080586307852e-12,1.6318093122407402e-08,3.863844215461902e-10
0.00235076195808053,0.6551524687603346,0.0054742213833263885,0.006445282492363677,0.008982882077763012,0.007923534795600142,0.0,0.0,0.0002701969832275661,1.55586144652545e-05,0.2503353312942584,0.2821537510874401,2.5764629743031973e-07,1.9108988286862478e-15,5.625049007988218e-14,2.0326461665498418e-13,2.6803079240116916e-11,2.121994960533065e-09,2.763085560845696e-12,7.273518724044486e-18,1.1832066000931475e-14,1.473447018626945e-18,5.908295259865152e-14,1.8179186839745913e-11,5.070552993168773e-14,2.10178663830304e-10,4.0005520382274724e-17,6.721206667771907e-16,3.8379502159456005e-19,9.595375744256086e-19,7.841306130848426e-13,2.896567497393747e-17,2.106955032417688e-14,1.697949277953389e-16,3.76,0.0,8.065758265348784e-13,0.3259947492666972,0.517188785530478,1.333615633119328e-10,4.153020809982357e-13,0.5324848449305059,1.560291733006737e-17,1.9780973509904566e-18,2.605822143102619e-10,6.290207838960113e-14,2.037750958946741e-09,3.187842952725034e-16,1.926529606741054e-18,7.222138229964668e-21,6.598899546464697e-11,4.515567789243252e-06,1.5251159497808142e-16,1.1521916544072213e-13,8.943847194859336e-05,3.309568356794031e-16,3.2479440069735075e-08,3.2520663588108355e-16,7.787172517725106e-10,2.5697715582395197e-15,1.1957876515554251e-17,7.980316585966634e-16,3.568122684718528e-13,5.0493514966499526e-12,1.6316492008375303e-08,3.865888854476333e-10
0.0023511128856795404,0.6551353968584261,0.0054681451268028146,0.006438537372563973,0.00897865115285085,0.0079187304598275,0.0,0.0,0.0002700458524339481,1.55537922146705e-05,0.2500611087680419,0.282427974155766,2.5718202496565267e-07,1.8853272188334226e-15,5.553610354659674e-14,2.0063523993827742e-13,2.642316030890195e-11,2.1171584334723925e-09,2.7327953319999076e-12,7.181190511462162e-18,1.1688594101152339e-14,1.4467795709332907e-18,5.829061830218486e-14,1.7918209964664326e-11,5.012496857995168e-14,2.0780280430872437e-10,3.9314490818839533e-17,6.490946193584895e-16,3.7034378614610432e-19,9.261433811614055e-19,7.754348005919248e-13,2.856152801757463e-17,2.0818291299718466e-14,1.6741760655489004e-16,3.76,0.0,7.960453657351478e-13,0.3258583004605632,0.5171988229823076,1.3066818942847688e-10,4.1003888240018737e-13,0.53248484718405,1.5567065264155246e-17,1.9734569483850996e-18,2.6055071930515903e-10,6.208637396518396e-14,2.0308565777105566e-09,3.1461979539266164e-16,1.923842998086094e-18,7.210024051167834e-21,6.597283302099713e-11,4.513368009238235e-06,1.5181264456804098e-16,1.1146577622368665e-13,8.940098650531311e-05,3.1983645096858283e-16,3.244220991127145e-08,3.142783884518079e-16,7.691264395686537e-10,2.5658282372456255e-15,1.1822705089132955e-17,7.719680779393576e-16,3.523111216948277e-13,5.041639238367899e-12,1.6314843739963152e-08,3.8679243514773715e-10
0.002351814740877561,0.6551013305304384,0.005456007130048098,0.006425069151119006,0.00897019228835235,0.007909120818443192,0.0,0.0,0.0002697440200995662,1.554414101174074e-05,0.24951396710370682,0.2829751169001941,2.5625596202176494e-07,1.8352509650996053e-15,5.413588986164259e-14,1.954880755089477e-13,2.568188985124397e-11,2.1075440868057115e-09,2.6732134899284715e-12,7.000591341650622e-18,1.1407751468377212e-14,1.395320754423237e-18,5.674093128807326e-14,1.7409349414178225e-11,4.899168831666427e-14,2.031318625208833e-10,3.797998279940738e-17,6.055054017144106e-16,3.4490471817147366e-19,8.629750707111e-19,7.584029328600393e-13,2.7771466116144695e-17,2.0324749208955214e-14,1.6278868924147397e-16,3.76,0.0,7.754513073034778e-13,0.32558604543886577,0.5172188898961219,1.2546088453965655e-10,3.99737231209426e-13,0.5324848516880674,1.5496087933343828e-17,1.964293982195146e-18,2.604855290041106e-10,6.049097297810283e-14,2.0175329936448167e-09,3.0647329251341914e-16,1.9184859774344333e-18,7.185963183974695e-21,6.594051411757558e-11,4.508970518609829e-06,1.5045384435355381e-16,1.0434630416061593e-13,8.932619218240158e-05,2.987737524267759e-16,3.2367931562540405e-08,2.9357971169004627e-16,7.502977256421151e-10,2.5579673817668103e-15,1.1556957918355163e-17,7.225370278756406e-16,3.434948451752901e-13,5.02626495485546e-12,1.6311406746135038e-08,3.871968040525247e-10
0.0023525165960755815,0.6550673672342457,0.005443888670626549,0.0064116303842312325,0.00896173756101986,0.00789951011593472,0.0,0.0,0.0002694427602475915,1.5534481094075612e-05,0.24896855792588318,0.2835205271526774,2.553332052542248e-07,1.7865617106742683e-15,5.2772828699762355e-14,1.9048567910354867e-13,2.4964590256828776e-11,2.098006516487648e-09,2.6149383728332012e-12,6.82522893535814e-18,1.1134786131037575e-14,1.3462385375247588e-18,5.5236575659760314e-14,1.691737634792443e-11,4.7894320117472266e-14,1.9856656133059841e-10,3.6705742723537886e-17,5.649995401525442e-16,3.21295832393695e-19,8.043351271741753e-19,7.418375421764668e-13,2.7005028842470123e-17,1.9842935485638622e-14,1.5832072252738597e-16,3.76,0.0,7.554616710601417e-13,0.3253146445967422,0.5172389457550889,1.2048336381084743e-10,3.897265663681925e-13,0.5324848561879555,1.5426071079421667e-17,1.9552566739207307e-18,2.604174275181646e-10,5.894213817611797e-14,2.0048014372202365e-09,2.985629632711339e-16,1.9131501253626028e-18,7.16211938849974e-21,6.590820220670206e-11,4.504575861709828e-06,1.4914481001951424e-16,9.771262833162614e-14,8.925163256233143e-05,2.791863475795247e-16,3.2293894209762155e-08,2.7433095784893575e-16,7.319299516420066e-10,2.5501406899705727e-15,1.1297221020085219e-17,6.764871975353761e-16,3.349196159862395e-13,5.010957222354503e-12,1.6307784141611647e-08,3.875975523737131e-10
0.002353218451273602,0.6550335066464101,0.005431789962185834,0.0063982211841989815,0.008953287155466155,0.00788989862634707,0.0,0.0,0.0002691420730188195,1.5524812722721403e-05,0.2484248748110291,0.2840642113368354,2.544137507216978e-07,1.7392180057067912e-15,5.1445840882501164e-14,1.8562338506366197e-13,2.4270354408272683e-11,2.0885439865271464e-09,2.557940865687545e-12,6.65490523144115e-18,1.0869403111448392e-14,1.2993922428819612e-18,5.377603325055959e-14,1.644163306991898e-11,4.683146735755602e-14,1.9410447699467404e-10,3.5488235605334044e-17,5.273520862931333e-16,2.9938148184234876e-19,7.498890872718879e-19,7.25723329564465e-13,2.6261423461601118e-17,1.937256883270233e-14,1.5400611226143051e-16,3.76,0.0,7.360555542240957e-13,0.3250440948110793,0.517258990085786,1.1572475069799174e-10,3.7999687879778174e-13,0.5324848606836716,1.535698295493691e-17,1.9463411724384432e-18,2.603464467149206e-10,5.743820510874062e-14,1.9926297036329664e-09,2.908805550316038e-16,1.907834955901225e-18,7.13848549085373e-21,6.587589617054513e-11,4.500184126301151e-06,1.4788284188745121e-16,9.153033880576222e-14,8.917730678837044e-05,2.6096717053934587e-16,3.2220095961503707e-08,2.5642689331579456e-16,7.140118337039908e-10,2.542347905690317e-15,1.1043356496440299e-17,6.335785318798581e-16,3.265773965865586e-13,4.995715540667228e-12,1.6303977909213117e-08,3.879947040636304e-10
0.0023539203064716226,0.6549997484433788,0.005419711212626589,0.006384841658671277,0.008944841252388905,0.007880286618797385,0.0,0.0,0.0002688419585164356,1.5515136154098805e-05,0.24788291135146487,0.2846061758604227,2.534975942867685e-07,1.6931797925975553e-15,5.01538830855579e-14,1.8089670364587345e-13,2.3598314460767677e-11,2.0791548316945643e-09,2.5021925267240695e-12,6.489432364420682e-18,1.06113227344827e-14,1.2546509124513774e-18,5.2357845348521733e-14,1.5981490971217624e-11,4.5801795505306976e-14,1.897432432186769e-10,3.4324168296002005e-17,4.92354832822432e-16,2.7903627372494236e-19,6.993276718745501e-19,7.100455913826419e-13,2.5539887928271686e-17,1.8913374896307733e-14,1.498377228541699e-16,3.76,0.0,7.17212904314107e-13,0.32477439296613,0.5172790224245702,1.111747073875968e-10,3.705385977260097e-13,0.5324848651751738,1.5288792755313014e-17,1.9375444809312403e-18,2.602726179068719e-10,5.597758442263002e-14,1.9809873857715304e-09,2.8341817788224217e-16,1.9025400113583635e-18,7.115054677863224e-21,6.584359496222446e-11,4.495795398222539e-06,1.4666539508274746e-16,8.576752060675788e-14,8.910321400576778e-05,2.4401707485028165e-16,3.214653499464692e-08,2.3977006902198187e-16,6.965323636075076e-10,2.5345887791212782e-15,1.0795229720206381e-17,5.935884224020871e-16,3.1846051167481947e-13,4.980539422095566e-12,1.629999001391731e-08,3.8838828291339674e-10
0.002354622161669643,0.6549660923012426,0.005407652624200517,0.0063714919107376155,0.008936400028635817,0.007870674357543146,0.0,0.0,0.0002685424168066734,1.5505451640078707e-05,0.24734266115565492,0.2851464271150467,2.5258473162137385e-07,1.648408348645872e-15,4.8895946451851704e-14,1.763013146482407e-13,2.294764004854155e-11,2.0698374542590657e-09,2.447665572352791e-12,6.32863206826918e-18,1.0360279666806402e-14,1.2118925652936039e-18,5.098060981665432e-14,1.5536349185876093e-11,4.4804029305168906e-14,1.8548054981248163e-10,3.321047187535069e-17,4.598150709338167e-16,2.6014429765523e-19,6.523648588080023e-19,6.947901937318073e-13,2.4839689442336998e-17,1.8465086076207334e-14,1.45808846297216e-16,3.76,0.0,6.989144815772741e-13,0.32450553595364995,0.5172990423174288,1.068234083041087e-10,3.6134256782009695e-13,0.5324848696624189,1.5221471655831157e-17,1.92886272439812e-18,2.6019597207793356e-10,5.4558757892511826e-14,1.969845775482547e-09,2.7616828590947534e-16,1.897264860709033e-18,7.091820476323192e-21,6.581129760179549e-11,4.491409761421661e-06,1.454900705838446e-16,8.039457296259582e-14,8.902935336179245e-05,2.2824426812522917e-16,3.207320955066071e-08,2.2427026479769874e-16,6.79480802742735e-10,2.526863066501987e-15,1.0552709256577765e-17,5.563104316187733e-16,3.1056162735544114e-13,4.965428390829595e-12,1.6295822402945122e-08,3.8877831255346374e-10
0.0023553240168676637,0.6549325378959912,0.005395614393621141,0.006358172039026231,0.008927963657276352,0.007861062102060938,0.0,0.0,0.00026824344791950453,1.5495759428067503e-05,0.24680411784843292,0.285684971475943,2.5167515821115695e-07,1.6048662470427716e-15,4.767105546430957e-14,1.7183305926108635e-13,2.2317536524185233e-11,2.0605903207794585e-09,2.3943328611336244e-12,6.172335064404238e-18,1.0116022008564277e-14,1.1710035644575636e-18,4.964297866304468e-14,1.5105633269325865e-11,4.383694996917816e-14,1.8131414127053006e-10,3.214428536325875e-17,4.2955443010748426e-16,2.4259840432300903e-19,6.087361682434908e-19,6.79943547614942e-13,2.4160123247240342e-17,1.8027441351170494e-14,1.4191317300446072e-16,3.76,0.0,6.811418219532544e-13,0.32423752067301015,0.5173190493198077,1.0266151417983944e-10,3.524000271893804e-13,0.5324848741453645,1.5154991911313833e-17,1.9202922287254687e-18,2.6011653993416896e-10,5.318027459384483e-14,1.959177768055932e-09,2.691236594332544e-16,1.8920090980604582e-18,7.068776734187976e-21,6.577900317259282e-11,4.487027297991181e-06,1.4435460697292325e-16,7.538404013339867e-14,8.895572400576515e-05,2.1356377805558657e-16,3.200011793197009e-08,2.0984396422772236e-16,6.628466756061164e-10,2.5191705298082383e-15,1.0315666781924814e-17,5.215531098479093e-16,3.0287373127490073e-13,4.950381982346814e-12,1.6291477005908445e-08,3.8916481645451343e-10
0.002356727727263705,0.6548657329993708,0.0053715997658276005,0.006331622297061187,0.008911106145553998,0.007841838622893928,0.0,0.0,0.0002676472285564636,1.5476352877879897e-05,0.24573212648207401,0.2867569649344951,2.498658601968039e-07,1.521326533364191e-15,4.531666715702346e-14,1.6326208214762263e-13,2.1116032438311094e-11,2.042300955734154e-09,2.2911447169145448e-12,5.872615498649846e-18,9.646917678350201e-15,1.0944172954204685e-18,4.708139450273545e-14,1.4285306101202202e-11,4.199024317836822e-14,1.7326142195662535e-10,3.0143952817691486e-17,3.7522264919337506e-16,2.1115630335277462e-19,5.30521673846505e-19,6.514247390715674e-13,2.2860201704889582e-17,1.7183072002769206e-14,1.3449803630383825e-16,3.76,0.0,6.471036101555225e-13,0.3237040029433823,0.517359022921182,9.487087309224687e-11,3.3524221461603757e-13,0.5324848830981851,1.5024451028647644e-17,1.9034710756474947e-18,2.599494381254429e-10,5.0538849861300794e-14,1.9391616419425688e-09,2.5562285533371353e-16,1.881554229948169e-18,7.023237521090544e-21,6.571441973701548e-11,4.478272210549865e-06,1.421948581462299e-16,6.635023350439354e-14,8.880915576525822e-05,1.8717099701656739e-16,3.1854629665410787e-08,1.8390841568369037e-16,6.307900978389397e-10,2.5038840590978563e-15,9.85751759324753e-18,4.589034140328344e-16,2.8810435627263614e-13,4.92048122873943e-12,1.6282260484842605e-08,3.8992734012845495e-10
0.002358131437659746,0.654799331158963,0.005347668796402972,0.006305193136308974,0.008894270028953481,0.00782261816453659,0.0,0.0,0.00026705329997316643,1.5456918396714146e-05,0.24466688658614216,0.2878222069028294,2.4806966059173066e-07,1.4422852204154941e-15,4.308353127770444e-14,1.5515347591274073e-13,1.998809684816046e-11,2.0242756412025113e-09,2.192423190844435e-12,5.589078358743323e-18,9.202232183756488e-15,1.0241275051086097e-18,4.466330338595376e-14,1.3516395494526012e-11,4.0252952577335317e-14,1.6556808223513756e-10,2.830389204847554e-17,3.2818010061608106e-16,1.8400367771308738e-19,4.629395357661005e-19,6.243904550216521e-13,2.1635000214237254e-17,1.6378303811441305e-14,1.2754881319258493e-16,3.76,0.0,6.149647554421155e-13,0.32317381512836046,0.5173989398549156,8.77368797936441e-11,3.1900216784643235e-13,0.5324848920332947,1.4896969468457802e-17,1.887054500539836e-18,2.597715525632366e-10,4.80429158480747e-14,1.9207508970351736e-09,2.4286389269116846e-16,1.8711726059561992e-18,6.978393576150387e-21,6.564983845563375e-11,4.469530756903611e-06,1.4017051230146755e-16,5.84836252044563e-14,8.86635025209374e-05,1.642765179702401e-16,3.1710057707631844e-08,1.614108512579095e-16,6.002838441008414e-10,2.488727566734153e-15,9.419814791725887e-18,4.0436743666396503e-16,2.7410203676030164e-13,4.890833649512159e-12,1.6272355540723237e-08,3.906760385392806e-10
