Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145),CHO3(309),CHFO2(220)
2.184692154052241e-05,0.9319142227679027,0.0013212103144091037,0.0006038361787721456,0.0005557285748708365,0.1457802850253896,0.0,0.0,0.0009317685490646994,3.0262849602194044e-05,0.11282545514313042,0.05106437864722772,9.512094190823682e-05,4.5448932473098105e-10,1.4012921417182122e-07,1.3598294112340277e-05,0.00047365972341667425,0.006264952605760712,5.788835556377291e-06,9.748858545623123e-07,0.00047700100755304923,1.4147802818337562e-08,1.2861217199865008e-05,6.496968802376239e-06,4.3610457713223064e-08,0.0005628744866693151,4.093944965724233e-08,1.3652870331570872e-05,6.588249631514812e-07,5.153909493161257e-09,2.975214873151025e-07,1.730918061277521e-10,3.0309565363912227e-09,7.470030259929195e-08,3.76,0.0,0.47554297839353643,0.8061199172526933,0.13421714605159982,0.005232953673026539,0.1280601205530123,0.21095870285693166,6.6415545761337414e-12,4.847647672662665e-12,4.200184692210815e-07,0.0004934671063248925,0.023829536036850202,6.751934935729636e-06,9.186385428656718e-12,3.837129343922841e-12,3.078998141235898e-05,1.518837634156459e-05,2.887259376789267e-06,0.0326324606692236,0.002055432834725777,7.573496463207197e-07,0.00035511072267532925,4.739093753786695e-07,4.3217168276374684e-07,2.0471978016249756e-11,5.547708212267181e-09,3.801031024718783e-05,0.00018918798431133494,5.517670039849404e-09,6.669147071615005e-10,3.3818405209802653e-12,2.779655169900363e-06
2.210154458822917e-05,0.9325962864463881,0.0013373382600205435,0.0006081555955917707,0.000559916455509475,0.1475474469372332,0.0,0.0,0.0009374128072838626,3.0361342847470052e-05,0.11551587537064542,0.051577206534230084,9.620944964903015e-05,4.6419868290286264e-10,1.409385636201497e-07,1.3514151686742427e-05,0.00048112445539872224,0.006314884043019583,6.066215212575122e-06,1.0112951334259826e-06,0.0004936428277286125,1.4621893052504852e-08,1.2716876105602274e-05,6.633650797922871e-06,4.441657322995875e-08,0.0005875597295377346,4.237335270568651e-08,1.3996881425214818e-05,6.801146160876476e-07,5.3289496492198105e-09,3.021472084405093e-07,1.7874856456536523e-10,3.1429076655184872e-09,7.754722656723793e-08,3.76,0.0,0.470689291201545,0.8031576359955761,0.13634835021773795,0.005289177013497653,0.12815418600387005,0.21504336127702328,6.571427205389566e-12,4.796442607054423e-12,4.156871905313263e-07,0.0004948421024613046,0.023819146411882333,6.7271827171066665e-06,9.17188653931417e-12,3.83089860785333e-12,3.084409655026819e-05,1.5195182768010078e-05,2.8767423040622663e-06,0.03330848303608259,0.0020478799017193804,7.794272362701632e-07,0.0003563113346454502,4.891248965915148e-07,4.441086454427713e-07,2.045087437384428e-11,5.787727112167273e-09,3.926095796575003e-05,0.00019464182516756268,5.511997273658548e-09,6.773071224390262e-10,3.438975207289799e-12,2.7552610072936183e-06
2.2356167635935932e-05,0.9332777484275383,0.0013534430067855417,0.0006124196961587014,0.0005640708646494059,0.149304627160604,0.0,0.0,0.0009427116320074775,3.044527114094282e-05,0.11821726832315567,0.05208756207019996,9.727531137699394e-05,4.740189407521642e-10,1.4174564926281405e-07,1.3431094031392933e-05,0.0004886329945727819,0.006363199266247205,6.351521849403205e-06,1.0482899019554232e-06,0.0005105353247115337,1.5106795151234747e-08,1.2574139462123169e-05,6.770719969754576e-06,4.521857996685819e-08,0.0006127979636232669,4.3833686008879995e-08,1.4346778602670054e-05,7.018664192567635e-07,5.5081791443463285e-09,3.0674553741868084e-07,1.8446095636790043e-10,3.2572923089665803e-09,8.046018867225776e-08,3.76,0.0,0.4658683777052136,0.8001988213630136,0.13847535893434385,0.005345037042865556,0.12822303727455633,0.2191318231170778,6.5022604740938354e-12,4.745939813286283e-12,4.114139282093284e-07,0.0004961477021744057,0.023802026833334183,6.701144110178382e-06,9.155984443921e-12,3.824082692454503e-12,3.0892697286762796e-05,1.5197321371230477e-05,2.8656755069669404e-06,0.03398009236436089,0.0020403358006097065,8.016820021220796e-07,0.0003573443918056193,5.044800798989478e-07,4.5593078251300737e-07,2.0419822274741012e-11,6.033012765427969e-09,4.052559240985614e-05,0.0002001108692885252,5.503641057018135e-09,6.877395229765267e-10,3.4961559496017073e-12,2.7305038173411846e-06
2.2610790683642694e-05,0.9339584738208708,0.0013695249802092733,0.0006166304037430343,0.000568193476054651,0.15105161744283088,0.0,0.0,0.0009476741634110849,3.05150931204484e-05,0.12092883682601514,0.05259542901986571,9.831905011383063e-05,4.839527958996372e-10,1.4255106805962085e-07,1.3349113623260696e-05,0.0004961856184453473,0.00640993957003862,6.644764175564737e-06,1.085858464430039e-06,0.0005276728617566244,1.56024934626072e-08,1.2433000342481688e-05,6.908151734185766e-06,4.6016346048566604e-08,0.0006385815214775203,4.532031137608091e-08,1.4702572512510133e-05,7.240845268408301e-07,5.691659735351291e-09,3.113174344241134e-07,1.9022627098843376e-10,3.374108370048213e-09,8.343958476118e-08,3.76,0.0,0.46108057912857525,0.7972438613191539,0.1405979097106083,0.005400532454843564,0.1282675445335176,0.22322295200273373,6.434046260035573e-12,4.696133313778697e-12,4.07198230807806e-07,0.0004973853341207565,0.023778432458234414,6.673886066771857e-06,9.138728491856137e-12,3.816702284405084e-12,3.093589941940251e-05,1.519497932075955e-05,2.854087558519875e-06,0.034646955427224076,0.00203280152075786,8.241036984146435e-07,0.0003582148068941152,5.199671663705959e-07,4.67626298303174e-07,2.0379242490962183e-11,6.283488841544682e-09,4.1803736262505464e-05,0.0002055919068827629,5.492714839817572e-09,6.982116448577417e-10,3.5533828472140945e-12,2.7054121960507357e-06
2.2865413731349455e-05,0.9346383329160872,0.0013855847773348033,0.000620789626249511,0.0005722859544656005,0.15278822166298184,0.0,0.0,0.0009523097404642149,3.057127827747983e-05,0.12364980696266015,0.05310079257724994,9.934120403520415e-05,4.940031180466279e-10,1.4335541241526385e-07,1.3268202709032362e-05,0.0005037826623512022,0.006455146380905337,6.9459453518247625e-06,1.1239890473695661e-06,0.0005450496816044036,1.610896718408721e-08,1.2293451071128893e-05,7.045923041541859e-06,4.6809765420019566e-08,0.000664902219302525,4.6833088797607564e-08,1.5064271638533959e-05,7.467732252195988e-07,5.879454823178958e-09,3.158639646172761e-07,1.960418414367754e-10,3.4933528011298264e-09,8.648580663238337e-08,3.76,0.0,0.45632620337623314,0.794293124947658,0.14271575480471602,0.005455662187436557,0.12828856136359357,0.2273156499748711,6.366776124043412e-12,4.6470169012778066e-12,4.030396273658003e-07,0.0004985564790769552,0.023748615224225382,6.6454735673954895e-06,9.120168195126105e-12,3.808778131842804e-12,3.097382241686714e-05,1.518834330301427e-05,2.842006191477206e-06,0.035308753459739474,0.0020252780033920745,8.46682215532352e-07,0.00035892758329898153,5.355784988416598e-07,4.791841195483154e-07,2.0329554745242483e-11,6.539074153518663e-09,4.3094919471966804e-05,0.00021108182463575457,5.479331793762925e-09,7.08723326021703e-10,3.6106565032219536e-12,2.680014169951474e-06
2.3120036779056216e-05,0.9353172011304282,0.001401623159192037,0.0006248992536907623,0.0005763499541422234,0.15451425551112702,0.0,0.0,0.0009566278487818764,3.06143041394396e-05,0.12637942822884776,0.05360363936340797,0.00010034232360634091,5.041729464887154e-10,1.4415926945405747e-07,1.3188353348815824e-05,0.0005114245169641386,0.00649886111505759,7.255063144751492e-06,1.162669828453403e-06,0.0005626599158639428,1.6626190516398365e-08,1.2155483283888933e-05,7.184012379082408e-06,4.759875646556367e-08,0.0006917513796111881,4.8371877122554896e-08,1.543188238546155e-05,7.699369438134323e-07,6.0716295152771085e-09,3.203862885795122e-07,2.019050499148637e-10,3.615021643981427e-09,8.959924275089677e-08,3.76,0.0,0.4516055265465474,0.7913469629514901,0.14482866075011577,0.005510425412420992,0.1282869239627219,0.23140885738866793,6.3004413470316314e-12,4.598584166458727e-12,3.9893762957234543e-07,0.000499662662397305,0.02371282343001424,6.6159696032764265e-06,9.100353070656348e-12,3.800330978713778e-12,3.100658883648562e-05,1.5177598310827364e-05,2.82945829061181e-06,0.035965181995292195,0.0020177661428809356,8.694075886284528e-07,0.0003594877918595783,5.513065295450407e-07,4.905938925988081e-07,2.027117627594806e-11,6.799682876621054e-09,4.439867990398148e-05,0.00021657760784254076,5.463604425391607e-09,7.192745011723591e-10,3.6679780014910265e-12,2.6543371440122432e-06
2.3374659826762977e-05,0.9359949589461174,0.0014176410378669679,0.0006289611556746247,0.0005803871165812969,0.15622954616459148,0.0,0.0,0.0009606380726325809,3.064465365766474e-05,0.12911697360834984,0.054103957419616794,0.000101322968979054,5.144654897246617e-10,1.449632201957588e-07,1.3109557445912665e-05,0.0005191116257574978,0.00654112505008514,7.572110085693206e-06,1.20188894821978e-06,0.0005804975941377006,1.715413282010626e-08,1.2019087985007526e-05,7.3223997715998184e-06,4.838326058680499e-08,0.0007191198539588565,4.9936534861221195e-08,1.5805409167958906e-05,7.935802653684535e-07,6.268250697876679e-09,3.248856532677596e-07,2.0781333311161805e-10,3.739110093951952e-09,9.278027893334545e-08,3.76,0.0,0.4469187944022486,0.7884057081616533,0.14693640788339865,0.0055648215249084025,0.1282634504735307,0.2355015527095926,6.235032960545586e-12,4.550828519265704e-12,3.94891733398585e-07,0.0005007054469086039,0.023671301360218274,6.585435167327205e-06,9.079332495168619e-12,3.791381504372698e-12,3.103432377698639e-05,1.5162928259072173e-05,2.8164698888253456e-06,0.03661595067055513,0.00201026678802947,8.922700225591111e-07,0.00035990054962759443,5.671438388113513e-07,5.018459767508782e-07,2.0204520577303784e-11,7.065224767541258e-09,4.571456398378911e-05,0.0002220763420475115,5.445644235225723e-09,7.298651994146978e-10,3.725348892538428e-12,2.628407856723828e-06
2.362928287446974e-05,0.9366714918387472,0.0014336394734856142,0.0006329771796077184,0.0005843990702088747,0.1579339319465753,0.0,0.0,0.000964350051055344,3.066281280148914e-05,0.1318617395760299,0.05460173619648502,0.00010228370753802236,5.248841183973008e-10,1.4576783888271448e-07,1.303180678167084e-05,0.0005268444825988856,0.00658197921025437,7.897073630313902e-06,1.2416345478918803e-06,0.0005985566528096523,1.769275877202731e-08,1.1884255601176648e-05,7.461066778539353e-06,4.9163240828635774e-08,0.0007469980456779471,5.152692064150816e-08,1.61848545003869e-05,8.177079357366816e-07,6.4693870835867845e-09,3.2936338315461345e-07,2.137641870056625e-10,3.865612518547902e-09,9.602929899181558e-08,3.76,0.0,0.44226622380734304,0.7854696760507205,0.14903878987443175,0.0056188501327219375,0.1282189404218963,0.23959275222060689,6.1705417830587375e-12,4.503743216816701e-12,3.909014213351993e-07,0.0005016864262865065,0.023624288953645302,6.553929252220133e-06,9.05715557390699e-12,3.781950269013315e-12,3.105715436604373e-05,1.5144513554211195e-05,2.803066166249981e-06,0.03726078300305369,0.0020027807433875343,9.152598842457821e-07,0.0003601709994784576,5.830831307987148e-07,5.12931434123658e-07,2.012999618725964e-11,7.335605383207237e-09,4.704212713971738e-05,0.0002275752141091706,5.425561391894671e-09,7.404955371966848e-10,3.782771164113281e-12,2.6022523417848674e-06
2.38839059221765e-05,0.937346690197451,0.001449619654113167,0.0006369491482466081,0.000588387426817347,0.15962726199863123,0.0,0.0,0.0009677734378581018,3.066926835546631e-05,0.13461304603458618,0.0550969665392314,0.00010322511177549743,5.354323613713275e-10,1.4657369216858051e-07,1.2955093034668992e-05,0.0005346236291759993,0.006621464263565512,8.229936323749663e-06,1.2818947541364578e-06,0.0006168309436264536,1.8242028526186635e-08,1.1750976032919079e-05,7.5999964902657945e-06,4.993868042458517e-08,0.000775375932492965,5.314289420919908e-08,1.657021909065964e-05,8.423248730420975e-07,6.675109298421137e-09,3.3382087206818773e-07,2.1975517148485748e-10,3.994522560067165e-09,9.934668535792796e-08,3.76,0.0,0.4376480041099765,0.7825391652518582,0.15113561326156624,0.005672511046156814,0.1281541742756416,0.24368150964024038,6.10695843800434e-12,4.457321373903571e-12,3.8696616311764703e-07,0.0005026072188063989,0.023572021510627563,6.521508856675268e-06,9.033871019513453e-12,3.77205766326996e-12,3.1075209283018334e-05,1.5122534258167513e-05,2.7892714529266383e-06,0.03789941614391919,0.001995308770572241,9.383677499817221e-07,0.0003603042925874341,5.991172675154401e-07,5.23842016524748e-07,2.0048005749532128e-11,7.610726298273206e-09,4.8380934391496625e-05,0.00023307151292938685,5.403464476255818e-09,7.511657200679092e-10,3.840247238696766e-12,2.5758958961221397e-06
2.4113066665112586e-05,0.9379531409843176,0.0014639873004560673,0.000640487738692664,0.0005919580926802473,0.16114169014452628,0.0,0.0,0.000970615702162963,3.0665473174838496e-05,0.13709427065073201,0.05554048847989965,0.00010405632031795129,5.450396465403264e-10,1.4730047787116596e-07,1.2886930310833975e-05,0.0005416649232744148,0.006655863477965114,8.536248263303486e-06,1.318559159423974e-06,0.0006334566855652112,1.8745435300750734e-08,1.1632343345930342e-05,7.725245094884017e-06,5.063269523265579e-08,0.0008013346613236333,5.461903294219899e-08,1.692210738930178e-05,8.649026504139905e-07,6.864240098771557e-09,3.378165074778416e-07,2.251794069988453e-10,4.1125942371825625e-09,1.0239110170189855e-07,3.76,0.0,0.43352111179983455,0.779906659914561,0.15301785181188485,0.005720491487475216,0.1280791951898168,0.24735855104612745,6.050501752932186e-12,4.4161031979588046e-12,3.834710557309537e-07,0.0005033858250696987,0.023520678292134688,6.491594130167492e-06,9.012007753457368e-12,3.7627765272351966e-12,3.108748275826211e-05,1.5099848638628766e-05,2.776541340716601e-06,0.03846867919350815,0.001988596622373129,9.592580596295486e-07,0.00036031123715507817,6.136232809968822e-07,5.335057490046811e-07,1.9968158056986986e-11,7.862303690803651e-09,4.959512296871578e-05,0.00023801382336855164,5.381943453886972e-09,7.608031825889859e-10,3.892024020009518e-12,2.5520235917117787e-06
2.4319311333755064e-05,0.9384978893633544,0.0014769073175836748,0.0006436442725447459,0.0005951574086107128,0.16249684256092295,0.0,0.0,0.0009729863219831272,3.065457948014051e-05,0.1393310645095044,0.05593788397896444,0.00010479176406261383,5.53780832201725e-10,1.4795615976931497e-07,1.2826291103340234e-05,0.0005480349301828127,0.00668592639872358,8.817368288620189e-06,1.3518982219778275e-06,0.0006485608130465455,1.920581319192168e-08,1.1526635394492095e-05,7.838131677863888e-06,5.125417626946507e-08,0.0008250298700260459,5.596509962558816e-08,1.7242904045291632e-05,8.85568198915475e-07,7.0377288072144545e-09,3.4140047589705194e-07,2.300859782605522e-10,4.220516565338221e-09,1.0517891756802638e-07,3.76,0.0,0.4298308961150034,0.7775415858311092,0.15470778898366033,0.005763419340434907,0.1279986604861735,0.25066503944558877,6.000307038642531e-12,4.3794572060025876e-12,3.803628818261621e-07,0.0005040470160704142,0.023471125622622314,6.464107724332753e-06,8.991625839228253e-12,3.7541299754279394e-12,3.1095389969399186e-05,1.5077187923129689e-05,2.764843413691364e-06,0.03897640676883603,0.001982566344767645,9.781291979678522e-07,0.0003602291446250855,6.267353946702484e-07,5.420725495379957e-07,1.989163278465299e-11,8.091871938711771e-09,5.0695134697979355e-05,0.00024245679776727794,5.3613167574940405e-09,7.695049052222861e-10,3.938664250178403e-12,2.530430707695878e-06
2.4504931535533292e-05,0.9389872624497833,0.0014885272259992305,0.0006464631104338332,0.00059802593708034,0.16371007908102847,0.0,0.0,0.0009749724125256455,3.0638936535699503e-05,0.14134688824056035,0.056294100322950416,0.0001054436848765968,5.61726355233057e-10,1.4854779692215036e-07,1.2772284834368386e-05,0.0005537948404119696,0.0067122748658050724,9.074768365721516e-06,1.3821742983560408e-06,0.0006622658134139902,1.9626052349211193e-08,1.143235286840005e-05,7.939855698359912e-06,5.1810986703219e-08,0.0008466197091489134,5.7190707122981516e-08,1.7534938024589022e-05,9.044495668248896e-07,7.196552881245935e-09,3.4461694903771766e-07,2.345209242542429e-10,4.318985756050356e-09,1.0772687717903648e-07,3.76,0.0,0.4265291865960446,0.7754165217399364,0.15622535655069797,0.0058018483712288715,0.12791593712371993,0.253638185865924,5.955626549291292e-12,4.346837345822781e-12,3.775955843171639e-07,0.0005046108047725498,0.023423920687083977,6.438937323827096e-06,8.97273256993351e-12,3.746119306800482e-12,3.110002357780453e-05,1.5055053399300102e-05,2.75413024998382e-06,0.039429524804083536,0.001977148022465352,9.951657604627194e-07,0.00036008602505882277,6.385791602179868e-07,5.496739843070768e-07,1.9819157643250538e-11,8.30098432247612e-09,5.1690825748802406e-05,0.0002464502316680294,5.341780888050154e-09,7.773593328132335e-10,3.9806753664295996e-12,2.5109203400965317e-06
2.469055173731152e-05,0.939475745156293,0.0015001400970174356,0.0006492617588419883,0.0006008848033870391,0.1649172055377346,0.0,0.0,0.0009768225900453511,3.061795306616325e-05,0.14336503829933717,0.056648951077618595,0.0001060863835106637,5.697478408639596e-10,1.4914109297261184e-07,1.2718814244888173e-05,0.0005595805170080486,0.006737968009435149,9.33631583804766e-06,1.4127023319815068e-06,0.0006760736769122131,2.0051858126799328e-08,1.1338875332171869e-05,8.041694541272617e-06,5.2365425217049485e-08,0.0008684552343831521,5.842966401659536e-08,1.7830112422954562e-05,9.236006956770844e-07,7.35795116694057e-09,3.4782543716349973e-07,2.389730234508196e-10,4.418720051844652e-09,1.1031186688948201e-07,3.76,0.0,0.42324597718948104,0.7732948734944168,0.15773966508854695,0.005840082388522536,0.12782379615305242,0.2566084525237313,5.9114108225095626e-12,4.3145570934451644e-12,3.748565383883745e-07,0.0005051456245525745,0.023374332650334714,6.413377163274661e-06,8.953337369329354e-12,3.7378997246817494e-12,3.110235755183271e-05,1.503133706150015e-05,2.74325037833559e-06,0.03987892094319812,0.00197173840678529,1.01224858492426e-06,0.0003598793433921791,6.504608763239787e-07,5.571700678330114e-07,1.974342026305044e-11,8.51242149641443e-09,5.269173818440447e-05,0.00025043775452733195,5.321364931833502e-09,7.852356217636505e-10,4.02272106036538e-12,2.4913462814125735e-06
2.487617193908975e-05,0.9399633027969752,0.0015117465825197482,0.0006520408775388913,0.0006037346026691266,0.16611817999124331,0.0,0.0,0.000978540477110134,3.0591811112840277e-05,0.1453852894644854,0.057002434928615134,0.00010672008213967136,5.778469123617991e-10,1.4973625365398377e-07,1.266587606631178e-05,0.0005653922392945338,0.006763020641456053,9.601996472733226e-06,1.443477814265135e-06,0.0006899819151574023,2.0483208237358778e-08,1.1246198197188464e-05,8.143644166437293e-06,5.291751307301167e-08,0.000890531950942013,5.968191949624632e-08,1.8128424917065746e-05,9.43023813665605e-07,7.521954413941444e-09,3.510265630262561e-07,2.434414529636097e-10,4.519715892000779e-09,1.129340349691615e-07,3.76,0.0,0.4199813011083934,0.7711767309919193,0.15925065910695796,0.005878121610775081,0.1277225070319537,0.25957553293474384,5.867656027390905e-12,4.2826136372043045e-12,3.7214552479094637e-07,0.0005056521199249754,0.023322443992311537,6.387446077151237e-06,8.933458033275236e-12,3.729478671285372e-12,3.110244252922055e-05,1.5006102574543453e-05,2.732211839919998e-06,0.04032451482503954,0.0019663377270143184,1.0293743640957713e-06,0.0003596110404128403,6.623780403731163e-07,5.645586754131517e-07,1.9664563148957377e-11,8.72613962549477e-09,5.369772060509878e-05,0.00025441848528520196,5.300107320330502e-09,7.931339774065969e-10,4.064802893337899e-12,2.471717013545496e-06
