Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128)
1.296528866660533e-16,0.7758280822050724,1.9615537132394984e-19,1.226004090883327e-21,1.392435662762864e-27,4.483670359648623e-15,0.0,0.0,2.491310816026475e-16,5.314183090462085e-28,3.20518240491093e-32,3.8330543458248817e-32,1.324127632618161e-38,2.5412285062803363e-46,2.7264286614390374e-29,1.4398439748376386e-22,4.610370076129389e-18,4.1482062567130414e-30,4.639461636349809e-57,2.8641965595151217e-59,3.2664329072501703e-40,7.809540467766802e-53,1.836316243118686e-14,2.3962433236693142e-54,7.393271456458747e-31,4.3775052890365267e-63,3.9855281187682996e-44,1.3172350845700799e-40,4.4826150251700334e-45,1.277151861192857e-45,2.566953520403944e-41,5.450838209930821e-63,5.714132442532476e-54,1.5101053048901308e-66,3.76,0.0,0.8990181104630479,0.9999999996564815,5.2713231455790616e-33,3.9540901907848895e-28,2.4932723630183818e-16,1.8363162575237914e-14,1.7576733799380001e-37,4.352401679497907e-36,3.0914066318849117e-28,4.4836703587982766e-15,1.9412035687802368e-27,4.088851583478082e-28,1.3109044934499444e-30,1.5573862125961372e-29,7.888976519765302e-25,4.610370033614766e-18,4.2078734358869825e-28,2.3405052648441303e-26,3.435183140445318e-10
2.593058832403136e-16,0.7758280822050756,3.9231248812663856e-19,2.4520112522922717e-21,5.569853594069271e-27,8.967344520155059e-15,0.0,0.0,4.982623742796624e-16,2.1256745871502845e-27,2.5641477911769515e-31,3.0664556128823375e-31,1.0593029459452764e-37,2.032984285594857e-45,1.0905721476402924e-28,5.759379479536885e-22,9.220744059721175e-18,1.6657689069712457e-29,1.4846294804018247e-55,4.582718131466793e-58,2.6131482636979228e-39,2.4452441023222495e-51,3.6726340141062676e-14,3.840726272896341e-53,2.957310441323399e-30,1.405362444579744e-61,3.188424856701506e-43,1.0537891485508967e-39,3.586095566276228e-44,1.0217226138549907e-44,2.0535644190158056e-40,1.7442702452986972e-61,9.14261915310949e-53,4.832343038563572e-65,3.76,0.0,0.8990181104630248,0.9999999993129628,4.2170616159485514e-32,1.5816370817742138e-27,4.986546840792503e-16,3.672634071726724e-14,1.4061400387603388e-36,3.4819237511197924e-35,1.2401482728097671e-27,8.967344516753674e-15,7.764819333267289e-27,1.6355416650496183e-27,5.243622086083782e-30,6.22954834592736e-29,3.1555926087635104e-24,9.220743889662414e-18,1.6831503213235586e-27,9.362027010071321e-26,6.870367662182304e-10
5.186118763888342e-16,0.7758280822050819,7.846314593439405e-19,4.9040316691880844e-21,2.2280280673904415e-26,1.7934692841168338e-14,0.0,0.0,9.965249592831532e-16,8.502701047519817e-27,2.0513189382013953e-30,2.4531811788330133e-30,8.474427576363843e-37,1.6263879878379675e-44,4.362289894875977e-28,2.3037524589348693e-21,1.8441492024505603e-17,6.714960555142432e-29,4.750816997405444e-54,7.332351905486587e-57,2.090519385642924e-38,7.73820934510164e-50,7.345269469690423e-14,6.16670986333418e-52,1.1829245353969259e-29,4.526340001632999e-60,2.5507408260565415e-42,8.430317976413543e-39,2.868877870886889e-43,8.173786783506283e-44,1.6428522716519782e-39,5.581667616755883e-60,1.462819639100304e-51,1.5463508588438662e-63,3.76,0.0,0.8990181104629786,0.9999999986259258,3.373650498346349e-31,6.326550337312633e-27,9.973095799883094e-16,7.345269700172323e-14,1.1249129151052406e-35,2.7855397536841143e-34,4.989273335198465e-27,1.7934692827562797e-14,3.1059288177806006e-26,6.54216867436927e-27,2.097450123978124e-29,2.491819758420844e-28,1.2622374404282793e-23,1.8441491344269032e-17,6.732602440334784e-27,3.7448119932545346e-25,1.374073211340294e-09
7.779178695373548e-16,0.775828082205088,1.1769551681933163e-18,7.356058180503736e-21,4.734686282820816e-26,2.6902041162182023e-14,0.0,0.0,1.4947875439361051e-15,1.8068241409414464e-26,5.865490555972531e-30,7.014591518605632e-30,2.4231570079152932e-36,4.650453523704636e-44,9.269866771723361e-28,4.895474337022714e-21,2.7662239986891757e-17,1.4345495389901717e-28,2.2225382054891983e-53,2.698792651239126e-56,5.97757943665705e-38,3.4152221755958395e-49,1.1017904838883575e-13,2.354788730446004e-51,2.5137148473686137e-29,2.0917585451297615e-59,7.293525235521337e-42,2.50275110548373e-38,8.516982374855807e-43,2.4265936014778137e-43,4.697531370371216e-39,2.6112262218963657e-59,5.384148140932011e-51,7.234174752947979e-63,3.76,0.0,0.8990181104629325,0.9999999979388893,9.646532736901e-31,1.344392072238121e-26,1.4959644762516047e-15,1.1017905328657656e-13,3.216548939678544e-35,7.964903030844779e-34,1.0644328606322217e-26,2.6902041133270243e-14,6.600099497129422e-26,1.3902109635758965e-26,4.4570828446222005e-29,5.295116934913366e-28,2.6822548051695114e-23,2.7662238541387003e-17,1.4306780075485029e-26,7.957726227904735e-25,2.061109197237331e-09
1.0372238626858754e-15,0.7758280822050944,1.5692836146949146e-18,9.808090786581145e-21,8.077016391420148e-26,3.586938948319611e-14,0.0,0.0,1.993050128238519e-15,3.082229567019796e-26,1.2372018806871063e-29,1.4795855427208367e-29,5.111140458911849e-36,9.809153713850284e-44,1.5813302723551252e-27,8.35110353928256e-21,3.688298794688053e-17,2.4591421510480424e-28,7.170069725307742e-53,6.844722808610905e-56,1.260844690608853e-37,1.1643692638528328e-48,1.4690540121685725e-13,6.346527844167318e-51,4.288101968625467e-29,6.50454792586167e-59,1.538415784849195e-41,5.453363595750647e-38,1.8558057755631752e-42,5.287420864446314e-43,9.908455068715804e-39,8.423981745155992e-59,1.365536605013306e-50,2.3337974773150717e-62,3.76,0.0,0.8990181104628863,0.9999999972518532,2.0347332272648296e-30,2.2933748236363345e-26,1.994619372869137e-15,1.4690540957182719e-13,6.784635106488167e-35,1.6800287269245174e-33,1.8224134441035377e-26,3.5869389433876015e-14,1.1258994034711668e-25,2.3715364505372714e-26,7.603260778971854e-29,9.03284611957292e-28,4.5756113520948203e-23,3.688298548101634e-17,2.4405682579371984e-26,1.3574945404158568e-24,2.7481447239096492e-09
1.5558358489829165e-15,0.7758280822051069,2.353951626740315e-18,1.471217030382928e-20,1.6723122288166105e-25,5.380408612522524e-14,0.0,0.0,2.9895752960206547e-15,6.381365108914289e-26,3.379182143764569e-29,4.0412297702251454e-29,1.3960111747762494e-35,2.679184183316537e-43,3.273943555030731e-27,1.728989940773272e-20,5.5324483861234316e-17,5.132705555698149e-28,3.9467419777775595e-52,2.393632829037325e-55,3.4437580740857434e-37,7.13819698829293e-48,2.2035810484535632e-13,2.5764551527380597e-50,8.877970727617058e-29,3.249804503235523e-58,4.201890852796507e-41,1.5829434926445144e-37,5.38683209769933e-42,1.5347757190125407e-42,2.706306708103187e-38,4.6369214041235705e-58,4.775347857057823e-50,1.284631547625048e-61,3.76,0.0,0.8990181104627939,0.9999999958777823,5.557487728607798e-30,4.7481414891498905e-26,2.991929166935578e-15,2.203581221432609e-13,1.8530950331049337e-34,4.588679342664958e-33,3.7959399306004764e-26,5.380408602311424e-14,2.331031889069803e-25,4.909965164554587e-26,1.574159137449645e-28,1.870135844244834e-27,9.47322251672826e-23,5.5324478755965094e-17,5.052886026797932e-26,2.8105201474277193e-24,4.122214699482936e-09
2.0744478352799577e-15,0.7758280822051196,3.1386370609900225e-18,1.961627223653046e-20,2.8442760183885645e-25,7.173878276725588e-14,0.0,0.0,3.9861004625137366e-15,1.0853030929804039e-25,7.070379436079142e-29,8.455646578601883e-29,2.920922656412999e-35,5.605749546406219e-43,5.568120517890746e-27,2.9405590268191146e-20,7.37659797667794e-17,8.796325689711867e-28,1.2666146947463513e-51,5.981036853614427e-55,7.2054940362601225e-37,2.393914961864238e-47,2.9381080529695025e-13,6.996826373212701e-50,1.5099103070364578e-28,1.0081668341106411e-57,8.791761438637043e-41,3.461719303646112e-37,1.178039474874222e-41,3.3563823389112236e-42,5.662499394372983e-38,1.4881079230332845e-57,1.193229434515615e-49,4.12272538217318e-61,3.76,0.0,0.8990181104627015,0.999999994503713,1.162812351943409e-29,8.075345255785134e-26,3.989238962304685e-15,2.9381083471615567e-13,3.877296019261255e-34,9.601051628966404e-33,6.492900077096289e-26,7.17387825935918e-14,3.9644749303817534e-25,8.350564864798785e-26,2.67723326387472e-28,3.1806108497869345e-27,1.6111470647936818e-22,7.376597108403656e-17,8.593634637591902e-26,4.779958766314857e-24,5.496282986325695e-09
2.593059821576999e-15,0.7758280822051319,3.923341162021879e-18,2.452039818807388e-20,4.3455844969403725e-25,8.967347940928812e-14,0.0,0.0,4.982625627625692e-15,1.6580979190712313e-25,1.2871355569587122e-28,1.5393259310924733e-28,5.317428610857696e-35,1.0205052834131375e-42,8.50682995868012e-27,4.492509690444216e-20,9.220747566289252e-17,1.354347917902267e-27,3.309623475385043e-51,1.2689421867917199e-54,1.3117326817966914e-36,6.465363044436679e-47,3.6726350234471745e-13,1.5760257389120175e-49,2.3068017747829226e-28,2.579603873247281e-57,1.6005066044965052e-40,6.494657227362356e-37,2.2101624392468224e-41,6.297031755151582e-42,1.0308364602723121e-37,3.888371321422715e-57,2.531566352482897e-49,1.0772549871155002e-60,3.76,0.0,0.8990181104626092,0.9999999931296455,2.1168554724153457e-29,1.2337303058924852e-25,4.9865487590695125e-15,3.6726354729061587e-13,7.058471676030128e-34,1.74783465806945e-32,9.977547517487842e-26,8.967347914396863e-14,6.056822180838131e-25,1.2757776306634716e-25,4.090208806360614e-28,4.85925402036805e-27,2.4614686937418807e-22,9.220746239759687e-17,1.3129130146234994e-25,7.30269704024847e-24,6.870349463816369e-09
3.630283794171081e-15,0.7758280822051571,5.492806537883535e-18,3.4328723671899926e-20,8.357178460205633e-25,1.255428726933575e-13,0.0,0.0,6.975675953619479e-15,3.188463538250791e-25,3.398417356318607e-28,4.064330423572481e-28,1.4039583145288344e-34,2.6944348282677763e-42,1.6358331811045167e-26,8.638936348478095e-20,1.2909046742627045e-16,2.6510680889257535e-27,1.8514073011799553e-50,4.649010076906893e-54,3.463361220404994e-36,3.622151828796234e-46,5.141688860149639e-13,6.163138709660564e-49,4.435897911830056e-28,1.4361460503035031e-56,4.225809544114926e-40,1.7770569585988168e-36,6.047407296322335e-41,1.7229837285883054e-41,2.721712786495757e-37,2.1751555883254675e-56,9.274872834674596e-49,6.026179245911871e-60,3.76,0.0,0.8990181104624243,0.9999999903815161,5.589122721177251e-29,2.372419658808396e-25,6.9811683568740504e-15,5.141689724443309e-13,1.8636463889480108e-33,4.614798085281734e-32,1.9444635651280364e-25,1.255428721831575e-13,1.164705529152882e-24,2.453275114846778e-25,7.865332195571816e-28,9.344169933572996e-27,4.733317031623989e-22,1.2909044191745956e-16,2.524684314343255e-25,1.4042827618406288e-23,9.618476877102377e-09
5.704731739359246e-15,0.775828082205207,8.631964591276881e-18,5.3945667250735716e-20,2.0393047160391338e-24,1.9728165926151593e-13,0.0,0.0,1.0961776588790104e-14,7.778885290838465e-25,1.3141139782748315e-27,1.5716617046146215e-27,5.428887095747933e-34,1.0418951268504511e-41,3.990937105857172e-26,2.1076385030109358e-19,2.028564508385672e-16,6.71314114429341e-27,1.966790389737683e-49,2.948266534124533e-53,1.3392269170604403e-35,3.7768250973113504e-45,8.079796119093599e-13,4.034309214950963e-48,1.0822246533735188e-27,1.6092805344868144e-55,1.6340535908784326e-39,7.057554524542371e-36,2.401717537129655e-40,6.842809462751088e-41,1.0524436164479841e-36,2.3107155512300262e-55,5.881853641955028e-48,6.401746403945357e-59,3.76,0.0,0.8990181104620547,0.9999999848852794,2.1612250678811475e-28,5.787985403359087e-25,1.097040756947837e-14,8.07979822770822e-13,7.2064399920203e-33,1.784468430327153e-31,4.879514146502783e-25,1.9728165801678222e-13,2.841529180628965e-24,5.985247914454726e-25,1.9189057729388747e-27,2.2796926851069988e-26,1.1547859709952326e-21,2.02856388604178e-16,6.159460383757491e-25,3.42602460323807e-23,1.511470967254709e-08
7.77917968454741e-15,0.7758280822052572,1.1771425981210484e-17,7.356300143327737e-20,3.778573616243323e-24,2.6902044582970084e-13,0.0,0.0,1.494787720151893e-14,1.4410647994505543e-24,3.261302932362721e-27,3.9005709947025684e-27,1.3473149720695927e-33,2.5857236875568813e-41,7.393345261714332e-26,3.90447106438427e-19,2.76622434098431e-16,1.2854587847664366e-26,8.3009524517655e-49,9.604751305520264e-53,3.323627334872251e-35,1.6277989329374266e-44,1.101790282494788e-12,1.3477899626869526e-47,2.004857622967486e-27,6.999548005842217e-55,4.0553136098748823e-39,1.7669572823821873e-35,6.013032956913665e-40,1.7131940974411638e-40,2.6119034731771727e-36,9.752505021273658e-55,1.916168036538481e-47,2.7018952451898644e-58,3.76,0.0,0.8990181104616851,0.9999999793890719,5.3636215295451455e-28,1.0722438659963286e-24,1.4959646804762878e-14,1.1017906731227498e-12,1.788461659513431e-32,4.428604017909182e-31,9.270663949362115e-25,2.690204435237891e-13,5.2640296648774186e-24,1.108787360008583e-24,3.554842845087015e-27,4.223204778104815e-26,2.139280020742839e-21,2.766223188060691e-16,1.14106006756341e-24,6.346826411042404e-23,2.0610913068007078e-08
1.1928075574923739e-14,0.7758280822053575,1.8051258549485027e-17,1.127988421562422e-19,8.865157242451498e-24,4.1249801896615094e-13,0.0,0.0,2.2920078359672074e-14,3.379635062000209e-24,1.184508630207949e-26,1.416778357201737e-26,4.893468048048039e-33,9.391375487389296e-41,1.7339125966594858e-25,9.15689809304967e-19,4.241544001633244e-16,3.226985012479591e-26,7.620530614127314e-48,5.499114947261546e-52,1.2071452304834097e-34,1.4656116373706189e-43,1.6894114577887997e-12,7.966058074515024e-47,4.70186082257394e-27,7.010706143521186e-54,1.4728944933680537e-38,6.459049499036158e-35,2.1980409981973215e-39,6.262530662348127e-40,9.486470121907639e-36,8.953097387262735e-54,1.0970849436166795e-46,2.4804268004573814e-57,3.76,0.0,0.8990181104609459,0.9999999683967453,1.9480731903999275e-27,2.5146634475010886e-24,2.293812534335492e-14,1.6894123739028925e-12,6.495738696871789e-32,1.6084724795208952e-30,2.2915279079866963e-24,4.1249801355824443e-13,1.2345388636190168e-23,2.6003662456351627e-24,8.336966025259675e-27,9.904390870438419e-26,5.017113410203151e-21,4.2415412977034706e-16,2.676049554114839e-24,1.4884797069418332e-22,3.160323168636112e-08
2.0225867355676397e-14,0.7758280822055582,3.061456312063898e-17,1.9127521875726921e-19,2.5479968369523004e-23,6.994531652393792e-13,0.0,0.0,3.8864480406768735e-14,9.705605417059505e-24,5.919184685588927e-26,7.080822776018836e-26,2.4453531153516448e-32,4.693025038625609e-40,4.979432526472996e-25,2.6296681367577186e-18,7.192183304888082e-16,1.0540711365779972e-25,1.201847864171908e-46,4.941518296129047e-51,6.03230690557089e-34,2.2476529756832042e-42,2.8646531448809267e-12,7.481919953100655e-46,1.3502757267597458e-26,1.3042283286916916e-52,7.360300210539147e-38,3.238050430101407e-34,1.1019199270113702e-38,3.1395426699558284e-39,4.740555629344154e-35,1.412009634558569e-52,9.858431949150881e-46,3.9119384519212954e-56,3.76,0.0,0.8990181104594674,0.9999999464124448,9.734845268091651e-27,7.22158780502834e-24,3.889508269264543e-14,2.8646557757683208e-12,3.24605735268077e-31,8.037789597878371e-30,7.284704919370938e-24,6.994531497089873e-13,3.545339952411445e-23,7.467706710887844e-24,2.3942176664617035e-26,2.8443249000102193e-25,1.4408099955320702e-20,7.192175539446753e-16,7.685030779803231e-24,4.274602579153357e-22,5.358751624392078e-08
3.6821450917181714e-14,0.7758280822059589,5.575573250824759e-17,3.4824679915331066e-19,8.455306293850668e-23,1.273363457787203e-12,0.0,0.0,7.075328342417401e-14,3.215269192119863e-23,3.669371679802265e-25,4.39070136686987e-25,1.515911344008604e-31,2.909261065486838e-39,1.6495831205631682e-24,8.711543670989208e-18,1.3093461840439814e-15,4.356147624875612e-25,2.6451691114368818e-45,5.878503071993744e-50,3.7395018266199136e-33,4.806231916206221e-41,5.215133865131447e-12,9.793904401347187e-45,4.4731853765944217e-26,3.694408666961223e-51,4.5627409846314155e-37,2.0096929674646548e-33,6.839032031526291e-38,1.948568016826308e-38,2.9387389727701227e-34,3.107715206464226e-51,1.1727734894282997e-44,8.609910710288213e-55,3.76,0.0,0.8990181104565106,0.9999999024452545,6.034747723379427e-26,2.3923648371412097e-23,7.080899847978608e-14,5.215142580719726e-12,2.0123070330333608e-30,4.9827038609460843e-29,2.890963979105933e-23,1.2733634063380805e-12,1.1745004742138476e-22,2.473897916623942e-23,7.931658817591812e-26,9.42260661636053e-25,4.7731090923223787e-20,1.3093436112942608e-15,2.5458776317333775e-23,1.4160886910050375e-21,9.755467470949193e-08
7.001261804019234e-14,0.7758280822067611,1.0609633420088777e-16,6.622656426822829e-19,3.0668988198548126e-22,2.421184042888759e-12,0.0,0.0,1.3453088515209111e-13,1.1622737028484416e-22,2.5710856858781327e-24,3.0782328479624065e-24,1.0621931738058652e-30,2.038485183227592e-38,5.9629965622257534e-24,3.149090297681899e-17,2.4896018637385717e-15,2.2042942628197875e-24,6.975933103441274e-44,8.09875992075406e-49,2.620231228317295e-32,1.242120344172943e-39,9.916084689941309e-12,1.6307278023438535e-43,1.6169903205603882e-25,1.3920521116226458e-49,3.1970660981429336e-36,1.408691116319046e-32,4.793775583992151e-37,1.365864985665251e-37,2.059158583220737e-33,8.195747294416802e-50,1.6157189745974364e-43,2.2706642344159245e-53,3.76,0.0,0.8990181104505968,0.9999998145165161,4.228481889160889e-25,8.648056052301682e-23,1.346368344095187e-13,9.916116195504715e-12,1.4100539159406154e-29,3.491299894468864e-28,1.3930384667110326e-22,2.4211838569068262e-12,4.245662669563256e-22,8.942778454641129e-23,2.867256558921735e-25,3.406092094688167e-24,1.725410002449744e-19,2.4895925620339625e-15,9.202863208334e-23,5.118957603931802e-21,1.8548334938904394e-07
1.363949522862136e-13,0.775828082208365,2.0701076540670017e-16,1.2906090533567982e-18,1.1718613484543697e-21,4.716825213119014e-12,0.0,0.0,2.6208607138237416e-13,4.410985547848369e-22,1.9225921833052472e-23,2.3044012205269837e-23,7.942987198668269e-30,1.524327265009299e-37,2.2630301696088374e-23,1.1951163249108123e-16,4.850113121204176e-15,1.3155120006795292e-23,2.0230539568791765e-42,1.2020299454234291e-47,1.9593512330819174e-31,3.5595420490570883e-38,1.9317943877030157e-11,3.29799805254769e-42,6.136680940124599e-25,6.4254436059759e-48,2.3906948629927276e-35,1.0535079376996177e-31,3.585037797631092e-36,1.0215087081002351e-36,1.5398141462970257e-32,2.376786390099018e-48,2.398073015342245e-42,6.585199069540748e-52,3.76,0.0,0.8990181104387691,0.9999996386816055,3.1619581512813824e-24,3.282054172961366e-22,2.6229252370053983e-13,1.9318063444603315e-11,1.0544831957784668e-28,2.610671523981269e-27,7.933836006624246e-22,4.716824507286912e-12,1.6112953219318697e-21,3.3938992215361855e-22,1.088220098776275e-24,1.2926236315681387e-23,6.548160121587938e-19,4.8500778079353575e-15,3.4925200069732854e-22,1.9427135404582842e-20,3.613181324526811e-07
2.0277728653223488e-13,0.7758280822099691,3.0823639732849233e-16,1.9193640028218146e-18,2.6046734600945374e-21,7.012466383390046e-12,0.0,0.0,3.896412346478731e-13,9.749321295443293e-22,5.990129845308375e-23,7.185143589289763e-23,2.4747965900284437e-29,4.7492750196994646e-37,5.001818121292578e-23,2.641478813879935e-16,7.210624252875298e-15,3.788146261307431e-23,1.1265349583219427e-41,5.001584794899291e-47,6.104677994694044e-31,2.133682661915175e-37,2.871974644766059e-11,1.6527624401314066e-41,1.356348770652456e-24,4.543210141164591e-47,7.448597598285276e-35,3.282471330753164e-31,1.1169974091336875e-35,3.182840291234223e-36,4.7975853678515696e-32,1.3235050332542299e-47,9.978255823046607e-42,3.6670043527312093e-51,3.76,0.0,0.8990181104269415,0.9999994628767795,9.851579637087748e-24,7.254116326443933e-22,3.899482362463873e-13,2.8720010719739992e-11,3.2855740280307797e-28,8.133875995263812e-27,2.2401980395570077e-21,7.012464823323922e-12,3.56136037477622e-21,7.501309150650716e-22,2.4053295793233394e-24,2.856940915073854e-23,1.4472975803152806e-18,7.210546180055365e-15,7.719128348129e-22,4.293856485825769e-20,5.371228306313526e-07
3.355419550242774e-13,0.7758280822131771,5.116230013986978e-16,3.178138002770975e-18,7.221842669579394e-21,1.160374872408905e-11,0.0,0.0,6.447514923042642e-13,2.6694861245941513e-21,2.7135603322105872e-22,3.2613986604498464e-22,1.1211407204833311e-28,2.151446983275627e-36,1.3695518727197526e-22,7.232632083906261e-16,1.1931646215075838e-14,1.5802132507552614e-22,1.4944780581510036e-40,3.7680806400071685e-46,2.765474852750305e-30,2.7779313743711925e-36,4.752318174142098e-11,1.8373160746645214e-40,3.713835014335653e-24,9.72967932324033e-46,3.3742804832907977e-34,1.4870448551576945e-30,5.060153372102413e-35,1.4419884139927407e-35,2.173401928903625e-31,1.7557551791742003e-46,7.517385325635907e-41,4.864935122697596e-50,3.76,0.0,0.8990181104032863,0.9999991113573564,4.4628361283930874e-23,1.986268030075798e-21,6.452597311987872e-13,4.7523905348126955e-11,1.4885860967859633e-27,3.6846046598230646e-26,9.134229694693574e-21,1.1603744452369689e-11,9.751552727027715e-21,2.0539456109501467e-21,6.586745548330778e-24,7.822272981290337e-23,3.962877648691006e-18,1.1931432305383506e-14,2.1134910052306413e-21,1.1757116751609855e-19,8.886419988030566e-07
4.683066235163199e-13,0.7758280822163852,7.162585296854952e-16,4.4386280634826914e-18,1.422485534904745e-20,1.6195031065033212e-11,0.0,0.0,8.99861658148316e-13,5.199889011302452e-21,7.165056319394152e-22,8.625011222358625e-22,2.9604235117792184e-28,5.680817691276921e-36,2.667733672436227e-22,1.4088317995335e-15,1.665266785486009e-14,4.028744012694913e-22,6.791796031042413e-40,1.3053178572371144e-45,7.302183923186763e-30,1.3095052501919432e-35,6.632639057376499e-11,7.863632669924666e-40,7.234144276334664e-24,5.644577437862393e-45,8.909718661886078e-34,3.926612039290853e-30,1.3361275857890464e-34,3.8078124310611127e-35,5.738933698577437e-31,7.979135602356989e-46,2.6041298114883273e-40,2.2109753949298346e-49,3.76,0.0,0.8990181103796311,0.99999875995821,1.1783993451267133e-22,3.869049688193533e-21,9.005713193986417e-13,6.632780008066473e-11,3.930977845218294e-27,9.728889736227795e-26,2.3044882378429382e-20,1.6195022744045286e-11,1.8995218066797195e-20,4.000866664773582e-21,1.2831456192524533e-23,1.5236316350406443e-22,7.719277604887784e-18,1.6652250941344612e-14,4.116686603947577e-21,2.290167546904534e-19,1.2400408901686672e-06
6.010712920083625e-13,0.7758280822195932,9.22145580908231e-16,5.7008782508055006e-18,2.3686379836248198e-20,2.078631340627425e-11,0.0,0.0,1.1549717322095096e-12,8.566140439307052e-21,1.482094894795961e-21,1.7867224188985477e-21,6.123830519545447e-28,1.175079728679035e-35,4.39472016525018e-22,2.320848118625586e-15,2.1373689286172082e-14,8.16320398391982e-22,2.137192127602746e-39,3.3101338808880646e-45,1.5104695473559962e-29,4.2212561190198026e-35,8.512937294745775e-11,2.3782958801625746e-39,1.191726191128221e-23,2.1790913417088011e-44,1.8429898689233444e-33,8.122452044460942e-30,2.763806315278415e-34,7.877060687484761e-35,1.187129503483023e-30,2.5108000831810026e-45,6.603765353471755e-40,6.957524788468935e-49,3.76,0.0,0.8990181103559759,0.9999984086793008,2.43753157583148e-22,6.373756567169811e-21,1.1558830009897683e-12,8.513169491735238e-11,8.132071552320201e-27,2.012390817990991e-25,4.639559657116896e-20,2.0786299698351946e-11,3.1292437961472634e-20,6.590888419010704e-21,2.1139987672568878e-23,2.5098756002333553e-22,1.2716493560785968e-17,2.1373002091562877e-14,6.781416217574052e-21,3.77275315601521e-19,1.5913195442487622e-06
