Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145),CHO3(309),CHFO2(220),C2H2F(70)
0.00011378985796107398,0.8168737874285598,0.0003775383923132931,0.00020987801052507865,0.00028472747306465177,0.09951767917278881,0.0,0.0,0.0011259278434251209,4.572087793355746e-05,0.2507106756048718,0.025171344920517123,3.733259033120223e-05,5.777619106970149e-12,5.399042268040111e-09,1.128170488237141e-06,8.152359236669275e-05,0.007072507933220609,3.5622571335167104e-06,1.5972368656217323e-07,0.0004373776264829777,2.2404554562619886e-09,7.974850489966285e-07,7.31648707970703e-06,1.3840401032821214e-08,0.001304398699711469,1.0972483382079732e-08,4.631639646360329e-06,2.1176349990908528e-07,5.559454531870004e-10,1.237722163175264e-07,5.630902436444822e-11,2.8042428189370373e-09,4.707358616116323e-08,3.76,0.0,0.31107244712793003,0.7096397406729256,0.2470102412828019,0.0015157482980643192,0.03689035427338874,0.32128030150531195,1.6935991602147216e-12,6.629561287621625e-13,3.332461783767142e-08,6.088494614433564e-05,0.019464465580628306,5.718626079702162e-06,1.6913579114580368e-12,3.166441246484032e-13,4.204283555766056e-06,2.5432115505077736e-06,5.375648336506061e-07,0.03304018026979542,0.000849329497737164,6.694320710581331e-07,9.934680313619459e-05,5.125800176519702e-07,1.5411743209045837e-06,7.566715752536254e-12,2.214740667373705e-09,1.460732795634222e-05,0.00010855737419606717,3.993574328233889e-09,1.0133063307604841e-10,9.171552170889993e-13,3.345457504060443e-07,1.740977400934063e-05
0.0001142371197711541,0.8170871511121529,0.0003788228110974855,0.00021029605910714033,0.00028517062372171887,0.09987149635125496,0.0,0.0,0.0011245259072433739,4.5571950723476834e-05,0.25195709473288064,0.025263260761360713,3.736481978509646e-05,5.828176891852155e-12,5.4193714001641545e-09,1.1262302680719036e-06,8.217242707740338e-05,0.007071874873122771,3.6043868622626113e-06,1.61326680426669e-07,0.0004411019948026999,2.2639596717204473e-09,7.939359071886322e-07,7.359245569110468e-06,1.392616161858824e-08,0.0013160896747914737,1.109240810100749e-08,4.679960555241427e-06,2.1507979812906913e-07,5.649291407093485e-10,1.2416386650902648e-07,5.67508812284712e-11,2.8349697042406577e-09,4.767654227489502e-08,3.76,0.0,0.30964099162526126,0.7084605295804854,0.24799599833320002,0.0015243791404114869,0.03682994756467101,0.32274733111662235,1.6874400389026527e-12,6.605450341210734e-13,3.3206248186401603e-08,6.0889874738818596e-05,0.019400750403418106,5.69828646657124e-06,1.6882503824298302e-12,3.160611670109694e-13,4.200140328312266e-06,2.5367802352229365e-06,5.35657739238916e-07,0.03312850992853042,0.0008479181748473852,6.732356387998003e-07,9.897571837818357e-05,5.155532086019393e-07,1.5433577323019998e-06,7.523963617319526e-12,2.2344838989149205e-09,1.4693081186991091e-05,0.00010899776158632075,3.971008085368797e-09,1.0183060576385004e-10,9.216914517313083e-13,3.3264659864945044e-07,1.7493690947800338e-05
0.00011468438158123424,0.8172999566453074,0.0003801120462440949,0.00021071614507819472,0.00028561587243274516,0.10022405128137672,0.0,0.0,0.0011231141930316973,4.542287747608536e-05,0.2532007647332216,0.025355056032869853,3.739688735057833e-05,5.879268512801455e-12,5.4398582269787675e-09,1.1242975642214498e-06,8.282612234745166e-05,0.007071165800949847,3.6467677674959925e-06,1.6293627439258898e-07,0.0004448287308449422,2.2875526877003864e-09,7.904007876891535e-07,7.402018084585745e-06,1.4012296910638809e-08,0.0013277887275161859,1.1213063319819862e-08,4.728511796376069e-06,2.1844439896531915e-07,5.740435574822184e-10,1.2455635226289327e-07,5.719376094858241e-11,2.8658615646491233e-09,4.828418475976734e-08,3.76,0.0,0.3082144157125915,0.7072840298358601,0.2489792324611701,0.001533029745196687,0.036769592438927315,0.32421036065132275,1.6813126212481292e-12,6.581463515324846e-13,3.308847969359512e-08,6.0894961127515896e-05,0.019337202834901302,5.678022183221698e-06,1.6851559997534991e-12,3.1548067094032526e-13,4.196010039530128e-06,2.5303877974397245e-06,5.337577075788316e-07,0.033215741045785646,0.0008465100969895914,6.770360759172901e-07,9.860642869291523e-05,5.185239008278671e-07,1.545464366952364e-06,7.481497652994504e-12,2.2542395923993307e-09,1.4778813989790644e-05,0.00010943615711959949,3.9485928793170895e-09,1.0233302668147352e-10,9.262386860837957e-13,3.3075765195616e-07,1.7577441568594594e-05
0.00011513164339131437,0.8175122055768254,0.00038140616229416757,0.00021113829152669255,0.0002860632513953159,0.1005753470960259,0.0,0.0,0.0011216931343786128,4.5273687073247e-05,0.25444169218014995,0.025446731823305094,3.742880553492596e-05,5.930901750677209e-12,5.460504211354212e-09,1.1223723848335232e-06,8.348471873309611e-05,0.007070382705740041,3.6893999729372272e-06,1.6455246319789653e-07,0.00044855765414537186,2.311233717000667e-09,7.868796332576537e-07,7.444805998089364e-06,1.4098812785167364e-08,0.001339495230110452,1.1334451673495195e-08,4.77729328380172e-06,2.2185799790869874e-07,5.832906068009274e-10,1.249497286086644e-07,5.7637684052001906e-11,2.8969186184385965e-09,4.889653184804959e-08,3.76,0.0,0.30679269999303604,0.7061102297133459,0.24995995380937147,0.0015417001443019703,0.03670929021544946,0.32566940210001427,1.6752167608452682e-12,6.557600237702836e-13,3.2971309956308873e-08,6.090021189202978e-05,0.01927382507543752,5.657833081498778e-06,1.6820748779184749e-12,3.1490265776648416e-13,4.191893116091352e-06,2.52403448568029e-06,5.318647249477297e-07,0.033301877467387477,0.0008451052501323928,6.808334257058298e-07,9.823894569673895e-05,5.214921278998949e-07,1.5474951659548875e-06,7.439317289624293e-12,2.274006688781005e-09,1.4864527731309431e-05,0.00010987257786038366,3.9263284097517236e-09,1.028379213661904e-10,9.3079711730826e-13,3.288788828640686e-07,1.7661028544760047e-05
0.0001155789052013945,0.8177238994781255,0.0003827052225773433,0.00021156252147433425,0.0002865127931431113,0.1009253869388798,0.0,0.0,0.001120263152668312,4.51244074397488e-05,0.2556798838455529,0.025538289224550342,3.746058653107935e-05,5.983083975111652e-12,5.481310792731861e-09,1.1204547369679095e-06,8.414825708713655e-05,0.007069527526048452,3.73228360977942e-06,1.6617524175236618e-07,0.0004522885851395456,2.3350019722621394e-09,7.833723870879009e-07,7.487610721136509e-06,1.4185715103236312e-08,0.0013512085575275211,1.145657582508914e-08,4.826304950708099e-06,2.2532130042590838e-07,5.926722220080912e-10,1.2534404991576785e-07,5.8082671585028844e-11,2.9281410778941777e-09,4.951360194806319e-08,3.76,0.0,0.3053758251444906,0.7049391174773257,0.25093817253991835,0.0015503903693142279,0.03664904212860271,0.3271244676026075,1.6691523127864724e-12,6.533859939206703e-13,3.2854736571697033e-08,6.090563346151165e-05,0.01921061919586548,5.6377189999955435e-06,1.6790071259850793e-12,3.1432714780954264e-13,4.187789970025025e-06,2.517720532025493e-06,5.29978776379198e-07,0.03338692303064494,0.0008437036202324796,6.846277296832592e-07,9.78732800992991e-05,5.244579220507131e-07,1.5494510600607461e-06,7.397421889858733e-12,2.2937841337541695e-09,1.4950223774286523e-05,0.00011030704096219941,3.904214340776635e-09,1.0334531525104672e-10,9.353669456674502e-13,3.2701026252037666e-07,1.774445445896784e-05
0.00011602616701147463,0.8179350399418305,0.0003840092903412559,0.00021198885728580008,0.00028696452984257125,0.10127417396239032,0.0,0.0,0.0011188246573409825,4.497506556740047e-05,0.2569153466905957,0.025629729331982626,3.7492242267040745e-05,6.035822382049671e-12,5.502279406547868e-09,1.1185446279563567e-06,8.481677854841703e-05,0.0070686021512009175,3.7754188141673675e-06,1.6780460471566113e-07,0.000456021345153922,2.3588566663224635e-09,7.79878992831728e-07,7.53043370479117e-06,1.4273009710479159e-08,0.0013629280874339134,1.1579438513980818e-08,4.875546749544941e-06,2.2883502209444518e-07,6.021903667310586e-10,1.2573936961292657e-07,5.852874511577191e-11,2.959529171470717e-09,5.013541364670654e-08,3.76,0.0,0.3039637719207787,0.7037706813849198,0.2519138988328033,0.001559100451506331,0.036588849331349566,0.32857556944010496,1.6631191319787083e-12,6.510242051832076e-13,3.273875713418192e-08,6.091123211811849e-05,0.019147587142019175,5.617679764768104e-06,1.6759528477430542e-12,3.137541604044504e-13,4.18370099960205e-06,2.5114461516137326e-06,5.280998457275397e-07,0.03347088156353291,0.0008423051932377762,6.884190296139269e-07,9.750944168030288e-05,5.274213157345015e-07,1.551332969631683e-06,7.355810747966534e-12,2.3135708777254627e-09,1.5035903472483936e-05,0.00011073956349752276,3.882250300436215e-09,1.038552339143246e-10,9.399483712388709e-13,3.2515176070307054e-07,1.782772183839043e-05
0.00011647342882155476,0.8181456285806943,0.0003853184291687921,0.0002124173211022876,0.0002874184930349212,0.10162171132627372,0.0,0.0,0.0011173780461760112,4.482568753919941e-05,0.2581480878574321,0.025721053244316682,3.752378443105314e-05,6.0891245865630096e-12,5.523411508214573e-09,1.1166420660029269e-06,8.549032453797715e-05,0.007067608422344925,3.818805724875272e-06,1.6944054715375706e-07,0.00045975575639726547,2.3827970117802492e-09,7.763993946192983e-07,7.573276439605215e-06,1.4360702437480796e-08,0.0013746532001627785,1.170304252443219e-08,4.925018652205982e-06,2.323998887394601e-07,6.118470354681555e-10,1.2613574019612293e-07,5.897592672813404e-11,2.991083140881055e-09,5.076198571150376e-08,3.76,0.0,0.30255652115400156,0.7026049096884779,0.25288714288341835,0.0015678304218173643,0.03652871289758539,0.33002272002629796,1.6571170748287957e-12,6.486746013601458e-13,3.262336925779853e-08,6.0917013987703777e-05,0.019084730739159908,5.597715189844572e-06,1.6729121415731769e-12,3.1318371387138433e-13,4.179626589103629e-06,2.5052115424665927e-06,5.262279157137819e-07,0.03355375688400913,0.0008409099550904371,6.922073679004689e-07,9.714743928444877e-05,5.303823419258549e-07,1.5531418045742551e-06,7.314483089820723e-12,2.333365875733629e-09,1.5121568166135348e-05,0.00011117016229885684,3.8604358806304645e-09,1.0436770310974333e-10,9.445415932812942e-13,3.2330334588308574e-07,1.7910833200446744e-05
0.000117367952441715,0.818565156926062,0.00038795217392679284,0.00021328072200519653,0.0002883332246683752,0.10231304974330346,0.0,0.0,0.0011144620115235222,4.452692299583417e-05,0.26060543456498364,0.025903356894069744,3.758657358342675e-05,6.1974510051601e-12,5.566172031948465e-09,1.1128596177063314e-06,8.685265721951406e-05,0.007065423034270278,3.906335238978296e-06,1.7273215365152698e-07,0.00046722882575438184,2.43093150598173e-09,7.694813652012589e-07,7.659027321992073e-06,1.4537305508196018e-08,0.0013981177084764962,1.1952485796895736e-08,5.024652755529584e-06,2.396860126027419e-07,6.315840810693868e-10,1.2693184033155807e-07,5.987370508643742e-11,3.0546896966457196e-09,5.2029486934076864e-08,3.76,0.0,0.29975635072444595,0.7002813124865778,0.254826225096101,0.0015853501486812957,0.036408613042467106,0.33290521769922354,1.6452057650787957e-12,6.440117265643303e-13,3.23943587341945e-08,6.092915111203359e-05,0.018959551619198555,5.558009221058446e-06,1.666871812880315e-12,3.120505118299025e-13,4.17152291597499e-06,2.4928623525956565e-06,5.225049832214448e-07,0.033716273103719996,0.0008381289890986829,6.997753280474594e-07,9.642897368868435e-05,5.362974230113568e-07,1.5565438377773752e-06,7.232674821485444e-12,2.3729764766992373e-09,1.5292857917054786e-05,0.00011202565499883207,3.817254108100915e-09,1.0540039652634653e-10,9.537642310499012e-13,3.1963664494301525e-07,1.8076597881463716e-05
0.00011826247606187525,0.8189824977876681,0.0003906069642872274,0.00021415290155155802,0.00028925723749658204,0.10299942757913885,0.0,0.0,0.0011115180087763765,4.422830520427631e-05,0.26305198442397315,0.026085209024993627,3.7649042656043524e-05,6.308125369991303e-12,5.609604143822951e-09,1.1091074653033102e-06,8.82355922625888e-05,0.007062985165431465,3.994873338333161e-06,1.7605003030416042e-07,0.00047470638824412763,2.4793991526705572e-09,7.626178613055452e-07,7.744876080915418e-06,1.4715570677752896e-08,0.0014215971772187789,1.2204928659052263e-08,5.125207432899096e-06,2.4718568880739917e-07,6.518999518075472e-10,1.2773275497595004e-07,6.077619351852718e-11,3.1189628074487244e-09,5.331625947045257e-08,3.76,0.0,0.2969751621322922,0.6979682318755848,0.2567555009607481,0.001602949789785719,0.036288749679583565,0.3357720622894588,1.6334172624912255e-12,6.393969304619319e-13,3.216768622657369e-08,6.0942090924461e-05,0.01883509418732065,5.51859938676291e-06,1.6608868261529706e-12,3.1092766942046567e-13,4.163481758107069e-06,2.4806742421918222e-06,5.18809820065837e-07,0.0338745020063534,0.00083536060977568,7.073319468663855e-07,9.57179373529975e-05,5.422034277232049e-07,1.5596642288208144e-06,7.151989697924454e-12,2.4126076674380808e-09,1.5464103744698534e-05,0.00011287365003507922,3.774665127537612e-09,1.0644360358745278e-10,9.630364738447365e-13,3.160098836395295e-07,1.824176827638262e-05
0.0001191569996820355,0.8193976646994392,0.00039328330690385847,0.00021503403622731551,0.00029019077839087965,0.10368087028057418,0.0,0.0,0.0011085488289884053,4.3930012480411386e-05,0.2654878003087892,0.02626661853358103,3.771127660254953e-05,6.421211415522058e-12,5.653719743018139e-09,1.1053856890646497e-06,8.963947148565881e-05,0.0070603079113113025,4.084421275900428e-06,1.7939415161322302e-07,0.00048218705256245707,2.5281936492794658e-09,7.55808452977968e-07,7.830836058671138e-06,1.4895544093090117e-08,0.0014450867418587146,1.2460394788508637e-08,5.226683180878578e-06,2.5490510675526855e-07,6.728117672893514e-10,1.2853887684561637e-07,6.168358695508412e-11,3.183904655986086e-09,5.4622460234319064e-08,3.76,0.0,0.29421280498168617,0.6956655739100528,0.2586750523764774,0.0016206295781135906,0.03616912883582769,0.33862335712039027,1.621750466178613e-12,6.348297819308243e-13,3.1943333200362216e-08,6.0955877442188896e-05,0.01871136912146212,5.479483823013593e-06,1.6549577958238537e-12,3.098153009596746e-13,4.155505731862632e-06,2.468648270898249e-06,5.151422526324862e-07,0.03402847370611258,0.0008326047046996387,7.148775587638643e-07,9.501437218433315e-05,5.481006170591378e-07,1.5625098779720014e-06,7.072419491195593e-12,2.4522512494649085e-09,1.5635316311321582e-05,0.00011371427602541893,3.732664599151754e-09,1.074975342681829e-10,9.723599498333842e-13,3.124227694006433e-07,1.8406363779941757e-05
0.00012005152330219575,0.8198106713736094,0.0003959817090740121,0.00021592430166014116,0.0002911340914047099,0.10435740331991615,0.0,0.0,0.0011055571029902408,4.363221080080188e-05,0.2679129472791635,0.026447594357986725,3.777335688640962e-05,6.536774665767761e-12,5.6985308786388925e-09,1.101694376227534e-06,9.106464145225724e-05,0.007057403692032621,4.1749803694117115e-06,1.8276449766986072e-07,0.0004896694408199943,2.5773086936265445e-09,7.490527178201354e-07,7.916921226551306e-06,1.5077271713571134e-08,0.0014685815775802673,1.2718908547305573e-08,5.32908082748498e-06,2.62850633230669e-07,6.94337191427685e-10,1.2935058735626946e-07,6.259608833284448e-11,3.2495175551181736e-09,5.594824929199981e-08,3.76,0.0,0.29146913023650856,0.6933732447557265,0.2605849612996985,0.0016383897389283036,0.03604975553549742,0.3414592069438319,1.6102042955820946e-12,6.303098578146064e-13,3.172128136991868e-08,6.097055277793508e-05,0.018588385552601634,5.440660525613679e-06,1.6490852705826743e-12,3.0871350846891463e-13,4.147597277951724e-06,2.456785296428463e-06,5.115020941057805e-07,0.03417821809521407,0.0008298611615810795,7.224124969260961e-07,9.43183089432875e-05,5.539892514188513e-07,1.5650875166254469e-06,6.993955221567936e-12,2.4918990932791718e-09,1.5806506197339745e-05,0.0001145476591792584,3.6912477860752728e-09,1.0856240077218243e-10,9.817362997925628e-13,3.0887499511827984e-07,1.857040342039221e-05
0.00012094604692235599,0.8202215317824001,0.00039870267944813807,0.0002168238730777329,0.0002920874184657669,0.10502905216651487,0.0,0.0,0.0011025453095927775,4.3335054489489124e-05,0.27032749236898074,0.026628145474877084,3.7835361669735054e-05,6.654882429929929e-12,5.744049755985706e-09,1.0980336210255857e-06,9.251145352996765e-05,0.007054284282915948,4.266551996330853e-06,1.8616105380497596e-07,0.0004971521883001824,2.626737985317684e-09,7.423502411019616e-07,8.003146184402732e-06,1.5260799321895458e-08,0.001492076898279094,1.298049500705812e-08,5.432401539478201e-06,2.71028817183896e-07,7.164944500212852e-10,1.3016825731325487e-07,6.351390852484291e-11,3.3158039483405554e-09,5.729378995629639e-08,3.76,0.0,0.28874399024672887,0.6910911507422743,0.26248530969119566,0.001656230488967791,0.03593063387817577,0.3442797177362757,1.5987776903412564e-12,6.258367428699337e-13,3.1501512703997726e-08,6.098615726825793e-05,0.01846615118010297,5.402127365562701e-06,1.643269738229238e-12,3.0762238258947003e-13,4.139758672984566e-06,2.4450859918634724e-06,5.078891459248108e-07,0.03432376482710883,0.0008271298683259971,7.299370936053378e-07,9.362976815696018e-05,5.598695907935269e-07,1.5674037081000097e-06,6.916587242920063e-12,2.531543136623791e-09,1.5977683912917323e-05,0.00011537392312994489,3.6504095993506755e-09,1.0963841778475984e-10,9.911671783002898e-13,3.053662407676759e-07,1.8733905878464196e-05
0.00012184057054251624,0.8206302600431133,0.00040144672827803203,0.0002177329257733764,0.0002930510000935974,0.10569584226180911,0.0,0.0,0.0010995157831624085,4.3038686850167484e-05,0.2727315043971601,0.0268082808967873,3.789736597861724e-05,6.775603858608427e-12,5.790288750005062e-09,1.0944035249250956e-06,9.398026394893564e-05,0.007050960842883116,4.359137593939486e-06,1.8958381096498576e-07,0.0005046339432222941,2.6764752266750056e-09,7.357006156971659e-07,8.089526160563871e-06,1.5446172545074165e-08,0.0015155679556117403,1.3245179951943333e-08,5.536646829677153e-06,2.794463944798221e-07,7.393023495228095e-10,1.309922476808792e-07,6.443726627813417e-11,3.382766407642189e-09,5.865924888182185e-08,3.76,0.0,0.2860372387686769,0.6888191984083814,0.26437617947007835,0.001674152035651331,0.03581176710809438,0.34708499651841485,1.5874696104447002e-12,6.214100298414658e-13,3.128400943670643e-08,6.100272961833317e-05,0.01834467237565797,5.36388210239067e-06,1.6375116307640751e-12,3.0654200353492946e-13,4.131992042000319e-06,2.433550862094094e-06,5.04303199034287e-07,0.03446514330221738,0.000824410713089871,7.374516791814823e-07,9.294876101341463e-05,5.657418940069842e-07,1.5694648489606515e-06,6.840305320496752e-12,2.5711753828345584e-09,1.6148859913888846e-05,0.00011619318898512119,3.6101446390899993e-09,1.1072580254689406e-10,1.0006542567448558e-12,3.018961749817835e-07,1.889688950144355e-05
