Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139)
1.508871001265759e-08,0.6608183935710857,3.843732601518253e-08,4.830710382043948e-10,7.041096758141693e-10,1.4875307458695156e-08,0.0,0.0,2.6753875385204857e-09,1.3458931196398294e-13,7.056456115782962e-10,1.901648503821225e-08,3.759464775058698e-16,4.6252764524277935e-23,3.482523719828744e-15,3.1972775510291355e-08,1.5134404801303882e-10,3.569534214443321e-10,9.079114799055917e-21,1.9901478436019406e-28,3.335899403184815e-17,1.7074165728076827e-16,5.4306050193632347e-08,4.053152940024933e-20,4.4625486506389055e-16,5.687626399391895e-21,6.23296948341554e-26,3.118739004234334e-18,3.355742251944106e-22,9.922706000444262e-23,5.419640802640123e-19,6.475451176193273e-26,3.420634663125641e-28,1.762200359721144e-27,3.76,0.0,0.6151671479065425,0.9999999756653689,1.4731603261384535e-10,2.2368605980336319e-13,3.4604517985395925e-09,1.0795175767017425e-07,3.650810334523321e-14,3.187196864788647e-14,1.4422070610941483e-09,1.383105629810653e-08,2.19596605422404e-12,7.023035238988468e-13
1.5479167878660767e-08,0.6608183941078658,4.080539634482757e-08,5.165926294797475e-10,7.506983955796639e-10,1.531743202224657e-08,0.0,0.0,2.7470297817410287e-09,1.4170220110820076e-13,7.487613696972435e-10,2.022373892751492e-08,4.1133133220163597e-16,5.391542833748806e-23,3.7561104354161755e-15,3.2870127049036617e-08,1.605981089723852e-10,3.787637944867055e-10,1.0038401682163726e-20,2.3847874313858073e-28,3.654773877907977e-17,1.863783758784654e-16,5.487799312733722e-08,4.5201276974076984e-20,4.851523160660834e-16,6.403926251483019e-21,7.286793526859819e-26,3.495771682954036e-18,3.893055444093701e-22,1.129371032997959e-22,6.028288570571638e-19,7.438311456300188e-26,4.077785635468097e-28,2.102457999115637e-27,3.76,0.0,0.6151671446145149,0.9999999742659917,1.57415895196032e-10,2.4432151339351266e-13,3.6008447987559584e-09,1.1074530640423982e-07,3.892703447451634e-14,3.308263174825146e-14,1.4850025898953655e-09,1.4188969069900799e-08,2.3289395910728715e-12,7.423838848810252e-13
1.5869625744663942e-08,0.6608183946489573,4.323782780695429e-08,5.514160128874438e-10,7.989066317545075e-10,1.5763829880057723e-08,0.0,0.0,2.8188636559160204e-09,1.4900311738106832e-13,7.930611424188544e-10,2.146595344067384e-08,4.490524290059201e-16,6.264347510070746e-23,4.047240123200776e-15,3.3753448713071724e-08,1.7010694310337317e-10,4.0117311901861324e-10,1.1065577772622489e-20,2.841990978756204e-28,3.992212934868995e-17,2.02836899798808e-16,5.542760136403454e-08,5.02601809797751e-20,5.261292846750461e-16,7.184136406027525e-21,8.49099002545715e-26,3.904939260308968e-18,4.496950647399288e-22,1.2806599989936806e-22,6.6854551028846055e-19,8.507725716501837e-26,4.842602709517214e-28,2.496705270292613e-27,3.76,0.0,0.6151671413183886,0.9999999728295431,1.6790668589564323e-10,2.661983767241377e-13,3.74532739214255e-09,1.1353885756100413e-07,4.1415397533133604e-14,3.428822605643053e-14,1.5271654201766575e-09,1.4546881832632902e-08,2.4672733493844546e-12,7.83927195037849e-13
1.6260083610667118e-08,0.6608183951942939,4.573343012219391e-08,5.875496271418773e-10,8.487345681151867e-10,1.6214585346828063e-08,0.0,0.0,2.8908936350646862e-09,1.564925604495552e-13,8.385260613183589e-10,2.274259926477468e-08,4.892009035304666e-16,7.255715619708695e-23,4.3566302473034674e-15,3.4622430413840256e-08,1.7986653965217168e-10,4.2417185096047877e-10,1.2162945810664327e-20,3.369184432140799e-28,4.3484987683942526e-17,2.201206444199228e-16,5.595576450499907e-08,5.572867973664454e-20,5.692195111991612e-16,8.031491418949932e-21,9.863156886148876e-26,4.347773051661122e-18,5.173268193982973e-22,1.4471117506459912e-22,7.393385775743307e-19,9.691285476825439e-26,5.729917025454654e-28,2.951714380215199e-27,3.76,0.0,0.615167138018063,0.9999999713565731,1.7879200969461427e-10,2.8935009753096905e-13,3.893999609130439e-09,1.1633241120530473e-07,4.397141231897606e-14,3.5487883581835245e-14,1.568677808572031e-09,1.490479458630043e-08,2.611122903711686e-12,8.269720668209336e-13
1.6650541476670293e-08,0.6608183957438073,4.8290990900721e-08,6.250013231223524e-10,9.001817077896137e-10,1.6669780721358823e-08,0.0,0.0,2.9631240987095148e-09,1.641710415806124e-13,8.851368778109374e-10,2.405313360256257e-08,5.318688798042311e-16,8.378679993888843e-23,4.684990371868193e-15,3.547680989237367e-08,1.8987280576462955e-10,4.4775025391800726e-10,1.3332773647862703e-20,3.974365422043001e-28,4.723887358069125e-17,2.3823146864390004e-16,5.6463335997967394e-08,6.162767433382783e-20,6.144547458815048e-16,8.949233961346398e-21,1.1422464573054928e-25,4.8258049756125354e-18,5.9281380389058625e-22,1.6297309960174384e-22,8.15434156579216e-19,1.0996775724381967e-25,6.7562296911925e-28,3.4748863144400235e-27,3.76,0.0,0.6151671347134402,0.9999999698476452,1.9007540841027858e-10,3.138095872716733e-13,4.046959611790485e-09,1.1912596740075926e-07,4.659325503188822e-14,3.668080699787965e-14,1.609524473883306e-09,1.526270733090092e-08,2.7606475524962386e-12,8.715579898127766e-13
1.704099934267347e-08,0.6608183962974296,5.090927938708207e-08,6.637783894751022e-10,9.53246919744589e-10,1.712949629195441e-08,0.0,0.0,3.0355593312283305e-09,1.7203908339153945e-13,9.328740244821053e-10,2.5397002121789616e-08,5.771494129713887e-16,9.647326481822873e-23,5.03302048387471e-15,3.631636933718488e-08,2.0012157961213538e-10,4.718984302058855e-10,1.457729233646332e-20,4.666119152488531e-28,5.118608989800783e-17,2.571697289659388e-16,5.6951134635602394e-08,6.797852658566515e-20,6.618647684278452e-16,9.940609080220773e-21,1.3189742283759748e-25,5.340565031515611e-18,6.767980320571786e-22,1.829552213264975e-22,8.970596399149462e-19,1.2432161144428913e-25,7.939854917530739e-28,4.074288424496318e-27,3.76,0.0,0.6151671314044229,0.9999999683033316,2.017603680568767e-10,3.3960921114227037e-13,4.204303673155213e-09,1.2191952620974494e-07,4.927906532322024e-14,3.7866265622066374e-14,1.6496924258826293e-09,1.5620620066431857e-08,2.9160102473912125e-12,9.17725292986425e-13
1.7431457208676644e-08,0.6608183968550891,5.358704993677644e-08,7.038875771096993e-10,1.0079284826275052e-09,1.7593810344681517e-08,0.0,0.0,3.108203521413621e-09,1.8009721959894024e-13,9.817176720536409e-10,2.677364076818021e-08,6.25136430719205e-16,1.1076837844670974e-22,5.4014094216797535e-15,3.714093219946896e-08,2.106086425846244e-10,4.966063496637627e-10,1.589869444658802e-20,5.45363302234366e-28,5.532868847776617e-17,2.769343367684905e-16,5.7419945990695935e-08,7.480305721188497e-20,7.114774110490182e-16,1.100885870902545e-20,1.5187564071379374e-25,5.8935788984016744e-18,7.699505421540794e-22,2.0476389381587325e-22,9.84443455948279e-19,1.400557207578516e-25,9.30107059270479e-28,4.758692861140453e-27,3.76,0.0,0.615167128090917,0.9999999667242138,2.1385032567649683e-10,3.66780779767683e-13,4.3661261612292015e-09,1.2471308769338198e-07,5.202695285753733e-14,3.9043591563444527e-14,1.6891708039591235e-09,1.5978532792890654e-08,3.0773775218969274e-12,9.655151072049258e-13
1.782191507467982e-08,0.6608183974167143,5.632304524031227e-08,7.45335122638582e-10,1.0642241261027585e-09,1.8062799174244133e-08,0.0,0.0,3.1810607622232173e-09,1.8834599476679105e-13,1.0316477822417038e-09,2.8182477449890105e-08,6.759246736043868e-16,1.2683535977988416e-22,5.790833409938082e-15,3.795036019499431e-08,2.2132973060555909e-10,5.218638763943301e-10,1.7299132598275206e-20,6.346709943221913e-28,5.966847667264599e-17,2.9752281821375995e-16,5.787052379084423e-08,8.212354422127339e-20,7.633185846588056e-16,1.2157216437068575e-20,1.7440334599737113e-25,6.486365657967833e-18,8.72971355214864e-22,2.2850830281499856e-22,1.0778148158264041e-18,1.572529027390195e-25,1.0862276268730843e-27,5.537615809438292e-27,3.76,0.0,0.6151671247728299,0.9999999651108797,2.2634867567091336e-10,3.953555424460808e-13,4.5325195273394275e-09,1.2750665191151964e-07,5.4835003411158097e-14,4.021217603807536e-14,1.7279507251744063e-09,1.6336445510274688e-08,3.244919419479685e-12,1.0149693280203685e-12
1.8212372940682995e-08,0.6608183979822337,5.9115999309497284e-08,7.881267708055931e-10,1.1221310698145582e-09,1.8536537097250292e-08,0.0,0.0,3.2541350507075907e-09,1.9678596405410168e-13,1.0826441567471553e-09,2.96229336008822e-08,7.296096344480664e-16,1.4484922235887767e-22,6.201954700847732e-15,3.874455048273347e-08,2.3228054462015964e-10,5.476607935449076e-10,1.8780718195578103e-20,7.355780328058254e-28,6.42070243896005e-17,3.189313761614075e-16,5.8303591235174895e-08,8.996272147822758e-20,8.174123078960065e-16,1.3388902544394083e-20,1.9974374226014498e-25,7.12043564327813e-18,9.865893879939386e-22,2.5430039064501672e-22,1.1774034669879544e-18,1.7599734559989048e-25,1.264815850511032e-27,6.4213574801421564e-27,3.76,0.0,0.6151671214500704,0.9999999634639235,2.392587756637479e-10,4.253641818349618e-13,4.703574298501104e-09,1.303002189227265e-07,5.77012845316277e-14,4.137146585092382e-14,1.7660251412629437e-09,1.669435821858128e-08,3.4188094213296556e-12,1.0661305788266102e-12
1.860283080668617e-08,0.6608183985515739,6.196464024002249e-08,8.322677959473847e-10,1.1816460601011979e-09,1.9015096467659532e-08,0.0,0.0,3.3274302880998977e-09,2.054176929626136e-13,1.1346864826054152e-09,3.1094425630330255e-08,7.86287496968866e-16,1.649971564520023e-22,6.6354203210435975e-15,3.952343301078385e-08,2.434567603054491e-10,5.73986826247537e-10,2.034552035025027e-20,8.49191273326563e-28,6.894567156268719e-17,3.411549535863639e-16,5.871984225559363e-08,9.834377743258794e-20,8.737807386615469e-16,1.4707119306554293e-20,2.281800311421982e-25,7.797288413964618e-18,1.1115623228449235e-21,2.822547789389114e-22,1.283439453390337e-18,1.9637446429908453e-25,1.4685863489325117e-27,7.42104281053554e-27,3.76,0.0,0.6151671181225496,0.9999999617839419,2.525839519208168e-10,4.568368099733923e-13,4.879379073493368e-09,1.3309378878428288e-07,6.062385078127599e-14,4.252096004196528e-14,1.8033887040567976e-09,1.7052270917807695e-08,3.5992243739025916e-12,1.1190421744148393e-12
1.8993288672689346e-08,0.6608183991246617,6.486769276372456e-08,8.777630225299496e-10,1.242765404580414e-09,1.9498547694212255e-08,0.0,0.0,3.4009502800556762e-09,2.1424175708494597e-13,1.1877543741124934e-09,3.259636626481953e-08,8.460550738213819e-16,1.874788881406804e-22,7.09186092290764e-15,4.0286968020545094e-08,2.5485403704839697e-10,6.008316628271568e-10,2.1995564982858637e-20,9.766823145770967e-28,7.38855359756814e-17,3.64187298017005e-16,5.911994272493001e-08,1.0729035399412881e-19,9.324442078809936e-16,1.6115046571723735e-20,2.600162409348972e-25,8.518410857932425e-18,1.2486764369261477e-21,3.124886900134182e-22,1.3961528826495066e-18,2.184707569175271e-25,1.7005176828350994e-27,8.54866282684127e-27,3.76,0.0,0.6151671147901808,0.9999999600715357,2.66327504355213e-10,4.898029655404131e-13,5.060020522355704e-09,1.3588736155217608e-07,6.360074858720969e-14,4.3660206693743744e-14,1.840037638846979e-09,1.7410183607951145e-08,3.786344416379595e-12,1.1737480849765577e-12
1.938374653869252e-08,0.6608183997014233,6.782388060317326e-08,9.246168448008138e-10,1.3054850047197222e-09,1.998695925965461e-08,0.0,0.0,3.474698737029863e-09,2.232587418535669e-13,1.2418274115326731e-09,3.412816578971563e-08,9.090097442044805e-16,2.125070135639707e-22,7.571889738568678e-15,4.1035143700558735e-08,2.6646802623606054e-10,6.281849743818083e-10,2.3732834089502388e-20,1.1192882914120726e-27,7.90275213614298e-17,3.880210265588776e-16,5.9504531614265867e-08,1.1682654553402406e-19,9.934212552226e-16,1.7615837610813875e-20,2.9557803987368634e-25,9.285275418867757e-18,1.3987463931412256e-21,3.4512186716603774e-22,1.5157737002544933e-18,2.423736619594037e-25,1.9638710381269176e-27,9.817116619393472e-27,3.76,0.0,0.6151671114528791,0.9999999583273065,2.8049271114228835e-10,5.242916122553513e-13,5.245583389032825e-09,1.3868093728109832e-07,6.663002071947046e-14,4.47887998966004e-14,1.8759696252673766e-09,1.77680962890088e-08,3.980352908168703e-12,1.2302929005940482e-12
1.9774204404695697e-08,0.6608184002817854,7.083192864049697e-08,9.728332455955315e-10,1.3698003864995036e-09,2.0480397741584647e-08,0.0,0.0,3.548679274779539e-09,2.324692422909358e-13,1.2968851767816306e-09,3.5689233195701716e-08,9.75249391200027e-16,2.403073067127603e-22,8.076101634434569e-15,4.1767973981881216e-08,2.7829437889912424e-10,6.560364328328871e-10,2.555926516270719e-20,1.2783125330162188e-27,8.437232571134201e-17,4.126476911129605e-16,5.987422210162386e-08,1.2697689799657447e-19,1.0567286665208692e-15,1.9212615239640003e-20,3.352135315360467e-25,1.0099338448221201e-17,1.5626149952194914e-21,3.8027649416691614e-22,1.6425314709872645e-18,2.6817141716468016e-25,2.262209598005287e-27,1.1240253881035672e-26,3.76,0.0,0.615167108110561,0.9999999565518565,2.9508283296826853e-10,5.603311383316877e-13,5.43615049691316e-09,1.4147451602444696e-07,6.97097104183975e-14,4.590637686682916e-14,1.9111836853194313e-09,1.8126008960977787e-08,4.181436356561816e-12,1.28872179625407e-12
2.0164662270698873e-08,0.6608184008656739,7.389056491170851e-08,1.022415814335281e-09,1.4357067292708234e-09,2.097892783475736e-08,0.0,0.0,3.622895414981644e-09,2.4187386276113095e-13,1.3529072862677244e-09,3.727897723616991e-08,1.0448723389979722e-15,2.7111899934641603e-22,8.605072263733263e-15,4.248549646730154e-08,2.903287527478786e-10,6.843757275378814e-10,2.747675075549883e-20,1.45512508745041e-27,8.992044973449976e-17,4.3805784343844314e-16,6.022960263409212e-08,1.3776640810553813e-19,1.122381512674142e-15,2.0908468210767342e-20,3.792940298847684e-25,1.096203867979089e-17,1.7411529093260742e-21,4.180771141968577e-22,1.7766551676498108e-18,2.9595292036888935e-25,2.5994185863836205e-27,1.2832917958633183e-26,3.76,0.0,0.6151671047631454,0.9999999547457873,3.101011169348679e-10,5.97949356901664e-13,5.63180275702217e-09,1.442680978343266e-07,7.283786519136413e-14,4.7012615212553196e-14,1.9456800781498007e-09,1.848392162385517e-08,4.389784344651064e-12,1.3490804974165807e-12
2.0555120136702048e-08,0.6608184014530153,7.699852243719588e-08,1.0733677642507442e-09,1.503198892904789e-09,2.1482612374696568e-08,0.0,0.0,3.6973505859554915e-09,2.5147321672325167e-13,1.409873421064308e-09,3.889680740086021e-08,1.1179772901581833e-15,3.051950317891337e-22,9.159357314228362e-15,4.318777048710764e-08,3.0256681863757007e-10,7.131925805530273e-10,2.9487138178110717e-20,1.6511631145058014e-27,9.567220541152435e-17,4.64241099747877e-16,6.057123794537259e-08,1.4922052265049105e-19,1.1903931898013643e-15,2.2706447871414728e-20,4.282148116502606e-25,1.1874795824555697e-17,1.9352583545672656e-21,4.586505484652098e-22,1.91837296717432e-18,3.2580759289684766e-25,2.9797259631528624e-27,1.4610989367189076e-26,3.76,0.0,0.6151671014105534,0.9999999529096995,3.2555080014106e-10,6.371735073338114e-13,5.832619178646349e-09,1.4706168276155338e-07,7.601254029813074e-14,4.8107230342012504e-14,1.9794602011990882e-09,1.8841834277637976e-08,4.605589459600054e-12,1.4114152461666624e-12
2.0945578002705224e-08,0.660818402043736,8.015454089846523e-08,1.1256919488659801e-09,1.5722714433254784e-09,2.1991512362471437e-08,0.0,0.0,3.772048123480593e-09,2.6126792648685747e-13,1.467763354576768e-09,4.0542134810844566e-08,1.1946632630532684e-15,3.4280227354831925e-22,9.739491848012763e-15,4.387487527446981e-08,3.150042664980968e-10,7.424767606286926e-10,3.1592229317231524e-20,1.867931149349019e-27,1.016277245936906e-16,4.911862045580191e-16,6.089967003065657e-08,1.6136513783970116e-19,1.260775460458672e-15,2.4609565082703725e-20,4.823958439059909e-25,1.2839009282998826e-17,2.1458567647225347e-21,5.021258147244605e-22,2.0679120541681324e-18,3.5782524592885204e-25,3.407723749859263e-27,1.6591429715825946e-26,3.76,0.0,0.6151670980527072,0.9999999510441904,3.414351129620317e-10,6.780302573701967e-13,6.038676882177339e-09,1.4985527085566079e-07,7.923180194318449e-14,4.9189973008872465e-14,2.0125264973702493e-09,1.919974692232319e-08,4.829047221357449e-12,1.475772767974479e-12
2.13360358687084e-08,0.660818402637763,8.335736817066355e-08,1.1793908777745214e-09,1.6429186765138178e-09,2.2505686990504657e-08,0.0,0.0,3.84699127170088e-09,2.7125862296968166e-13,1.5265569778590867e-09,4.2214373039666037e-08,1.275029529630131e-15,3.842217128815257e-22,1.0345989730067866e-14,4.454690825386366e-08,3.276368107611268e-10,7.722180960157909e-10,3.379378056815352e-20,2.107001239938122e-27,1.0778696760286555e-16,5.18881093553188e-16,6.121541908065088e-08,1.742265987070074e-19,1.333538495731233e-15,2.662078739459496e-20,5.422824848565758e-25,1.3856056971811894e-17,2.3739004234896233e-21,5.4863404588194005e-22,2.225498431922526e-18,3.920959502305887e-25,3.888389962620257e-27,1.8792325994828062e-26,3.76,0.0,0.6151670946895313,0.9999999491498549,3.577572820442516e-10,7.205457060146568e-13,6.250051113978637e-09,1.5264886216490745e-07,8.249373019262688e-14,5.026062698902302e-14,2.0448823678949404e-09,1.955765955790775e-08,5.0603560118926166e-12,1.5422002390849077e-12
2.2116951600714747e-08,0.6608184038354455,8.989848954659715e-08,1.2909213754609447e-09,1.7889131558418334e-09,2.3550088056905927e-08,0.0,0.0,3.9976269247682135e-09,2.91830541375839e-13,1.6467755774651972e-09,4.563725278856706e-08,1.4472009308912623e-15,4.7969256545746245e-22,1.1640022396540195e-14,4.584623017640525e-08,3.5347019688228667e-10,8.330319096354493e-10,3.849306209003876e-20,2.6586729950285127e-27,1.207156599705734e-16,5.764682884042256e-16,6.18108450501372e-08,2.0220767850929887e-19,1.4862398457854409e-15,3.097918640431563e-20,6.810849092189628e-25,1.6054053310788515e-17,2.886264451609576e-21,6.512840248483534e-22,2.5657101040179377e-18,4.6775734705848025e-25,5.029706795375279e-27,2.393372981045469e-26,3.76,0.0,0.6151670879468975,0.9999999452770649,3.917280924168222e-10,8.106542751334621e-13,6.689040883860506e-09,1.582360546155375e-07,8.913799115664661e-14,5.2364956351901965e-14,2.1074807563688578e-09,2.0273484801762432e-08,5.547334098683599e-12,1.6814557987059109e-12
2.281977575952046e-08,0.6608184049239431,9.593323800220634e-08,1.3960191029183997e-09,1.9256316202578763e-09,2.450864603500214e-08,0.0,0.0,4.134069706403195e-09,3.1102203971917345e-13,1.7578643840689817e-09,4.880407191019894e-08,1.6157407141364154e-15,5.817668508706233e-22,1.2899520175237211e-14,4.6965369612019744e-08,3.773451485079684e-10,8.892273788819262e-10,4.306900112446409e-20,3.2486015200533505e-27,1.3304460957557446e-16,6.307255851850005e-16,6.230815537738224e-08,2.301157264019712e-19,1.631884251498955e-15,3.5300263024672326e-20,8.305310500965662e-25,1.8226291326424276e-17,3.417143626449071e-21,7.553977207372982e-22,2.901659171652828e-18,5.444625587790251e-25,6.2956688336762145e-27,2.9521025202968144e-26,3.76,0.0,0.6151670818595796,0.9999999416988473,4.2383167459875065e-10,8.976750570667493e-13,7.103031331621152e-09,1.6326453927525762e-07,9.524485752950289e-14,5.421594137863605e-14,2.161440613906374e-09,2.091772749007582e-08,6.014511195881479e-12,1.8143464154916996e-12
2.3522599918326175e-08,0.6608184060220391,1.0210068316966717e-07,1.5055958403993919e-09,2.0673532535363225e-09,2.548513464442049e-08,0.0,0.0,4.271354642205615e-09,3.3085871545682615e-13,1.8715760196835128e-09,5.204914688078365e-08,1.797753654572212e-15,7.012210872661441e-22,1.4251415143957497e-14,4.80378637391865e-08,4.0178716174487136e-10,9.467496885060135e-10,4.7982720591383465e-20,3.938311899873677e-27,1.4602606277272e-16,6.871939519148186e-16,6.277155679988236e-08,2.6077653044233387e-19,1.785332348522268e-15,4.0015525202764423e-20,1.0066177974752821e-24,2.0590058677878303e-17,4.020539140825887e-21,8.714657596311107e-22,3.267123881750557e-18,6.298673659772964e-25,7.829775229360135e-27,3.6160062884801597e-26,3.76,0.0,0.6151670757539025,0.9999999380362719,4.5740418440193614e-10,9.904503606487465e-13,7.535333841588686e-09,1.6829303504537114e-07,1.0146099452427119e-13,5.602568584909502e-14,2.213187272707605e-09,2.1561970148853578e-08,6.5103343299050924e-12,1.9546946492568556e-12
