Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181)
0.00022285776405493558,0.8798713077096577,0.000641696601003145,0.00020400608436054084,0.0003277783961380092,0.17316716415709296,0.0,0.0,0.0006507837188700042,1.5764671963689163e-05,0.46967896758682626,0.05046512285679445,3.2497961280752024e-05,3.375622510316865e-11,1.3006582178119653e-08,1.2304499362942872e-06,0.0004317916364574507,0.0051908207571173684,1.6908540619468583e-05,5.968315411116887e-07,0.0017623133827931892,1.498640365728774e-08,4.422164833866339e-07,2.3783460906490273e-05,3.814781003682407e-08,0.0038678435174566133,7.360857991202767e-08,3.751780707538503e-05,5.879800090806166e-06,1.2825141947736712e-08,2.182700475526038e-07,2.4739860552154506e-10,1.2382862443665222e-08,4.1370353035536754e-07,3.76,0.0,0.1313349333706245,0.48675035722054794,0.4355111277897259,0.005861629264464881,0.023663459384232574,0.6127926660153158,1.1116457250736816e-12,4.489488015047245e-13,2.258588430023247e-08,5.895549322624542e-05,0.008124021198929722,2.2103514644949524e-06,2.8590081407274695e-11,1.080349331992564e-12,3.10318985968138e-06,1.3200580309090953e-06,2.248427322048354e-07,0.06971880514010728,0.0006054177193610292,2.082438083555877e-06,3.403830928323569e-05,1.6037338578714217e-06,1.726953811494432e-06,1.6383348024149987e-12,7.152295439555828e-09
0.00022351216668044517,0.8800165557806725,0.0006446477222871079,0.00020458170597808454,0.0003288369053594735,0.17333699900112964,0.0,0.0,0.0006495965982421447,1.5698100497346872e-05,0.47054027030945134,0.05057250254534356,3.253765961771046e-05,3.418255019845594e-11,1.3087024781738363e-08,1.230228222788199e-06,0.0004354453962795534,0.005184282283917075,1.7018868373155906e-05,6.003333706560747e-07,0.0017679972104542934,1.5068110746993557e-08,4.398649368860477e-07,2.3915323295150905e-05,3.8394143616376613e-08,0.0038761590591723876,7.425733279566113e-08,3.7837357412356415e-05,5.970727195554728e-06,1.3041538988624204e-08,2.1952985004982104e-07,2.493002226119711e-10,1.2470739418632851e-08,4.1753286833162746e-07,3.76,0.0,0.13035989261916797,0.4858593210162875,0.4362573704056519,0.0058841229334790175,0.023589882079194373,0.6138453338633968,1.1092281319785965e-12,4.4797283955862377e-13,2.2536854316937225e-08,5.8945752381548515e-05,0.00808497897574271,2.1990822775338898e-06,2.8528384938769182e-11,1.0780164699541408e-12,3.0961728516058534e-06,1.3187710744214896e-06,2.2370100032000624e-07,0.06975393677187514,0.0006043094602293864,2.092675499439764e-06,3.3913643081257617e-05,1.6116495688255456e-06,1.7247225207524758e-06,1.62907728498299e-12,7.16755664061967e-09
0.00022416656930595476,0.8801612586538832,0.0006476263843503162,0.00020516372796245354,0.00032990722764159156,0.17350526284548576,0.0,0.0,0.0006484168370906869,1.5632050841241284e-05,0.4713989685093197,0.05067991522242368,3.257816048946336e-05,3.461628385427894e-11,1.316846295763994e-08,1.230045405525836e-06,0.0004391318415080972,0.005177746141465697,1.7129723230730907e-05,6.038525103891954e-07,0.0017736470799789219,1.5149936383623077e-08,4.3753245334060866e-07,2.4048608757989223e-05,3.8642604199657825e-08,0.0038843809932019788,7.491254811597478e-08,3.8159956869212e-05,6.063022694945534e-06,1.3261825553307837e-08,2.2080430133346597e-07,2.512221341913849e-10,1.2559310034831715e-08,4.2139817830848846e-07,3.76,0.0,0.12938908171187602,0.4849703994278193,0.4370018016438772,0.0059066180871539045,0.023516397442637692,0.6148943660782635,1.1068525444967142e-12,4.470138467659509e-13,2.2488678272534006e-08,5.893702129409615e-05,0.008046105169599534,2.1878614856998167e-06,2.8467355992846282e-11,1.0757088205286782e-12,3.089229998326254e-06,1.3175318420693724e-06,2.2256418678263165e-07,0.06978821053886677,0.0006032038313471603,2.1029839778123967e-06,3.379023591284757e-05,1.6196200920413112e-06,1.722489671979452e-06,1.6199132138427393e-12,7.18264446866463e-09
0.00022482097193146435,0.8803054196391038,0.000650633017950976,0.0002057522438492127,0.00033098954863161866,0.17367195877234873,0.0,0.0,0.0006472444061937642,1.5566519149388863e-05,0.4722550814862973,0.05078736446424099,3.261947350005596e-05,3.505762923397911e-11,1.3250915507808402e-08,1.2299020348791095e-06,0.00044285131922708944,0.005171212114181992,1.724111094262642e-05,6.073891829512765e-07,0.0017792626712836283,1.5231881974842118e-08,4.3521907964795966e-07,2.4183340416585764e-05,3.889321690625077e-08,0.0038925090434620366,7.557433676363224e-08,3.848565318926592e-05,6.156706994789033e-06,1.3486079932793444e-08,2.220936703387273e-07,2.5316461530114815e-10,1.2648586296249375e-08,4.252999925907555e-07,3.76,0.0,0.12842247853406738,0.4840835705806209,0.4377444406038287,0.005929113998917335,0.023443003645173502,0.6159397860163989,1.1045191840874114e-12,4.460719125358104e-13,2.2441360669385092e-08,5.892931152128626e-05,0.008007398279706032,2.1766886317945806e-06,2.8406995661456214e-11,1.073426425693381e-12,3.0823613653038424e-06,1.316340468081436e-06,2.2143224532810727e-07,0.0698216285233894,0.0006021008055080728,2.1133647315920706e-06,3.36680803120319e-05,1.6276463647988752e-06,1.7202554015652035e-06,1.610841687679566e-12,7.197558413666308e-09
0.00022547537455697394,0.8804490418400285,0.0006536680675939663,0.00020634734837541167,0.0003320840523290303,0.17383708980412282,0.0,0.0,0.0006460792765686661,1.5501501618826462e-05,0.47310862850514673,0.0508948538713744,3.2661608800792695e-05,3.5506692734846743e-11,1.3334400632954567e-08,1.2297986187533542e-06,0.0004466041810550294,0.005164679985222215,1.7353037390360337e-05,6.109436118455404e-07,0.001784843662858712,1.531394895842227e-08,4.329248608368237e-07,2.4319541629490487e-05,3.914600740193719e-08,0.003900542933536543,7.62428109500558e-08,3.8814494754547916e-05,6.2518007155117e-06,1.3714380689187337e-08,2.2339820735546665e-07,2.551279425240983e-10,1.2738580757598698e-08,4.2923885134102204e-07,3.76,0.0,0.12746006106993493,0.48319881258271163,0.4384853063999588,0.005951609930328368,0.02336969884205701,0.6169816169788332,1.1022282793598875e-12,4.451471293595068e-13,2.2394906168686277e-08,5.892263500560815e-05,0.007968856811975797,2.1655632546861975e-06,2.834730502922144e-11,1.0711693271112242e-12,3.0755670189488038e-06,1.3151970869827883e-06,2.2030512929864863e-07,0.06985419277237653,0.0006010003554841712,2.123819005531838e-06,3.354716897634675e-05,1.6357293485088978e-06,1.7180198446248646e-06,1.6018617868977497e-12,7.212297964869242e-09
0.00022612977718248353,0.880592128484581,0.0006567319844465557,0.00020694913986460934,0.0003331909196519023,0.17400065888416602,0.0,0.0,0.0006449214197738589,1.543699450305685e-05,0.473959628777973,0.05100238708068365,3.2704576738249745e-05,3.596367127414575e-11,1.3418938615935844e-08,1.229735758636442e-06,0.00045039078392630804,0.005158149535470743,1.7465508575527154e-05,6.145160370230172e-07,0.0017903897310446691,1.5396138843518256e-08,4.3064985086531657e-07,2.445723610566384e-05,3.9401001170403495e-08,0.003908482386516249,7.691808475340678e-08,3.9146530903025604e-05,6.348324790021144e-06,1.3946809765008635e-08,2.2471817469348005e-07,2.5711240315747216e-10,1.282930600963963e-08,4.3321530646501635e-07,3.76,0.0,0.12650180744032835,0.48231610351599186,0.4392244181701991,0.005974105126685614,0.023296481180914867,0.6180198821815392,1.099980052190417e-12,4.442395867469795e-13,2.2349319278239162e-08,5.891700410940275e-05,0.00793047928125715,2.154484904920302e-06,2.8288285404748487e-11,1.0689375734850049e-12,3.0688470519197336e-06,1.314101850526796e-06,2.1918279354669746e-07,0.06988590527905551,0.0005999024540149849,2.1343480672915627e-06,3.342749488796911e-05,1.6438700227591532e-06,1.7157831346370943e-06,1.5929726520649388e-12,7.226862610706937e-09
0.00022671873954544216,0.8807204511857567,0.0006595145683174193,0.0002074965521428706,0.0003341978284407895,0.1741465379631242,0.0,0.0,0.0006438855437419199,1.537937144202e-05,0.4747233673948332,0.05109920745199652,3.2743968271716924e-05,3.638190614576208e-11,1.3495939967800672e-08,1.2297143584288094e-06,0.0004538278730089105,0.0051522733825111406,1.7567203408068146e-05,6.177468048503098e-07,0.001795351063851167,1.5470216154156914e-08,4.286188117823616e-07,2.4582457721952344e-05,3.963240097412251e-08,0.003915546921479733,7.753174201111597e-08,3.944813627709252e-05,6.436436930973327e-06,1.4159594633602749e-08,2.2591956975888194e-07,2.5891672408244346e-10,1.2911594139908945e-08,4.368267256309176e-07,3.76,0.0,0.12564292127506838,0.48152339905986313,0.43988813489645223,0.005994349540218337,0.023230658253273376,0.6189512912624907,1.0979933406975928e-12,4.434376217568579e-13,2.2309037053873492e-08,5.891284052660505e-05,0.007896078448607324,2.144554226265786e-06,2.82357425975138e-11,1.0669507080503548e-12,3.0628627563150746e-06,1.3131574322453991e-06,2.1817674085594817e-07,0.06991371990338009,0.0005989164991552108,2.1438892240638373e-06,3.332084026314732e-05,1.6512467721728168e-06,1.7137692190486744e-06,1.585049321136587e-12,7.239820824597479e-09
0.00022730770190840078,0.8808483449639803,0.0006623212443962565,0.00020804953582001577,0.0003352150494102375,0.17429115620655422,0.0,0.0,0.0006428555159053305,1.5322156161890473e-05,0.4754850725903614,0.05119606898566175,3.27840502465321e-05,3.6806871172924185e-11,1.3573825587921833e-08,1.2297267214594587e-06,0.000457292851113034,0.005146398244387608,1.7669348914232664e-05,6.209925187877172e-07,0.0018002836055273053,1.5544395562118454e-08,4.2660341921794135e-07,2.4708926188942182e-05,3.986562612352719e-08,0.003922534535723703,7.815108980322315e-08,3.975240744602695e-05,6.525740587071615e-06,1.4375852832413822e-08,2.2713389565266865e-07,2.6073860732047117e-10,1.2994494188041944e-08,4.404694749003753e-07,3.76,0.0,0.12478737447737144,0.4807323204471169,0.44055046034873674,0.006014592161210098,0.023164903036475334,0.6198798476034963,1.0960415846958552e-12,4.4264977830828317e-13,2.2269465492438107e-08,5.890954310898028e-05,0.007861808139383752,2.134660946329464e-06,2.8183745489707137e-11,1.0649844539923548e-12,3.0569388636119935e-06,1.3122522616017109e-06,2.1717449006795723e-07,0.06994084755718578,0.0005979325665977386,2.1534929461684895e-06,3.321517715522489e-05,1.6586717862665486e-06,1.7117545715347803e-06,1.577198184456614e-12,7.252636576344031e-09
0.0002278966642713594,0.8809758120676345,0.0006651523620838476,0.0002086081663330317,0.0003362427290603307,0.1744345156074568,0.0,0.0,0.0006418313162590913,1.5265346025451755e-05,0.47624475827525514,0.05129297440179659,3.2824830601515264e-05,3.7238682580910495e-11,1.3652610568926722e-08,1.2297732755924544e-06,0.0004607859873847364,0.005140523955025972,1.7771949698216925e-05,6.242533572371257e-07,0.0018051871160500144,1.561867835905506e-08,4.246037179091475e-07,2.4836659451325338e-05,4.010069615721135e-08,0.0039294450266683595,7.877621805095722e-08,4.005938217627874e-05,6.616251592164746e-06,1.459564779692363e-08,2.2836135887728498e-07,2.625782687727089e-10,1.3078016056088383e-08,4.4414397885163745e-07,3.76,0.0,0.12393515136788111,0.4799428516478117,0.44121140850857965,0.006034832409590942,0.023099214149169336,0.6208055679725409,1.094124974390377e-12,4.4187613304789894e-13,2.2230608451697726e-08,5.8907121194819924e-05,0.007827667287143465,2.1248047384151863e-06,2.8132295123809684e-11,1.0630388501159899e-12,3.0510754487547235e-06,1.3113864661198163e-06,2.1617600824753335e-07,0.06996728959360322,0.0005969506364055327,2.1631602104455077e-06,3.3110500592331164e-05,1.6661458197214926e-06,1.7097392865617968e-06,1.5694186197050146e-12,7.2653094914291344e-09
0.00022848562663431804,0.8811028548136618,0.0006680082790931124,0.0002091725208698655,0.0003372810145930691,0.17457661809896038,0.0,0.0,0.0006408129250704377,1.5208938429606375e-05,0.47700243832594064,0.0513899264479321,3.2866317453549315e-05,3.767749407767552e-11,1.3732311039385537e-08,1.2298544919121076e-06,0.0004643075542262313,0.005134650346460146,1.7875010449956802e-05,6.275295055009431e-07,0.001810061353766392,1.5693065901949195e-08,4.2261975677049274e-07,2.496567571379869e-05,4.033763078425965e-08,0.00393627819131976,7.940721896872988e-08,4.036909894620536e-05,6.707986002779215e-06,1.4819044702900755e-08,2.2960217238152189e-07,2.6443592846979045e-10,1.3162169845696103e-08,4.478506708803365e-07,3.76,0.0,0.12308623636652216,0.47915497660876605,0.4418709933761898,0.006055069693774387,0.02303359020066243,0.6217284690802687,1.0922437013616202e-12,4.411167633799738e-13,2.219246983083034e-08,5.890558433644252e-05,0.007793654831316688,2.114985279473054e-06,2.8081392620040723e-11,1.0611139386656338e-12,3.0452725962771687e-06,1.3105601812428163e-06,2.1518126285510392e-07,0.06999304732690773,0.0005959706886126555,2.172892020200915e-06,3.300680570455584e-05,1.6736696477722432e-06,1.7077234574967112e-06,1.561710023208832e-12,7.2778391944832876e-09
0.00022907458899727666,0.8812294754894644,0.0006708893556416323,0.00020974267811267502,0.00033833005502209937,0.17471746553810583,0.0,0.0,0.0006398003231485642,1.5152930820310617e-05,0.47775812657601197,0.051486927911783435,3.290851902647865e-05,3.8123476273072725e-11,1.3812943210339473e-08,1.2299708409651127e-06,0.0004678578285205423,0.005128777247837986,1.7978535958838145e-05,6.308211492650328e-07,0.0018149060746517425,1.576755958737773e-08,4.206515844114525e-07,2.5095993557380553e-05,4.057645039947028e-08,0.003943033826050537,8.004418526150291e-08,4.0681597263067805e-05,6.800960193408982e-06,1.5046108774167215e-08,2.3085655269133885e-07,2.6631180627634766e-10,1.324696574809385e-08,4.5158999718688456e-07,3.76,0.0,0.12224061401669294,0.478368679236229,0.4425292289859567,0.006075303405773432,0.022968029798514433,0.622648567562313,1.0903979680076506e-12,4.4037175134129686e-13,2.2155053765647705e-08,5.890494237384963e-05,0.007759769718966836,2.1052022442799146e-06,2.8031039301971997e-11,1.059209770645827e-12,3.0395304134301483e-06,1.3097735500219607e-06,2.1419022102161392e-07,0.07001812201642477,0.0005949927032027669,2.1826893817617996e-06,3.290408790327134e-05,1.6812440478423263e-06,1.7057071764643903e-06,1.5540718028896164e-12,7.2902253087127225e-09
0.00022966355136023529,0.8813556763142366,0.000673795958620893,0.00021031871843451192,0.0003393900036297001,0.17485705975973118,0.0,0.0,0.000638793491356046,1.5097320658559143e-05,0.4785118368506295,0.051583981590541346,3.295144367903483e-05,3.857679213693028e-11,1.3894523417799431e-08,1.230122787088872e-06,0.0004714370894002532,0.005122904486949792,1.8082531081909492e-05,6.341284776558695e-07,0.0018197210341007375,1.5842160869610758e-08,4.1869925173767527e-07,2.522763165384838e-05,4.0817175518203124e-08,0.003949711727006113,8.068721192497397e-08,4.0996916877020635e-05,6.895190618301651e-06,1.5276907001348167e-08,2.321247218114437e-07,2.6820612519807657e-10,1.3332414205903073e-08,4.5536240704678107e-07,3.76,0.0,0.12139826890100643,0.47758394342551613,0.4431861293766431,0.0060955329324443,0.022902531537012844,0.6235658800382847,1.0885879889928673e-12,4.3964118397337166e-13,2.2118364644357878e-08,5.890520524025518e-05,0.007726010899376684,2.09545530846708e-06,2.798123647341698e-11,1.0573263954809696e-12,3.0338490037216327e-06,1.3090267196255852e-06,2.1320284994942307e-07,0.07004251490924437,0.0005940166601459528,2.1925533159351232e-06,3.280234257652437e-05,1.6888698084952724e-06,1.7036905351522696e-06,1.5465033605481703e-12,7.302467456954689e-09
0.0002302525137231939,0.881481459578333,0.0006767284656315273,0.00021090072352895748,0.0003404610190604063,0.17499540253597878,0.0,0.0,0.0006377924108341909,1.5042105439843025e-05,0.4792635829455838,0.05168109031120574,3.299509990729427e-05,3.903757992894368e-11,1.397706855230792e-08,1.2303108092494436e-06,0.0004750456193248925,0.0051170318890726265,1.8187000762576753e-05,6.374516849111419e-07,0.0018245059857486057,1.5916871307423982e-08,4.1676281560159216e-07,2.5360608954153847e-05,4.105982664645002e-08,0.003956311689723802,8.133639794387897e-08,4.131509829075676e-05,6.9906939621137495e-06,1.551150930269321e-08,2.3340690881571666e-07,2.701191155857652e-10,1.3418525998345763e-08,4.5916835921880833e-07,3.76,0.0,0.12055918570293107,0.47680075304093644,0.443841708608598,0.006115757648495429,0.02283709399617125,0.6244804230751692,1.0868139813812478e-12,4.3892514875865444e-13,2.208240686998147e-08,5.890638297180047e-05,0.007692377327404927,2.0857441535057856e-06,2.7931985433549786e-11,1.0554638593079876e-12,3.0282284673067882e-06,1.3083198462559812e-06,2.1221911759112992e-07,0.07006622721278483,0.000593042539373708,2.2024848768229504e-06,3.270156507879002e-05,1.696547744213363e-06,1.7016736243135032e-06,1.5390041114396966e-12,7.314565260938322e-09
0.00023084147608615254,0.8816068275335343,0.0006796872596975338,0.00021148877643101732,0.00034154326042960603,0.17513249558094865,0.0,0.0,0.0006367970630415359,1.4987282694203989e-05,0.48001337863022314,0.05177825693129487,3.303949645261196e-05,3.9506010301816516e-11,1.4060596032543272e-08,1.2305354135212702e-06,0.0004786837043329548,0.005111159277440661,1.8291950034544172e-05,6.40790965532244e-07,0.0018292606814272329,1.599169248164427e-08,4.1484233211573034e-07,2.5494944692439544e-05,4.1304424916954194e-08,0.0039628335091020095,8.199184263905504e-08,4.163618277829821e-05,7.087487143520063e-06,1.574998503615057e-08,2.347033430750625e-07,2.7205100634281656e-10,1.3505312027594869e-08,4.630083221534957e-07,3.76,0.0,0.11972334919439141,0.4760190919113804,0.4444959807725515,0.006135976916045182,0.022771715750291608,0.6253922131911561,1.0850761613792747e-12,4.382237328843424e-13,2.204718483162959e-08,5.890848587618536e-05,0.007658867963137983,2.0760684578113053e-06,2.7883287624974014e-11,1.0536222188848783e-12,3.0226689252994843e-06,1.3076530914817226e-06,2.1123899149192126e-07,0.07008926009474116,0.0005920703207735286,2.2124851349258706e-06,3.260175098858776e-05,1.7042786820193332e-06,1.6996565337792428e-06,1.531573485325253e-12,7.326518340954786e-09
0.00023143043844911116,0.8817317824102218,0.0006826727312238758,0.00021208296219739432,0.0003426368897894889,0.17526834054793455,0.0,0.0,0.0006358074297616953,1.4932849987774386e-05,0.4807612376486571,0.05187548434002028,3.308464222891117e-05,3.998225995835412e-11,1.4145123538025211e-08,1.2307971013812304e-06,0.0004823516344786247,0.005105286472739861,1.8397384031826962e-05,6.441465187810266e-07,0.0018339848710907595,1.6066626045301487e-08,4.1293786063426405e-07,2.5630658396173373e-05,4.1550991724050883e-08,0.003969276979284344,8.265364765967831e-08,4.1960212409170925e-05,7.185587322855599e-06,1.5992405687923756e-08,2.360142601471586e-07,2.740020312093401e-10,1.3592783457446058e-08,4.668827743587337e-07,3.76,0.0,0.11889074424107128,0.4752389438273151,0.44514895998955945,0.0061561900838603256,0.022706395363093903,0.6263012668560128,1.0833747632067727e-12,4.3753703158412657e-13,2.2012703334510382e-08,5.8911524503332374e-05,0.007625481772021991,2.0664279014357685e-06,2.7835144574570193e-11,1.0518015310536059e-12,3.017170505306618e-06,1.3070266253728957e-06,2.102624393635699e-07,0.07011161468227826,0.0005910999841851447,2.222555175307379e-06,3.250289601605969e-05,1.7120634601262006e-06,1.6976393524494123e-06,1.5242109128926183e-12,7.33832631589103e-09
