Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165)
1.4124386828764875e-09,0.8185918230406128,2.018245633300713e-09,2.5260332761230355e-11,4.084013028764807e-11,1.9102318263438752e-07,0.0,0.0,7.0683220328198384e-09,1.9465670113782782e-13,4.764185001306938e-11,6.432780022885073e-10,5.902651005376154e-17,3.750686479411502e-24,1.4242559031001152e-14,3.423127192435155e-08,4.476223796679528e-11,2.4099659835977274e-11,1.2803522105660985e-21,6.364210929980339e-30,3.491667823267144e-18,2.0992629626667954e-17,5.752370357120804e-07,6.199833064244437e-22,4.3037019980511825e-17,1.4475285531981536e-23,5.957544590194225e-27,1.9083830461232132e-19,8.378695779428502e-25,1.4383995649137249e-24,3.8672869433565695e-20,1.2247287927410485e-28,2.694146739775202e-30,1.3686337394126813e-31,3.76,0.0,0.8950932253875107,0.9999999914667261,8.150495326978647e-12,2.269931877362083e-14,7.128598397772016e-09,6.109763224308601e-07,4.451224063205102e-16,4.924310112821073e-15,7.481905815581337e-10,1.909878483647566e-07,4.253775548759514e-13,6.85512403586047e-14,7.84961837739632e-16,5.2043211215162206e-15
1.4559928121969391e-09,0.8185918266308878,2.2176346159643606e-09,2.764156339182269e-11,4.467348827582251e-11,1.9691608399860187e-07,0.0,0.0,7.2862888985752676e-09,2.068441363299343e-13,5.208519434309425e-11,7.152475586686591e-10,6.500495524106662e-17,4.195617784205583e-24,1.5110225921223784e-14,3.628071867856208e-08,4.893682309048923e-11,2.634733368157899e-11,1.4856117242895074e-21,7.658900611435127e-30,4.0474483705628575e-18,2.4326770097918696e-17,5.918870723301326e-07,7.202173590244158e-22,4.847217882490819e-17,1.730148152681919e-23,7.128594453882915e-27,2.229776224397987e-19,1.0327966940475452e-24,1.732859686442087e-24,4.3850278796996703e-20,1.5070808400910488e-28,3.324148340488669e-30,1.6991589351257319e-31,3.76,0.0,0.8950932004346184,0.9999999911121142,8.921633292430248e-12,2.5591456069094198e-14,7.352014347742702e-09,6.29816451757362e-07,4.915431057310096e-16,5.3528657661665515e-15,8.059971220739203e-10,1.9687716407361834e-07,4.5207775831392654e-13,7.2770175327689e-14,8.438885219089957e-16,5.5204334589305285e-15
1.4995469415173907e-09,0.8185918302219499,2.429843498303219e-09,3.0167236394619467e-11,4.873636727925499e-11,2.0280923386142224e-07,0.0,0.0,7.50425747900902e-09,2.1940146075146195e-13,5.679027052745958e-11,7.925896940083947e-10,7.139479485437747e-17,4.6851026334442556e-24,1.6002240647274735e-14,3.838411697627793e-08,5.3357289390242516e-11,2.8727405720188114e-11,1.716081506346109e-21,9.171074961338318e-30,4.670749152980797e-18,2.8064593997044697e-17,6.084748722116391e-07,8.329249951509025e-22,5.4398646290597725e-17,2.0568721446508434e-23,8.484203774352928e-27,2.5935135407773467e-19,1.2651245116347253e-24,2.0763009267352212e-24,4.9541033382278405e-20,1.8429478009563214e-28,4.075880092078707e-30,2.096315815207311e-31,3.76,0.0,0.8950931754813785,0.9999999907494479,9.739554835701025e-12,2.8748971082281196e-14,7.575777964760263e-09,6.486565805798454e-07,5.41241039192356e-16,5.8032179705830834e-15,8.660754447753934e-10,2.0276647926893393e-07,4.795967150359094e-13,7.711129899114113e-14,9.054663675268796e-16,5.8452812705159505e-15
1.5431010708378423e-09,0.8185918338138286,2.6552636653089994e-09,3.28415220671934e-11,5.3035092408497015e-11,2.087026422750894e-07,0.0,0.0,7.722227904269998e-09,2.3232866380362667e-13,6.176385025989767e-11,8.755072967056191e-10,7.821220033864785e-17,5.223158491159407e-24,1.6918516086142296e-14,4.054101219691013e-08,5.802999710461241e-11,3.124330150193139e-11,1.973963565711398e-21,1.0930552316247168e-29,5.367357389235509e-18,3.2240493812654056e-17,6.250006756365608e-07,9.592212796342395e-22,6.084402090518687e-17,2.432949422849696e-23,1.0046686978410905e-26,3.003720290752339e-19,1.5405855508485667e-24,2.475107044653684e-24,5.577941108473462e-20,2.2403907881128353e-28,4.968215960305021e-30,2.571038732146422e-31,3.76,0.0,0.8950931505277782,0.999999990378518,1.0605594571746547e-11,3.2187246915583266e-14,7.799902041204823e-09,6.674967089105513e-07,5.943416486728235e-16,6.275665179763941e-15,9.284204408059284e-10,2.0865579395070023e-07,5.079351826793283e-13,8.157436001980846e-14,9.697429530725435e-16,6.178816838731286e-15
1.586655200158294e-09,0.8185918374065533,2.894284229150916e-09,3.566858412933228e-11,5.75759614670858e-11,2.1459631944094576e-07,0.0,0.0,7.940200306097957e-09,2.4562573510711815e-13,6.701264819758314e-11,9.642028381029058e-10,8.547357421288864e-17,5.814123996072366e-24,1.7858968729117804e-14,4.27509524833275e-08,6.296125284468602e-11,3.3898417727942744e-11,2.26157371392257e-21,1.297049311059109e-29,6.143346150455307e-18,3.689053699942582e-17,6.414647219267722e-07,1.1002822049612655e-21,6.783652786943918e-17,2.86406561679474e-23,1.1840273328365734e-26,3.464785517586888e-19,1.8655920685252946e-24,2.936280462296641e-24,6.260092740374005e-20,2.7084000459208027e-28,6.022280077530951e-30,3.1357047792118474e-31,3.76,0.0,0.8950931255738046,0.9999999899991178,1.152108370996001e-11,3.592205649488156e-14,8.024399506397886e-09,6.863368367620858e-07,6.509710401291969e-16,6.77049127403029e-15,9.930257524871124e-10,2.1454510811891418e-07,5.370939461996505e-13,8.615911593280585e-14,1.03676559440475e-15,6.520992709398814e-15
1.6302093294787455e-09,0.8185918410001537,3.1472917238915374e-09,3.8652579928036237e-11,6.236524523955036e-11,2.2049027571041509e-07,0.0,0.0,8.158174817716148e-09,2.5929266450974523e-13,7.254332217387103e-11,1.0588780619243468e-09,9.319555414087963e-17,6.462676351564783e-24,1.8823518845086e-14,4.501348873138755e-08,6.815730979708733e-11,3.6696122357976896e-11,2.5813481079802133e-21,1.5327686923958242e-29,7.005091073653536e-18,4.205256238087776e-17,6.57867249449795e-07,1.2573481739839516e-21,7.540500913959646e-17,3.356366632259855e-23,1.389121391292905e-26,3.98137670155685e-19,2.2472754542572637e-24,3.467476651866763e-24,7.004237036268784e-20,3.256947576268449e-28,7.261617531346156e-30,3.804227174804228e-31,3.76,0.0,0.8950931006194444,0.9999999896110413,1.2487350110438328e-11,3.996956120267425e-14,8.249283427693695e-09,7.051769641474204e-07,7.112558628224059e-16,7.287966258086804e-15,1.0598840900944782e-09,2.2043442177357258e-07,5.670738186717606e-13,9.086533327218312e-14,1.1065813459444983e-15,6.871761690522921e-15
1.6737634587991971e-09,0.8185918445946583,3.41467030265574e-09,4.179766024231326e-11,6.740918749575614e-11,2.2638452158165367e-07,0.0,0.0,8.376151573862766e-09,2.733294420825227e-13,7.836247371687629e-11,1.159734162354846e-09,1.0139501098211432e-16,7.173850736163209e-24,1.9812090544607934e-14,4.732817456934816e-08,7.362436820981843e-11,3.963975487268929e-11,2.935839727271081e-21,1.8042938678320997e-29,7.959258672666858e-18,4.776610891116137e-17,6.74208495622974e-07,1.4317228459358001e-21,8.357891444655183e-17,3.916478026893066e-23,1.6227879851700554e-26,4.558441636603832e-19,2.693565888480902e-24,4.077052953842227e-24,7.814177967934327e-20,3.8970883536381112e-28,8.712424781565815e-30,4.592265640373044e-31,3.76,0.0,0.8950930756646848,0.9999999892140848,1.3505718282440076e-11,4.434630510417372e-14,8.474567007195752e-09,7.240170910798873e-07,7.753233263352459e-16,7.828346282082314e-15,1.1289870689245662e-09,2.2632373491467207e-07,5.978756409218725e-13,9.569278749114384e-14,1.1792370024586591e-15,7.23107685049519e-15
1.7173175881196487e-09,0.8185918481900973,3.696801346961672e-09,4.510796955964042e-11,7.271400531917729e-11,2.322790677014174e-07,0.0,0.0,8.594130710662003e-09,2.8773605812996887e-13,8.447664818047045e-11,1.2669713914931636e-09,1.1008905473141132e-16,7.953058381255394e-24,2.0824611971631466e-14,4.9694566350128814e-08,7.93685755191478e-11,4.273262633991181e-11,3.327727347584482e-21,2.11614028384428e-29,9.012829847326247e-18,5.407255182795632e-17,6.904886969170673e-07,1.6247777726423029e-21,9.238829132958318e-17,4.5515305571996153e-23,1.888087823443036e-26,5.201226519996124e-19,3.213228949914775e-24,4.774103179874789e-24,8.693849528638977e-20,4.641009508484139e-28,1.0403734633778308e-29,5.517315341608925e-31,3.76,0.0,0.8950930507095121,0.9999999888080469,1.4577509455392922e-11,4.9069214745767525e-14,8.700263583747201e-09,7.428572175731806e-07,8.433010512293722e-16,8.391874476434569e-15,1.2003256056667896e-09,2.322130475422093e-07,6.295002826295424e-13,1.0064126320112174e-13,1.2547791000733317e-15,7.598891517085714e-15
1.7608717174401003e-09,0.8185918517864997,3.9940634805724156e-09,4.858764603074184e-11,7.828588920505414e-11,2.3817392486347363e-07,0.0,0.0,8.812112365607259e-09,3.0251250319123617e-13,9.089233511556877e-11,1.380789060415613e-09,1.1929503578365414e-16,8.806106210146557e-24,2.1861015415878862e-14,5.2112223135632056e-08,8.539602669860804e-11,4.597801960244528e-11,3.759816566929386e-21,2.4733018495756557e-29,1.0173100984898304e-17,6.101510646861549e-17,7.067080888601727e-07,1.837953375212933e-21,1.0186377593839609e-16,5.269182330364808e-23,2.1883161368148725e-26,5.915283892738537e-19,3.8159347256177306e-24,5.568503832798483e-24,9.647316179981041e-20,5.5021186763088485e-28,1.2367651872116469e-29,6.598893019843966e-31,3.76,0.0,0.8950930257539129,0.9999999883927264,1.5704041604320085e-11,5.415559548582369e-14,8.92638663142878e-09,7.616973436413533e-07,9.1531702943787e-16,8.978781246695468e-15,1.2738899281836627e-09,2.3810235965618065e-07,6.619486425087024e-13,1.0571055419304014e-13,1.3332539177569391e-15,7.975159275954712e-15
1.804425846760552e-09,0.8185918553838939,4.306832507225583e-09,5.224082148303403e-11,8.413100320714707e-11,2.4406910400756667e-07,0.0,0.0,9.030096677521946e-09,3.176587680424585e-13,9.761596861502278e-11,1.501385465504339e-09,1.290305464593206e-16,9.739215798454082e-24,2.2921237433190022e-14,5.4580706681929976e-08,9.171276458394254e-11,4.937918945250398e-11,4.23504178091227e-21,2.881289877044103e-29,1.144768775266994e-17,6.863884829138101e-17,7.228669060416253e-07,2.0727603420117653e-21,1.1203658369441624e-16,6.077640887260083e-23,2.527013356329469e-26,6.706481646976406e-19,4.512320006256365e-24,6.470957290508761e-24,1.067877382556522e-19,6.4951238699790895e-28,1.4639568851109406e-29,7.858701558067586e-31,3.76,0.0,0.8950930007978736,0.999999987967925,1.6886629480164082e-11,5.962312820966717e-14,9.152949758614844e-09,7.805374692988145e-07,9.914995681838339e-16,9.589284651417876e-15,1.3496696592554174e-09,2.4399167125658267e-07,6.952216485868059e-13,1.1090046348364267e-13,1.4147074787542077e-15,8.35983396921435e-15
1.8479799760810035e-09,0.8185918589823088,4.635481610090477e-09,5.6071621227774126e-11,9.025548493254703e-11,2.4996461621621137e-07,0.0,0.0,9.248083786593688e-09,3.331748436933369e-13,1.0465392780136208e-10,1.6289580698897298e-09,1.3931341991154765e-16,1.075904431799116e-23,2.400521891790784e-14,5.709958141976553e-08,9.83247803298735e-11,5.293936287839936e-11,4.7564631222599285e-21,3.3461873169480587e-29,1.2844514634061857e-17,7.69906484531167e-17,7.38965382116058e-07,2.330778743514925e-21,1.2293850065045063e-16,6.985684015569322e-23,2.9079760503470167e-26,7.581005872419347e-19,5.314078496820822e-24,7.493046146067184e-24,1.1792548013673645e-19,7.636146345534296e-28,1.725844499197679e-29,9.320884130493127e-31,3.76,0.0,0.8950929758413803,0.9999999875334455,1.8126584611682087e-11,6.54898639659123e-14,9.379966704832921e-09,7.993775945603239e-07,1.0719773064213852e-15,1.0223590419777866e-14,1.4276536493832362e-09,2.4988098234341175e-07,7.293202579133568e-13,1.1621080322081888e-13,1.4991855522883782e-15,8.752869693716294e-15
1.891534105401455e-09,0.8185918625817734,4.9803810723077215e-09,6.008416424874174e-11,9.666544580598491e-11,2.5586047271562625e-07,0.0,0.0,9.466073834276456e-09,3.490607213949017e-13,1.1201253702041444e-10,1.7637032192333385e-09,1.5016173473716557e-16,1.1872703285685218e-23,2.5112905273950494e-14,5.966841444476557e-08,1.0523801359482009e-10,5.666173916248472e-11,5.32727324052376e-21,3.874687941118063e-29,1.4371832243329412e-17,8.611927347254256e-17,7.550037498070579e-07,2.6136616596532448e-21,1.3460187383047832e-16,8.002684266276038e-23,3.335268383352246e-26,8.545376115004899e-19,6.234007915250943e-24,8.647271599492495e-24,1.299309757786143e-19,8.94278231503601e-28,2.0267009428487487e-29,1.101214908938482e-30,3.76,0.0,0.8950929508844193,0.9999999870890927,1.9425215363732148e-11,7.177422285070277e-14,9.60745134180979e-09,8.182177194409921e-07,1.1568790957010472e-15,1.088189263693935e-14,1.5078302666605053e-09,2.5577029291666405e-07,7.642454574066204e-13,1.2164139486841705e-13,1.586733654691324e-15,9.15422079992356e-15
1.9350882347219067e-09,0.8185918661823156,5.341898524479831e-09,6.428256297226884e-11,1.033669710388557e-10,2.61756684872107e-07,0.0,0.0,9.684066963337927e-09,3.653163926346276e-13,1.1969806635927894e-10,1.905816369846556e-09,1.6159381326826817e-16,1.308778119021155e-23,2.6244246474561176e-14,6.228677549699646e-08,1.1245835302566688e-10,6.054949014312595e-11,5.950792731801421e-21,4.4741663323580056e-29,1.6038202492747636e-17,9.607529495774317e-17,7.709822409112186e-07,2.923133653548833e-21,1.4705960308321203e-16,9.138630384621034e-23,3.813233928947175e-26,9.606446680797554e-19,7.286117680829032e-24,9.947115696760153e-24,1.4285012048584334e-19,1.043423482593564e-27,2.3712098166561608e-29,1.2962086978069916e-30,3.76,0.0,0.8950929259269766,0.9999999866346726,2.078382693072468e-11,7.849498818100633e-14,9.835417669902012e-09,8.370578439562737e-07,1.2463340384611167e-15,1.1564373650236499e-14,1.5901871837829103e-09,2.6165960297633566e-07,7.999982633973219e-13,1.2719206907034942e-13,1.6773970511473859e-15,9.563841890154959e-15
1.9786423640423583e-09,0.8185918697839645,5.720398563921375e-09,6.86709235394916e-11,1.1036611994290059e-10,2.6765326419397565e-07,0.0,0.0,9.902063317735527e-09,3.8194184914724777e-13,1.2771673175019572e-10,2.055491706962494e-09,1.736282281840997e-16,1.4412362405447863e-23,2.7399197264600244e-14,6.495423695416288e-08,1.199916363589809e-10,6.460576026725866e-11,6.630479753267337e-21,5.152719746596245e-29,1.785252389198993e-17,1.0691123609319598e-16,7.869010863016512e-07,3.2609957188026827e-21,1.6034513124510832e-16,1.0404153364733397e-22,4.346507719201189e-26,1.077142561477067e-18,8.485668516118212e-24,1.1407077578803092e-23,1.5673016860520677e-19,1.2131366691037189e-27,2.764485551129284e-29,1.520327852849928e-30,3.76,0.0,0.8950929009690382,0.9999999861699933,2.220372141176077e-11,8.567130666438241e-14,1.0063879820171122e-08,8.558979681219695e-07,1.3404713341329938e-15,1.2271204922804544e-14,1.6747117628091021e-09,2.6754891252242267e-07,8.365797228176464e-13,1.3286266591835682e-13,1.7712207566422953e-15,9.98168781764181e-15
2.02219649336281e-09,0.8185918733867477,6.116242801162511e-09,7.32533457395711e-11,1.176689260027759e-10,2.7355022232985975e-07,0.0,0.0,1.0120063042610602e-08,3.989370829154784e-13,1.3607469533181774e-10,2.212922178608234e-09,1.8628380417553565e-16,1.585504913652591e-23,2.85777172733807e-14,6.767037381635238e-08,1.2784365076024476e-10,6.883366677311391e-11,7.369930631250954e-21,5.919237136149631e-29,1.982403136040016e-17,1.186815674636332e-16,8.027605159318032e-07,3.629126137913192e-21,1.7449243550628482e-16,1.1810549918718204e-22,4.940028596325764e-26,1.2047882564555618e-18,9.849260555889629e-24,1.3042728734080372e-23,1.716197361157862e-19,1.405680960672967e-27,3.2121044633691475e-29,1.777156013686463e-30,3.76,0.0,0.8950928760105893,0.9999999856948641,2.3686197834402044e-11,9.332268482857889e-14,1.0292852052745515e-08,8.747380919542247e-07,1.439420251092945e-15,1.3002547263974949e-14,1.7613910318398938e-09,2.7343822155492114e-07,8.739909133582779e-13,1.3865303496554708e-13,1.868249537398554e-15,1.0407713685087367e-14
2.0657506226832615e-09,0.8185918769906931,6.5297898303922655e-09,7.803392300140823e-11,1.252813969971697e-10,2.7944757106752574e-07,0.0,0.0,1.0338066284260263e-08,4.1630208617200893e-13,1.447780657843579e-10,2.3782994547947758e-09,1.9957961984636295e-16,1.7424982559516112e-23,2.977977113677559e-14,7.043476369162367e-08,1.3602013313928815e-10,7.323629985973283e-11,8.172881491640843e-21,6.783460167706621e-29,2.1962298935167622e-17,1.314427203314463e-16,8.185607588392653e-07,4.0294817888975584e-21,1.8953601857046566e-16,1.3369805865155207e-22,5.599051200881616e-26,1.3443757790919936e-18,1.1394912536404948e-23,1.487076435587715e-23,1.8756880886234416e-19,1.623506265470051e-27,3.720133040157054e-29,2.0706258158945986e-30,3.76,0.0,0.8950928510516157,0.9999999852090963,2.5232552183756686e-11,1.0146898583772963e-13,1.0522348755740393e-08,8.935782154695231e-07,1.5433100806243887e-15,1.3758551150903003e-14,1.8502117356166228e-09,2.7932753007382685e-07,9.122329437305575e-13,1.4456303526694077e-13,1.96852791226572e-15,1.08418748432724e-14
2.109304752003713e-09,0.818591880595829,6.9613954679546705e-09,8.301674217411039e-11,1.3320951496643504e-10,2.853453223304548e-07,0.0,0.0,1.0556073190183933e-08,4.3403685139523643e-13,1.5383289881681617e-10,2.551814147779911e-09,2.1353500683963288e-16,1.9131866755026603e-23,3.100532856387929e-14,7.324698677663924e-08,1.445267706061892e-10,7.781672293338796e-11,9.043204242644065e-21,7.756074020819139e-29,2.4277226459515352e-17,1.4525300499466993e-16,8.343020431497138e-07,4.464096922306559e-21,2.0551090078241007e-16,1.5094618525030513e-22,6.329158831667759e-26,1.496736440068558e-18,1.3142179285074618e-23,1.6909070400654595e-23,2.0462871993286368e-19,1.8692634234730544e-27,4.2951665970693877e-29,2.405055755573831e-30,3.76,0.0,0.8950928260921032,0.9999999847125027,2.6844077399691836e-11,1.101304240791132e-13,1.0752384441893476e-08,9.124183386846836e-07,1.6522701724127988e-15,1.4539356643283677e-14,1.9411601294889896e-09,2.852168380791358e-07,9.513069532926144e-13,1.5059253526223624e-13,2.0721001543859908e-15,1.1284126889378962e-14
2.1528588813241647e-09,0.8185918842021825,7.4114124878974825e-09,8.820588370718734e-11,1.4145923646103942e-10,2.912434881787906e-07,0.0,0.0,1.077408390899151e-08,4.5214137131724754e-13,1.632451973414646e-10,2.733655543447145e-09,2.2816955497322345e-16,2.0985988781769378e-23,3.225436451590606e-14,7.610662584755503e-08,1.533692006378036e-10,8.257797269585034e-11,9.984913652454884e-21,8.848760334150459e-29,2.6779057693535247e-17,1.6017271491442733e-16,8.499845960804998e-07,4.93508695601302e-21,2.224526106827746e-16,1.6998421908367202e-22,7.136275623739353e-26,1.6627404151277944e-18,1.5112206187061562e-23,1.9176765591171054e-23,2.2285218782396325e-19,2.145811195263269e-27,4.9443528388973227e-29,2.785166423714003e-30,3.76,0.0,0.8950928011320368,0.9999999842048973,2.8522063437330688e-11,1.193275643017549e-13,1.0982973749625645e-08,9.312584616168589e-07,1.766429815402203e-15,1.534509406470941e-14,2.034222253131405e-09,2.9110614557084325e-07,9.912141129448482e-13,1.5674141297167842e-13,2.17901029227362e-15,1.1734425665913572e-14
2.1964130106446163e-09,0.818591887809781,7.880190899490703e-09,9.360542140060357e-11,1.500364924903567e-10,2.9714208080554056e-07,0.0,0.0,1.0992098590460199e-08,4.706156389180525e-13,1.7302091199202608e-10,2.9240118592603576e-09,2.43503110691305e-16,2.2998244366615407e-23,3.3526859256406774e-14,7.901326623969735e-08,1.6255301156244914e-10,8.752305940646139e-11,1.1002161710019916e-20,1.0074312883424119e-28,2.947836232895657e-17,1.7626401748065057e-16,8.656086439445701e-07,5.444646568750577e-21,2.4039717770181304e-16,1.9095409534100932e-22,8.026680476259418e-26,1.8432967953249718e-18,1.732786737005354e-23,2.169427754493625e-23,2.4229328535530886e-19,2.4562325891142176e-27,5.675437947839052e-29,3.216125836996552e-30,3.76,0.0,0.8950927761714019,0.9999999836860967,3.0267797255046205e-11,1.2908131572296019e-13,1.121413143929125e-08,9.500985842835293e-07,1.8859182959043955e-15,1.617588380192184e-14,2.129383687723212e-09,2.969954525489452e-07,1.0319556245772363e-12,1.6300955583410206e-13,2.289302111519864e-15,1.2192727258990011e-14
