Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61)
1.2626439716909224e-09,0.8989618878798139,1.1745732430404773e-08,1.135425374015871e-10,1.7487054268818504e-10,1.915095835334682e-06,0.0,0.0,3.6071789966427306e-08,1.9829517549667575e-12,1.994078011234268e-10,2.529458025255466e-09,1.2586312069699573e-15,7.218163319683821e-22,3.306523794806599e-13,1.715761461664638e-07,3.801077458899676e-09,1.0091789012876353e-10,5.477973382973455e-20,4.980724135051662e-26,3.2998909021701493e-16,6.17886313274554e-16,3.516327444154001e-06,7.472620156357251e-21,1.2274004073284504e-14,1.739506218996873e-22,2.2491161784608523e-19,1.150555410908378e-16,5.31459987958804e-21,6.521909293820839e-21,4.658965137626835e-18,8.34279855546252e-26,1.4789502123844519e-22,1.4451726555505153e-28,3.76,0.0,0.790110778843802,0.9971927542663019,3.4212291977941305e-11,5.74617561036439e-12,3.742983649928763e-08,3.6950548055062973e-06,1.5366236849170052e-15,1.714549236679976e-14,3.368477354924493e-09,1.9111410737430025e-06,2.4420241119943795e-12,1.7785327746420968e-13,5.71501398080622e-15,3.514796826601313e-14,3.426693105657113e-09,2.9843674557596897e-09,6.531113241919992e-13,1.301329361088004e-10,0.0028072000220289717,1.3001528819023079e-18
1.2872277316260224e-09,0.898961905609708,1.239206198921005e-08,1.2015486487249955e-10,1.8518034830608445e-10,1.952390601525546e-06,0.0,0.0,3.677345812391572e-08,2.0608421955383017e-12,2.110538713476426e-10,2.7072614088089483e-09,1.3367294043337603e-15,7.699008843011768e-22,3.4335310949343185e-13,1.7806738038652861e-07,3.901940448828939e-09,1.0681105089618031e-10,6.022095951340488e-20,5.480254991849166e-26,3.5354053030853546e-16,6.787587472157561e-16,3.5813726953841492e-06,8.222506507418325e-21,1.279026763175969e-14,1.9485717643151491e-22,2.3826093194268593e-19,1.228144436010503e-16,5.683344269901166e-21,6.979502370621646e-21,4.9617229226951965e-18,9.203059473442812e-26,1.596909704379431e-22,1.605370366746693e-28,3.76,0.0,0.7901106687956051,0.9971845461299486,3.6240736376963997e-11,5.995204833331254e-12,3.8199093336090454e-08,3.767003216476387e-06,1.6310253182450569e-15,1.8074391119818878e-14,3.535156030003131e-09,1.9482761520408417e-06,2.5446629097822143e-12,1.8473695794090592e-13,5.954423208731793e-15,3.6281075094403584e-14,3.560564179828594e-09,3.0407029838012706e-09,6.731578917860604e-13,1.352461720777565e-10,0.0028154069599674483,1.3736250041708435e-18
1.336395251496222e-09,0.8989619410737173,1.375548530060182e-08,1.3414601812631478e-10,2.069910045461357e-10,2.0269816370984765e-06,0.0,0.0,3.8176772211986716e-08,2.221117469248452e-12,2.35661530438661e-10,3.0886495641643475e-09,1.5028761009297378e-15,8.736224677817812e-22,3.694420901670012e-13,1.9138201716848525e-07,4.108221734415221e-09,1.192629749839022e-10,7.238651786199633e-20,6.606489148379506e-26,4.0455171610154947e-16,8.146730467289036e-16,3.711085766339689e-06,9.902118262078779e-21,1.3861369370691831e-14,2.429334453121198e-22,2.6651804730190497e-19,1.3950393041833962e-16,6.48079745413123e-21,7.970012502378393e-21,5.609367787055826e-18,1.1141111193478863e-25,1.8537753388442356e-22,1.9708418111042323e-28,3.76,0.0,0.7901104486928303,0.9971695102622384,4.0534082800159807e-11,6.513072959699151e-12,3.974415575397277e-08,3.910900657600183e-06,1.831468466032322e-15,2.0021461636576897e-14,3.881650881437398e-09,2.0225377310890387e-06,2.756795236809725e-12,1.9888931614113133e-13,6.449099870711015e-15,3.8577976389564686e-14,3.8359052387869505e-09,3.15326286814362e-09,7.137210527100968e-13,1.4576781717774098e-10,0.0028304403822556356,1.5283617710888814e-18
1.3855627713664218e-09,0.8989619765435909,1.5216042088125082e-08,1.4919154051955818e-10,2.304377940895398e-10,2.1015747658446957e-06,0.0,0.0,3.9580059463755386e-08,2.3873845733028876e-12,2.620721763283438e-10,3.5058520278191213e-09,1.6828118891589706e-15,9.88144609441645e-22,3.964449454836392e-13,2.0513617402618262e-07,4.320746495968296e-09,1.3262714066970395e-10,8.642282968559489e-20,7.921806747507995e-26,4.611232717396211e-16,9.712066157113637e-16,3.840297283251675e-06,1.184463357790799e-20,1.4985055689327038e-14,3.0042540724569237e-22,2.9691753952635287e-19,1.578474366826341e-16,7.363816608980976e-21,9.06804375789728e-21,6.315886764578478e-18,1.3400331728612937e-25,2.140335393771558e-22,2.4039872751520117e-28,3.76,0.0,0.7901102285813122,0.9971561437893964,4.5152457308602905e-11,7.058018597440118e-12,4.129818486229413e-08,4.054798923979822e-06,2.047962917089676e-15,2.2089210676459848e-14,4.2456727592045486e-09,2.096787874722761e-06,2.9781157628527083e-12,2.1355484847313254e-13,6.965010353429834e-15,4.091408294263764e-14,4.121366685470454e-09,3.265685331499005e-09,7.54889824426112e-13,1.5668297571297314e-10,0.0028438043433639615,1.6937313357849205e-18
1.4347302912366215e-09,0.8989620120196098,1.6777053498120256e-08,1.653303160253581e-10,2.555782742706006e-10,2.176170096402507e-06,0.0,0.0,4.0983323009941954e-08,2.559642688195338e-12,2.903440946083485e-10,3.960595577222636e-09,1.87717205662427e-15,1.1144080788468177e-21,4.243584560783636e-13,2.193258292130678e-07,4.539716767355933e-09,1.469330368356567e-10,1.0253335088509226e-19,9.451914522211021e-26,5.2369386381376e-16,1.1505497784899214e-15,3.969009264284623e-06,1.4079581522826348e-20,1.616275072034717e-14,3.6873120414313396e-22,3.2953658405607743e-19,1.7795989528605874e-16,8.339554204272793e-21,1.0282619932634954e-20,7.084606373384077e-18,1.6021130047097457e-25,2.458774069418326e-22,2.9148469237786434e-28,3.76,0.0,0.7901100084607677,0.9971442613196813,5.010754811750467e-11,7.630862215744739e-12,4.286146319319398e-08,4.198698015285561e-06,2.2811458995132247e-15,2.4279505806179267e-14,4.627220469885848e-09,2.1710265845235912e-06,3.208681505539909e-12,2.287334675206253e-13,7.502256211055706e-15,4.328743003852273e-14,4.41693473977729e-09,3.3779832803149905e-09,7.966410813337707e-13,1.6799158675380453e-10,0.0028556842332204224,1.870021487154954e-18
1.4838978111068212e-09,0.8989620475020571,1.844182088729307e-08,1.8260127211070588e-10,2.8246985407742844e-10,2.250767739611705e-06,0.0,0.0,4.23865657465466e-08,2.73789100740041e-12,3.2053503819336107e-10,4.454605547807552e-09,2.086602168343095e-15,1.2534313969977696e-21,4.5317959676348906e-13,2.3394698768501e-07,4.765332710183371e-09,1.622098830915528e-10,1.2093501114624389e-19,1.1225337321629012e-25,5.927248920354302e-16,1.355030516586126e-15,4.09722371921733e-06,1.6638596875636464e-20,1.7395925766853155e-14,4.493944369289418e-22,3.644522457753227e-19,1.9996190434883124e-16,9.415664068175118e-21,1.1623385885981369e-20,7.918950830791368e-18,1.904760673291512e-25,2.811350207206569e-22,3.5146430506155936e-28,3.76,0.0,0.7901097883309135,0.9971336980223614,5.541102858506195e-11,8.232450287540121e-12,4.44342738684671e-08,4.342597931252524e-06,2.5316537572175595e-15,2.6594093372798847e-14,5.0262785860833555e-09,2.2452538620778047e-06,3.4485482162504022e-12,2.4442519866177253e-13,8.06093255380063e-15,4.5696150337332406e-14,4.722595633593372e-09,3.4901695491542715e-09,8.38954029803771e-13,1.7969358937902863e-10,0.0028662448807603527,2.0575162803231505e-18
1.533065330977021e-09,0.8989620829912129,2.021362468557177e-08,2.0104337929844698e-10,3.1116979506158074e-10,2.3253678085000555e-06,0.0,0.0,4.378979036123139e-08,2.922128736440064e-12,3.5270223066350276e-10,4.989604581462751e-09,2.3117582402234514e-15,1.4063159895923062e-21,4.829055439597549e-13,2.4899568092569856e-07,4.997792626238777e-09,1.7848663146459023e-10,1.4185854311371643e-19,1.3273665812591547e-25,6.687009512575675e-16,1.5871170791999396e-15,4.22494264950193e-06,1.9555489995727327e-20,1.8686098355090258e-14,5.441130800301893e-22,4.0174147978248306e-19,2.2397992648395944e-16,1.0600330712274148e-20,1.3100642401435492e-20,8.822443328571846e-18,2.252778512546425e-25,3.2003970055381997e-22,4.215890575293433e-28,3.76,0.0,0.7901095681914654,0.9971243073794862,6.107455757567802e-11,8.863655049291926e-12,4.601690062254696e-08,4.486498671680325e-06,2.8001216500527014e-15,2.903460311978091e-14,5.442818796201143e-09,2.3194697089774182e-06,3.697770548530823e-12,2.606301794374793e-13,8.64112836455078e-15,4.813846906693286e-14,5.0383356097307025e-09,3.602256901013609e-09,8.818100411114655e-13,1.9178892267590833e-10,0.0028756328021540063,2.2564963684916055e-18
1.5822328508472206e-09,0.8989621184873581,2.2095723370565485e-08,2.206956506227851e-10,3.4173521214061766e-10,2.3999704182690002e-06,0.0,0.0,4.519299935702902e-08,3.1123550920468534e-12,3.869023696084975e-10,5.567311485420146e-09,2.5533069189853945e-15,1.5742514810633472e-21,5.135336832121331e-13,2.6446796677852097e-07,5.237292969886087e-09,1.9579196808994325e-10,1.6554880400558233e-19,1.5631821350401483e-25,7.521302762114e-16,1.8494204802105086e-15,4.352168048316446e-06,2.2866316839417922e-20,2.0034831297132095e-14,6.547485714998235e-22,4.414811321764264e-19,2.501464893267679e-16,1.1902299796248978e-20,1.4725382310048324e-20,9.79870727848525e-18,2.651385142171651e-25,3.628321736257414e-22,5.032515790451081e-28,3.76,0.0,0.7901093480421387,0.9971159591640723,6.710977982406236e-11,9.525374261829153e-12,4.760962782194409e-08,4.630400236432706e-06,3.0871832662146663e-15,3.160255265629561e-14,5.8768011438634835e-09,2.393674126820964e-06,3.956402215619095e-12,2.7734865894516043e-13,9.242926801566429e-15,5.06126994352481e-14,5.364140921146205e-09,3.714258027641246e-09,9.251924955848516e-13,2.042775257402071e-10,0.002883978222620564,2.467239331264653e-18
1.6314003707174203e-09,0.8989621539907726,2.4091352541665735e-08,2.415971409892244e-10,3.742230743065165e-10,2.4745756862786193e-06,0.0,0.0,4.6596195073715294e-08,3.308569301411732e-12,4.231916299786768e-10,6.189440189573666e-09,2.811925668623806e-15,1.758521134068371e-21,5.450616167897915e-13,2.803599292832979e-07,5.484028360425883e-09,2.1415431490478636e-10,1.922650903119448e-19,1.8338339129735056e-25,8.435451701081569e-16,2.1446968887454983e-15,4.478901900612319e-06,2.6609449244884958e-20,2.1443731761856964e-14,7.8333508229533225e-22,4.837479408598499e-19,2.7860038749960824e-16,1.333090978655918e-20,1.6509327934649224e-20,1.0851467530637986e-17,3.1062403997008633e-25,4.0976054614014896e-22,5.979983920295518e-28,3.76,0.0,0.7901091278826481,0.9971085376161875,7.35283263006575e-11,1.0218530971839138e-11,4.9212740481560156e-08,4.7743026254371595e-06,3.393470546007568e-15,3.4299351792484105e-14,6.328175169101183e-09,2.4678671172140416e-06,4.22449613813746e-12,2.9458099725256015e-13,9.86640548842257e-15,5.31172382425998e-14,5.699997830381646e-09,3.826185549853564e-09,9.690866368432512e-13,2.1715933767622372e-10,0.0028913969003438577,2.690019999956835e-18
1.68056789058762e-09,0.8989621895017348,2.6203724097673e-08,2.637869464406668e-10,4.086902052368884e-10,2.549183732031931e-06,0.0,0.0,4.799937970677304e-08,3.510770601518963e-12,4.6162566743097614e-10,6.857698806539702e-09,3.0883029631002154e-15,1.9605074235103814e-21,5.77487171342705e-13,2.9666767851798867e-07,5.738191594381648e-09,2.336018313397806e-10,2.222814442216654e-19,2.143567041676909e-25,9.435024150262653e-16,2.475849901107166e-15,4.6051461831571785e-06,3.082564528231627e-20,2.291445035769885e-14,9.320889381472131e-22,5.286185363577349e-19,3.094868853420214e-16,1.4896124784511547e-20,1.846496981450054e-20,1.1984551559265915e-17,3.623471157439677e-25,4.61080275124771e-22,7.075435936800458e-28,3.76,0.0,0.7901089077127074,0.9971019398231492,8.034181457702276e-11,1.0944073274874522e-11,5.082652427781931e-08,4.918205838684564e-06,3.719613418289083e-15,3.7126306721136526e-14,6.796880946648664e-09,2.5420486817696695e-06,4.502104581293038e-12,3.123276648323854e-13,1.0511636789827842e-14,5.5650561713982715e-14,6.0458926092070385e-09,3.938052017849933e-09,1.0134794367629089e-12,2.304342975968287e-10,0.0028979917462740195,2.925110778581685e-18
1.7297354104578197e-09,0.8989622250205235,2.8436025514931878e-08,2.873042033369519e-10,4.4519328381349243e-10,2.6237946771585746e-06,0.0,0.0,4.9402555324057544e-08,3.718958238564064e-12,5.022596216631186e-10,7.573788791750365e-09,3.383138484962928e-15,2.181697737097941e-21,6.108084055942138e-13,3.1338735044514583e-07,5.999973657686379e-09,2.541624160045843e-10,2.5588695102861867e-19,2.4970504682995832e-25,1.0525836630424067e-15,2.845932688188276e-15,4.730902864573323e-06,3.555811955159659e-20,2.444868022919093e-14,1.1034181731355907e-21,5.761694426494552e-19,3.429579199387673e-16,1.660856850969872e-20,2.0605606684088326e-20,1.3201890613094917e-17,4.209697994790375e-25,5.170541404302829e-22,8.337835090363512e-28,3.76,0.0,0.7901086875320298,0.9970960742945671,8.756184919035186e-11,1.1702974080383838e-11,5.2451265558781136e-08,5.062109876228801e-06,4.066239550113451e-15,4.008462403744705e-14,7.28285002386052e-09,2.616218822108446e-06,4.789279281630825e-12,3.305892420169069e-13,1.1178688072917596e-14,5.821122155657981e-14,6.4018115384452575e-09,4.049869911525268e-09,1.0583594710929336e-12,2.44102344623503e-10,0.002903854249085205,3.172781959778937e-18
1.7789029303280195e-09,0.8989622605474139,3.079141921275385e-08,3.121880874606623e-10,4.837888445619397e-10,2.6984086453979846e-06,0.0,0.0,5.08057238805297e-08,3.933131467441528e-12,5.451481197385816e-10,8.33940419041567e-09,3.697143329783087e-15,2.4236902035782026e-21,6.450236180654736e-13,3.305151067620122e-07,6.26956373778336e-09,2.758637083686981e-10,2.933860280275381e-19,2.8994112648459083e-25,1.171395809121748e-15,3.2581500248572078e-15,4.8561739053729485e-06,4.0852613507379335e-20,2.604815616611516e-14,1.2999322114487461e-21,6.264770780145743e-19,3.791723044827979e-16,1.847955946646677e-20,2.294538673198334e-20,1.4507520832505606e-17,4.872062728734359e-25,5.77952216902627e-22,9.78812368922533e-28,3.76,0.0,0.7901084673403279,0.9970908597012754,9.520002200726123e-11,1.2496230878542078e-11,5.408725135170239e-08,5.20601473818639e-06,4.433974108594534e-15,4.317541460925077e-14,7.786006271488053e-09,2.690377539858585e-06,5.086071564506348e-12,3.4936641846817966e-13,1.1867621955276637e-14,6.07978412221159e-14,6.7677409079358044e-09,4.161651640780803e-09,1.1037168045057395e-12,2.581634178863774e-10,0.002909065736241944,3.433302036085152e-18
1.8280704501982192e-09,0.898962296082682,3.327304199316729e-08,3.384778130604938e-10,5.245332780256e-10,2.7730257625821124e-06,0.0,0.0,5.220888723140116e-08,4.153289551289849e-12,5.903452794064756e-10,9.15623095838583e-09,4.031040216370923e-15,2.6881996524133796e-21,6.801313548321533e-13,3.480471347531337e-07,6.5471492356615316e-09,2.98733090439733e-10,3.350987056283108e-19,3.356271134538327e-25,1.300571347115448e-15,3.715860209722324e-15,4.980961257991055e-06,4.6757465930117936e-20,2.7714653723509864e-14,1.5244516783329347e-21,6.796177558927648e-19,4.182959321213783e-16,2.0521147331799675e-20,2.5499350178909998e-20,1.590558433653655e-17,5.618256813150315e-25,6.440518466908143e-22,1.1449390710313449e-27,3.76,0.0,0.7901082471373136,0.997086223749012,1.0326791258714808e-10,1.3324865508517508e-11,5.5734769368481836e-08,5.349920424736111e-06,4.823439533826395e-15,4.639969731288613e-14,8.306266660406192e-09,2.764524836655843e-06,5.392532453489097e-12,3.686599926595032e-13,1.2578496541117463e-14,6.340911235115891e-14,7.143667016597786e-09,4.273409545833797e-09,1.1495428838269986e-12,2.726174565242715e-10,0.0029136985003209537,3.706938007143459e-18
1.877237970068419e-09,0.8989623316266011,3.5884004548261504e-08,3.6621263183908043e-10,5.674828310806939e-10,2.8476461566177502e-06,0.0,0.0,5.36120471438656e-08,4.3794317610875324e-12,6.379047124164942e-10,1.0025946350252105e-08,4.385563702679591e-15,2.9770637055203065e-21,7.161304173079242e-13,3.6597964714495067e-07,6.832915777828852e-09,3.2279768843917937e-10,3.8136090087324094e-19,3.8737852300533767e-25,1.44076870931031e-15,4.222576878224412e-15,5.105266866816589e-06,5.3323683577836335e-20,2.944998835219947e-14,1.7800183346047296e-21,7.3566768575770405e-19,4.605019802286906e-16,2.2746150585484334e-20,2.828347319217837e-20,1.74003302805106e-17,6.456550603207159e-25,7.1563761168866815e-22,1.3347050828921703e-27,3.76,0.0,0.7901080269226982,0.9970821021721199,1.1177708854503636e-10,1.4189923928123756e-11,5.739410800921689e-08,5.493826936118632e-06,5.235255322401475e-15,4.975840264020922e-14,8.843541970957063e-09,2.8386607141433676e-06,5.708712772293502e-12,3.8847087136601463e-13,1.331136564623116e-14,6.604379138927492e-14,7.529576172569509e-09,4.385155897526282e-09,1.1958304388219734e-12,2.874643996847315e-10,0.0029178168053092843,3.9939556829427995e-18
1.9264054899386188e-09,0.8989623671794438,3.862739103157896e-08,3.95431831890132e-10,6.126936071964099e-10,2.922269957468497e-06,0.0,0.0,5.501520530750575e-08,4.611557375296844e-12,6.878795278263533e-10,1.0950218371277227e-08,4.761460407240599e-15,3.2922489993727506e-21,7.530198700451423e-13,3.843088819621897e-07,7.127047228216145e-09,3.480843744743742e-10,4.3252468320045735e-19,4.458683391672048e-25,1.5926725894202121e-15,4.781970708682694e-15,5.229092668222111e-06,6.060501199813622e-20,3.1256014540398235e-14,2.069905124214215e-21,7.947029740043728e-19,5.05971114908751e-16,2.516819538964668e-20,3.131471313659884e-20,1.8996115883701394e-17,7.395823469787177e-25,7.9300130613219635e-22,1.5509035456607404e-27,3.76,0.0,0.7901078066961915,0.9970784378396863,1.2073910591354836e-10,1.5092475985008722e-11,5.906555636399971e-08,5.637734272636128e-06,5.6700378214706755e-15,5.325237617662626e-14,9.397737438243422e-09,2.9127851739714902e-06,6.034663239504714e-12,4.088000691635958e-13,1.4066279011871048e-14,6.870069637218499e-14,7.925454693412336e-09,4.4969028976327375e-09,1.2425733902540756e-12,3.0270418652406847e-10,0.0029214777804646088,4.294619982866825e-18
1.9755730098088187e-09,0.8989624027414799,4.1506258688777345e-08,4.2617473659024324e-10,6.60221566644623e-10,2.9968972971364137e-06,0.0,0.0,5.641836334349764e-08,4.849665679550847e-12,7.403223352996285e-10,1.1930705288503448e-08,5.1594892359728216e-15,3.6358575367053e-21,7.907990485447087e-13,4.030311023858172e-07,7.429725700007743e-09,3.7461976820560703e-10,4.889585324245962e-19,5.118313917175893e-25,1.7569942491219984e-15,5.397871022217183e-15,5.352440590592229e-06,6.865800649824928e-20,3.313462496660496e-14,2.397626325808768e-21,8.5679962484931575e-19,5.548916955792532e-16,2.780175572675512e-20,3.46110551647494e-20,2.0697407427009068e-17,8.445594750350315e-25,8.76441909364814e-22,1.7965996399936487e-27,3.76,0.0,0.790107586457504,0.9970751799638571,1.3016550950366078e-10,1.6033615189459607e-11,6.074940421311886e-08,5.781642434651913e-06,6.128400033116031e-15,5.68823819522893e-14,9.968753337962446e-09,2.986898217797458e-06,6.370434556496959e-12,4.296487079349027e-13,1.4843282507920165e-14,7.13787038741377e-14,8.33128890636461e-09,4.608662679166586e-09,1.289766764799018e-12,3.1833675620739333e-10,0.0029247322120017826,4.60919523045751e-18
2.0247405296790186e-09,0.8989624383129794,4.45236375412355e-08,4.584807034513048e-10,7.101225266649996e-10,3.0715283096434196e-06,0.0,0.0,5.78215228127705e-08,5.09375596637801e-12,7.952852483934376e-10,1.2969055194794287e-08,5.580421614237722e-15,4.010133168962045e-21,8.294675670703155e-13,4.221425966121947e-07,7.741131567402086e-09,4.024302385080839e-10,5.5104758912934645e-19,5.86068998163941e-25,1.9344718086005104e-15,6.07426727964003e-15,5.475312554351245e-06,7.754210330586728e-20,3.508774966342859e-14,2.7669478024869923e-21,9.220335412436858e-19,6.074599795790974e-16,3.066219481193827e-20,3.819156015804001e-20,2.250878122152484e-17,9.616055527882558e-25,9.662655587666336e-22,2.0751522786694933e-27,3.76,0.0,0.7901073662063446,0.9970722833969048,1.400678332640569e-10,1.7014458488771517e-11,6.244594202587522e-08,5.925551422590066e-06,6.610951428543863e-15,6.064910567223831e-14,1.0556485519007523e-08,3.060999847285141e-06,6.716077489122657e-12,4.5101801638080387e-13,1.5642418325978133e-14,7.407674610934278e-14,8.74706514862936e-09,4.720447306685696e-09,1.3374066162159879e-12,3.3436204790865265e-10,0.0029276252460239106,4.937945444007173e-18
