Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145),CHO3(309),CHFO2(220),C2H2F(70),CF(49)
0.0010768831373600479,0.8504759789348082,0.052184414680328625,0.0013691329817086865,0.007724558082000048,0.2007950009170637,0.0,0.0,2.984009308151073e-06,1.2090148594135272e-06,0.4083556203169868,0.4652632700488345,1.8582784651945893e-06,5.342706674365654e-08,7.213470199591298e-10,6.855980072064145e-10,1.2814452969165486e-08,4.8786323872737675e-08,1.220692193546682e-11,1.2331912330856409e-15,1.674391389505364e-12,2.0126861620242947e-15,3.728246240051802e-11,7.995333809011319e-10,2.364363485614892e-12,2.2908515438567155e-11,6.092526039185531e-15,1.575896642498818e-14,5.255967577088662e-16,4.028462963293572e-17,1.0523113128161105e-10,5.4774036524797964e-15,5.617071879907118e-15,1.1529617653115638e-14,3.76,0.0,7.420493645034103e-08,0.002320133146406971,0.6473693897904224,2.1250120221697904e-08,1.0109050496655167e-07,0.8736091381227836,8.907183011564716e-16,2.2307245141033164e-16,6.071888859811257e-09,6.851713998746473e-07,1.0054908884869049e-08,8.686390922025311e-14,8.871995981962253e-17,9.372797028921101e-18,1.641145197128651e-10,1.1951028138604407e-05,1.1057979260877386e-13,1.8154028855277448e-13,1.8736458162646986e-06,8.672222451640425e-16,3.519631623532137e-08,7.054346505177223e-16,6.128217895673033e-17,9.925432287101048e-18,1.548604169517571e-17,2.6087023250432454e-14,1.3369581864390016e-13,7.368500257004616e-15,1.9529844512561457e-07,4.3294706964008665e-10,7.359819787951586e-10,1.4249615729120843e-14,0.0029965715457932023
0.0010780781424589406,0.8504594926980324,0.05201787868307358,0.001359316695653692,0.007697228330396428,0.20087758821322896,0.0,0.0,2.961647300257027e-06,1.2032281600538305e-06,0.40829742223521365,0.4653216181656329,1.8555131860708435e-06,5.346014171292709e-08,7.235852375052242e-10,6.903841626131877e-10,1.2924676747358566e-08,4.900887605258025e-08,1.2283904658661507e-11,1.246421499080861e-15,1.6985477436101554e-12,2.033988490698077e-15,3.749478323293389e-11,8.062327102641325e-10,2.37319471581505e-12,2.314020566447944e-11,6.169342611426467e-15,1.6014442735196097e-14,5.36455850589403e-16,4.0945295170875815e-17,1.0589541026883214e-10,5.524025303408323e-15,5.661449541999615e-15,1.1650467357678725e-14,3.76,0.0,7.474613552450376e-08,0.0023023686621029033,0.6473836554467957,2.1445343820461297e-08,1.0183750367953426e-07,0.8736093282427669,8.852358181260706e-16,2.2170131003683425e-16,6.053401698446732e-09,6.874709310808764e-07,1.007637666738669e-08,8.683745667774281e-14,8.831839163043975e-17,9.332178268843217e-18,1.636554145473603e-10,1.190814171499427e-05,1.1097083557972227e-13,1.845035107663248e-13,1.8592993011657578e-06,8.785751569063145e-16,3.5125666323358314e-08,7.146771357734342e-16,6.166988266597868e-17,9.82983038488228e-18,1.564251707339494e-17,2.6459241512597237e-14,1.3493884458458393e-13,7.297590162467437e-15,1.9470586022834687e-07,4.3147729949588316e-10,7.360881755913627e-10,1.4457817635442196e-14,0.0029964207740344915
0.0010792731475578333,0.8504431243580785,0.05185230300576832,0.0013496053394349533,0.0076700906971821844,0.2009593423219288,0.0,0.0,2.939543032811686e-06,1.1974886388990753e-06,0.40824019650979393,0.4653789941140197,1.852757222443759e-06,5.349255943351406e-08,7.258139696004178e-10,6.951791378161372e-10,1.3035378653298156e-08,4.9232281526173314e-08,1.2361013157260406e-11,1.2597364592473966e-15,1.722952900924415e-12,2.055406704298231e-15,3.7707270850266395e-11,8.129612330630273e-10,2.38203604075923e-12,2.3373272479589578e-11,6.2467783216746275e-15,1.6273076801357564e-14,5.474945482871397e-16,4.161418788742595e-17,1.0656138460451583e-10,5.570853818666177e-15,5.705959259748791e-15,1.1772081553112532e-14,3.76,0.0,7.528933060033542e-08,0.0022848127489139254,0.6473981779297655,2.1641525815317007e-08,1.0258710371577531e-07,0.8736095182636094,8.797995546872009e-16,2.2034172941150834e-16,6.03500713681884e-09,6.897702675958738e-07,1.0097815223408691e-08,8.681128941764904e-14,8.792043381692455e-17,9.291923829946946e-18,1.6319946076697553e-10,1.1865556409232879e-05,1.11361766744222e-13,1.8750463967058207e-13,1.845121235811934e-06,8.90034136658743e-16,3.5055406130012744e-08,7.24006123566979e-16,6.205843107322389e-17,9.735523794357203e-18,1.5799921536212413e-17,2.6835371929479555e-14,1.3618883616475902e-13,7.227641041183645e-15,1.9411622668686356e-07,4.3001691072256477e-10,7.36192740155346e-10,1.466827348592588e-14,0.002996269795533954
0.001080468152656726,0.8504268726592653,0.05168768045707944,0.0013399974095313846,0.0076431431243679845,0.20104027485643636,0.0,0.0,2.9176924294827092e-06,1.1917957154921255e-06,0.40818392587343894,0.465435415162233,1.8500105019318099e-06,5.352432778585705e-08,7.280332725608311e-10,6.999828957654956e-10,1.3146558748217675e-08,4.945653990116078e-08,1.2438246805307335e-11,1.2731364457522056e-15,1.7476084288473125e-12,2.076940773559762e-15,3.791992430788861e-11,8.197189546564194e-10,2.3908873668669884e-12,2.3607718156864868e-11,6.324835352204952e-15,1.6534896346556806e-14,5.587150873797252e-16,4.229137911496812e-17,1.072290478919439e-10,5.617889222455255e-15,5.750600618488848e-15,1.1894461687485544e-14,3.76,0.0,7.583452267072773e-08,0.0022674620543443316,0.6474129502514819,2.183866712649305e-08,1.0333930541565579e-07,0.8736097081891051,8.744089740552831e-16,2.189935584493412e-16,6.016704708840173e-09,6.920694098161801e-07,1.0119224480385251e-08,8.678539908777356e-14,8.752603394059087e-17,9.252026878634898e-18,1.6274661746540264e-10,1.1823269298278672e-05,1.1175258530044497e-13,1.905440326161295e-13,1.8311089126036785e-06,9.015998194456264e-16,3.4985531112288536e-08,7.334221348320399e-16,6.244782208550343e-17,9.642492502110772e-18,1.595825662019433e-17,2.721544164957028e-14,1.3744580408768643e-13,7.158636665246732e-15,1.9352953022618676e-07,4.2856581559068277e-10,7.3629570069737e-10,1.4880999448514925e-14,0.0029961186094237162
0.0010816631577556187,0.8504107363632848,0.051524003896450656,0.0013304914293131122,0.007616383582255734,0.201120397232308,0.0,0.0,2.8960914961713626e-06,1.1861488189008534e-06,0.4081285934089027,0.4654908982284583,1.8472729533853165e-06,5.355545454551036e-08,7.302432028808348e-10,7.047954008362113e-10,1.3258217098082592e-08,4.968165081576681e-08,1.2515605001297344e-11,1.2866217238799389e-15,1.7725158995111513e-12,2.0985906710252777e-15,3.813274268070597e-11,8.265058803485588e-10,2.399748607385606e-12,2.3843544998618686e-11,6.403515883590971e-15,1.6799929253381992e-14,5.701197242718463e-16,4.297694038846487e-17,1.0789839391939676e-10,5.665131567111344e-15,5.795373210331281e-15,1.2017609204786584e-14,3.76,0.0,7.638171275416316e-08,0.002250313294230111,0.6474279655820144,2.2036768674549388e-08,1.0409410912909258e-07,0.8736098980234699,8.690636992690746e-16,2.1765671612905657e-16,5.998494010038245e-09,6.943683581017314e-07,1.0140604368603682e-08,8.675978308515141e-14,8.713514422485558e-17,9.21248359685633e-18,1.6229684531843546e-10,1.1781277029595723e-05,1.1214329322093001e-13,1.9362204926967377e-13,1.8172596788812414e-06,9.132728337264133e-16,3.491603660501613e-08,7.4292568356982e-16,6.283805362927248e-17,9.55071130532275e-18,1.611752388036083e-17,2.7599477928257184e-14,1.3870975905277075e-13,7.090559374306644e-15,1.92945757955043e-07,4.2712393294708286e-10,7.363970848516296e-10,1.5096011761550688e-14,0.002995967214843315
0.0010828581628545115,0.8503947142492059,0.05136126623064284,0.0013210859486578747,0.007589810071151812,0.20119972067493136,0.0,0.0,2.8747363198841985e-06,1.1805473879145104e-06,0.40807418254102884,0.46554545988878415,1.8445445068721e-06,5.3585947375388406e-08,7.324438163596389e-10,7.096166158669897e-10,1.3370353770839217e-08,4.9907613917090035e-08,1.2593087139871494e-11,1.3001923517529749e-15,1.7976768898987778e-12,2.1203563699758024e-15,3.8345725046624555e-11,8.333220156586487e-10,2.408619670926465e-12,2.4080755314969e-11,6.482822098976142e-15,1.7068203573041848e-14,5.817107352418014e-16,4.367094361290164e-17,1.0856941653137644e-10,5.712580888473808e-15,5.840276631840235e-15,1.2141525548526481e-14,3.76,0.0,7.693090187668491e-08,0.0022333632512044864,0.6474432172431412,2.2235831387426574e-08,1.0485151522174913e-07,0.8736100877704178,8.637632393416544e-16,2.1633106958161622e-16,5.980374586256794e-09,6.966671123078183e-07,1.0161954823243443e-08,8.673443524605897e-14,8.674771557184672e-17,9.173288226708229e-18,1.6185010567881997e-10,1.1739576745034417e-05,1.1253389053487033e-13,1.9673905160396469e-13,1.8035709361161778e-06,9.25053815977592e-16,3.484691825058852e-08,7.525172915428632e-16,6.322912365062044e-17,9.460159977144123e-18,1.6277724877976237e-17,2.7987508119311514e-14,1.399807117280013e-13,7.02339342407617e-15,1.92364895818344e-07,4.2569117856172455e-10,7.364969197115723e-10,1.5313326717932484e-14,0.0029958156109401277
0.0010840531679534042,0.8503788051132852,0.051199460417583637,0.0013117795431618914,0.00756342061875464,0.20127825621942652,0.0,0.0,2.853623065703734e-06,1.1749908704747049e-06,0.4080206770289369,0.4655991163850141,1.8418250934996192e-06,5.361581382716897e-08,7.34635168769805e-10,7.144465037708047e-10,1.3482968831480187e-08,5.013442884816077e-08,1.267069260733712e-11,1.3138484641489515e-15,1.823092981524913e-12,2.142237842132518e-15,3.8558870472596596e-11,8.40167366234251e-10,2.417500472681858e-12,2.4319351388605135e-11,6.562756181539847e-15,1.733974751256715e-14,5.934904156279697e-16,4.4373461173447286e-17,1.0924210953282684e-10,5.7602372320922315e-15,5.885310481832088e-15,1.2266212159542869e-14,3.76,0.0,7.748209105017559e-08,0.0022166087729773216,0.6474586987073891,2.2435856194459892e-08,1.0561152406999024e-07,0.8736102774340437,8.585071953939589e-16,2.1501652706149604e-16,5.962346012915339e-09,6.989656723732971e-07,1.0183275782868682e-08,8.670935189531083e-14,8.636370132341873e-17,9.134436553383208e-18,1.6140636013024275e-10,1.1698165198057274e-05,1.1292437863253202e-13,1.998954038905109e-13,1.790040138218343e-06,9.3694340061574e-16,3.4778171558377546e-08,7.621974779967009e-16,6.362103011558254e-17,9.370815190264311e-18,1.643886115510271e-17,2.8379559682250218e-14,1.4125867274874434e-13,6.957122087903386e-15,1.9178693037916144e-07,4.2426747185739966e-10,7.365952318233054e-10,1.5532960680806227e-14,0.002995663796868744
0.001085248173052297,0.850363007768688,0.05103857946299864,0.0013025708138338834,0.007537213281734613,0.201356014717907,0.0,0.0,2.8327479737425763e-06,1.1694787237748416e-06,0.40796806095832006,0.46565188363237076,1.8391146453792416e-06,5.36450613429155e-08,7.368173148791083e-10,7.192850288452474e-10,1.35960623470524e-08,5.0362095257602147e-08,1.2748420796191981e-11,1.3275903634458997e-15,1.8487657603785354e-12,2.1642350605724755e-15,3.877217806591471e-11,8.470419377889111e-10,2.4263909239074094e-12,2.4559335483159253e-11,6.643320314732103e-15,1.7614589444490254e-14,6.054610793697123e-16,4.508456581772336e-17,1.0991646673369742e-10,5.808100636799059e-15,5.930474360306839e-15,1.2391670474097984e-14,3.76,0.0,7.803528129575955e-08,0.002200046770822854,0.647474403592089,2.26368440313561e-08,1.0637413606506505e-07,0.8736104670179841,8.532951078552429e-16,2.137129677496205e-16,5.944407839270294e-09,7.012640387034547e-07,1.0204567190292732e-08,8.668452788354991e-14,8.598305455900571e-17,9.095923418094359e-18,1.6096557113935103e-10,1.1657039593757308e-05,1.1331475794543159e-13,2.0309147272153377e-13,1.776664790527785e-06,9.48942227264398e-16,3.470979230665179e-08,7.719667670434044e-16,6.401377100991266e-17,9.282657053854067e-18,1.6600934241378308e-17,2.8775660178703864e-14,1.4254365271773616e-13,6.891730211700444e-15,1.912118475941198e-07,4.228527311984102e-10,7.36692047212155e-10,1.575493007048216e-14,0.002995511771790472
0.0010864431781511896,0.8503473210451948,0.05087861642394663,0.001293458386353454,0.007511186143270029,0.20143300683949875,0.0,0.0,2.8121073583224328e-06,1.1640104137643714e-06,0.4079163187340218,0.4657037772269175,1.8364130957220696e-06,5.367369726151734e-08,7.389903096897286e-10,7.241321566145644e-10,1.3709634387586836e-08,5.05906128192494e-08,1.2826271118018341e-11,1.341418276829205e-15,1.8746968171781675e-12,2.186347998552438e-15,3.898564694876823e-11,8.539457359802214e-10,2.4352909415499497e-12,2.4800709876568633e-11,6.724516681666543e-15,1.78927579049717e-14,6.176250597834612e-16,4.580433057617487e-17,1.1059248205115979e-10,5.856171147040668e-15,5.975767869230365e-15,1.2517901923293717e-14,3.76,0.0,7.859047365317864e-08,0.002183674217951982,0.6474903256584195,2.2838795834333615e-08,1.0713935160792009e-07,0.8736106565262196,8.481265680168494e-16,2.1242029417689053e-16,5.9265596280655195e-09,7.035622117205671e-07,1.0225828991176886e-08,8.665995915947867e-14,8.560572984120323e-17,9.05774446932139e-18,1.605277018364853e-10,1.1616196785601683e-05,1.137050295931886e-13,2.0632762701932555e-13,1.7634424483507912e-06,9.610509353798775e-16,3.4641776168141005e-08,7.81825682221497e-16,6.440734433756766e-17,9.195663650238989e-18,1.6763945675757953e-17,2.917583727698888e-14,1.4383566221988346e-13,6.827201869817919e-15,1.9063963367160613e-07,4.2144687713810086e-10,7.367873913864875e-10,1.597925137756785e-14,0.002995359534873689
0.0010876381832500824,0.8503317437889115,0.050719564405707705,0.0012844409107587607,0.0074853373144694,0.2015092430771321,0.0,0.0,2.7916976070149347e-06,1.1585854152901072e-06,0.40786543507274836,0.4657548124528475,1.8337203787866735e-06,5.370172881854534e-08,7.411542076440268e-10,7.289878517717375e-10,1.3823685026308636e-08,5.0819981214700914e-08,1.2904242990431713e-11,1.3553322902341336e-15,1.9008877474337726e-12,2.208576629605507e-15,3.919927625006994e-11,8.608787665107249e-10,2.444200438825612e-12,2.5043476855913282e-11,6.806347466746784e-15,1.817428159821097e-14,6.29984710043208e-16,4.653282887953208e-17,1.1127014942471069e-10,5.904448805347078e-15,6.021190614536924e-15,1.2644907936463784e-14,3.76,0.0,7.914766917150586e-08,0.0021674881480959287,0.6475064588058451,2.3041712545585184e-08,1.0790717111196914e-07,0.8736108459623071,8.430011367518238e-16,2.1113839315158346e-16,5.908800927956134e-09,7.058601914417528e-07,1.0247061135236912e-08,8.66356411009843e-14,8.523168229282598e-17,9.019894947327164e-18,1.6009271619739104e-10,1.157563404344336e-05,1.140951941741503e-13,2.0960423805007736e-13,1.7503707159201562e-06,9.732701682758294e-16,3.457411907337544e-08,7.917747505948946e-16,6.480174812078187e-17,9.109815659371179e-18,1.6927897003615455e-17,2.95801187475296e-14,1.4513471180875393e-13,6.763522505232411e-15,1.9007027449124634e-07,4.2004983015410037e-10,7.36881289354382e-10,1.6205941149962306e-14,0.0029952070852942245
0.001088833188348975,0.8503162748619799,0.050561416565040505,0.0012755170607308699,0.00745966493207248,0.20158473374764724,0.0,0.0,2.771515178542388e-06,1.1532032116269472e-06,0.4078153949960334,0.46580500428951854,1.8310364298078725e-06,5.372916314896095e-08,7.433090630926145e-10,7.338520791026782e-10,1.3938214335102133e-08,5.105020012278181e-08,1.298233582728227e-11,1.3693325660031909e-15,1.9273401512171993e-12,2.23092092684594e-15,3.941306509592843e-11,8.678410351260353e-10,2.453119334389139e-12,2.5287638693788537e-11,6.888814854274681e-15,1.845918938944399e-14,6.425424030735359e-16,4.7270134584231115e-17,1.1194946279825802e-10,5.952933655364487e-15,6.0667422061008176e-15,1.2772689940167069e-14,3.76,0.0,7.970686888970386e-08,0.0021514856539760745,0.6475227970711642,2.3245595108188668e-08,1.0867759499815072e-07,0.8736110353301183,8.37918403554029e-16,2.0986716480193107e-16,5.891131293392686e-09,7.081579779002939e-07,1.026826357499667e-08,8.661156959060552e-14,8.4860868063915e-17,8.982370530315785e-18,1.5966057872953572e-10,1.1535348315110447e-05,1.1448525266482034e-13,2.1292167940724163e-13,1.7374472450860688e-06,9.856005699062164e-16,3.4506816851798097e-08,8.018144995258386e-16,6.519698039943442e-17,9.025092323190075e-18,1.709278976038151e-17,2.998853246678569e-14,1.4644081200926828e-13,6.7006769239709605e-15,1.8950375601889512e-07,4.1866151220318453e-10,7.369737656310736e-10,1.6435016005323175e-14,0.0029950544222348894
0.0010900281934478678,0.8503009131423044,0.05040416610723912,0.0012666855332911487,0.007434167159767755,0.20165948899821612,0.0,0.0,2.7515566001109395e-06,1.1478632945830133e-06,0.4077661838233173,0.4658543674183738,1.8283611849793341e-06,5.375600728626161e-08,7.454549294820848e-10,7.387248042287228e-10,1.4053222387345781e-08,5.1281269226602765e-08,1.3060549041076758e-11,1.383419383998501e-15,1.9540556331529172e-12,2.2533808644555848e-15,3.962701264160732e-11,8.748325476730014e-10,2.4620475435220915e-12,2.553319764597097e-11,6.971921029412113e-15,1.8747510310266822e-14,6.553005310904043e-16,4.801632189701414e-17,1.1263041613781806e-10,6.001625739903723e-15,6.112422255875941e-15,1.2901249357846198e-14,3.76,0.0,8.026807385340442e-08,0.0021356638859667803,0.6475393346232545,2.3450444471046504e-08,1.0945062370027087e-07,0.8736112246331319,8.328779438572133e-16,2.086065010712595e-16,5.873550270945457e-09,7.104555715088411e-07,1.0289436266758283e-08,8.658774032437356e-14,8.449324386630519e-17,8.945166716498236e-18,1.5923125455597672e-10,1.1495336935367298e-05,1.1487520574671949e-13,2.1628032704094184e-13,1.7246697342872078e-06,9.980427876423987e-16,3.4439865569543e-08,8.119454593503522e-16,6.559303923117978e-17,8.941475007373536e-18,1.7258625470221873e-17,3.040110641356045e-14,1.477539733127697e-13,6.638651169231074e-15,1.8894006403112522e-07,4.172818456350265e-10,7.370648442520902e-10,1.66664926190351e-14,0.0029949015448850233
0.0010912231985467605,0.8502856575232747,0.05024780628913754,0.001257945048122457,0.007408842186028204,0.20173351880652154,0.0,0.0,2.7318184661590966e-06,1.1425651640439664e-06,0.4077177871652623,0.4659029162296268,1.8256945814837097e-06,5.378226816608503e-08,7.475918604028234e-10,7.436059938932937e-10,1.4168709258262388e-08,5.151318823152692e-08,1.3138882058247673e-11,1.3975929532797306e-15,1.9810358026077654e-12,2.2759564164127602e-15,3.98411180564729e-11,8.818533100078523e-10,2.4709849866750946e-12,2.57801559730146e-11,7.055668177224162e-15,1.903927355773927e-14,6.682615059345073e-16,4.877146535972683e-17,1.1331300348212177e-10,6.0505251030136895e-15,6.158230377105618e-15,1.3030587608587569e-14,3.76,0.0,8.08312851234984e-08,0.0021200200506470853,0.6475560657621328,2.3656261583719832e-08,1.1022625766114882e-07,0.8736114138751165,8.278793498019803e-16,2.0735630159918561e-16,5.856057409336871e-09,7.127529727494715e-07,1.0310579169402957e-08,8.656414924367426e-14,8.412876726712048e-17,8.90827926259044e-18,1.5880470929732248e-10,1.1455596941174076e-05,1.1526505433460008e-13,2.196805592609536e-13,1.712035927345001e-06,1.01059746985967e-15,3.437326120391988e-08,8.221681610986713e-16,6.598992269042702e-17,8.85894395111579e-18,1.7425405660437597e-17,3.081786867271308e-14,1.490742061890256e-13,6.5774307190568915e-15,1.883791843180709e-07,4.1591075392466615e-10,7.371545487824562e-10,1.6900387736073258e-14,0.0029947484524407066
0.0010924182036456532,0.8502705069135057,0.05009233041629684,0.0012492943472821874,0.007383688225338699,0.20180683298686383,0.0,0.0,2.712297437437839e-06,1.137308328081649e-06,0.4076701909171754,0.4659506648288387,1.8230365574451608e-06,5.380795262609989e-08,7.497199088656258e-10,7.484956144580572e-10,1.428467502593167e-08,5.174595685141953e-08,1.321733431648405e-11,1.4118533799653712e-15,2.0082822737184263e-12,2.2986475572428306e-15,4.0055380519741034e-11,8.889033280296784e-10,2.4799315811165814e-12,2.6028515942110478e-11,7.140058483798803e-15,1.9334508498857187e-14,6.814277594235544e-16,4.9535639915610954e-17,1.1399721888524692e-10,6.099631789248332e-15,6.2041661862405965e-15,1.3160706109107442e-14,3.76,0.0,8.139650377058106e-08,0.002104551409535658,0.647572984913972,2.3863047401208463e-08,1.11004497335045e-07,0.8736116030594718,8.229222080996444e-16,2.0611646201868444e-16,5.83865225267893e-09,7.150501817638501e-07,1.0331692245403058e-08,8.654079226706198e-14,8.376739664013549e-17,8.871703887361465e-18,1.5838090944683782e-10,1.1416125732056648e-05,1.1565479913672499e-13,2.231227567554446e-13,1.6995436124668088e-06,1.0232652680328006e-15,3.43069999573907e-08,8.324831384789697e-16,6.638762886856826e-17,8.777481233617746e-18,1.7593131862868425e-17,3.1238847431642354e-14,1.5040152107734764e-13,6.517002193878106e-15,1.878211025534138e-07,4.1454816115803017e-10,7.372429023292707e-10,1.7136718159429935e-14,0.002994595144105122
