Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69)
4.1649037146015864e-05,0.6936424199581248,6.874821390191699e-06,4.138831591520358e-06,1.574513783561855e-05,0.0011520912744397472,0.0,0.0,3.395932663034514e-05,1.9709812808604403e-06,0.0010982339678097365,0.0004968566672679723,6.645066448215198e-09,1.4568988268700407e-16,1.0328987036064264e-11,1.098168990618279e-07,5.672595373464115e-07,2.92324208149821e-05,4.245001974460271e-12,9.149295621933626e-15,3.934139600596122e-09,2.6805660826698896e-14,1.1215138893112949e-07,9.277768651454098e-09,1.3494330403526738e-11,4.105541990075948e-09,1.6741377927630025e-14,4.0096735123690865e-10,5.6657722230305634e-11,2.4316993426959532e-14,4.4018506110854426e-11,1.0150267158971706e-15,8.795752693819839e-15,7.951986383209396e-14,3.76,0.0,0.8681736703458728,0.9949045666627541,0.004217070621349353,9.585634114429511e-06,0.00193139819763458,0.001657566153157209,1.0372477782735166e-12,1.991900281427413e-13,4.875263067374743e-09,1.077398233980021e-06,0.0028223625137057972,1.9269054006061743e-06,5.380253918553113e-12,4.446296221870281e-14,1.4759281717543526e-07,1.9700558977596495e-08,2.7647408392863384e-08,2.2842884371109967e-05,0.0004668194402514669,8.822562174213523e-11,6.637825272625439e-07,3.8133317309080175e-11,6.971675221941033e-11,1.2108351866182876e-13,8.98513237623564e-16,6.9848225337038685e-09
4.2370795607845036e-05,0.6936534460323103,6.957754731343674e-06,4.229181599393865e-06,1.6121410048703438e-05,0.0011791119531255948,0.0,0.0,3.4567228245208896e-05,2.0129092004777356e-06,0.0011564731826527535,0.000505576073547363,7.1243332451244305e-09,1.492397346015354e-16,1.0452742919469436e-11,1.0980332162605396e-07,5.693327784310589e-07,3.074731209398257e-05,4.489601993344278e-12,1.0059222898263871e-14,4.233144368326972e-09,2.6945831785787173e-14,1.1212146172893791e-07,9.767675852091647e-09,1.3654740026473464e-11,4.5103192605066765e-09,1.7842732707557366e-14,4.0964357579255597e-10,5.78656137785583e-11,2.4621668686074408e-14,4.6142961315203485e-11,1.0744471649139338e-15,9.39846772201532e-15,8.495466391480066e-14,3.76,0.0,0.8679540310756577,0.9947324962581747,0.004381942082888756,9.774030876821053e-06,0.0019790784789620233,0.0017276641252828946,1.0369234840522633e-12,1.9912771272014869e-13,4.873743925473775e-09,1.0840801779431745e-06,0.0029226953635161945,1.974129816960567e-06,5.412164427739133e-12,4.472997817359325e-14,1.4860447214322013e-07,2.0048274671016027e-08,2.832472614208194e-08,2.4274196841891547e-05,0.00046673870414792743,9.346793580051547e-11,7.040233512272566e-07,4.084533607788551e-11,7.59431214104296e-11,1.2839982906436296e-13,9.848310315176805e-16,7.641210303139878e-09
4.309255406967421e-05,0.6936647673271906,7.041650326322051e-06,4.320471968861913e-06,1.6501451557415846e-05,0.001206431485225192,0.0,0.0,3.517839397899418e-05,2.054988254309362e-06,0.001216765752192367,0.000514302535447756,7.6338786737308e-09,1.528750039093862e-16,1.0577922001723305e-11,1.0978955852102191e-07,5.714410564019324e-07,3.232866880245573e-05,4.744987612865141e-12,1.1047046769213903e-14,4.550728148887353e-09,2.709433038324401e-14,1.1209096807873834e-07,1.02756208523522e-08,1.3817883043428355e-11,4.949379727525325e-09,1.9007978233133152e-14,4.18412387201219e-10,5.908113697720128e-11,2.4933917583352223e-14,4.834386598250286e-11,1.1364855308596437e-15,1.0038520293271314e-14,9.06994293318179e-14,3.76,0.0,0.8677298292768905,0.9945565144398265,0.004550690384054913,9.963066103346932e-06,0.0020272501494300764,0.0017999595839242604,1.0365929728830972e-12,1.990642030294882e-13,4.872195709499509e-09,1.0909993543088015e-06,0.003024829531236831,2.0218181158205446e-06,5.445215259510165e-12,4.500647614283211e-14,1.4965327644738683e-07,2.0410581824053465e-08,2.9008698816579775e-08,2.577525491615702e-05,0.000466656132782435,9.897070762869894e-11,7.460413532484738e-07,4.372299362881547e-11,8.263159821098152e-11,1.3603684025795906e-13,1.07828715529277e-15,8.349402135395583e-09
4.381431253150338e-05,0.6936763888424098,7.126508599943033e-06,4.412698826236806e-06,1.6885242365587125e-05,0.0012340529766468693,0.0,0.0,3.579298963134903e-05,2.0972269261962944e-06,0.0012791488842441004,0.0005230363602344709,8.175289067514586e-09,1.5659727419022646e-16,1.0704524452688163e-11,1.0977560863543575e-07,5.735846822645415e-07,3.397867994206367e-05,5.011578555150193e-12,1.2118363110195288e-14,4.887787931138902e-09,2.72515651117256e-14,1.1205990280302219e-07,1.0801997219747202e-08,1.3983850721063777e-11,5.425158029619594e-09,2.0240405961243576e-14,4.2727765799062404e-10,6.030444982313957e-11,2.5253883770649932e-14,5.062320430367876e-11,1.2012299518750035e-15,1.0718020617365061e-14,9.676980152524296e-14,3.76,0.0,0.8675010218727435,0.9943765824678372,0.004723351937452709,1.0152749577359137e-05,0.0020759109401461678,0.0018744946777512108,1.0362561897218878e-12,1.9899948850255332e-13,4.87061816312025e-09,1.0981607424046291e-06,0.0031287657345779986,2.0699670362632103e-06,5.47942997965331e-12,4.5292650123425586e-14,1.5074003616330997e-07,2.0787863904713853e-08,2.9699279708060026e-08,2.7348481465340964e-05,0.0004665717079778659,1.0474479205022115e-10,7.898867825367047e-07,4.6774692895538726e-11,8.980993039416636e-11,1.4400341881001883e-13,1.1793777132803093e-15,9.112708460774214e-09
4.453607099333255e-05,0.6936883155805722,7.2123296234867025e-06,4.505857842051672e-06,1.727276059427359e-05,0.001261979521059816,0.0,0.0,3.641118436018469e-05,2.1396340318881468e-06,0.001343659833080042,0.0005317778628461041,8.750211762551921e-09,1.6040813442740767e-16,1.0832549907000308e-11,1.0976147088892379e-07,5.757639623285103e-07,3.5699571003964955e-05,5.289815823619574e-12,1.327909153605938e-14,5.245251461546832e-09,2.741795903010471e-14,1.1202826077021556e-07,1.1347201314046293e-08,1.4152736803826974e-11,5.940228338347807e-09,2.154345218954164e-14,4.362434143669053e-10,6.153571278645194e-11,2.55817128996859e-14,5.2982992847772184e-11,1.2687712592373278e-15,1.1439184096091806e-14,1.0318217890434024e-13,3.76,0.0,0.8672675661430436,0.9941926618542668,0.0048999628480299404,1.0343091144284105e-05,0.0021250583375326698,0.0019513116948488211,1.0359130801783685e-12,1.9893355869689903e-13,4.869011033046831e-09,1.1055693157029774e-06,0.0032345043913167243,2.1185730539553887e-06,5.51483208120801e-12,4.5588693415048064e-14,1.518655565291495e-07,2.1180506985724214e-08,3.039641833091671e-08,2.8996347534721238e-05,0.00046648541167530245,1.1080140594505025e-10,8.356103734243561e-07,5.0009168520892325e-11,9.750718329088922e-11,1.5230850236880248e-13,1.2886267101967253e-15,9.93460006085035e-09
4.5257829455161724e-05,0.6937005525463062,7.299113107355442e-06,4.599944224398885e-06,1.7663982458845306e-05,0.0012902141983580247,0.0,0.0,3.7033150806205274e-05,2.1822187139403896e-06,0.0014103358939093788,0.0005405273659151122,9.360356174130059e-09,1.6430917784399833e-16,1.0961997453256807e-11,1.0974714423351056e-07,5.77979197988547e-07,3.7493603326796266e-05,5.580162986666179e-12,1.4535489249149236e-14,5.6240778362573094e-09,2.7593950085401145e-14,1.1199603689785863e-07,1.1911632216961601e-08,1.4324637576364399e-11,6.497310330573425e-09,2.2920702861755245e-14,4.4531384134544275e-10,6.277508883070123e-11,2.5917552638551014e-14,5.542528050968179e-11,1.3392030576601754e-15,1.220433558255517e-14,1.0995375112295866e-13,3.76,0.0,0.8670294197496605,0.9940047143843804,0.005080558891762426,1.05341007097871e-05,0.002174689579869647,0.0020304530563621578,1.035563590554973e-12,1.9886640330330178e-13,4.867374069211495e-09,1.1132300364836225e-06,0.0033420456039854156,2.1676323779431096e-06,5.551444956713024e-12,4.589479838826041e-14,1.530306410684754e-07,2.1588899466481125e-08,3.1100060376145984e-08,3.072137211181294e-05,0.00046639722594401384,1.1715213548419718e-10,8.832633143416676e-07,5.3435495017109173e-11,1.0575378973036547e-10,1.6096109337437806e-13,1.4065872263897924e-15,1.0818712963713392e-08
4.5979587916990896e-05,0.6937131047452825,7.386858393911519e-06,4.694952712589197e-06,1.8058882247590832e-05,0.0013187600731003476,0.0,0.0,3.765906521760811e-05,2.2249904379843957e-06,0.0014792143970459488,0.0005492851997809521,1.0007494819569223e-08,1.683020006914833e-16,1.1092865623486689e-11,1.0973262765509105e-07,5.802306855038566e-07,3.936307338913549e-05,5.8831075202702e-12,1.589416520748182e-14,6.025258089128928e-09,2.7779991435548364e-14,1.1196322615581528e-07,1.2495691658913707e-08,1.4499651926305758e-11,7.099275306419712e-09,2.4375898441381762e-14,4.5449328798682915e-10,6.402274343271962e-11,2.6261552688415374e-14,5.795214845223854e-11,1.4126218064771996e-15,1.301591375248761e-14,1.171025345560612e-13,3.76,0.0,0.8667865407621647,0.9938127021381881,0.005265175494132741,1.0725788237869813e-05,0.0022248016540140796,0.002111961309695503,1.035207667885983e-12,1.9879801215327878e-13,4.865707024948127e-09,1.121147850325387e-06,0.003451389144627278,2.217140947649375e-06,5.589291869610781e-12,4.621115624586967e-14,1.542360906838244e-07,2.20134317815616e-08,3.181014766824301e-08,3.252612183492548e-05,0.0004663071329915633,1.2380894322384733e-10,9.328972149479418e-07,5.706309484662873e-11,1.1458160162725025e-10,1.6997025242901663e-13,1.5338426212547162e-15,1.1768853333643663e-08
4.670134637882007e-05,0.6937259771831923,7.475564450509726e-06,4.790877571150649e-06,1.845743230191064e-05,0.001347620192927703,0.0,0.0,3.8289107574684104e-05,2.267958990252043e-06,0.0015503327017631517,0.0005580517024955069,1.069346428223853e-08,1.7238820099165104e-16,1.1225152382930053e-11,1.097179201749055e-07,5.825187157760193e-07,4.131031203518673e-05,6.199162210904646e-12,1.73620946049825e-14,6.449815774934664e-09,2.797655177270811e-14,1.1192982356951015e-07,1.309978394287271e-08,1.467788140730341e-11,7.749152450429497e-09,2.5912938849233675e-14,4.637862727359963e-10,6.52788446018363e-11,2.6613864800462113e-14,6.056571004430727e-11,1.4891269016454096e-15,1.3876475586805972e-14,1.2464740899195643e-13,3.76,0.0,0.8665388876837229,0.9936165875122329,0.005453847708421486,1.0918163748901604e-05,0.0022753912923057684,0.002195879121263047,1.0348452599769405e-12,1.987283752266578e-13,4.864009657173678e-09,1.12932768043092e-06,0.00356253443963478,2.2670944300911337e-06,5.628395924834624e-12,4.653795677765099e-14,1.5548270272187874e-07,2.245449609582414e-08,3.2526618125240625e-08,3.441321064018529e-05,0.000466215115174031,1.3078417503850205e-10,9.845640714038027e-07,6.090174640337749e-11,1.2402394326799032e-10,1.7934509132563072e-13,1.6710077643088041e-15,1.2789002344395537e-08
4.742310484064924e-05,0.6937391748646814,7.56522986274113e-06,4.887712584186306e-06,1.8859602998171184e-05,0.0013767975869585095,0.0,0.0,3.8923461714032106e-05,2.311134476245572e-06,0.0016237281898368093,0.0005668272198205198,1.1420166111669175e-08,1.765693772321199e-16,1.13588551201504e-11,1.0970302085101316e-07,5.848435741259704e-07,4.333768363252332e-05,6.52886662001593e-12,1.8946633654558413e-14,6.898807546930274e-09,2.8184115646833618e-14,1.1189582422319097e-07,1.3724315865271857e-08,1.4859430302199905e-11,8.450135232975341e-09,2.7535888459935125e-14,4.731974888622037e-10,6.654356289850934e-11,2.6974642793084316e-14,6.326811079673499e-11,1.5688207584875753e-15,1.4788700964319285e-14,1.3260815555530505e-13,3.76,0.0,0.8662864194772156,0.9934163332416089,0.005646610193830722,1.1111237317584164e-05,0.0023264549696700595,0.002282249268788546,1.0344763154442861e-12,1.986574826591906e-13,4.86228172657057e-09,1.137774421789719e-06,0.0036754805546879983,2.317488217326253e-06,5.668780038607676e-12,4.687538810868112e-14,1.5677127001105992e-07,2.2912485986160196e-08,3.3249405722044927e-08,3.638529934538734e-05,0.00046612115500634544,1.3809056687192988e-10,1.0383162297739454e-06,6.496159187360016e-11,1.3411566635055128e-10,1.8909476573361648e-13,1.8187302933274364e-15,1.3883321024703088e-08
4.814486330247841e-05,0.6937527027922437,7.655852827903963e-06,4.9854510501095765e-06,1.9265362731290275e-05,0.0014062952641635132,0.0,0.0,3.956231545208515e-05,2.3545273204514547e-06,0.0016994382587768987,0.0005756121052167765,1.218956765459827e-08,1.808471270161302e-16,1.149397063750408e-11,1.0968792877976131e-07,5.872055400708564e-07,4.5447585160826634e-05,6.872788611280839e-12,2.0655534663619675e-14,7.373323727965441e-09,2.840318378917268e-14,1.1186122326321144e-07,1.4369696633994691e-08,1.5044405686191193e-11,9.205587948510408e-09,2.9248981152099207e-14,4.827318099972743e-10,6.781707145232164e-11,2.7344042569385414e-14,6.606152829810353e-11,1.651808895086484e-15,1.5755397363203096e-14,1.4100549587428594e-13,3.76,0.0,0.8660290955915504,0.9932119024221915,0.00584349719346014,1.1305019070849366e-05,0.0023779889009274005,0.002371114633151963,1.0341007837551745e-12,1.985853247501997e-13,4.86052299776984e-09,1.146492935185096e-06,0.0037902261798102355,2.3683174241411288e-06,5.71046690748533e-12,4.7223636441558267e-14,1.5810257987243243e-07,2.338779610999016e-08,3.397844045722021e-08,3.8445095169105414e-05,0.00046602523517271356,1.4574125128406546e-10,1.0942063475537521e-06,6.925314495453772e-11,1.4489320683321322e-10,1.992284675422461e-13,1.9776918988552367e-15,1.5056155064071355e-08
4.8866621764307584e-05,0.6937665659650715,7.747431148717904e-06,5.084085776775784e-06,1.9674677900123455e-05,0.001436116211721235,0.0,0.0,4.020586070763206e-05,2.3981482670042252e-06,0.0017775003147493783,0.0005844067198247726,1.3003702811720901e-08,1.8522304566722563e-16,1.1630495141991799e-11,1.0967264309724934e-07,5.896048871012154e-07,4.7642445230668227e-05,7.231525941748448e-12,2.2496961390453944e-14,7.874488874295336e-09,2.8634273435389525e-14,1.1182601590133373e-07,1.5036337783440048e-08,1.5232917489857663e-11,1.0019052386781572e-08,3.1056625406537275e-14,4.92394295769158e-10,6.909954597930215e-11,2.772222213502028e-14,6.894817215236687e-11,1.7382000162437533e-15,1.677950466953619e-14,1.498611325034717e-13,3.76,0.0,0.8657668759881426,0.9930032585330614,0.006044542512157132,1.1499519185690548e-05,0.0024299890383196704,0.0024625181897815545,1.0337186152674272e-12,1.985118919702515e-13,4.8587332395349245e-09,1.1554880410513955e-06,0.003906769614558717,2.419576885989436e-06,5.7534789766766996e-12,4.7582885792811775e-14,1.5947741310491944e-07,2.3880821860633944e-08,3.471364832337418e-08,4.059535118356552e-05,0.00046592733853714264,1.537497637713623e-10,1.1522873533173338e-06,7.378729840848919e-11,1.5639464364963458e-10,2.0975541686260044e-13,2.1486096343146196e-15,1.631203956637337e-08
4.9588380226136756e-05,0.6937807693778668,7.8399622272978e-06,5.183609077028361e-06,2.0087512894719208e-05,0.0014662633933553138,0.0,0.0,4.0854293623002145e-05,2.4420083812128076e-06,0.001857951765189651,0.0005932114324366183,1.3864672714889083e-08,1.8969872479003497e-16,1.1768424236517384e-11,1.0965716298078423e-07,5.920418824587015e-07,4.992472303149942e-05,7.605707917873955e-12,2.4479504668628827e-14,8.403462331232673e-09,2.8877918647975833e-14,1.1179019741804547e-07,1.5724653086673042e-08,1.5425078561933725e-11,1.0894254632644056e-08,3.296340944647732e-14,5.02190197527581e-10,7.039116479853447e-11,2.8109341616409876e-14,7.193028392059137e-11,1.828106097913833e-15,1.7864100090865255e-14,1.5919779061199276e-13,3.76,0.0,0.8654997211675464,0.9927903654591034,0.006249779494262831,1.169474788692776e-05,0.0024824510692630273,0.0025565029995904343,1.0333297612695766e-12,1.9843717496884658e-13,4.856912224945752e-09,1.1647645131884318e-06,0.004025108753368749,2.471261157192278e-06,5.797838407683648e-12,4.7953317723831304e-14,1.6089654294593788e-07,2.4391959009722705e-08,3.5454951281289825e-08,4.2838865699868255e-05,0.00046582744815404446,1.6213004883753737e-10,1.2126124044889266e-06,7.857533142909131e-11,1.6865975934885126e-10,2.2068485368990418e-13,2.332237250839713e-15,1.765570373824223e-08
5.031013868796593e-05,0.6937953180196101,7.93344305940301e-06,5.284012764677736e-06,2.0503830085509078e-05,0.0014967397476551075,0.0,0.0,4.150781468356592e-05,2.486119051867668e-06,0.0019408300111095637,0.0006020266194589388,1.4774646319473102e-08,1.942757507877798e-16,1.1907752911576747e-11,1.0964148765032559e-07,5.94516786914623e-07,5.229690720813612e-05,7.995997117337968e-12,2.6612198285331985e-14,8.961438779763844e-09,2.9134670637610537e-14,1.1175376316588904e-07,1.6435058464674393e-08,1.562100473167512e-11,1.1835111989622578e-08,3.4974106413384547e-14,5.12124964158196e-10,7.16921088480173e-11,2.8505563279356915e-14,7.501013706912599e-11,1.9216424720162994e-15,1.901240317241743e-14,1.6903926094448288e-13,3.76,0.0,0.8652275921961989,0.9925731875137571,0.006459241001276853,1.1890715444907556e-05,0.0025353704143368603,0.0026531121994571956,1.0329341740209444e-12,1.9836116458211679e-13,4.855059731583001e-09,1.1743270723407373e-06,0.00414524107107007,2.5233645094097583e-06,5.8435670452993234e-12,4.8335111066673484e-14,1.6236073400866787e-07,2.4921603336856773e-08,3.620226723794923e-08,4.5178481584233165e-05,0.00046572554727890894,1.7089646579106024e-10,1.2752348432441792e-06,8.362891679593245e-11,1.8173010272027868e-10,2.320260292290409e-13,2.52936655586715e-15,1.9092075498731574e-08
5.10318971497951e-05,0.6938102168722893,8.027870228978321e-06,5.385288150930538e-06,2.0923589814496762e-05,0.0015275481863809622,0.0,0.0,4.216662883519097e-05,2.5304919942523728e-06,0.0020261724391001587,0.0006108526648665358,1.5735860906597e-08,1.98955703338013e-16,1.204847553740363e-11,1.096256163699175e-07,5.970298545497249e-07,5.4761514665157286e-05,8.403091177422702e-12,2.890453509828013e-14,9.549648773237572e-09,2.940509808311772e-14,1.117167085727981e-07,1.7167971892704592e-08,1.5820814870674494e-11,1.284574002185848e-08,3.7093679571605636e-14,5.222042479812987e-10,7.300256169973817e-11,2.891105154808945e-14,7.819003692665618e-11,2.0189279115213063e-15,2.0227780913224178e-14,1.7941044406005552e-13,3.76,0.0,0.86495045073326,0.9923516894618976,0.006672959389464118,1.2087432173137873e-05,0.002588742225518224,0.0027523889922507427,1.0325318067917113e-12,1.9828385184051967e-13,4.853175541712238e-09,1.1841803796498618e-06,0.004267163608594592,2.575880930393743e-06,5.890686384011479e-12,4.8728441645130727e-14,1.638707411972784e-07,2.5470150246752858e-08,3.695551002858752e-08,4.7617085504034146e-05,0.0004656216193790412,1.8006379424529442e-10,1.3402081505525514e-06,8.896012779302639e-11,1.9564905346510942e-10,2.437881968869584e-13,2.7408287944165303e-15,2.0626285996220033e-08
5.175365561162427e-05,0.6938254709095905,8.123239903002525e-06,5.487426041286505e-06,2.1346750388508297e-05,0.0015586915927556274,0.0,0.0,4.2830945599277084e-05,2.575139253787758e-06,0.002114016413032778,0.0006196899601465924,1.6750622489974087e-08,2.037401538278701e-16,1.2190585856594256e-11,1.0960954844910535e-07,5.99581332535644e-07,5.732108929877316e-05,8.827724650581862e-12,3.136648337452959e-14,1.0169359263220556e-08,2.9689787449663935e-14,1.1167902914544028e-07,1.79238133038035e-08,1.6024630953970386e-11,1.3930459708566513e-08,3.9327287534678963e-14,5.324339107308211e-10,7.432270957392282e-11,2.932597302476052e-14,8.147232065269612e-11,2.1200847156979158e-15,2.151375297905093e-14,1.9033739585216637e-13,3.76,0.0,0.8646682590575107,0.9921258365428274,0.006890966487427995,1.228490842585867e-05,0.0026425613846708957,0.002854376636400083,1.0321226139029275e-12,1.9820522797652193e-13,4.8512594424677635e-09,1.194329029988618e-06,0.004390872958895118,2.62880412303128e-06,5.939217533859208e-12,4.913348199147527e-14,1.6542730860154223e-07,2.6037994374163754e-08,3.771458940291461e-08,5.0157607102496504e-05,0.00046551564814434907,1.896472392967049e-10,1.4075858983769997e-06,9.458144486603679e-11,2.10461888976721e-10,2.55980602936646e-13,2.9674960518927902e-15,2.2263674018058182e-08
