Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145),CHO3(309),CHFO2(220),C2H2F(70),CF(49),CH2F2(40)
0.00042592517848450925,0.6264838159249111,2.9664547008111318e-06,2.6546992163039746e-06,3.133403278910552e-05,0.0017537868038463792,0.0,0.0,0.00011182949068343631,1.1921272139468444e-05,0.03193235973453822,0.00032469651879536173,1.0850945334683115e-07,2.6424376375576616e-18,2.6683333301510795e-13,4.58575803066546e-09,7.205599395496909e-08,0.0005701700481340503,5.0611686296041806e-11,6.299460608548525e-14,1.3577845728866404e-07,1.0071302640987987e-14,4.2239139446344294e-09,7.925725661677592e-08,9.31577699273235e-12,8.987265704025094e-07,2.848949466457203e-13,8.651477180015734e-09,6.862329670461285e-12,3.011089943251647e-14,1.508896446442363e-10,7.155833866150654e-15,5.915952610232568e-13,6.819673088029412e-12,3.76,0.0,0.855817854333596,0.9367685650287499,0.06225747174763276,3.5045131990360033e-06,0.0019978398354961674,0.03312898726498339,1.6453566087332705e-13,1.6472539665625347e-14,2.0450050094913673e-10,3.6115156364545163e-07,0.030398559524808723,8.386258157134476e-06,7.080596754135118e-14,1.3837956413437138e-15,4.8906968110587284e-08,2.5238739668655245e-08,1.823868219478596e-08,0.0003586168958443442,0.00017168500812973474,1.1010699936001125e-09,1.1876712926509336e-05,1.0580965735968246e-09,1.7814597163254756e-08,3.391291131757335e-12,2.0905577779421358e-14,2.560622343426585e-09,9.971915862663332e-08,9.617128438841897e-09,2.3307249306111744e-13,1.6221299518061955e-15,2.838859930933758e-08,1.3495832175631684e-08,6.46292499791515e-08,6.282639754177619e-05
0.0004278553028843172,0.6265339773089386,2.97800311296631e-06,2.6630386846661566e-06,3.143011810495452e-05,0.0017704303513579036,0.0,0.0,0.00011304541503017791,1.207066408883823e-05,0.03237282005610084,0.00032772018527647405,1.1044093867347984e-07,2.665230324091645e-18,2.6790545961170156e-13,4.585163308567491e-09,7.24444076916861e-08,0.0005783989238836784,5.2253366966296286e-11,6.509396876172652e-14,1.3974206852246953e-07,1.0376819365451034e-14,4.220665143892342e-09,8.04544848404998e-08,9.467305509691999e-12,9.250665174583954e-07,2.944228766101987e-13,8.912160602454097e-09,6.9522035477951976e-12,3.109619951084334e-14,1.5387727296313237e-10,7.311444483299223e-15,6.105216409963081e-13,7.093600566428662e-12,3.76,0.0,0.8551435000627657,0.9361177166318495,0.06289762721275395,3.533829221382947e-06,0.0020036964202160613,0.03358489702765243,1.643872229212233e-13,1.6457677570439427e-14,2.0433222896708247e-10,3.633728903422346e-07,0.030602582784950295,8.404348156216707e-06,7.118752097814438e-14,1.3912322645294921e-15,4.9252310897752615e-08,2.5489816966951355e-08,1.8278049120802607e-08,0.000364158499041534,0.00017156572493618754,1.1213418901538113e-09,1.1992415091779582e-05,1.078690897914777e-09,1.835049766795111e-08,3.4216811507721718e-12,2.1517757748872558e-14,2.6101139163799515e-09,1.0153400737699901e-07,9.703331719217562e-09,2.344249817886492e-13,1.6421240480377783e-15,2.856470223404334e-08,1.374908386289752e-08,6.585849514892216e-08,6.426750998359409e-05
0.0004297854272841252,0.6265844672310806,2.9894199752359155e-06,2.671219160701418e-06,3.1524332512424975e-05,0.0017871206734740503,0.0,0.0,0.00011426742339159271,1.2221340230290532e-05,0.03281625569894869,0.00033076524887850565,1.1238266255806283e-07,2.6879041060204383e-18,2.6896594799666605e-13,4.584568698336659e-09,7.283280930398337e-08,0.0005866576980273201,5.3932147791614224e-11,6.724218103153552e-14,1.4378609278528766e-07,1.0689029659793603e-14,4.217408899502104e-09,8.166218106614152e-08,9.620111113827761e-12,9.519326427279381e-07,3.0417584025226526e-13,9.178306028056732e-09,7.0430178486693325e-12,3.21048165863294e-14,1.5690626860182006e-10,7.469478641983557e-15,6.298688683304718e-13,7.376207288474423e-12,3.76,0.0,0.8544676516765408,0.9354653594949552,0.0635392278373162,3.5632944738489388e-06,0.002009428024596979,0.034043847114767926,1.6423849247129e-13,1.6442786240410877e-14,2.041636374883924e-10,3.6556245221091353e-07,0.030805119583527458,8.421859027021006e-06,7.156204297837476e-14,1.3985313881362731e-15,4.959342573887698e-08,2.5739585764462238e-08,1.8316157183717708e-08,0.00036973049169699115,0.00017144616522929526,1.1417720873468315e-09,1.2107337391156728e-05,1.0994602652056269e-09,1.8898458630423675e-08,3.4517907190169354e-12,2.21421535988681e-14,2.65999057869573e-09,1.0336046306098249e-07,9.788739814432873e-09,2.35756562927479e-13,1.6622155965027509e-15,2.873794881679414e-08,1.400411795841043e-08,6.709927225797155e-08,6.572672587506549e-05
0.0004317155516839332,0.626635283215518,3.000706253809214e-06,2.6792419840013167e-06,3.1616692833496754e-05,0.0018038568631709793,0.0,0.0,0.00011549538495571767,1.2373294337807294e-05,0.033262645087134446,0.0003338316509608149,1.1433425956479251e-07,2.7104517230857823e-18,2.700147873557701e-13,4.583974188160069e-09,7.322119323697036e-08,0.0005949452084063133,5.56483437291719e-11,6.943969169539295e-14,1.4791112563137323e-07,1.100800138570121e-14,4.214145424876919e-09,8.28803341457144e-08,9.774180737630539e-12,9.793285706486313e-07,3.1415610863261254e-13,9.449957929189075e-09,7.134777509547028e-12,3.3136997305239474e-14,1.599767683303066e-10,7.629952084846036e-15,6.496404846563384e-13,7.667675857837821e-12,3.76,0.0,0.8537903539483891,0.9348115373194409,0.0641822310358161,3.5929086787909313e-06,0.002015035764557666,0.03450581421230216,1.640894791780347e-13,1.6427866558311135e-14,2.0399473166799548e-10,3.677201856305661e-07,0.031006148204274765,8.438796957989048e-06,7.19295362148795e-14,1.4056930745022566e-15,4.993028031589998e-08,2.5988006214653583e-08,1.83530198355348e-08,0.00037533224256625406,0.0001713263370183526,1.1623581358556716e-09,1.222145877482415e-05,1.1204021387987478e-09,1.9458620651077265e-08,3.4816143406527967e-12,2.277884897512287e-14,2.7102451022937825e-09,1.0519823655134339e-07,9.873337128312877e-09,2.370672374762075e-13,1.6824033905007303e-15,2.8908326946675056e-08,1.4260894728976399e-08,6.835145126293522e-08,6.720393896266625e-05
0.00043364567608374116,0.6266864227531252,3.011862962260951e-06,2.687108540561217e-06,3.170721640229946e-05,0.001820638021695348,0.0,0.0,0.00011672916691735818,1.2526519725409753e-05,0.033711966322091926,0.00033691933069365397,1.1629536536331437e-07,2.732877352358965e-18,2.710521596214434e-13,4.583379843377341e-09,7.360955445305089e-08,0.0006032602992507171,5.740226088589289e-11,7.168693232753178e-14,1.5211774567755758e-07,1.133380138204192e-14,4.210874934008846e-09,8.410893209392077e-08,9.929501115150588e-12,1.0072578167946988e-06,3.2436590742777526e-13,9.727159719325137e-09,7.227487456948359e-12,3.419298402758352e-14,1.6308890154318522e-10,7.792880297280003e-15,6.698399346998306e-13,7.96818986384086e-12,3.76,0.0,0.853111651167893,0.9341562933572242,0.06482659467544274,3.6226715528118156e-06,0.0020205207904522783,0.03497077469351869,1.6394019245246683e-13,1.6412919562290714e-14,2.0382552432579086e-10,3.698460494990409e-07,0.031205647701370947,8.45516827476144e-06,7.229000798040119e-14,1.4127174740449276e-15,5.026284541994945e-08,2.623503981815783e-08,1.838865082421774e-08,0.0003809631213308215,0.00017120624823031198,1.1830975755347305e-09,1.2334758910890567e-05,1.141513963908388e-09,2.003112238368403e-08,3.5111467510126498e-12,2.3427924980587284e-14,2.7608702551770797e-09,1.070470388967867e-07,9.957108719386878e-09,2.383570206403249e-13,1.7026862276620314e-15,2.9075826475765495e-08,1.4519374371858544e-08,6.961490010492674e-08,6.869903794648379e-05
0.00043557580048354913,0.6267378833027452,3.0228911597728237e-06,2.6948202604609585e-06,3.179592103399289e-05,0.001837463258820284,0.0,0.0,0.00011796863457326878,1.2681009248934065e-05,0.034164197194024366,0.00034002822515609866,1.1826561710065465e-07,2.7551755025028914e-18,2.7207806830177563e-13,4.5827856498011895e-09,7.399788842459986e-08,0.0006116018218149145,5.919419653137378e-11,7.398432747092315e-14,1.5640651454274959e-07,1.166649552046401e-14,4.207597635659437e-09,8.534796210524657e-08,1.0086058832658792e-11,1.0357237878005502e-06,3.3480741635401616e-13,1.0009953748536849e-08,7.3211526083229e-12,3.527301477172271e-14,1.662427836504796e-10,7.95827849192305e-15,6.904705661839193e-13,8.2779338248083e-12,3.76,0.0,0.8524315871306026,0.933499670400232,0.06547227708584098,3.6525828070095558e-06,0.0020258842852146743,0.03543870463133553,1.6379064181395964e-13,1.6397946095717462e-14,2.036560193399669e-10,3.719400246607301e-07,0.03140359789839035,8.470979431190933e-06,7.264346996392943e-14,1.419604825302824e-15,5.059109488205126e-08,2.648064941554046e-08,1.8423064178753124e-08,0.00038662249899092853,0.00017108590670778654,1.2039879476778607e-09,1.2447218187256592e-05,1.1627931812403784e-09,2.0616100447779616e-08,3.540382915878098e-12,2.4089460173955733e-14,2.811858776025169e-09,1.0890658160471197e-07,1.0040040300857673e-08,2.396259417578481e-13,1.7230629193802394e-15,2.9240439099519516e-08,1.4779517053725631e-08,7.088948485249168e-08,7.021190663203253e-05
0.0004375059248833571,0.6267896622924362,3.0337919486218845e-06,2.7023786154790956e-06,3.1882824999775686e-05,0.001854331693088214,0.0,0.0,0.00011921365141847615,1.2836755308222207e-05,0.0346193151933053,0.000343158269432751,1.2024465363430567e-07,2.777348890066143e-18,2.7309269605865997e-13,4.58219167138116e-09,7.438619111161652e-08,0.0006199686349900026,6.10244390574089e-11,7.633228510454901e-14,1.6077797680621377e-07,1.2006148629648116e-14,4.2043137395660305e-09,8.659741057007624e-08,1.0243840301435987e-11,1.0647297813971508e-06,3.454827689843729e-13,1.0298381300773376e-08,7.41577787292218e-12,3.637732320686324e-14,1.694385220103417e-10,8.12616162320101e-15,7.115356296639632e-13,8.597093131518462e-12,3.76,0.0,0.8517502051285312,0.9328417107704766,0.06611923706826761,3.682642147222317e-06,0.0020311274625148174,0.035909579810663304,1.6364083636744681e-13,1.6382947195217387e-14,2.034862305387065e-10,3.740021132917838e-07,0.03159997938663082,8.486237000704541e-06,7.298993820011432e-14,1.4263554491016424e-15,5.0915005529065535e-08,2.672479919504096e-08,1.845627418517786e-08,0.0003923097482470605,0.0001709653202073074,1.2250267876821643e-09,1.2558817712103284e-05,1.1842372189008164e-09,2.1213689342420968e-08,3.5693180310756877e-12,2.4763530570521677e-14,2.863203408963065e-09,1.1077657684759884e-07,1.0122118237254146e-08,2.408740434873491e-13,1.7435322815990401e-15,2.940215838629188e-08,1.5041282943403594e-08,7.217506984334924e-08,7.174242408431869e-05
0.0004394360492831651,0.6268417571207178,3.0445664724134046e-06,2.7097851168061684e-06,3.19679469975477e-05,0.0018712424520394828,0.0,0.0,0.00012046407924336891,1.2993749849729115e-05,0.03507729752185703,0.00034630939671000555,1.222321158771496e-07,2.7993939313637696e-18,2.740960625420557e-13,4.581597893287044e-09,7.477445895614598e-08,0.0006283596058912254,6.28932680156672e-11,7.87312052379778e-14,1.652326599844925e-07,1.235282454460724e-14,4.201023449588176e-09,8.785726309195775e-08,1.0402831810580822e-11,1.0942789865600176e-06,3.5639405259393907e-13,1.0592482591797004e-08,7.511368152654258e-12,3.750613860990605e-14,1.7267621026201738e-10,8.296544365564658e-15,7.330382785836638e-13,8.925853991033586e-12,3.76,0.0,0.8510675479413203,0.9321824563107918,0.06676743390411699,3.7128492742687e-06,0.0020362515649424194,0.03638337574068143,1.634907854875047e-13,1.636792365669996e-14,2.0331616018778022e-10,3.760323382990565e-07,0.0317947735228175,8.50094766757844e-06,7.332943284000045e-14,1.4329697493765367e-15,5.123455711151279e-08,2.6967454679423184e-08,1.8488295373518975e-08,0.00039802424386872347,0.00017084449639753836,1.246211636896941e-09,1.2669539313800883e-05,1.2058435054894875e-09,2.1824021361644655e-08,3.5979475210362404e-12,2.545020964597219e-14,2.9148968872957236e-09,1.1265673771875739e-07,1.0203329542804813e-08,2.421013818097261e-13,1.7640931472164945e-15,2.9560979666728808e-08,1.530463224808471e-08,7.347151782430085e-08,7.329046478357767e-05
0.00044136617368297306,0.6268941651578206,3.0552159136321276e-06,2.717041312727421e-06,3.205130612671614e-05,0.0018881946724268002,0.0,0.0,0.00012171977823138408,1.3151984369545476e-05,0.03553812110448862,0.0003494815383706,1.2422764701689458e-07,2.821311887344733e-18,2.7508834864315086e-13,4.581004376487154e-09,7.516268885758983e-08,0.0006367736104192587,6.480095410298317e-11,8.118147208360043e-14,1.697710745270623e-07,1.2706586042834172e-14,4.197726971082087e-09,8.912750450345732e-08,1.0563019497215045e-11,1.1243744837674867e-06,3.6754330793296803e-13,1.0892296768965278e-08,7.607928342935813e-12,3.865968587596432e-14,1.7595593332373417e-10,8.469441136429326e-15,7.549815694830394e-13,9.264403370952565e-12,3.76,0.0,0.8503836578280858,0.9315219483762188,0.0674168273628061,3.7432038841828318e-06,0.002041257862214631,0.036860067667031746,1.6334049797427106e-13,1.635287652365686e-14,2.0314582352031477e-10,3.780307426872995e-07,0.031987962426197274,8.515118218597913e-06,7.366197809851988e-14,1.4394482062880017e-15,5.1549732253095723e-08,2.7208582733369032e-08,1.851914249295964e-08,0.0004037653630500362,0.00017072344285779767,1.2675400354754653e-09,1.2779365539630451e-05,1.227609462306049e-09,2.2447226511803404e-08,3.6262670380272246e-12,2.6149568342371202e-14,2.966931959341212e-09,1.1454677843088808e-07,1.0283661876548923e-08,2.4330802510501273e-13,1.7847443534428547e-15,2.9716900050195154e-08,1.5569525244524658e-08,7.477869008911514e-08,7.485589878231653e-05
0.00044329629808278104,0.6269468837469312,3.065741491896185e-06,2.724148786390397e-06,3.2132921860524504e-05,0.0019051875004157896,0.0,0.0,0.00012298060705713117,1.3311449916824864e-05,0.03600176260019009,0.00035267462408746327,1.2623089282736036e-07,2.8431011881025576e-18,2.760695907500919e-13,4.580411106887547e-09,7.555087816971936e-08,0.0006452095337962275,6.674775922149647e-11,8.368346103939533e-14,1.743937138297569e-07,1.3067494886999496e-14,4.194424502753353e-09,9.040811888353431e-08,1.0724389400843322e-11,1.1550192453641306e-06,3.7893252931938264e-13,1.1197861911584101e-08,7.705463333521252e-12,3.9838185486299536e-14,1.7927776272665481e-10,8.644866064940394e-15,7.773684622452059e-13,9.612928944179801e-12,3.76,0.0,0.8496985765199112,0.9308602278260338,0.06806737770904624,3.7737056684442804e-06,0.0020461476494137744,0.0373396305839283,1.6318998304712712e-13,1.6337806533980165e-14,2.0297522073668645e-10,3.7999738893594336e-07,0.03217952897504834,8.528755534658993e-06,7.398760202134979e-14,1.4457913781320595e-15,5.186051637674715e-08,2.7448151544048356e-08,1.8548830501220022e-08,0.00040953248575224935,0.00017060216707648172,1.2890095337235554e-09,1.2888279654006116e-05,1.2495325158278211e-09,2.308343243082296e-08,3.6542724600337155e-12,2.686167507704333e-14,3.019301379186931e-09,1.164464145472081e-07,1.0363103539368541e-08,2.4449405425847035e-13,1.8054847578777206e-15,2.986991832205013e-08,1.5835922312855555e-08,7.609644661420536e-08,7.643859186342046e-05
0.000445226422482589,0.6269999102054314,3.076144461580572e-06,2.731109153562469e-06,3.2212814021059044e-05,0.0019222200917722633,0.0,0.0,0.0001242464229848871,1.3472137097608564e-05,0.03646819841337968,0.00035588858191582033,1.282415018773954e-07,2.864761640101134e-18,2.77039966010187e-13,4.5798181411789834e-09,7.593902467316666e-08,0.0006536662710767085,6.873393648783807e-11,8.623753249302292e-14,1.7910105426554885e-07,1.3435611772754385e-14,4.191116245503157e-09,9.169908957304078e-08,1.0886927431395975e-11,1.186216136024781e-06,3.9056366449664295e-13,1.1509215033036495e-08,7.803978009332475e-12,4.104185353460865e-14,1.8264176064991605e-10,8.82283302713828e-15,8.002018205981444e-13,9.971619034202729e-12,3.76,0.0,0.8490123452129744,0.9301973350163838,0.06871904570951877,3.8043543142030736e-06,0.002050922245251838,0.03782203924618026,1.6303924920042462e-13,1.6322714748887992e-14,2.0280436899701729e-10,3.8193235835489713e-07,0.03236945680263042,8.54186658274849e-06,7.430633643191039e-14,1.4519998931129208e-15,5.2166897648787966e-08,2.7686130629626876e-08,1.857737453844152e-08,0.0004153249950334979,0.0001704806764498472,1.3106176851599348e-09,1.2996265635616589e-05,1.2716100902397377e-09,2.3732764309417465e-08,3.681959889744739e-12,2.7586595753290448e-14,3.071997925609824e-09,1.18355363171858e-07,1.0441643467735374e-08,2.45659561603823e-13,1.82631322164884e-15,3.0020034949503186e-08,1.610378396599308e-08,7.742464619211514e-08,7.80384056991227e-05
0.000447156546882397,0.6270532418261203,3.0864261100941683e-06,2.7379240604598043e-06,3.2291002753025685e-05,0.0019392916120362744,0.0,0.0,0.00012551708196727478,1.3634036079038496e-05,0.036937404705095524,0.0003591233383844377,1.3025912580679582e-07,2.8862935090006255e-18,2.779995277045311e-13,4.579225467315218e-09,7.632712657589965e-08,0.0006621427276340743,7.075973031467303e-11,8.884403729995216e-14,1.838935552318797e-07,1.3810996364965418e-14,4.187802392625828e-09,9.300039919225037e-08,1.1050619424549845e-11,1.2179679133159448e-06,4.02438614875465e-13,1.1826392083371394e-08,7.903477251260491e-12,4.2270901706009566e-14,1.8604797625982688e-10,9.003355600598365e-15,8.234844125707797e-13,1.0340662560973833e-11,3.76,0.0,0.848325004562289,0.9295333097935248,0.06937179263897042,3.835149504499659e-06,0.00205558299036635,0.03830726818112026,1.628883054900229e-13,1.6307601834780872e-14,2.026332658354121e-10,3.8383575044669507e-07,0.032557730292595316,8.554458407886538e-06,7.461821669584546e-14,1.4580744527376838e-15,5.246886690380787e-08,2.7922490812456332e-08,1.8604789919573298e-08,0.00042114227736566863,0.00017035897828062075,1.3323620573435016e-09,1.3103308174070225e-05,1.2938396192661617e-09,2.4395344814354285e-08,3.7093256517341626e-12,2.8324393773978284e-14,3.1250143980047005e-09,1.2027334315848964e-07,1.0519271229517894e-08,2.4680465116827334e-13,1.847228630062395e-15,3.0167251985713673e-08,1.637307088095118e-08,7.876314656255961e-08,7.965519801055607e-05
0.00044908667128220497,0.6271068758784333,3.096587755589332e-06,2.744595181585147e-06,3.236750849926467e-05,0.001956401236683264,0.0,0.0,0.00012679243874400052,1.379713659395292e-05,0.03740935740412169,0.0003623788185849913,1.3228341952489325e-07,2.907695371195328e-18,2.7894844800993285e-13,4.578633136666185e-09,7.67151824819348e-08,0.0006706378196219331,7.282537644183113e-11,9.150331207397184e-14,1.8877165921427212e-07,1.4193707256617912e-14,4.184483140553928e-09,9.431202965587864e-08,1.1215451108295887e-11,1.2502772283501436e-06,4.1455923552768513e-13,1.2149427953615152e-08,8.003965936971463e-12,4.352553731797744e-14,1.8949644881556313e-10,9.186447117407529e-15,8.472189112492075e-13,1.0720248987444469e-11,3.76,0.0,0.8476365946760517,0.9288681914876551,0.07002558028573466,3.8660909184798565e-06,0.002060131245647297,0.03879529170042752,1.6273716010358976e-13,1.6292468885075468e-14,2.0246193103331085e-10,3.8570768225571304e-07,0.03274433457387751,8.566538125449167e-06,7.492328166854737e-14,1.4640158218441077e-15,5.276641758419765e-08,2.8157204230350406e-08,1.8631092106407517e-08,0.0004269837229383453,0.00017023707977704215,1.3542402251604552e-09,1.3209392665518006e-05,1.3162185390485086e-09,2.5071294013871628e-08,3.736366291294995e-12,2.9075130056600695e-14,3.1783436301505413e-09,1.2220007528942798e-07,1.0595977016424927e-08,2.4792943745198996e-13,1.868229870480892e-15,3.0311573066846894e-08,1.6643743926185894e-08,8.011180454095608e-08,8.12888227276165e-05
