Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37)
1.4046346620419142e-06,0.8454532061412673,0.00024716174719037937,5.223742294446842e-05,6.886735256063252e-05,0.004162863687672246,0.0,0.0,3.8622421799858886e-05,7.056807693883967e-07,6.974788516752303e-05,0.0023782824882575882,1.203685027538557e-07,1.436664177734718e-11,2.9803887939304356e-08,1.4146720234828578e-05,3.051395236586117e-05,2.891039092853787e-05,1.174149611100447e-10,1.5397174965663066e-13,8.753676749288283e-09,9.621202035608134e-10,1.5989834455446133e-05,7.114741341787402e-09,1.1447534760259987e-09,1.0169044772595805e-10,8.285672772846713e-12,5.4344290935675984e-08,7.1878140516265e-10,1.7715209925144244e-11,7.489054788074649e-10,9.938182434166639e-15,2.0237331786781904e-12,3.149724819408425e-12,3.76,0.0,0.5514249517643653,0.9967347142492196,0.0013238878533615363,4.642111086281458e-05,0.005801224647747982,0.002574782053217565,8.991816558367334e-12,6.738177931310086e-12,5.942633330112038e-07,0.00023672386632610397,9.310004434272952e-05,3.9677004086145285e-07,8.911573061083291e-11,1.0355784296161858e-11,2.8243736129695646e-05,1.011386190157814e-05
1.4408886833191347e-06,0.8454755935481879,0.0002473613595738472,5.23024870666927e-05,6.924091645887349e-05,0.004279919979273331,0.0,0.0,3.950448267920344e-05,7.301142973177655e-07,7.225464641816764e-05,0.002446054306983565,1.2379617674752493e-07,1.4381727311965189e-11,2.98069819476959e-08,1.4138678815246137e-05,3.079205415581687e-05,2.9647679160386478e-05,1.2280515623277254e-10,1.584812040716872e-13,8.990815566587106e-09,9.616011791379336e-10,1.597938770398747e-05,7.498952245553926e-09,1.1573565576945207e-09,1.0739791202116451e-10,8.605922249807168e-12,5.6530863294475336e-08,7.549972812537675e-10,1.8055639348145918e-11,7.677048399925579e-10,1.0327361280456183e-14,2.109215796376734e-12,3.3842498280725686e-12,3.76,0.0,0.5511685140088585,0.9966390125179814,0.0013688600956530358,4.828311006208612e-05,0.005978845373939674,0.0026479191678068894,8.985601944927126e-12,6.7335174684447054e-12,5.938528802774969e-07,0.00023706215163221976,9.83769298396184e-05,4.089427699466286e-07,8.926109893875748e-11,1.0369398547236876e-11,2.8287561811739e-05,1.0122607254279373e-05
1.4771427045963552e-06,0.8454979855963247,0.00024754866721250367,5.2364091443392885e-05,6.961079545885987e-05,0.004396941359979665,0.0,0.0,4.037809943659585e-05,7.544665858794136e-07,7.481471905857346e-05,0.0025138316252309644,1.2725527672099808e-07,1.4395252529311128e-11,2.9808452161695966e-08,1.4130637595161483e-05,3.1060071505403565e-05,3.0383286781480613e-05,1.2831099012318046e-10,1.6298811140374574e-13,9.228005494309704e-09,9.610874225992347e-10,1.5968939149292107e-05,7.892302309197217e-09,1.169591766902249e-09,1.1326703334028099e-10,8.929032703583368e-12,5.873547693159982e-08,7.917114254792544e-10,1.838719056486841e-11,7.864557673270894e-10,1.0721918441599994e-14,2.1955077051508893e-12,3.629002913888467e-12,3.76,0.0,0.5509118431471346,0.9965431203050567,0.0014140527300288586,5.0160226212562456e-05,0.006156551105922075,0.002721120656887727,8.979386871599574e-12,6.728856746570441e-12,5.934423946989101e-07,0.0002373584967675167,0.00010378732515871705,4.2111848184214615e-07,8.938775297465887e-11,1.0381164107841673e-11,2.832567785163259e-05,1.0129215570113691e-05
1.5133967258735756e-06,0.8455203817348005,0.00024772490219680967,5.24225838189189e-05,6.997736167188782e-05,0.004513923293396257,0.0,0.0,4.12433342171902e-05,7.787263171618363e-07,7.742941035269705e-05,0.0025816097131164213,1.3074556598095657e-07,1.4407372674827985e-11,2.980846283313071e-08,1.4122596937590375e-05,3.131862564996424e-05,3.1117186390033806e-05,1.3393426303578653e-10,1.6749276057990973e-13,9.465249453604901e-09,9.605787933752658e-10,1.5958489354271808e-05,8.294756466037896e-09,1.1814803491379598e-09,1.1929835261200286e-10,9.254941039932034e-12,6.09573944469296e-08,8.289006286021683e-10,1.871028649498994e-11,8.051641165866401e-10,1.1121881067517811e-14,2.2825832138691313e-12,3.884124925870451e-12,3.76,0.0,0.5506549530887137,0.9964470426276552,0.0014594632489187218,5.205182702584645e-05,0.006334327974387016,0.0027943828420987707,8.973171636509382e-12,6.724195981262463e-12,5.930318962053157e-07,0.00023761705681318764,0.00010932993140562599,4.332961955705876e-07,8.949754882239485e-11,1.0391264283776774e-11,2.835865054869779e-05,1.0133903491721572e-05
1.5496507471507961e-06,0.8455427814812225,0.0002478911765155961,5.247827732256997e-05,7.03409500231419e-05,0.004630861686962103,0.0,0.0,4.210025175350711e-05,8.028831058959143e-07,8.010001504548696e-05,0.0026493843111727203,1.3426679192362853e-07,1.441822807757263e-11,2.9807162088693854e-08,1.4114557171115476e-05,3.1568300654110826e-05,3.18493514192528e-05,1.396768690059005e-10,1.7199544379602815e-13,9.702550309302218e-09,9.600751576762538e-10,1.5948038828008053e-05,8.706282579065411e-09,1.1930423453689973e-09,1.2549243030962778e-10,9.583589179804513e-12,6.319592330702173e-08,8.665428034981987e-10,1.9025341712487468e-11,8.238354331841171e-10,1.1527279875098422e-14,2.370418573752127e-12,4.149754686263564e-12,3.76,0.0,0.5503978564145728,0.9963507840113976,0.0015050893769831036,5.395731787426297e-05,0.006512163448965469,0.0028677025259760017,8.966956509156324e-12,6.719535367422522e-12,5.926214028103298e-07,0.00023784157450487906,0.0001150034486165396,4.454750247310303e-07,8.959215817389686e-11,1.0399864170995093e-11,2.838698993280536e-05,1.013686595786149e-05
1.5859047684280166e-06,0.845565184420069,0.00024804849384437057,5.253145412018028e-05,7.070186223138758e-05,0.004747752847825164,0.0,0.0,4.2948919007622405e-05,8.269274378066608e-07,8.282781533592246e-05,0.0027171515834920343,1.3781868747352189e-07,1.4427945571073667e-11,2.980468352340531e-08,1.4106518593129213e-05,3.180964560666097e-05,3.25797560932281e-05,1.4554078811400104e-10,1.7649645384856574e-13,9.939910873511427e-09,9.59576388275116e-10,1.59375880310132e-05,9.126851285838883e-09,1.2042966587582649e-09,1.3184984678072622e-10,9.91492366629028e-12,6.545041316441456e-08,9.046169549470665e-10,1.933276111513716e-11,8.424749644019674e-10,1.193814880431591e-14,2.4589918355510082e-12,4.426029144781708e-12,3.76,0.0,0.5501405645081616,0.9962543485391974,0.0015509290477910193,5.5876139515601313e-05,0.006690046206201683,0.0029410769427701744,8.960741733204851e-12,6.714875081251843e-12,5.922109307973785e-07,0.00023803542130149106,0.00012080657710041012,4.576541681531494e-07,8.967308669564882e-11,1.040711247058814e-11,2.8411155375513507e-05,1.0138278383992318e-05
1.6221587897052371e-06,0.8455875901932738,0.0002481977601262394,5.2582368589339754e-05,7.106037025041845e-05,0.004864593443261985,0.0,0.0,4.378940485136504e-05,8.508506117642196e-07,8.5614080864926e-05,0.0027849080756877694,1.4140097232271197e-07,1.4436639772943112e-11,2.980114762976545e-08,1.4098481472816881e-05,3.204317668759556e-05,3.33083753857339e-05,1.5152807918519176e-10,1.8099608195031925e-13,1.01773339090084e-08,9.590823642779617e-10,1.5927137380037835e-05,9.556435849587032e-09,1.2152611177252523e-09,1.3837120249552445e-10,1.0248895301857092e-11,6.772025333640299e-08,9.431031469666228e-10,1.9632938836725525e-11,8.61087671124848e-10,1.2354524670599315e-14,2.5482827159009576e-12,4.7130835217010845e-12,3.76,0.0,0.5498830876727335,0.9961577398951311,0.0015969803831046654,5.780776595616641e-05,0.006867966011313585,0.003014503714335475,8.954527528950512e-12,6.710215282050341e-12,5.918004948859836e-07,0.00023820163423128495,0.00012673801863176585,4.69832901528948e-07,8.974169052288813e-11,1.0413143117838293e-11,2.843156062359864e-05,1.0138298617608389e-05
1.6584128109824576e-06,0.8456099984953616,0.00024833979310822567,5.2631250132606866e-05,7.141671930833541e-05,0.004981380465047723,0.0,0.0,4.4621779779516936e-05,8.746446854595168e-07,8.846006871606385e-05,0.002852650677051858,1.4501335403779923e-07,1.4444414246554356e-11,2.9796663085276558e-08,1.4090446054008327e-05,3.226937911637846e-05,3.403518498167001e-05,1.5764087289363235e-10,1.8549461592342917e-13,1.0414822132417503e-08,9.585929708901246e-10,1.591668725231622e-05,9.995012016362261e-09,1.2259525358536447e-09,1.4505711822697083e-10,1.0585458811852907e-11,7.000487043125092e-08,9.819824684725851e-10,1.9926257413130853e-11,8.796782395360396e-10,1.2776446859473518e-14,2.6382724720363904e-12,5.011051440328429e-12,3.76,0.0,0.5496254352369352,0.9960609614039421,0.0016432416743144096,5.975170244128524e-05,0.007045913611785086,0.003087980810434006,8.9483140955984e-12,6.70555611392242e-12,5.913901083871603e-07,0.00023834294906110702,0.0001327964775139874,4.820105698851379e-07,8.979919110667685e-11,1.0418076748413722e-11,2.8448578329839573e-05,1.013706869676905e-05
1.694666832259678e-06,0.8456324090675943,0.000248475330950571,5.267830569492022e-05,7.177113062246617e-05,0.005098111197341728,0.0,0.0,4.544611565235803e-05,8.983024244039453e-07,9.1367023427532e-05,0.0029203765864500254,1.486555290761227e-07,1.445136255816941e-11,2.9791327913754887e-08,1.408241255764688e-05,3.2488708988419e-05,3.4760161240956634e-05,1.638813652508646e-10,1.8999233873570057e-13,1.0652378217202026e-08,9.581080991870106e-10,1.590623798936058e-05,1.0442557878225515e-08,1.2363867685885966e-09,1.5190823517359315e-10,1.0924572536260492e-11,7.23037261130915e-08,1.0212369977979351e-09,2.0213087191532856e-11,8.982510931390472e-10,1.3203957064030812e-14,2.728943785061208e-12,5.320065049766626e-12,3.76,0.0,0.5493676156500168,0.9959640160666516,0.0016897113657300174,6.170748356539818e-05,0.007223880641416178,0.0031615065129747297,8.942101613390434e-12,6.700897707275145e-12,5.9097978334509e-07,0.00023846183018995504,0.00013898066152744928,4.941865807973967e-07,8.984668859347705e-11,1.0422022018797273e-11,2.8462544135835426e-05,1.013471643282912e-05
1.7309208535368986e-06,0.8456548216933896,0.0002486050400032401,5.27237220191644e-05,7.212380382801946e-05,0.005214783187723475,0.0,0.0,4.626248546448902e-05,9.218172540583973e-07,9.433617701417053e-05,0.0029880832815658994,1.5232718372554334e-07,1.4457569235612562e-11,2.9785230533149717e-08,1.4074381183884492e-05,3.270159500615654e-05,3.548328116471203e-05,1.702518114578658e-10,1.944895273453764e-13,1.0890004796473885e-08,9.576276458853859e-10,1.58957899004394e-05,1.089905374250398e-08,1.246578766795427e-09,1.58925215034358e-10,1.126619814756761e-11,7.461631499730353e-08,1.0608497665412095e-09,2.0493785919886097e-11,9.168104048060309e-10,1.3637099015225527e-14,2.820280651457059e-12,5.6402551386365874e-12,3.76,0.0,0.5491096365677461,0.9958669065926868,0.001736388039529602,6.36746714943391e-05,0.007401859533740059,0.0032350793837764152,8.93589024546223e-12,6.696240180097745e-12,5.905695306554942e-07,0.0002385604976078099,0.00014528928277451848,5.0636039826725e-07,8.988517388977025e-11,1.0425076797880601e-11,2.847376035345191e-05,1.0131356836470013e-05
1.767174874814119e-06,0.845677236193848,0.0002487295218198856,5.2767667658731305e-05,7.247491914055438e-05,0.005331394221104288,0.0,0.0,4.707096313763243e-05,9.451832149359715e-07,9.736874899856396e-05,0.003055768491200795,1.5602799497120226e-07,1.446311063499893e-11,2.9778450699762765e-08,1.4066352114095413e-05,3.290844010988439e-05,3.6204522363579564e-05,1.7675452010501751e-10,1.989864518226524e-13,1.1127704465633602e-08,9.57151513109695e-10,1.5885343265725897e-05,1.1364482007121292e-08,1.256542627548173e-09,1.6610874004295485e-10,1.1610300392421894e-11,7.694216266987563e-08,1.1008047230635191e-09,2.0768698473661495e-11,9.353601085013285e-10,1.4075918239843643e-14,2.912268282737289e-12,5.971751240475236e-12,3.76,0.0,0.5488515049298202,0.9957696354288224,0.0017832704022324205,6.565285429400247e-05,0.007579843444009012,0.0033086982355459657,8.929680139429142e-12,6.691583639162481e-12,5.90159360173842e-07,0.00023864095117639755,0.00015172105843039364,5.185315372065089e-07,8.991553952682743e-11,1.0427329240194326e-11,2.8482499280051797e-05,1.0127093401067103e-05
1.8034288960913395e-06,0.8456996524238732,0.00024884931948009607,5.281029477350352e-05,7.282463928185531e-05,0.005447942296245467,0.0,0.0,4.7871623335154295e-05,9.683949205185423e-07,0.0001004659464503046,0.003123430170343123,1.5975763129579902e-07,1.4468055725562361e-11,2.977106035888928e-08,1.4058325512777067e-05,3.310962301356939e-05,3.692386302807216e-05,1.833918477033336e-10,2.0348337470070144e-13,1.1365479784850591e-08,9.56679608159433e-10,1.5874898339099358e-05,1.1838827041885991e-08,1.2662916422430374e-09,1.7345951296772823e-10,1.1956846854547458e-11,7.928082382408718e-08,1.1410866959213492e-09,2.103815671472382e-11,9.539039106844089e-10,1.4520461866060783e-14,3.0048930127901064e-12,6.314681731402599e-12,3.76,0.0,0.5485932270295755,0.9956722047852385,0.0018303572725458528,6.764164435948322e-05,0.007757826178941012,0.00338236210577112,8.923471428885889e-12,6.686928181161939e-12,5.897492808243755e-07,0.00023870499248254177,0.00015827471140864006,5.306995584725209e-07,8.993858943825721e-11,1.0428858750574776e-11,2.8489006181900845e-05,1.0122019256548103e-05
1.83968291736856e-06,0.845722070268603,0.00024896492329046194,5.28517407400013e-05,7.317311120433281e-05,0.005564425604619061,0.0,0.0,4.866454129609493e-05,9.914475178270237e-07,0.00010362896403251125,0.0031910664777282283,1.6351575342456857e-07,1.4472466800921475e-11,2.9763124411418765e-08,1.4050301529142652e-05,3.3305499650942345e-05,3.7641281900803124e-05,1.901661935301635e-10,2.0798055051489562e-13,1.1603333281393851e-08,9.562118432851681e-10,1.586445535067082e-05,1.2322075075562395e-08,1.2758383419898335e-09,1.8097825708298834e-10,1.230580773756081e-11,8.163188050780467e-08,1.1816813574882454e-09,2.1302479471278354e-11,9.724453015143936e-10,1.4970778421264175e-14,3.09814221241464e-12,6.669173920658329e-12,3.76,0.0,0.5483348085767954,0.9955746166589815,0.0018776475704288132,6.964067693877786e-05,0.007935802133420008,0.00345607023323352,8.917264234847307e-12,6.682273893684663e-12,5.893393006905844e-07,0.00023875424450889757,0.0001649489709501311,5.428640643953382e-07,8.995504775997521e-11,1.0429736853278855e-11,2.8493501979270152e-05,1.0116218206795705e-05
1.8759369386457805e-06,0.845744489640251,0.0002490767759294876,5.289212960161519e-05,7.352046764328567e-05,0.005680842511363753,0.0,0.0,4.9449792686634716e-05,1.0143366504865206e-06,0.00010685898405474454,0.003258675755625942,1.673020150238908e-07,1.4476400122635987e-11,2.9754701405026977e-08,1.4042280298516149e-05,3.3496404537068014e-05,3.8356758250472965e-05,1.9707999477271244e-10,2.124782254982578e-13,1.184126745182191e-08,9.557481354700212e-10,1.5854014509083636e-05,1.2814214088543976e-08,1.2851945405367165e-09,1.8866571611675077e-10,1.2657155666226502e-11,8.399494047480333e-08,1.2225751879911441e-09,2.1561972609078158e-11,9.909875658040085e-10,1.5426917639008462e-14,3.1920042105155648e-12,7.035354134540763e-12,3.76,0.0,0.5480762547543631,0.9954768728551044,0.0019251403072300193,7.164960874523811e-05,0.008113766233401055,0.0035298220368653534,8.911058666967995e-12,6.677620856055201e-12,5.889294270881211e-07,0.00023879016935220238,0.0001717425731435512,5.550246947436227e-07,8.996556675576623e-11,1.0430027975293163e-11,2.8496185664701173e-05,1.0109765663206605e-05
1.912190959923001e-06,0.845766910475242,0.00024918527709174383,5.293157337602068e-05,7.386682851570407e-05,0.00579719153812268,0.0,0.0,5.022745346720967e-05,1.0370584241386745e-06,0.00011015717653158022,0.003326256511628649,1.711160633575056e-07,1.4479906502029668e-11,2.9745844157544836e-08,1.4034261943698214e-05,3.3682652050212354e-05,3.9070271847494734e-05,2.0413572195387871e-10,2.1697663741072533e-13,1.2079284764040745e-08,9.55288406212592e-10,1.5843576003584328e-05,1.33152337109662e-08,1.2943713749528778e-09,1.9652265417932087e-10,1.3010865504515168e-11,8.636963563404666e-08,1.2637554401413715e-09,2.1816929171939995e-11,1.009533793597091e-09,1.588893031535521e-14,3.286468221522172e-12,7.413347794259425e-12,3.76,0.0,0.5478175702693792,0.995378975005719,0.00197283457679087,7.366811665344548e-05,0.008291713884390905,0.0036036170967104855,8.904854824564885e-12,6.672969140143448e-12,5.88519666644372e-07,0.00023881408418805524,0.00017865426138446595,5.671811230858367e-07,8.99707339577425e-11,1.042979015054635e-11,2.8497236481639872e-05,1.010272948514002e-05
1.948444981200221e-06,0.8457893327316429,0.00024929078767916765,5.297017323212865e-05,7.421230217868085e-05,0.00591347134757998,0.0,0.0,5.099759977374373e-05,1.0596093740644206e-06,0.00011352469924621596,0.003393807402244761,1.7495753990149875e-07,1.4483031826738382e-11,2.9736600319221295e-08,1.402624657620795e-05,3.3864537638457e-05,3.978180294115634e-05,2.1133587462603696e-10,2.214760154822776e-13,1.231738765923833e-08,9.548325813154227e-10,1.5833140005879925e-05,1.3825125126092544e-08,1.3033793440440218e-09,2.0454985567642362e-10,1.3366914188926551e-11,8.875562059133804e-08,1.3052101044989015e-09,2.2067629585102797e-11,1.0280868903454336e-09,1.635686816343202e-14,3.381524278631099e-12,7.803279488179849e-12,3.76,0.0,0.5475587593992787,0.9952809245871651,0.002020729547423448,7.569589647362873e-05,0.008469640924970843,0.0036774551367846795,8.898652797624357e-12,6.668318811118278e-12,5.881100253701722e-07,0.00023882717565328065,0.00018568278677896273,5.793330535084457e-07,8.997107859818342e-11,1.0429075654956105e-11,2.8496815886850027e-05,1.0095170736275138e-05
1.9846990024774414e-06,0.8458117563868425,0.000249393633582619,5.3008020548803495e-05,7.455698656056731e-05,0.00602968072953251,0.0,0.0,5.1760307811629544e-05,1.081986434888386e-06,0.00011696269781855017,0.0034613272181236165,1.7882608091971575e-07,1.4485817537258516e-11,2.972701287972352e-08,1.4018234297319085e-05,3.404233895524302e-05,4.049133223822422e-05,2.186829773192276e-10,2.259765804501744e-13,1.2555578553703925e-08,9.543805906822622e-10,1.582270667182006e-05,1.4343880978786516e-08,1.312228344599679e-09,2.127481252099998e-10,1.3725280575887816e-11,9.115257127809602e-08,1.3469278756765413e-09,2.231434191362951e-11,1.0466495867231851e-09,1.683078366004779e-14,3.4771631724723856e-12,8.205273038917702e-12,3.76,0.0,0.5472998260334194,0.9951827229354775,0.0020688244546809517,7.773266180006614e-05,0.008647543584881283,0.0037513360096517187,8.89245266777026e-12,6.6636699280753186e-12,5.877005087105674e-07,0.00023883051279841245,0.00019282690849723214,5.914802176563478e-07,8.996707740112265e-11,1.0427931579361173e-11,2.849506931748723e-05,1.0087144365012142e-05
