Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145)
0.002637347535501208,0.676806120226333,0.011083590879807993,0.006838126629951203,0.010280347158487885,0.016079904551963915,0.0,0.0,0.00020875795492318724,1.4258372549527707e-05,0.26637564041419715,0.3696889546794268,5.577676395193358e-07,7.564716978750819e-15,6.343818618015166e-14,1.9078937846431753e-13,1.5691246774802565e-11,5.4998989532457745e-09,9.515343660284294e-13,5.091886938705094e-18,8.1761430033408e-15,3.1387515842362565e-18,4.193483485893092e-14,8.613201868791235e-12,9.139976842315717e-14,7.76602107027458e-11,3.657061598512864e-17,1.1146832060340905e-16,1.1517497698625892e-19,2.267288227994466e-19,1.368063509499933e-12,2.5865142379641924e-17,1.3665936047494407e-14,1.0920622142508143e-16,3.76,0.0,5.133807909774349e-13,0.18369552252967034,0.6091871097942699,4.4371481349642466e-11,2.3459071768086636e-13,0.6360598636151428,7.126501625266641e-17,9.13463459583845e-18,6.768233639318299e-10,7.382557222037708e-14,2.0821003931665172e-09,9.499329115844546e-17,3.6456788503388676e-18,1.3758273831705797e-20,6.502620690022039e-11,5.338338482831219e-06,2.987845701742781e-16,8.437141032525496e-15,5.155072749221878e-05,4.601393341875892e-17,3.5634286074318954e-08,4.5142469828557344e-17,4.6583792093311e-10,1.522964261981523e-15,4.651298761231959e-18,1.2651130360925096e-16,1.6424530429745102e-13,2.932431619601135e-12,4.222192209934357e-08
0.002638216194995407,0.676757347638632,0.011060036195576536,0.006818555945728493,0.010267298233064692,0.016067181294832453,0.0,0.0,0.00020834262466054617,1.424445736978923e-05,0.26560361776652947,0.37046097962448277,5.556379287422915e-07,7.240052630840597e-15,6.156423840004954e-14,1.8546143812433034e-13,1.5255868646935033e-11,5.477707490344523e-09,9.24110782167599e-13,4.939938078144147e-18,7.944278483964856e-15,3.0382342119383596e-18,4.070385014116645e-14,8.37771128421927e-12,9.042748218910671e-14,7.536220437781961e-11,3.5442765666926975e-17,1.0630716752696348e-16,1.094513675319094e-19,2.1605993221318909e-19,1.3517032087930289e-12,2.5045352150981133e-17,1.325074961271119e-14,1.0597808472941194e-16,3.76,0.0,4.991393442517294e-13,0.18331073508443296,0.6092183539687472,4.2976156649890786e-11,2.27879132148124e-13,0.6360598707827468,7.11005887472346e-17,9.113420096535199e-18,6.7683801469085e-10,7.177901145376871e-14,2.078256074463434e-09,9.208870891802204e-17,3.6376075074076905e-18,1.372488741550918e-20,6.501814907045751e-11,5.331297631082097e-06,2.9760136170987593e-16,8.080860821416725e-15,5.14426523885856e-05,4.398334409239615e-17,3.552618240787671e-08,4.3149878403268706e-17,4.510848083776801e-10,1.51528926625036e-15,4.5136649087076476e-18,1.2124202195387012e-16,1.5919706587785707e-13,2.91771061155453e-12,4.2224676835688025e-08
0.002639084854489606,0.676708775414347,0.011036510076233052,0.006799051809052113,0.010254265822161612,0.01605442765199061,0.0,0.0,0.00020792874600387035,1.4230556970658175e-05,0.2648349838680814,0.37122961581066244,5.535168130611938e-07,7.088972407676846e-15,5.974796210011138e-14,1.8030179184724152e-13,1.4833896689585346e-11,5.455618204432598e-09,8.974801743785437e-13,4.792629162815699e-18,7.71915458151257e-15,2.9411223641557735e-18,3.9511424896421385e-14,8.14944300127252e-12,8.947489333293717e-14,7.313238458755572e-11,3.435200956930052e-17,1.0146791200702827e-16,1.0410414102225392e-19,2.060613778710319e-19,1.3357276994860782e-12,2.42522144854425e-17,1.2848161951478275e-14,1.0284952844280661e-16,3.76,0.0,4.853220459387434e-13,0.18292759500600378,0.6092496052490882,4.1633750106925666e-11,2.213678383952121e-13,0.6360598779395013,7.093585774377889e-17,9.092170920693869e-18,6.768420987863816e-10,6.979196199113329e-14,2.074435860143518e-09,8.927666442552004e-17,3.629541651755245e-18,1.369161642186165e-20,6.500996170045625e-11,5.324266670448992e-06,2.964252300525224e-16,7.744692403394108e-15,5.133504020472496e-05,4.206984828883663e-17,3.541854502853696e-08,4.1272202936984914e-17,4.3679892734479673e-10,1.5076652816310663e-15,4.380114916450605e-18,1.1626769313443232e-16,1.5430451490937675e-13,2.9030870688127345e-12,4.222676322508301e-08
0.0026401219894824366,0.6766510437990404,0.011008459523450875,0.0067758520676299665,0.010238727816620918,0.01603916176876329,0.0,0.0,0.00020743649095785236,1.4213980273494203e-05,0.2639216874705714,0.3721429149270261,5.509955460612499e-07,6.865567710219871e-15,5.765352464689598e-14,1.7433575531354366e-13,1.43470101806204e-11,5.429377619802501e-09,8.666910537337824e-13,4.622619798171674e-18,7.458903230661345e-15,2.8294500197200624e-18,3.8136228506486875e-14,7.886016091132662e-12,8.836249174994042e-14,7.055656823655227e-11,3.3096286737324144e-17,9.607606304026185e-17,9.817007070682817e-20,1.949278160811887e-19,1.3171412603991568e-12,2.3338919504724883e-17,1.2383461675618454e-14,9.923992747063803e-17,3.76,0.0,4.693615087219888e-13,0.18247229106146137,0.6092869251705163,4.009687090153335e-11,2.1384726386541864e-13,0.6360598864699195,7.073880059521016e-17,9.066757189755366e-18,6.768333113645911e-10,6.7494898972422e-14,2.069905066622034e-09,8.603612262830934e-17,3.6199188966604704e-18,1.3652040446413102e-20,6.500001717896549e-11,5.315885213678678e-06,2.950300405485057e-16,7.3675889083438e-15,5.120715971991907e-05,3.9926374572229884e-17,3.529063878623737e-08,3.9168871594981634e-17,4.203336621104593e-10,1.4986288860789655e-15,4.225842224668088e-18,1.1068455902361992e-16,1.4866020612124693e-13,2.885753895716544e-12,4.222838986155233e-08
0.002641159124475267,0.6765935949211209,0.010980451938343265,0.006752747266287829,0.010223214228305574,0.01602385503576174,0.0,0.0,0.00020694629096532072,1.4197425329342985e-05,0.263013165417453,0.3730514396853808,5.484864840655962e-07,6.610652491610171e-15,5.5635354588867564e-14,1.6857873761703566e-13,1.3877847769463508e-11,5.403280625884319e-09,8.369614793995468e-13,4.458767988109507e-18,7.207616794355173e-15,2.7222271076775248e-18,3.681191972421317e-14,7.63212758145339e-12,8.727628991238948e-14,6.807170957442047e-11,3.188909054334015e-17,9.10673048696877e-17,9.268173541069091e-20,1.8459195441359872e-19,1.299067152711278e-12,2.2460898449997255e-17,1.193554789318533e-14,9.57620106613636e-17,3.76,0.0,4.5396402537562004e-13,0.18201930883443343,0.6093242512009129,3.862799397056215e-11,2.0659296694672292e-13,0.6360598949844953,7.054132059933396e-17,9.041294398081827e-18,6.768098530731318e-10,6.527701819047586e-14,2.065406001978293e-09,8.29180411397898e-17,3.610304582278588e-18,1.3612621833949912e-20,6.498988901143786e-11,5.307518288670218e-06,2.93644470349635e-16,7.0147287907220126e-15,5.107993165310713e-05,3.792382564839933e-17,3.516338957686676e-08,3.720384344444737e-17,4.0448906021055104e-10,1.48966396024467e-15,4.07701721551023e-18,1.0545720346486443e-16,1.4322294221474163e-13,2.86855728455555e-12,4.222908817476371e-08
0.0026421962594680975,0.6765364272172695,0.010952488489341796,0.006729737422274765,0.010207725511086124,0.016008508752980367,0.0,0.0,0.00020645813819179183,1.418089249196552e-05,0.26210938728655353,0.3739552205079783,5.459895995766843e-07,6.380978618377984e-15,5.3690937473029806e-14,1.630254921427537e-13,1.342570375751019e-11,5.377326141733544e-09,8.082547703957497e-13,4.300836897388366e-18,6.9649664690419686e-15,2.6192518220806916e-18,3.553656257603758e-14,7.387393228281658e-12,8.621533355656577e-14,6.567458127700315e-11,3.0728254393781104e-17,8.640653055641142e-17,8.759714127401184e-20,1.749803027564677e-19,1.2814868574978713e-12,2.1616757048249264e-17,1.1503814449868356e-14,9.241056937799677e-17,3.76,0.0,4.391083278115268e-13,0.1815686339434475,0.6093615812328502,3.722344811320765e-11,1.9959507936400757e-13,0.6360599034830344,7.034342900135194e-17,9.015784159943241e-18,6.767719335788581e-10,6.313542391423873e-14,2.06093740208671e-09,7.991758716060141e-17,3.600699040467787e-18,1.357335698007655e-20,6.497957778705312e-11,5.299166118835768e-06,2.9226829200550656e-16,6.68404811407226e-15,5.0953351963793246e-05,3.605012122335555e-17,3.503679326968651e-08,3.536526232480201e-17,3.8924172662245994e-10,1.4807698350887928e-15,3.933446597329302e-18,1.0055545920276607e-16,1.379850545344484e-13,2.8514959608033756e-12,4.222887122238834e-08
0.002643233394460928,0.676479539127796,0.010924570307108672,0.006706822536586166,0.010192262103316559,0.015993124191626004,0.0,0.0,0.00020597202474349625,1.416438210280492e-05,0.2612103228351756,0.3748542876375938,5.435048639569295e-07,6.1608941955579304e-15,5.181773699727155e-14,1.5766670574218665e-13,1.2989904902729126e-11,5.3515131154771846e-09,7.805355276890013e-13,4.1486011650519735e-18,6.730637615552514e-15,2.5203342328597657e-18,3.4308235830814153e-14,7.151447010903771e-12,8.51787132141712e-14,6.336207141865122e-11,2.9611739355966355e-17,8.206234598990381e-17,8.287877842564167e-20,1.6602735668899165e-19,1.264382634325758e-12,2.0805158588354055e-17,1.1087677107716453e-14,8.91806418396734e-17,3.76,0.0,4.247740576196984e-13,0.18112025208497115,0.6093989132143666,3.5879801918421204e-11,1.9284413227884146e-13,0.6360599119653488,7.014513499841579e-17,8.99022720713485e-18,6.767197598961728e-10,6.106733994089526e-14,2.056498107671723e-09,7.703013347303408e-17,3.591102599317692e-18,1.3534242475939311e-20,6.496908411939999e-11,5.290828919629425e-06,2.9090129519055455e-16,6.373692511629918e-15,5.082741663328658e-05,3.429441013548853e-17,3.4910845762563435e-08,3.364247852169968e-17,3.7456914727326277e-10,1.4719458484171811e-15,3.794943989925626e-18,9.595220518204219e-17,1.329391665539899e-13,2.834568662982295e-12,4.2227751901299975e-08
0.0026442705294537584,0.6764229290972545,0.01089669848551628,0.006684002594519047,0.010176824428250514,0.01597770259478115,0.0,0.0,0.0002054879426708082,1.4147894491324887e-05,0.2603159420004326,0.3757486711371901,5.410322474729346e-07,5.943111153615926e-15,5.001283274806473e-14,1.5249551306166646e-13,1.2569808544472334e-11,5.325840521787929e-09,7.53769591493746e-13,4.001845383658961e-18,6.504328943924768e-15,2.4252952945373866e-18,3.3125126501609816e-14,6.923940083976804e-12,8.416556165275064e-14,6.113117931286486e-11,2.853762386208262e-17,7.800665745015186e-17,7.849312438986803e-20,1.57674450249898e-19,1.247737481083498e-12,2.002482131375522e-17,1.0686572738411745e-14,8.606749762999927e-17,3.76,0.0,4.109417132289626e-13,0.1806741490337718,0.6094362451476066,3.4593846027039523e-11,1.863310373759433e-13,0.6360599204312581,6.994644354432791e-17,8.964624063948706e-18,6.76653536453085e-10,5.907010359486038e-14,2.052087054515143e-09,7.425124848927799e-17,3.581515582915245e-18,1.3495275096823427e-20,6.49584086452671e-11,5.282506898762302e-06,2.89543285112973e-16,6.081994372642263e-15,5.070212166480639e-05,3.264694058155392e-17,3.478554298161691e-08,3.2025921324931895e-17,3.604496562913635e-10,1.4631913448054923e-15,3.661329675434659e-18,9.162304235825975e-17,1.280781819319156e-13,2.8177741425180896e-12,4.222574294928571e-08
0.002645307664446589,0.6763665955746432,0.01086887408259974,0.006661277566210037,0.010161412894443722,0.01596224517804925,0.0,0.0,0.00020500588397158765,1.4131429975338609e-05,0.259426214899522,0.37663840088964573,5.385717193380328e-07,5.7354396970242755e-15,4.8273700460301154e-14,1.47505448126723e-13,1.2164800953055509e-11,5.3003073601729665e-09,7.279239953686422e-13,3.86036317347094e-18,6.285751766893194e-15,2.3339660135171232e-18,3.198550111645055e-14,6.7045398143425165e-12,8.317505150459958e-14,5.89790115417182e-11,2.7504094492129872e-17,7.421430728362622e-17,7.441020188094648e-20,1.4986904400169899e-19,1.231535099889662e-12,1.927451598577083e-17,1.0299958570068319e-14,8.306662354810455e-17,3.76,0.0,3.9759261346327976e-13,0.1802303106432412,0.6094735750874939,3.336257687710554e-11,1.8004707016470983e-13,0.6360599288805877,6.974736359755296e-17,8.938975735184358e-18,6.765734651185912e-10,5.714116012354043e-14,2.0477032646413864e-09,7.157668752998883e-17,3.571938311155827e-18,1.3456451791336439e-20,6.4947552023532e-11,5.2742002564107884e-06,2.881940810750578e-16,5.8074527037364346e-15,5.0577463083577114e-05,3.1098941054181855e-17,3.466088088085395e-08,3.0506982125762935e-17,3.4686240455560496e-10,1.45450567552416e-15,3.532430360520185e-18,8.754600572918008e-17,1.2339527325118305e-13,2.8011111635942705e-12,4.2222856946677765e-08
0.0026473819344322493,0.6762547518727755,0.010813371593319502,0.006616112059846884,0.010130669814584733,0.015931227615118847,0.0,0.0,0.00020404780444747218,1.4098571445465325e-05,0.2576606032700208,0.3784040177826094,5.336868000201549e-07,5.342169869225923e-15,4.498305777020212e-14,1.3804159644011393e-13,1.1397729049248616e-11,5.249655442869797e-09,6.788675768173991e-13,3.592436674989377e-18,5.870694617517641e-15,2.1618048185046605e-18,2.9830079560717165e-14,6.288802444283604e-12,8.125882782148806e-14,5.4899780145193554e-11,2.5552015626851183e-17,6.733111876700399e-17,6.704727218727039e-20,1.357161193409542e-19,1.2003966975366104e-12,1.7859329470564375e-17,9.568125684235216e-15,7.738461472509695e-17,3.76,0.0,3.7227317265710215e-13,0.17934937165321246,0.6095482214602087,3.1052993661943047e-11,1.6813330536086258e-13,0.6360599457288424,6.9348074176745e-17,8.887547399248438e-18,6.7637257370567e-10,5.34784300052894e-14,2.039013930640647e-09,6.652442673138351e-17,3.5528142592150606e-18,1.3379225987185874e-20,6.492529807783977e-11,5.257633871989165e-06,2.8552142872092593e-16,5.3045262035866974e-15,5.033003929448022e-05,2.827034372380704e-17,3.4413462672927006e-08,2.7731525467953737e-17,3.212050601255157e-10,1.4373382780539548e-15,3.2881137903829304e-18,8.007053449035947e-17,1.1453763043765558e-13,2.7681749500047118e-12,4.221450334118957e-08
0.00264945620441791,0.6761439957074605,0.010758070622108195,0.006571325495162375,0.010100035853172078,0.015900080702123565,0.0,0.0,0.00020309772122592193,1.4065808834843586e-05,0.25591325249257946,0.3801513737711634,5.288498402219965e-07,4.978421589184745e-15,4.1927215210090926e-14,1.29225299049132e-13,1.0684300348077482e-11,5.199549799096505e-09,6.33124839517071e-13,3.3433376897439354e-18,5.483383463242235e-15,2.002672321917855e-18,2.782943051556152e-14,5.9018645633350714e-12,7.942413812544947e-14,5.110323041280217e-11,2.3742859243119206e-17,6.125873024068526e-17,6.060710784742793e-20,1.2324725016508722e-19,1.170849842644417e-12,1.655072977883723e-17,8.88821594704976e-15,7.21023783649145e-17,3.76,0.0,3.486811177948687e-13,0.17847732352494863,0.6096228377782665,2.893059281440552e-11,1.5703969872305678e-13,0.636059962508845,6.894734253155274e-17,8.835950639803905e-18,6.761186503622809e-10,5.0060676284607694e-14,2.0304237191318195e-09,6.184280431980998e-17,3.533732912869537e-18,1.3302543747907628e-20,6.490232795580617e-11,5.241131224802764e-06,2.828821272480968e-16,4.8555990820198164e-15,5.008511391097145e-05,2.5754246658084235e-17,3.4168559316763755e-08,2.5262747127248592e-17,2.9744551448231105e-10,1.4204385973332503e-15,3.0607277484141135e-18,7.338941023106099e-17,1.0631659431517862e-13,2.73575038556903e-12,4.22027886416621e-08
0.0026515304744035703,0.6760343148441595,0.010702978434872659,0.006526917138863054,0.010069513788189991,0.01586881323707545,0.0,0.0,0.00020215556871881594,1.4033144298049639e-05,0.25418393000250905,0.3818807014205697,5.240605598502541e-07,4.6400946817417126e-15,3.9088924519622784e-14,1.210107050145905e-13,1.0020500461289294e-11,5.149983173458307e-09,5.904709677972909e-13,3.1117016004380495e-18,5.1218984727642965e-15,1.855509188945447e-18,2.5972020448758664e-14,5.541563489901981e-12,7.766558857832101e-14,4.756970377185681e-11,2.2065258567985825e-17,5.587287075473975e-17,5.49426807906463e-20,1.1220331681633055e-19,1.1427862410565114e-12,1.534055287591475e-17,8.256549015909307e-15,6.719042421010785e-17,3.76,0.0,3.266925739813163e-13,0.1776140559419423,0.6096974102533149,2.6977369114642286e-11,1.4670796402881895e-13,0.6360599792194225,6.854525000911237e-17,8.784194775916756e-18,6.758132204425972e-10,4.687085214477887e-14,2.0219271880915826e-09,5.750374859032548e-17,3.514696665410929e-18,1.322638595364695e-20,6.487864761761364e-11,5.224693664977863e-06,2.802751197463764e-16,4.453068951971722e-15,4.984265593467527e-05,2.3506276861270588e-17,3.3926139417679983e-08,2.305709848939877e-17,2.754434265646564e-10,1.4038016772703375e-15,2.8490948374301733e-18,6.739128621455791e-17,9.868619373668136e-14,2.70382802900558e-12,4.2187807985816286e-08
0.0026536047443892308,0.6759256971411828,0.01064810180885622,0.006482886062365641,0.01003910619808055,0.015837433636033748,0.0,0.0,0.00020122128078942734,1.4000579832119704e-05,0.2524724061244498,0.38359223040674795,5.193186656941109e-07,4.325040933523331e-15,3.6452350848355714e-14,1.1335521058994247e-13,9.402649289030127e-12,5.100948580979776e-09,5.50696534514809e-13,2.8962709844281096e-18,4.784465598229434e-15,1.7193581553759663e-18,2.424722452097228e-14,5.2059209651090765e-12,7.597823958761162e-14,4.428091847217704e-11,2.0508936677296755e-17,5.107228650990941e-17,4.993463534808928e-20,1.0237338594080506e-19,1.1161059771022249e-12,1.4221279098376553e-17,7.669705748230105e-15,6.262169238615697e-17,3.76,0.0,3.061933497456697e-13,0.1767594598669151,0.6097719258234273,2.5177407199509356e-11,1.370842180185233e-13,0.6360599958594928,6.814188438031012e-17,8.732289996192706e-18,6.754577709448486e-10,4.3893199503193843e-14,2.0135196596900145e-09,5.348143338493989e-17,3.49570783166969e-18,1.315073543157241e-20,6.485426328403781e-11,5.20832244052181e-06,2.7769947477063845e-16,4.0906669671548395e-15,4.960263472560188e-05,2.1489900926919025e-17,3.368617199924732e-08,2.1078725175585345e-17,2.5506883374476155e-10,1.3874226621614892e-15,2.6521201209729174e-18,6.198430552144215e-17,9.160382793427833e-14,2.6723986301802022e-12,4.216965415252066e-08
0.0026556790143748912,0.6758181305367597,0.010593447058730228,0.006439231156085609,0.010008815472739279,0.01580594995103337,0.0,0.0,0.0002002947908374162,1.3968117285344569e-05,0.2507784540688,0.38528618751984994,5.146238525872434e-07,4.032690182403597e-15,3.400282848404916e-14,1.0621958223352777e-13,8.827367088645182e-12,5.052439275374019e-09,5.136063973999956e-13,2.6958850431392238e-18,4.4694424799955515e-15,1.59335032833031e-18,2.2645247992720632e-14,4.893123691878033e-12,7.435755711564589e-14,4.1219868974233643e-11,1.906456050921755e-17,4.677381162131099e-17,4.54853345200859e-20,9.358423382020097e-20,1.090716737702358e-12,1.318597642698112e-17,7.124508937534584e-15,5.837129585423667e-17,3.76,0.0,2.870780387098992e-13,0.1759134275455537,0.6098463721165869,2.351658743827868e-11,1.2811859408574211e-13,0.6360600124280598,6.77373372501874e-17,8.680247065379673e-18,6.7505375136986e-10,4.1113131267327365e-14,2.0051970817522687e-09,4.9752071011244096e-17,3.4767686461382405e-18,1.307557673307569e-20,6.482918141042364e-11,5.192018702985167e-06,2.7515436288361793e-16,3.7631808744666776e-15,4.936502000329798e-05,1.9674726276587707e-17,3.344862649824995e-08,1.929779934775666e-17,2.362013622254359e-10,1.3712967946786512e-15,2.468785097464385e-18,5.709207130861936e-17,8.502999991782974e-14,2.641453126226252e-12,4.214841761354352e-08
0.0026577532843605517,0.6757116030665972,0.01053902006043242,0.006395951142346177,0.009978643823528725,0.015774369886536573,0.0,0.0,0.00019937603187715459,1.3935758365322538e-05,0.24910184992505857,0.3869627966709159,5.099758044141209e-07,3.7611010298435485e-15,3.1726786841147356e-14,9.956744290295968e-14,8.291546145711028e-12,5.0044487231943425e-09,4.790187135378869e-13,2.5094711554009725e-18,4.175306855867129e-15,1.4766948815622182e-18,2.1157054030865087e-14,4.6015071694341244e-12,7.279937343782885e-14,3.837073629348994e-11,1.7723628675283752e-17,4.2908843898743214e-17,4.151460517428173e-20,8.569303627074812e-20,1.066533153932072e-12,1.2228253522590345e-17,6.618006259310032e-15,5.4416311209882494e-17,3.76,0.0,2.6924925599005735e-13,0.1750758525083425,0.6099207374172616,2.1982351556441724e-11,1.1976491323521634e-13,0.6360600289242085,6.733170354014286e-17,8.628077255080215e-18,6.74602574598162e-10,3.851713176484815e-14,1.9969559230797648e-09,4.6293740804055415e-17,3.4578812623453668e-18,1.3000895956712284e-20,6.480340866370985e-11,5.175783512640931e-06,2.7263904025806135e-16,3.4662553257546307e-15,4.912978184744897e-05,1.803537350386459e-17,3.3213472758523986e-08,1.768941337824934e-17,2.187295265638032e-10,1.3554194138390405e-15,2.2981423305726974e-18,5.265073265512797e-17,7.892808426713239e-14,2.6109826376507114e-12,4.212418658646133e-08
