Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145),CHO3(309),CHFO2(220),C2H2F(70),CF(49),CH2F2(40),CHF2(81)
0.0015553735093160304,0.6451131513017448,8.691299977908045e-06,4.569611430051256e-06,4.072284541340724e-05,0.012796165823902672,0.0,0.0,0.00048389612016745643,5.8853533976949626e-05,0.3344871392589393,0.005026853875840197,8.837371131647007e-07,2.8923807498026506e-17,7.23165719586369e-13,3.4314453691261073e-09,4.598823715645684e-07,0.002975470380251368,1.2379266801282914e-08,1.947698320376022e-11,1.6346043212561604e-05,2.312467032161298e-12,2.102063419299113e-09,1.295747285117134e-06,1.8303059642772873e-10,0.00011088702582001663,9.735264796456267e-11,1.390593246861292e-06,5.975680202684575e-10,1.2253664131365262e-11,4.030839492934006e-09,6.198179684659104e-13,1.433812222019849e-10,8.388645335020032e-09,3.76,0.0,0.3652774732063343,0.6346566663563307,0.3567528314906579,3.564114709664528e-05,0.0017201180038678618,0.3445632849652218,7.53797816152031e-14,7.827570226662672e-15,1.054683973247302e-10,5.387984786253322e-07,0.02490401449812744,4.380573929402056e-06,6.642562770046267e-14,1.3888012511446174e-15,5.941089780911942e-08,5.5653806997982485e-08,1.06390061933299e-08,0.0031213160585297343,0.00012280950957961308,2.4371185300983245e-08,1.2674840684277513e-05,2.5143730612755023e-08,1.1711827398711538e-06,2.323602638368102e-12,2.8910908361965795e-12,4.6405129804653535e-08,1.2178014504513684e-06,6.278557207555229e-09,7.026350486259914e-13,3.169250246741195e-14,1.3997791439759437e-08,1.829529946662809e-07,1.530873166627366e-06,0.0013229651735728336,2.2722618539347495e-05
0.0015576154444903647,0.6451654686670824,8.703113806526687e-06,4.572025261218764e-06,4.07252022564308e-05,0.01281676675378186,0.0,0.0,0.00048387289180779687,5.882043579285488e-05,0.33494357412506015,0.005040045919022662,8.841003619870872e-07,2.9023913488581294e-17,7.242933778430852e-13,3.430031154836874e-09,4.611374602666312e-07,0.002975459046238009,1.2423353095826707e-08,1.955133689674715e-11,1.639202492116243e-05,2.320862772836828e-12,2.099543519075769e-09,1.2981490535930699e-06,1.8343251066577523e-10,0.00011119052204060222,9.776441695669071e-11,1.3952316253162303e-06,6.010421568338809e-10,1.2310614678876728e-11,4.035258956656351e-09,6.219016269219402e-13,1.43911732602922e-10,8.426848430846241e-09,3.76,0.0,0.36483011285427613,0.6342185648570624,0.35717639572792764,3.573572932708357e-05,0.0017192017539105755,0.3450351755449975,7.529085446627516e-14,7.818335467810251e-15,1.0534781845292727e-10,5.388442637872894e-07,0.024873842034560875,4.374863379318725e-06,6.6380010172543e-14,1.3878478580800625e-15,5.9367304642432995e-08,5.563246652399987e-08,1.0625164115936586e-08,0.003124484160016372,0.00012272473461386738,2.4426807257859374e-08,1.2658507425107744e-05,2.520126696505154e-08,1.1723808687223927e-06,2.318818369993732e-12,2.898968558003547e-12,4.648972734921558e-08,1.2192442689131392e-06,6.265629615906227e-09,7.043568568344832e-13,3.1774940327615114e-14,1.396943722235361e-08,1.83183052869827e-07,1.5339137416323673e-06,0.0013246147682990693,2.27762203479196e-05
0.001559857379664699,0.6452177238851501,8.714941700042e-06,4.574445474710185e-06,4.0727573298240686e-05,0.01283736203278531,0.0,0.0,0.00048384904000420395,5.878723740485344e-05,0.33539944811285854,0.005053250394565404,8.84461863974192e-07,2.912435147725196e-17,7.254228749016654e-13,3.428617281691829e-09,4.623955151434189e-07,0.0029754403395200247,1.246751508831593e-08,1.9625858944863974e-11,1.6438028384345778e-05,2.3292717894926386e-12,2.09702650412802e-09,1.3005483901154983e-06,1.8383492432127434e-10,0.00011149410713107648,9.817726689702992e-11,1.399876046199008e-06,6.045337552574267e-10,1.2367745557635308e-11,4.039670079427436e-09,6.239892234067831e-13,1.4444328285183955e-10,8.465143540128134e-09,3.76,0.0,0.36438327742453835,0.6337809651730911,0.35759945466029525,3.5830434225360666e-05,0.0017182863914622277,0.34550650630323776,7.520205850722483e-14,7.809114332622488e-15,1.0522740710761819e-10,5.388901588453606e-07,0.024843715731608006,4.369163111428814e-06,6.633446500615486e-14,1.3868959726368769e-15,5.932379561416241e-08,5.561113615060955e-08,1.0611346935681529e-08,0.003127645298035953,0.00012264005675208185,2.4482473598989542e-08,1.2642207304950731e-05,2.5258848859415516e-08,1.1735742677810754e-06,2.3140471267937393e-12,2.9068484558852622e-12,4.657432897565967e-08,1.220685330082307e-06,6.252737220043306e-09,7.060839735279948e-13,3.185746698294142e-14,1.3941153510574215e-08,1.834128638731596e-07,1.5369559381170368e-06,0.0013262616999943052,2.2829873098775455e-05
0.0015620993148390333,0.6452699171942,8.726783800710048e-06,4.576872083829289e-06,4.072995880674382e-05,0.012857951660217588,0.0,0.0,0.00048382456921320353,5.8753939843258684e-05,0.33585476201330666,0.005066467292390788,8.848216382772112e-07,2.9225124984820676e-17,7.265542249374756e-13,3.4272037534755047e-09,4.6365654459032486e-07,0.0029754142929122244,1.2511752957458528e-08,1.970054975614528e-11,1.648405347941369e-05,2.3376940668982193e-12,2.0945123709280165e-09,1.3029452911664194e-06,1.8423784312454988e-10,0.00011179778019630136,9.859120305521946e-11,1.4045265031662416e-06,6.080428936005964e-10,1.2425057419388286e-11,4.044072953315489e-09,6.260807762000538e-13,1.449758753637237e-10,8.503530650651568e-09,3.76,0.0,0.3639369661216593,0.6333438665438182,0.35802200903833464,3.592526188692203e-05,0.0017173719164717148,0.34597727805564826,7.51133935772042e-14,7.799906804539369e-15,1.0510716315684099e-10,5.389361659402859e-07,0.024813635546229423,4.363473108249417e-06,6.628899233964264e-14,1.3859455979024145e-15,5.92803707174059e-08,5.558981622981282e-08,1.059755461099266e-08,0.003130799482809368,0.0001225554758470772,2.4538184908034838e-08,1.2625940286109759e-05,2.531647690129155e-08,1.1747629495092522e-06,2.309288883777822e-12,2.9147305069147484e-12,4.66589359096749e-08,1.2221246426311504e-06,6.2398799514751945e-09,7.078164196801242e-13,3.1940082843570553e-14,1.3912940213619513e-08,1.8364242995649554e-07,1.5399997653302801e-06,0.0013279059747952745,2.2883576976689754e-05
0.0015643412500133676,0.6453220486213633,8.738640217498848e-06,4.579305117180706e-06,4.073235886896613e-05,0.01287853563543762,0.0,0.0,0.00048379948404686653,5.872054416743258e-05,0.3363095166443309,0.005079696602153873,8.851796977606479e-07,2.9326236884497066e-17,7.276874415712681e-13,3.4257905750623973e-09,4.649205579324788e-07,0.0029753809402143683,1.255606686845726e-08,1.9775409825707525e-11,1.653010007985142e-05,2.346129590729171e-12,2.092001115314367e-09,1.3053397531488693e-06,1.8464126930876858e-10,0.00011210154031308112,9.900622859637527e-11,1.4091829897349442e-06,6.115696530163706e-10,1.2482550911636836e-11,4.0484676385892364e-09,6.281762937733139e-13,1.4550951316613966e-10,8.542009749782065e-09,3.76,0.0,0.3634911781234115,0.6329072681831395,0.35844405963796316,3.602021241103231e-05,0.0017164583290621427,0.346447491645667,7.502485947573488e-14,7.790712862634286e-15,1.0498708641458153e-10,5.389822873339645e-07,0.024783601433490805,4.357793349012061e-06,6.624359222203768e-14,1.3849967347821352e-15,5.923702997927483e-08,5.5568507039878335e-08,1.0583787091377763e-08,0.0031339467248907545,0.00012247099174673875,2.4593941610456552e-08,1.2609706336076082e-05,2.537415152968118e-08,1.1759469267212077e-06,2.304543603753655e-12,2.9226146871498644e-12,4.6743548326092855e-08,1.2235622179627826e-06,6.227057710463726e-09,7.095542142878308e-13,3.2022788021369695e-14,1.3884797106825456e-08,1.8387175318082298e-07,1.5430452329119822e-06,0.0013295475990345849,2.2937332179511017e-05
0.0015665831851877018,0.6453741183289616,8.750510975061414e-06,4.581744609538592e-06,4.073477339540914e-05,0.012899113957952893,0.0,0.0,0.0004837737882911121,5.868705125388613e-05,0.3367637126832343,0.005092938315283811,8.855360473532543e-07,2.9427688731993635e-17,7.288225328189567e-13,3.4243777523604594e-09,4.661875636364786e-07,0.002975340309338585,1.26004568784905e-08,1.9850439825605198e-11,1.6576168081083704e-05,2.354578347373432e-12,2.089492734252375e-09,1.3077317731204584e-06,1.850452066853262e-10,0.00011240538672028972,9.942234426473941e-11,1.4138455005642351e-06,6.151141011531028e-10,1.2540226449219252e-11,4.052854181964037e-09,6.302757932738025e-13,1.4604419757078614e-10,8.580580826782743e-09,3.76,0.0,0.3630459127490412,0.6324711694404013,0.3588656071016439,3.611528587951692e-05,0.0017155456295699287,0.34691714777163724,7.49364560958606e-14,7.781532495932642e-15,1.048671767901314e-10,5.39028524357796e-07,0.024753613355953236,4.352123816856214e-06,6.619826461034668e-14,1.3840493823308645e-15,5.919377334330547e-08,5.5547208813544065e-08,1.0570044336164921e-08,0.0031370870330122793,0.00012238660432516252,2.4649743797766017e-08,1.2593505421800613e-05,2.543187284081412e-08,1.177126210179871e-06,2.299811257937747e-12,2.9305009770781336e-12,4.6828165393816485e-08,1.2249980634654772e-06,6.2142704189939094e-09,7.112973680842222e-13,3.2105582327680617e-14,1.3856724018481732e-08,1.841008340870378e-07,1.5460923488715466e-06,0.0013311865779500253,2.299113887112962e-05
0.0015688251203620361,0.6454261262371997,8.76239596294047e-06,4.5841905537009545e-06,4.073720227725194e-05,0.01291968662721679,0.0,0.0,0.00048374748688824714,5.865346223008629e-05,0.33721735100932315,0.005106192420639338,8.858906847423568e-07,2.952947766895303e-17,7.299594882550171e-13,3.42296528241242e-09,4.674575705707039e-07,0.002975292436468395,1.2644922832232972e-08,1.9925639579956738e-11,1.6622257347642777e-05,2.363040328138728e-12,2.0869872228948514e-09,1.3101213473202678e-06,1.854496521160157e-10,0.00011270931843247961,9.983954776118529e-11,1.4185140286753651e-06,6.186763261193683e-10,1.2598084070650785e-11,4.05723252024323e-09,6.323792694539086e-13,1.4657992772990137e-10,8.61924386737389e-09,3.76,0.0,0.36260116911504914,0.6320355694713963,0.3592866522630389,3.621048240087585e-05,0.0017146338187229142,0.3473862473401099,7.484818313122768e-14,7.77236567225624e-15,1.047474339390906e-10,5.390748767641306e-07,0.02472367126452666,4.346464488509928e-06,6.615300961560599e-14,1.3831035430397494e-15,5.9150600751709325e-08,5.552592163882325e-08,1.0556326289067655e-08,0.0031402204185118896,0.0001223023134189899,2.4705590657646556e-08,1.2577337503013389e-05,2.548963999630291e-08,1.1783008135578136e-06,2.2950918023381624e-12,2.938389350982985e-12,4.691278647018073e-08,1.2264321832794637e-06,6.201517958530008e-09,7.130458737342987e-13,3.218846557651827e-14,1.3828720760353364e-08,1.8432967226258814e-07,1.5491411236020146e-06,0.001332822918360733,2.3044997238027828e-05
0.0015710670555363704,0.6454780725229352,8.774295144826606e-06,4.58664293635119e-06,4.073964558622724e-05,0.012940253642624163,0.0,0.0,0.00048372058483828423,5.861977823536487e-05,0.3376704325184266,0.005119458906892361,8.862436173245611e-07,2.963160269794092e-17,7.310983032948058e-13,3.42155316230084e-09,4.687305869993628e-07,0.0029752373583594887,1.2689464645490996e-08,2.0001008916245426e-11,1.6668367741695765e-05,2.3715155187166297e-12,2.0844845768080957e-09,1.3125084719826246e-06,1.8585460860075254e-10,0.00011301333444809331,1.0025783945821065e-10,1.4231885669354378e-06,6.222564182229732e-10,1.265612394427036e-11,4.061602669250759e-09,6.344867371159095e-13,1.4711670256268522e-10,8.657998856682522e-09,3.76,0.0,0.3621569463220983,0.6316004674165347,0.35970719597088396,3.630580208657042e-05,0.0017137228969989326,0.34785479127460533,7.476004034044203e-14,7.763212366765928e-15,1.0462785760963965e-10,5.391213448918651e-07,0.02469377510878782,4.3408153451773595e-06,6.610782711640822e-14,1.3821592141834186e-15,5.910751210416894e-08,5.550464573718186e-08,1.0542632905175144e-08,0.0031433468929344724,0.00012221811886188578,2.47614820004869e-08,1.2561202533693027e-05,2.5547452799685803e-08,1.1794707507176346e-06,2.29038520351135e-12,2.9462797830267823e-12,4.699741183663286e-08,1.2278645796291946e-06,6.188800238093843e-09,7.147997355945982e-13,3.2271437882615747e-14,1.380078711368649e-08,1.845582677980876e-07,1.5521915676817816e-06,0.00133445662721207,2.3098907462459422e-05
0.0015733089907107047,0.6455299572963782,8.786208737665838e-06,4.589101773312113e-06,4.0742103717140654e-05,0.012960815003500631,0.0,0.0,0.00048369308687092765,5.858600035647003e-05,0.33812295806795845,0.005132737763331278,8.86594873053974e-07,2.9734071074261745e-17,7.322389994582686e-13,3.420141397872699e-09,4.7000662169409107e-07,0.0029751751100360307,1.2734082541979404e-08,2.0076548495373496e-11,1.6714499131606627e-05,2.3800038969122767e-12,2.0819847919855614e-09,1.3148931435322818e-06,1.862600824315146e-10,0.00011331743380940837,1.0067722722491314e-10,1.4278691085371983e-06,6.258544643244677e-10,1.2714346948119868e-11,4.0659648502665045e-09,6.365982137084951e-13,1.476545249763984e-10,8.696845780696613e-09,3.76,0.0,0.3617132435104478,0.6311658624533809,0.360127239036852,3.6401245043644934e-05,0.0017128128641324275,0.3483227804590385,7.467202754697878e-14,7.754072561374404e-15,1.0450844764042891e-10,5.391679311320266e-07,0.024663924840188114,4.335176368796593e-06,6.606271701513971e-14,1.3812163937009157e-15,5.906450728800004e-08,5.548338153952997e-08,1.0528964140895133e-08,0.0031464664673091698,0.0001221340204947053,2.4817419028250436e-08,1.2545100470342582e-05,2.5605312494876707e-08,1.1806360350069939e-06,2.285691432584741e-12,2.954172248571526e-12,4.7082043323301876e-08,1.2292952600808758e-06,6.176117179408579e-09,7.165589905819296e-13,3.2354499934909963e-14,1.3772922909825182e-08,1.847866230538422e-07,1.5552436912949802e-06,0.0013360877111246558,2.3152869739988164e-05
0.001575550925885039,0.6455817806439907,8.798136865618056e-06,4.591567109695251e-06,4.0744576701165624e-05,0.012981370709317644,0.0,0.0,0.00048366499758918256,5.855212964485245e-05,0.33857492849317483,0.005146028979609646,8.869444629333801e-07,2.9836886219628443e-17,7.333815930026399e-13,3.418729996188846e-09,4.712856839983056e-07,0.0029751057254445196,1.2778776708862166e-08,2.015225907727179e-11,1.6760651389619932e-05,2.3885054523281637e-12,2.0794878642105133e-09,1.3172753585421606e-06,1.8666607520826332e-10,0.00011362161558690688,1.0109771403660396e-10,1.4325556469305058e-06,6.294705496739866e-10,1.2772753789235845e-11,4.0703190979155894e-09,6.387137052093528e-13,1.4819339880761892e-10,8.735784625658303e-09,3.76,0.0,0.3612700598428141,0.6307317537812195,0.3605467822515272,3.649681137681495e-05,0.001711903720222891,0.34879021575438457,7.458414457118422e-14,7.744946237121183e-15,1.0438920389368441e-10,5.39214637878035e-07,0.024634120410961545,4.329547537790803e-06,6.601767956074012e-14,1.3802750872394733e-15,5.90215863781283e-08,5.546212924741435e-08,1.0515319943378052e-08,0.003149579152363506,0.00012205001816250664,2.4873402065108375e-08,1.2529031280805474e-05,2.566321941757121e-08,1.1817966794623781e-06,2.281010451237084e-12,2.9620667234884117e-12,4.716668085438448e-08,1.2307242363930902e-06,6.1634686799787865e-09,7.183236549021276e-13,3.2437651690995615e-14,1.3745127985567473e-08,1.85014740214626e-07,1.5582975044392317e-06,0.0013377161765295894,2.320688427015287e-05
0.0015777928610593733,0.6456335426799813,8.810079388465483e-06,4.594038960175284e-06,4.074706425921463e-05,0.013001920759648889,0.0,0.0,0.0004836363225470638,5.851816736233089e-05,0.3390263448044116,0.005159332543199466,8.872923818061402e-07,2.994004244067723e-17,7.345260737751846e-13,3.4173189545900823e-09,4.7256778406018964e-07,0.002975029245514977,1.282354698940386e-08,2.0228140575507783e-11,1.6806824361734855e-05,2.397020171760646e-12,2.076993788310698e-09,1.319655112945344e-06,1.8707258826812075e-10,0.0001139258786623429,1.0151929520917365e-10,1.437248174217482e-06,6.331047780577443e-10,1.283134440470849e-11,4.074665299381132e-09,6.408332230877125e-13,1.487333229902667e-10,8.774815374325022e-09,3.76,0.0,0.3608273943062515,0.6302981404319841,0.3609658265712242,3.659250121410919e-05,0.0017109954661600328,0.3492570982019297,7.449639117392758e-14,7.735833369219568e-15,1.0427012611098014e-10,5.392614656573833e-07,0.0246043617629097,4.323928831783097e-06,6.597271476198102e-14,1.3793352945431207e-15,5.897874936317751e-08,5.5440888969625896e-08,1.0501700264367899e-08,0.0031526849610698693,0.00012196611167796442,2.4929430230788125e-08,1.2512994924995744e-05,2.5721172658989626e-08,1.182952699885098e-06,2.2763422254474224e-12,2.9699631788540827e-12,4.725132271361141e-08,1.2321515162055668e-06,6.150854646873157e-09,7.20093716081878e-13,3.252089259624871e-14,1.3717402137360372e-08,1.852426190130928e-07,1.5613530192328328e-06,0.0013393420312160886,2.3260951275845555e-05
0.0015800347962337076,0.6456852434037904,8.822036310030835e-06,4.596517318139402e-06,4.074956650934826e-05,0.013022465154105807,0.0,0.0,0.0004836070655735623,5.848411437617315e-05,0.33947720770439316,0.005172648445386035,8.876386388228304e-07,3.004354151669849e-17,7.356724424167449e-13,3.4159082741013302e-09,4.738529281416637e-07,0.002974945698608325,1.2868393341290483e-08,2.0304193181795966e-11,1.6853017940953373e-05,2.4055480411508817e-12,2.07450256070301e-09,1.3220324039849756e-06,1.874796219366392e-10,0.00011423022226131686,1.0194197284869546e-10,1.441946684870072e-06,6.367572222026067e-10,1.2890119117559325e-11,4.0790035390154865e-09,6.42956772273338e-13,1.4927429703405447e-10,8.813938014290581e-09,3.76,0.0,0.36038524619721135,0.629865021732959,0.36138437266028695,3.668831464582991e-05,0.0017100881022005406,0.34972342852583926,7.440876713411934e-14,7.726733934649415e-15,1.0415121403661695e-10,5.393084146275872e-07,0.024574648855055694,4.318320231556716e-06,6.592782244172306e-14,1.3783970119630084e-15,5.89359960741975e-08,5.541966095585369e-08,1.0488105056526289e-08,0.0031557839024445203,0.00012188230091090475,2.4985503633895387e-08,1.2496991363489945e-05,2.5779172331489336e-08,1.184104107062006e-06,2.2716867181123903e-12,2.977861594603477e-12,4.733596939364889e-08,1.23357710042158e-06,6.138274980795028e-09,7.218691886617189e-13,3.260422294615622e-14,1.3689745142512943e-08,1.8547025927489593e-07,1.5644102441095128e-06,0.0013409652806080671,2.3315070895740053e-05
0.0015822767314080419,0.6457368830514971,8.834007716628443e-06,4.599002187519628e-06,4.075208368355976e-05,0.013043003892278653,0.0,0.0,0.00048357723089132354,5.8449971657143094e-05,0.3399275179772924,0.0051859766765488405,8.879832498181501e-07,3.014738733291157e-17,7.36820707587497e-13,3.414497957270452e-09,4.75141124538392e-07,0.0029748551162813376,1.2913315850098342e-08,2.0380417230140145e-11,1.6899232008192808e-05,2.414089043458241e-12,2.0720141778677763e-09,1.3244072285977557e-06,1.8788718140420752e-10,0.00011453464551985123,1.0236575128498781e-10,1.4466511727321668e-06,6.404279636755553e-10,1.2949078417051932e-11,4.083333954237342e-09,6.450843716308056e-13,1.498163220378003e-10,8.853152531928191e-09,3.76,0.0,0.3599436147309364,0.6294323969335116,0.36180242125987394,3.678425177185096e-05,0.0017091816283613072,0.3501892075342311,7.432127228173112e-14,7.717647915893842e-15,1.0403246751682818e-10,5.393554861919435e-07,0.024544981641595444,4.312721720202877e-06,6.588300269522006e-14,1.3774602417118472e-15,5.889332645592508e-08,5.539844552669863e-08,1.0474534279646152e-08,0.0031588759865353437,0.00012179858571607651,2.50416225679636e-08,1.2481020553324431e-05,2.5837218740775303e-08,1.1852509133671376e-06,2.2670439037030507e-12,2.985761948615787e-12,4.742062191360538e-08,1.2350009949224083e-06,6.125729611842782e-09,7.236500873271574e-13,3.268764309947055e-14,1.3662156912593595e-08,1.856976624809491e-07,1.5674691884980391e-06,0.0013425859307274978,2.3369243311092454e-05
