Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55)
0.002592249844683424,0.49137099875685736,9.289257070846254e-08,1.1195682750951869e-07,6.468043335010041e-06,5.464031778141687e-05,0.0,0.0,2.573573376911894e-05,3.2832971555708133e-06,0.006050084411271053,8.727641286507002e-06,6.99237940122512e-10,3.278571294200721e-24,1.5725175091251114e-17,6.971332327590375e-12,3.1365300846018955e-10,3.08341532319585e-05,1.5948786462447245e-16,1.9791561926003192e-20,1.1346656005902307e-11,2.261180693180523e-20,6.246285201836562e-12,4.853751378473079e-10,5.2245774956732893e-14,4.509284917675447e-12,5.265717958457974e-19,9.206658766109954e-16,9.326316732700348e-16,2.3939912947681476e-19,4.566945257892011e-13,1.1276151795194045e-17,5.873320834128725e-18,2.0358561887945503e-16,3.76,0.0,0.5372807076086489,0.9782029634420163,0.02172915440811805,9.702205637582087e-09,9.301140235183134e-05,0.006094635443103045,2.9685896456992815e-15,1.0290035146852811e-16,4.0913684698620945e-13,4.850820737688534e-09,0.015689936865034157,5.992635712371436e-06,9.819236700090224e-13,2.0244507408513843e-16,1.4797068637982092e-09,5.511137522416111e-11,5.104694116696143e-10,4.978046098042358e-06
0.0026068098703836626,0.49138534568186043,9.407817042365633e-08,1.1309687672173929e-07,6.53198273164663e-06,5.575781744488461e-05,0.0,0.0,2.6225864069832263e-05,3.3628281599365736e-06,0.006204262052025096,9.008329325244474e-06,7.290155795579135e-10,3.3601563571701436e-24,1.5920810231879427e-17,6.968045866310396e-12,3.180928264587898e-10,3.1822227366486364e-05,1.6411329318127617e-16,2.084738862538954e-20,1.182967412774358e-11,2.3591790500692824e-20,6.24098921208471e-12,4.981759890438224e-10,5.429991078868484e-14,4.649202771062661e-12,5.53985383532459e-19,9.489524712216625e-16,9.631904452305013e-16,2.4897727890645463e-19,4.74690004501481e-13,1.1726870368987175e-17,6.172265037170465e-18,2.176488532669959e-16,3.76,0.0,0.5368463161218794,0.9777699485232029,0.022160455496355976,9.862488751323622e-09,9.388565532112058e-05,0.0062502454807161125,2.9658223517660483e-15,1.0280442355614968e-16,4.089147557401015e-13,4.946454788801275e-09,0.0159676269911273,6.04614870377482e-06,1.0010530836047255e-12,2.0636330057596974e-16,1.508184497451623e-09,5.6253994246457835e-11,5.150287495396317e-10,5.141473367728843e-06
0.0026213698960839012,0.4913999439750836,9.525904847003259e-08,1.1422069677665095e-07,6.594914944557402e-06,5.688818933583075e-05,0.0,0.0,2.6720647336419025e-05,3.44383734264092e-06,0.00636114855474592,9.297439725658506e-06,7.595397818667682e-10,3.44820140011976e-24,1.6115468822005192e-17,6.964729296452837e-12,3.225466069729178e-10,3.282729614018784e-05,1.6884047443221742e-16,2.1945615950763557e-20,1.2328429603911124e-11,2.460484517529274e-20,6.2356460821355125e-12,5.112136098433996e-10,5.640899537596737e-14,4.792606401516131e-12,5.824831928521618e-19,9.78054674639379e-16,9.945948821852202e-16,2.5884853291369505e-19,4.932226571105404e-13,1.2191411976335942e-17,6.482753752800898e-18,2.325047917518561e-16,3.76,0.0,0.5364080491952935,0.9773330578780273,0.022595604281410518,1.00248723501775e-08,9.474407368840472e-05,0.00640859283971883,2.9630311517430467e-15,1.0270766695224773e-16,4.086881527485576e-13,5.041492257033703e-09,0.01624646913129261,6.0985622797960555e-06,1.0200451459910206e-12,2.1025257538895383e-16,1.536446309351271e-09,5.7393102875735096e-11,5.19494507813388e-10,5.307939919181722e-06
0.002634473919214116,0.4914132981666867,9.631760082348859e-08,1.1521801470511544e-07,6.650678489017546e-06,5.7916448085152545e-05,0.0,0.0,2.7169867132557402e-05,3.518019138698626e-06,0.006504671363988341,9.56496315145146e-06,7.876447706613239e-10,3.525397494460931e-24,1.628979376963301e-17,6.961719127615837e-12,3.2656616940291833e-10,3.374618458654115e-05,1.7318274398792053e-16,2.2970996606738404e-20,1.2791003174432344e-11,2.5545445294681578e-20,6.2307977547021534e-12,5.231509612379716e-10,5.835428997384459e-14,4.924698212552451e-12,6.090778104480157e-19,1.0049563263684208e-15,1.0235930632748543e-15,2.679868056405133e-19,5.103682534483941e-13,1.2621513656572984e-17,6.7722749371211834e-18,2.465789408335553e-16,3.76,0.0,0.5360103600005132,0.976936606756127,0.022990463869343804,1.0172814686207144e-08,9.550291900071477e-05,0.006553454647580781,2.9604990478352734e-15,1.0261989189901808e-16,4.084803112919907e-13,5.126456594251693e-09,0.016498338942379898,6.144783060221912e-06,1.0370084472231888e-12,2.1372569034166962e-16,1.5616795363319008e-09,5.841467842620559e-11,5.234327019105293e-10,5.460334483396979e-06
0.0026475779423443305,0.4914268574130642,9.737197514139915e-08,1.1620175308568052e-07,6.705600940945459e-06,5.8954979309862755e-05,0.0,0.0,2.762273637599746e-05,3.593416046862047e-06,0.006650404266281164,9.839536912820398e-06,8.163450416974826e-10,3.6024516115790114e-24,1.6463268838802325e-17,6.958685461946438e-12,3.305956089000036e-10,3.467844875045358e-05,1.7760894592309553e-16,2.403211388352122e-20,1.326676548575539e-11,2.6513879976677484e-20,6.2259127219618884e-12,5.352820121511982e-10,6.034437474073672e-14,5.059703359099434e-12,6.365883464308539e-19,1.0325414961108739e-15,1.0532969031736838e-15,2.7736906767652495e-19,5.279617806957476e-13,1.306317479653936e-17,7.071538393442053e-18,2.613440022974405e-16,3.76,0.0,0.5356096525643654,0.9765371365423917,0.023388320051810945,1.0322460252546611e-08,9.62485981578234e-05,0.006700549392700943,2.9579483590775977e-15,1.0253147261575323e-16,4.0826874308570916e-13,5.210830115044474e-09,0.01675100571957267,6.190093263532268e-06,1.0538382774846711e-12,2.1717083009478493e-16,1.5867051227858274e-09,5.943226243033736e-11,5.272933884787746e-10,5.61514466357228e-06
0.0026593715631615237,0.4914392365562786,9.831721829309899e-08,1.1707536165824551e-07,6.754303489337398e-06,5.989837801321847e-05,0.0,0.0,2.803339069347695e-05,3.662318848783622e-06,0.0067834590175627025,1.0092769830291122e-05,8.42679626299058e-10,3.6743142292808774e-24,1.661864835687935e-17,6.955935415179493e-12,3.3423000802563365e-10,3.5528758421823014e-05,1.816648573101287e-16,2.501822405081008e-20,1.370639826666039e-11,2.740966184218102e-20,6.221485395008122e-12,5.463662657923177e-10,6.217383705282353e-14,5.183734173031213e-12,6.621463164588578e-19,1.057961423644126e-15,1.080641692909359e-15,2.8602423028257283e-19,5.441836936439065e-13,1.3470693396731306e-17,7.349358490527834e-18,2.752427767883035e-16,3.76,0.0,0.5352464833299198,0.976175079846411,0.02374890497730813,1.0458597827600447e-08,9.69083408152843e-05,0.006834849238525399,2.9556371584363694e-15,1.024513551644792e-16,4.080751219555946e-13,5.286221592339089e-09,0.0169790338946912,6.23008751178167e-06,1.0688627697685089e-12,2.2024586805763134e-16,1.6090386495171712e-09,6.034425889527964e-11,5.307011940124418e-10,5.756519200683451e-06
0.002671165183978717,0.49145178268644374,9.925885473649818e-08,1.1793771341779463e-07,6.8023096401427355e-06,6.0849980267491176e-05,0.0,0.0,2.8446910363687783e-05,3.7322181254164743e-06,0.006918313796906465,1.0351877785660635e-05,8.694870698014171e-10,3.745260089821904e-24,1.677330147844538e-17,6.953166989838729e-12,3.3787141109632447e-10,3.638959027369964e-05,1.857897838871926e-16,2.603426628953989e-20,1.4157029551079117e-11,2.83287335340597e-20,6.217029435680801e-12,5.576086784760973e-10,6.403969543906668e-14,5.310190528056368e-12,6.88473834398673e-19,1.083951455457694e-15,1.1085728974385788e-15,2.9488162050045144e-19,5.607772188733184e-13,1.3887835260664552e-17,7.635354467790766e-18,2.8973766989728787e-16,3.76,0.0,0.5348809591462388,0.975810667080039,0.024111827929730798,1.059611535817861e-08,9.755722330107483e-05,0.006970967430120646,2.953311481049861e-15,1.0237073589081492e-16,4.0787844039464826e-13,5.361061335874468e-09,0.017207608364470797,6.269333103770159e-06,1.0837640790879532e-12,2.2329518138915716e-16,1.6311820385403744e-09,6.125225733940199e-11,5.340452726799568e-10,5.899812178774555e-06
0.00268295880479591,0.4914644961727014,1.001967948599685e-07,1.1878870518866136e-07,6.849613566761083e-06,6.180972920020052e-05,0.0,0.0,2.886325131158043e-05,3.8031194191217422e-06,0.007054972690409811,1.0616937832788673e-05,8.967633249869155e-10,3.815868323642106e-24,1.692721367293191e-17,6.950380498910009e-12,3.4151936264057147e-10,3.726078788353782e-05,1.899842201857953e-16,2.7080724893943292e-20,1.4618806569777525e-11,2.927144719690672e-20,6.212545364805923e-12,5.690098036765189e-10,6.594200728511405e-14,5.439103621061988e-12,7.155841191937691e-19,1.1105193019651593e-15,1.1370974587748323e-15,3.039433523048914e-19,5.777466075125094e-13,1.4314722268848217e-17,7.929659056645345e-18,3.048462297173667e-16,3.76,0.0,0.5345131230112175,0.9754439410426917,0.02447704620338968,1.0735012687465796e-08,9.819516982959543e-05,0.0071089079547069925,2.950971602790035e-15,1.0228962435390991e-16,4.0767868203733527e-13,5.4353167004700615e-09,0.017436682243255976,6.307825914271835e-06,1.0985354344483971e-12,2.2631739728024186e-16,1.6531250991082147e-09,6.215588674632373e-11,5.373252764869191e-10,6.045004092843102e-06
0.0026947524256131033,0.4914773773496639,1.0113095488012606e-07,1.1962824656841714e-07,6.896209908484571e-06,6.277756717496417e-05,0.0,0.0,2.9282368799161913e-05,3.8750281067529855e-06,0.0071934394140701985,1.0888026515350955e-05,9.245028580329571e-10,3.888515125845666e-24,1.7080369744569803e-17,6.947576250153817e-12,3.451734182948425e-10,3.8142189713206355e-05,1.9424862306089157e-16,2.815805614890989e-20,1.5091875006390774e-11,3.0238141335166955e-20,6.208033711210069e-12,5.805701665873838e-10,6.788079380291008e-14,5.570504675958386e-12,7.434907105106105e-19,1.1376726152545823e-15,1.166222263971786e-15,3.1321150796984537e-19,5.950957083326245e-13,1.4751475001767962e-17,8.232405016872307e-18,3.205861565033925e-16,3.76,0.0,0.5341430181514091,0.975074944766954,0.024844516865098518,1.0875289463442145e-08,9.882211553846073e-05,0.007248674422929035,2.948617800500904e-15,1.0220803015169895e-16,4.074758335607702e-13,5.508956437464642e-09,0.01766620878249682,6.345562551725513e-06,1.1131703268855208e-12,2.293112027494535e-16,1.674858569133487e-09,6.305482614182764e-11,5.405409158241842e-10,6.192074589621683e-06
0.0027053666843485772,0.4914891140337084,1.0196840018272266e-07,1.2037397845133297e-07,6.937537784094363e-06,6.365548929708387e-05,0.0,0.0,2.966191099464425e-05,3.940611555779931e-06,0.007319607934302031,1.1137223649852974e-05,9.498596946187358e-10,3.953434143570874e-24,1.721755288364397e-17,6.945037509738114e-12,3.4846692919682485e-10,3.894403854432026e-05,1.981467675526959e-16,2.915440384795588e-20,1.5527409871563506e-11,3.1128960255179134e-20,6.203950079552441e-12,5.911110528621853e-10,6.965686990892466e-14,5.690918655328624e-12,7.692977945896953e-19,1.1626174461533294e-15,1.1929534442192466e-15,3.2173099617781833e-19,6.110377366731839e-13,1.5153086574642818e-17,8.512203102288916e-18,3.35306645572472e-16,3.76,0.0,0.533808019896108,0.9747409427863905,0.025177130617356887,1.1002717545093052e-08,9.937691584520449e-05,0.007376028108224859,2.9464877024387744e-15,1.0213419063278638e-16,4.072906180483548e-13,5.57468042384207e-09,0.017873131197070367,6.378876761507546e-06,1.1262198978662122e-12,2.3198028711026063e-16,1.6942320113180626e-09,6.385959671440437e-11,5.433797678399537e-10,6.326026750505732e-06
0.002715980943084051,0.49150098698671696,1.0280266785885453e-07,1.2111032213374235e-07,6.978285967646784e-06,6.453987338852764e-05,0.0,0.0,3.004363195840771e-05,4.0070188932995445e-06,0.007447245699090793,1.1391420594150507e-05,9.755831327882264e-10,4.0174745227841815e-24,1.7354104967409304e-17,6.942484879724067e-12,3.5176472548380537e-10,3.975389362923292e-05,2.0210226471145194e-16,3.0176434130094395e-20,1.5972311371766743e-11,3.2039741856534415e-20,6.199844922946959e-12,6.017816677017132e-10,7.146246903140927e-14,5.813395975853098e-12,7.957693658965178e-19,1.1880481426009827e-15,1.2201812962533306e-15,3.3042074865293355e-19,6.272933118712534e-13,1.556287289273428e-17,8.799041399448924e-18,3.505660700331196e-16,3.76,0.0,0.5334712508847491,0.9744051685348879,0.02551150234607666,1.1131262020794862e-08,9.99227287542411e-05,0.007504865534347714,2.944346753080083e-15,1.0205997496350413e-16,4.0710288299476277e-13,5.639859595548446e-09,0.018080348742673964,6.411574793220538e-06,1.139149518906908e-12,2.3462444647041823e-16,1.713421864368021e-09,6.466007046040055e-11,5.461661713308054e-10,6.461467473417733e-06
0.002726595201819525,0.49151299638256746,1.0363371564388277e-07,1.2183723589275283e-07,7.018452108396795e-06,6.543067615732932e-05,0.0,0.0,3.0427497823233024e-05,4.0742536844217405e-06,0.007576354654215609,1.1650672029985981e-05,1.0016690607452871e-09,4.083773936958424e-24,1.7490018292228138e-17,6.939918584959525e-12,3.550665067202239e-10,4.0571627618274587e-05,2.0611543913706921e-16,3.122448639982737e-20,1.642668225634636e-11,3.2970727391099867e-20,6.195718628009893e-12,6.125823358550718e-10,7.329759833962396e-14,5.9379594280424114e-12,8.229155864710763e-19,1.2139701493910643e-15,1.2479107227048852e-15,3.392821990448144e-19,6.438651657419275e-13,1.598091970184987e-17,9.093015534212132e-18,3.6637760600765117e-16,3.76,0.0,0.5331327429483121,0.9740676537111431,0.025847600435402445,1.126092225026354e-08,0.00010045952837988266,0.0076351885579528656,2.9421951557618105e-15,1.0198539019054708e-16,4.06912623625666e-13,5.704474050471186e-09,0.018287827775083025,6.4436555999509065e-06,1.151955004808433e-12,2.372428412733531e-16,1.7324220334727934e-09,6.545602636348809e-11,5.489000387444725e-10,6.598380306686082e-06
0.002737209460554999,0.491525142372406,1.044614992182808e-07,1.2255468584315144e-07,7.0580341103717495e-06,6.632785400803367e-05,0.0,0.0,3.081347436850273e-05,4.142319379072268e-06,0.007706936506640854,1.191503226484356e-05,1.0281121321180004e-09,4.150397327899742e-24,1.7625285446153348e-17,6.9373388615570486e-12,3.5837198029892447e-10,4.139711045301197e-05,2.1018657593667322e-16,3.2298844027299576e-20,1.689062411353706e-11,3.3922166602914186e-20,6.191571587278269e-12,6.235133639550448e-10,7.516220173600317e-14,6.064631802990787e-12,8.507454842175034e-19,1.2403888654871096e-15,1.2761465879403513e-15,3.483167208119305e-19,6.607557981560716e-13,1.6407311962597138e-17,9.39422063753403e-18,3.827544932212416e-16,3.76,0.0,0.5327925279705757,0.9737284300698447,0.026185393216720886,1.1391697478950091e-08,0.00010098729558863385,0.007766998793333622,2.9400331132535014e-15,1.0191044334630421e-16,4.067198362764177e-13,5.768504038438388e-09,0.0184955348328968,6.4751185837723156e-06,1.164632362320609e-12,2.398346622787522e-16,1.7512269063826464e-09,6.624726913992641e-11,5.515813166750362e-10,6.736748335830851e-06
0.002747823719290473,0.49153742508566334,1.0528598113509583e-07,1.2326264486497812e-07,7.097030495759092e-06,6.72313630996628e-05,0.0,0.0,3.1201527043118046e-05,4.2112193099873584e-06,0.007838992726278667,1.218455522648061e-05,1.0549077899308007e-09,4.216124195800631e-24,1.7759901001283432e-17,6.934745946405558e-12,3.616808612822637e-10,4.2230209588049844e-05,2.143159721136883e-16,3.339981660452114e-20,1.7364237328313163e-11,3.489431060194678e-20,6.187404188771344e-12,6.345750406941063e-10,7.705623534686126e-14,6.193435886951492e-12,8.792680431057215e-19,1.2673096418056473e-15,1.3048937174923655e-15,3.575256573947479e-19,6.779678766012689e-13,1.6842134070379313e-17,9.702750758970866e-18,3.9971003272669573e-16,3.76,0.0,0.5324506378586631,0.9733875293918973,0.026524848997902802,1.1523586842553054e-08,0.00010150601744653391,0.00790029761443297,2.9378608284454697e-15,1.0183514146287957e-16,4.065245184730471e-13,5.8319307093619755e-09,0.01870343666553967,6.505963559821775e-06,1.1771777798262693e-12,2.4239913607402487e-16,1.7698308127164026e-09,6.703358547467553e-11,5.542099903735607e-10,6.876554214288259e-06
0.0027573765521523995,0.49154859651566263,1.0602516774483868e-07,1.2389167671116047e-07,7.131625652863058e-06,6.804989808999343e-05,0.0,0.0,3.1552520732084106e-05,4.273945178964239e-06,0.007959104932850871,1.2431584285531963e-05,1.0793214535825581e-09,4.275991118043582e-24,1.788049365956849e-17,6.9324012332724795e-12,3.6466153820988876e-10,4.2986399303894615e-05,2.1808248620299023e-16,3.441371047161355e-20,1.779884021202336e-11,3.57871412853533e-20,6.183636445197955e-12,6.446424785956657e-10,7.878600396362184e-14,6.311200999917064e-12,9.055386983423493e-19,1.2919719847667954e-15,1.3312072219063418e-15,3.6596393160188986e-19,6.937356861363313e-13,1.7240750536719927e-17,9.98676843833729e-18,4.154758075746538e-16,3.76,0.0,0.5321415308938644,0.9730793111892082,0.02683175486765827,1.1643239054595268e-08,0.00010196512769448911,0.008021540237288965,2.9358971827521905e-15,1.0176707202518307e-16,4.0634656859347507e-13,5.8884844138590746e-09,0.018890687548834342,6.533195821391629e-06,1.1883528435278738e-12,2.4468317804480596e-16,1.7863981291200613e-09,6.77368960244315e-11,5.565308362160394e-10,7.0035941964222864e-06
0.002766929385014326,0.49155987884267305,1.0676163659405755e-07,1.2451299533355872e-07,7.165745018459645e-06,6.887349348873482e-05,0.0,0.0,3.1905142235556815e-05,4.337351644764991e-06,0.008080413117607198,1.2682877293217882e-05,1.1040128874909906e-09,4.3370002620531904e-24,1.8000550825309757e-17,6.930046188789634e-12,3.676445538642734e-10,4.374854915830638e-05,2.2189663187268825e-16,3.5449630069687594e-20,1.8241428644248318e-11,3.66971115740503e-20,6.1798528112073915e-12,6.548161468135362e-10,8.053954481347974e-14,6.43072784345148e-12,9.323853551244576e-19,1.3170491209442227e-15,1.357942190080063e-15,3.7454551653509874e-19,7.097676335107472e-13,1.7646323146504888e-17,1.027686409526528e-17,4.3173088935527616e-16,3.76,0.0,0.5318311161701172,0.9727697834992195,0.027139958997652775,1.1763792151309028e-08,0.00010241690513103724,0.008143990200792855,2.933925552874257e-15,1.0169872582398452e-16,4.0616656954901236e-13,5.944523019377813e-09,0.019078045546867504,6.559928123737026e-06,1.1994155810073291e-12,2.4694397387429e-16,1.802794835568217e-09,6.843593078124168e-11,5.588091261540689e-10,7.131771243867169e-06
0.0027764822178762525,0.4915712721166585,1.0749536766008267e-07,1.2512659584685032e-07,7.199388277452793e-06,6.970211697771501e-05,0.0,0.0,3.225936575080309e-05,4.401440888919511e-06,0.008202917865411122,1.293847275268635e-05,1.1289778637306707e-09,4.3968445883680024e-24,1.81200698427816e-17,6.927680988128427e-12,3.706297167939215e-10,4.4516557907628996e-05,2.2575859542548046e-16,3.6507766785854975e-20,1.8692073212207612e-11,3.7624402464136384e-20,6.176053571382405e-12,6.650962190822255e-10,8.231678547522833e-14,6.552033004903193e-12,9.598141266893357e-19,1.3425448462781878e-15,1.3851020584230795e-15,3.8327132408668277e-19,7.260654071159374e-13,1.8058911788474938e-17,1.057310553800067e-17,4.484850776612715e-16,3.76,0.0,0.5315194169236674,0.9724589694726711,0.02744943830748654,1.1885245286171215e-08,0.00010286135318060648,0.008267648013599336,2.931946085963763e-15,1.0163010796136537e-16,4.059845226819202e-13,6.00003444427627e-09,0.01926548692408031,6.5861611801161e-06,1.210363604569154e-12,2.491810387793053e-16,1.8190175110434036e-09,6.913056355255177e-11,5.610449200816413e-10,7.261071893139762e-06
