Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73)
2.5258759332292754e-06,0.7601171020469951,0.0004673924680402177,3.620229142227031e-05,0.00021279674780666396,0.002492650919594977,0.0,0.0,7.80956765623801e-05,1.3191653390686587e-07,5.5443630550234596e-05,5.182566318318556e-07,3.6521531434904073e-09,1.1862109034845894e-12,1.3496004535376289e-09,3.150805041285841e-07,2.342853486462766e-07,2.3578250180112866e-07,4.858314704769614e-09,7.21336432351136e-11,1.079751469178938e-05,2.7920480482958427e-11,8.736371474700976e-09,7.642188191950716e-11,7.2842025792819e-12,9.540895930458844e-06,5.544595030814404e-09,9.47597864532571e-09,3.70136988231852e-14,2.5232472755752313e-13,1.0590418415693383e-10,1.110205880959487e-12,2.0041815129886456e-08,1.591673115558853e-12,3.76,0.0,0.6379297603520494,0.9983352738139791,0.0006945870182309529,3.613804157648912e-08,0.09650565151145615,0.0967150213284566,1.3005367424720002e-08,1.9335832271612825e-11,0.0009564030136577216,1.526227753171272e-05,7.057782977042166e-05,0.00011726726990158257,1.5367340601107164e-05,0.0017172289524160446,0.0016120502463414118,0.0037201664361981366,1.9564610091005704e-05,0.00017973141432224375,3.574345166419363e-06,1.0290141348078662e-08,2.8134683543073497e-06,3.886604323536243e-06,1.4704783947966725e-06
2.5430595895712806e-06,0.7602136220082074,0.0004786598042730097,3.7165642389541444e-05,0.00021769004425050494,0.0025604901601668246,0.0,0.0,7.969682604670583e-05,1.3514789052518649e-07,5.735748982210717e-05,5.381734294192246e-07,3.8074001845951234e-09,1.2860500493080874e-12,1.428453366664137e-09,3.2559759895791266e-07,2.433410258437855e-07,2.4476688135568645e-07,5.137816903746872e-09,7.487610166063574e-11,1.0944841351761917e-05,2.8650364600764987e-11,9.028317792634691e-09,8.142944819769457e-11,7.625982735772204e-12,9.908086755893685e-06,5.710222657892735e-09,1.003497184528836e-08,4.006014714125226e-14,2.7368590479667045e-13,1.1249053997488065e-10,1.160911170617575e-12,2.0634713569573836e-08,1.6998465337383648e-12,3.76,0.0,0.6372157469503756,0.9983181164670285,0.0007128743840494129,3.765203946497333e-08,0.09710887941323632,0.09732484793407387,1.3086705781411065e-08,1.9458918031421388e-11,0.0009563865851992313,1.5728648771059464e-05,7.290999660985324e-05,0.00011997630082057832,1.5723585780366584e-05,0.0017634767720293182,0.0016553946245303885,0.0037435382400423114,2.0175296398850155e-05,0.0001820627941425653,3.6814790785873707e-06,1.0611574416001544e-08,2.89878937237518e-06,3.983700645747882e-06,1.549423209029655e-06
2.560243245913286e-06,0.7603103294577671,0.0004901679910757743,3.815209130548895e-05,0.0002226878588282684,0.0026298894616596257,0.0,0.0,8.133101667319746e-05,1.3846060523640907e-07,5.932994792755238e-05,5.587602429298454e-07,3.969476487717453e-09,1.393919822308264e-12,1.5116080508398291e-09,3.364216913143701e-07,2.527242537453833e-07,2.5405000452494167e-07,5.432755229286289e-09,7.771114892536942e-11,1.1093276529692564e-05,2.940599440001612e-11,9.328790205620384e-09,8.674861113954792e-11,7.983862629499193e-12,1.0287978699945383e-05,5.880241774264305e-09,1.062479996857176e-08,4.3346108820908266e-14,2.967736644792241e-13,1.194660150893303e-10,1.2138400247863118e-12,2.1243248606452178e-08,1.8151080113588773e-12,3.76,0.0,0.6365003031410754,0.9983005732932968,0.0007315859270260966,3.9223027102050846e-08,0.09771125826643152,0.09793401455520934,1.3167929828809228e-08,1.958195274628349e-11,0.0009563697872722167,1.6207613614557815e-05,7.5308815902427e-05,0.0001227406999476847,1.6087192403409235e-05,0.0018107877033451201,0.001699729296578309,0.0037669192938835612,2.080266873168307e-05,0.00018440888878578946,3.7914411590349085e-06,1.0942632898713777e-08,2.9863730882682266e-06,4.0831367660992965e-06,1.6323185318925027e-06
2.577426902255291e-06,0.7604072299261754,0.000501921808366602,3.916215887888772e-05,0.00022779233881840895,0.002700880007364434,0.0,0.0,8.299888717300193e-05,1.418569418173928e-07,6.136261584810782e-05,5.800370470874216e-07,4.138694199111776e-09,1.510439194351121e-12,1.59928454760024e-09,3.475606905344328e-07,2.624468932735549e-07,2.636406152518421e-07,5.743956565660549e-09,8.064161944335472e-11,1.124282936878054e-05,3.0188552628078425e-11,9.638008752575025e-09,9.239804855820429e-11,8.358634999317128e-12,1.0680979160489661e-05,6.054758204757445e-09,1.1247061670260565e-08,4.688980222967399e-14,3.2172158177583415e-13,1.2685266808228084e-10,1.269088253166402e-12,2.1867796684841946e-08,1.937911881064838e-12,3.76,0.0,0.6357833875012102,0.9982826358342957,0.0007507308384332132,4.085301199425723e-08,0.09831278222258533,0.09854252035580663,1.3249038785043593e-08,1.97049411077493e-11,0.0009563526118216342,1.669947952283135e-05,7.777596313705352e-05,0.00012556151461459825,1.6458303558478685e-05,0.0018591833111289639,0.0017450740033424662,0.003790311084663819,2.144713507259328e-05,0.00018676974569676192,3.9042980289867045e-06,1.1283590921244292e-08,3.076272895314133e-06,4.184973124097001e-06,1.719350272610856e-06
2.5946105585972964e-06,0.7605043290441867,0.0005139261228572675,4.019637695250706e-05,0.00023300567219192682,0.0027734935407835106,0.0,0.0,8.470108577750678e-05,1.4533923061712435e-07,6.34571448752491e-05,6.020243576417932e-07,4.315379878022626e-09,1.6362729326644224e-12,1.6917134616291192e-09,3.5902268367604324e-07,2.725212675378883e-07,2.735476868969327e-07,6.0722910555303805e-09,8.367042985558231e-11,1.1393509510938515e-05,3.09992778504487e-11,9.95619848331543e-09,9.839753603836848e-11,8.751134007702771e-12,1.1087508246980512e-05,6.2338801143294206e-09,1.1903433903687484e-08,5.0710809123665873e-14,3.4867314382133803e-13,1.34673770177359e-10,1.3267557596607034e-12,2.250874245091084e-08,2.0687413451575036e-12,3.76,0.0,0.6350649578637432,0.9982642954524394,0.0007703185028562217,4.2544072944163165e-08,0.09891344528505577,0.09915036447582697,1.333003184853852e-08,1.9827888051937543e-11,0.000956335050577341,1.720456075162425e-05,8.031315122264926e-05,0.00012843980992901217,1.6837064932742615e-05,0.0019086855614571547,0.0017914488367609628,0.0038137151358482763,2.2109112368070104e-05,0.00018914541484282211,4.020117700671346e-06,1.163472985861784e-08,3.1685433040231475e-06,4.289271904275837e-06,1.810712640955218e-06
2.6117942149393016e-06,0.7606016325443709,0.0005261858892360343,4.125528871446082e-05,0.0002383300882235695,0.002847762373983866,0.0,0.0,8.643827025751183e-05,1.489098705465837e-07,6.561522752606503e-05,6.247432450149783e-07,4.49987514617771e-09,1.7721348516370666e-12,1.7891364331043949e-09,3.7081593861163917e-07,2.829601817316689e-07,2.837804277163937e-07,6.41867431534276e-09,8.680058149249356e-11,1.1545327120795079e-05,3.1839466958554334e-11,1.0283589553618623e-08,1.0476801139081765e-10,9.16223752089489e-12,1.1507999182990436e-05,6.417718054318201e-09,1.2595675550425792e-08,5.4830176940453495e-14,3.7778245585288503e-13,1.4295387049884394e-10,1.3869467139885026e-12,2.3166478898816463e-08,2.208110309537553e-12,3.76,0.0,0.6343449713060874,0.9982455433276349,0.0007903585020270083,4.4298362808821485e-08,0.09951324130595342,0.09975754603103446,1.3410908197612043e-08,1.995079877105942e-11,0.0009563170950418148,1.772317847662856e-05,8.29221311805235e-05,0.00013137666897581837,1.722362484995302e-05,0.0019593168282363536,0.001838874244829332,0.0038371330082403584,2.2789026689954576e-05,0.00019153594877340362,4.138969600045221e-06,1.199633851112198e-08,3.2632399604150386e-06,4.3960970907683076e-06,1.90660850059797e-06
2.628977871281307e-06,0.7606991462626842,0.0005387061513480118,4.2339448912304664e-05,0.0002437678581045322,0.0029237193959922823,0.0,0.0,8.82111079570989e-05,1.5257133112633076e-07,6.783859847667693e-05,6.482153482671803e-07,4.69253736491565e-09,1.9187912854685564e-12,1.891806629225935e-09,3.8294890713533287e-07,2.93776943951481e-07,2.943482864582956e-07,6.7840697615852895e-09,9.003516292459253e-11,1.169829291079019e-05,3.2710477783893346e-11,1.0620417321550562e-08,1.1153164294815278e-10,9.592869519658905e-12,1.1942898721787977e-05,6.606385009501474e-09,1.332563120862763e-08,5.927052891906614e-14,4.0921499557588916e-13,1.5171886479102471e-10,1.4497697301536844e-12,2.3841407518001062e-08,2.35656533426575e-12,3.76,0.0,0.633623384138582,0.9982263704536646,0.0008108606187217779,4.6118111377069484e-08,0.10011216398302698,0.10036406411278644,1.3491666990067805e-08,2.007367872543164e-11,0.0009562987366371023,1.825566091942746e-05,8.560469284294845e-05,0.00013437319301577076,1.7618134308208133e-05,0.002011099899783008,0.001887371036586704,0.0038605663008116453,2.3487313398677714e-05,0.00019394140268091375,4.260924589585683e-06,1.2368713283296715e-08,3.360419664405668e-06,4.505514523622564e-06,2.00724973675636e-06
2.646161527623312e-06,0.7607968761400552,0.0005514920433719305,4.344942406986284e-05,0.0002493212955562231,0.0030013980812276476,0.0,0.0,9.002027582188875e-05,1.5632615459315215e-07,7.012903551361422e-05,6.724628893894812e-07,4.893740341008648e-09,2.0770647958975485e-12,1.9999892555834323e-09,3.9543022808212834e-07,3.049853869842814e-07,3.0526095807942893e-07,7.169491053277048e-09,9.337735260537832e-11,1.1852418167409978e-05,3.3613731822674155e-11,1.096692244508082e-08,1.1871190193643248e-10,1.00440026483971e-11,1.2392667575368197e-05,6.799996445981559e-09,1.4095235146062337e-08,6.405618266488048e-14,4.431484188984719e-13,1.6099606777892057e-10,1.5153380520133402e-12,2.4533938441570954e-08,2.514687708122837e-12,3.76,0.0,0.6329001518929003,0.9982067676347947,0.0008318348407242098,4.80056283712139e-08,0.1007102068564982,0.10096991778782961,1.3572307362780568e-08,2.0196533655996975e-11,0.000956279966576267,1.8802343474496075e-05,8.836266555760697e-05,0.0001374305016813085,1.8020747017791077e-05,0.0020640579854609353,0.0019369603871081747,0.0038840166515468617,2.4204417307705448e-05,0.00019636183446291442,4.386054991136425e-06,1.2752158366691672e-08,3.4601403882397752e-06,4.617591956921271e-06,2.112857638659132e-06
2.6633451839653174e-06,0.7608948282239741,0.0005645487909921681,4.458579270676678e-05,0.0002549927574446308,0.0030808324979662155,0.0,0.0,9.186646042136506e-05,1.6017695806711248e-07,7.248836050335226e-05,6.975086879300508e-07,5.103875062273316e-09,2.2478381300730086e-12,2.1139620880364833e-09,4.0826873045712016e-07,3.165998911085541e-07,3.1652838958513467e-07,7.576004656325665e-09,9.683042161105305e-11,1.2007714778608732e-05,3.455071707525565e-11,1.1323350981004002e-08,1.2633363917204065e-10,1.0516660910790212e-11,1.285778085736467e-05,6.998670359916078e-09,1.4906515424428483e-08,6.921327782760385e-14,4.797734203676506e-13,1.7081428936073452e-10,1.5837697462007836e-12,2.5244490595690163e-08,2.6830956550096866e-12,3.76,0.0,0.6321752293103955,0.9981867254822705,0.0008532913648543872,4.996330657889205e-08,0.10130736330584367,0.10157510609810261,1.365282843127508e-08,2.031936959737087e-11,0.0009562607757994482,1.93635688371975e-05,9.119791889759113e-05,0.00014054973316922082,1.843161943905879e-05,0.002118214722375183,0.00198766384249984,0.00390748573830406,2.4940792849103565e-05,0.000198797304785626,4.514434608785313e-06,1.3146985926435826e-08,3.5624612949540807e-06,4.732399118754736e-06,2.2236632973923145e-06
2.6805288403073226e-06,0.7609930086700928,0.0005778817125648024,4.574914556064362e-05,0.0002607846443947737,0.003162057316835094,0.0,0.0,9.375035796492872e-05,1.641264357803567e-07,7.491844038021574e-05,7.233761759607702e-07,5.3233504640958855e-09,2.4320584445446832e-12,2.2340160257984134e-09,4.2147343657254064e-07,3.286354079584138e-07,3.2816078599459803e-07,8.004732535640202e-09,1.0039773648179342e-10,1.2164195262468069e-05,3.552299100486117e-11,1.1689954485190866e-08,1.344231663487937e-10,1.101192252062517e-11,1.3338728540282679e-05,7.2025273271174876e-09,1.5761598201738314e-08,7.476991361531392e-14,5.192946518439394e-13,1.8120391483238056e-10,1.6551879026652005e-12,2.5973491849910614e-08,2.862446680516159e-12,3.76,0.0,0.6314485703303903,0.9981662344105049,0.0008752406010639881,5.1993625121183116e-08,0.1019036265465252,0.10217962806054505,1.3733229289298424e-08,2.0442192891433338e-11,0.0009562411551695269,1.99396871327171e-05,9.411236337658534e-05,0.00014373204442982287,1.8850910820353757e-05,0.002173594182120176,0.002039503324892766,0.0039309752796900955,2.56969042401294e-05,0.00020124787714877112,4.646138751755428e-06,1.3553516291694688e-08,3.66744275685545e-06,4.850007773103071e-06,2.339908019697926e-06
2.697712496649328e-06,0.7610914237438343,0.0005914962202763883,4.6940085811919725e-05,0.00026669940140471135,0.003245107819329035,0.0,0.0,9.56726743113386e-05,1.681773613690062e-07,7.742118815284452e-05,7.500894133913366e-07,5.5525942280325536e-09,2.6307418123067855e-12,2.360455666426144e-09,4.35053565190182e-07,3.4110748550188555e-07,3.4016861643417074e-07,8.456854981158802e-09,1.0408276216959843e-10,1.2321872797144763e-05,3.653218362017633e-11,1.2066990114195246e-08,1.4300834219695038e-10,1.153092291700546e-11,1.3836015927505138e-05,7.411690553544804e-09,1.6662712219805367e-08,8.075629692689581e-14,5.619317031658587e-13,1.9219698935445044e-10,1.7297208430956984e-12,2.6721379168356087e-08,3.053440067503836e-12,3.76,0.0,0.6307201280784149,0.9981452846335267,0.000897693176598195,5.409915286333735e-08,0.10249898962666715,0.10278348266691406,1.3813509008385839e-08,2.0565010201486057e-11,0.000956221095358825,2.053105604586362e-05,9.71079511688518e-05,0.00014697861135229935,1.927878323590922e-05,0.0022302208775799785,0.0020925011374319596,0.003954487035951496,2.6473225650750556e-05,0.0002037136179517798,4.78124425728934e-06,1.3972078150060798e-08,3.775146373998489e-06,4.970491783683107e-06,2.461843758318013e-06
2.714896152991333e-06,0.7611900798220054,0.0006053978212940836,4.815922931121858e-05,0.0002727395184585748,0.003330019906345271,0.0,0.0,9.76341249711854e-05,1.7233259022949e-07,7.999856392941466e-05,7.776731036380651e-07,5.792053613680502e-09,2.8449780307954636e-12,2.4935999034290356e-09,4.4901853466677196e-07,3.540322941870528e-07,3.525626203613703e-07,8.933613574232384e-09,1.078890650979987e-10,1.2480761252160862e-05,3.758000068658529e-11,1.2454720728247753e-08,1.5211866381351553e-10,1.2074857953703856e-11,1.43501641405361e-05,7.626285926711644e-09,1.7612193484100725e-08,8.720490194963601e-14,6.079201487825565e-13,2.0382730688271748e-10,1.8075023375047561e-12,2.748859876167424e-08,3.2568195300955295e-12,3.76,0.0,0.6299898548544008,0.998123866161401,0.0009206599402247458,5.6282551974798213e-08,0.10309344542368155,0.10338666888360841,1.3893666637419978e-08,2.0687828526994666e-11,0.0009562005867147522,2.1138040951656616e-05,0.00010018667683361145,0.0001502906289458504,1.971540162371617e-05,0.002288119769778339,0.0021466799692561925,0.003978022809880802,2.727024137198378e-05,0.00020619459656137857,4.919829513503045e-06,1.4403008745913255e-08,3.885634992643458e-06,5.093927179816839e-06,2.5897335594956234e-06
2.7320798093333384e-06,0.7612889833944182,0.0006195921189057103,4.940720480927062e-05,0.0002789075311379971,0.0034168301067308573,0.0,0.0,9.963543510202649e-05,1.7659506194064434e-07,8.265257596179988e-05,8.0615260965464e-07,6.04219632504933e-09,3.0759357498035792e-12,2.633782547230537e-09,4.6337796609989816e-07,3.6742665431235953e-07,3.6535381392225195e-07,9.436314301099504e-09,1.1182031633932903e-10,1.2640875221091496e-05,3.866822707099442e-11,1.2853414995670339e-08,1.6178536348208754e-10,1.2644987272968918e-11,1.4881710621958877e-05,7.846442068039222e-09,1.861249014348351e-08,9.415064213862681e-14,6.575126645718642e-13,2.1613050379489053e-10,1.8886718292552006e-12,2.8275606239663222e-08,3.4733760360447425e-12,3.76,0.0,0.6292577021208374,0.9981019687962294,0.0009441519665305102,5.8546581645515984e-08,0.10368698664084029,0.10398918565150127,1.3973701202183562e-08,2.081065521893715e-11,0.0009561796195009677,2.1761015046630473e-05,0.00010335057804337001,0.00015366931151626097,2.0160933823319937e-05,0.002347316274776053,0.002202062900464317,0.0040015844477385,2.808844598494e-05,0.00020869088538058003,5.061974482186249e-06,1.4846654082823035e-08,3.99897272367604e-06,5.220392224379578e-06,2.723852028263823e-06
2.7492634656753436e-06,0.7613881410655148,0.0006340848136482529,5.068465418927637e-05,0.00028520602123132435,0.0035055755858366825,0.0,0.0,0.00010167733949580297,1.8096780275290205e-07,8.538528170885379e-05,8.355539703322497e-07,6.303511412698323e-09,3.3248679394051466e-12,2.78135297022629e-09,4.781416864716274e-07,3.8130806468004716e-07,3.785534964449579e-07,9.966330820491576e-09,1.1588029491554437e-10,1.2802230055707911e-05,3.979873022534692e-11,1.326334749875004e-08,1.7204151132056432e-10,1.3242637874737602e-11,1.5431209654597277e-05,8.07229038618373e-09,1.9666167577558345e-08,1.0163105557048532e-13,7.109802193133712e-13,2.291441574579129e-10,1.9733746688202136e-12,2.9082866764472576e-08,3.703950808073018e-12,3.76,0.0,0.6285236204908952,0.9980795821284154,0.0009681805602859494,6.08941019658895e-08,0.1042796058037945,0.10459103188578173,1.405361170490553e-08,2.0933497995779733e-11,0.0009561581838238807,2.2400359480768828e-05,0.00010660173631571382,0.00015711589283750474,2.0615550613511835e-05,0.0024078362706129374,0.002258673407063497,0.004025173840190547,2.8928344530453593e-05,0.00021120255991909193,5.2077607215259436e-06,1.5303369130053118e-08,4.115224960970901e-06,5.349967483887017e-06,2.8644858121737883e-06
2.766447122017349e-06,0.7614875595559976,0.0006488817044231883,5.1992232701699984e-05,0.000291637617339977,0.0035962941540719695,0.0,0.0,0.0001037605825581506,1.8545392814588143e-07,8.819878891898492e-05,8.659039172767271e-07,6.576510212941405e-09,3.5931177190950693e-12,2.9366767766879117e-09,4.933197317869983e-07,3.9569473259454463e-07,3.921732570723779e-07,1.0525107892725758e-08,1.2007289122885353e-10,1.2964841901635224e-05,4.097346381407441e-11,1.3684798841116819e-08,1.8292212411638236e-10,1.3869207892889339e-11,1.5999232897382688e-05,8.303965131367784e-09,2.0775913699662746e-08,1.0968650474621642e-13,7.686133455519892e-13,2.4290788999234946e-10,2.0617623565723575e-12,2.9910855204275725e-08,3.9494385154143376e-12,3.76,0.0,0.6277875597165289,0.9980566955330336,0.0009927572608777581,6.33280779780276e-08,0.10487129525704154,0.1051922064758062,1.4133397123800685e-08,2.1056364960101985e-11,0.0009561362694094683,2.305646348996865e-05,0.00010994227774808274,0.0001606316263179651,2.1079425749878738e-05,0.0024697061042916095,0.0023165353658945085,0.004048792923261614,2.979045267916633e-05,0.0002137296988651707,5.3572714087253965e-06,1.5773518033176866e-08,4.2344583996765416e-06,5.4827359007811366e-06,3.0119341041334606e-06
2.783630778359354e-06,0.7615872457044603,0.0006639886895970319,5.3330609201390545e-05,0.0002982049954812314,0.003689024275452746,0.0,0.0,0.00010588591827919756,1.900566454556649e-07,9.109525673219012e-05,8.972298919703317e-07,6.861727325456634e-09,3.882124570576013e-12,3.100136498283747e-09,5.089223502047165e-07,4.106056052705826e-07,4.0622498153689454e-07,1.111416497797434e-08,1.2440211062895427e-10,1.3128727735586465e-05,4.219447149095148e-11,1.4118055756675293e-08,1.9446428073168557e-10,1.4526170590827082e-11,1.6586369938442598e-05,8.541603450751454e-09,2.194454448374005e-08,1.1836039200741826e-13,8.307234948675143e-13,2.574634775039408e-10,2.1539927949078505e-12,3.076005628730339e-08,4.210790667495303e-12,3.76,0.0,0.6270494686765614,0.9980332981656557,0.0010178938468099626,6.585158390639403e-08,0.10546204716033879,0.10579270828495961,1.4213056412602806e-08,2.117926461589332e-11,0.0009561138658782259,2.372972452894779e-05,0.00011337437375497139,0.00016421778516084208,2.1552736002172676e-05,0.00253295259880001,0.0023756730595290766,0.00407244367930405,3.0675296901928295e-05,0.00021627238415893396,5.5105913624906015e-06,1.625747432889096e-08,4.356741054399031e-06,5.618782867976453e-06,3.166509165049029e-06
