Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499)
4.1599257610834296e-08,0.8722312418563405,6.136518787822364e-06,1.7449560929423912e-07,7.023540469373616e-07,1.6245875421224174e-06,0.0,0.0,6.4770337272023604e-06,9.113468375651812e-10,2.058393345114115e-09,5.257101507379361e-10,4.859888432270439e-12,4.8777532358528205e-19,9.75592173252066e-14,3.060376141421638e-10,2.865570173541543e-07,4.4196503120107836e-10,3.6960381066739976e-14,7.786327735529591e-14,1.1439587576065812e-06,4.430317459329485e-12,3.256284050673357e-10,1.1480463639036657e-13,8.587096228908942e-12,4.541487329026764e-10,1.0760760768124407e-10,2.4675965124999046e-11,9.225874852424457e-16,6.551519059262143e-16,7.209390873956721e-14,1.9453826161740508e-16,4.4432299251019094e-12,5.0776616739792636e-14,3.76,0.0,0.5621929876487772,0.9969777647699221,5.1615342951771436e-08,4.796172299398805e-09,0.020811666944069225,0.02081407767788911,4.858288287981924e-08,2.326389051432306e-10,0.003015065357785873,7.168748064835275e-09,1.1494947124872498e-09,1.2991131575048003e-06,1.0622258100520217e-07,2.369789893825016e-06,4.883167936305981e-06,0.0012545071784312385,5.720174730154756e-09,4.4964966159600086e-07,4.075325294397896e-08,2.678552940674506e-10,7.153716483858622e-09,2.22598329025824e-08,5.693808437596662e-12,3.4566020419437164e-12,6.147166196772867e-09,1.343062232119984e-13,2.9123424818238276e-07,2.202043353053144e-11,1.2813190934835873e-08,1.2255489830237085e-13,1.0808411296589689e-12,1.6616867430255556e-10,9.875506448226309e-15,2.4418042914803127e-17,1.119161615546295e-21,1.0701187920533503e-20,3.3841494975444494e-19,3.211581342645511e-13,2.5201608939576348e-22,1.2373605592544342e-11,1.4480555526612264e-16,2.2831623716855615e-12,1.6292132304007705e-16,2.442436443359686e-13,5.610603563537803e-10,9.698361401816765e-12,2.6763021799653885e-14,4.738801162979304e-11,4.067007379494138e-11,3.730456745493925e-15
4.24652237832029e-08,0.8723024759676293,6.30146715410455e-06,1.8200962098951485e-07,7.338029114019515e-07,1.7037772461312881e-06,0.0,0.0,6.608521874980553e-06,9.495665756916522e-10,2.1907177097887182e-09,5.471874810175704e-10,5.2320513153429564e-12,5.295605260388158e-19,1.0183222227305485e-13,3.107987296211298e-10,2.9511677196202143e-07,4.755540437033696e-10,4.104958316177271e-14,8.481588729306063e-14,1.1918367525307886e-06,4.6967407557918626e-12,3.26463801032646e-10,1.215377291961581e-13,8.88012137610181e-12,4.939625856611853e-10,1.1393751648676339e-10,2.626651443198281e-11,9.983872745335382e-16,7.027977521451544e-16,7.615283239302221e-14,2.119025241807653e-16,4.792884362698052e-12,5.5948113994513475e-14,3.76,0.0,0.5617548902460436,0.9969776029455584,5.5081867404752236e-08,5.0395624819974855e-09,0.02123664960228819,0.02123915992114102,4.959460662758608e-08,2.3765450948246337e-10,0.0030150648691427977,7.683202081035286e-09,1.2537906976528995e-09,1.3135670316391323e-06,1.076222534317013e-07,2.447591581339501e-06,5.029479085255647e-06,0.0012801160276016154,6.1134509292439735e-09,4.6841097896707255e-07,4.1629526485831606e-08,2.7904079726413993e-10,7.328999923597201e-09,2.2517054990968465e-08,6.1498867363018716e-12,3.716443906537916e-12,6.389896919943692e-09,1.4769953829438273e-13,3.0002218267898186e-07,2.22653823295798e-11,1.3474298789101718e-08,1.3157523384631388e-13,1.1271412131903998e-12,1.806679501752558e-10,1.0757563945729271e-14,2.696497689410674e-17,1.2340075739625399e-21,1.1832202712357991e-20,3.6795088366091807e-19,3.3863643112937816e-13,2.775670253034286e-22,1.2567091003217708e-11,1.484081311848163e-16,2.3097341604595874e-12,1.6557492534289478e-16,2.6079958584980005e-13,5.658595860582877e-10,1.000505627343709e-11,2.7936259860966093e-14,4.892404261467381e-11,4.191704577330149e-11,3.865910087959819e-15
4.33311899555715e-08,0.8723736553183395,6.46731948300709e-06,1.8965864629988921e-07,7.65966644195886e-07,1.7850109772090754e-06,0.0,0.0,6.739876889507872e-06,9.885654807492798e-10,2.3287105616408884e-09,5.689977994703535e-10,5.62429207818624e-12,5.738422154793636e-19,1.0619014936116427e-13,3.1556273114045775e-10,3.037688469033513e-07,5.110586740549875e-10,4.548748973347424e-14,9.222727441434381e-14,1.240686073497697e-06,4.973012311450363e-12,3.272468291207207e-10,1.2850757344627442e-13,9.176559073304158e-12,5.362826599738879e-10,1.2048841965772536e-10,2.792359098168272e-11,1.078728380912975e-15,7.528006280930728e-16,8.035568406401169e-14,2.3037257184469316e-16,5.161399526127289e-12,6.151695493221458e-14,3.76,0.0,0.5613171312042635,0.9969774405544809,5.870362825865822e-08,5.28995047609102e-09,0.021661300049148707,0.021663911977708682,5.060553951545043e-08,2.4266619323750606e-10,0.003015064378788128,8.222969662135308e-09,1.3651433988182502e-09,1.328098707640622e-06,1.0902572421243065e-07,2.5264062160381484e-06,5.1773961395258874e-06,0.0013057044933831566,6.525239496146596e-09,4.875496889531896e-07,4.2505970698200286e-08,2.904517243823392e-10,7.50536444960947e-09,2.27754956857449e-08,6.632483075009069e-12,3.989967992191582e-12,6.637652013540104e-09,1.6211434361436776e-13,3.089082038124402e-07,2.2511620928871424e-11,1.4155193720015268e-08,1.410602115300648e-13,1.1744163895460818e-12,1.961041528877951e-10,1.169796524968576e-14,2.971519679677074e-17,1.3578680010419333e-21,1.3056804620705042e-20,3.9942435028961413e-19,3.5667555659285547e-13,3.050989633036103e-22,1.2760466279374304e-11,1.5197828716619722e-16,2.3364177483132654e-12,1.6822149871118035e-16,2.780764843003107e-13,5.707156213693583e-10,1.0315928954355573e-11,2.91369801136883e-14,5.0479279301157016e-11,4.3179145382862024e-11,4.003169869400353e-15
4.4197156127940103e-08,0.8724447799529812,6.634075434310596e-06,1.9744152380035208e-07,7.988458287897961e-07,1.8682974498499126e-06,0.0,0.0,6.871098960624024e-06,1.0283431439223237e-09,2.472503779844048e-09,5.911412122451064e-10,6.0372416290023966e-12,6.207063664475596e-19,1.1063286002747156e-13,3.2033748628859335e-10,3.125137531206336e-07,5.485534868469235e-10,5.02952605264787e-14,1.0011747022727133e-13,1.2905061169018397e-06,5.2592658194239546e-12,3.2798125236559554e-10,1.3571776327931417e-13,9.476420857540864e-12,5.812060143990838e-10,1.27262572193186e-10,2.9648532299936835e-11,1.1637934080466537e-15,8.052292912933663e-16,8.470593754039256e-14,2.4999087519217355e-16,5.549320528166014e-12,6.750383909748634e-14,3.76,0.0,0.5608797102474978,0.9969772775948329,6.248422246042913e-08,5.547402084463399e-09,0.02208561853956686,0.022088334103559277,5.161568215034152e-08,2.4767395941624664e-10,0.0030150638867162617,8.788753949511474e-09,1.4838717001342745e-09,1.3427083591562685e-06,1.1043301867132899e-07,2.606236683609032e-06,5.326927606175162e-06,0.0013312725909679483,6.956032286932245e-09,5.070654535188182e-07,4.338260177557167e-08,3.0208788234603585e-10,7.682819088326617e-09,2.303518846453668e-08,7.1426071853222495e-12,4.277618230240525e-12,6.890456097324759e-09,1.776057917197198e-13,3.178928286898373e-07,2.2759154743221616e-11,1.4856097868004135e-08,1.5102441622464543e-13,1.2226671943924789e-12,2.1251708223459454e-10,1.269924500517715e-14,3.2680177227217076e-17,1.4912432547035479e-21,1.438074498072497e-20,4.3292397528937656e-19,3.7528242116413295e-13,3.3472051951214466e-22,1.2954057098231897e-11,1.555181190792624e-16,2.363218677018873e-12,1.7086540301504471e-16,2.960887236596253e-13,5.756287603540505e-10,1.0631014926994151e-11,3.036547370873482e-14,5.205375890377782e-11,4.445648210944925e-11,4.14223912174679e-15
4.5063122300308706e-08,0.8725158499160373,6.801734732500502e-06,2.0535713170790784e-07,8.324410030446698e-07,1.953645355735398e-06,0.0,0.0,7.002188278042421e-06,1.0688991522400382e-09,2.6222303688766723e-09,6.136183792797792e-10,6.471535523149485e-12,6.702398972532989e-19,1.1516025100321231e-13,3.2513067533331264e-10,3.213520037016969e-07,5.881145650112939e-10,5.549483275628363e-14,1.0850695518448592e-13,1.3412962794427057e-06,5.555632919401566e-12,3.2867060082827047e-10,1.4317194508847582e-13,9.779719497218946e-12,6.288311363081461e-10,1.3426217120553836e-10,3.1442675092936575e-11,1.2537695084295426e-15,8.601536288369529e-16,8.92071870408003e-14,2.708004464125214e-16,5.95719301646204e-12,7.393002040261626e-14,3.76,0.0,0.5604426271000891,0.9969771140647503,6.642725427938292e-08,5.811983364620469e-09,0.022509605328227527,0.022512426554454783,5.2625035138637923e-08,2.526778110243008e-10,0.0030150633929215713,9.381263464678977e-09,1.6103019837171787e-09,1.3573960720384859e-06,1.1184415447285348e-07,2.6870858910227943e-06,5.478082005318949e-06,0.0013568203355359735,7.406325097662951e-09,5.269579363999398e-07,4.4259435913194376e-08,3.1394907859394027e-10,7.861372859191585e-09,2.3296160485397558e-08,7.681290342395798e-12,4.5798460945698625e-12,7.148334059622154e-09,1.9423087413307167e-13,3.2697657551752813e-07,2.3007987221585667e-11,1.5577234576547745e-08,1.6148264926296895e-13,1.271894184909698e-12,2.29947366753447e-10,1.3763991539928228e-14,3.58717900703176e-17,1.6346507521035994e-21,1.5810019731262422e-20,4.685409197209117e-19,3.944639493318981e-13,3.665439720628e-22,1.3148181492212555e-11,1.5902992710991137e-16,2.3901415070352436e-12,1.735109126295935e-16,3.1485065690719145e-13,5.805993021363804e-10,1.0950349879199524e-11,3.162203670924951e-14,5.3647518954014845e-11,4.574916623028723e-11,4.28312189180584e-15
4.592908847267731e-08,0.8725868652519588,6.97029715085361e-06,2.1340438703246915e-07,8.66752660590291e-07,2.041063364495079e-06,0.0,0.0,7.133145031342523e-06,1.1102330886021697e-09,2.778024484899687e-09,6.364305010077725e-10,6.9278137919918936e-12,7.225306851443854e-19,1.1977225414107896e-13,3.299497887015098e-10,3.3028411330359255e-07,6.298195066452333e-10,6.110893158598787e-14,1.174166597428721e-13,1.3930559581254117e-06,5.862243227839504e-12,3.2931818699261883e-10,1.5087381915859145e-13,1.008646882891833e-11,6.792579290905798e-10,1.4148935739659945e-10,3.3307355299491246e-11,1.34884846094715e-15,9.176446794444354e-16,9.386314705067115e-14,2.9284483024344377e-16,6.3855630084735076e-12,8.081730560834199e-14,3.76,0.0,0.5600058814866562,0.9969769499623597,7.053633508634138e-08,6.083760629267598e-09,0.022933260669584628,0.02293618958595215,5.3633599086168176e-08,2.576777510649357e-10,0.0030150628973984054,1.0001212032032461e-08,1.744768153738031e-09,1.3721618592719785e-06,1.1325914291426343e-07,2.7689567605057506e-06,5.630867861137194e-06,0.001382347742255148,7.876617638188627e-09,5.472268030992231e-07,4.513648930007926e-08,3.260351210763328e-10,8.041034772276723e-09,2.355843357951779e-08,8.249585619605352e-12,4.897110688089516e-12,7.41131105623472e-09,2.1204845057870453e-13,3.361599630286072e-07,2.325812017972438e-11,1.6318828394177483e-08,1.7244992995533526e-13,1.3220979396124781e-12,2.484364633008142e-10,1.4894846818873496e-14,3.9302310830166083e-17,1.788625239995087e-21,1.73508761883363e-20,5.063689213506824e-19,4.1422707968517777e-13,4.0068531885781306e-22,1.3343149712086469e-11,1.6251619423050188e-16,2.4171899695045946e-12,1.761622127741001e-16,3.343766091696532e-13,5.856275464792486e-10,1.1273969688704239e-11,3.2906969709897947e-14,5.5260597197734935e-11,4.7057308749008866e-11,4.425823148295232e-15
4.679505464504591e-08,0.8726578260051666,7.139762498279439e-06,2.2158224472245604e-07,9.017812521458256e-07,2.1305601242808475e-06,0.0,0.0,7.263969409963205e-06,1.1523445318043292e-09,2.940021462171832e-09,6.595793048811577e-10,7.406720777802735e-12,7.776675834416974e-19,1.24468836211505e-13,3.348021257529513e-10,3.393105976740981e-07,6.737474216956849e-10,6.716108053835796e-14,1.2686796539312561e-13,1.4457845502614173e-06,6.1792243677133455e-12,3.299271200996705e-10,1.5882714119252785e-13,1.0396683614548103e-11,7.32587700076511e-10,1.4894621649339018e-10,3.524390814288079e-11,1.449226749081559e-15,9.777746549635296e-16,9.867765209120405e-14,3.1616809531183535e-16,6.83497673468538e-12,8.818805262763563e-14,3.76,0.0,0.5595694731320965,0.9969767852857803,7.481508313878793e-08,6.3628004463446e-09,0.02335658481786147,0.02335962345340351,5.464137459821158e-08,2.626737825389756e-10,0.003015062400141087,1.0649318701541931e-08,1.887611660165802e-09,1.3870056734233688e-06,1.1467799000362887e-07,2.851852224519449e-06,5.785293694419559e-06,0.0014078548262813637,8.367413505056812e-09,5.678717208811969e-07,4.6013778112972695e-08,3.3834581825205365e-10,8.221813826156765e-09,2.3822025091587066e-08,8.848568144323143e-12,5.2298788275911155e-12,7.679412509708003e-09,2.3111927844548984e-13,3.454435100076335e-07,2.350955407767452e-11,1.708110507535228e-08,1.8394149709434612e-13,1.373279058181534e-12,2.680266565865979e-10,1.6094506396374667e-14,4.298442501936779e-17,1.9537190672327195e-21,1.900981995417839e-20,5.465043363910433e-19,4.3457876499335657e-13,4.372643357748671e-22,1.353926414782974e-11,1.6597956595018073e-16,2.444367095329834e-12,1.7882339676832105e-16,3.546808807678305e-13,5.907137934373443e-10,1.1601910410345963e-11,3.4220577492274513e-14,5.689303151025152e-11,4.838102134323043e-11,4.570348697544717e-15
4.7661020817414513e-08,0.8727287322200449,7.3101306084412455e-06,2.2988969681012522e-07,9.375271867878102e-07,2.2221442621892637e-06,0.0,0.0,7.394661603196988e-06,1.1952330565632486e-09,3.1083578395049337e-09,6.830670318047675e-10,7.908904974579452e-12,8.357404405377178e-19,1.2924999867157346e-13,3.396947946718385e-10,3.48431973254047e-07,7.199789285154033e-10,7.367561184963058e-14,1.3688270565939753e-13,1.499481453469276e-06,6.5067019978310675e-12,3.3050031949758743e-10,1.670357237415927e-13,1.0710379416429221e-11,7.889231491511716e-10,1.5663478064496428e-10,3.725366818230619e-11,1.5551056397756098e-15,1.0406169613520325e-15,1.0365465643631736e-13,3.408148258581399e-16,7.305980489729682e-12,9.606516866254712e-14,3.76,0.0,0.5591334017615808,0.9969766200331216,7.926712337180501e-08,6.649169638697779e-09,0.023779578027051003,0.023782728411956378,5.5648362279498776e-08,2.6766590844468714e-10,0.003015061901143915,1.132630767148738e-08,2.039181522145345e-09,1.4019274170406365e-06,1.161006973604912e-07,2.9357752215758517e-06,5.941368016382434e-06,0.0014333416027585283,8.879220153614307e-09,5.888923587674156e-07,4.689131851115734e-08,3.508809790856332e-10,8.403719006011413e-09,2.4086948590904636e-08,9.479335354701976e-12,5.578625127099812e-12,7.952664108903007e-09,2.5150604248553397e-13,3.548277348958982e-07,2.3762288251541708e-11,1.786429158040911e-08,1.9597281045046708e-13,1.4254381613048894e-12,2.887610586658336e-10,1.7365719365898916e-14,4.69312345988997e-17,2.1305024594224976e-21,2.079362196296436e-20,5.890461816839541e-19,4.555259722525394e-13,4.764046353299006e-22,1.3736819299444482e-11,1.694228313225841e-16,2.47167532469089e-12,1.8149846409259792e-16,3.757777501716854e-13,5.958583430687708e-10,1.1934208265563325e-11,3.556316871322621e-14,5.85448598259523e-11,4.972041632252947e-11,4.716705107127253e-15
4.8526986989783116e-08,0.8727995839409433,7.481401330782305e-06,2.3832577156044163e-07,9.7399083316984e-07,2.3158243845584423e-06,0.0,0.0,7.525221800185028e-06,1.2388982335419226e-09,3.2831713867604316e-09,7.068964225609167e-10,8.435018874636368e-12,8.968401206613374e-19,1.341157774104168e-13,3.446347133216185e-10,3.5764875684725235e-07,7.68596150299345e-10,8.067767677116637e-14,1.4748316706925548e-13,1.5541460656754304e-06,6.844799841713904e-12,3.310405270780763e-10,1.7550343755264782e-13,1.1027572488141287e-11,8.483683580372589e-10,1.6455702978155634e-10,3.933796936394697e-11,1.6666912629675944e-15,1.1062462191917673e-15,1.0879823379029758e-13,3.6683011382983185e-16,7.799120491055334e-12,1.0447210818360303e-13,3.76,0.0,0.5586976671005541,0.9969764542024857,8.389608719456534e-08,6.94293528345178e-09,0.024202240550916083,0.024205504716553864,5.66545627342125e-08,2.7265413177769786e-10,0.0030150614004011596,1.2032908211303891e-08,2.1998343509936887e-09,1.41692695133775e-06,1.1752726296818142e-07,3.020728692752613e-06,6.099099323548836e-06,0.0014588080868186031,9.412548869369091e-09,6.102883875316207e-07,4.776912663195968e-08,3.6364041304455365e-10,8.586759281935274e-09,2.435321447282125e-08,1.0143007257382003e-11,5.94383207982278e-12,8.231091808840153e-09,2.732733847478496e-13,3.643131554640643e-07,2.4016321107090237e-11,1.866861607474485e-08,2.0855955225929517e-13,1.4785758905288484e-12,3.106836083850306e-10,1.8711288306988426e-14,5.1156264468519155e-17,2.3195637957126167e-21,2.27093256653706e-20,6.340961773272206e-19,4.77075682703894e-13,5.182337257946617e-22,1.393610179094169e-11,1.7284890517977017e-16,2.4991165999088833e-12,1.8419131915165943e-16,3.976814768645546e-13,6.010614951957405e-10,1.2270899633790825e-11,3.693505562308436e-14,6.021612008010532e-11,5.107560659512926e-11,4.864899636732708e-15
5.025891933452033e-08,0.8729411240780145,7.826650049069597e-06,2.5558007823717794e-07,1.0490725405588505e-06,2.509506905102526e-06,0.0,0.0,7.785946961207053e-06,1.3285568066916066e-09,3.652787385115301e-09,7.555935774189387e-10,9.561664878194174e-12,1.0284886262794643e-18,1.4410149773480754e-13,3.5468303219625713e-10,3.7637061562874185e-07,8.73323733326516e-10,9.624916890708404e-14,1.7053266999295883e-13,1.6663760103329401e-06,7.553341557682245e-12,3.3203211384883017e-10,1.9323204035766846e-13,1.1672518382140193e-11,9.770112331205474e-10,1.8111024944934218e-10,4.3735528176249046e-11,1.907832025370148e-15,1.2461702638929748e-15,1.196019973237714e-13,4.2314922425062876e-16,8.853992935685095e-12,1.2297199840436824e-13,3.76,0.0,0.5578272068101109,0.9969761207996446,9.369934244556856e-08,7.552925504074201e-09,0.025046574556575753,0.02505007238263409,5.866460437791471e-08,2.826188826948934e-10,0.003015060393655856,1.3537885973078532e-08,2.5498534496132042e-09,1.4471586694293235e-06,1.2039194609186252e-07,3.1937388189457902e-06,6.419566783342651e-06,0.0015096802381558481,1.054583661734482e-08,6.542053095208321e-07,4.952561045973206e-08,3.898313407079041e-10,8.956280918690817e-09,2.4889801871460503e-08,1.1573659562745887e-11,6.725597793457939e-12,8.803580662977746e-09,3.212183404480416e-13,3.83589649909531e-07,2.4528272710276077e-11,2.0341597707542018e-08,2.3546317136246306e-13,1.5877898969486575e-12,3.582730363084044e-10,2.1636971506434618e-14,6.049723879517708e-17,2.7369662660653263e-21,2.6966018813179212e-20,7.321412760314519e-19,5.220106092752145e-13,6.104881503689257e-22,1.4340956326595746e-11,1.7966167113146967e-16,2.5544039981613883e-12,1.8964553284029492e-16,4.439664614606715e-13,6.116448039767668e-10,1.2957609179523308e-11,3.976798203633743e-14,6.361708789116195e-11,5.383382751170707e-11,5.1668352011967425e-15
5.199085167925754e-08,0.8730824467704222,8.175507515633237e-06,2.7333808370445006e-07,1.1270285586866608e-06,2.7116761268059576e-06,0.0,0.0,8.046146402976599e-06,1.4213167364307965e-09,4.0499972467263995e-09,8.057021836153426e-10,1.0791953221782892e-11,1.1733612239886399e-18,1.5442696209899708e-13,3.6499869948939323e-10,3.9548030644628487e-07,9.886171108824789e-10,1.1409353595986964e-13,1.962038614287227e-13,1.78246957383571e-06,8.305801668357905e-12,3.329206869167664e-10,2.120451264340695e-13,1.2331661824575062e-11,1.119376249325496e-09,1.9862071990845174e-10,4.844724580456638e-11,2.1743984024453823e-15,1.3981687998092249e-15,1.3112390722151559e-13,4.854960381663367e-16,1.0003957344367484e-11,1.4388621844743114e-13,3.76,0.0,0.5569580900697603,0.9969757850618949,1.0425402225029627e-07,8.193312772636523e-09,0.025889588860352728,0.025893328487107837,6.067150435184674e-08,2.925680592021808e-10,0.0030150593798588263,1.5170184647066893e-08,2.940674537808314e-09,1.4776991374641292e-06,1.232719719003341e-07,3.3709060846781873e-06,6.746763609100051e-06,0.0015604714011114003,1.1771442506743246e-08,6.996198878984719e-07,5.128335812097789e-08,4.1691708694512874e-10,9.330450142181067e-09,2.543182440160645e-08,1.3149946327566278e-11,7.579196531102989e-12,9.397092043870327e-09,3.755115804020837e-13,4.032771129277994e-07,2.5045383027758673e-11,2.2101899330189893e-08,2.647823176708291e-13,1.7009266219004757e-12,4.1116296279109977e-10,2.4895044147202217e-14,7.112425585909125e-17,3.2110072378918354e-21,3.1841979248856634e-20,8.4150910626781235e-19,5.69439678888009e-13,7.151278664357675e-22,1.475596592627726e-11,1.864430977242463e-16,2.610237573320635e-12,1.9521536081577898e-16,4.936496338594399e-13,6.224661069269963e-10,1.3662333007739122e-11,4.272191753652826e-14,6.709623682265032e-11,5.665659848914371e-11,5.476225084650623e-15
