Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674)
1.8285230129091732e-05,0.454508431139272,2.1245044982111744e-11,5.583879957253049e-13,6.283413638200405e-10,3.019169544237072e-10,0.0,0.0,2.5694326469316766e-08,4.759496571039261e-12,2.0047781495872424e-11,1.556338066255972e-17,5.840610077225454e-21,5.733038575899246e-38,6.311345000469823e-28,2.70311821581513e-19,1.0975180688543835e-11,5.769533116334954e-14,2.154141106090197e-25,8.296622555067924e-28,1.3441965800985417e-14,2.965930294004871e-24,1.0547186227698894e-20,2.6063183205931472e-18,3.5578532487673644e-17,3.8337322716414283e-16,2.137253237027895e-23,8.301890834495496e-23,1.6747220228882637e-20,5.0020084421758195e-23,3.952891703228591e-20,4.591736361170251e-25,2.0349369196779623e-17,6.413268478373005e-28,3.76,0.0,0.6586724369529464,0.9999868693076454,1.7659998179004502e-08,1.2772617453455385e-12,7.710981096560859e-06,7.711001214301156e-06,2.305025563577475e-17,3.5641540938641203e-22,1.3086528189103596e-05,2.2485175226018823e-16,3.847827961812969e-14,3.795745468051457e-09,1.692313199893718e-10,1.3051952812775773e-08,6.878917228004499e-09,3.751119027555293e-09,1.1416212180188995e-16,1.821373455391664e-08,3.9134270021305665e-15,9.360444823727345e-18,9.834856660642417e-16,1.935315669458436e-12,1.1974368578617902e-18,2.0844854953827313e-17,1.8334989565671756e-14,4.788042002198727e-17,1.2305826108666798e-11,2.036848768922564e-10,7.003855636755816e-17,1.0688115299166392e-17,6.576861841219357e-25,1.1533794817838612e-14,8.96887797904745e-16,3.960079919913962e-17,3.1986218216425424e-23,1.0672569088940104e-23,2.6752668656961193e-24,7.715569747955465e-19,1.369790708656585e-20
1.838265465177667e-05,0.4545084345904839,2.125526412388131e-11,5.586841199383258e-13,6.28409735003222e-10,3.0429024849410427e-10,0.0,0.0,2.5875078888277437e-08,4.821617848474371e-12,2.0295915625723658e-11,1.5693825929708507e-17,5.9224395112019644e-21,5.769870978605208e-38,6.350246942155218e-28,2.7130972609968303e-19,1.1049671022793733e-11,5.844437108439599e-14,2.1815262353565054e-25,8.386391086582928e-28,1.3585585935967515e-14,2.997684110198609e-24,1.0560225558041608e-20,2.642622052697144e-18,3.583691726207664e-17,3.8824912935798827e-16,2.1537002490499155e-23,8.462333375869678e-23,1.709466252445809e-20,5.0880872093855536e-23,3.9816622195356965e-20,4.62480853616491e-25,2.0493199080484687e-17,6.522948331996069e-28,3.76,0.0,0.6586723956577314,0.9999868690098761,1.7777165265189188e-08,1.2944237435228652e-12,7.752065304899566e-06,7.75208567154201e-06,2.3173109097820717e-17,3.5832011416321414e-22,1.3086528047793821e-05,2.260791758860859e-16,3.88908730630133e-14,3.7971366714240736e-09,1.692965115888675e-10,1.3151131036693621e-08,6.930550995329531e-09,3.751452997985919e-09,1.1478868032656665e-16,1.8330288359121818e-08,3.934865713713649e-15,9.462186283565383e-18,9.910009494188394e-16,1.9360599005407137e-12,1.2077091810576293e-18,2.1068465373536586e-17,1.8482636396764944e-14,4.857382069211412e-17,1.2398195906172327e-11,2.0376125268042696e-10,7.09595437754298e-17,1.091424257541302e-17,6.647565460327669e-25,1.1665463264731241e-14,9.07280732808295e-16,4.025563379139046e-17,3.250727211673637e-23,1.0838235420831079e-23,2.71380089895736e-24,7.824095726992803e-19,1.4008619824654033e-20
1.848007917446161e-05,0.4545084380416962,2.1265230227133528e-11,5.589731064890272e-13,6.284760194760477e-10,3.066646694114883e-10,0.0,0.0,2.6055886228457877e-08,4.8841749862775816e-12,2.054563301882991e-11,1.5824757960441844e-17,6.004874788534842e-21,5.806631925305995e-38,6.389090770769491e-28,2.7230635631441997e-19,1.1124073867914125e-11,5.919827499725144e-14,2.2090715383295153e-25,8.476624215881605e-28,1.3729969248421292e-14,3.0296070040723926e-24,1.0573247030568006e-20,2.6791751224973384e-18,3.6095191313749804e-17,3.9315394762364677e-16,2.1701842521072807e-23,8.625004450684704e-23,1.744681828266715e-20,5.1749269791473535e-23,4.0104199652357067e-20,4.657877323331541e-25,2.0636970538657905e-17,6.633815380477322e-28,3.76,0.0,0.6586723543625046,0.9999868687115214,1.789434489798916e-08,1.3117017610747676e-12,7.793149510658294e-06,7.793170127790243e-06,2.3295962552151814e-17,3.602248188203421e-22,1.3086528428447783e-05,2.2730611423522425e-16,3.930523829836077e-14,3.79848975182686e-09,1.6935991905603764e-10,1.3250346927716365e-08,6.9822034240973425e-09,3.7517767253190905e-09,1.1541502104453937e-16,1.8446850818732824e-08,3.956312214406262e-15,9.564474275254643e-18,9.98535076114134e-16,1.936783762326617e-12,1.217990613610103e-18,2.129258174842058e-17,1.8630349223948368e-14,4.92726294327715e-17,1.2490599087521603e-11,2.038355364512915e-10,7.188690926679054e-17,1.114365796719096e-17,6.718531187887539e-25,1.179783859331971e-14,9.177303047829723e-16,4.0916561086669416e-17,3.303309045522691e-23,1.1005228442010139e-23,2.75263324131075e-24,7.933443046365242e-19,1.4324300974855487e-20
1.857750369714655e-05,0.4545084414929085,2.1274949981604653e-11,5.592551432731702e-13,6.285402805089122e-10,3.090401895044301e-10,0.0,0.0,2.6236746982125885e-08,4.9471681180426105e-12,2.0796933793605486e-11,1.5956176210303564e-17,6.087915928367283e-21,5.843321719469588e-38,6.427876527505933e-28,2.7330173230605287e-19,1.119838845862777e-11,5.995703704741635e-14,2.2367768817782472e-25,8.567322051156916e-28,1.3875115738305582e-14,3.06169897562601e-24,1.0586250714157134e-20,2.71597717208803e-18,3.6353351578718495e-17,3.980876487294269e-16,2.1867054169085673e-23,8.789920987026527e-23,1.7803713596459806e-20,5.262525626603083e-23,4.039164599838016e-20,4.69094275760826e-25,2.078068362671314e-17,6.745875148900628e-28,3.76,0.0,0.6586723130672665,0.9999868684136202,1.8011536697647633e-08,1.329095660711678e-12,7.83423371383704e-06,7.834254583045966e-06,2.3418815998768026e-17,3.6212952335779685e-22,1.3086528294026895e-05,2.2853257804937094e-16,3.972137012150699e-14,3.799805727234949e-09,1.6942158991747374e-10,1.3349599462428274e-08,7.033874006643103e-09,3.752090520827738e-09,1.1604114940525343e-16,1.8563421621368945e-08,3.977766632375247e-15,9.667308719632036e-18,1.0060880992216906e-15,1.9374877974872608e-12,1.228280974957551e-18,2.1517195543446912e-17,1.87781262191361e-14,4.997684912963877e-17,1.2583034744451478e-11,2.0390778400659856e-10,7.282065412634023e-17,1.1376386274443163e-17,6.789986188519789e-25,1.193092042295883e-14,9.282364819670944e-16,4.1583587879862703e-17,3.356367829312164e-23,1.1173548366836936e-23,2.7917640446995213e-24,8.043612003768608e-19,1.4644994992066133e-20
1.8674928219831487e-05,0.4545084449441209,2.1284429955209134e-11,5.595304147879373e-13,6.286025799823948e-10,3.114167816331874e-10,0.0,0.0,2.6417659670753125e-08,5.010597374780126e-12,2.1049818065465926e-11,1.6088080141835164e-17,6.1715629453837935e-21,5.879940710076693e-38,6.466604269091207e-28,2.7429587492334e-19,1.1272614048154982e-11,6.072065134915834e-14,2.2646421359105583e-25,8.658484750557321e-28,1.4021025405579236e-14,3.093960024854632e-24,1.0599236679018057e-20,2.7530278426692626e-18,3.6611395054214e-17,4.030501999073176e-16,2.2032639196807378e-23,8.95709988259607e-23,1.8165374440732366e-20,5.350880994832464e-23,4.06789579021373e-20,4.72400487872012e-25,2.0924338422416358e-17,6.859133161497018e-28,3.76,0.0,0.6586722717720175,0.9999868681156608,1.812874029275338e-08,1.3466053043031698e-12,7.8753179144358e-06,7.875339037309285e-06,2.3541669437669345e-17,3.6403422777557957e-22,1.3086528157113054e-05,2.297585788490135e-16,4.013926335623628e-14,3.801085596788593e-09,1.6948157082371975e-10,1.3448887637223549e-08,7.085562245151622e-09,3.752394688929218e-09,1.1666707106223458e-16,1.8680000462507957e-08,3.9992290950365766e-15,9.770689538197284e-18,1.0136600723495528e-15,1.938172538689438e-12,1.2385800884324251e-18,2.1742298318097267e-17,1.8925965590653836e-14,5.068648262482615e-17,1.2675501986320226e-11,2.0397805011749077e-10,7.376077961266711e-17,1.1612452291816787e-17,6.86181984788544e-25,1.2064708377603235e-14,9.387992328985806e-16,4.225672086411032e-17,3.409904061594056e-23,1.1343195420789438e-23,2.8311934594974473e-24,8.154602890027233e-19,1.4970746363161197e-20
1.8772352742516426e-05,0.45450844839533366,2.1293677959641647e-11,5.597991405137581e-13,6.286629910760714e-10,3.137944135675099e-10,0.0,0.0,2.6598622538902118e-08,5.0744629120472655e-12,2.130428597018356e-11,1.6220469112048887e-17,6.2558158496973785e-21,5.916489456983153e-38,6.505274110341207e-28,2.7528881233950254e-19,1.1346749756474098e-11,6.148911065377276e-14,2.2926671542611636e-25,8.750112594998489e-28,1.4167698250191943e-14,3.1263901517477086e-24,1.061220504046921e-20,2.7903266944952064e-18,3.686931819097974e-17,4.080415620538591e-16,2.219859996120932e-23,9.126561736372057e-23,1.8531832368677242e-20,5.439990400796821e-23,4.0966131430913506e-20,4.757063739480445e-25,2.1067935064201647e-17,6.973596169143685e-28,3.76,0.0,0.6586722304767577,0.9999868678174506,1.824595524408455e-08,1.364230521542087e-12,7.916402112454569e-06,7.916423490580328e-06,2.3664522868855768e-17,3.6593893207369184e-22,1.308652821325728e-05,2.309841316923995e-16,4.055891172683932e-14,3.802330548314165e-09,1.6953991724104e-10,1.35482102605111e-08,7.137267548602515e-09,3.752689589593529e-09,1.1729279335822707e-16,1.8796586982056884e-08,4.0206997602191346e-15,9.874616636865281e-18,1.0212510652324377e-15,1.938838619257435e-12,1.2488877490316522e-18,2.1967879930534005e-17,1.90738652128618e-14,5.1401533320817706e-17,1.2767999755731656e-11,2.0404639990178355e-10,7.470728721950562e-17,1.1851886311268724e-17,6.93398809683126e-25,1.2199202006660258e-14,9.494185198422785e-16,4.2935968039654205e-17,3.463918338321376e-23,1.1514169970166319e-23,2.8709216659904728e-24,8.266416049117836e-19,1.530160951769433e-20
1.8869777265201364e-05,0.4545084518465464,2.13026992453029e-11,5.600614680059298e-13,6.287215625987513e-10,3.161730636888274e-10,0.0,0.0,2.6779634409477536e-08,5.138764834165573e-12,2.1560337597651413e-11,1.6353342685292354e-17,6.340674641095086e-21,5.952968177784878e-38,6.54388611313478e-28,2.7628056201935836e-19,1.1420794999604765e-11,6.226240985998567e-14,2.320851838186851e-25,8.842205667399933e-28,1.431513427210864e-14,3.1589893563015416e-24,1.0625155854073459e-20,2.8278734196736475e-18,3.7127118611380055e-17,4.1306170864582455e-16,2.2364937936456238e-23,9.298320853984376e-23,1.8903109179472743e-20,5.529851923723453e-23,4.1253163946484387e-20,4.790119390731273e-25,2.1211473682092028e-17,7.08926887586359e-28,3.76,0.0,0.6586721891814882,0.999986867519243,1.8363181258697827e-08,1.3819711924069914e-12,7.957486307893347e-06,7.957507942859181e-06,2.378737629232728e-17,3.6784363625213455e-22,1.3086528210042716e-05,2.3220924530847347e-16,4.0980310904111546e-14,3.803541379702633e-09,1.6959666643270135e-10,1.3647566533257905e-08,7.188989520717736e-09,3.75297546288224e-09,1.1791832083599727e-16,1.8913180939873105e-08,4.042178732913833e-15,9.979089951826041e-18,1.028861123691554e-15,1.9394864646681537e-12,1.259203814220514e-18,2.2193933464280993e-17,1.9221823661683646e-14,5.2122003524008465e-17,1.286052734370275e-11,2.041128771033652e-10,7.566017794784771e-17,1.2094709437146423e-17,7.006545695000268e-25,1.233440100410317e-14,9.600943171548836e-16,4.362133482014165e-17,3.51841106279618e-23,1.1686472266876613e-23,2.91094878613272e-24,8.37905171116625e-19,1.5637622442527974e-20
1.8967201787886303e-05,0.4545084552977595,2.1311499563721026e-11,5.603175589211213e-13,6.28778347817502e-10,3.1855270833860834e-10,0.0,0.0,2.696069399450931e-08,5.203503255296515e-12,2.1817973045594336e-11,1.6486700381694682e-17,6.426139315180158e-21,5.989377140330844e-38,6.582440333186145e-28,2.77271141989241e-19,1.1494749142051371e-11,6.304054324835782e-14,2.3491960771945877e-25,8.934764050969637e-28,1.4463333471290207e-14,3.191757638511516e-24,1.0638089179411373e-20,2.86566767374873e-18,3.738479371161827e-17,4.181106104460275e-16,2.2531654650908312e-23,9.47239316827348e-23,1.9279229082756686e-20,5.620463388614742e-23,4.154005255919193e-20,4.8231718917677295e-25,2.1354954436907015e-17,7.20615653043213e-28,3.76,0.0,0.6586721478862086,0.9999868672209811,1.8480418016895192e-08,1.399827182242268e-12,7.998570500752129e-06,7.998592394145935e-06,2.391022970808387e-17,3.697483403109086e-22,1.3086528206033833e-05,2.3343392893298537e-16,4.1403456079966125e-14,3.804718964748619e-09,1.6965185920964357e-10,1.3746955581156226e-08,7.2407277279063965e-09,3.753252570769064e-09,1.1854365824033574e-16,1.902978207389497e-08,4.063666126124815e-15,1.0084109412814955e-17,1.036490296010491e-15,1.940116540905168e-12,1.2695281247779923e-18,2.2420451284776016e-17,1.9369839379390344e-14,5.2847895768292425e-17,1.2953083974493388e-11,2.0417752962896684e-10,7.661945289196552e-17,1.2340945217253202e-17,7.079480501353681e-25,1.247030503245108e-14,9.708265965844938e-16,4.431282715659609e-17,3.573382678346293e-23,1.1860102561885524e-23,2.9512749538877626e-24,8.4925101278120645e-19,1.597882755726177e-20
1.9064626310571242e-05,0.4545084587489725,2.1320084733361048e-11,5.60567576820272e-13,6.288334003749312e-10,3.20933323611555e-10,0.0,0.0,2.71417999928349e-08,5.268678290789358e-12,2.2077192411951856e-11,1.662054171257303e-17,6.5122098623205345e-21,6.025716657235231e-38,6.620936833186168e-28,2.78260570771048e-19,1.156861154617335e-11,6.382350486879166e-14,2.3776997590730075e-25,9.027787857673184e-28,1.4612295847696165e-14,3.2246949983725294e-24,1.0651005082198162e-20,2.9037090994075297e-18,3.764234086306846e-17,4.2318823769645644e-16,2.2698751670264822e-23,9.648795124623384e-23,1.9660216986225746e-20,5.711822509459566e-23,4.1826794353149173e-20,4.856221307115445e-25,2.1498377515770328e-17,7.324264562781578e-28,3.76,0.0,0.6586721065909197,0.9999868669226654,1.8597665196728578e-08,1.4177983508517663e-12,8.039654691030913e-06,8.03967684444068e-06,2.4033083116125532e-17,3.71653044250015e-22,1.3086528202127819e-05,2.3465819223904174e-16,4.1828342308858834e-14,3.805864187109952e-09,1.6970553684689316e-10,1.3846376520929547e-08,7.292481732153479e-09,3.753521177055819e-09,1.1916881042291113e-16,1.91463901202328e-08,4.0851620542563305e-15,1.018967494837257e-17,1.044138631117564e-15,1.940729319249658e-12,1.2798605190938864e-18,2.2647425598912598e-17,1.951791079302252e-14,5.357921262639738e-17,1.3045668864447584e-11,2.042404059278804e-10,7.758511315621275e-17,1.2590618009486202e-17,7.152792094597121e-25,1.260691374753265e-14,9.816153293430303e-16,4.501045109493281e-17,3.628833635355839e-23,1.2035061106831576e-23,2.9919003052457876e-24,8.606791553015796e-19,1.6325268785602627e-20
1.9259475355941123e-05,0.4545084656513992,2.1336630450850477e-11,5.610499790914642e-13,6.289384981295627e-10,3.2569738062850453e-10,0.0,0.0,2.750414658249074e-08,5.400338616940006e-12,2.260038324518046e-11,1.6889673509696327e-17,6.686168510778408e-21,6.098188373364348e-38,6.69775689975646e-28,2.802360400300328e-19,1.171605888767552e-11,6.540389055206232e-14,2.4351850433019033e-25,9.215232079375775e-28,1.4912510132031103e-14,3.2910769510289666e-24,1.0676784840591598e-20,2.980532134741214e-18,3.815704192893287e-17,4.3342956090674695e-16,2.303409214192113e-23,1.0008648724424461e-22,2.0436888333316517e-20,5.896775022675808e-23,4.23998270688561e-20,4.922311151561179e-25,2.1785051451053524e-17,7.564161897664698e-28,3.76,0.0,0.6586720240003147,0.9999868663258782,1.8832189677254282e-08,1.4540856994294213e-12,8.121823063848485e-06,8.12184574205447e-06,2.4278789909064077e-17,3.754624517692282e-22,1.308652819453799e-05,2.371054917740025e-16,4.26833197492945e-14,3.808060704717444e-09,1.6980849436663026e-10,1.4045310921557142e-08,7.396035567623663e-09,3.754033822166327e-09,1.2041857618683892e-16,1.9379626012210852e-08,4.128179922197786e-15,1.040244398489757e-17,1.0594929623965526e-15,1.9419046682949466e-12,1.3005489718025996e-18,2.3102715411204125e-17,1.9814215094650944e-14,5.5058129443079324e-17,1.3230920623322324e-11,2.0436100316402503e-10,7.953559358263446e-17,1.3100364948156692e-17,7.300545607663796e-25,1.288224398976757e-14,1.0033620505660781e-15,4.642411556348279e-17,3.741175196602791e-23,1.2388963777555531e-23,3.0740490478770758e-24,8.837824334358807e-19,1.703402270302147e-20
1.9454324401311004e-05,0.45450847255382637,2.1352380691495172e-11,5.615099203473401e-13,6.290372600019348e-10,3.304650532514199e-10,0.0,0.0,2.7866664304234074e-08,5.53374668840943e-12,2.312991082650403e-11,1.7160734296435332e-17,6.862550415679698e-21,6.17038591102335e-38,6.774346872717814e-28,2.822071135990559e-19,1.1863132265362324e-11,6.70035185938817e-14,2.493306822334601e-25,9.404539237088987e-28,1.5215777124788686e-14,3.3581352142293685e-24,1.0702495665591984e-20,3.0583396423920825e-18,3.8671201885308515e-17,4.4378544831720363e-16,2.3370971464619573e-23,1.0378012833262496e-22,2.1233320391913863e-20,6.084690455968586e-23,4.297224000179114e-20,4.988389519206789e-25,2.2071497339935767e-17,7.809004435708223e-28,3.76,0.0,0.6586719414096754,0.999986865728894,1.906675227481018e-08,1.4908320977700976e-12,8.20399142634604e-06,8.204014635701234e-06,2.4524496671142823e-17,3.7927185880978187e-22,1.3086528186365059e-05,2.3955121871749e-16,4.3545204075679964e-14,3.8101376541817395e-09,1.6990585301480435e-10,1.4244363031935506e-08,7.49964770343269e-09,3.7545153853492605e-09,1.2166765530270076e-16,1.9612886628022237e-08,4.171233209109231e-15,1.061739650977044e-17,1.0749244914106358e-15,1.943016097315678e-12,1.3212679265612996e-18,2.3559742313271904e-17,2.0110724642755555e-14,5.655877371601317e-17,1.3416276673866576e-11,2.0447503737866826e-10,8.151162758756103e-17,1.3624145584671262e-17,7.4498065056364775e-25,1.3160389059046758e-14,1.0253342576918814e-15,4.786237471320402e-17,3.8554392092477773e-23,1.2748182039461091e-23,3.157396057042284e-24,9.0721519770961e-19,1.7764237235366572e-20
1.9649173446680884e-05,0.45450847945625394,2.136737995592593e-11,5.619486523158894e-13,6.291300882875601e-10,3.352361595802011e-10,0.0,0.0,2.822934326514577e-08,5.66890338312281e-12,2.36657758735705e-11,1.7433720228813237e-17,7.041355316439826e-21,6.24231266965743e-38,6.850707634035661e-28,2.84173958997875e-19,1.2009826986674285e-11,6.862233761847304e-14,2.5520642676587663e-25,9.59571089142952e-28,1.5522096825626993e-14,3.4258697879273745e-24,1.072813827710569e-20,3.1371285754925315e-18,3.9184800887480365e-17,4.542556668298774e-16,2.3709403582031137e-23,1.0757024847929947e-22,2.2049718432140862e-20,6.275548282266804e-23,4.3544011192530954e-20,5.054457094022254e-25,2.2357717470580107e-17,8.058838030526612e-28,3.76,0.0,0.658671858819005,0.9999868651317222,1.9301350575057673e-08,1.5280363315815687e-12,8.286159778523564e-06,8.286183525381632e-06,2.477020340236179e-17,3.830812653716851e-22,1.3086528179198821e-05,2.419954576787883e-16,4.4413954568449083e-14,3.812101783897287e-09,1.699979281157712e-10,1.4443526135954604e-08,7.60331480985e-09,3.7549678443817984e-09,1.229160892398882e-16,1.9846169989254913e-08,4.2143228328832855e-15,1.0834531964413328e-17,1.0904336332276658e-15,1.9440672066621836e-12,1.3420161601573907e-18,2.401844432585992e-17,2.0407427503462182e-14,5.808116546425647e-17,1.3601731058812061e-11,2.0458287863227957e-10,8.351322353839404e-17,1.4162165459158998e-17,7.600573962178381e-25,1.3441346227165124e-14,1.0475317227996868e-15,4.9325275675203094e-17,3.9716291839580354e-23,1.3112718184355414e-23,3.2419423930215956e-24,9.309776401971217e-19,1.851628465000544e-20
1.9865387280369558e-05,0.4545084871155185,2.138319369415511e-11,5.62412039785227e-13,6.292265839361404e-10,3.4053422801231206e-10,0.0,0.0,2.863196713641379e-08,5.820927419397942e-12,2.4267816050569742e-11,1.7738887549111487e-17,7.242601395998068e-21,6.321812542749312e-38,6.9351739945415315e-28,2.863517033774342e-19,1.2172158302930066e-11,7.044105695563687e-14,2.6180075277409406e-25,9.810027666253956e-28,1.5865576980930582e-14,3.501822925305992e-24,1.075651348296097e-20,3.2257016227936453e-18,3.9754036921207225e-17,4.660074852706848e-16,2.408677722673321e-23,1.1189050283975102e-22,2.2979243374598107e-20,6.490751697116864e-23,4.417770101011598e-20,5.127757183955826e-25,2.2675060177594556e-17,8.341962184476671e-28,3.76,0.0,0.658671767172407,0.9999868644688676,1.956171127019447e-08,1.5698543391770413e-12,8.377337705748146e-06,8.377362056482742e-06,2.5042851324146418e-17,3.8730836479678945e-22,1.3086528170018907e-05,2.447060470894028e-16,4.538595078938991e-14,3.814156619997805e-09,1.7009426050455446e-10,1.4664649637446496e-08,7.71840950319446e-09,3.755437982225112e-09,1.2430070072564637e-16,2.010505686969096e-08,4.262180712221151e-15,1.1078030325645251e-17,1.1077346480428867e-15,1.9451669124769493e-12,1.3650722855342418e-18,2.4529332381051785e-17,2.073687647143701e-14,5.979596175395788e-17,1.3807628721557047e-11,2.046957013956536e-10,8.576421924287215e-17,1.4776090642734374e-17,7.769637072260333e-25,1.3756398190546486e-14,1.0724264961594386e-15,5.0977476117063875e-17,4.102817372799413e-23,1.3523452794143738e-23,3.33716403845537e-24,9.577316761240693e-19,1.9376794258116698e-20
