Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37)
6.622046426813386e-09,0.8970157594005191,1.1025778549277484e-06,6.29766195689222e-09,2.2417190760974746e-08,5.1873255784458067e-08,0.0,0.0,1.6411091159831007e-06,4.515537613533577e-11,1.4733633015134537e-11,1.1197389162231383e-11,9.174746320719253e-12,1.2245902793169624e-21,5.1723837050414136e-15,7.065632547094454e-11,3.703408598710917e-08,1.249558165230838e-11,5.446315883916304e-17,4.8769839819426535e-15,7.407532251171011e-08,8.987922572166219e-14,2.636963410423155e-10,9.6748121108061e-16,5.048169608953156e-13,1.1352566983725771e-12,1.628768525682604e-09,6.219900226945483e-10,1.7198503503617172e-18,6.613258107001461e-17,1.7905477956034426e-15,1.9574309141657048e-16,7.18944436371701e-12,1.9202423712267092e-14,3.76,0.0,0.5799009867687761,0.9964058138712277,2.709103136486161e-10,1.0576165917203337e-10,0.00505217822489705,0.0050521120999316325,1.6532856085897453e-08,7.442067039271488e-11,0.0035925225650093387,1.1486460029482018e-10,4.686016684757173e-12,9.576576775660034e-07,5.702786847869156e-08,1.933200235030458e-07,6.245070119159007e-07,0.0003193635283196841,5.269925259233993e-10,1.570711966917111e-08,7.194215231627932e-08,1.7209615087462387e-11,3.3261679467420678e-09,1.0513818314197894e-08,4.3896295374225326e-14,2.83816022031167e-14,6.003098213498755e-10,1.753384713285541e-16,3.714441434544858e-08,1.1568236553932695e-11,4.1453227819486685e-10,8.836585844367517e-16,5.104355970645261e-14,2.6420134018408205e-12,8.909256272037636e-17,1.3035972805028242e-20,8.076725757924098e-25,1.0461053020598393e-23,1.6666579629015833e-21,5.460812944332365e-15,2.255335774068378e-25,2.5013869292272422e-12,5.5764040208769175e-18,6.142864645299515e-13,2.43984976797307e-17,2.4279273471507686e-15,9.185728502740192e-10,9.149682522802525e-13,1.5471284334729503e-15,3.5682268629525807e-12,7.743953563768572e-12,9.225348617293094e-17,7.004682758038778e-17,8.025300342886306e-08,1.5774785193581857e-19,5.087364403344787e-11,4.553764838826853e-16,6.794059260994832e-12,3.1146531287827857e-07
6.755449042533301e-09,0.8970332900027019,1.1379494977271225e-06,6.630878145503396e-09,2.342380914429351e-08,5.4493597095973146e-08,0.0,0.0,1.67396686539953e-06,4.6992714602386604e-11,1.5650848450969406e-11,1.1869288786078996e-11,9.73131283534006e-12,1.3449784159903748e-21,5.454814102472476e-15,7.298621432322858e-11,3.831279643604006e-08,1.3257180270755455e-11,5.879660377016419e-17,5.268173110151309e-15,7.708849904905837e-08,9.515842331301662e-14,2.6773292768664563e-10,1.038763839037101e-15,5.303115461376648e-13,1.2323667208511127e-12,1.6932357713703196e-09,6.384170471534021e-10,1.8805632473437016e-18,6.925238568629759e-17,1.9346721530727264e-15,2.1202445147507814e-16,7.613620171601947e-12,2.0755555459742857e-14,3.76,0.0,0.5797964236714767,0.9964057799631907,2.886979786189547e-10,1.1173593790710697e-10,0.005153491332265317,0.0051534270142344065,1.6906305045879457e-08,7.641511332649357e-11,0.003592522612669672,1.224743500396015e-10,4.996657729379577e-12,9.689486847733165e-07,5.7928034232868096e-08,2.01227579953725e-07,6.459004990667114e-07,0.00032576587498369655,5.577097765119069e-10,1.6344993546808928e-08,7.220914657670821e-08,1.7911372140169273e-11,3.3681740031569406e-09,1.0748326606070423e-08,4.7298896238055314e-14,3.0583972864932484e-14,6.181379364836203e-10,1.9182836840085497e-16,3.842938526072975e-08,1.1740335386813687e-11,4.380142694883982e-10,9.508988148574486e-16,5.327159953072951e-14,2.84345917842972e-12,9.656689246142909e-17,1.440396241388357e-20,8.897661343250915e-25,1.153018687612746e-23,1.8060935204057785e-21,5.813845785885349e-15,2.478681911633828e-25,2.591945205927334e-12,5.888197498438341e-18,6.332003756278436e-13,2.5385703020434532e-17,2.6162202928083465e-15,9.196104402839275e-10,9.467269454147347e-13,1.6309642343993992e-15,3.712588622505678e-12,8.012072483599725e-12,9.603646701883476e-17,7.556241191723892e-17,8.350438550993754e-08,1.6566405013363802e-19,5.3556318140758915e-11,4.828756042670544e-16,7.307439549243915e-12,3.1658286000468165e-07
6.8888516582532164e-09,0.8970508175284236,1.1736429577590622e-06,6.974081919530615e-09,2.4455083262365335e-08,5.719307423007989e-08,0.0,0.0,1.706816929987363e-06,4.886668886575393e-11,1.6605758354188872e-11,1.2565106038046308e-11,1.0309403614542797e-11,1.4746243873930965e-21,5.74626743497374e-15,7.533576693778432e-11,3.9606538431365376e-08,1.4048727967469345e-11,6.340235491026479e-17,5.681990198052295e-15,8.016168272260087e-08,1.0063533773618007e-13,2.7172874063705726e-10,1.1135957606399736e-15,5.564668448948617e-13,1.3356984788119126e-12,1.7588569605381717e-09,6.549193002937609e-10,2.0524281840874747e-18,7.244975319037333e-17,2.087173565754013e-15,2.2925869644654454e-16,8.053276614322072e-12,2.2398998877639108e-14,3.76,0.0,0.5796918791984648,0.9964057460841408,3.072789433766179e-10,1.179130324236821e-10,0.005254786117431192,0.00525472376986092,1.727969402142589e-08,7.841285635900636e-11,0.0035925226148513043,1.3043337476494078e-10,5.323952751698978e-12,9.80079808798574e-07,5.881592719633061e-08,2.0926096180576214e-07,6.675410759303588e-07,0.000332166989419889,5.895484466093092e-10,1.699551051792867e-08,7.247425751475523e-08,1.8627047317311012e-11,3.4100821767395072e-09,1.0980758966100688e-08,5.0895171743340205e-14,3.291057737569595e-14,6.362020305792352e-10,2.0955127260523098e-16,3.972960207857864e-08,1.1909638447749575e-11,4.6229834639329983e-10,1.0217357643546022e-15,5.5547508339593886e-14,3.0561024348017248e-12,1.0450446506574114e-16,1.5888339841950935e-20,9.785774472450833e-25,1.2687258481878875e-23,1.9543180434892923e-21,6.181115163407515e-15,2.7197430759761786e-25,2.683418875055729e-12,6.209695522209323e-18,6.520592690660238e-13,2.6386178396936828e-17,2.8147756453142387e-15,9.206382618178613e-10,9.78874488246116e-13,1.7173938568410885e-15,3.8591640140933076e-12,8.283415530483136e-12,9.987950758648485e-17,8.138036442872017e-17,8.681974283547809e-08,1.7379987241101362e-19,5.631666771632025e-11,5.11327413588758e-16,7.847581046579649e-12,3.21659412798223e-07
7.022254273973132e-09,0.8970683419772969,1.209652067008287e-06,7.3273341035162586e-09,2.5511134085643643e-08,5.997237647259473e-08,0.0,0.0,1.7396593118413675e-06,5.077729865125154e-11,1.7599154609103012e-11,1.328507584474946e-11,1.0909383311658885e-11,1.6140431238391823e-21,6.04682107775959e-15,7.770430586290301e-11,4.0915098232396126e-08,1.4870777745340783e-11,6.829396511578243e-17,6.119251114494845e-15,8.329486975403022e-08,1.0631336512670593e-13,2.7568425664786264e-10,1.1920672026188868e-15,5.832812696993872e-13,1.4455215083155846e-12,1.8256265571944637e-09,6.714965629810104e-10,2.2359547969616512e-18,7.57250931674012e-17,2.248357938554904e-15,2.47477839506629e-16,8.508624554203154e-12,2.413598714557498e-14,3.76,0.0,0.5795873533460849,0.9964057122218035,3.266726070994918e-10,1.2429523194443061e-10,0.005356062583327684,0.005356002369693991,1.7653021789059107e-08,8.041363648978189e-11,0.0035925225837253522,1.3875074971940027e-10,5.668592490666113e-12,9.910564141719578e-07,5.969192497419371e-08,2.1741851582580888e-07,6.894252498881992e-07,0.0003385668718658325,6.225249908589772e-10,1.7658667546832284e-08,7.273770072333244e-08,1.935663758886473e-11,3.4519075658765134e-09,1.1211091856768153e-08,5.469196382883779e-14,3.5365775957005145e-14,6.545024807073097e-10,2.285749020689358e-16,4.10448535478374e-08,1.2076232433845101e-11,4.873938423185003e-10,1.0962829743214516e-15,5.787128782053563e-14,3.280334253845869e-12,1.129237520979402e-16,1.7496632613194837e-20,1.074519163065963e-24,1.393769621493137e-23,2.1116975151188496e-21,6.56284250621384e-15,2.979564465324315e-25,2.7757778172912196e-12,6.540921360496088e-18,6.708536993136268e-13,2.739954164634015e-17,3.0239185385566176e-15,9.216589775314641e-10,1.0114062114504432e-12,1.8064346172204064e-15,4.007921646351135e-12,8.557941117814249e-12,1.0378174367143521e-16,8.750997589551661e-17,9.01990415741067e-08,1.8215661551592816e-19,5.915492652460509e-11,5.4073781199477185e-16,8.415248730116564e-12,3.2669526868596595e-07
7.155656889693047e-09,0.8970858633489689,1.2459708635740616e-06,7.690693358551906e-09,2.6592080764720525e-08,6.283217922298977e-08,0.0,0.0,1.7724940130810822e-06,5.272454367130651e-11,1.8631831155600543e-11,1.4029425347872947e-11,1.153161417542878e-11,1.7637669277047256e-21,6.356550450887944e-15,8.009116903309851e-11,4.223826907510306e-08,1.5723881810043514e-11,7.348551693179633e-17,6.580783505579964e-15,8.648805634842268e-08,1.1219589495245509e-13,2.795999470747752e-10,1.2742681464987243e-15,6.10753060707944e-13,1.5621114900702086e-12,1.893539049560574e-09,6.881486612584357e-10,2.4316638748182304e-18,7.907882779255014e-17,2.4185359503969146e-15,2.6671410213288346e-16,8.979871592784046e-12,2.5969795350523847e-14,3.76,0.0,0.5794828461106931,0.9964056783671685,3.4689846986319624e-10,1.3088479105801602e-10,0.005457320732915861,0.00545726281661832,1.8026287328011915e-08,8.241720956215075e-11,0.003592522528201294,1.4743560234932439e-10,6.031285622603112e-12,1.0018836846769064e-06,6.055639651030306e-08,2.2569863622855412e-07,7.115496455067548e-07,0.0003449655225590513,6.566556865349961e-10,1.833446160083144e-08,7.299966715059188e-08,2.0100139927299733e-11,3.4936636681066098e-09,1.1439306582968018e-08,5.869620093896538e-14,3.795398462962335e-14,6.73039657652633e-10,2.4896927453611864e-16,4.237493535679685e-08,1.224020202659622e-11,5.133099616073574e-10,1.1746551598086674e-15,6.024293962808065e-14,3.516550958719693e-12,1.2184352951376384e-16,1.9236690362312013e-20,1.1780202733909796e-24,1.528714577217085e-23,2.278605278224293e-21,6.959246273207893e-15,3.2592303378989783e-25,2.8689925917237124e-12,6.881893540334803e-18,6.895748952420888e-13,2.842541709388979e-17,3.2439766978588435e-15,9.226749144305958e-10,1.0443176117395784e-12,1.8981032379400905e-15,4.158831085148394e-12,8.8356090907945e-12,1.0774233550463145e-16,9.396058145421571e-17,9.364224790952267e-08,1.907355641160648e-19,6.207130644138914e-11,5.711123061812614e-16,9.011209767501743e-12,3.316907251566024e-07
7.289059505412962e-09,0.8971033816431173,1.2825935833023992e-06,8.064216256026117e-09,2.7698040687218497e-08,6.577314445445629e-08,0.0,0.0,1.8053210358496173e-06,5.470842362501868e-11,1.9704583998571217e-11,1.479837407981743e-11,1.217645606193778e-11,1.924345633138207e-21,6.675529080542858e-15,8.249570946954217e-11,4.3575850945319816e-08,1.6608591611066597e-11,7.899163583290627e-17,7.067426690441766e-15,8.974123869432226e-08,1.182863100842769e-13,2.834762779398439e-10,1.3602883064999642e-15,6.38880297068477e-13,1.685750253681975e-12,1.9625889501468626e-09,7.048754611020497e-10,2.640087322168575e-18,8.251139186691207e-17,2.5980230339447473e-15,2.8699990335056536e-16,9.467222104034413e-12,2.790373977169174e-14,3.76,0.0,0.5793783574886562,0.9964056445135897,3.6797613129856353e-10,1.3768393083228862e-10,0.005558560569181835,0.005558505113520507,1.839948978685592e-08,8.442334891543661e-11,0.0035925224548258037,1.5649711107426362e-10,6.4127588466877725e-12,1.012566629553551e-06,6.140970185944058e-08,2.3409976373695278e-07,7.339110005636285e-07,0.00035136294173702265,6.919566355343831e-10,1.9022889650258623e-08,7.326032591388651e-08,2.0857551307371693e-11,3.5353625480819e-09,1.1665388953722025e-08,6.29148970608833e-14,4.067967436554117e-14,6.918139262954144e-10,2.708067332148909e-16,4.3719649907473375e-08,1.2401629844683692e-11,5.400557838438328e-10,1.2569682008447682e-15,6.266246541310789e-14,3.765154037641836e-12,1.3128287342366285e-16,2.1116690610343294e-20,1.2895263608907832e-24,1.6741473794397738e-23,2.455422055762853e-21,7.37054203776034e-15,3.5598645381996753e-25,2.9630344223556945e-12,7.232625993722076e-18,7.08214733478719e-13,2.9463435613024376e-17,3.475280365625371e-15,9.236881042417024e-10,1.0776043462760303e-12,1.9924158710376208e-15,4.311862830972789e-12,9.116380678202422e-12,1.11760467494158e-16,1.0074155812394884e-16,9.714932804053285e-08,1.9953799215559502e-19,6.506599836016125e-11,6.02456024353703e-16,9.63623330616102e-12,3.366460796621171e-07
7.4224621211328776e-09,0.8971208968594518,1.319514651873035e-06,8.447957348454512e-09,2.8829129532343013e-08,6.879592115541458e-08,0.0,0.0,1.8381403823125337e-06,5.672893819821775e-11,2.0818211217202203e-11,1.559213413586369e-11,1.284426644655017e-11,2.0963467595849654e-21,7.0038286582825294e-15,8.491729498748951e-11,4.492765035921564e-08,1.7525457882023276e-11,8.482750347864321e-17,7.580031559755152e-15,9.305441296382396e-08,1.2458798685986583e-13,2.873137099955513e-10,1.450217108982071e-15,6.676609077706274e-13,1.8167257809741684e-12,2.0327707958064814e-09,7.216768637728826e-10,2.8617681236218885e-18,8.602323282737901e-17,2.787139356084396e-15,3.0836784941286962e-16,9.97087726732345e-12,2.994117717304179e-14,3.76,0.0,0.5792738874763513,0.9964056106561698,3.8992528929139875e-10,1.4469483989108507e-10,0.005659782095134053,0.005659729263289065,1.8772628455653267e-08,8.643184413323017e-11,0.003592522368398464,1.6594450410110346e-10,6.8137569676833945e-12,1.0231100894822938e-06,6.225219203472856e-08,2.426203846040871e-07,7.565061622129194e-07,0.0003577591296371761,7.284437663782182e-10,1.972394866847751e-08,7.351982679231699e-08,2.1628868705976745e-11,3.5770149887820666e-09,1.1889328962817059e-08,6.735515081018381e-14,4.3547370265959e-14,7.108256459740842e-10,2.941619721951726e-16,4.507880609712108e-08,1.2560596413197484e-11,5.67640268015828e-10,1.3433391343805231e-15,6.512986684727942e-14,4.026550069539206e-12,1.4126115589204546e-16,2.314514444309547e-20,1.4094998428685851e-24,1.830677146088584e-23,2.6425359732253394e-21,7.79694257087339e-15,3.8826310139723637e-25,3.0578751849300285e-12,7.59312820144256e-18,7.26765711834039e-13,3.051323466578436e-17,3.718162229401931e-15,9.247003189832518e-10,1.1112622272793514e-12,2.089388121025755e-15,4.466988295843386e-12,9.40021844578895e-12,1.1583534791763583e-16,1.0786232243721162e-16,1.0072024818108024e-07,2.0856516359031592e-19,6.81391730655624e-11,6.347737307431277e-16,1.0291090271295523e-11,3.415616295240368e-07
7.689267352572709e-09,0.8971559180576616,1.3942304438317304e-06,9.246302633083988e-09,3.116714847196798e-08,7.508944248113545e-08,0.0,0.0,1.9037560550899886e-06,6.087986988036784e-11,2.3171291524301314e-11,1.725490041671618e-11,1.4250210779434317e-11,2.476975644094418e-21,7.688668588162244e-15,8.980914480683008e-11,4.767315928355112e-08,1.945785942393604e-11,9.755207221034938e-17,8.686587188826664e-15,9.986072188025667e-08,1.378385983554503e-13,2.9487369471777865e-10,1.6421567979260612e-15,7.271732778253957e-13,2.10186982644026e-12,2.1765085916233826e-09,7.555032359841659e-10,3.3471289276271732e-18,9.328659819169814e-17,3.195563944207561e-15,3.5448147912056507e-16,1.102789048988489e-11,3.434015622304847e-14,3.76,0.0,0.5790650032665002,0.9964055429166696,4.365173703455892e-10,1.5936056426751132e-10,0.0058621702282292435,0.005862123132988882,1.9518712164572402e-08,9.045513503271921e-11,0.0035925221691449727,1.860340980644996e-10,7.67739811868432e-12,1.0437971083412778e-06,6.390608536274735e-08,2.600142729689234e-07,8.023858190375422e-07,0.0003705478125535092,8.050394328806059e-10,2.116394751995845e-08,7.403586969208678e-08,2.3213209476567952e-11,3.6602180434777096e-09,1.2330761046382776e-08,7.692914374706876e-14,4.9727146924699316e-14,7.495628500934479e-10,3.4573647048879904e-16,4.7839710213610774e-08,1.2871457373944082e-11,6.253604788206439e-10,1.5287285686316726e-15,7.020830356331382e-14,4.5893723235517174e-12,1.6291347968371155e-16,2.768315819862232e-20,1.6767842537519635e-24,2.1795784441766112e-23,3.049244899320074e-21,8.695895496837222e-15,4.599420116570913e-25,3.249844191515356e-12,8.343458386249713e-18,7.635740288514086e-13,3.264675724857679e-17,4.240003111151119e-15,9.267277879074131e-10,1.179675422222007e-12,2.2913712817669042e-15,4.783410447700503e-12,9.976949204487622e-12,1.2415230430795923e-16,1.2316106435592216e-16,1.0805347342239977e-07,2.2729874812792033e-19,7.452155837295899e-11,7.0234842814883775e-16,1.1693395937695318e-11,3.5127450342930475e-07
7.929392060868557e-09,0.8971874266075955,1.4624427182763232e-06,1.0000267900841555e-08,3.3358433753128376e-08,8.103966632262002e-08,0.0,0.0,1.9627839297736715e-06,6.474099537139535e-11,2.5436903287564003e-11,1.883822616070484e-11,1.5597650812836933e-11,2.8646668563220853e-21,8.33758579780516e-15,9.426405468059288e-11,5.019092662857759e-08,2.1312507625893443e-11,1.1029608409499228e-16,9.780045838129847e-15,1.0619153354831527e-07,1.5052040311052942e-13,3.015491636366623e-10,1.8291606627336797e-15,7.829454559656872e-13,2.3866062626175807e-12,2.3096895530075782e-09,7.862017088142226e-10,3.83496670594788e-18,1.0009950052679903e-16,3.599386263434736e-15,4.0001527902002196e-16,1.2036918275086353e-11,3.868766273846445e-14,3.76,0.0,0.578877071086781,0.9964054819108369,4.816303387387388e-10,1.7330529523684272e-10,0.006044256957300842,0.006044215581538489,2.0189964371680485e-08,9.408233628607128e-11,0.003592521971381961,2.0552801387529535e-10,8.529295658443486e-12,1.0619836969597539e-06,6.536093567998228e-08,2.760631501160675e-07,8.444476108014359e-07,0.0003820534185889836,8.781885909415163e-10,2.2503114098743342e-08,7.449752773392096e-08,2.4686644466460523e-11,3.735028415071544e-09,1.2720698060282425e-08,8.637638080779652e-14,5.582108349364692e-14,7.852419195919741e-10,3.981426671449755e-16,5.037212284077438e-08,1.314357937653487e-11,6.802644391696303e-10,1.7106546024181636e-15,7.494264916373051e-14,5.1438447009138834e-12,1.844439946404162e-16,3.236748991065541e-20,1.9512907307875952e-24,2.5381241868988398e-23,3.45454531670058e-21,9.558691416697905e-15,5.332738274474957e-25,3.425079398324452e-12,9.052177028868547e-18,7.963341447602462e-13,3.4603715408209444e-17,4.752642508095267e-15,9.285626645359327e-10,1.2424776012364724e-12,2.4823981133780253e-15,5.075081943509002e-12,1.050614349813263e-11,1.3182417779350167e-16,1.3818720320424933e-16,1.148713703413271e-07,2.4494010498643715e-19,8.053544695678431e-11,7.665375260757543e-16,1.3065265011423589e-11,3.5988293505328337e-07
8.169516769164405e-09,0.8972189251821673,1.5315428751479102e-06,1.0788103171335643e-08,3.563286302035955e-08,8.726450201567603e-08,0.0,0.0,2.0217869678289726e-06,6.872081154267357e-11,2.78474555198007e-11,2.0504916674664164e-11,1.7024960683576368e-11,3.2990160702586206e-21,9.017739830614668e-15,9.876500550733766e-11,5.275202648369445e-08,2.3279879192772946e-11,1.2437141167570418e-16,1.0971372121091706e-14,1.1271665877402055e-07,1.6393891137202906e-13,3.08105531790706e-10,2.030204259348971e-15,8.407965404800905e-13,2.6998738650096297e-12,2.446454168232285e-09,8.171415828841474e-10,4.374705773855877e-18,1.0717679286169496e-16,4.0396010119911214e-15,4.49569872726773e-16,1.3101759294715495e-11,4.342446808703273e-14,3.76,0.0,0.5786891991467009,0.9964054208584456,5.298776591826359e-10,1.8796881983482885e-10,0.006226284408537049,0.006226249278385059,2.086100323053772e-08,9.771452616708703e-11,0.003592521764003908,2.2641786980358625e-10,9.45687278974388e-12,1.0797865215126385e-06,6.678578632569501e-08,2.924776168752891e-07,8.872225242722057e-07,0.00039355503897463257,9.55420987175766e-10,2.388315808570301e-08,7.495708827088155e-08,2.6205088030530536e-11,3.809810424966083e-09,1.310369937880434e-08,9.665564316091186e-14,6.244788693043193e-14,8.21695700326672e-10,4.567381658670706e-16,5.29486295762304e-08,1.3408882920777743e-11,7.380198939911254e-10,1.907600513995515e-15,7.983214059251746e-14,5.7463143569610226e-12,2.0803503557269439e-16,3.768100177486114e-20,2.261217378817125e-24,2.943160816574117e-23,3.8995857957071076e-21,1.0473616122845294e-14,6.1577524613156e-25,3.602494217234001e-12,9.79250834722156e-18,8.287153216657904e-13,3.6593506374125196e-17,5.308073851360195e-15,9.304130170661938e-10,1.3064237214091907e-12,2.6822620116867364e-15,5.37313167283493e-12,1.1044746543617054e-11,1.396686540725096e-16,1.544622756642728e-16,1.218955841449734e-07,2.633289256171661e-19,8.680544249375039e-11,8.33941245227277e-16,1.4545845455679818e-11,3.6836700860054896e-07
