Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990)
6.76305611797092e-06,0.8318185376506705,0.009062322362452928,0.002282064824535843,0.0040493217140073435,0.12500844750870072,0.0,0.0,0.003193414969308433,0.00015197733421149344,0.04182501839584307,0.0028211767403564865,0.0008436766637623645,2.9270022152856317e-08,1.5089494054748668e-06,1.9137158715763713e-05,0.007022912967639383,0.00608927904659416,0.00019194657218211898,2.1061196276944484e-07,0.0014895315409599434,8.6773764943989e-08,8.212036413541016e-06,0.00015175288990480794,2.9346632728534507e-06,0.016887274942169597,2.373177084942637e-06,0.0002577607249747588,9.482116617336594e-05,2.3989124841745896e-06,9.846536121123694e-06,1.0200229772744994e-08,1.5496956120119884e-06,3.3954433726237253e-06,3.76,0.0,0.1900369793382772,0.916091343818124,0.06519697264402259,0.003306447728790026,0.23291188893690457,0.32012662042222995,5.646261950715636e-08,1.3108724640108965e-10,0.001110046989444158,0.0008759847517354086,0.005228649607880194,0.0009310612001624418,0.00013655988072782934,0.07641228090593805,0.06491843076380041,0.01713518681796591,0.0007723842148942473,0.007186625909240907,0.00010736475486434705,4.240893385117457e-06,8.330904582507531e-05,0.0001604027338291849,0.0018895506706590069,0.0004373646333221553,0.01123335742234421,0.001565655691019434,0.015467372813155782,4.9637001124898065e-08,0.006658959674980662,0.0005113137416723209,2.960803769415061e-08,0.0007309494625387719,1.2788036518879205e-07,1.1726568826678345e-06,2.721605916863677e-11,8.150159278161819e-07,2.846608738623746e-07,1.3637067152835302e-06,4.326667326849657e-12,7.925311005706578e-07,4.144360855237627e-11,6.561937862919534e-08,1.645538813834325e-11,5.922439169666752e-08,3.0724783362247607e-07,4.539424789028395e-05,1.4927333538281605e-08,0.00044798119583404193
6.792839205224528e-06,0.8321659635455089,0.009028264288968838,0.0022833371483163205,0.004032096037133425,0.12602170886250078,0.0,0.0,0.003220921641701331,0.0001559443328863369,0.04257722424523255,0.0028779684927879687,0.0008511671493152506,2.926744135388981e-08,1.512387855103886e-06,1.924130153306559e-05,0.007077208519118885,0.006165926844005475,0.00019474746955991116,2.1236461815720325e-07,0.0015099108624721748,8.770530841780318e-08,8.255517567376604e-06,0.00015443113419107696,2.9800703143352105e-06,0.017106301646893043,2.4006710146069155e-06,0.0002623364716666106,9.723137638582372e-05,2.4454585199680758e-06,9.918011969480571e-06,1.0353760711952301e-08,1.554803432465636e-06,3.482981821845643e-06,3.76,0.0,0.18820022031370787,0.9150406072053844,0.06597746181513416,0.0033576213522682674,0.23271510444822946,0.3210768630870454,5.64147937643055e-08,1.308272649322564e-10,0.0011087737725541445,0.0008732860741478913,0.005222825840893002,0.0009228061222894686,0.00013575458429421084,0.07698149615411512,0.06519073591799514,0.017181349065760514,0.0007700957238797084,0.007263167201979418,0.00010682756654310008,4.30274871993611e-06,8.28935930985782e-05,0.00016066218355994432,0.0018973687052029375,0.0004383342347246207,0.011428467458494036,0.0015749047243610295,0.01573471745255954,4.912075082389103e-08,0.006796020645212742,0.0005255994233816081,2.998450854784273e-08,0.0007290806618349316,1.273558348610401e-07,1.1778179058449471e-06,2.7335135072881833e-11,8.186760311372973e-07,2.861006655619996e-07,1.3913759923850886e-06,4.34552270419245e-12,7.957544190194665e-07,4.1614196828349203e-11,6.563050817262688e-08,1.6520055243987514e-11,6.04874186278652e-08,3.0854016047383625e-07,4.6536581241727623e-05,1.5092254645201942e-08,0.00045623424253785403
6.822622292478137e-06,0.8325108531057749,0.0089929941052742,0.0022841509033757128,0.0040143744112767395,0.1270247040345695,0.0,0.0,0.0032480406272701002,0.00015994269656250916,0.043332441359184244,0.0029350308076820926,0.0008584342111934669,2.9247699802403603e-08,1.5151834159859036e-06,1.9340083688280218e-05,0.0071306125084166045,0.006242228038617606,0.00019751691004955184,2.1405680268350066e-07,0.0015302229968520153,8.860585859842136e-08,8.29614657918983e-06,0.00015710622910102923,3.025091701324509e-06,0.017323969585281315,2.427647057919388e-06,0.0002669309562670633,9.966920565889584e-05,2.491927204269354e-06,9.98664187359171e-06,1.0504820512746269e-08,1.5596112980889026e-06,3.5715558400057752e-06,3.76,0.0,0.18638458390908458,0.9139921616174397,0.06675523998300699,0.0034089589178319312,0.23251553662013627,0.32202135270932647,5.636628610826194e-08,1.3056005635203524e-10,0.0011075033288160004,0.000870460050871316,0.005216055667689292,0.0009144896084107806,0.00013493304974973613,0.07754312301123165,0.06545499456379013,0.017226535832970916,0.0007676885675453336,0.007339275352516076,0.00010627626100122058,4.364553484918566e-06,8.246711888705552e-05,0.00016088099429930578,0.0019046267667421665,0.0004391743668352696,0.011623934863331839,0.001583658476017004,0.016002713134445724,4.860291407909184e-08,0.006933558870290748,0.0005401139984190219,3.035850073313362e-08,0.0007270727211871613,1.2680885445875692e-07,1.18259431295658e-06,2.7445295790502698e-11,8.219014589267203e-07,2.8739084646872784e-07,1.4190808002151999e-06,4.362961995230157e-12,7.987460317297982e-07,4.1772632583665124e-11,6.562518277295955e-08,1.657994466982159e-11,6.175583543798115e-08,3.09794379335527e-07,4.769234453329303e-05,1.5254114706499933e-08,0.0004644653383808384
6.852405379731746e-06,0.8328531958917856,0.00895657499989032,0.0022845183113021496,0.0039961858727073545,0.12801741323055585,0.0,0.0,0.0032747666414258505,0.00016397040638875676,0.0440904828512989,0.0029923469019357855,0.0008654773512424743,2.9211336896659487e-08,1.517350824891616e-06,1.9433552219225732e-05,0.007183120317293466,0.006318168281298622,0.0002002539392901567,2.1568873871281393e-07,0.001550463483282267,8.947530723039778e-08,8.333954973791839e-06,0.0001597773180964846,3.069705410023068e-06,0.017540234457142118,2.454098057959268e-06,0.0002715434462703143,0.00010213412540621743,2.538295844174225e-06,1.0052443609718468e-05,1.0653327069242655e-08,1.5641235665940548e-06,3.661140330414415e-06,3.76,0.0,0.18458998074696853,0.9129461857344469,0.06753018258634476,0.0034604513872824156,0.23231336197063052,0.3229600655882215,5.63171397682101e-08,1.302861091598501e-10,0.001106235874849055,0.0008675128488187798,0.005208369399292121,0.0009061200551638277,0.0001340963921263868,0.07809716738790141,0.06571131970996627,0.017270760511528163,0.0007651682631884803,0.007414936165517907,0.00010571172681910962,4.426294967293006e-06,8.203031443045903e-05,0.00016106013782479615,0.0019113341682884138,0.0004398880324181321,0.011819708313763952,0.0015919210590673103,0.01627128096202123,4.8083952300199124e-08,0.007071529163628268,0.0005548567832285281,3.072994342425808e-08,0.0007249311392883337,1.2624051203231126e-07,1.1869911788759468e-06,2.7546659814752823e-11,8.246984207639999e-07,2.885332909826667e-07,1.4468090529282506e-06,4.379004112411292e-12,8.01509057800336e-07,4.1919073480498403e-11,6.560388383720364e-08,1.6635122077055792e-11,6.302920690285374e-08,3.110110238276264e-07,4.8861321002817066e-05,1.5412876073099172e-08,0.0004726711992447734
6.8821884669853545e-06,0.8331929832762229,0.008919069071800829,0.0022844517415107463,0.0039775588586374285,0.12899982501276167,0.0,0.0,0.0033010947745172794,0.00016802542273780912,0.04485116422483487,0.003049900188098315,0.0008722963882550294,2.9158912337986764e-08,1.518905511453789e-06,1.9521760519162083e-05,0.007234728184925703,0.0063937339110582405,0.00020295766894756133,2.1726073583021566e-07,0.0015706280723574435,9.031361609805983e-08,8.368977881957492e-06,0.0001624435716352932,3.113890214309125e-06,0.0177550546410382,2.4800179310626676e-06,0.00027617322580239154,0.00010462559672150758,2.5845422713405556e-06,1.011543859109663e-05,1.0799204138503597e-08,1.5683448293399577e-06,3.7517097569849043e-06,3.76,0.0,0.18281631035373064,0.9119028512212672,0.0683021710530019,0.003512089851454351,0.2321087510796476,0.32389298092188606,5.6267396525614686e-08,1.300059007440416e-10,0.0011049716187714986,0.0008644505322973271,0.0051997973050069545,0.0008977055660120372,0.00013324570098855156,0.07864364104210671,0.06595982710505419,0.0173140366636623,0.0007625402476936571,0.00749013609473033,0.00010513483223551791,4.487960877960515e-06,8.158385522343441e-05,0.00016120060807190545,0.0019175007269420041,0.00044047831619395763,0.01201573761075205,0.0015996971988840982,0.01654034328659662,4.756430767485056e-08,0.007209887222647339,0.0005698270256427621,3.1098770399612065e-08,0.0007226613852521868,1.2565188212154215e-07,1.191013998616995e-06,2.7639355332419067e-11,8.270738474892724e-07,2.8953012892864046e-07,1.4745488468706482e-06,4.393669503126026e-12,8.040468576946303e-07,4.205369027778076e-11,6.556709824979853e-08,1.6685658085427556e-11,6.430710490577675e-08,3.1219064063495235e-07,5.0043289884170327e-05,1.5568505429910275e-08,0.00048084865957455185
6.911971554238963e-06,0.8335302083806231,0.008880537256730048,0.002283963678596172,0.003958521177265556,0.1299719359332766,0.0,0.0,0.003327020487622096,0.00017210568883753663,0.0456143035526671,0.003107674293349834,0.0008788914461016432,2.9091002909267548e-08,1.5198635163673726e-06,1.9604767947120466e-05,0.007285433184105862,0.006468911944998112,0.0002056272757725126,2.1877318598559224e-07,0.0015907127237557532,9.112081413106019e-08,8.40125378721864e-06,0.00016510418746274095,3.1576257009033815e-06,0.017968391145683407,2.5054016380001635e-06,0.0002808195955280204,0.00010714307115844292,2.630644868137533e-06,1.0175651651685765e-05,1.0942381327705786e-08,1.5722798931572053e-06,3.8432381949064194e-06,3.76,0.0,0.1810634617809582,0.9108623227760596,0.0690710927216984,0.00356386553489565,0.23190186864838913,0.3248200807734123,5.621709672782949e-08,1.297198967118874e-10,0.0011037107602590666,0.0008612790557062716,0.005190369558923683,0.0008892539488904607,0.00013238203936678144,0.07918256129667041,0.06620063491349171,0.017356377988796263,0.0007598098702997917,0.007564862237950458,0.00010454642432577418,4.5495393520448e-06,8.112840036936109e-05,0.0001613034177035529,0.0019231367160991448,0.0004409483731269965,0.012211973710289589,0.0016069921964112406,0.016809823786021184,4.7044403217883146e-08,0.00734858967132765,0.0005850239067856564,3.146491994384603e-08,0.0007202688885035089,1.2504402409894832e-07,1.1946686559200521e-06,2.7723519495430898e-11,8.290353357015993e-07,2.903837271709449e-07,1.502288474303605e-06,4.406980033986098e-12,8.063630148670186e-07,4.217666586437684e-11,6.5515316919635e-08,1.6731627891601628e-11,6.558910893086711e-08,3.133337879710779e-07,5.1238026727907003e-05,1.5720973676259882e-08,0.0004889946738710119
6.941754641492572e-06,0.8338648660117529,0.008841039261307916,0.0022830666910876023,0.003939099981576168,0.13093375017024622,0.0,0.0,0.0033525396079203875,0.00017620913435186493,0.046379721644030016,0.003165653077141939,0.0008852629415159089,2.9008199369190544e-08,1.520241411848204e-06,1.968263943784908e-05,0.007335233196663789,0.006543690067292426,0.0002082620005213827,2.2022655861776468e-07,0.0016107136034959001,9.189699435396673e-08,8.430824274151198e-06,0.00016775839081972622,3.2008922820810283e-06,0.01818020755734072,2.53024515264885e-06,0.0002854818725220918,0.0001096859915032854,2.67658259136882e-06,1.0233110830032262e-05,1.1082794061883509e-08,1.5759337623524249e-06,3.935699380469915e-06,3.76,0.0,0.17933131421613047,0.9098247581908977,0.06983684075445586,0.003615769800093179,0.23169287356763998,0.32574135003084487,5.6166279303973735e-08,1.2942855030881828e-10,0.0011024534906183027,0.0008580042570191343,0.005180116189691741,0.0008807727149408627,0.00013150644283843287,0.0797139507595289,0.06643386340514529,0.017397798292493428,0.000756982386070963,0.007639102330927889,0.00010394732829873744,4.611018948483187e-06,8.066459202702658e-05,0.0001613695948161429,0.0019282528188095975,0.0004413014171625545,0.012408368750244893,0.0016138118914024362,0.01707964753678371,4.6524642879722e-08,0.007487594098117664,0.0006004465429749759,3.1828334744087103e-08,0.0007177590293569433,1.2441798065569178e-07,1.1979613921715847e-06,2.779929770043706e-11,8.305910923389267e-07,2.9109667117648233e-07,1.5300164361056096e-06,4.418958876393803e-12,8.084613175876063e-07,4.228819430021349e-11,6.544903339999779e-08,1.6773110891708154e-11,6.68748065117399e-08,3.144410341055074e-07,5.244530371629582e-05,1.5870255801878985e-08,0.0004971063177570727
6.971537728746181e-06,0.8341969525980653,0.00880063350484046,0.0022817734016461816,0.003919321746740404,0.1318852791681989,0.0,0.0,0.003377648323673897,0.00018033367890194085,0.047147242198178736,0.003223820647509042,0.0008914115716023989,2.8911103474894117e-08,1.5200562246448969e-06,1.975544511318518e-05,0.007384126888222569,0.006618056617296273,0.0002108611467523216,2.2162139578367777e-07,0.0016306270808160853,9.264231070826656e-08,8.457733779313074e-06,0.00017040543457193526,3.24367120599663e-06,0.018390469983666936,2.5545454284747843e-06,0.00029015939010957633,0.00011225379253869122,2.7223349935915563e-06,1.0287847154242213e-05,1.1220383533407417e-08,1.5793116209568282e-06,4.029066759915076e-06,3.76,0.0,0.17761973758130423,0.9087903084235367,0.07059931404059015,0.0036677941512588707,0.23148191899429754,0.32665677636175283,5.6114981782885634e-08,1.2913230192311092e-10,0.001101199992873352,0.000854631852019204,0.005169067033526808,0.0008722690782629067,0.00013061991874886177,0.08023783704753817,0.06665963465835131,0.017438311457420273,0.0007540629500472053,0.007712844740264189,0.0001033383469067936,4.672388648715198e-06,8.019305494552729e-05,0.00016140017978797302,0.0019328600824236645,0.00044154071043693696,0.012604876073222308,0.0016201626257831955,0.017349741079850628,4.600541170905745e-08,0.007626859089337824,0.0006160939876222631,3.2188961781046303e-08,0.0007151371302770266,1.2377477642698782e-07,1.2008987757775838e-06,2.786684287910325e-11,8.317498796573214e-07,2.9167174663837416e-07,1.557721453462229e-06,4.429630393835677e-12,8.103457410377232e-07,4.2388479869362626e-11,6.536874258278282e-08,1.6810190309519238e-11,6.816379363629708e-08,3.155129559547738e-07,5.3664889972261725e-05,1.6016330759204126e-08,0.0005051807886383688
7.001320815999789e-06,0.8345264661264027,0.008759377068386991,0.0022800964587345513,0.0038992122509575824,0.13282654128327048,0.0,0.0,0.00340234317883495,0.00018447723551871182,0.04791669194515295,0.0032821613760650467,0.0008973383011317518,2.8800325143446718e-08,1.5193253618564553e-06,1.982325989652738e-05,0.007432113682400354,0.0066920005768757165,0.00021342407950944645,2.229583073158151e-07,0.0016504497247116303,9.335697477409112e-08,8.482029345885581e-06,0.00017304459926432807,3.285944564694682e-06,0.018599146994432346,2.578300363133876e-06,0.0002948514976775394,0.00011484590179723193,2.767882242063379e-06,1.0339894428979625e-05,1.13550966343938e-08,1.5824188152787175e-06,4.123313537177836e-06,3.76,0.0,0.1759285931186955,0.9077591176794835,0.07135841709307215,0.0037199302376918248,0.2312691524353645,0.3275663501628233,5.606324031296836e-08,1.28831578672087e-10,0.0010999504418652477,0.0008511674292572151,0.0051572516903957664,0.0008637499566084135,0.0001297234455665625,0.08075425251447699,0.06687807227655893,0.017477931416277678,0.0007510566120503171,0.007786078455382244,0.00010272025996306557,4.733637854525149e-06,7.971439608286823e-05,0.00016139622227446455,0.0019369698746491532,0.00044166955297684395,0.01280145024560018,0.0016260512072897417,0.017620032480337684,4.5487076065067185e-08,0.007766344258220084,0.0006319652331279417,3.2546752215733145e-08,0.0007124084478090868,1.2311541675298013e-07,1.2034876720989218e-06,2.7926314801625332e-11,8.325209609095867e-07,2.921119212617567e-07,1.5853924785551044e-06,4.4390200312953e-12,8.120204297405458e-07,4.247773614872163e-11,6.527493946778965e-08,1.6842952831623178e-11,6.945567510861377e-08,3.1655013773786414e-07,5.489655186181648e-05,1.6159181332702204e-08,0.0005132154059802685
7.031103903253398e-06,0.8348534060791121,0.008717325650831106,0.0022780485097782053,0.0038787965595708405,0.13375756143408182,0.0,0.0,0.003426621067308451,0.0001886377140187561,0.04868790077387208,0.0033406599117050055,0.000903044349684344,2.867647976053953e-08,1.5180665397676894e-06,1.9886163131946037e-05,0.0074791937345646126,0.006765511557049805,0.0002159502239072909,2.2423796602898188e-07,0.0016701783001665043,9.404125241772535e-08,8.503760382966921e-06,0.00017567519310529304,3.3276952998839796e-06,0.018806209559526128,2.601508761489446e-06,0.0002995575604627082,0.00011746174030326401,2.8132051353591116e-06,1.0389289025324375e-05,1.1486885873261956e-08,1.5852608368142535e-06,4.218412720429591e-06,3.76,0.0,0.17425773396218613,0.9067313235035276,0.07211405993804781,0.00377216985673251,0.2310547158386836,0.3284700645049335,5.60110896837493e-08,1.285267940656528e-10,0.0010987050043626749,0.0008476164456984719,0.005144699483316249,0.0008552219729465084,0.00012881797236544365,0.08126323398384235,0.06708930111858666,0.01751667212664718,0.0007479683121182469,0.007858793079635737,0.00010209382395990794,4.794756385094874e-06,7.922920430365338e-05,0.00016135877835347164,0.0019405938411213956,0.0004416912729009918,0.012998047072910518,0.0016314848735254652,0.017890451381133123,4.49699838745604e-08,0.007906010269740193,0.0006480592127695646,3.2901661272464625e-08,0.0007095781651679675,1.224408865707875e-07,1.20573521404593e-06,2.797787939569554e-11,8.329140469825256e-07,2.924203268065339e-07,1.6130187042658042e-06,4.447154207138864e-12,8.134896803849044e-07,4.2556185095579784e-11,6.516811800737636e-08,1.6871488250815726e-11,7.075006486906068e-08,3.175531696960519e-07,5.6140053289602157e-05,1.6298794005885817e-08,0.0005212076112236707
7.060886990507007e-06,0.8351777733717123,0.008674533531621342,0.0022756421758291954,0.003858099012286542,0.1346783707589425,0.0,0.0,0.003450479226890088,0.00019281302429587736,0.04946070184783062,0.0033993011930361088,0.0009085311787005731,2.8540185642808578e-08,1.516297715875809e-06,1.9944238209331862e-05,0.007525367905240613,0.006838579784030769,0.00021843906362731762,2.254611029956007e-07,0.0016898097641127965,9.469546038957935e-08,8.522978430363826e-06,0.00017829655188484776,3.3689072065584867e-06,0.01901163098463969,2.6241702973332113e-06,0.0003042769593178308,0.0001201007233018868,2.8582851177073017e-06,1.0436069674244321e-05,1.1615709276669888e-08,1.5878433055654012e-06,4.314337167310747e-06,3.76,0.0,0.17260700569391502,0.9057070568799159,0.07286615799827965,0.0038245049563255854,0.23083874568971494,0.32936791507414903,5.595856334897903e-08,1.2821834774287212e-10,0.0010974638391832237,0.0008439842230259137,0.005131439420697999,0.0008466914578287136,0.00012790441842729745,0.08176482248696791,0.06729344704244163,0.017554547547692794,0.0007448028765405738,0.007930978820628237,0.00010145977178270658,4.8557344733222765e-06,7.873805015121793e-05,0.00016128890782279452,0.0019437438645726161,0.00044160921713275105,0.013194623611729716,0.001636471256563228,0.018160929050610508,4.4454464929562e-08,0.008045818861409242,0.000664374802581392,3.325364811881929e-08,0.0007066513854691992,1.2175214943306894e-07,1.207648773418628e-06,2.8021708082908608e-11,8.329392442418773e-07,2.926002414700846e-07,1.6405895729136763e-06,4.4540602077873394e-12,8.14757925093787e-07,4.262405615700927e-11,6.504877002629744e-08,1.689588911879069e-11,7.20465862739381e-08,3.1852264687691133e-07,5.739515598721624e-05,1.6435158826642246e-08,0.0005291549673622675
