Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616)
0.022110087392974875,0.4655747422088367,4.574153230256216e-10,3.0714875006484857e-11,4.287551403904675e-09,6.333662150136884e-06,0.0,0.0,4.722574485750152e-05,1.88672931995872e-05,2.4611941167049035e-05,6.306034599850969e-09,2.178866482660363e-14,1.561174170509148e-32,1.3564847023046912e-23,1.0957733274280804e-15,7.733474741450442e-09,8.13030552432758e-08,2.316001823031328e-16,1.5886132863866857e-20,2.592357447218795e-08,6.140997150330473e-18,1.2540878674853252e-17,3.142035785553207e-10,2.1774438458182993e-12,2.1705215829820653e-08,4.901040512830155e-17,5.757839208641734e-12,6.462062613048983e-12,4.758525365019983e-17,2.986987669710322e-15,9.660988323170714e-18,2.5308973041604107e-13,3.3471882076699556e-11,3.76,0.0,0.7566856225281247,0.9998566226443918,9.132117574150876e-05,9.623908951611622e-07,0.01146517218460473,0.011490785218105636,3.6207227139839876e-14,5.745298093162387e-19,1.337385101398503e-05,2.9047515084822854e-12,2.667264195623265e-09,2.882208712255886e-08,1.374995355887058e-09,8.287698564204125e-05,3.998310507565089e-05,5.117369961808234e-09,2.3999102483242017e-12,1.0849505577844122e-05,5.181363417424042e-10,6.86530319982293e-11,8.070489774818642e-10,8.58860789646378e-11,7.264406984653868e-14,1.6842725710715457e-12,3.611615766198372e-10,4.873887874959176e-12,3.411733998483198e-08,1.4637715623919825e-09,6.955203357046976e-10,9.865591759003294e-08,2.5555335752462183e-18,1.3273816582745953e-08,1.0086628425635365e-09,4.038727285581795e-12,1.3159143861604634e-18,2.30287654334793e-17,3.372172083848696e-19,3.6308240600979156e-12,7.525464247464066e-20,5.056586133835161e-16,1.560888851289163e-18,9.923086940359474e-11,2.836524531257435e-20,6.3583508921360575e-19,8.72476424346675e-15,7.774154958766929e-07,6.163163899418185e-17,1.627472016839278e-08,4.1048992795480954e-14,4.2292368075933714e-15,4.100295020104883e-21,7.780655322038262e-08,2.335383782766207e-19,3.6470303487237196e-08,1.746679585814084e-09
0.022287996075047282,0.4655825396289795,4.6198021048728434e-10,3.121823402635962e-11,4.3451189958225246e-09,6.440123011781449e-06,0.0,0.0,4.7584473075450176e-05,1.9166170747440468e-05,2.4907510468936985e-05,6.5151165062064386e-09,2.259755190545284e-14,1.5433470620616962e-32,1.4032734654730868e-23,1.1227031517213977e-15,7.89317102446271e-09,8.386765965156656e-08,2.409234690430571e-16,1.6358608283888096e-20,2.6341515319080755e-08,6.240118059603658e-18,1.290160485883729e-17,3.252262295914134e-10,2.2390622112899778e-12,2.2378968689127978e-08,5.0046498255330024e-17,5.9697495431380584e-12,6.77246188606525e-12,4.9642810309526706e-17,3.0775082163974964e-15,1.0021195742219521e-17,2.585413180317871e-13,3.440058462463047e-11,3.76,0.0,0.7565917994417912,0.9998549513996782,9.299099057838656e-05,9.881363082908852e-07,0.011556687407138605,0.011582623736009207,3.649623399635778e-14,5.791157784694949e-19,1.3373828659802515e-05,2.9637544264527205e-12,2.7216571039781918e-09,2.917225208193636e-08,1.391818908009346e-09,8.430329241362174e-05,4.0658779850252384e-05,5.123231942073119e-09,2.4441667863075887e-12,1.0881132611326926e-05,5.262338720511548e-10,7.054966393898705e-11,8.197029796494952e-10,8.78301832306496e-11,7.47990598543679e-14,1.732900514984614e-12,3.6933930863732036e-10,5.018542315487523e-12,3.4434639043950096e-08,1.4815280994904613e-09,7.123375167430282e-10,1.0112375981983913e-07,2.615436593692966e-18,1.3522351067110329e-08,1.027529952175346e-09,4.158524060541955e-12,1.3549468230599682e-18,2.4098041638316326e-17,3.4816128363281386e-19,3.709718780482022e-12,7.748682058712227e-20,5.203034044070406e-16,1.5992222117417688e-18,1.0148051018872541e-10,2.9061856993164956e-20,6.51214544700153e-19,8.87220380328904e-15,8.007062467806035e-07,6.317776789519779e-17,1.6633342873724098e-08,4.222394870787893e-14,4.349236077521899e-15,4.2006925713968406e-21,7.846290794707005e-08,2.375320047611454e-19,3.7155668436615896e-08,1.7794712073269608e-09
0.022465904757119688,0.4655903371845069,4.665629554946098e-10,3.1727257363119173e-11,4.4031470166971886e-09,6.547629004905337e-06,0.0,0.0,4.7943185371570305e-05,1.9467327012035125e-05,2.520422829084266e-05,6.729895459076829e-09,2.3431929696047363e-14,1.8499286789335427e-32,1.451390215183437e-23,1.1501280719667375e-15,8.055137196051934e-09,8.649743053946396e-08,2.5055997750374105e-16,1.684186774776095e-20,2.6762782901424737e-08,6.340030955617682e-18,1.3270785923028946e-17,3.365601005056039e-10,2.3020017586264484e-12,2.3069134678890977e-08,5.109737245572354e-17,6.188276612473934e-12,7.095763237075201e-12,5.177675350809224e-17,3.170213270830658e-15,1.0392375322375762e-17,2.640747846673364e-13,3.534901149301466e-11,3.76,0.0,0.7564979619673652,0.999853265800824,9.46830371590964e-05,1.0144111570501866e-06,0.011648190366651184,0.01167445173208737,3.6785202126017494e-14,5.837011346919115e-19,1.3373806113622335e-05,3.02357332576989e-12,2.7768067146429644e-09,2.9524970400805093e-08,1.4087679080092632e-09,8.574685947171525e-05,4.134229866556579e-05,5.129179352198173e-09,2.488943297959283e-12,1.0912855867811848e-05,5.343941128775532e-10,7.248837589026647e-11,8.324548258963922e-10,8.980894448930002e-11,7.700654429694963e-14,1.7826708873966438e-12,3.7766192013521905e-10,5.16672260291867e-12,3.475328701400757e-08,1.4994136368245709e-09,7.294496445942854e-10,1.0363518572501005e-07,2.6764545261409185e-18,1.3773826791158378e-08,1.046619848501698e-09,4.281238224781514e-12,1.3949298042833921e-18,2.5211189810841764e-17,3.5941517459560593e-19,3.789942689592664e-12,7.977335790322168e-20,5.35294633177911e-16,1.6382594474589732e-18,1.037702672660867e-10,2.9771259797971343e-20,6.668638201391177e-19,9.021355018490409e-15,8.245539882458222e-07,6.475336899118669e-17,1.6998617743697994e-08,4.3428385309419846e-14,4.4722231845913505e-15,4.302923066867362e-21,7.912036936376813e-08,2.4156940703392204e-19,3.784972466284986e-08,1.812677833853701e-09
0.022643813439192095,0.46559813488305857,4.711635498855795e-10,3.224198337726553e-11,4.461636279721459e-09,6.656183978490707e-06,0.0,0.0,4.8301886359214964e-05,1.9770763885321316e-05,2.5502101726510378e-05,6.950497101886542e-09,2.4292455287175882e-14,1.5721159714700328e-32,1.500865422397843e-23,1.1780546276930436e-15,8.21939031848933e-09,8.919361581937915e-08,2.605182953005239e-16,1.7336087681733244e-20,2.7187376838963285e-08,6.44073580496112e-18,1.3648579082935051e-17,3.4821185941797e-10,2.3662818913967463e-12,2.3776011846961943e-08,5.216315589501738e-17,6.413591434411759e-12,7.432417511104268e-12,5.39894685359329e-17,3.2651431561785754e-15,1.0774791673186066e-17,2.696908285330518e-13,3.631745129879275e-11,3.76,0.0,0.7564041099207447,0.9998515657386436,9.639749035284e-05,1.0412229270830704e-06,0.011739681048294448,0.011766269207496228,3.707413148192873e-14,5.882858772692546e-19,1.3373783373984053e-05,3.0842145539981347e-12,2.832718978830335e-09,2.98802470233984e-08,1.425842655392517e-09,8.720781193327858e-05,4.203371106534622e-05,5.135212820357682e-09,2.534243011954313e-12,1.0944686172217887e-05,5.426171219854553e-10,7.446989675775058e-11,8.453045917190211e-10,9.182281486437663e-11,7.926752997035891e-14,1.833604543428963e-12,3.8613140713258695e-10,5.318496398517226e-12,3.5073294456139174e-08,1.5174284173527083e-09,7.468600790668734e-10,1.0619071881233457e-07,2.7386045633867097e-18,1.4028261418936665e-08,1.0659338604701286e-09,4.4069256809962775e-12,1.4358815440660047e-18,2.6369774990949166e-17,3.7098657222896083e-19,3.871514325273235e-12,8.211529604902863e-20,5.506387513292807e-16,1.6780098115567313e-18,1.0610066323376407e-10,3.0493621892119725e-20,6.8278599005676905e-19,9.17222870006994e-15,8.489688274502312e-07,6.635883959027784e-17,1.7370648822044047e-08,4.4662942032195644e-14,4.598262642408623e-15,4.407010397288671e-21,7.97789606420327e-08,2.4565093154093735e-19,3.8552532145867e-08,1.8463023132423816e-09
0.0228217221212645,0.46560593273229905,4.7578208235881e-10,3.276245273541359e-11,4.520587623629649e-09,6.765791789762544e-06,0.0,0.0,4.866058057859032e-05,2.0076483344584313e-05,2.580113817887468e-05,7.177049296007677e-09,2.5179797458279862e-14,1.8671159224897845e-32,1.5517294694886606e-23,1.2064889712760717e-15,8.385947474498799e-09,9.195747945062135e-08,2.708071922723023e-16,1.7841443406178252e-20,2.7615296750892204e-08,6.542232574393611e-18,1.4035140796050395e-17,3.6018827274312274e-10,2.431922206588853e-12,2.449990195678768e-08,5.324396829787786e-17,6.645868513611755e-12,7.782888294969591e-12,5.628340433161645e-17,3.362338784815693e-15,1.1168714368669841e-17,2.7539014847339833e-13,3.730619494305216e-11,3.76,0.0,0.7563102431174943,0.9998498511036498,9.81345253078221e-05,1.0685791598259811e-06,0.011831159437090647,0.011858076163648774,3.736302201679147e-14,5.928700054748497e-19,1.3373760439423188e-05,3.1456844458955744e-12,2.8893998560180247e-09,3.023808733588208e-08,1.4430434703795443e-09,8.868627516676051e-05,4.273306656264043e-05,5.141332975830855e-09,2.5800691426431657e-12,1.0976634181724042e-05,5.509029400391207e-10,7.649496457706077e-11,8.582523360618048e-10,9.387225026135022e-11,8.158303618428051e-14,1.8857225594789644e-12,3.9474978858664597e-10,5.473932248715813e-12,3.539467137978636e-08,1.5355727066272291e-09,7.645721990026454e-10,1.0879088761826188e-07,2.8019041107203787e-18,1.4285672670154885e-08,1.0854733211094259e-09,4.535643066544499e-12,1.4778204957590687e-18,2.75754120568509e-17,3.828833394618392e-19,3.9544524614278844e-12,8.451369031112898e-20,5.663422646777544e-16,1.7184820560321086e-18,1.0847222503883096e-10,3.1229102302987296e-20,6.989841464048289e-19,9.32483565232587e-15,8.739609990431685e-07,6.799458021312615e-17,1.7749541492361336e-08,4.592825409021694e-14,4.727418528466756e-15,4.512976960398713e-21,8.043870532526336e-08,2.4977692312895006e-19,3.926415066801031e-08,1.88034748361395e-09
0.022999630803336907,0.46561373073993084,4.804185149712441e-10,3.328870345011891e-11,4.580001896300298e-09,6.876456298972324e-06,0.0,0.0,4.9019272499054753e-05,2.0384487451040666e-05,2.61013453559767e-05,7.40968215415705e-09,2.6094640218111745e-14,1.4475218677996324e-32,1.604014165167457e-23,1.2354378873445563e-15,8.554825810159772e-09,9.479030155250559e-08,2.814356355859163e-16,1.8358115968018585e-20,2.804654225585212e-08,6.644521230847988e-18,1.4430633565092157e-17,3.7249620601831616e-10,2.4989424341716264e-12,2.5241110574725824e-08,5.433994191363563e-17,6.885285877060718e-12,8.147652189594051e-12,5.866107076197799e-17,3.4618416000404697e-15,1.1574417841430365e-17,2.8117344866337763e-13,3.831553561867034e-11,3.76,0.0,0.7562163613728425,0.9998481217860485,9.989431745767544e-05,1.096487452645244e-06,0.011922625517931607,0.011949872602210707,3.765187368289384e-14,5.974535185841629e-19,1.3373737308471166e-05,3.2079894081554503e-12,2.946855348434708e-09,3.059849636114205e-08,1.4603706574796756e-09,9.018237479310731e-05,4.344041463911391e-05,5.14754045134734e-09,2.6264249540475075e-12,1.1008710390456763e-05,5.592516320734414e-10,7.856432672918856e-11,8.712981425418236e-10,9.595771056123797e-11,8.395409920027578e-14,1.9390463602441624e-12,4.0351910664898756e-10,5.633099784737594e-12,3.571742725193453e-08,1.5538467514578417e-09,7.825894023102689e-10,1.114362257264251e-07,2.8663707932677923e-18,1.4546078332802666e-08,1.1052395685079847e-09,4.667447905977429e-12,1.5207654021052478e-18,2.8829761734270263e-17,3.9511351050514577e-19,4.038776114368638e-12,8.696961254370432e-20,5.824118157275362e-16,1.7596857667553706e-18,1.1088548419548499e-10,3.197787525188873e-20,7.154613985833074e-19,9.479186672709e-15,8.995408660490891e-07,6.966099462258104e-17,1.813540249210631e-08,4.722498847182169e-14,4.85975813005102e-15,4.620847551152241e-21,8.109962733477193e-08,2.5394772774141176e-19,3.998463980999657e-08,1.9148161731685475e-09
0.023177539485409314,0.46562152891367653,4.850729803490138e-10,3.38207774811917e-11,4.639879976009778e-09,6.98818137673218e-06,0.0,0.0,4.937796652114224e-05,2.069477834849398e-05,2.6402731266961795e-05,7.648528067991295e-09,2.7037678509331176e-14,2.4086612159532927e-32,1.6577506224105706e-23,1.2649074385938475e-15,8.726042478487913e-09,9.769337852586552e-08,2.9241277701805593e-16,1.8886283044963696e-20,2.8481112971929872e-08,6.747601741432619e-18,1.4835216950550117e-17,3.8514262481097696e-10,2.567362520776345e-12,2.5999947021280893e-08,5.5451193535089805e-17,7.1320251472665605e-12,8.527199096876019e-12,6.112504555488381e-17,3.563693669805613e-15,1.1992181686551535e-17,2.870414324094931e-13,3.934576881390218e-11,3.76,0.0,0.7561224645016694,0.9998463776757347,0.00010167704252922688,1.1249554589448496e-06,0.0120140792755786,0.01204165852509619,3.794068643211165e-14,6.020364158552295e-19,1.3373713979655243e-05,3.271135807312914e-12,3.0050914548382547e-09,3.096147982959808e-08,1.4778245539407852e-09,9.169623669528666e-05,4.4155804748829566e-05,5.153835879935197e-09,2.6733136750396285e-12,1.1040925133900652e-05,5.676632323633551e-10,8.067873982065275e-11,8.844420646338427e-10,9.807965940466654e-11,8.63817666252954e-14,1.993597553703947e-12,4.124414269296457e-10,5.796069476651863e-12,3.604157101339468e-08,1.5722508348882594e-09,8.009151059450146e-10,1.1412727178287363e-07,2.9320224527922085e-18,1.480949624716252e-08,1.1252339445969028e-09,4.8023984240916245e-12,1.5647352335598489e-18,3.013453892807688e-17,4.07685300133459e-19,4.124504542030254e-12,8.948414759881515e-20,5.988540757637976e-16,1.8016295868888463e-18,1.1334097654239289e-10,3.2740097775721416e-20,7.322208734322645e-19,9.635292552646921e-15,9.257189207795116e-07,7.135848981212554e-17,1.8528339927275003e-08,4.8553796019307986e-14,4.995347088491013e-15,4.730644193667434e-21,8.176175097498074e-08,2.5816368870530046e-19,4.071405894688861e-08,1.949711199992521e-09
0.02335544816748172,0.4656293272613027,4.897453814378991e-10,3.435871184790701e-11,4.700222742246734e-09,7.100970894237509e-06,0.0,0.0,4.973666697875404e-05,2.1007358262015707e-05,2.670530421824373e-05,7.893721744388939e-09,2.8009624508345833e-14,2.094349520927677e-32,1.7129723043359988e-23,1.2949047894125936e-15,8.899614717839809e-09,1.006680231641686e-07,3.0374797788979967e-16,1.9426131277749847e-20,2.891900851664761e-08,6.851474073433492e-18,1.5249059718338192e-17,3.981345955278375e-10,2.637202517437498e-12,2.6776724508200267e-08,5.657786233449057e-17,7.386271564810728e-12,8.9220324966329e-12,6.367796800671221e-17,3.667937573904678e-15,1.2422290408214251e-17,2.9299481059881154e-13,4.039719232168997e-11,3.76,0.0,0.7560285523185092,0.999844618662286,0.00010348287654821054,1.1539908883201485e-06,0.012105520694661394,0.012133433934463967,3.822946021590544e-14,6.066186965551502e-19,1.3373690451498435e-05,3.3351301212537166e-12,3.0641142340189684e-09,3.1327042731129876e-08,1.4954054642258655e-09,9.322798701603917e-05,4.487928631587115e-05,5.1602198992700555e-09,2.720738613796042e-12,1.1073288593422387e-05,5.761378186152001e-10,8.283897002159261e-11,8.976841994282601e-10,1.0023856453606262e-10,8.886710538368301e-14,2.049398161625498e-12,4.2151883875760854e-10,5.9629129935835045e-12,3.6367111086211413e-08,1.5907852018438346e-09,8.195527459626242e-10,1.1686456951406179e-07,2.998877156135497e-18,1.507594432879511e-08,1.1454577968976283e-09,4.940553821620798e-12,1.6097492791488794e-18,3.1491504135582806e-17,4.206070990431346e-19,4.211657253101338e-12,9.205839857945225e-20,6.156758927490609e-16,1.844323613523382e-18,1.1583924263014526e-10,3.351595340350009e-20,7.492657152671601e-19,9.793164077025845e-15,9.525057857390172e-07,7.30874760515729e-17,1.8928463286368374e-08,4.9915376907383416e-14,5.134256035077922e-15,4.8423931001635914e-21,8.242510093997901e-08,2.6242515170154554e-19,4.145246724426148e-08,1.9850353718746943e-09
0.023533356849554127,0.4656371257905873,4.944359371992117e-10,3.490255075286088e-11,4.761031114998413e-09,7.214828737097937e-06,0.0,0.0,5.0095378141032505e-05,2.132222949669479e-05,2.700907280971026e-05,8.145400230482323e-09,2.901119942710196e-14,1.9147205609324387e-32,1.7697106563644832e-23,1.3254357214243612e-15,9.075559744895262e-09,1.03715564780526e-07,3.1545078264001486e-16,1.9977839413876062e-20,2.9360228506968958e-08,6.956138194316828e-18,1.567232334560838e-17,4.114792863738465e-10,2.708482737413093e-12,2.757176001965478e-08,5.772005808476057e-17,7.64821408247846e-12,9.332669748154421e-12,6.632255122192228e-17,3.77461657601233e-15,1.2865033937860857e-17,2.990342902109981e-13,4.1470106241230724e-11,3.76,0.0,0.7559346246375296,0.9998428446349583,0.0001053119958475974,1.183601506652085e-06,0.012196949759678449,0.012225198832713271,3.851819498532104e-14,6.112003599236583e-19,1.3373666722519457e-05,3.3999787332694796e-12,3.1239297179287257e-09,3.1695191291350076e-08,1.5131137494488526e-09,9.477775217178376e-05,4.5610908740408964e-05,5.166693145719244e-09,2.768703002059058e-12,1.1105810800378083e-05,5.846754108537068e-10,8.504579277332666e-11,9.110245870983013e-10,1.0243489737406938e-10,9.141119111323e-14,2.1064703078959674e-12,4.307534554539911e-10,6.133702729831984e-12,3.669405539395802e-08,1.6094501606129898e-09,8.385057774720628e-10,1.1964866774071787e-07,3.0669531876617022e-18,1.5345440537809578e-08,1.1659124761825187e-09,5.081973913291503e-12,1.655827027134575e-18,3.290247849119201e-17,4.338874891908434e-19,4.3002540025119135e-12,9.469347993731803e-20,6.32884091307251e-16,1.8877761273002032e-18,1.18380827237908e-10,3.430559255961876e-20,7.665990858546981e-19,9.95281202551365e-15,9.799122145448435e-07,7.484836685301293e-17,1.9335883455574832e-08,5.131039097636876e-14,5.276551501402376e-15,4.956115190204684e-21,8.308970231837586e-08,2.667324578587909e-19,4.219992365429696e-08,2.020791486119274e-09
0.023711265531626533,0.46564492450936407,4.991444296472319e-10,3.545232885394698e-11,4.8223059999993184e-09,7.329758786217485e-06,0.0,0.0,5.0454104214435586e-05,2.1639394436395374e-05,2.7314045931139595e-05,8.403702955212587e-09,3.0043145408152965e-14,3.145028417982639e-32,1.8280014768237727e-23,1.3565080609669184e-15,9.253894905725265e-09,1.0683734931354664e-07,3.275309635768163e-16,2.0541601697310905e-20,2.9804772559281106e-08,7.06159407173069e-18,1.6105184818424942e-17,4.251839681115077e-10,2.781223537480849e-12,2.8385374550876926e-08,5.887793289102263e-17,7.918045360043775e-12,9.759642367485508e-12,6.90615682539887e-17,3.883774398709467e-15,1.3320707076087258e-17,3.0516059028944596e-13,4.2564812990556744e-11,3.76,0.0,0.7558406812725463,0.9998410554826815,0.00010716457707206112,1.2137951362900754e-06,0.012288366454995495,0.012316953222480255,3.8806890690985165e-14,6.157814052237043e-19,1.3373642791232658e-05,3.4656882167314236e-12,3.184544033443551e-09,3.206593023644586e-08,1.5309497035882587e-09,9.634565884380484e-05,4.6350721392889e-05,5.173256262718944e-09,2.8172102102197922e-12,1.1138501640548734e-05,5.932761108600898e-10,8.72999933766464e-11,9.244633495309779e-10,1.0466913366548971e-10,9.401512328823578e-14,2.1648366590577723e-12,4.401474145950753e-10,6.30851249273981e-12,3.702241136451797e-08,1.6282459423856653e-09,8.577776747304093e-10,1.2248012039742178e-07,3.1362690640029913e-18,1.5618002923030634e-08,1.1865993398355689e-09,5.226719655375371e-12,1.7029883388403816e-18,3.4369325568425986e-17,4.47535230546312e-19,4.390314806219863e-12,9.739052752066161e-20,6.504857517053135e-16,1.9319981111643794e-18,1.2096628010995962e-10,3.5109214905990935e-20,7.842241644731399e-19,1.0114247171292671e-14,1.0079490928331553e-06,7.664157904972878e-17,1.9750712732495018e-08,5.273958290958412e-14,5.4223086108234105e-15,5.071839169167813e-21,8.375558060071083e-08,2.7108595332072614e-19,4.295648691217149e-08,2.0569823293727526e-09
0.02388917421369894,0.4656527234254618,5.038712550336754e-10,3.600809462594406e-11,4.8840483647047176e-09,7.445764945189157e-06,0.0,0.0,5.081284934450121e-05,2.195885554260251e-05,2.7620232758580574e-05,8.66877174828903e-09,3.1106209252171506e-14,1.4610615171365048e-32,1.887875585298614e-23,1.388126896871333e-15,9.434637463584007e-09,1.100347394648964e-07,3.3999846605369066e-16,2.1117595105885982e-20,3.0252640289411124e-08,7.167841673508342e-18,1.6547804883646153e-17,4.3925601511855253e-10,2.8554456298610394e-12,2.9217892842816503e-08,6.005158066631204e-17,8.19596190152766e-12,1.0203496350724825e-11,7.18978755325615e-17,3.995455558152991e-15,1.3789610456735145e-17,3.11374419648104e-13,4.3681617303699944e-11,3.76,0.0,0.7557467220369859,0.9998392510940531,0.00010904079718769591,1.244579656112855e-06,0.012379770764846365,0.012408697106633991,3.909554728310795e-14,6.203618316702796e-19,1.337361865614795e-05,3.532264938342032e-12,3.245963230967802e-09,3.243926661703984e-08,1.5489137265624817e-09,9.793183400145846e-05,4.709877362495644e-05,5.179909888957666e-09,2.86626344740389e-12,1.1171370857861266e-05,6.019399075878577e-10,8.960236633836212e-11,9.380004968584187e-10,1.0694175260534672e-10,9.668000429849078e-14,2.2245198091245528e-12,4.497028782975891e-10,6.487416554251484e-12,3.735218595801106e-08,1.6471728976387696e-09,8.773719310381959e-10,1.253594865440328e-07,3.206843517414765e-18,1.5893649560530356e-08,1.207519747171638e-09,5.374852418574434e-12,1.7512532090390617e-18,3.589398061924886e-17,4.615592895419958e-19,4.481859928705628e-12,1.0015068472190345e-19,6.684878215687429e-16,1.9769969363269155e-18,1.2359615496467494e-10,3.5926954290825705e-20,8.021441478537132e-19,1.027748028344221e-14,1.036627439189719e-06,7.846753271401619e-17,2.0173064842157163e-08,5.420360639029818e-14,5.571593246250048e-15,5.189583280572606e-21,8.442276168342788e-08,2.7548597572676025e-19,4.37222155322026e-08,2.0936106774393407e-09
