Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651)
3.3689656626776825e-05,0.6003167841294981,0.00023249519479700368,1.52016412197347e-05,0.00011762064192899705,0.009240398578999044,0.0,0.0,0.0019214794447097899,6.544692490390212e-05,0.0001439753032656916,1.2432623068263127e-06,5.233114719003132e-07,6.359364740351017e-14,1.3067489637234497e-10,3.875454905256475e-08,6.491022558173804e-05,1.6385255449535456e-05,7.653733759144724e-09,1.5125747578568505e-13,3.6205396008060753e-07,1.2619244724743614e-13,1.7786335313608117e-09,7.481569529285867e-07,7.056929078936662e-08,3.282153519261848e-05,8.851088486187733e-11,1.887049620810318e-07,2.443736815057553e-07,8.482661595692946e-10,2.725852555011387e-09,6.850001595147857e-13,8.252773258324679e-09,2.425967838640262e-10,3.76,0.0,0.5741913764069301,0.9957224263015519,0.0034855772170333094,7.152987486712552e-05,0.021947183091729057,0.022155982255787007,6.35759389575676e-11,2.6544983037376617e-14,0.00020465015032947019,6.067441181796193e-07,2.358581034283358e-05,0.00018632146638868696,6.461033863112366e-05,0.010718810052611922,0.002708016145319697,0.0001544871159840017,5.140952788487782e-07,0.0002842941938548067,4.276189254781342e-06,2.762916123376709e-08,4.330806734270217e-06,1.7562040860892624e-05,1.3412847746437597e-06,6.164614996232385e-07,2.8212800353734622e-05,2.6519373468395035e-05,0.00016485269493679336,1.5957646064147e-07,7.963032111171644e-07,9.769310273981227e-06,9.823210308880125e-13,1.077716998927956e-05,2.2297725457388812e-08,4.019302599247519e-07
3.411512369664771e-05,0.600395773400492,0.0002384568313349307,1.5674735162982177e-05,0.00012161375416458299,0.009590349178080082,0.0,0.0,0.001983153238330973,7.04982528658518e-05,0.00015214170112259925,1.320820024527186e-06,5.647072979177247e-07,7.015932149151593e-14,1.4053648100148517e-10,4.066794378079913e-08,6.664281418496317e-05,1.7516666908835525e-05,8.332341431666975e-09,1.605547919369964e-13,3.735729575274191e-07,1.3541091055982205e-13,1.8786703179735157e-09,8.032163883966797e-07,7.47457934262317e-08,3.4638658088768574e-05,9.364193925268314e-11,2.0360009328965267e-07,2.6158138888390106e-07,9.096664417999277e-10,2.9143783617886786e-09,7.404226055220333e-13,8.650328963812008e-09,2.71980443625253e-10,3.76,0.0,0.5733784214439329,0.9955671266983744,0.0036367173484309024,7.470484752017902e-05,0.022208862873567395,0.02242836606957341,6.433425161188057e-11,2.733873904257956e-14,0.00020461823245417114,6.338480470292158e-07,2.4666144869363624e-05,0.0001914608050218753,6.649514668962531e-05,0.011138760348876448,0.0028095594100681406,0.00015663623947351243,5.362994811491487e-07,0.0002898709001704938,4.437524059976962e-06,2.9135067194152012e-08,4.494613909130441e-06,1.8417060304356317e-05,1.438861025427985e-06,6.59630881825698e-07,2.9626574867425825e-05,2.860723445517241e-05,0.0001719758086148177,1.6393193048571278e-07,8.493171315860481e-07,1.064960970708979e-05,1.0368730748389592e-12,1.1278447814668678e-05,2.332849181739101e-08,4.334967720545217e-07
3.454059076651859e-05,0.6004759986842971,0.0002444823845931658,1.615862913813901e-05,0.00012570755154507192,0.009948779000497761,0.0,0.0,0.002045577268265534,7.585119068345224e-05,0.00016071853909133802,1.4024464156143217e-06,6.088695252325986e-07,7.730624841320606e-14,1.510079694899377e-10,4.265428330617049e-08,6.838774218619867e-05,1.8707795806807563e-05,9.063218811244723e-09,1.7035126700769462e-13,3.854197249505311e-07,1.4531379170021154e-13,1.9830009378020855e-09,8.615847385744411e-07,7.908344754543518e-08,3.653580230859693e-05,9.908484342813971e-11,2.194589108905924e-07,2.796830807498195e-07,9.748225467130789e-10,3.113728943171298e-09,7.997288312263958e-13,9.063267158487816e-09,3.04501732936718e-10,3.76,0.0,0.5725514691176066,0.9954076085113924,0.0037931735082750097,7.797373497491271e-05,0.0224698704459358,0.02270051528970791,6.509063320216511e-11,2.81648268793268e-14,0.0002045854475507287,6.61864005845852e-07,2.5783469149136525e-05,0.00019667687797162857,6.841451586067907e-05,0.011569979627854585,0.002913498644276252,0.00015885852427935672,5.59202932996066e-07,0.0002955234995508124,4.6024850601897345e-06,3.0705738970354466e-08,4.662116991092234e-06,1.9308484679178193e-05,1.5423883472208145e-06,7.05270399551178e-07,3.1102027486774136e-05,3.083442011367666e-05,0.00017935066869986812,1.6834955625652856e-07,9.056022341989067e-07,1.1596856500388082e-05,1.0938398758216772e-12,1.1797050324023749e-05,2.439436016909167e-08,4.6715910962919344e-07
3.496605783638947e-05,0.6005574745411596,0.0002505695981192849,1.6653479235929994e-05,0.00012990256849066564,0.010315749170652208,0.0,0.0,0.0021087208382487696,8.151714200275036e-05,0.00016972446025699696,1.4883202524260372e-06,6.55946234777658e-07,8.507564289370581e-14,1.6211655450801674e-10,4.471526659062178e-08,7.014435176297453e-05,1.996052667248705e-05,9.849753471913664e-09,1.8067095730808792e-13,3.9760699680310945e-07,1.5595201856806087e-13,2.091730280910087e-09,9.234113693071547e-07,8.358363083236788e-08,3.851568435469142e-05,1.0486023814634814e-10,2.363287674430278e-07,2.987055413999977e-07,1.0439227720436028e-09,3.324385834053697e-09,8.631418857116735e-13,9.491974733759777e-09,3.404496814473109e-10,3.76,0.0,0.5717103412010595,0.9952437980264436,0.0039550910504072235,8.133771645299433e-05,0.022730190850959467,0.0229724282384852,6.58450410341053e-11,2.902453754542505e-14,0.00020455178046509124,6.90807310212459e-07,2.693847810296122e-05,0.0002019684810348913,7.036835860728552e-05,0.012012616549726034,0.003019845641371286,0.00016115603482106788,5.828153760900131e-07,0.0003012550221739068,4.771055333401796e-06,3.234329379621566e-08,4.833299398727525e-06,2.0237430117509246e-05,1.652146569201063e-06,7.534827064926318e-07,3.2641800894794685e-05,3.320844842784796e-05,0.0001869855555241361,1.728281521266663e-07,9.65355200594778e-07,1.261522111782928e-05,1.1533038462506255e-12,1.2333321018915156e-05,2.5495987984381224e-08,5.030291797881286e-07
3.539152490626035e-05,0.6006402150409795,0.00025671604416193055,1.7159436356792052e-05,0.0001341991852766361,0.010691315904776875,0.0,0.0,0.002172552380549372,8.750751956498095e-05,0.00017917882604979332,1.5786266375845999e-06,7.060906578268238e-07,9.351055711349698e-14,1.7388976405215017e-10,4.6852562430458936e-08,7.191198230560067e-05,2.1276728607783015e-05,1.0695499845074112e-08,1.915389397505439e-13,4.101480783812374e-07,1.673800604711885e-13,2.204960493036225e-09,9.888491768932708e-07,8.824749440327094e-08,4.058108287725099e-05,1.1099001141856126e-10,2.5425832864012956e-07,3.186753750765333e-07,1.1171617405107739e-09,3.5468427066186904e-09,9.308936865808695e-13,9.936833433937066e-09,3.801353065732789e-10,3.76,0.0,0.5708548644860334,0.9950756210936865,0.004122616761446973,8.479794169665999e-05,0.02298980898091627,0.02324410327358542,6.659743197983304e-11,2.991916505798684e-14,0.00020451721596037993,7.206924631964813e-07,2.8131841809311805e-05,0.00020733424114637792,7.235653178956011e-05,0.012466815943375741,0.0031286104172726006,0.00016353078407544268,6.071458740028294e-07,0.00030706858075666863,4.943212118956739e-06,3.404989505549332e-08,5.008138626347211e-06,2.1205009672784195e-05,1.7684221037418127e-06,8.043717757666105e-07,3.424864786146789e-05,3.573710996868909e-05,0.00019488902872365977,1.7736638499020946e-07,1.0287841309564605e-06,1.3709077466499284e-05,1.2153492580053597e-12,1.2887594618441185e-05,2.6634012015068183e-08,5.412228268923258e-07
3.581699197613123e-05,0.6007242337214892,0.0002629191226148506,1.767664566380659e-05,0.0001385976207796486,0.011075530229085912,0.0,0.0,0.0022370395248771046,9.383371886747948e-05,0.00018910173095144608,1.6735571372177648e-06,7.594611205692596e-07,1.0265583944732751e-13,1.8635538228725372e-10,4.9067803866268635e-08,7.368997073907261e-05,2.2658250765737875e-05,1.1604182821577535e-08,2.0298134042210987e-13,4.230568576901111e-07,1.7965611295759298e-13,2.3227905390185526e-09,1.0580544430149452e-06,9.307595698709799e-08,4.2734838167945376e-05,1.174973409882782e-10,2.732975347209946e-07,3.396189575474738e-07,1.1947402886740214e-09,3.781604973519486e-09,1.0032250554184978e-12,1.0398218713366924e-08,4.238928402920652e-10,3.76,0.0,0.5699848712664041,0.9949030031786531,0.0042958986727814575,8.835552939820744e-05,0.02324870959043631,0.023515538788761864,6.734776251180449e-11,3.0850001617869595e-14,0.00020448173871922065,7.515330779807919e-07,2.9364202379460997e-05,0.00021277261245043595,7.437883447840662e-05,0.012932718408928337,0.0032398011208223166,0.0001659847280472537,6.322027567070182e-07,0.00031296736831724784,5.118926622075226e-06,3.582775202745493e-08,5.1866060438725215e-06,2.2212330101426743e-05,1.8915075278495615e-06,8.580426557731772e-07,3.5925433649825656e-05,3.842846637938876e-05,0.00020306993240947152,1.819627713555791e-07,1.0961090880413734e-06,1.488301007281653e-05,1.2800622204298968e-12,1.3460195712090682e-05,2.7809045462567636e-08,5.818597959227374e-07
3.6242459046002114e-05,0.600809543546201,0.0002691760609742133,1.82052460515646e-05,0.00014309792580095311,0.01146843770000619,0.0,0.0,0.0023021491706702434,0.00010050709130518034,0.00019951401633662793,1.7733099109934392e-06,8.16220964539186e-07,1.1255808584787259e-13,1.995413633542123e-10,5.136258250134645e-08,7.547765181405894e-05,2.4106917791905157e-05,1.2579701011035615e-08,2.1502536224095377e-13,4.363478162001827e-07,1.9284228167622465e-13,2.445315764543089e-09,1.1311866701837045e-06,9.806969987464564e-08,4.497985147334129e-05,1.2440673427141184e-10,2.9349755482566643e-07,3.6156238729055045e-07,1.2768653178003694e-09,4.02918933621686e-09,1.0803857184518276e-12,1.087649858382951e-08,4.720809814166483e-10,3.76,0.0,0.5691001998270208,0.9947258694169093,0.00447508586152205,9.201156561133114e-05,0.023506877309368512,0.023786733214334894,6.80959887385668e-11,3.181833266879926e-14,0.00020444533334960485,7.833418019402487e-07,3.063617080586829e-05,0.00021828187320379515,7.643500599545596e-05,0.013410459914167741,0.00335342394586416,0.0001685197600148579,6.579935664321523e-07,0.0003189546557174381,5.298163840649232e-06,3.767911953209631e-08,5.368666719178829e-06,2.326048850054078e-05,2.021701111869431e-06,9.146012056747016e-07,3.767513822473891e-05,4.129084766843482e-05,0.0002115373998785621,1.8661567497061084e-07,1.167562649925817e-06,1.614182140050958e-05,1.3475306525989467e-12,1.4051437382587755e-05,2.902167509262502e-08,6.250636772948034e-07
3.6667926115872995e-05,0.6008961568623867,0.0002754839153824349,1.8745369636269012e-05,0.00014769997705609635,0.011870078128363128,0.0,0.0,0.0023678475624826388,0.00010753891692623085,0.00021043728335087147,1.8780898387234522e-06,8.765384417620839e-07,1.232655726207563e-13,2.1347573891665607e-10,5.3738442807227325e-08,7.727435837496847e-05,2.5624525248999074e-05,1.3626129623123191e-08,2.2769931158188126e-13,4.50036038365618e-07,2.0700476301911304e-13,2.5726274421793204e-09,1.208408397480715e-06,1.032291626799773e-07,4.7319084121776445e-05,1.31744065253211e-10,3.1491073411981437e-07,3.845314363885777e-07,1.363749605281006e-09,4.290123271381328e-09,1.1626343174500105e-12,1.1372032460834687e-08,5.250841693297806e-10,3.76,0.0,0.5682006949351425,0.994544144672177,0.0046603282410430215,9.576710214835392e-05,0.02376429665627247,0.02405768501748516,6.884206643923528e-11,3.2825431478799145e-14,0.00020440798441206994,8.161302428423191e-07,3.1948323806761515e-05,0.00022386012358956283,7.852472421184901e-05,0.013900171386942503,0.003469483045628981,0.00017113770457949403,6.845250053834178e-07,0.00032503378897631583,5.48088241609354e-06,3.960629747352822e-08,5.554279264788398e-06,2.4350568817409548e-05,2.1593062957246882e-06,9.741538112229285e-07,3.950085823950824e-05,4.4332848243176506e-05,0.00022030085781187645,1.9132330526411506e-07,1.2433904696550555e-06,1.749053930689374e-05,1.417844251279794e-12,1.4661619806889908e-05,3.027245831322453e-08,6.709618320910955e-07
3.709339318574388e-05,0.6009840853593597,0.0002818395728245525,1.9297141273694286e-05,0.00015240347192093707,0.012280485309482194,0.0,0.0,0.0024341003681599845,0.0001149403769411887,0.00022189390472672935,1.9881086433376644e-06,9.405865836423339e-07,1.3482816512972348e-13,2.2818652023830884e-10,5.6196876455445636e-08,7.907942161423833e-05,2.7212835045739315e-05,1.4747722937441252e-08,2.410326238205965e-13,4.6413721977955046e-07,2.222140222308122e-13,2.7048123237859518e-09,1.2898849965221568e-06,1.0855453989469686e-07,4.975555645880647e-05,1.3953660783336656e-10,3.3759053356712447e-07,4.0855150125034883e-07,1.4556115755282725e-09,4.5649444562004445e-09,1.2502383691525684e-12,1.1885170018205388e-08,5.833138746738959e-10,3.76,0.0,0.5672862083315305,0.9943577535977653,0.004851776341840298,9.962315496809733e-05,0.024020952052483096,0.024328392702341148,6.958595110224314e-11,3.3872553417124005e-14,0.00020436967642393936,8.499088975158305e-07,3.33012006920852e-05,0.00022950528451714193,8.064760413390783e-05,0.014401978305829819,0.0035879804501102253,0.00017384031155088446,7.118028859328596e-07,0.00033120818634774365,5.6670345114580285e-06,4.161163028097738e-08,5.743395712091941e-06,2.5483638251139955e-05,2.304631113656725e-06,1.0368070819738284e-06,4.140580877509351e-05,4.756332162279935e-05,0.00022937002990599327,1.9608371665065588e-07,1.323851839796934e-06,1.8934424633188443e-05,1.4910944508529103e-12,1.529102884432689e-05,3.1561920232459e-08,7.196852967529738e-07
3.751886025561476e-05,0.6010733400273347,0.00028823975453114305,1.986067811095683e-05,0.0001572079240209223,0.012699686761248403,0.0,0.0,0.002500872759467334,0.0001227225261301503,0.00023390703544139463,2.1035850100835574e-06,1.0085430427803427e-06,1.4729721784527138e-13,2.4370159408475796e-10,5.8739316696636314e-08,8.089217132301625e-05,2.8873570891339315e-05,1.5948916330637054e-08,2.5505588746541136e-13,4.786676738438536e-07,2.385449663976496e-13,2.8419522054186484e-09,1.3757844477451334e-06,1.1404577829689539e-07,5.2292346587704933e-05,1.4781306512083523e-10,3.6159146230065525e-07,4.336475532775742e-07,1.5526750296710599e-09,4.854200142519459e-09,1.3434741753861105e-12,1.2416250060885228e-08,6.472099020109803e-10,3.76,0.0,0.5663565992180689,0.9941666207010755,0.00504958108357141,0.00010358070255984732,0.02427682783668619,0.024598854809858427,7.032759796641306e-11,3.496093029726184e-14,0.00020433039386220155,8.846870840085012e-07,3.469530027697137e-05,0.00023521509748168412,8.28031968046466e-05,0.014916000291488105,0.0037089159871322537,0.0001766292497055278,7.398320838413743e-07,0.0003374813351557411,5.8565657206660035e-06,4.3697506247793804e-08,5.935961417026654e-06,2.6660743568169712e-05,2.4579875691004388e-06,1.1026675311973135e-06,4.3393324806830645e-05,5.0991373777359995e-05,0.000238754939885002,2.0089480875625539e-07,1.4092202597246362e-06,2.0478978923770007e-05,1.5673743767208642e-12,1.5939934621709657e-05,3.289055071880264e-08,7.713686664857825e-07
3.794432732548564e-05,0.6011639311171771,0.0002946810206348571,2.0436089177606298e-05,0.0001621126597477024,0.013127703472228336,0.0,0.0,0.002568129494804041,0.00013089626529591555,0.0002465006221213562,2.2247447018616556e-06,1.0805899071032832e-06,1.607254553060971e-13,2.6004861380243586e-10,6.136713288219126e-08,8.271193614922437e-05,3.060841379760345e-05,1.723432783234571e-08,2.6980086666517757e-13,4.936443368354329e-07,2.560771086205741e-13,2.9841234866472197e-09,1.4662770972868743e-06,1.1970257527661848e-07,5.49325889128478e-05,1.5660359418192243e-10,3.869690026098659e-07,4.5984408960632776e-07,1.655168833798259e-09,5.158446477127412e-09,1.4426267532343657e-12,1.2965599426328327e-08,7.172416989940326e-10,3.76,0.0,0.5654117347386272,0.9939706704108581,0.0052538935392609,0.00010764068432961997,0.024531908279939427,0.024869069917490688,7.10669620590314e-11,3.609176437858434e-14,0.00020429012119775516,9.204728782299485e-07,3.6131077870276704e-05,0.00024098712555004387,8.49909885519944e-05,0.015442350701269914,0.0038322872078277474,0.0001795061004576715,7.686164950564192e-07,0.00034385678838325134,6.049415010797277e-06,4.586635676974023e-08,6.131914999259392e-06,2.7882907355472585e-05,2.6196909619690004e-06,1.1718412400834845e-06,4.546686237383379e-05,5.4626355048705424e-05,0.00024846591383945535,2.057543276434377e-07,1.4997840032994366e-06,2.2129952268340904e-05,1.6467787950369407e-12,1.660859012600583e-05,3.4258801487735476e-08,8.261499567824651e-07
3.836979439535652e-05,0.601255868101342,0.00030115977611883945,2.1023475022633176e-05,0.00016711681578347314,0.01356454966200158,0.0,0.0,0.002635835003617779,0.00013947231391373647,0.00025969941110309873,2.351820670670563e-06,1.156913485932562e-06,1.7516682749122103e-13,2.772548876374934e-10,6.408162518581262e-08,8.453804387468664e-05,3.2418997651069416e-05,1.860875918550586e-08,2.85300522057923e-13,5.090847712580451e-07,2.748947233292497e-13,3.13139674700184e-09,1.5615353949203069e-06,1.2552437805387037e-07,5.767947248543469e-05,1.6593982577293917e-10,4.137795276270787e-07,4.871650840603647e-07,1.7633265660156372e-09,5.478247767695616e-09,1.5479897152887251e-12,1.3533531925251733e-08,7.93909666138932e-10,3.76,0.0,0.5644514904497316,0.9937698271469708,0.005464864692776278,0.00011180399899569232,0.024786177601064923,0.025139036638655042,7.180399823786798e-11,3.726622209266118e-14,0.00020424884290238081,9.572730555080128e-07,3.760894236754954e-05,0.00024681875552915063,8.721040061020095e-05,0.015981136229795405,0.003958089317246466,0.00018247235148640848,7.981589966966476e-07,0.00035033816101149294,6.245514699803018e-06,4.8120655484883485e-08,6.331188317255778e-06,2.9151124239361873e-05,2.790059171423427e-06,1.2444335081961784e-06,4.7629999426917975e-05,5.847785061974303e-05,0.00025851358184018707,2.1065986806551753e-07,1.595846684463235e-06,2.3893351260022472e-05,1.7294040540457523e-12,1.729722981583212e-05,3.566708323552784e-08,8.841704425521168e-07
3.87952614652274e-05,0.601349159636318,0.0003076722780816275,2.1622927403835605e-05,0.0001722193377074139,0.01401023255587195,0.0,0.0,0.0027039534721084737,0.00014846118312923938,0.0002735289550634696,2.485053165210849e-06,1.237704067862265e-06,1.9067635688028105e-13,2.953472629779521e-10,6.688401954081061e-08,8.636982172353354e-05,3.4306904877808954e-05,2.007719639105349e-08,3.0158902971404034e-13,5.25007167377896e-07,2.9508699123096e-13,3.28383635191038e-09,1.661733613709784e-06,1.315103838245803e-07,6.0536239152829834e-05,1.7585487859719233e-10,4.420802118859287e-07,5.156339384635789e-07,1.8773861231151646e-09,5.814175707973322e-09,1.6598650835323572e-12,1.4120347332790801e-08,8.777464608630865e-10,3.76,0.0,0.5634757507775117,0.9935640153922446,0.005682645190796981,0.00011607150300112387,0.025039619982330015,0.025408753621997637,7.253866123626045e-11,3.8485428050111245e-14,0.0002042065434458014,9.95093037840784e-07,3.9129253478390415e-05,0.00025270720136531577,8.946078913665029e-05,0.01653245651829286,0.004086315110815732,0.0001855293903655952,8.284614128126433e-07,0.00035692912610891836,6.444790473014067e-06,5.046291731856983e-08,6.5337064826185156e-06,3.046635710008035e-05,2.9694118979762366e-06,1.3205484924260085e-06,4.9886436331831136e-05,6.255566951040867e-05,0.00026890887877625965,2.1560887677756651e-07,1.6977278181132934e-06,2.5775447061356017e-05,1.8153480182988235e-12,1.8006068263617405e-05,3.711576284614233e-08,9.455744745701307e-07
