Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783)
0.011721692582164553,0.537725868201627,2.0494507768736533e-07,4.043715507246995e-08,1.2039800164968943e-06,0.001838611248846786,0.0,0.0,0.0008767366802345813,0.001048538938748097,0.001764240944597943,4.701456009148754e-06,3.5406791879129424e-09,4.1937931903548793e-22,9.23419577181511e-16,2.0792544895789824e-10,1.4998136628515274e-07,1.3883297339433998e-05,1.3646878251012125e-10,9.572394470071223e-16,2.8058698908857122e-06,5.852935562170826e-15,1.6488875626515048e-12,1.2089677460534727e-08,3.0497859908174296e-10,9.908721807286819e-05,2.9205577831212655e-13,1.1356681342137538e-08,8.637790385958443e-10,1.7413639279936626e-13,1.9828709884800556e-11,4.5099084262271944e-13,9.102271334276243e-10,4.070267635498725e-11,3.76,0.0,0.8290904838407984,0.9911910104584557,0.011367028537972076,2.287459308562783e-05,0.10895835842018203,0.11089275726998707,4.127241016484151e-12,1.894156920789748e-16,3.5849646480640534e-05,1.0376194160709734e-08,2.982668485043933e-06,3.862189294711626e-06,8.488662866442758e-07,0.011627702227128538,0.0019075000105533322,1.571009319078919e-06,6.34256337529817e-09,0.0003484285628896808,2.1543613514133513e-07,1.7758670535940937e-07,2.8170058137415344e-07,2.899841787454044e-07,3.482678346471354e-09,7.808592062809536e-09,1.660087774032487e-06,4.810722759014304e-06,6.761379870771197e-06,4.105638052320301e-08,6.289660094412617e-07,7.610844931642534e-05,5.585689943736287e-14,4.854845562668945e-06,9.202976223372361e-08,1.031029896525517e-06,2.2656986938711046e-12,4.20102654674656e-10,3.301252518440976e-12,9.624261381388092e-09
0.011800123753882341,0.5378063930834259,2.0821548740300608e-07,4.155092636694993e-08,1.2309352321535868e-06,0.0018722040478516763,0.0,0.0,0.0008862453319895731,0.0010707423483302283,0.0018066925957050308,4.892457488456855e-06,3.6961625352208374e-09,4.4797589140689855e-22,9.707061053315812e-16,2.1509049974433252e-10,1.5294053252151516e-07,1.443520189063109e-05,1.4419977537828384e-10,9.911725137097924e-16,2.842731576450844e-06,5.933022999777663e-15,1.7058289821366952e-12,1.2613546319832973e-08,3.143030692182189e-10,0.0001027018581413626,2.9968642087912797e-13,1.1819199720391521e-08,8.981232600596081e-10,1.8396937579233794e-13,2.0949277174606553e-11,4.722817398418974e-13,9.367914795992006e-10,4.28626369052699e-11,3.76,0.0,0.8280967350114271,0.9909925035149373,0.011642396843619056,2.3370237551624196e-05,0.10961416169978817,0.11159647118735318,4.152082254355783e-12,1.905929931250764e-16,3.584246683215626e-05,1.0669532180030907e-08,3.066700649069092e-06,3.9417285832524555e-06,8.671857417309545e-07,0.011891911003762346,0.0019496502880181356,1.6071154446803258e-06,6.51418109225774e-09,0.0003560055124981085,2.194960302241412e-07,1.840512774223312e-07,2.869272324519621e-07,2.996861940956568e-07,3.640538580960764e-09,8.151696626879289e-09,1.7334368234424424e-06,5.0186725165460726e-06,6.96636345984692e-06,4.188729031064183e-08,6.469363701552308e-07,7.916794199668383e-05,5.787708101484931e-14,4.984760210423167e-06,9.445939381683339e-08,1.0752218400162458e-06,2.362810727614449e-12,4.47941646014201e-10,3.5103528197913017e-12,1.0090011493451989e-08
0.011878554925600129,0.5378872094219456,2.115372358252463e-07,4.269550644141294e-08,1.2584932023565382e-06,0.0019062785338460103,0.0,0.0,0.0008958510608884425,0.0010933968128437725,0.0018502589153420101,5.09120261963603e-06,3.858167411350457e-09,4.785084795752068e-22,1.0203835876754935e-15,2.2249496394011987e-10,1.559630254632803e-07,1.5009322235139e-05,1.5235755470976998e-10,1.026222484095883e-15,2.879818480974909e-06,6.013722359837851e-15,1.7646782554815332e-12,1.3159568624149128e-08,3.2392051369797416e-10,0.00010643767373153483,3.075061688541113e-13,1.2298971646365496e-08,9.338013145335175e-10,1.9434938579786861e-13,2.213251395491375e-11,4.945266882039936e-13,9.640943527986503e-10,4.5130714660115696e-11,3.76,0.0,0.8270974744062407,0.9907896130748673,0.01192381502100071,2.3875655308112344e-05,0.11026841547126202,0.11229990266970116,4.1768647988450555e-12,1.9176946930911802e-16,3.5835128640280325e-05,1.097070808400714e-08,3.1529426736897025e-06,4.0229069630099535e-06,8.859099240428066e-07,0.012161482000564253,0.0019926127893644015,1.6441584814884665e-06,6.690232242039953e-09,0.0003637830268671178,2.236221477210706e-07,1.907322786527725e-07,2.922371016183888e-07,3.0969975923739136e-07,3.805375788023062e-09,8.509397205209318e-09,1.8101733390791546e-06,5.235121323509452e-06,7.178014307407933e-06,4.2734814554333485e-08,6.653673799875178e-07,8.235403403439805e-05,5.996471220671906e-14,5.117960094275304e-06,9.694906271902663e-08,1.1211974282339574e-06,2.4638423232243137e-12,4.775789563877705e-10,3.732529760195174e-12,1.0578257839687208e-08
0.011956986097317917,0.5379683247097351,2.1491124250487623e-07,4.387180363494164e-08,1.2866683256040777e-06,0.0019408408972385678,0.0,0.0,0.0009055550675831718,0.0011165119363974905,0.001894971215157441,5.298019022522619e-06,4.026959827533208e-09,5.111089350217349e-22,1.0725742938064024e-15,2.3014701964195698e-10,1.5905057872129706e-07,1.560658777223159e-05,1.6096551758150053e-10,1.0624249107091218e-15,2.9171301504132634e-06,6.095037153259794e-15,1.8255007612318888e-12,1.3728694767450124e-08,3.3384107559805317e-10,0.000110298573643929,3.1552011628908655e-13,1.2796604619676628e-08,9.708668709057645e-10,2.053070890703773e-13,2.3381925340241016e-11,5.17767284149538e-13,9.921565726241397e-10,4.7512125286803e-11,3.76,0.0,0.8260925774808192,0.9905822379549124,0.012211415778893455,2.4391057978325334e-05,0.11092109562926304,0.11300306256522179,4.2015877368869024e-12,1.9294515865906832e-16,3.5827628245387904e-05,1.1279931688320253e-08,3.2414511264380526e-06,4.105760354824809e-06,9.050485642409787e-07,0.012436522559979585,0.0020364024226879073,1.6821618356247754e-06,6.870833228027796e-09,0.0003717662269155429,2.2781556440014338e-07,1.9763664653348176e-07,2.9763150523751715e-07,3.2003485003814815e-07,3.977497756984465e-09,8.882308084810604e-09,1.8904589010416154e-06,5.460401063223845e-06,7.396558136316246e-06,4.359929875439518e-08,6.842708969938076e-07,8.567214866111425e-05,6.212196652318789e-14,5.254528471983559e-06,9.950023115791617e-08,1.1690249701770272e-06,2.568943589499172e-12,5.091283986840766e-10,3.968593833871007e-12,1.1090097450466125e-08
0.012035417269035705,0.5380497466151941,2.183384415615991e-07,4.5080754946227956e-08,1.3154753506081937e-06,0.0019758974030411737,0.0,0.0,0.0009153585557930929,0.0011400975148891195,0.0019408617039267705,5.513249053245786e-06,4.202816419181475e-09,5.459179245356084e-22,1.1274069170367202e-15,2.3805513949346723e-10,1.6220498503712015e-07,1.6227968327056023e-05,1.7004835585254586e-10,1.0998164756549043e-15,2.9546661246705017e-06,6.1769710135419954e-15,1.8883642424432074e-12,1.432191785544518e-08,3.440752898733507e-10,0.00011428859508822937,3.2373352821469557e-13,1.3312726989924395e-08,1.0093759605556659e-09,2.168749056613831e-13,2.4701214275048548e-11,5.420469280159423e-13,1.0209995645482406e-09,5.001233298188186e-11,3.76,0.0,0.8250819169987984,0.9903702744802019,0.01250533493389607,2.4916663047756016e-05,0.11157217745493649,0.11370596207313768,4.22625013217798e-12,1.9412010164293876e-16,3.581996189774044e-05,1.1597418479139038e-08,3.3322839330496195e-06,4.190325475803378e-06,9.246116456455342e-07,0.01271714224292079,0.002081034363837233,1.7211494555166e-06,7.056103563010437e-09,0.00037996036108224645,2.3207737420616422e-07,2.0477154140634296e-07,3.031117796999519e-07,3.3070176616789677e-07,4.157226018271541e-09,9.271069423282452e-09,1.974462914757229e-06,5.694855887694935e-06,7.6222286309351756e-06,4.4481095194256465e-08,7.036591494933019e-07,8.912794800250462e-05,6.435108887353646e-14,5.39455068290681e-06,1.0211439515846071e-07,1.2187752179413095e-06,2.678270003908673e-12,5.427109340609332e-10,4.2194058326974985e-12,1.1626681817337213e-08
0.012113848440753493,0.5381314829869545,2.2181978168810874e-07,4.632332682767516e-08,1.3449293818051294e-06,0.0020114543905496223,0.0,0.0,0.0009252627317868241,0.0011641635380877109,0.001987963514318162,5.737250504900346e-06,4.386024856589544e-09,5.830865812570771e-22,1.1850170509949124e-15,2.4622810435208925e-10,1.654280987555799e-07,1.687447595123232e-05,1.7963212753025498e-10,1.1384350232466392e-15,2.992425937574144e-06,6.2595277013795684e-15,1.953338912544223e-12,1.494027574726995e-08,3.5463410457560416e-10,0.00011841190813175243,3.3215183571125303e-13,1.3847988659502242e-08,1.0493870942747748e-09,2.29087146772866e-13,2.6094293023957306e-11,5.674109044410541e-13,1.0506453769294208e-09,5.2637062400150646e-11,3.76,0.0,0.8240653629768676,0.9901536164219951,0.012805711483359163,2.545269406371001e-05,0.11222163560112929,0.11440861275594771,4.250851024616636e-12,1.9529434121655106e-16,3.5812125755231724e-05,1.1923389751292181e-08,3.4255004014902188e-06,4.276639754361878e-06,9.446093801451964e-07,0.013003452868579998,0.0021265240596595085,1.761145838683285e-06,7.246165939886975e-09,0.000388370808036468,2.3640868523229045e-07,2.121443537919551e-07,3.0867927812110333e-07,3.417111395884483e-07,4.344896456339439e-09,9.676348217883088e-09,2.0623629890861486e-06,5.938842624892274e-06,7.85526772482423e-06,4.5380562052929495e-08,7.235447520263555e-07,9.27273438400333e-05,6.665439803932498e-14,5.538114191877881e-06,1.0479308510947252e-07,1.2705214422693588e-06,2.791982578617034e-12,5.784549801169562e-10,4.485879104421743e-12,1.2189219653853066e-08
0.01219227961247128,0.5382135418580345,2.2535622581452305e-07,4.760051596034207e-08,1.3750458866289831e-06,0.002047518272912295,0.0,0.0,0.0009352688036435775,0.0011887201916077755,0.0020363107304376305,5.970397342516309e-06,4.576884270932746e-09,6.227762622471964e-22,1.2455473208358733e-15,2.5467500733975757e-10,1.6872183808379301e-07,1.754716680032303e-05,1.8974433211271083e-10,1.1783195832574379e-15,3.0304091168557378e-06,6.342711108812053e-15,2.020497493162515e-12,1.5584853199619828e-08,3.655288976295012e-10,0.00012267282029749193,3.4078064368823687e-13,1.4403061798565753e-08,1.090961385639234e-09,2.419801208504488e-13,2.756529471464984e-11,5.939064649910875e-13,1.0811166953472165e-09,5.539231115535682e-11,3.76,0.0,0.8230427826291464,0.9899321549342062,0.013112687679684543,2.5999380842681647e-05,0.11286944407734932,0.11511102655210416,4.275389429733014e-12,1.964679229126276e-16,3.580411588108846e-05,1.2258072671289229e-08,3.521161239688284e-06,4.364741374446399e-06,9.65052220693051e-07,0.013295568554183176,0.0021728872311440215,1.8021760397312134e-06,7.441146266159019e-09,0.0003970030793929896,2.4081062001282553e-07,2.197627119280012e-07,3.143353706162938e-07,3.530739459673604e-07,4.540859888363202e-09,1.0098839364597222e-08,2.1543453308873256e-06,6.1927311970792226e-06,8.095925891438212e-06,4.6298063921203194e-08,7.439407222060576e-07,9.647650885988872e-05,6.903428923049232e-14,5.685308630884274e-06,1.0753786627209644e-07,1.3243395098215237e-06,2.910248030287913e-12,6.164967858040332e-10,4.768982121066304e-12,1.2778979788753952e-08
0.012270710784189068,0.538295931450341,2.2894875168733205e-07,4.891335058627027e-08,1.4058407053257656e-06,0.0020840955366270876,0.0,0.0,0.0009453779804104649,0.0012137778587210145,0.0020859384162084217,6.213080474855217e-06,4.775705692026512e-09,6.651586134339281e-22,1.3091477842168347e-15,2.6340526993792216e-10,1.7208818771650217e-07,1.8247143096362935e-05,2.0041399570729148e-10,1.219510424882667e-15,3.0686151841397907e-06,6.426525263733345e-15,2.0899153453272193e-12,1.6256784119902677e-08,3.7677149022947945e-10,0.00012707578133527156,3.496257515462897e-13,1.4978641599388683e-08,1.1341626811721828e-09,2.5559222451800437e-13,2.911858628658144e-11,6.215829107263777e-13,1.1124368647300073e-09,5.828436292958532e-11,3.76,0.0,0.8220140403109442,0.9897057784886415,0.013426409106017846,2.6556959685889653e-05,0.11351557623444225,0.11581321578917916,4.299864338108964e-12,1.9764089509783175e-16,3.579592824153071e-05,1.2601700510784883e-08,3.6193285820991295e-06,4.454669368721439e-06,9.859508966050517e-07,0.013593605754723468,0.00222013987644649,1.844265679832365e-06,7.641173794730027e-09,0.00040586282243724835,2.4528431898434596e-07,2.276344895659079e-07,3.20081447991959e-07,3.648015166426264e-07,4.745482813179739e-09,1.0539267000489004e-08,2.2506051610828446e-06,6.4569050410829e-06,8.344462462669773e-06,4.7233972430330386e-08,7.648604985720668e-07,0.00010038188841269736,7.149323673793064e-14,5.836225844376272e-06,1.1035033934541248e-07,1.380307960654772e-06,3.0332389503235733e-12,6.569811843080046e-10,5.06974370782136e-12,1.3397294213216085e-08
0.012349141955906856,0.5383786601791922,2.3259835156005446e-07,5.0262891356084286e-08,1.4373300560811262e-06,0.0021211927409058124,0.0,0.0,0.0009555914714726995,0.0012393471220332444,0.0021368826445838838,6.465708564694705e-06,4.982812504494259e-09,7.104185700145232e-22,1.375976753522209e-15,2.7242866153818183e-10,1.7552920172143892e-07,1.8975555180735857e-05,2.1167175565476351e-10,1.262049095115637e-15,3.1070436549415875e-06,6.5109743351964526e-15,2.1616706175785173e-12,1.695725393685709e-08,3.8837417335986397e-10,0.0001316253881734664,3.586931465998895e-13,1.5575447052266776e-08,1.1790576980152589e-09,2.699641086848558e-13,3.0758782239119375e-11,6.50491684045447e-13,1.1446299087481771e-09,6.13198012347079e-11,3.76,0.0,0.8209789974619975,0.9894743728085986,0.01374702475332628,2.7125673603364736e-05,0.11416000474899979,0.11651519319751827,4.324274714787471e-12,1.9881330907368557e-16,3.5787558703372196e-05,1.2954512814868826e-08,3.7200660144414684e-06,4.546463504073568e-06,1.0073163806432732e-06,0.013897683302898412,0.002268298273830569,1.8874409534779546e-06,7.846381209904414e-09,0.0004149558228632989,2.498309366561902e-07,2.3576781403487593e-07,3.259189175658113e-07,3.76905547429466e-07,4.959148126834639e-09,1.0998385594344535e-08,2.351347148994398e-06,6.7317615441756136e-06,8.601145951490527e-06,4.818866509658845e-08,7.863179595131008e-07,0.0001044502128121845,7.403379668670291e-14,5.990959934794039e-06,1.1323214100954593e-07,1.4385080877685834e-06,3.1611339796767767e-12,7.00061907024624e-10,5.389255440373048e-12,1.404556129371852e-08
0.012427573127624644,0.5384617366578053,2.363060318126841e-07,5.1650231931886564e-08,1.4695305410645903e-06,0.0021588165169679984,0.0,0.0,0.0009659104857160746,0.0012654387650320707,0.0021891805275853667,6.728708878409162e-06,5.1985409206795765e-09,7.587541028779762e-22,1.4462007561848572e-15,2.817552968592443e-10,1.7904700604525853e-07,1.973360365008781e-05,2.2354994583295512e-10,1.3059784279927845e-15,3.145694038674805e-06,6.5960626379616596e-15,2.2358442336284594e-12,1.7687502089989428e-08,4.0034972783531373e-10,0.0001363263900236012,3.6798900552014595e-13,1.6194221721009553e-08,1.225716169325103e-09,2.851388175838984e-13,3.249075785610002e-11,6.806864637854839e-13,1.1777205404000194e-09,6.450552382429635e-11,3.76,0.0,0.8199375125490965,0.9892378208012784,0.014074687098830531,2.7705772546942545e-05,0.11480270160754563,0.11721697192435442,4.348619498673309e-12,1.9998521905738253e-16,3.5779003031570435e-05,1.3316755376242763e-08,3.823438580726035e-06,4.6401643003936e-06,1.0291598899691276e-06,0.014207922448910044,0.0023173789845016422,1.9317286333227027e-06,8.056904611425292e-09,0.000424288007503434,2.544516401701e-07,2.4417107452064455e-07,3.3184920154690605e-07,3.8939811052083787e-07,5.182255698642501e-09,1.1476980978712338e-08,2.4567858634539423e-06,7.017712493990259e-06,8.866254365978409e-06,4.916252573926782e-08,8.083274432525883e-07,0.0001086885101875644,7.66586098733754e-14,6.149607302360303e-06,1.1618494436015416e-07,1.4990240185905955e-06,3.2941179879253984e-12,7.459018749671386e-10,5.728673541730467e-12,1.472524912652373e-08
0.012506004299342432,0.5385451697020859,2.400728134291028e-07,5.307650069552185e-08,1.5024591580330509e-06,0.0021969735671886195,0.0,0.0,0.0009763362304416348,0.001292063773409707,0.0022428702472414436,7.00252817837834e-06,5.423240466264598e-09,8.103744440796817e-22,1.5199947719118391e-15,2.9139565474397305e-10,1.8264380149036931e-07,2.0522541588823306e-05,2.36082700344755e-10,1.3513426149253867e-15,3.1845658386681704e-06,6.681794637344495e-15,2.3125200508641993e-12,1.8448824645383707e-08,4.127114355991875e-10,0.00014118369367804021,3.775197269194305e-13,1.6835734568701902e-08,1.2742109977161032e-09,3.011618876747135e-13,3.43196647641265e-11,7.12223256610866e-13,1.2117341886473845e-09,6.784875780110119e-11,3.76,0.0,0.8188894410083036,0.9889960024890604,0.01440955218579184,2.8297513652525353e-05,0.11544363809044358,0.11791856554847648,4.3728976019239275e-12,2.0115668252654202e-16,3.57702568867437e-05,1.3688680535200418e-08,3.929512810937973e-06,4.735813178134262e-06,1.051492943762296e-06,0.014524446899881404,0.002367398855244942,1.9771560786542805e-06,8.27288368437604e-09,0.00043386544704501485,2.591476152932774e-07,2.528529306290138e-07,3.3787374346024024e-07,4.022916683588283e-07,5.415223277359458e-09,1.1975871991257804e-08,2.5671462495787923e-06,7.315184523840131e-06,9.140075565210924e-06,5.015594539771489e-08,8.309037690561584e-07,0.00011310411991500434,7.93704047110436e-14,6.312266689984636e-06,1.1921045942918722e-07,1.5619427956747566e-06,3.4323822505655557e-12,7.9467431615441e-10,6.08922664332587e-12,1.5437899072497226e-08
0.01258443547106022,0.5386289683353462,2.4389973193516025e-07,5.454286177673401e-08,1.5361333054996793e-06,0.00223567066413856,0.0,0.0,0.0009868699105867165,0.0013192333361878754,0.002297991087436725,7.287633660599923e-06,5.657274486516269e-09,8.655057698423793e-22,1.5975438073625767e-15,3.013606112421431e-10,1.8632186706544972e-07,2.1343676909755345e-05,2.493060564594477e-10,1.3981872591066498e-15,3.2236585521941524e-06,6.768174955429785e-15,2.3917851057853495e-12,1.9242577051949275e-08,4.2547311341722324e-10,0.00014620236902613,3.872919252640104e-13,1.750078081853769e-08,1.3246184178144777e-09,3.1808154503789787e-13,3.625094773473066e-11,7.451605014793258e-13,1.2466970237020092e-09,7.135707550125642e-11,3.76,0.0,0.8178346351867696,0.9887487949390067,0.01475177970465127,2.8901161491979738e-05,0.11608278475552208,0.11861998809546423,4.397107909329339e-12,2.023277604701096e-16,3.576131582262574e-05,1.4070547440475524e-08,4.038356754422615e-06,4.833452319147442e-06,1.0743273244288247e-06,0.014847382859368787,0.0024183750209533102,2.0237512441594728e-06,8.494461835145978e-09,0.00044369435875056475,2.6392006226934664e-07,2.618223212722114e-07,3.439940036187274e-07,4.1559908269042476e-07,5.658487381607125e-09,1.249591178687553e-08,2.682664127496707e-06,7.624619574743568e-06,9.422907625509688e-06,5.116932092176373e-08,8.540622597967683e-07,0.0001177047066673732,8.217200029703482e-14,6.479039231226476e-06,1.2231043371641446e-07,1.6273544595144191e-06,3.5761246310105918e-12,8.465631256461313e-10,6.472218727715401e-12,1.6185129501130732e-08
