Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82)
0.002332984250165841,0.5612298795625902,2.012024968956152e-05,4.7649040955150376e-06,5.112136985644452e-05,0.024953155082570212,0.0,0.0,0.003805943213252231,0.004865219956928251,0.022553419636195837,0.0032070799719515803,1.635496209064655e-06,1.192355838291432e-16,2.5814760103604765e-12,4.832075782216593e-09,0.00013110197123416327,0.0034258880533000707,1.6591286581358504e-07,4.125406102819713e-13,1.0466906382473976e-05,5.866223357727431e-13,1.0045973300504548e-09,5.715696366950581e-05,5.65844971509255e-07,0.0024243047981668503,1.352198688938865e-09,4.063405525114466e-05,6.921349324127331e-05,5.659836288175949e-08,2.8351401597311116e-08,5.6194186596783936e-11,4.3757158433824345e-08,9.677508409295425e-07,3.76,0.0,0.38670653578552877,0.9329132094892453,0.06665129621027041,0.004213578601592233,0.11230896841333189,0.14504800705454082,3.7127431526637276e-11,6.753472077266532e-15,8.035511531156543e-05,7.471636843127295e-07,8.262585714788479e-05,5.49875936000039e-05,2.6744684545084178e-05,0.07162129865707183,0.007960405723699451,0.00010581409121619874,4.824654163792772e-07,0.00826694899228608,5.842142562907276e-06,3.290844106432954e-06,6.565519339877104e-06,1.8030523788199478e-05,1.7237103094149806e-06,8.699160277017161e-07,0.0008728926059251076,7.833081675389969e-05,0.0002657565910001287,1.5652548000334488e-07,2.5270265728447598e-05,0.004859579713629024,9.791786261007437e-12,6.0278159082435404e-05,3.563044131438401e-07,3.529385418696154e-06,7.818952920970752e-12,4.252493833102787e-08,7.713574188191345e-10,1.028404566052756e-06,6.486654467099076e-13,4.757075696342522e-09,4.847222192364715e-13,7.507548187728996e-07,2.9420615588962913e-14,1.04892950757994e-12,1.0749982273440677e-10,0.0013402754984659288,1.7003275969721542e-11,0.00037914262162512237,0.00013032355324066962
0.0023374953335921975,0.5613017640204884,2.0195538210459235e-05,4.799275472062547e-06,5.140072267175898e-05,0.025087718743418475,0.0,0.0,0.0038143667940766235,0.004890728068935561,0.022789480198826803,0.0032533281434332464,1.657158098745797e-06,1.2170909046299137e-16,2.623571169979215e-12,4.878332855688157e-09,0.00013171752298169885,0.003454969158359197,1.685216433478688e-07,4.167380828971735e-13,1.0515237241436564e-05,5.956365426631201e-13,1.0145618649197933e-09,5.784028589103095e-05,5.696819678277218e-07,0.002448252834617499,1.3800941442277894e-09,4.126313451804908e-05,7.001692360444167e-05,5.750206019797234e-08,2.8732564142943728e-08,5.692376294932793e-11,4.414607655413636e-08,9.791447156740061e-07,3.76,0.0,0.38592026581648736,0.9323308242169723,0.06721487093188612,0.0042463124464936185,0.11231640410775513,0.14536430938951947,3.712989854679476e-11,6.777824821412741e-15,8.030495243485967e-05,7.517048235088038e-07,8.306182068902681e-05,5.518050977168101e-05,2.687680472592158e-05,0.07206972239599918,0.007996718947694782,0.00010629940801543718,4.853487539251894e-07,0.00832648061286808,5.864157722659912e-06,3.3253660057250426e-06,6.590294246393629e-06,1.8199385120490423e-05,1.7445065186364154e-06,8.78487956044609e-07,0.0008864404605086381,7.924131808037375e-05,0.00026853605652351584,1.5695659099193439e-07,2.5645903354007584e-05,0.0049301357190584495,9.888379191600444e-12,6.0570895884803935e-05,3.5776556887234046e-07,3.5677318452537473e-06,7.903901055622605e-12,4.319392464994731e-08,7.839280061015776e-10,1.0439139803955876e-06,6.557125689324636e-13,4.808287622218641e-09,4.890007983135254e-13,7.572129440319972e-07,2.9680295652132564e-14,1.0645257151746248e-12,1.0799027673400242e-10,0.0013539841592470738,1.7123463937792003e-11,0.0003843325133009052,0.0001321044012031854
0.002342006417018554,0.5613738530380213,2.0270494308997577e-05,4.8337051854047e-06,5.1679620490032094e-05,0.025222420758770136,0.0,0.0,0.003822726964524838,0.0049161791458068324,0.023027466791936426,0.003300087338693608,1.678990342391478e-06,1.2422213086210256e-16,2.6661656849374394e-12,4.924793905056951e-09,0.00013233166509036174,0.0034841349396551556,1.711591375933017e-07,4.2096407289868764e-13,1.0563786965243766e-05,6.047826774268674e-13,1.024554027247649e-09,5.8528436030194026e-05,5.735139857500199e-07,0.002472338491651088,1.4084500970891232e-09,4.189946023121328e-05,7.082527281816976e-05,5.841501400465024e-08,2.9117096710457894e-08,5.765955949853162e-11,4.4536981094798466e-08,9.906598341595485e-07,3.76,0.0,0.3851325137847541,0.9317448614268207,0.06778160715870009,0.004279173141447071,0.1123224476717221,0.14568115973677936,3.7131905377183994e-11,6.8021648159494264e-15,8.025448141388702e-05,7.562388501540794e-07,8.34958760280133e-05,5.537175440621615e-05,2.70085571669956e-05,0.07251892657601525,0.008032945216531794,0.00010678224740093879,4.882275894118359e-07,0.008386110847202128,5.886016258214842e-06,3.360133788509954e-06,6.614894640349059e-06,1.8368955118875782e-05,1.7654448033626996e-06,8.870844724014035e-07,0.0009001506967264848,8.01574636709898e-05,0.0002713347595204202,1.5738149447837032e-07,2.602668371098039e-05,0.005001506969825246,9.985526103960436e-12,6.086223897481581e-05,3.592144554238217e-07,3.606256185842079e-06,7.989243251802198e-12,4.386878453806426e-08,7.966225312189852e-10,1.0595954058602712e-06,6.627923777811589e-13,4.859733217791865e-09,4.932909611050989e-13,7.636868731214884e-07,2.994067856411088e-14,1.080335639491945e-12,1.0847955733596964e-10,0.0013677835176764766,1.7243633835872178e-11,0.0003895744764610459,0.00013390246865618112
0.0023465175004449106,0.561446145741183,2.0345113122682184e-05,4.868190625450981e-06,5.195803853314767e-05,0.02535725523450747,0.0,0.0,0.003831023166742478,0.004941570611050278,0.02326738492745287,0.0033473601788506285,1.700992106082212e-06,1.26774864054903e-16,2.7092608128975937e-12,4.97145589463322e-09,0.0001329443593951538,0.0035133835745946892,1.738253990971382e-07,4.252185704798916e-13,1.0612556289914416e-05,6.14061990074477e-13,1.0345727521226411e-09,5.9221391110571055e-05,5.773406054960847e-07,0.002496560976991657,1.4372709393180005e-09,4.254306494552359e-05,7.163850289524339e-05,5.933720987290045e-08,2.9504993344711688e-08,5.840156760919331e-11,4.492986088254787e-08,1.0022971061959715e-06,3.76,0.0,0.38434330043070297,0.9311553227889215,0.0683514995449122,0.004312159650400379,0.11232710225950213,0.14599855897150885,3.713345305933014e-11,6.826488937877502e-15,8.020370239249924e-05,7.607653172130133e-07,8.39279719550737e-05,5.556130513276675e-05,2.713992934339618e-05,0.07296888776028092,0.008069081795839424,0.00010726256239558197,4.911016477719214e-07,0.008445835090320063,5.9077161880981e-06,3.3951473868324983e-06,6.63931828819828e-06,1.8539223113061876e-05,1.786524167656429e-06,8.957046443310303e-07,0.000914024282330122,8.107920392920152e-05,0.0002741526323158318,1.5780013198408568e-07,2.6412656522850167e-05,0.005073698399665539,1.0083223792112814e-11,6.115215827333815e-05,3.6065089564405707e-07,3.644955158629805e-06,8.074972238800964e-12,4.4549465183973415e-08,8.094403573095214e-10,1.0754493805960218e-06,6.699042700622791e-13,4.911408093501431e-09,4.975923250906052e-13,7.701760172916078e-07,3.020174110894392e-14,1.0963613523922243e-12,1.089676276144632e-10,0.0013816734350763531,1.7363773299687267e-11,0.0003948686484878024,0.0001357177840980935
0.002351028583871267,0.5615186412389163,2.0419389624717498e-05,4.902729096861828e-06,5.2235951963099634e-05,0.025492216259746237,0.0,0.0,0.0038392548500260264,0.004966899888000363,0.023509239969680712,0.003395149246312278,1.7231625550755586e-06,1.293672832311096e-16,2.7528581428520643e-12,5.018315862141783e-09,0.00013355556798017233,0.0035427132261910983,1.7652047217152233e-07,4.2950156800499525e-13,1.0661545933266582e-05,6.234757593430305e-13,1.0446169468900616e-09,5.991912720296756e-05,5.811614063591408e-07,0.00252091947322729,1.466561065382461e-09,4.319398043697715e-05,7.245657492407109e-05,6.026863076801345e-08,2.989624876483441e-08,5.914977825906192e-11,4.532470450101572e-08,1.0140574369208986e-06,3.76,0.0,0.38355264671252165,0.9305622103112762,0.06892454242785104,0.0043452709220335615,0.11233037115433481,0.14631650789870013,3.713454267742912e-11,6.850794155010248e-15,8.015261554365041e-05,7.652837760701617e-07,8.435805752920225e-05,5.5749139694376486e-05,2.7270908807502545e-05,0.07341958236258096,0.008105125960385328,0.0001077403065497925,4.939706524852371e-07,0.008505648702197095,5.929255523806153e-06,3.430406705137056e-06,6.663562949882371e-06,1.8710178336459338e-05,1.8077435985319458e-06,9.0434752229029e-07,0.0009280621736188297,8.200648781276491e-05,0.00027698960365845173,1.5821244587866236e-07,2.680387141671001e-05,0.005146714888870251,1.0181468949010193e-11,6.14406239399152e-05,3.62074714220034e-07,3.6838254102603515e-06,8.161080582708495e-12,4.523591106123142e-08,8.223808541396157e-10,1.0914764152008213e-06,6.770476287690443e-13,4.96330775934042e-09,5.019044997796998e-13,7.766797845505744e-07,3.0463459613870875e-14,1.1126049219053676e-12,1.0945445076700173e-10,0.0013956537619114395,1.7483869953728927e-11,0.0004002151601323784,0.00013755037359690367
0.0023555396672976237,0.5615913386126005,2.0493319149036343e-05,4.937317890115717e-06,5.2513336197056214e-05,0.02562729791265439,0.0,0.0,0.003847421471087977,0.004992164400591614,0.023753037132830366,0.003443457083962999,1.7455007847312856e-06,1.3200002711307366e-16,2.796959237380397e-12,5.0653710411390355e-09,0.00013416525320803277,0.003572122043703616,1.7924439490815083e-07,4.3381305517417017e-13,1.0710756594706234e-05,6.330253476902903e-13,1.0546855051259642e-09,6.062161943140273e-05,5.849759687362754e-07,0.002545413138099549,1.4963248370746964e-09,4.385223768305905e-05,7.327944908325451e-05,6.120925696252871e-08,3.0290858854745835e-08,5.990418077751868e-11,4.5721499941722224e-08,1.025941726415946e-06,3.76,0.0,0.38276057379537565,0.9299655263397862,0.06950072982886583,0.004378505889939573,0.11233225776720214,0.1466350072526461,3.713517535791692e-11,6.875077478347967e-15,8.010122106939917e-05,7.697937861357541e-07,8.478608220421883e-05,5.5935236714458594e-05,2.740148333367084e-05,0.07387098665774267,0.008141074996034298,0.00010821543398911807,4.968343313219197e-07,0.008565547008944912,5.950632382518969e-06,3.4659116202860815e-06,6.687626505225031e-06,1.888180978924287e-05,1.829102087667146e-06,9.130121473568569e-07,0.0009422653151787946,8.293926282053649e-05,0.00027984559847743235,1.5861838155504955e-07,2.7200377914497856e-05,0.005220561262762185,1.0280258167407628e-11,6.172760641957649e-05,3.634857386965754e-07,3.722863542773037e-06,8.247560757777774e-12,4.5928064477767405e-08,8.354433296078057e-10,1.1076769915970376e-06,6.842218296801251e-13,5.015427667387476e-09,5.062270814003179e-13,7.83197570630737e-07,3.0725809546100734e-14,1.1290684116475127e-12,1.0993999014083235e-10,0.0014097243377834705,1.760391138484778e-11,0.00040561413543870013,0.00013940026058307655
0.00236005075072398,0.5616642369287922,2.0566896686265562e-05,4.971954331381661e-06,5.279016651923533e-05,0.02576249425526031,0.0,0.0,0.003855522494025964,0.005017361573780245,0.023998781480280548,0.0034922861944550482,1.7680058470587798e-06,1.3467368926015334e-16,2.8415652867063478e-12,5.1126183733707466e-09,0.00013477337773376105,0.0036016081628050286,1.819972027142767e-07,4.3815301417948464e-13,1.0760188955154695e-05,6.427120397722792e-13,1.0647773394231822e-09,6.132884197449026e-05,5.887838743754078e-07,0.0025700411043006505,1.5265665525259651e-09,4.451786686010192e-05,7.410708464521159e-05,6.21590678889137e-08,3.068881640822306e-08,6.066476266728847e-11,4.6120235261002487e-08,1.0379508694106492e-06,3.76,0.0,0.3819671030580807,0.9293652735601207,0.07008005545187701,0.00441186347277533,0.11233276563729247,0.146954057696364,3.713535226959147e-11,6.89933588368457e-15,8.004951920106908e-05,7.742949060750331e-07,8.521199571598988e-05,5.611957433543136e-05,2.7531640545951673e-05,0.07432307677845922,0.008176926198501426,0.00010868789933868681,4.996924122760507e-07,0.008625525303578411,5.9718448216175785e-06,3.501661981379722e-06,6.711506767610444e-06,1.9054106510897454e-05,1.8505985694678194e-06,9.216975617972136e-07,0.0009566346395846502,8.387747529525054e-05,0.0002827205383078212,1.5901788267239847e-07,2.7602225419100528e-05,0.0052952422902809645,1.0379587939052452e-11,6.201307638451735e-05,3.648837992686157e-07,3.762066112010641e-06,8.334405138188872e-12,4.662586626717648e-08,8.486270110758006e-10,1.1240515635331222e-06,6.91426240402046e-13,5.067763217840368e-09,5.105596730949071e-13,7.897287783108852e-07,3.098876680144238e-14,1.1457538803833038e-12,1.1042420921601995e-10,0.0014238849914236177,1.7723885145585253e-11,0.0004110656916756469,0.0001412674661450916
0.0023645618341503367,0.5617373352202233,2.0640117742033573e-05,5.0066356966598085e-06,5.306641819768671e-05,0.02589779934000132,0.0,0.0,0.003863557392053823,0.005042488834772738,0.02424647790111353,0.003541639033897237,1.7906767693414413e-06,1.3738777174400199e-16,2.8866771503226767e-12,5.160054501132213e-09,0.0001353799044453707,0.0036311697050033283,1.8477892116494029e-07,4.425214211476845e-13,1.0809843673924143e-05,6.525370064413199e-13,1.0748913207584498e-09,6.20407679423773e-05,5.925847038908266e-07,0.0025948024766050785,1.557290438273234e-09,4.5190897207852175e-05,7.49394398763681e-05,6.311803862578842e-08,3.10901115926098e-08,6.143151108463114e-11,4.652089769543284e-08,1.0500857541691954e-06,3.76,0.0,0.3811722561058743,0.9287614550426668,0.07066251264220948,0.004445342572517917,0.1123318984474652,0.14727365981144255,3.713507462865683e-11,6.92356608907799e-15,7.999751020312103e-05,7.787866862033717e-07,8.563574827591041e-05,5.6302131531882686e-05,2.7661368079509985e-05,0.07477582871122287,0.008212676877550921,0.00010915765794985684,5.02544619643548e-07,0.008685578842900825,5.992891002580824e-06,3.5376576061001995e-06,6.735201659576226e-06,1.9227057038127267e-05,1.8722318747191723e-06,9.304027812643678e-07,0.0009711710655183863,8.482106996119787e-05,0.0002856143405711242,1.5941089687454518e-07,2.8009463171848306e-05,0.005370762674845275,1.0479454643379498e-11,6.229700486649305e-05,3.662687287008855e-07,3.8014295814574653e-06,8.421605881248962e-12,4.732925223448251e-08,8.619311054472858e-10,1.1406005519109455e-06,6.986602098393035e-13,5.1203096800984745e-09,5.149018777531251e-13,7.962727910518188e-07,3.125230732748744e-14,1.1626633805828356e-12,1.109070716621519e-10,0.00143813553924272,1.7843778798428157e-11,0.0004165699383222151,0.0001431520084930172
0.0023690729175766933,0.5618106325311932,2.0712977477740308e-05,5.041359207792836e-06,5.334206668646623e-05,0.02603320720980867,0.0,0.0,0.0038715256448212535,0.005067543613214162,0.024496131150250938,0.003591518022012816,1.8135125392469969e-06,1.4014293444857334e-16,2.9322961386283133e-12,5.207676515705688e-09,0.00013598479650423333,0.0036608047811802283,1.8758957264804978e-07,4.469182578301359e-13,1.0859721393744959e-05,6.625016028226479e-13,1.0850263198687701e-09,6.275736963847053e-05,5.963780385696266e-07,0.0026196963384913785,1.5885007556782269e-09,4.5871357244549815e-05,7.57764722891746e-05,6.408614331214277e-08,3.149473844868523e-08,6.220441179306152e-11,4.692347443149314e-08,1.0623472636462347e-06,3.76,0.0,0.3803760547162272,0.9281540741520561,0.07124809447252484,0.004478942078721501,0.11232965998945228,0.14759381411690406,3.713434368741958e-11,6.9477651305020175e-15,7.994519436536042e-05,7.832686876156134e-07,8.605729035246887e-05,5.648288737699301e-05,2.7790653798527937e-05,0.0752292183334782,0.008248324353356828,0.00010962466564180889,5.053906819976079e-07,0.008745702857619204,6.013769067310859e-06,3.5738982880670697e-06,6.758709089844878e-06,1.9400650037886705e-05,1.8940008990381757e-06,9.391268200463089e-07,0.0009858755007412653,8.576999036830453e-05,0.00028852691956926865,1.597973714348474e-07,2.84221402748342e-05,0.0054471270680944515,1.0579854574030715e-11,6.25793631156405e-05,3.6764036207801546e-07,3.840950386373121e-06,8.509155093363971e-12,4.803815856968691e-08,8.753547996796591e-10,1.1573243519697327e-06,7.059230833491902e-13,5.173062287934597e-09,5.19253279555669e-13,8.028289959954985e-07,3.151640584460603e-14,1.1797989588777812e-12,1.1138854128939806e-10,0.001452475788297535,1.7963579857264263e-11,0.00042212697885622914,0.00014505390363293957
0.00237358400100305,0.5618841278209636,2.0785471492185713e-05,5.0761221225583726e-06,5.3617087512015e-05,0.026168711900265953,0.0,0.0,0.0038794267392059244,0.005092523341836361,0.02474774583499864,0.003641925538615314,1.8365120856190303e-06,1.4293973994841092e-16,2.9784232684112326e-12,5.25548133401135e-09,0.0001365880173640217,0.003690511491041105,1.9042917298097644e-07,4.5134349905648805e-13,1.0909822739332202e-05,6.726071253877347e-13,1.0951812080962847e-09,6.347861849211206e-05,6.00163461882046e-07,0.002644721750432228,1.6202016865507507e-09,4.655927469432827e-05,7.661813858327144e-05,6.506335310475094e-08,3.1902688871947896e-08,6.29834489929946e-11,4.732795208140026e-08,1.074736274790631e-06,3.76,0.0,0.3795785208491482,0.9275431345735834,0.07183679371848986,0.004512660867458912,0.11232605417290727,0.1479145210633481,3.7133160737112296e-11,6.9719298978801585e-15,7.989257200521233e-05,7.87740473787914e-07,8.647657287875606e-05,5.666182155128167e-05,2.791948557374473e-05,0.07568322140928685,0.00828386595841242,0.00011008887879353011,5.082303302350424e-07,0.008805892550388699,6.034477254434531e-06,3.61038379472627e-06,6.782027071412352e-06,1.9574873840371274e-05,1.915904487530925e-06,9.478686868629503e-07,0.0010007488409954056,8.672417881582286e-05,0.0002914581861440143,1.6017725609744412e-07,2.884030568127474e-05,0.005524340064633358,1.0680783931875767e-11,6.286012267278563e-05,3.6899853730808936e-07,3.880624914946139e-06,8.597044773744258e-12,4.8752517880858144e-08,8.88897208356716e-10,1.1742233304181997e-06,7.13214197225094e-13,5.226016215146559e-09,5.236134660332405e-13,8.093967683661424e-07,3.1781037320044145e-14,1.1971626557100539e-12,1.118685820740789e-10,0.001466905535445454,1.8083275853199877e-11,0.0004277369101838015,0.000146973165103596
0.0023780950844294064,0.561957820086156,2.0857594905466635e-05,5.110921647985032e-06,5.3891456066392066e-05,0.02630430743625651,0.0,0.0,0.0038872601707278746,0.005117425457161107,0.02500132640055973,0.0036928639192319542,1.8596743289705922e-06,1.4577809895217477e-16,3.0250592810797593e-12,5.303465577487331e-09,0.00013718953079414447,0.003720287922403392,1.9329773196061775e-07,4.557971131936565e-13,1.0960148315326256e-05,6.828547815396558e-13,1.1053548376697375e-09,6.420448497662553e-05,6.039405570564411e-07,0.0026698777476730014,1.6523973452638018e-09,4.725467640625959e-05,7.746439457690025e-05,6.604963744376806e-08,3.23139517916879e-08,6.376860599052595e-11,4.773431729461176e-08,1.087253657766534e-06,3.76,0.0,0.37877967666625084,0.9269286403433994,0.07242860283079972,0.004546497800258286,0.11232108503653229,0.14823578102613716,3.713152711162596e-11,6.996057279167378e-15,7.983964347032229e-05,7.922016014241408e-07,8.689354714581442e-05,5.68389134073555e-05,2.8047851251499036e-05,0.07613781357887954,0.00831929903818477,0.00011055025440230868,5.110632919708521e-07,0.00886614309401249,6.055013724146235e-06,3.647113864789588e-06,6.805153530661355e-06,1.9749716852229876e-05,1.937941401944983e-06,9.56627376901169e-07,0.001015791968651844,8.768357626887205e-05,0.0002944080476040097,1.6055049997081956e-07,2.926400815456363e-05,0.005602406195531979,1.0782238816286834e-11,6.313925536412792e-05,3.703430947762174e-07,3.9204494884702995e-06,8.685266769955866e-12,4.947226045168546e-08,9.025574066784766e-10,1.1912978231546421e-06,7.205328749802696e-13,5.279166546819411e-09,5.279820253991144e-13,8.15975491885711e-07,3.204617677990999e-14,1.2147565039524913e-12,1.1234715816758278e-10,0.0014814245664011374,1.820285429779607e-11,0.0004333998219622167,0.00014890980391204514
