Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330)
7.654109195916814e-07,0.992794233752755,0.0007245381817601991,0.0001767871630338647,0.0003523363286927015,0.0028667061088271397,0.0,0.0,0.00012887417074034904,5.253500115601866e-07,0.00032727416528575693,1.8006048988060827e-05,1.035219151173324e-06,8.23905046219491e-12,6.650312765574414e-09,1.3441135558928404e-06,0.00017622521233063112,6.509613582105514e-05,5.104612432972043e-07,6.041534215456342e-08,0.0008966249280699748,2.3521357224150075e-08,8.330072140225296e-08,1.665362666153046e-08,7.432821279056176e-09,0.00020538866054398494,3.430706854534522e-07,7.388701587396534e-07,3.3654381837853717e-09,4.281646163752762e-10,1.190905440956446e-08,5.6676967684181685e-11,7.644110862377266e-08,6.696239154488315e-11,3.76,0.0,0.2642391770291029,0.9949314561765092,0.000958401807173671,2.917176027711505e-05,0.4369751563767018,0.44068210159170546,1.5439389164763263e-06,8.992759912737908e-09,0.0035253885749856662,0.00025910296114951576,0.0004457480188580373,3.665276187485775e-05,2.436650581455279e-06,0.001105839687746707,0.002334731370886744,0.027535792288055003,0.00020556363212997689,0.00023063101240873102,3.443797644229275e-06,2.051508390313155e-07,2.0034072593003595e-06,6.316651408544475e-07,4.814159491478165e-06,1.3038522592350407e-06,9.123066687348617e-05,5.07696683222374e-07,0.00015395380402101277,4.529152092353544e-10,0.00018137934248477745,5.15893303402566e-08,5.288174567727376e-09,2.7301963181308533e-05,1.3201643379393697e-09,8.095485457149284e-11,3.750753176895026e-15,2.7615846777940985e-12,4.305706378885086e-12,2.9397720300152005e-09,8.462095372633638e-16,4.8993366603109526e-08,6.012057354506085e-13,4.5842476333888845e-11,5.975330284441052e-13
7.775903547614069e-07,0.9935151473895139,0.0007384631945478498,0.00018347185699365493,0.00035993446441698746,0.0029534911255486938,0.0,0.0,0.00013013069417583403,5.374011860495458e-07,0.0003494891618281523,1.921187446090046e-05,1.108052712201676e-06,9.026678227556141e-12,7.132391418615925e-09,1.409816263544509e-06,0.00018219151186305919,6.842961843869331e-05,5.553017263876575e-07,6.368130992053513e-08,0.0009229557830309902,2.4308997660178e-08,8.752661639730412e-08,1.7870663923381423e-08,7.694005235868863e-09,0.00021953017008433418,3.5167312372678087e-07,7.759459093493463e-07,3.652199161112724e-09,4.5866332308716264e-10,1.2632430109942714e-08,5.96031078931478e-11,7.875524149169252e-08,7.306269608764513e-11,3.76,0.0,0.2599867073473554,0.994865272816254,0.0010006820366735528,3.033397549528019e-05,0.4408877477490716,0.444748884906182,1.5577855300174766e-06,9.073634107719718e-09,0.0035251542813179953,0.0002687830637065901,0.00046820119283454614,3.6924232041295955e-05,2.4510372905539636e-06,0.0011358550352596863,0.0023990350918839565,0.027791626446561725,0.00021340771552142904,0.00023848747128010715,3.522053587745844e-06,2.1175578299595466e-07,2.056290524785576e-06,6.371271723405579e-07,5.103613823757101e-06,1.3774438061452173e-06,9.763316175482792e-05,5.406310330995204e-07,0.00015849398472433398,4.559246628405162e-10,0.00019006538642259125,5.542340916121557e-08,5.60714716175385e-09,2.845486732303075e-05,1.37492734860417e-09,8.615598362680233e-11,3.991445414929379e-15,3.0703978662112253e-12,4.737619577286375e-12,3.065423605516384e-09,9.004659561045774e-16,5.1352622475880324e-08,6.306832440852245e-13,4.620625329485725e-11,6.26329562892732e-13
7.897697899311325e-07,0.9942252838791041,0.0007523449150393692,0.00019027096964739269,0.0003674857378513816,0.003041124888757116,0.0,0.0,0.00013137833101214538,5.494703196257026e-07,0.0003727528985825448,2.0475256040522686e-05,1.1844778764677384e-06,9.871841656453035e-12,7.639188722676422e-09,1.4772937120353936e-06,0.00018824796887992022,7.186223360575733e-05,6.032440810040338e-07,6.7054752935395e-08,0.000949616437764145,2.5109047919887077e-08,9.187822520776551e-08,1.9152506342956915e-08,7.959540859768277e-09,0.00023437019198479706,3.6028941009373413e-07,8.142218168967316e-07,3.957936418656248e-09,4.907562074684473e-10,1.3384803799465197e-08,6.260798597564725e-11,8.107606373135221e-08,7.959749106889916e-11,3.76,0.0,0.2558002415318556,0.9947972049680829,0.0010439668610607348,3.151866028529193e-05,0.44473265998677536,0.4487520953856647,1.5713926707622843e-06,9.153110201358748e-09,0.003524913311448685,0.0002785815020853196,0.0004912444308655682,3.718147945044197e-05,2.464543497797334e-06,0.0011660311392874974,0.0024636200000450674,0.028043850072409653,0.0002213556159218476,0.00024649222811995187,3.60049796346407e-06,2.1848555793964e-07,2.109345118888755e-06,6.423722590177694e-07,5.403578704592726e-06,1.4534462232589653e-06,0.00010436446807618632,5.749034250532956e-07,0.00016307437466035946,4.5875785592137806e-10,0.00019900576108425092,5.947452031401191e-08,5.9405991598525455e-09,2.9627203700011743e-05,1.4305597169485244e-09,9.156442397434415e-11,4.241715875614667e-15,3.4062311184110068e-12,5.203615258888964e-12,3.1940548029641807e-09,9.568789503914299e-16,5.37736406172721e-08,6.609540600012061e-13,4.655419101352055e-11,6.558799231238038e-13
8.01949225100858e-07,0.9949248132453945,0.0007661784129273976,0.00019718185675014256,0.0003749859790211296,0.0031295857700199266,0.0,0.0,0.0001326176375838496,5.615559676105701e-07,0.0003970904992264458,2.179768484334295e-05,1.2645748385865541e-06,1.0777227392210255e-11,8.171324209738556e-09,1.5465342830247964e-06,0.00019439329439001365,7.539423178675154e-05,6.544404279254687e-07,7.053639205413439e-08,0.0009766053529917298,2.5921476062205005e-08,9.635549588830548e-08,2.0501130157351217e-08,8.229385671830921e-09,0.0002499276658685273,3.6891621913265615e-07,8.537122996840063e-07,4.283524078117688e-09,5.244932685620597e-10,1.4166598934523615e-08,6.569049019558412e-11,8.340194740277135e-08,8.658860530199727e-11,3.76,0.0,0.25167878548853667,0.994727236675038,0.0010882528204831986,3.2725609940151835e-05,0.4485108694500252,0.45269274677014143,1.5847637933451398e-06,9.231208362809768e-09,0.003524665609105785,0.00028849249992164694,0.0005148717964719203,3.74244941401039e-05,2.477171646008754e-06,0.0011963568969417453,0.002528456467930199,0.028292540884901254,0.00022940280745297002,0.0002546454843694453,3.6790934217835786e-06,2.2534147551488638e-07,2.1625437189720085e-06,6.473999463693367e-07,5.7140872054430975e-06,1.5318550042719212e-06,0.00011143417853598579,6.105250653749944e-07,0.0001676936247237255,4.6141505774922807e-10,0.0002082024492010059,6.375070461543831e-08,6.288906424104076e-09,3.081834918518765e-05,1.4870305108710683e-09,9.71816557763149e-11,4.5016322538967884e-15,3.770687108363463e-12,5.705504477637376e-12,3.3256686875737567e-09,1.015463649015565e-15,5.6255920520374193e-08,6.92012554460842e-13,4.6886292629249596e-11,6.861779430024559e-13
8.141286602705835e-07,0.9956139028564907,0.0007799587412934826,0.00020420174336882924,0.0003824310997034771,0.0032188522085059607,0.0,0.0,0.00013384915982108994,5.736568366519024e-07,0.00042252678168021415,2.3180639755985826e-05,1.34842077625749e-06,1.1745539644004062e-11,8.729399941600506e-09,1.6175241774749459e-06,0.00020062615399255124,7.902579539650518e-05,7.090465005567073e-07,7.412686322252535e-08,0.0010039209853043168,2.6746248950301702e-08,1.00958244265436e-07,2.1918502089675483e-08,8.503495332612678e-09,0.000266221383514716,3.775502454267871e-07,8.944313074588107e-07,4.6298554532929425e-09,5.599245652538909e-10,1.4978214558727138e-08,6.884938910850853e-11,8.57312745600608e-08,9.405841901650706e-11,3.76,0.0,0.24762136068344062,0.9946553529808483,0.001133535826286206,3.3954611274112335e-05,0.4522233388083662,0.45657183741310814,1.5979023039408996e-06,9.307948477931106e-09,0.00352441112250624,0.0002985101831500129,0.0005390766745522217,3.7653275445822035e-05,2.4889245954930087e-06,0.0012268212509535016,0.0025935149744609805,0.028537775411922886,0.00023754467204719972,0.000262947374290287,3.7578022967345102e-06,2.323248310020889e-07,2.2158589049268406e-06,6.522099061443006e-07,6.035157515300619e-06,1.6126620706191708e-06,0.00011885184490609175,6.475053571647673e-07,0.00017235038835711365,4.638966417097303e-10,0.00021765733036610435,6.826008380361013e-08,6.652441732383134e-09,3.202766178708789e-05,1.544307985810584e-09,1.0300887332054376e-10,4.771249027043301e-15,4.165399827444847e-12,6.245123768158473e-12,3.4602671402394557e-09,1.0762322033225823e-15,5.879888514255338e-08,7.238521142585555e-13,4.720256947946384e-11,7.172165206719843e-13
8.26308095440309e-07,0.9962927174644347,0.0007936809415063928,0.00021132772705250385,0.00038981709650952925,0.00330890271206444,0.0,0.0,0.0001350734331666267,5.857717800116129e-07,0.00044908623137042235,2.4625585614498214e-05,1.4360896399795768e-06,1.277949287648899e-11,9.31399889540576e-09,1.6902474298941868e-06,0.00020694516931632118,8.275703936042161e-05,7.672215248021509e-07,7.782671572069377e-08,0.0010315617842435595,2.7583332148326143e-08,1.0568615394498193e-07,2.3406576293522704e-08,8.781823699418603e-09,0.0002832699642706541,3.8618820390434593e-07,9.363923092239843e-07,4.9978425414595245e-09,5.971001535604016e-10,1.5820024160055984e-08,7.208333459006102e-11,8.806243917067447e-08,1.0202985150281446e-10,3.76,0.0,0.24362700387301062,0.9945815399485529,0.001179811169730589,3.5205443020733596e-05,0.45587101730921575,0.4603903505029815,1.6108115612157459e-06,9.383350154838524e-09,0.003524149800554148,0.0003086285874919549,0.0005638517821941367,3.786783210689599e-05,2.4998056351139026e-06,0.0012574131951066944,0.0026587661240983244,0.028779628988946693,0.000245776505231352,0.00027139796367888196,3.836586647493132e-06,2.3943690037260546e-07,2.2692631815966697e-06,6.568019383750658e-07,6.366792739139636e-06,1.69585575179284e-06,0.00012662696682636454,6.858518588543959e-07,0.0001770433222003401,4.662030866663659e-10,0.00022737218000740622,7.301085144440726e-08,7.031574234230657e-09,3.325448147608362e-05,1.6023596246779136e-09,1.0904697920538075e-10,5.050607188540074e-15,4.592030420563689e-12,6.82433019614599e-12,3.5978508487954763e-09,1.1391937275741855e-15,6.140188157924773e-08,7.564651488365396e-13,4.750304124761369e-11,7.489876268963673e-13
8.384875306100345e-07,0.996961419244365,0.000807340048375622,0.000218556781217113,0.000397140053904765,0.003399715858585886,0.0,0.0,0.0001362909824882576,5.978997928072336e-07,0.0004767929749709098,2.6133971399886394e-05,1.5276519481791974e-06,1.3881804191779034e-11,9.925683380301121e-09,1.7646859266979585e-06,0.00021334891953763804,8.658801174973772e-05,8.29128087102704e-07,8.163641050617778e-08,0.0010595261894728587,2.8432689820975756e-08,1.1053877655704366e-07,2.496729129790198e-08,9.064322886181866e-09,0.0003010918306777074,3.9482683037041623e-07,9.796082814770896e-07,5.388415476705948e-09,6.36070023372829e-10,1.6692374566669944e-08,7.539086514084771e-11,9.039384899766315e-08,1.1052634747577735e-10,3.76,0.0,0.23969476683829963,0.9945057846696839,0.0012270735313319498,3.6477876227652315e-05,0.45945484104048395,0.4641492542807221,1.6234948772590692e-06,9.457432729337261e-09,0.0035238815972508867,0.0003188416660197844,0.0005891891802582911,3.8068182355791466e-05,2.509818492031179e-06,0.001288121779763258,0.002724180666104403,0.029018175758166977,0.00025409352200171225,0.0002799972486902354,3.915408300501691e-06,2.4667893740129726e-07,2.3227290020514223e-06,6.611759732351832e-07,6.708980729068293e-06,1.7814207737458698e-06,0.0001347689807084168,7.255702465897206e-07,0.00018177108674010992,4.68334978037779e-10,0.00023734866841052345,7.80112635316016e-08,7.426668975650812e-09,3.4498131024585334e-05,1.6611521780471149e-09,1.1529657913125625e-10,5.339734008596994e-15,5.052262720817468e-12,7.444996093250889e-12,3.738419298835363e-09,1.2043542451645165e-15,6.406418186529386e-08,7.898430992323992e-13,4.7787736103487134e-11,7.814823150467392e-13
8.5066696577976e-07,0.9976201678331399,0.0008209310955185462,0.00022588575873955924,0.000404396147157214,0.003491270297654194,0.0,0.0,0.00013750232198725645,6.1004000721355e-07,0.0005056707546499624,2.7707228453289276e-05,1.6231745883389418e-06,1.5055185431806352e-11,1.056499349143385e-08,1.8408194286563285e-06,0.00021983594297231713,9.051869448952168e-05,8.949319906869557e-07,8.555631866378232e-08,0.0010878126280389276,2.9294284636231562e-08,1.1551553223624827e-07,2.6602566960961487e-08,9.35094332560395e-09,0.00031970518435555794,4.034628822189605e-07,1.0240916969118287e-06,5.802521946265353e-09,6.768840348321164e-10,1.7595584885558028e-08,7.877040924799864e-11,9.272392744186137e-08,1.1957186216790056e-10,3.76,0.0,0.23582371612308442,0.9944280752760034,0.0012753169908081517,3.7771674647884095e-05,0.4629757331872753,0.46784950225376065,1.6359555184903091e-06,9.530215270233506e-09,0.003523606472303727,0.00032914329678923143,0.0006150802857214329,3.8254353990632105e-05,2.5189673405613944e-06,0.0013189361174653254,0.00278972951385364,0.029253488667787753,0.0002624908627862449,0.00028874515477262085,3.994228893541474e-06,2.5405217083570665e-07,2.3762287936909374e-06,6.653320726702429e-07,7.061693948836653e-06,1.8693382554553389e-06,0.00014328724876491578,7.66664280590768e-07,0.00018653234695944758,4.702930086650424e-10,0.00024758835979586826,8.326962880055038e-08,7.83808646807332e-09,3.57579168615835e-05,1.720651704915643e-09,1.2175797730959053e-10,5.6386428227540246e-15,5.547798491766579e-12,8.109003523946124e-12,3.881970764436619e-09,1.2717166412204085e-15,6.678498390797501e-08,8.239764488294628e-13,4.80566908282129e-11,8.146907327253353e-13
8.628464009494855e-07,0.9982691203674435,0.0008344491209094896,0.0002333113957580342,0.0004115816452029318,0.0035835447524946683,0.0,0.0,0.00013870795510346283,6.221916876310736e-07,0.0005357429028518605,2.93467687141122e-05,1.7227206247034726e-06,1.630233503056386e-11,1.1232445606825209e-08,1.9186255973126303e-06,0.00022640473873671295,9.454900413708517e-05,9.64802100132335e-07,8.958671996867791e-08,0.001116419511727333,3.016807767141154e-08,1.2061571033421488e-07,2.8314301440812077e-08,9.641633833949005e-09,0.00033912798218842125,4.1209313931224206e-07,1.069854513614612e-06,6.241126571043795e-09,7.195918545098954e-10,1.8529945487842892e-08,8.222028901333435e-11,9.505111534142035e-08,1.2919084516684301e-10,3.76,0.0,0.23201293277587798,0.9943484009559089,0.0013245350376210052,3.908659512746492e-05,0.46643460428268346,0.47149203340630885,1.6481967065460498e-06,9.601716584524352e-09,0.0035233243857968866,0.00033952729053205545,0.0006415158847666139,3.842638442996726e-05,2.5272568098214867e-06,0.0013498453885998308,0.0028553837641553965,0.02948563947147852,0.0002709635994884032,0.00029764153571402063,4.073009920887258e-06,2.615578016182051e-07,2.42973498376688e-06,6.692704317642528e-07,7.424889372253356e-06,1.9595857136957003e-06,0.0001521910481802924,8.091357756094585e-07,0.0001913257729857102,4.72077979544663e-10,0.0002580927114529736,8.879429877655932e-08,8.266182148615368e-09,3.7033129942058384e-05,1.7808236144593053e-09,1.284311725360039e-10,5.947332853277492e-15,6.0803523855713535e-12,8.818238469324305e-12,4.0285022980164095e-09,1.3412806228646161e-15,6.956341258673657e-08,8.588547359070899e-13,4.830995091692862e-11,8.486021352748447e-13
8.75025836119211e-07,0.9989084315213813,0.0008478891725789505,0.000240830315671826,0.00041869291341776804,0.0036765180222181173,0.0,0.0,0.00013990837441765945,6.343542258276945e-07,0.0005670323176407387,3.1053982984380216e-05,1.8263491131315495e-06,1.762592964826498e-11,1.1928530932857577e-08,1.9980800253561814e-06,0.00023305376847270517,9.867879272840853e-05,1.0389101743779914e-06,9.372780156980251e-08,0.0011453452345146981,3.1054028322882624e-08,1.2583847036141533e-07,3.010436819170912e-08,9.936341677918195e-09,0.00035937791285615685,4.207144050164497e-07,1.1169081647642084e-06,6.705210251656865e-09,7.642428915714246e-10,1.9495717044758578e-08,8.573872408174744e-11,9.737387272561774e-08,1.3940822301573848e-10,3.76,0.0,0.2282615120958367,0.9942667519602119,0.0013747205820965989,4.042238798922425e-05,0.4698323524526884,0.4750777724061485,1.6602216191497147e-06,9.671955222466109e-09,0.003523035302208505,0.0003499873984009275,0.0006684861466050971,3.858432074772551e-05,2.5346919897956914e-06,0.0013808388471103917,0.0029211147165495405,0.0297146987280156,0.0002795067416065241,0.000306686172801057,4.1517127784660705e-06,2.691970001703397e-07,2.483220024659953e-06,6.729913798679817e-07,7.798508415981048e-06,2.0521370760504968e-06,0.00016148956043814176,8.529845755829256e-07,0.00019615004073601677,4.736908002531472e-10,0.00026886307293539545,9.459365758007245e-08,8.711305901336544e-09,3.8323046631142685e-05,1.841632708048584e-09,1.3531585491984392e-10,6.265789059629206e-15,6.651646642575517e-12,9.574584740375932e-12,4.178009719922748e-09,1.4130426856894622e-15,7.23985209735349e-08,8.944665679609471e-13,4.8547570662778746e-11,8.832049008824401e-13
8.872052712889365e-07,0.999538253543552,0.0008612463144262094,0.0002484390333321389,0.0004257264162860769,0.0037701689843586466,0.0,0.0,0.0001411040615518648,6.465271360595503e-07,0.0005995614386343401,3.283023922245841e-05,1.9341149236471923e-06,1.9028615622461447e-11,1.2653714104348466e-08,2.0791562709123014e-06,0.00023978145813137054,0.00010290784869010891,1.1174306883729796e-06,9.797965680005118e-08,0.001174588170120097,3.195209421977395e-08,1.311828431542908e-07,3.197461299377275e-08,1.0235012642975822e-08,0.0003804723737522078,4.2932350738144715e-07,1.1652635488560894e-06,7.195769481406282e-09,8.108862340955895e-10,2.0493129618153698e-08,8.932383560508753e-11,9.969068051980913e-08,1.5024938059851548e-10,3.76,0.0,0.22456856338255907,0.9941831196080196,0.0014258659671072815,4.17787974124714e-05,0.4731698636551721,0.47860762980797844,1.672033390956596e-06,9.740949482522654e-09,0.0035227391930264017,0.00036051731975795414,0.0006959806380133142,3.8728219688759384e-05,2.5412784363054806e-06,0.0014119058262402914,0.0029868938925349934,0.029940735801126266,0.00028811524242174823,0.0003158787740908982,4.230298810135383e-06,2.7697090374964016e-07,2.5366564218860854e-06,6.764953814779596e-07,8.182476907079958e-06,2.146962702157679e-06,0.00017119186082008612,8.982085325684528e-07,0.00020100383255886668,4.751324890818616e-10,0.0002799006853194468,1.006761115117045e-07,9.173801682285935e-09,3.9626929602669415e-05,1.903043221590163e-09,1.4241140326384052e-10,6.593982017664523e-15,7.263405549081068e-12,1.0379917686399058e-11,4.3304876084840165e-09,1.4869960866589704e-15,7.528929166351444e-08,9.307996377400686e-13,4.8769613224411295e-11,9.18486547120459e-13
