Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134)
9.480981968842309e-05,0.47885274415072715,2.4703559986807865e-10,6.965538479576247e-12,3.119522239351447e-09,3.2043201468889487e-08,0.0,0.0,8.084197647597203e-07,1.5079905383481224e-09,8.02992377305646e-09,1.108813759786555e-14,3.3649877410208437e-17,-5.279196110901837e-34,3.9830051022640215e-25,4.684159584667609e-17,3.4170318535387106e-10,1.823829751527931e-11,1.5817790920786343e-21,2.93923010701066e-24,5.9495008528287636e-12,3.601682564349355e-21,5.576906197230424e-19,2.9101612350300455e-15,2.379809502303418e-15,5.722048156790615e-13,2.2277439014064913e-20,1.3012396825452061e-18,1.3805963208232365e-16,7.558644927298294e-20,3.842411973832999e-18,1.5176766374658848e-22,3.037466498066395e-15,3.511913757251638e-23,3.76,0.0,0.7105383249374335,0.9999776554262838,6.19299465593858e-07,4.739223839091594e-10,0.00015744736492092788,0.00015745541993940972,1.5186772886831702e-15,3.872935280334339e-20,2.0914806791040964e-05,2.996625154212721e-14,1.2116528438642722e-11,1.3792546139849374e-08,1.2847886978458298e-09,5.747188781347391e-07,1.678485140961549e-07,2.537678404726982e-08,1.0998512956220195e-12,6.084703723384091e-07,5.307718947689876e-13,4.433386846508524e-15,3.8236892250426114e-13,1.8257207651989876e-11,3.383560676776575e-16,2.657503197556937e-15,3.291197867235274e-12,1.5041838514900973e-13,8.337179816185234e-10,3.60418178555484e-10,1.1502691953709857e-12,1.4191483798070176e-13,7.14484344885547e-22
9.853830688140279e-05,0.478853287338623,2.47476496595186e-10,6.982985794962485e-12,3.1196457733728803e-09,3.341911859586398e-08,0.0,0.0,8.419764250980206e-07,1.636247483727736e-09,8.697026294754117e-09,1.198778621449913e-14,3.645325107092484e-17,1.494807584601018e-34,4.111403384411578e-25,4.868951542461944e-17,3.4564361093563207e-10,1.9396639354107313e-11,1.717913393703121e-21,3.1758364175373154e-24,6.42662717537956e-12,3.8906475816458846e-21,5.713009354449593e-19,3.0938178023861526e-15,2.4540105861008815e-15,6.194725514498695e-13,2.3790411532726742e-20,1.41409703149791e-18,1.492722420316937e-16,7.75098408246787e-20,3.960109184941015e-18,1.6030375623730102e-22,3.1617377872788645e-15,3.9619128912289925e-23,3.76,0.0,0.7105320900700218,0.9999775963703502,6.447998864206729e-07,5.037497051322181e-10,0.00016363841421137965,0.00016364713808326946,1.5783970154759552e-15,4.0252881594655594e-20,2.0914805555869938e-05,3.1163037825810455e-14,1.2754544078737612e-11,1.379652776427748e-08,1.2851706413493888e-09,5.988453907201529e-07,1.7487840884534959e-07,2.5376660330600136e-08,1.147949177804668e-12,6.33045126413065e-07,5.581979474365748e-13,4.791660765328278e-15,4.0753042888797665e-13,1.8263391787534886e-11,3.5280908445920156e-16,2.7742250155457366e-15,3.431125738837763e-12,1.6308356672095354e-13,8.686254331485146e-10,3.6052179605661414e-10,1.2503860612478352e-12,1.6039219867426573e-13,7.720016611847739e-22
9.999999999999998e-05,0.47885383052432257,2.4764936791975517e-10,6.989827207287645e-12,3.11969480874544e-09,3.3959190824237955e-08,0.0,0.0,8.551319596027827e-07,1.6879776304061144e-09,8.965762814989675e-09,1.2350642886982254e-14,3.7581182864390113e-17,6.614369275562875e-34,4.161622449162996e-25,4.941570190674056e-17,3.4709643609419835e-10,1.9854573892275166e-11,1.7729787798936245e-21,3.2711098123826824e-24,6.618697480261508e-12,4.006973679613543e-21,5.7660212650883775e-19,3.166379100610138e-15,2.482730894334794e-15,6.385331033513224e-13,2.4396803292179303e-20,1.459300546938585e-18,1.537365287150329e-16,7.822510726700522e-20,4.005650936111633e-18,1.637029611841321e-22,3.2104593685168707e-15,4.1483734722914325e-23,3.76,0.0,0.7105296458034173,0.9999775732166687,6.547971571065559e-07,5.155339198770856e-10,0.0001660655001264369,0.00016607449343458456,1.6018090254519373e-15,4.085015278034091e-20,2.0914805071604346e-05,3.163251382874478e-14,1.300534655109011e-11,1.3798087266835765e-08,1.285320242668683e-09,6.083057469170292e-07,1.7763491690033152e-07,2.537661194401603e-08,1.166843301868657e-12,6.426720429002254e-07,5.690891340971692e-13,4.93595344889869e-15,4.1760355734314906e-13,1.8265823690321316e-11,3.584791266076004e-16,2.8200282799257233e-15,3.4859939941602633e-12,1.681825860989065e-13,8.823126909428818e-10,3.6056238008890434e-10,1.2908035089342652e-12,1.680526947346532e-13,7.951607868353606e-22
0.00010226679407438249,0.47885383052432257,2.479174889093905e-10,7.000438665086374e-12,3.1197715294079366e-09,3.4797477225351554e-08,0.0,0.0,8.75533766701785e-07,1.7698166394577169e-09,9.390545873128178e-09,1.2924748629423026e-14,3.9362464243343935e-17,4.963021981335856e-34,4.239395616052157e-25,5.054385113696982e-17,3.492530224445033e-10,2.0568781100315725e-11,1.860278978034134e-21,3.421663905788362e-24,6.922153400759872e-12,4.190761204802365e-21,5.847879882280119e-19,3.279497485445372e-15,2.526874962504917e-15,6.686844365888619e-13,2.5351972259975195e-20,1.5304454867905127e-18,1.607323033699638e-16,7.929292318899128e-20,4.075635890339841e-18,1.690333646758558e-22,3.2860202418527614e-15,4.4490312343078055e-23,3.76,0.0,0.7105258552478861,0.9999775373079809,6.703012015471341e-07,5.339043754703997e-10,0.00016982940905309357,0.00016983882824425542,1.6381162170486167e-15,4.1776397034160866e-20,2.0914804320564307e-05,3.236090686883006e-14,1.3394993054951009e-11,1.380050440665045e-08,1.2855521195643991e-09,6.229790371764866e-07,1.8191032420019126e-07,2.537653701826087e-08,1.196186810279677e-12,6.575934315652055e-07,5.861343208079055e-13,5.164001171851124e-15,4.33457771511734e-13,1.8269603796384564e-11,3.6727665841270954e-16,2.8911094688393157e-15,3.571096833476679e-12,1.7623874360649494e-13,9.035415041015666e-10,3.6062528266480535e-10,1.354786827952136e-12,1.8040940206095333e-13,8.317562517849363e-22
0.00010599528126736219,0.47885437370782413,2.483585980982552e-10,7.017897824496976e-12,3.1198995188511523e-09,3.617827790773636e-08,0.0,0.0,9.090917453830196e-07,1.908705525644397e-09,1.0110454523992685e-08,1.3899344445415827e-14,4.237689107099294e-17,1.8666406227516276e-34,4.367097239651806e-25,5.240479903732935e-17,3.525599254850987e-10,2.1753677714256897e-11,2.008950978932963e-21,3.676719727661462e-24,7.436079399530946e-12,4.502023392328121e-21,5.981671217159845e-19,3.4670314214351297e-15,2.598479023271271e-15,7.198492357020241e-13,2.696216705658407e-20,1.6501619784352466e-18,1.7242142266693454e-16,8.094438512313113e-20,4.189121612417698e-18,1.779571459762995e-22,3.410314141529084e-15,4.9747658365716723e-23,3.76,0.0,0.7105196204710351,0.9999774782392035,6.958034291932714e-07,5.643589236316736e-10,0.00017602034944635286,0.00017603049039444156,1.6978348934038884e-15,4.3299899122081964e-20,2.0914803085124646e-05,3.3559861346700364e-14,1.403762335652817e-11,1.3804477305257445e-08,1.285933248342163e-09,6.471198097951972e-07,1.889442579243476e-07,2.5376414061565797e-08,1.2445642943655516e-12,6.82115316516872e-07,6.145810329917764e-13,5.550426626600536e-15,4.601509678976708e-13,1.8275845339721e-11,3.8175881679262777e-16,3.008156823070572e-15,3.711111122558247e-12,1.8988141725023265e-13,9.384661247574758e-10,3.6072867077548764e-10,1.4634835304423976e-12,2.0202829157423837e-13,8.937494871457017e-22
0.00011345225565332158,0.47885546006822793,2.492412436388134e-10,7.052837653059672e-12,3.120162243490131e-09,3.894720819272496e-08,0.0,0.0,9.762094499345896e-07,2.2024724732971417e-09,1.1629327089119848e-08,1.596274225619965e-14,4.8718940206414915e-17,2.7165644484441114e-34,4.622043111261297e-25,5.614723644556705e-17,3.58368128542414e-10,2.415799543438219e-11,2.3255165970833044e-21,4.214545095898542e-24,8.519130199486911e-12,5.157993294467282e-21,6.246565186654803e-19,3.847058415201238e-15,2.7381961609768103e-15,8.280726756329444e-13,3.0328642313086895e-20,1.8992559102323397e-18,1.9641923167175017e-16,8.388620149077586e-20,4.410458927009053e-18,1.9639010976214247e-22,3.6589373897333855e-15,6.148083641124961e-23,3.76,0.0,0.7105071510532067,0.9999773600825236,7.468106953829938e-07,6.260694429887401e-10,0.00018840206688864006,0.0001884137305508643,1.8172706704731835e-15,4.634686324406242e-20,2.0914800613845317e-05,3.596103695226197e-14,1.5328591853068152e-11,1.3812416323636155e-08,1.2866948742190606e-09,6.954227129717637e-07,2.0301817451928858e-07,2.537616906632345e-08,1.341739218827233e-12,7.310799403364114e-07,6.730055419785086e-13,6.365607022664742e-15,5.158349861610682e-13,1.8288423010101352e-11,4.107670043181182e-16,3.2427413401233038e-15,3.991269221362133e-12,2.1861934431358188e-13,1.0083407509372993e-09,3.6093526799159577e-10,1.6938129250073236e-12,2.5031861049066843e-13,1.0244573805512758e-21
0.00012016353260068503,0.4788564377850591,2.500362058790526e-10,7.084311272090037e-12,3.120406458709944e-09,4.1447604967897813e-08,0.0,0.0,1.0366171689822859e-06,2.485131254860346e-09,1.308628227203066e-08,1.7951822651886495e-14,5.478056621490995e-17,3.639703189640266e-34,4.851474404783915e-25,5.953970487432658e-17,3.627997031401835e-10,2.6356736513515995e-11,2.632754929817197e-21,4.730221355628932e-24,9.556801845900096e-12,5.786493880182163e-21,6.482565394209474e-19,4.194010339516286e-15,2.8603347111882186e-15,9.32240839885301e-13,3.352525922949393e-20,2.1339234394550264e-18,2.186401754726361e-16,8.616590973278477e-20,4.603864315256126e-18,2.1365154434022825e-22,3.88274029916738e-15,7.351204096649313e-23,3.76,0.0,0.7104959287320666,0.9999772537198246,7.927205403031642e-07,6.824044380204322e-10,0.00019954542637582264,0.0001995585506151851,1.9247610736194587e-15,4.908908529367752e-20,2.0914798389240336e-05,3.812583373468504e-14,1.649604423446626e-11,1.3819559185598723e-08,1.2873801300538781e-09,7.389196599856642e-07,2.1569159145238788e-07,2.5375949552648094e-08,1.429675964239753e-12,7.750580313008092e-07,7.273331318807894e-13,7.147626861752175e-15,5.685699830464139e-13,1.8299858105901216e-11,4.369245696248503e-16,3.4544274142286436e-15,4.243559149964429e-12,2.46125995108649e-13,1.0712565119745705e-09,3.6112114464736667e-10,1.9159223883458103e-12,2.998785157907303e-13,1.1497644260793348e-21
0.0001268748095480485,0.47885741549474586,2.508318067351901e-10,7.115814257053743e-12,3.120658088392266e-09,4.395592719493412e-08,0.0,0.0,1.0970263703889999e-06,2.785142051291677e-09,1.4628302912443484e-08,2.0068044413133703e-14,6.117384718488938e-17,-7.465941312380547e-34,5.081368420944815e-25,6.295599812081975e-17,3.665942420985525e-10,2.8584199542062794e-11,2.9616115291671194e-21,5.275910599871151e-24,1.0654086745036802e-11,6.451115169037313e-21,6.716918519656546e-19,4.544938738576497e-15,2.9794379032746824e-15,1.0428731562510043e-12,3.6880165333419266e-20,2.3780248590935423e-18,2.413696511485454e-16,8.814190016221731e-20,4.792412355496689e-18,2.3155487736249136e-22,4.1065847034955094e-15,8.702833660446641e-23,3.76,0.0,0.7104847065576702,0.9999771473366885,8.386336291342696e-07,7.393805047101514e-10,0.00021068860945441028,0.00021070327949161206,2.0322497751038148e-15,5.183126408766601e-20,2.0914796164207875e-05,4.0294188912333466e-14,1.7667982166434456e-11,1.3826705044193061e-08,1.2880656696165836e-09,7.824396612116539e-07,2.2837153787706634e-07,2.537573082306972e-08,1.5180674164302226e-12,8.189509643832807e-07,7.833144872994529e-13,7.975571859057064e-15,6.237865904891203e-13,1.8311409247084402e-11,4.6312991184082695e-16,3.66664589687547e-15,4.495989016382967e-12,2.7517404327962074e-13,1.1341990110727577e-09,3.613070979430842e-10,2.152138239780022e-12,3.5559064516052527e-13,1.2823460580849087e-21
0.00013358608649541195,0.4788583931972793,2.51628116712867e-10,7.147349070790928e-12,3.1209171762661967e-09,4.647218138414403e-08,0.0,0.0,1.1574368714869795e-06,3.102548050529509e-09,1.625522603468972e-08,2.231344933544376e-14,6.789549782264542e-17,-1.072732298554569e-33,5.31212187741165e-25,6.639680007159324e-17,3.698471827936227e-10,3.083687030285739e-11,3.312537912221968e-21,5.851656028892585e-24,1.1810984141985904e-11,7.151856918937814e-21,6.950140069526436e-19,4.8992790450436985e-15,3.0958410813312884e-15,1.1600210750161817e-12,4.0393628938959854e-20,2.631169165996348e-18,2.645394089436911e-16,8.985336547922664e-20,4.976658335813551e-18,2.501060109052587e-22,4.330472235763979e-15,1.0211794421301043e-22,3.76,0.0,0.7104734845299895,0.9999770409332003,8.845500713112953e-07,7.969057443648636e-10,0.00022183161612604775,0.00022184791701838658,2.1397367749421127e-15,5.457339962734852e-20,2.09147939387498e-05,4.24661175798797e-14,1.8843820128820612e-11,1.3833858034929357e-08,1.28875187953874e-09,8.259827324115975e-07,2.410580183613277e-07,2.5375512702086004e-08,1.6069141670836148e-12,8.627589050007575e-07,8.409496988633807e-13,8.849551030189183e-15,6.81484885253432e-13,1.8323082015967145e-11,4.893832536954492e-16,3.879398659814722e-15,4.748558965294213e-12,3.05749521571843e-13,1.1971679278078858e-09,3.614932360474828e-10,2.402530978078606e-12,4.1781642687674294e-13,1.4222103222696235e-21
0.00014029736344277542,0.47885937089265085,2.524251969318213e-10,7.178917855096731e-12,3.121183771050788e-09,4.8996374705526224e-08,0.0,0.0,1.2178485047187741e-06,3.4373922571409044e-09,1.796688884319139e-08,2.46901227387808e-14,7.494231798414426e-17,3.913450835749346e-34,5.54407603207129e-25,6.986270502943478e-17,3.72639665517012e-10,3.3111757551461044e-11,3.6859895088532245e-21,6.457501597714675e-24,1.3027493281829265e-11,7.888718887890976e-21,7.18266917786595e-19,5.25655154033781e-15,3.2098498448829795e-15,1.28373615402964e-12,4.4065919130813685e-20,2.8930428378775166e-18,2.8809022269996477e-16,9.133538049176034e-20,5.157105609339321e-18,2.69311522294852e-22,4.554404564734825e-15,1.1886938513046395e-22,3.76,0.0,0.7104622626489827,0.9999769345094295,9.304699769548324e-07,8.549020499276179e-10,0.00023297444639237683,0.0002329924630340681,2.2472220731501932e-15,5.731549191406649e-20,2.0914791712867503e-05,4.464163598522371e-14,2.002311322014858e-11,1.3841021743169759e-08,1.2894390952953515e-09,8.695489015634033e-07,2.537510410181907e-07,2.537529510318806e-08,1.6962168116867554e-12,9.064820180242615e-07,9.002388607399056e-13,9.769673627493607e-15,7.416649449544659e-13,1.8334881268263565e-11,5.156848416452171e-16,4.092687674347253e-15,5.001269205263837e-12,3.3783863649815006e-13,1.2601629590019086e-09,3.61679652756294e-10,2.6671711932242612e-12,4.869174997926555e-13,1.5693652814050556e-21
0.00014700864039013888,0.47886034858085225,2.532231004719731e-10,7.210522475601389e-12,3.121457925148289e-09,5.152851489018643e-08,0.0,0.0,1.2782611154266562e-06,3.789717496129415e-09,1.9763128755128067e-08,2.7200190672752568e-14,8.231118545405415e-17,-1.6565833003082918e-34,5.777524782918619e-25,7.33542290466116e-17,3.7504068363203717e-10,3.540631509225221e-11,4.082425608817956e-21,7.093491822709417e-24,1.4303613409641747e-11,8.661700833883337e-21,7.414879940713392e-19,5.616348594153e-15,3.3217404512606827e-15,1.414070062197064e-12,4.789730527839547e-20,3.1634017510311952e-18,3.1197087372133246e-16,9.261897673656476e-20,5.334207319266353e-18,2.891785651628435e-22,4.7783833958719054e-15,1.3737149597730923e-22,3.76,0.0,0.7104510409145944,0.9999768280654334,9.76393456826316e-07,9.133030311784759e-10,0.00024411710025503617,0.00024413691737753323,2.3547056697438663e-15,6.005754094916901e-20,2.0914789486562127e-05,4.682076056349422e-14,2.120552361101328e-11,1.3848199283654653e-08,1.2901276085856809e-09,9.131382070690959e-07,2.664506169856043e-07,2.5375078011444486e-08,1.7859759562320728e-12,9.501204678308049e-07,9.611820655296091e-13,1.0736049144882448e-14,8.043268432206537e-13,1.834681123798817e-11,5.420349350607828e-16,4.3065149958971215e-15,5.2541199999514426e-12,3.7142776734238264e-13,1.3231838161445544e-09,3.618664295695819e-10,2.9461295665191246e-12,5.632557094834347e-13,1.723819015887403e-21
0.00015371991733750234,0.478861326261875,2.5402187201445536e-10,7.242164510740524e-12,3.1217396831151045e-09,5.406861015503422e-08,0.0,0.0,1.338674560144122e-06,4.159566416178781e-09,2.1643783425274857e-08,2.984581752043269e-14,8.999904963080653e-17,-5.812777038707166e-35,6.012721124856161e-25,7.687181667618326e-17,3.7710891088491664e-10,3.771837546172715e-11,4.502309177304519e-21,7.75967127396163e-24,1.56393437704913e-11,9.470802514838905e-21,7.647090851294016e-19,5.978323821532099e-15,3.431761967363438e-15,1.5510745815402578e-12,5.188805617838093e-20,3.442063331522244e-18,3.361371936586716e-16,9.373144870871644e-20,5.508370484159921e-18,3.0971480013049694e-22,5.002410425647774e-15,1.5771344285226264e-22,3.76,0.0,0.7104398193267575,0.9999767216012572,1.0223206223723415e-06,9.72052251747941e-10,0.00025525957771566093,0.0002552812798879747,2.4621875647388988e-15,6.27995467339904e-20,2.0914787259834732e-05,4.900350632721608e-14,2.2390794801312147e-11,1.38553932917633e-08,1.2908176660948287e-09,9.567506963712664e-07,2.7915676002287e-07,2.53748613953247e-08,1.8761922109061372e-12,9.936744184182419e-07,1.0237793914922373e-12,1.1748787320174122e-14,8.694706371766065e-13,1.835887551989689e-11,5.684337879644206e-16,4.5208827161412156e-15,5.507111661684833e-12,4.06503464953639e-13,1.3862302233939248e-09,3.6205363543604166e-10,3.239476871837844e-12,6.471931045624749e-13,1.8855796240646904e-21
0.0001604311942848658,0.47886230393571066,2.5482154882106025e-10,7.273845294175765e-12,3.1220290811369377e-09,5.661666913101153e-08,0.0,0.0,1.3990887049881118e-06,4.54698149246342e-09,2.3608690764698916e-08,3.262920394477608e-14,9.800292604689093e-17,1.5728414057727328e-33,6.249884184989114e-25,8.041585857616872e-17,3.7889425431926407e-10,4.004609347081491e-11,4.946107034688737e-21,8.456085357785878e-24,1.7034683609439052e-11,1.0316023688739918e-20,7.879573636272496e-19,6.342182866779637e-15,3.5401392007069583e-15,1.6948016085934797e-12,5.603844133245973e-20,3.728899311657115e-18,3.6055119001340087e-16,9.469670705187828e-20,5.67996100014914e-18,3.3092844149034437e-22,5.226487336356642e-15,1.7998473407530241e-22,3.76,0.0,0.7104285978853964,0.9999766151169358,1.0682515856836975e-06,1.0311017307907637e-09,0.00026640187877588283,0.00026642555040489986,2.5696677581510325e-15,6.554150926988455e-20,2.0914785032686016e-05,5.118988954583271e-14,2.3578732149466592e-11,1.3862605983636476e-08,1.2915094750960647e-09,1.000386424649495e-06,2.918694861323644e-07,2.537464519697785e-08,1.966866183843719e-12,1.0371440334352457e-06,1.0880309189746903e-12,1.2807998136561072e-14,9.370963837164172e-13,1.8371077149057147e-11,5.948816714411993e-16,4.735792960473562e-15,5.7602445448363286e-12,4.430524503341156e-13,1.4493019157025916e-09,3.6224132832246625e-10,3.547283976692675e-12,7.39091933125497e-13,2.0546552224578312e-21
0.00016714247123222927,0.47886328160235114,2.556221627291503e-10,7.305565979296116e-12,3.1223261543920515e-09,5.917270079601526e-08,0.0,0.0,1.459503424173847e-06,4.952005029060015e-09,2.5657688954397083e-08,3.555258516219434e-14,1.0631989175999346e-16,2.4545866724468404e-34,6.48920438525803e-25,8.398669960211155e-17,3.804391615589302e-10,4.238789859129948e-11,5.414289938511742e-21,9.18278022761221e-24,1.8489632171539277e-11,1.1197364113577064e-20,8.112560228255431e-19,6.707675644130676e-15,3.647073504470593e-15,1.8453031558940214e-12,6.034873079975997e-20,4.0238291204786375e-18,3.851802452365126e-16,9.553557943005407e-20,5.8493056897031186e-18,3.5282815617490946e-22,5.450615830702354e-15,2.042752321376371e-22,3.76,0.0,0.7104173765904268,0.9999765086124962,1.1141864593943234e-06,1.0904106815963584e-09,0.00027754400343732937,0.00027756972876813045,2.6771462499959733e-15,6.82834285582178e-20,2.0914782805116437e-05,5.337992729386425e-14,2.4769188578493132e-11,1.3869839263804975e-08,1.2922032137678676e-09,1.0440454536149005e-06,3.045888132112353e-07,2.5374429379244246e-08,2.0579984838467143e-12,1.0805294761492826e-06,1.1539367314414313e-12,1.3913791824710435e-14,1.007204140658577e-12,1.8383418747439388e-11,6.213788709720596e-16,4.951247915075837e-15,6.013519039266201e-12,4.81061613201917e-13,1.5123986370924477e-09,3.6242955804648804e-10,3.869621842369202e-12,8.393146392855056e-13,2.2310539459971123e-21
