Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65)
2.480335611693535e-07,0.7122881645537901,6.80740117991013e-07,2.332801872404418e-08,5.891196956733781e-07,5.662566899497456e-07,0.0,0.0,9.970294277370547e-07,1.700561137413171e-10,2.3835199943506307e-09,6.34774562110373e-13,3.520447472205511e-14,1.490884389720436e-23,1.466721411439864e-17,3.189769623103254e-12,4.2267969130885844e-13,3.1843565603367083e-13,1.7602604512259389e-16,3.208963596887538e-17,9.062010661273601e-09,4.328082641332046e-15,6.645548329227446e-14,6.761837924573695e-20,5.105564454975967e-18,2.958180331091766e-11,1.5500668140941242e-13,1.5721639106236657e-15,1.970075915040713e-26,9.233672279493607e-23,1.1369059463832642e-18,1.6100724018953754e-18,1.0725246353680446e-12,1.7521252476549533e-21,3.76,0.0,0.8395869621379844,0.9994016883791501,2.4917818900280755e-07,5.905941395850988e-15,0.0035612987344245074,0.003561322927473584,1.466102330896109e-10,1.3005397239363483e-13,0.0005965135368354915,4.69474936810438e-10,4.041879040203742e-10,4.3924903259455413e-07,7.557972232120824e-08,7.806096087016068e-07,5.347426135623964e-07,0.00011484672416635267,3.311621410046045e-10,7.373207690516771e-07,1.7177445568211639e-09,2.4047445629423364e-12,5.474890534100205e-10,1.392706511787167e-08
2.5302685226872586e-07,0.7122974068210423,7.01448916351438e-07,2.418158165077097e-08,6.100586815373988e-07,5.948867156739334e-07,0.0,0.0,1.0176759233750495e-06,1.7700014211201065e-10,2.5309815428431353e-09,6.96055102610147e-13,3.769518159304366e-14,1.721562610528949e-23,1.6348409361598892e-17,3.419172229755069e-12,4.630665539856358e-13,3.4848653359962716e-13,1.9375860216940237e-16,3.483130179759169e-17,9.43035616284646e-09,4.53729543771271e-15,7.141851774030809e-14,7.840791889028753e-20,5.62424833035851e-18,3.195710062507466e-11,1.6385220220112166e-13,1.6952644365848226e-15,2.4167971693701904e-26,1.0269137771950729e-22,1.279641258750809e-18,1.7360459212712635e-18,1.149761677434106e-12,2.0092506703269857e-21,3.76,0.0,0.8395141983781776,0.9994016346518586,2.6356398030829717e-07,6.611784029289683e-15,0.0036328355638118493,0.003632860810180005,1.4957249016172742e-10,1.327194489730294e-13,0.0005965135047995572,5.008936534049617e-10,4.399268914202158e-10,4.4973684924298533e-07,7.741806600532821e-08,8.124557227056646e-07,5.55712252810885e-07,0.00011713850487201782,3.552719877305732e-10,7.671682969425015e-07,1.7658335404864874e-09,2.503720223594469e-12,5.689424014078971e-10,1.4292857937393534e-08
2.580201433680982e-07,0.7123066484492094,7.224588573474288e-07,2.5048618624358096e-08,6.312588976173924e-07,6.24378377469617e-07,0.0,0.0,1.0383514914783294e-06,1.840847275961261e-10,2.6844495922299245e-09,7.616901402192116e-13,4.030137916851257e-14,1.9819192931209397e-23,1.8179482224499353e-17,3.6593920389669065e-12,5.063079417623244e-13,3.806262983549948e-13,2.1285825198107896e-16,3.774382816566465e-17,9.806031714774695e-09,4.751714761469709e-15,7.662454800360227e-14,9.063129937251656e-20,6.182162261003426e-18,3.4467579136407896e-11,1.730061531616198e-13,1.825610146110806e-15,2.9518330809289973e-26,1.140035261145154e-22,1.4365073137767375e-18,1.8689078392830367e-18,1.230671979608578e-12,2.2976116789029982e-21,3.76,0.0,0.8394414394601285,0.9994015802081079,2.784552991856234e-07,7.384212650976523e-15,0.0037043661821893115,0.0037043925089389747,1.5253449004643984e-10,1.3538469416311064e-13,0.0005965134723360748,5.336623895635053e-10,4.779632936569385e-10,4.6037793777255575e-07,7.928340560720758e-08,8.450755130395719e-07,5.771802933371455e-07,0.00011942948890588874,3.806068963093961e-10,7.976024850541246e-07,1.8145900425344463e-09,2.6047581272458604e-12,5.909508616742948e-10,1.4663983571350505e-08
2.6301343446747054e-07,0.7123158894406572,7.43774244254132e-07,2.592929565787762e-08,6.527165359705323e-07,6.547440909059152e-07,0.0,0.0,1.059056606028574e-06,1.9131000167059838e-10,2.844048923096936e-09,8.318826986882639e-13,4.30256115471e-14,2.2750693451730244e-23,2.017032365897558e-17,3.910696100381671e-12,5.525358392537741e-13,4.149501900184936e-13,2.3340079284963983e-16,4.083411805823536e-17,1.0189036872759832e-08,4.971344236015217e-15,8.207971734510897e-14,1.0444187667692358e-19,6.7812688759621806e-18,3.711808434897472e-11,1.8247310883172094e-13,1.9635158072731295e-15,3.5901647837433856e-26,1.2634584578428536e-22,1.6085380193694706e-18,2.0088835513132114e-18,1.31533696642734e-12,2.6202441784656493e-21,3.76,0.0,0.8393686853636622,0.9994015250461835,2.9385836645757425e-07,8.227870294100374e-15,0.0037758905898182607,0.0037759180243245936,1.5549623275461777e-10,1.3804970797521672e-13,0.0005965134394440283,5.678065189192743e-10,5.183899537028646e-10,4.711732225416077e-07,8.117591628635992e-08,8.784802928337792e-07,5.991539878431439e-07,0.00012171967643890915,4.0720248721282033e-10,8.286230138672188e-07,1.8640273809609615e-09,2.7078632943642735e-12,6.135255408314745e-10,1.5040519053965023e-08
2.6800672556684287e-07,0.7123251297977653,7.653993023323355e-07,2.6823783696172855e-08,6.744279131618759e-07,6.859964449601392e-07,0.0,0.0,1.0797917462109942e-06,1.9867609926050167e-10,3.0099047065340187e-09,9.068407790809477e-13,4.5870417940397045e-14,2.6043905496961855e-23,2.2331288781939745e-17,4.173354770085434e-12,6.018851459487456e-13,4.515557228664363e-13,2.5546484130016443e-16,4.410921337029962e-17,1.057937119258323e-08,5.196187150430447e-15,8.779023971249649e-14,1.2000552688053862e-19,7.42357906585917e-18,3.9913560431299533e-11,1.9225767158617384e-13,2.109307035846449e-15,4.3489081769674914e-26,1.3979561725030121e-22,1.796817174855096e-18,2.1562019122031723e-18,1.4038373353866043e-12,2.980408526443411e-21,3.76,0.0,0.8392959360685078,0.9994014691643451,3.0977931306146527e-07,9.147611381920768e-15,0.0038474087869562234,0.0038474373569095436,1.5845771829697185e-10,1.4071449042060385e-13,0.0005965134061223464,6.033512266201564e-10,5.613012042092981e-10,4.821236133195958e-07,8.309576926968157e-08,9.126814517016393e-07,6.216406322808229e-07,0.00012400906764243542,4.350946208438159e-10,8.602295639843875e-07,1.91415902101037e-09,2.8130408519334555e-12,6.366776808067327e-10,1.5422537460046265e-08
2.779933077655875e-07,0.7123436086185512,8.095949512031816e-07,2.865489677435279e-08,7.185977556274776e-07,7.512122784841349e-07,0.0,0.0,1.121354045586605e-06,2.1383132214802301e-10,3.3608883104031625e-09,1.0719107791719596e-12,5.1931889726184266e-14,3.386481900377716e-23,2.720743082014809e-17,4.733834660723615e-12,7.105021438963814e-13,5.320133119019007e-13,3.0448644415850604e-16,5.124268543239235e-17,1.1382025541274369e-08,5.661524960025126e-15,1.000025738227181e-13,1.5712250426125885e-19,8.846095090333415e-18,4.5959705828011645e-11,2.1279817562649568e-13,2.4259049069408745e-15,6.308333257854975e-26,1.7035120126911456e-22,2.226713226009741e-18,2.473799720423325e-18,1.5926633481255258e-12,3.827567667890823e-21,3.76,0.0,0.839150451800573,0.9994013552338378,3.431989360643613e-07,1.1235845889418276e-14,0.003990426550770092,0.003990457475961005,1.6437991792625638e-10,1.4604336125584574e-13,0.0005965133381859224,6.787422162161961e-10,6.549621454140348e-10,5.044932886324045e-07,8.701817025388445e-08,9.83518837227969e-07,6.681821673951494e-07,0.00012858546174853382,4.949131225578839e-10,9.251994511533219e-07,2.0165597784113634e-09,3.029634190612808e-12,6.847599658716193e-10,1.6203297456693436e-08
2.8698123174445764e-07,0.7123602374119744,8.504709494911745e-07,3.035192192217702e-08,7.591838962166392e-07,8.130685685451098e-07,0.0,0.0,1.158867712621759e-06,2.2795406463462454e-10,3.699434583160386e-09,1.2389626959010365e-12,5.782497752880148e-14,4.2539899912724293e-23,3.229175502039432e-17,5.279883739002012e-12,8.20345563667052e-13,6.132541904530472e-13,3.5465833626554266e-16,5.836835121085007e-17,1.212947573384518e-08,6.098186141388027e-15,1.1193089112050421e-13,1.9846940728381146e-19,1.0295277429627016e-17,5.194871952640055e-11,2.324176369935918e-13,2.7413121700664225e-15,8.708332464264956e-26,2.0251739639621762e-22,2.6811292017474345e-18,2.7871187999710836e-18,1.776518284368137e-12,4.7560936913881644e-21,3.76,0.0,0.8390195321745985,0.9994012502162994,3.7510751216893104e-07,1.3428651192531575e-14,0.004119121300828312,0.004119154443644734,1.6970901818969104e-10,1.5083855384468703e-13,0.000596513275563134,7.516331243726307e-10,7.487304888842019e-10,5.251653435812694e-07,9.064349589197775e-08,1.0501118665658326e-06,7.118978949960354e-07,0.00013270149472488133,5.5354840839057e-10,9.85673340780633e-07,2.111232924092484e-09,3.231709454147949e-12,7.301243609424677e-10,1.6925396307605115e-08
2.959691557233278e-07,0.7123768641877739,8.924125798193043e-07,3.20965033455643e-08,8.005402536553192e-07,8.780009452450029e-07,0.0,0.0,1.196486341724326e-06,2.4253533511886417e-10,4.060217014794167e-09,1.4249240645489164e-12,6.414807165671996e-14,5.305233468019913e-23,3.8111312365838447e-17,5.867090445009341e-12,9.425332860288236e-13,7.03511123921475e-13,4.111189150971786e-16,6.620870551643778e-17,1.2900665506019623e-08,6.551777737443245e-15,1.247867804997675e-13,2.4872602981187024e-19,1.1917919879094463e-17,5.848902526845451e-11,2.5313913956962324e-13,3.0878642031878994e-15,1.1891007738179437e-25,2.397118979162298e-22,3.2074630738121507e-18,3.1279527820555957e-18,1.9740212497119146e-12,5.868459331368656e-21,3.76,0.0,0.8388886277852418,0.9994011428380334,4.087855622196032e-07,1.5953606391986585e-14,0.004247795932725363,0.0042478313878945954,1.7503728539516693e-10,1.556329969768458e-13,0.0005965132115315318,8.294456955240461e-10,8.520821365923352e-10,5.463535835947947e-07,9.435994130084578e-08,1.119465617601255e-06,7.57390962787696e-07,0.00013681495027815572,6.169525559924538e-10,1.0480409777780701e-06,2.2083713250974935e-09,3.4405840694292926e-12,7.775403775916246e-10,1.7666247931176956e-08
3.0495707970219793e-07,0.712393488960319,9.354418679063522e-07,3.388972919005303e-08,8.426494720797063e-07,9.460886825297498e-07,0.0,0.0,1.2342129023688237e-06,2.5757604989959794e-10,4.443980641840282e-09,1.6311966437106823e-12,7.091590390104937e-14,6.572012670058965e-23,4.474553409450593e-17,6.49716611926683e-12,1.0779571889687535e-12,8.034389338839484e-13,4.744380839135474e-16,7.480990889193176e-17,1.3695592270113058e-08,7.0223103359204345e-15,1.3860945628635252e-13,3.0941183280257033e-19,1.3727497657921163e-17,6.561325200878626e-11,2.749907002555213e-13,3.4678975131097633e-15,1.6071765123826567e-25,2.8258791805487756e-22,3.814012823033667e-18,3.497770737858095e-18,2.1856162735800278e-12,7.193419181972028e-21,3.76,0.0,0.8387577385108204,0.9994010330880067,4.4426596493779456e-07,1.8847266143955446e-14,0.004376450447824355,0.004376488311997666,1.8036471959940377e-10,1.6042669071522609e-13,0.0005965131460846431,9.123209035375263e-10,9.656187656674092e-10,5.680629649611017e-07,9.816841573109867e-08,1.191649081529466e-06,8.047054145169615e-07,0.0001409258294234832,6.853426543009943e-10,1.112300503878567e-06,2.308058336130875e-09,3.656292037879418e-12,8.270780316340393e-10,1.8426173635654288e-08
3.1394500368106807e-07,0.712410111744107,9.795801590814683e-07,3.573269450850788e-08,8.854952777820506e-07,1.017412632772254e-06,0.0,0.0,1.2720504112610954e-06,2.7307716425953727e-10,4.851475146312878e-09,1.8592399532140107e-12,7.814321482945412e-14,8.090599377856995e-23,5.228014517468428e-17,7.171864578622218e-12,1.2275396620611024e-12,9.13718767168456e-13,5.452212097315383e-16,8.421962412397075e-17,1.4514253439351021e-08,7.509792850028403e-15,1.534390942934695e-13,3.822408974912198e-19,1.573799543201418e-17,7.335519708576031e-11,2.9800071603650883e-13,3.883890816705739e-15,2.151507345857224e-25,3.3187050679533673e-22,4.509707737412696e-18,3.8980836888123836e-18,2.4117397695821167e-12,8.763116535688717e-21,3.76,0.0,0.8386268642286543,0.999400920954949,4.815808727835773e-07,2.2148766952017233e-14,0.004505084847448017,0.004505125219225208,1.8569132085745063e-10,1.652196351220044e-13,0.0005965130792156845,1.0003982992109448e-09,1.089956347058993e-09,5.902983763779695e-07,1.0206981236240133e-07,1.266731951473372e-06,8.538857119138317e-07,0.00014503413318082872,7.589379074928472e-10,1.1784500621244992e-06,2.4103785884343517e-09,3.878868624817006e-12,8.788085181607069e-10,1.92054735645351e-08
3.229329276599382e-07,0.712426732553772,1.0248481557073005e-06,3.7626495140175924e-08,9.290624287670423e-07,1.0920551764877346e-06,0.0,0.0,1.310001930969693e-06,2.8903967307596313e-10,5.283454978625701e-09,2.1105727040987263e-12,8.584476738090665e-14,9.902246744625764e-23,6.080753777703669e-17,7.892983129239028e-12,1.3922336267747682e-12,1.035058731397838e-12,6.241105969751308e-16,9.448702802690945e-17,1.5356646427889195e-08,8.014232795230888e-15,1.6931686256572937e-13,4.691390287264948e-19,1.7963908765716647e-17,8.174985448200601e-11,3.221979763316827e-13,4.338472415753488e-15,2.854342563298863e-25,3.8836336597250345e-22,5.3041358799403525e-18,4.330445934283594e-18,2.6528206589206315e-12,1.0613362912800112e-20,3.76,0.0,0.8384960048150678,0.9994008064273563,5.207617576461043e-07,2.5899912876722244e-14,0.004633699132878599,0.0046337421128324705,1.9101708922268154e-10,1.7001183025865968e-13,0.0005965130109177098,1.0938161416636523e-09,1.225724874680912e-09,6.130646487559e-07,1.0606501106040114e-07,1.344784608203439e-06,9.049767293096528e-07,0.00014913986257510966,8.379595620905395e-10,1.2464877968742384e-06,2.515417944714105e-09,4.108350390505839e-12,9.328041692149517e-10,2.0004429880301363e-08
3.3192085163880836e-07,0.7124433514040761,1.0712659542790694e-06,3.9572222851719604e-08,9.73336665856515e-07,1.1701001749222304e-06,0.0,0.0,1.3480705686754266e-06,3.054646114153462e-10,5.740679478271532e-09,2.3867742578642294e-12,9.403536001341716e-14,1.2053746177332842e-22,7.042715897359992e-17,8.66236331034927e-12,1.5730225705054234e-12,1.1681945437004359e-12,7.117869901143754e-16,1.056628237249374e-16,1.6222768650834373e-08,8.53563652214207e-15,1.8628494523196456e-13,5.72261740106148e-19,2.0420245847269063e-17,9.083344188467173e-11,3.4761167286089057e-13,4.834427852266526e-15,3.7547579179753758e-25,4.529562209568806e-22,6.207572429707802e-18,4.796456369314128e-18,2.90928052894178e-12,1.2783932282516226e-20,3.76,0.0,0.8383651601453954,0.9994006894934994,5.618394543550253e-07,3.014526125076769e-14,0.004762293305357773,0.0047623389960584845,1.9634202474679137e-10,1.7480327618600365e-13,0.0005965129411838556,1.1927115276860223e-09,1.3735681129003036e-09,6.363665629111394e-07,1.1015488047857095e-07,1.4258781081095861e-06,9.580237489867779e-07,0.00015324301863630662,9.226308420501062e-10,1.3164118538085543e-06,2.623263459153978e-09,4.344775219881863e-12,9.891384157208333e-10,2.0823309464198076e-08
3.409087756176785e-07,0.7124599683099108,1.1188530818758002e-06,4.1570961527875684e-08,1.0183046653993645e-06,1.2516329253558747e-06,0.0,0.0,1.3862594750255889e-06,3.223530551135159e-10,6.223912992455349e-09,2.6894861066357825e-12,1.0272983936983793e-13,1.4598035215232516e-22,8.124591242034171e-17,9.481891410773458e-12,1.7709205929055718e-12,1.3138901888838765e-12,8.089711050551e-16,1.1779925343412242e-16,1.7112617524266317e-08,9.074009412592017e-15,2.0438656033647388e-13,6.940131210283725e-19,2.3122529465805133e-17,1.0064342667461788e-10,3.7427140744455476e-13,5.3747078481586785e-15,4.899818872306409e-25,5.266327837056135e-22,7.231008938794687e-18,5.2977597922127456e-18,3.1815338207630087e-12,1.5318870132784018e-20,3.76,0.0,0.8382343300939863,0.9994005701414282,6.048442021339781e-07,3.493220843471072e-14,0.004890867366086482,0.004890915872125867,2.0166612747979059e-10,1.7959397296421048e-13,0.0005965128700069832,1.2972205183662087e-09,1.534143361528872e-09,6.6020885560272e-07,1.1434027964640746e-07,1.5100841730305453e-06,1.013072457141767e-06,0.00015734360239957258,1.013176891161356e-09,1.388220379936872e-06,2.734003342432554e-09,4.5881823510986894e-12,1.047885753683424e-09,2.1662366208524718e-08
3.4989669959654865e-07,0.712476583286294,1.167628531591228e-06,4.362378428898787e-08,1.0639539936912568e-06,1.3367401191220918e-06,0.0,0.0,1.4245718430859314e-06,3.3970612134215777e-10,6.733924992762329e-09,3.0204133684973228e-12,1.1194311241633128e-13,1.7594859199462208e-22,9.337857405868269e-17,1.0353498776802987e-11,1.9869724638779215e-12,1.4729385845258844e-12,9.164251889577716e-16,1.309501117281874e-16,1.8026190465260547e-08,9.629356043044728e-15,2.236659720594653e-13,8.370656207853821e-19,2.608679923096288e-17,1.1121855087057334e-10,4.022071979366309e-13,5.962436542442885e-15,6.345898084839492e-25,6.104793514965808e-22,8.386183544566018e-18,5.836048200809796e-18,3.469988042848294e-12,1.8266818081949738e-20,3.76,0.0,0.8381035145342075,0.999400448358979,6.498056840147261e-07,4.0311075643473395e-14,0.005019421316224785,0.0050194727442406245,2.069893974699985e-10,1.843839206528465e-13,0.0005965127973797065,1.4074782625602509e-09,1.7081212382683673e-09,6.845962242822757e-07,1.1862205915713062e-07,1.5974751816516295e-06,1.070168940371734e-06,0.00016144161490533996,1.1098247225242944e-09,1.461911523603398e-06,2.847726930974016e-09,4.838612402918969e-12,1.1091217140233858e-09,2.2521842942276793e-08
3.588846235754188e-07,0.7124931963483705,1.217610796455287e-06,4.57317513384617e-08,1.1102730631717006e-06,1.4255098022429254e-06,0.0,0.0,1.4630109073772251e-06,3.5752496916322185e-10,7.271490190045859e-09,3.3813262903325427e-12,1.216901580169728e-13,2.111148974953955e-22,1.0694822139364912e-16,1.1279161949624127e-11,2.222253692010355e-12,1.6461622495818443e-12,1.0349546081111291e-15,1.45170759270481e-16,1.896348489191187e-08,1.0201680322193334e-14,2.441684982262225e-13,1.0043807578415064e-18,2.9329614014908646e-17,1.225988551453792e-10,4.314494826571914e-13,6.600920031541507e-15,8.160161013243906e-25,7.056940786628511e-22,9.685612164410201e-18,6.4130620780328884e-18,3.775044005173295e-12,2.1681354317718935e-20,3.76,0.0,0.8379727133384498,0.9994003241337783,6.967530643194975e-07,4.633519487912274e-14,0.0051479551568916785,0.005148009615591952,2.1231183476403574e-10,1.891731193108996e-13,0.0005965127232947699,1.5236191166897743e-09,1.8961854778626616e-09,7.095333311242422e-07,1.2300106212897817e-07,1.6881241620059466e-06,1.1293596825349053e-06,0.0001655370571994254,1.2128031745056406e-09,1.5374834344931324e-06,2.964524659676258e-09,5.096107401078914e-12,1.1729228354862333e-09,2.340197305746724e-08
3.6787254755428894e-07,0.7125098075114087,1.2688179016360138e-06,4.789590839695177e-08,1.1572510904398237e-06,1.5180313385757008e-06,0.0,0.0,1.5015799429874581e-06,3.758108000723827e-10,7.83738864767966e-09,3.774061752291331e-12,1.3198603792149407e-13,2.522350364842832e-22,1.2208667623970227e-16,1.2260902657472007e-11,2.477870602577512e-12,1.8344139739002605e-12,1.1654094633799694e-15,1.6051813698988803e-16,1.992449822335878e-08,1.0790985607481951e-14,2.659405138078123e-13,1.199230773765308e-18,3.2868054601876764e-17,1.3482570197956347e-10,4.620291235777889e-13,7.29365522112154e-15,1.0422235392659708e-24,8.135969644755309e-22,1.1142620703515157e-17,7.030591665926812e-18,4.097096069977331e-12,2.5621350321588885e-20,3.76,0.0,0.8378419263781309,0.9994001974532485,7.457150242906183e-07,5.3060995000825944e-14,0.005276468889164908,0.005276526489352067,2.1763343940681686e-10,1.939615689968091e-13,0.0005965126477447114,1.6457767605134777e-09,2.099032747386115e-09,7.350248066352491e-07,1.2747812503324247e-07,1.7821047848199178e-06,1.1906915619085878e-06,0.00016962993033313393,1.3223428727200569e-09,1.6149342636377708e-06,3.084488037587672e-09,5.360710803696455e-12,1.2393666402447627e-09,2.4302981887201215e-08
3.768604715331591e-07,0.7125264167908014,1.3212674349581814e-06,5.0117285613415615e-08,1.2048780560809062e-06,1.614395375322784e-06,0.0,0.0,1.540282264752933e-06,3.945648585325216e-10,8.432405893314001e-09,4.200524769379015e-12,1.4284590716442732e-13,3.0015626282627874e-22,1.3893496087309184e-16,1.330078768693403e-11,2.7549604243709962e-12,2.0385774866503802e-12,1.3086862333425721e-15,1.770507806853492e-16,2.0909227879808528e-08,1.139727480400007e-14,2.8902945105736893e-13,1.4252212500347197e-18,3.6719726532269706e-17,1.4794179803374633e-10,4.939774084694184e-13,8.044338997300726e-15,1.3226081095975555e-24,9.356406033570587e-22,1.2771378306750804e-17,7.690478228398e-18,4.436532415631954e-12,3.015134432226049e-20,3.76,0.0,0.8377111535236987,0.9994000683046123,7.967197959530118e-07,6.054808795841651e-14,0.005404962514080751,0.005405023368676003,2.2295421144154187e-10,1.9874926976849553e-13,0.0005965125707217382,1.7740843086526782e-09,2.3173724770121667e-09,7.610752529361001e-07,1.3205407842047233e-07,1.8794913575929837e-06,1.2542118486198492e-06,0.00017372023536336032,1.4386761975930774e-09,1.6942621634215193e-06,3.2077096263235355e-09,5.632467525811528e-12,1.3085316120358393e-09,2.522508787745252e-08
