Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46)
9.999999999999999e-10,0.9373383272983143,1.6813033328467502e-08,1.334651712706492e-11,1.1640066637703696e-11,1.350580153792523e-10,0.0,0.0,2.5416387440096366e-07,1.3439576362190154e-12,2.2218233934277332e-17,4.691147927950735e-20,3.4458536959709514e-18,2.429802774528495e-29,1.0893303527431372e-21,6.265043088404776e-17,7.899171232962851e-20,2.7275865564343235e-18,1.244913581804565e-21,1.2269625580565253e-19,1.1428024380253103e-09,1.2442562173619613e-16,5.097789053096892e-20,2.1441761584057643e-34,9.771812680347943e-26,1.100874379978119e-20,4.304885280196394e-15,2.2163745015419525e-25,7.71965463218347e-43,1.605987397471457e-33,7.557321526869267e-26,7.105767775871187e-25,2.2046286493931075e-18,5.783090998296265e-33,3.76,0.0,1.0049821040618552,0.9972644143917753,2.533643287082242e-14,2.4617967363277023e-23,0.0008755795107087302,0.0008755826951356737,8.96582655210923e-10,2.017564722962849e-12,0.0027353314304866877,1.8558958924379643e-13,2.7303642842778363e-14,2.3242969252830603e-07,4.979237332372676e-09,1.4121181316287604e-09,1.5514013874042555e-08,5.27769945139839e-05
1.0279644571172735e-09,0.9373383272983143,1.7766480974274186e-08,1.4373769626455069e-11,1.2644210431606365e-11,1.467217697259324e-10,0.0,0.0,2.6126056157578893e-07,1.4200992883847712e-12,2.4252674697801182e-17,5.244533034608295e-20,3.847740275822219e-18,2.724006713854852e-29,1.1562270930746057e-21,6.815687093414163e-17,8.861737241724023e-20,3.046023174069052e-18,1.3683659047306195e-21,1.3352166181179768e-19,1.2076050851419614e-09,1.3514322552643392e-16,5.696867590711915e-20,2.683871508508296e-34,1.124849439911002e-25,1.264109122232678e-20,4.676896208727745e-15,2.54971658805829e-25,9.926756643223582e-43,1.8981347739408907e-33,8.673372106611471e-26,8.132480721106765e-25,2.46283490159841e-18,7.212660992358034e-33,3.76,0.0,1.0049568854804978,0.9972465661127307,2.828849245874888e-14,2.837027528411805e-23,0.0009000532753743568,0.0009000566314237079,9.384795893763307e-10,2.1240039276902087e-12,0.002753172611749953,1.968783340259999e-13,2.898048484073815e-14,2.383379907998382e-07,5.216694152464547e-09,1.524052269761695e-09,1.636650822560977e-08,5.425219389196573e-05
1.0562847976611465e-09,0.9373424773945662,1.875848715887908e-08,1.5468833678676313e-11,1.3718450287490973e-11,1.5919823798076483e-10,0.0,0.0,2.6844718300746516e-07,1.4993446297468696e-12,2.6438775724275988e-17,5.85383097979908e-20,4.289576711607739e-18,3.0507303469795646e-29,1.226222085650375e-21,7.405879937019064e-17,9.925965132540085e-20,3.396160489892291e-18,1.501945013419794e-21,1.451369908156491e-19,1.2750533040480958e-09,1.466062907383804e-16,6.35614252739872e-20,3.3487892899411825e-34,1.2922585321908644e-25,1.4486315151064435e-20,5.07491858079292e-15,2.927330488124207e-25,1.2722141350682106e-42,2.238031498248918e-33,9.934175560510178e-26,9.288539838672013e-25,2.7468645986686324e-18,8.966703621703378e-33,3.76,0.0,1.0049313466049332,0.9972296658106782,3.153403981390039e-14,3.262982529157723e-23,0.0009248378716449675,0.0009248414057154062,9.814796689598e-10,2.2341591111108186e-12,0.0027700657260146507,2.087135460636152e-13,3.0731900683380595e-14,2.4429127288020385e-07,5.460604198720683e-09,1.6427631327363816e-09,1.7251604594413494e-08,5.5746129336313284e-05
1.0846051382050194e-09,0.9373466273900881,1.9777029897944506e-08,1.662043252656362e-11,1.4851950886855442e-11,1.7236122265713671e-10,0.0,0.0,2.7563343015973823e-07,1.5807379266228437e-12,2.875538522019831e-17,6.515144410034194e-20,4.768418706184357e-18,3.4085217915119605e-29,1.2984921901963606e-21,8.02981261626218e-17,1.1085846466078714e-19,3.775673610667422e-18,1.6444918665045711e-21,1.574305582247078e-19,1.3443338806394565e-09,1.5869894072468363e-16,7.071335575523995e-20,4.154506036364782e-34,1.4792406387575068e-25,1.6541320225044498e-20,5.494945981378292e-15,3.3487662022529577e-25,1.6203059120712573e-42,2.627408918020386e-33,1.1337431031356637e-25,1.0570969235506237e-24,3.0548532138932366e-18,1.108340338693436e-32,3.76,0.0,1.0049058083778448,0.9972138709900332,3.505146878700701e-14,3.739368073688475e-23,0.000949621835676319,0.0009496255519888823,1.0250332118330673e-09,2.3466608052153484e-12,0.0027858533591860165,2.2096103530380808e-13,3.2536953545120164e-14,2.5021434425536243e-07,5.70784206145488e-09,1.7669351258173568e-09,1.8158480759810683e-08,5.724002681350484e-05
1.1129254787488924e-09,0.9373507772848771,2.0822051710811513e-08,1.783001738703972e-11,1.6046298434522297e-11,1.8622879824548772e-10,0.0,0.0,2.828193108012136e-07,1.6642789490779075e-12,3.120647051489744e-17,7.231406780561673e-20,5.286277531243885e-18,3.799604475976477e-29,1.3730511173146873e-21,8.688487069170918e-17,1.2347290906937955e-19,4.186164577138882e-18,1.7963764921614385e-21,1.7042473717844505e-19,1.4154467838973029e-09,1.714379052993558e-16,7.845560352577706e-20,5.126064195833655e-34,1.6874976043629005e-25,1.882356019870229e-20,5.9375745635603075e-15,3.8177868406666342e-25,2.0514215484145727e-42,3.071907277841043e-33,1.2894869357451647e-25,1.1989624719521588e-24,3.388121336559135e-18,1.3625258822100331e-32,3.76,0.0,1.0048802707991904,0.9971991093089975,3.885557402686181e-14,4.2706550928609696e-23,0.0009744051675039522,0.0009744090702601213,1.0691207453637759e-09,2.4614793991956474e-12,0.0028006078530526126,2.336279330728849e-13,3.439570888453516e-14,2.561073911428453e-07,5.95828523101914e-09,1.8966408827036733e-09,1.9087026256995718e-08,5.873388632445321e-05
1.1412458192927653e-09,0.9373549270789292,2.1893493153359237e-08,1.9099034233987067e-11,1.730307727985625e-11,2.0081899786000835e-10,0.0,0.0,2.9000483219419536e-07,1.7499674694321797e-12,3.3796005856832883e-17,8.005637579097779e-20,5.8452177338927504e-18,4.2263088897682706e-29,1.4499122392410373e-21,9.382910097063119e-17,1.3716421428897874e-19,4.629278293305999e-18,1.957980153355685e-21,1.8414223171610297e-19,1.4883919828045019e-09,1.8483990648023712e-16,8.682018621238633e-20,6.2921639221654535e-34,1.9188315505149385e-25,2.1351438258309202e-20,6.4034007690789005e-15,4.338371949920818e-25,2.582624513663249e-42,3.577641783699241e-33,1.461884668723928e-25,1.3554833449071284e-24,3.748025975450971e-18,1.6663510904584324e-32,3.76,0.0,1.0048547338689275,0.997185313159114,4.2961540857691696e-14,4.861587123609396e-23,0.0009991878671627228,0.0009991919605451067,1.1137234802798833e-09,2.5785856196006425e-12,0.0028143968160632064,2.4672154601756723e-13,3.6308231637284805e-14,2.619705981106783e-07,6.211814312942219e-09,2.031950347403717e-09,2.0037131301137853e-08,6.022770787007112e-05
1.1695661598366382e-09,0.9373590767722405,2.2991292882228593e-08,2.0428923691062045e-11,1.8623869795951472e-11,2.1614981191457155e-10,0.0,0.0,2.9719000112762026e-07,1.8378032621146287e-12,3.652797241375189e-17,8.840942742799824e-20,6.447357138315561e-18,4.691075063346306e-29,1.529088599900695e-21,1.0114093340674573e-16,1.519957729026872e-19,5.106702549210217e-18,2.1296960747391953e-21,1.9860608491846473e-19,1.5631694463454802e-09,1.989216584925831e-16,9.584000558599735e-20,7.685581833276973e-34,2.1751481848293006e-25,2.4144332914347355e-20,6.893021324686516e-15,4.914724228682744e-25,3.233954063323957e-42,4.1512291047687545e-33,1.6522360566885883e-25,1.5277402436190067e-24,4.135960630987549e-18,2.0279082931816233e-32,3.76,0.0,1.0048291975870156,0.9971724193568989,4.738494481613319e-14,5.517190006391361e-23,0.0010239699346868262,0.0010239742228598224,1.1588232865578567e-09,2.6979505277857433e-12,0.002827283431692872,2.6024935542200474e-13,3.827458680514824e-14,2.678041481210435e-07,6.468312953009687e-09,2.1729308430317674e-09,2.100868678140836e-08,6.172149145127124e-05
1.1978865003805112e-09,0.9373632263648066,2.4115387716805905e-08,2.1821120931906078e-11,2.0010256266096403e-11,2.322391868592975e-10,0.0,0.0,3.0437482394817174e-07,1.9277861035251356e-12,3.940635837071792e-17,9.740515069731721e-20,7.094866846040334e-18,5.196455010193749e-29,1.6105929246141831e-21,1.0883053255850575e-16,1.6803317002908585e-19,5.6201680424590406e-18,2.311930107947132e-21,2.1383968693953383e-19,1.6397791435061746e-09,2.1369986777263657e-16,1.0554885019816002e-19,9.34363649875183e-34,2.4584601496129397e-25,2.722262389531868e-20,7.40703323842906e-15,5.551276291943054e-25,4.028861322706415e-42,4.7998149590972215e-33,1.8619065963584214e-25,1.716862683534551e-24,4.553355365574339e-18,2.456361879252422e-32,3.76,0.0,1.0048036619534135,0.9971603688525812,5.214175115546461e-14,6.242781748755594e-23,0.0010487513701098196,0.0010487558572202485,1.2044026704080966e-09,2.8195455173391692e-12,0.0028393267497052363,2.742190165033024e-13,4.029484014432699e-14,2.7360822257183023e-07,6.7276677648662785e-09,2.3196471382719875e-09,2.2001584255166833e-08,6.321523706896618e-05
1.226206840924384e-09,0.9373673758566222,2.526571270038962e-08,2.3277055580427513e-11,2.146381476985737e-11,2.4910502394294196e-10,0.0,0.0,3.115593065889945e-07,2.0199157719071286e-12,4.243515901562743e-17,1.0707634631306583e-19,7.789971236850881e-18,5.745115167378139e-29,1.694437629630073e-21,1.1690811088737694e-16,1.8534421310236995e-19,6.171448400280118e-18,2.505101489114829e-21,2.2986678303721505e-19,1.718221043273987e-09,2.291912329712336e-16,1.1598139801382415e-19,1.1308683919275371e-33,2.7708903986433284e-25,3.0607718142011925e-20,7.946033795852456e-15,6.252697478871775e-25,4.994690161827496e-42,5.531102215965741e-33,2.0923291324184116e-25,1.924029816114466e-24,5.001676874456153e-18,2.9620578551152684e-32,3.76,0.0,1.0047781269680809,0.9971491064612472,5.72483143248847e-14,7.043982491240365e-23,0.0010735321734646453,0.0010735368636423676,1.2504447518352093e-09,2.9433423114659083e-12,0.0028505819550060196,2.8863835769679224e-13,4.236905862575485e-14,2.793830013355591e-07,6.989768258668081e-09,2.472161512903326e-09,2.301571594229481e-08,6.470894472406852e-05
1.254527181468257e-09,0.9373715252476832,2.6442201159231243e-08,2.479815161815664e-11,2.2986121076142747e-11,2.667651780325206e-10,0.0,0.0,3.187434545968533e-07,2.114192047227162e-12,4.561837692222683e-17,1.174566917931465e-19,8.534947968359423e-18,6.339838798211376e-29,1.78063483133339e-21,1.25383928505935e-16,2.0399896158952423e-19,6.762360200359259e-18,2.709643535446831e-21,2.4671148149493033e-19,1.798495114637739e-09,2.454124449573916e-16,1.271732189889637e-19,1.3628663949132145e-33,3.11467561242239e-25,3.432207580331905e-20,8.51062055614959e-15,7.0239007078263625e-25,6.163220159867402e-42,6.353380077163753e-33,2.3450054571102702e-25,2.1504712301763966e-24,5.482428554813345e-18,3.556643933720447e-32,3.76,0.0,1.0047525926309782,0.9971385806086243,6.272137741890313e-14,7.926724637509943e-23,0.0010983123447836504,0.0010983172421421587,1.2969332432139755e-09,3.0693129603545844e-12,0.0028611006218612024,3.03515379921758e-13,4.449731099654251e-14,2.8512866279648644e-07,7.254506772115118e-09,2.630533821119765e-09,2.4050974719671243e-08,6.620261441749076e-05
1.28284752201213e-09,0.9373756745379834,2.7644784760782303e-08,2.638582729168325e-11,2.457874853592998e-11,2.852374564576821e-10,0.0,0.0,3.2592727315722055e-07,2.210614711063621e-12,4.896002210123767e-17,1.2858074553704997e-19,9.332127976170415e-18,6.983528392127822e-29,1.869196355294603e-21,1.3426829292134905e-16,2.240697567926172e-19,7.394762992158132e-18,2.9260044299019204e-21,2.6439826153827967e-19,1.880601326587632e-09,2.6238018682193076e-16,1.3916077764260483e-19,1.635768187284244e-33,3.4921696415724087e-25,3.8389236329967546e-20,9.101391348238814e-15,7.87004937382405e-25,7.571264465399744e-42,7.275553793180285e-33,2.621507913146276e-25,2.3974677463846613e-24,5.9971505752952814e-18,4.253196249730838e-32,3.76,0.0,1.0047270589420654,0.9971287430961923,6.857807160250877e-14,8.897263088080164e-23,0.0011230918840986113,0.0011230969927356008,1.3438524283967829e-09,3.197429838507675e-12,0.002870930948783988,3.1885825583744475e-13,4.6679668137682077e-14,2.908453838854383e-07,7.521778402482885e-09,2.7948215539523882e-09,2.5107254115776413e-08,6.769624615014536e-05
1.3111678625560029e-09,0.937379823727518,2.8873393569924847e-08,2.80414950268503e-11,2.6243267981679256e-11,3.0453961790911073e-10,0.0,0.0,3.331107671180209e-07,2.3091835465014264e-12,5.246411225009419e-17,1.404839508505765e-19,1.0183895472766181e-17,7.679208027062206e-29,1.960133745018e-21,1.4357155877554756e-16,2.456312515886609e-19,8.070559317065849e-18,3.1546479459500703e-21,2.8295198114383755e-19,1.9645396481152014e-09,2.80111133881076e-16,1.5198143557443353e-19,1.9556645476090917e-33,3.90584698797471e-25,4.2833844569960376e-20,9.718944266790738e-15,8.796564291934037e-25,9.261339942911138e-42,8.307175453197303e-33,2.9234809905077153e-25,2.666352192276527e-24,6.5474199438285366e-18,5.066357334162582e-32,3.76,0.0,1.0047015259013037,0.9971195488789381,7.483591550914717e-14,9.962185636447263e-23,0.0011478707914407494,0.001147876115438672,1.3911871427622852e-09,3.3276656420598852e-12,0.0028801179807815824,3.3467532908139883e-13,4.8916203522521405e-14,2.965333401130613e-07,7.791480940902026e-09,2.9650798996067677e-09,2.61844483054235e-08,6.918983992294472e-05
1.3394882030998758e-09,0.9373839728162806,3.012795610442378e-08,2.9766561343040204e-11,2.7981247626446473e-11,3.2468937136088703e-10,0.0,0.0,3.402939410115513e-07,2.4098983380347714e-12,5.613467295619629e-17,1.5320263997607104e-19,1.1092687946933881e-17,8.430025727787063e-29,2.053458270540907e-21,1.5330412758108306e-16,2.687604402503844e-19,8.791694728985074e-18,3.396054257376796e-21,3.023978848393799e-19,2.0503100482132818e-09,2.986219536800903e-16,1.6567345397505477e-19,2.3293942765578716e-33,4.358306314140613e-25,4.7681676959865907e-20,1.036387766819139e-14,9.809130682277714e-25,1.1282403691142487e-41,9.45847533008591e-33,3.252642926374097e-25,2.9585101705961302e-24,7.134850575806287e-18,6.012481646215168e-32,3.76,0.0,1.004675993508654,0.9971109558601443,8.151281461503381e-14,1.1128423470540716e-22,0.001172649066840754,0.0011726546102673492,1.4389227537623343e-09,3.4599933860645173e-12,0.0028887038145645836,3.5097511349853407e-13,5.1206993490954655e-14,3.021927056010677e-07,8.063514807600626e-09,3.1413618029311784e-09,2.728245210460463e-08,7.068339573680117e-05
1.3678085436437488e-09,0.9373881218042652,3.1408399388460596e-08,3.1562426773916356e-11,2.9794252969400535e-11,3.4570437504403703e-10,0.0,0.0,3.474767990752181e-07,2.5127588714751496e-12,5.997573800096529e-17,1.6677403807062306e-19,1.2060996161974159e-17,9.239255787176171e-29,2.149180936752913e-21,1.6347644745411684e-16,2.935366882053867e-19,9.560157813800816e-18,3.650720689785379e-21,3.22761611397516e-19,2.137912495875965e-09,3.1792930599688757e-16,1.8027599608256216e-19,2.764618010851549e-33,4.852273989739557e-25,5.2959667718245934e-20,1.103679016646056e-14,1.091370519996081e-24,1.3690673509359582e-41,1.0740394296560088e-32,3.610787299092774e-25,3.275380809019657e-24,7.761093360583762e-18,7.109793138024781e-32,3.76,0.0,1.004650461764078,0.9971029246972983,8.862706058868112e-14,1.2403261835254647e-22,0.0011974267103287985,0.0011974324772376084,1.4870451423457883e-09,3.594386401772398e-12,0.002896727792640446,3.677662923542353e-13,5.355211762197786e-14,3.0782365311207943e-07,8.337782989278472e-09,3.3237180229060667e-09,2.8401160965453492e-08,7.217691359262701e-05
1.3961288841876217e-09,0.9373922706914659,3.271464900540578e-08,3.343048578825984e-11,3.1683846701067116e-11,3.6760223544324766e-10,0.0,0.0,3.546593452706736e-07,2.617764933866428e-12,6.399134960471674e-17,1.8123626718782738e-19,1.3091364154401687e-17,1.0110301082255047e-28,2.247312491575694e-21,1.7409901284339851e-16,3.20041761872086e-19,1.0377980209239162e-17,3.919162554341903e-21,3.440692015173671e-19,2.2273469600985626e-09,3.3804984284567606e-16,1.95829129630091e-19,3.269896685040158e-33,5.390607666427548e-25,5.869593513284405e-20,1.173828062911109e-14,1.2116523005776306e-24,1.655052771383113e-41,1.216461681587041e-32,3.9997846250905747e-25,3.6184575033467156e-24,8.427836228300726e-18,8.378551341217308e-32,3.76,0.0,1.0046249306675379,0.9970954186229596,9.619733061733822e-14,1.3794350801961199e-22,0.0012222037219345597,0.0012222097163654246,1.5355406848490523e-09,3.730818333883166e-12,0.002904226682444126,3.8505771753863183e-13,5.595165893958377e-14,3.134263540777064e-07,8.61419097740871e-09,3.5121971892928884e-09,2.9540470971309872e-08,7.367039349133448e-05
1.4244492247314946e-09,0.9373964194778756,3.4046629148769027e-08,3.5372126716966863e-11,3.365158861470056e-11,3.904005063419645e-10,0.0,0.0,3.6184158330192774e-07,2.724916313404506e-12,6.818555877372661e-17,1.9662835020853682e-19,1.4186389231483943e-17,1.1046695353623695e-28,2.3478634338829545e-21,1.8518236425679706e-16,3.483598584346769e-19,1.1247236623654883e-17,4.201913924686881e-21,3.6634710540096458e-19,2.318613409877573e-09,3.5900020848057913e-16,2.1237382924042451e-19,3.854776563810741e-33,5.976299889198497e-25,6.491980785011221e-20,1.2468948172970141e-14,1.3424104880757007e-24,1.9935502154799088e-41,1.3743605000197964e-32,4.421583949971408e-25,3.989288642927527e-24,9.136804215039842e-18,9.841230298284429e-32,3.76,0.0,1.0045994002189955,0.9970884032752522,1.0424268671098864e-13,1.5309716197607505e-22,0.001246980101687235,0.0012469863276667718,1.5843962357006955e-09,3.869263137793342e-12,0.0029112348458463647,4.028584087565858e-13,5.840570421475253e-14,3.190009786254001e-07,8.892646708556949e-09,3.706845857408627e-09,3.070027883188989e-08,7.51638354338358e-05
1.4527695652753676e-09,0.9374005681634882,3.540426267240845e-08,3.738873168013537e-11,3.5699035517399866e-11,4.1411668788979314e-10,0.0,0.0,3.690235166320631e-07,2.8342127993631185e-12,7.256242557711731e-17,2.129902147733312e-19,1.5348721969224577e-17,1.2052105478589222e-28,2.4508440212907242e-21,1.9673708798411918e-16,3.7857763569079393e-19,1.2170044855166423e-17,4.4995284933331205e-21,3.896221903145715e-19,2.411711814210645e-09,3.80797039399287e-16,2.299519788100407e-19,4.529879538174464e-33,6.612481736029286e-25,7.166185125628266e-20,1.3229392159945895e-14,1.484326438059245e-24,2.3929381198094937e-41,1.549063326146918e-32,4.87821444237086e-25,4.389478329736365e-24,9.889759528261014e-18,1.152270701068072e-31,3.76,0.0,1.004573870418414,0.997081846541414,1.1278257498391192e-13,1.6957770642176388e-22,0.0012717558496155596,0.0012717623111576243,1.6335991105612822e-09,4.00969507682096e-12,0.002917784395604412,4.2117755270934016e-13,6.091434411683553e-14,3.24547695603763e-07,9.173060505590406e-09,3.907708562090569e-09,3.1880481878546526e-08,7.665723942104307e-05
1.4810899058192405e-09,0.9374047167482956,3.678747113900971e-08,3.948167652002807e-11,3.782774114708493e-11,4.387682257156222e-10,0.0,0.0,3.762051484990609e-07,2.945654182023626e-12,7.712601952749911e-17,2.3036269716502227e-19,1.6581066209240132e-17,1.3130333708146968e-28,2.5562642777064093e-21,2.0877381581788425e-16,4.107842418388448e-19,1.314856580976489e-17,4.8125803727842696e-21,4.1392174804611185e-19,2.506642142096546e-09,4.034569643466831e-16,2.486063738409894e-19,5.307000557759612e-33,7.302426493430205e-25,7.895389386094924e-20,1.40202121927626e-14,1.638111503283815e-24,2.862740089438148e-41,1.7419824026525177e-32,5.371786982138099e-25,4.820687080482062e-24,1.0688501610601585e-17,1.3450463582126491e-31,3.76,0.0,1.0045483412657552,0.9970757184096961,1.2183682491601388e-13,1.8747324744282335e-22,0.001296530965747821,0.0012965376668539522,1.6831370702191187e-09,4.152088719430753e-12,0.002923905343462298,4.400245022634816e-13,6.347767345804406e-14,3.300666726067853e-07,9.455345020796729e-09,4.114827869885437e-09,3.308097805962649e-08,7.81506054538684e-05
