Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70)
0.014979263385810302,0.5053202655541341,1.9962364828716955e-14,1.3456774185249516e-12,1.3144032270546137e-13,2.175963614546058e-13,0.0,0.0,4.4710609047401345e-10,9.945713537897058e-13,5.17755510913335e-11,1.8631836793490866e-15,1.3625498073093766e-15,-1.1974963749509957e-33,5.993293201564194e-27,1.1020320137738226e-19,4.2549522939029586e-15,3.199301783455631e-14,2.0868512966901644e-18,9.552865182022729e-22,3.0893584370080363e-07,2.32155530928451e-16,7.037363772143753e-22,7.492728883343116e-23,1.5515781125744795e-20,6.873135186706229e-15,5.144148038704422e-21,8.196403590706877e-25,1.0884813135687584e-24,1.430335046843273e-29,2.627168414117781e-23,2.724588843777543e-24,7.343576906240143e-17,6.882489468307753e-25,3.76,0.0,0.889726144778809,0.9999773036294426,2.9157210954919004e-11,1.0971621712352639e-16,0.039864014084597464,0.03986463246484572,4.716104109629976e-13,1.3128676444261825e-17,2.2695881230504403e-05,4.562597397932677e-10
0.015441465084863104,0.5054263226591358,2.1247478869950433e-14,1.3935058352922669e-12,1.3688242812955008e-13,2.458865175524958e-13,0.0,0.0,4.758834072876105e-10,1.1004006065709386e-12,5.670563056564047e-11,2.1167217417164894e-15,1.4477476109334817e-15,8.149281228168921e-34,6.594756432635055e-27,1.212350807682661e-19,4.5856356808033445e-15,3.5518794815501835e-14,2.2957538695219836e-18,1.0817126467101179e-21,3.2819308610493293e-07,2.466734792760158e-16,7.741838671894319e-22,8.672977416943658e-23,1.6718617180764006e-20,7.602080547836692e-15,5.806555757109914e-21,1.0138983132514709e-24,1.3051189504576084e-24,1.661273266553675e-29,2.83146185922766e-23,2.9244749582408126e-24,7.882322940378666e-17,8.130798393398205e-25,3.76,0.0,0.8885236604740397,0.9999773035965257,3.2238058770540066e-11,1.2573442024134888e-16,0.04106647909935426,0.04106713602932523,4.858361537689682e-13,1.3524693121889601e-17,2.2695881229757282e-05,4.865476256539681e-10
0.015903666783915905,0.5055322364787865,2.2574430485665747e-14,1.4414133541452825e-12,1.4236251064991663e-13,2.7685713209691486e-13,0.0,0.0,5.055960570592464e-10,1.2136147674350391e-12,6.193835623915727e-11,2.3951082518526567e-15,1.535516805615088e-15,2.3584964644706235e-33,7.235524077781602e-27,1.329843125289364e-19,4.931011895579694e-15,3.930851942840046e-14,2.5182399447244697e-18,1.220536958989419e-21,3.480261994612276e-07,2.61629754220969e-16,8.49212234399178e-22,9.995731243623385e-23,1.7974601373852796e-20,8.38343296591019e-15,6.531308150605184e-21,1.246378693245327e-24,1.5561013973439697e-24,1.9208782056624446e-29,3.044849225475425e-23,3.1343374284500625e-24,8.447957133809536e-17,9.55698279522531e-25,3.76,0.0,0.8873228013530966,0.9999773035624046,3.553895229618912e-11,1.4348620016741197e-16,0.042267318353169235,0.042268014986001134,5.000426630365511e-13,1.392017437567576e-17,2.269588122898287e-05,5.179287741830345e-10
0.016365868482968705,0.5056380072066919,2.394333585907686e-14,1.489407562251612e-12,1.4797262070894983e-13,3.106731976142124e-13,0.0,0.0,5.362466526501824e-10,1.3344701597574944e-12,6.748265184906178e-11,2.699919549775455e-15,1.625856284709551e-15,-7.846488613421467e-34,7.916537193505237e-27,1.454675796089634e-19,5.2914052646665254e-15,4.337369767580086e-14,2.7546269510202017e-18,1.3726109175122312e-21,3.684346341888423e-07,2.7702417560421554e-16,9.28928023661283e-22,1.1471535484050222e-22,1.928488836848794e-20,9.219387254578948e-15,7.322316842070517e-21,1.5231419791816827e-24,1.845637324368361e-24,2.211873308274795e-29,3.267534983531711e-23,3.345789147176559e-24,9.017867825109229e-17,1.1180079459969646e-24,3.76,0.0,0.886123565219491,0.9999773035270673,3.906884788113416e-11,1.6309987544801763e-16,0.04346653404306347,0.04346727153081683,5.142299647575666e-13,1.4315120929181802e-17,2.2695881228180873e-05,5.504157327383749e-10
0.016828070182021506,0.5057436350363348,2.5354318973783075e-14,1.5374946183584475e-12,1.5355716989729697e-13,3.475047742056031e-13,0.0,0.0,5.678377230855275e-10,1.4632230878832165e-12,7.334743318936042e-11,3.0327836866993268e-15,1.7187649420832825e-15,-2.767670732722336e-33,8.639300044974626e-27,1.5871213906089776e-19,5.6670603018306844e-15,4.772611893060776e-14,3.0054298928692896e-18,1.538800160522176e-21,3.89417840668687e-07,2.928565633505293e-16,1.0135052863657796e-21,1.311653633833888e-22,2.0650343207482603e-20,1.011219214630904e-14,8.183499071292656e-21,1.8510131292079967e-24,2.1782955817318805e-24,2.537110416839066e-29,3.499671477516663e-23,3.564370422103395e-24,9.606993147875884e-17,1.3020518423624107e-24,3.76,0.0,0.8849259498797577,0.9999773034905017,4.283709645496907e-11,1.8470937843751495e-16,0.044664128363034426,0.04466490785669249,5.283980848880655e-13,1.470953350497367e-17,2.2695881227350947e-05,5.840215248757915e-10
0.017290271881074307,0.5058491201607217,2.680750461846425e-14,1.5856799152304339e-12,1.5930194320358808e-13,3.875273830737391e-13,0.0,0.0,6.003717073165266e-10,1.600129786170347e-12,7.954160695678963e-11,3.3953840773096455e-15,1.814241670086378e-15,1.2050404453728332e-34,9.405696946494193e-27,1.7275211684126553e-19,6.057999270289651e-15,5.2377465904626516e-14,3.2712925107143634e-18,1.7199384775662963e-21,4.109752692440628e-07,3.0912673713660945e-16,1.1031619278505567e-21,1.4942853860083065e-22,2.2071032747449443e-20,1.1064020352089223e-14,9.118827212355423e-21,2.2377043437467823e-24,2.5590774379531903e-24,2.8990438828947676e-29,3.741272269882798e-23,3.801042784463957e-24,1.0244885129678255e-16,1.510034304007215e-24,3.76,0.0,0.88372995314368,0.9999773034526966,4.685286497407798e-11,2.084544336143979e-16,0.04586010350383106,0.045860926153299605,5.425470493456721e-13,1.5103412824547737e-17,2.26958812264929e-05,6.187590769413714e-10
0.017752473580127107,0.5059544627728967,2.8302994986607218e-14,1.6339679862349426e-12,1.65160508302891e-13,4.309207877116856e-13,0.0,0.0,6.338509746907079e-10,1.7454463894758541e-12,8.607407402137853e-11,3.789447775472071e-15,1.9122853429939585e-15,2.0031860545414924e-34,1.0216425398730566e-26,1.8759963729156887e-19,6.4647003666808025e-15,5.733996355243391e-14,3.552447890191747e-18,1.9170032357650384e-21,4.3310637023262363e-07,3.2583451327105596e-16,1.1979753959862266e-21,1.6963563762625224e-22,2.3548666218831494e-20,1.2077232077641283e-14,1.0132620306105877e-20,2.691721351880541e-24,2.9933713755874905e-24,3.3011956023803114e-29,3.992638440486255e-23,4.043005342736415e-24,1.0897028391466713e-16,1.7442978141884887e-24,3.76,0.0,0.882535572823569,0.9999773034136398,5.112567485634319e-11,2.3447994737146697e-16,0.04705446165367419,0.04705532860778195,5.566768840180936e-13,1.5496759608567216e-17,2.2695881225606455e-05,6.54641737258593e-10
0.018214675279179908,0.5060596630657188,2.984089877572119e-14,1.6823621903051282e-12,1.7100514889413313e-13,4.778704614637254e-13,0.0,0.0,6.682778007503381e-10,1.8994288925721526e-12,9.295372611201215e-11,4.2167606750349885e-15,2.0128948374983988e-15,-1.4669610745764333e-33,1.1072836607386944e-26,2.0327905656429908e-19,6.8874690409872705e-15,6.262605746914904e-14,3.8493566964813455e-18,2.1309567629635352e-21,4.5581059391861886e-07,3.429797085118547e-16,1.2981012214547142e-21,1.9195634378921913e-22,2.508432930293706e-20,1.3154199939851985e-14,1.1229168940379104e-20,3.2226770076540806e-24,3.487087216702335e-24,3.7471203081692644e-29,4.2539615517923993e-23,4.290436400039907e-24,1.1563905666209185e-16,2.0073715771680395e-24,3.76,0.0,0.8813428067351377,0.9999773033733194,5.566529285600425e-11,2.6293786763699287e-16,0.04824720499738233,0.048248117403881144,5.707876147527898e-13,1.5889574576575116e-17,2.2695881224691324e-05,6.916831902087888e-10
0.01867687697823271,0.506164721230824,3.142132747315629e-14,1.7308659280597669e-12,1.7707364049886786e-13,5.285656236420919e-13,0.0,0.0,7.036543997140079e-10,2.062333112959559e-12,1.0018944848213113e-10,4.679146927004591e-15,2.1160690270177704e-15,-7.413882127490388e-34,1.1976632449864046e-26,2.198210422872153e-19,7.326334758478085e-15,6.824801541467065e-14,4.162597361312999e-18,2.362760589806274e-21,4.790873905679685e-07,3.605621390338081e-16,1.4037352267580611e-21,2.165308105125448e-22,2.6678111727535265e-20,1.4297202532261822e-14,1.2412853380221128e-20,3.8409937343724546e-24,4.046479642194419e-24,4.239877228517065e-29,4.525261084460835e-23,4.550116833176937e-24,1.2263801197964836e-16,2.3019093443669647e-24,3.76,0.0,0.8801516526963251,0.999977303331724,6.048122689206579e-11,2.939840898218409e-16,0.049438335717547875,0.049439294723112544,5.848792673708862e-13,1.6281858447381485e-17,2.269588122374725e-05,7.298969197082764e-10
0.01913907867728551,0.5062696374607132,3.304438217069029e-14,1.7794815656192156e-12,1.8299547232863595e-13,5.832003789231638e-13,0.0,0.0,7.399829060832704e-10,2.2344146788348193e-12,1.0779011967783311e-10,5.178481402204179e-15,2.221806773684754e-15,1.7695822189821913e-35,1.2928993278846813e-26,2.3724654545966177e-19,7.78179361651776e-15,7.421878982728273e-14,4.492568281835482e-18,2.61348956842041e-21,5.029362104227651e-07,3.7858161888468566e-16,1.5150112132122871e-21,2.4355787452310664e-22,2.833179975852581e-20,1.5508752561395693e-14,1.3688287968942316e-20,4.558173711383975e-24,4.6782745149836175e-24,4.782885336268006e-29,4.8068471073189323e-23,4.82001459871211e-24,1.2991231317066265e-16,2.630732549981794e-24,3.76,0.0,0.8789621085279792,0.9999773032888412,6.558373275104155e-11,3.2778058901062457e-16,0.05062785599385431,0.05062886274408327,5.989518676590922e-13,1.6673611938838148e-17,2.2695881222773974e-05,7.692972348420702e-10
0.01960128037633831,0.5063744119475007,3.471015889350851e-14,1.828210992113759e-12,1.8910405217745556e-13,6.419746009390229e-13,0.0,0.0,7.772653601297393e-10,2.415928952081455e-12,1.1576460834248791e-10,5.7166986944815135e-15,2.330106939287526e-15,-2.418740621406514e-36,1.3931192807669669e-26,2.5557846099264426e-19,8.253902047069611e-15,8.055116516616006e-14,4.83970297123796e-18,2.8841741191821287e-21,5.273565037004085e-07,3.970379620883913e-16,1.6320753831856428e-21,2.732123560753048e-22,3.004556297680214e-20,1.679122951894811e-14,1.506008960561925e-20,5.38709890436591e-24,5.389821625497889e-24,5.380633481577822e-29,5.09875853837405e-23,5.097264389084602e-24,1.373847300344154e-16,2.9968755390757015e-24,3.76,0.0,0.8777741720543817,0.9999773032446598,7.098252691710538e-11,3.6449644313910085e-16,0.0518157680025515,0.05181682364196643,6.130054413634961e-13,1.7064835767666177e-17,2.2695881221771215e-05,8.098979955739388e-10
0.02006348207539111,0.5064790448825949,3.6418754790647733e-14,1.8770557535657596e-12,1.9528755875048343e-13,7.050932383990652e-13,0.0,0.0,8.155037197483249e-10,2.6071309973213216e-12,1.2412177556522495e-10,6.295786197905093e-15,2.4409683782542037e-15,-1.0047136982223347e-35,1.4984657000653028e-26,2.748422838974969e-19,8.742960758105518e-15,8.725830651550081e-14,5.204483793177836e-18,3.1759330731588727e-21,5.523477206000883e-07,4.1593098127614606e-16,1.7550905410500793e-21,3.056815965101264e-22,3.182047631172132e-20,1.8147132229438925e-14,1.6533054439870974e-20,6.341984916983922e-24,6.189032740159458e-24,6.036899245862212e-29,5.40118399271127e-23,5.38453952561697e-24,1.4512732979260198e-16,3.403564828244637e-24,3.76,0.0,0.8765878411028332,0.9999773031991678,7.668791431359507e-11,4.043069645910318e-16,0.05300207391686947,0.05300317958891582,6.270400141944605e-13,1.7455530649592186e-17,2.2695881220738713e-05,8.517137292355155e-10
0.02052568377444391,0.5065835364575461,3.8170260884440934e-14,1.9260170302257452e-12,2.016663472858683e-13,7.727667326196848e-13,0.0,0.0,8.546998538906787e-10,2.808275523066018e-12,1.328704735761654e-10,6.917788664346266e-15,2.554389940724565e-15,1.0780340126191904e-34,1.609075968724254e-26,2.9506256042540767e-19,9.249167201302417e-15,9.435348233668229e-14,5.587375515353875e-18,3.4898926462343286e-21,5.779093113046473e-07,4.352604883005764e-16,1.8842134346096224e-21,3.411422883389442e-22,3.3657233128031264e-20,1.9578951234316008e-14,1.8112071222089417e-20,7.438614872926517e-24,7.084478913966394e-24,6.755981021282891e-29,5.71424907875618e-23,5.681702503504102e-24,1.5313640013168324e-16,3.854247424435871e-24,3.76,0.0,0.8754031135039014,0.9999773031523537,8.271012275705998e-11,4.47394417801764e-16,0.05418677590677128,0.0541879327538183,6.410556118236983e-13,1.784569729926685e-17,2.26958812196762e-05,8.947589710886055e-10
0.020987885473496712,0.5066878868626282,3.9964765611891417e-14,1.975095991463632e-12,2.0797630741567512e-13,8.452087578126451e-13,0.0,0.0,8.948555793003087e-10,3.019616916679879e-12,1.4201954998820805e-10,7.584784800923773e-15,2.6703704691588466e-15,-1.7506678012468227e-35,1.7250837148787217e-26,3.162631582337913e-19,9.772938191463001e-15,1.0185035887021655e-13,5.988830239708489e-18,3.82726118423762e-21,6.04040725990475e-07,4.550262935683277e-16,2.0195964799892957e-21,3.798126201630053e-22,3.5557327487234737e-20,2.1089304106252525e-14,1.9802200608329437e-20,8.693804914822788e-24,8.085132280862427e-24,7.542507494433596e-29,6.038215357616819e-23,5.98820046019367e-24,1.613970287779138e-16,4.352504167857967e-24,3.76,0.0,0.8742199870900842,0.9999773031042052,8.90598552948303e-11,4.939453703947687e-16,0.05536987614028971,0.05537108530363092,6.550522599000857e-13,1.823533643070515e-17,2.2695881218583403e-05,9.390487814252325e-10
0.021450087172549512,0.5067920962895159,4.180235415162435e-14,2.0242932875005755e-12,2.1436711484477065e-13,9.226387850115862e-13,0.0,0.0,9.359726191715485e-10,3.2414091390225684e-12,1.5157784275745344e-10,8.29891426789051e-15,2.788908804920504e-15,2.036183102063396e-35,1.846629585667876e-26,3.384691765769026e-19,1.0314393204670535e-14,1.0976260778949425e-13,6.409322945527977e-18,4.189230575573542e-21,6.307414148220553e-07,4.75228207299905e-16,2.161399954686379e-21,4.219185123718672e-22,3.752116956045551e-20,2.2680749197986027e-14,2.160853605720809e-20,1.0126228339945255e-23,9.200709099879606e-24,8.401026815340883e-29,6.373160437911312e-23,6.3044734252197436e-24,1.699210834690044e-16,4.902161048405843e-24,3.76,0.0,0.8730384596973287,0.9999773030547112,9.574756438680945e-11,5.441538617608044e-16,0.056551376782007445,0.05655263940186044,6.690299840316835e-13,1.8624448756785872e-17,2.2695881217460068e-05,9.845980593926138e-10
0.021912288871602313,0.5068961649287351,4.3683108190284565e-14,2.0736093219136232e-12,2.2086864586408563e-13,1.0052813662181907e-12,0.0,0.0,9.780526150067652e-10,3.473905706387786e-12,1.6155418196512438e-10,9.062370342984984e-15,2.9100037815320275e-15,-2.881919753289089e-35,1.9738502860741174e-26,3.617049756449677e-19,1.0873755186917396e-14,1.181041479075278e-13,6.84931497472665e-18,4.577063855340297e-21,6.580108279568175e-07,4.958660382501054e-16,2.3097794192488674e-21,4.6768664523363105e-22,3.954954478365969e-20,2.4355907040402062e-14,2.353634523519122e-20,1.1756326282823905e-23,1.0441619264410741e-23,9.336513269854879e-29,6.71922621697148e-23,6.631000760281631e-24,1.7872147725949769e-16,5.507268667138869e-24,3.76,0.0,0.8718585291646113,0.9999773030038598,1.0278396437549938e-10,5.982205324578298e-16,0.05773127999347907,0.05773259720898588,6.829888097907276e-13,1.901303498939053e-17,2.2695881216305925e-05,1.0314220439772973e-09
0.022374490570655114,0.5070000929700329,4.5607105647655634e-14,2.123044338131867e-12,2.274521934234454e-13,1.0933659015658126e-12,0.0,0.0,1.0210971305610402e-09,3.717359658572059e-12,1.7195739010888189e-10,9.87739766654944e-15,3.0336542281353343e-15,6.518875169443454e-36,2.1068837541508287e-26,3.8599516664335453e-19,1.1451296164554382e-14,1.26889129481957e-13,7.309272280478441e-18,4.992058146912122e-21,6.858484155484737e-07,5.169395943579739e-16,2.464892036228318e-21,5.173522857456806e-22,4.164341876265927e-20,2.6117449244617372e-14,2.559099856381611e-20,1.3606360937710045e-23,1.1818972381208929e-23,1.0354179656190854e-28,7.076585157349395e-23,6.967742119268617e-24,1.8779711881042247e-16,6.172101195451013e-24,3.76,0.0,0.8706801933337993,0.9999773029516392,1.1017996338869049e-10,6.563525190478697e-16,0.05890958793336666,0.05891096088259394,6.969287627152347e-13,1.940109583944808e-17,2.2695881215120706e-05,1.0795362420125674e-09
0.022836692269707914,0.5071038806035169,4.7574421562670406e-14,2.172598439050235e-12,2.341150442998377e-13,1.1871260377940186e-12,0.0,0.0,1.065107661630303e-09,3.9720235814781945e-12,1.827962829262408e-10,1.0746286043433102e-14,3.1598589688420266e-15,-7.304162438960118e-36,2.245868842250812e-26,4.1136442440244076e-19,1.2047264528421183e-14,1.3613186618530673e-13,7.7896620496856e-18,5.435550538721548e-21,7.142536277499397e-07,5.384486826255796e-16,2.626895374673389e-21,5.71160393723345e-22,4.380367069555865e-20,2.7968072267465508e-14,2.777798314501829e-20,1.570030007511987e-23,1.3344521536475525e-23,1.1459458964629322e-28,7.445395309934534e-23,7.314736508862397e-24,1.9714905620746566e-16,6.901135944366707e-24,3.76,0.0,0.8695034500492969,0.9999773028980379,1.1794656176636042e-10,7.187627607891482e-16,0.06008630275779606,0.06008773257773529,7.108498683132169e-13,1.9788632017052214e-17,2.269588121390415e-05,1.128956317223975e-09
0.023298893968760715,0.5072075280195244,4.958512728173787e-14,2.2222715348249198e-12,2.4085437703287136e-13,1.2868009595912633e-12,0.0,0.0,1.1100856155822e-09,4.238149446481944e-12,1.9407966736708328e-10,1.1671384357985848e-14,3.2886168227532693e-15,-1.3331214019164673e-34,2.390944469622218e-26,4.378374718493795e-19,1.2661901876243116e-14,1.4584690121438957e-13,8.290952376875296e-18,5.908920696185624e-21,7.432259147155283e-07,5.603931091191628e-16,2.795947310790113e-21,6.293702490879531e-22,4.6031154995816386e-20,2.991051324722687e-14,3.010290320536462e-20,1.8064454926239712e-23,1.503088975670519e-23,1.2658000200710184e-28,7.825810710143287e-23,7.672174701020426e-24,2.0678242752485428e-16,7.699122455431605e-24,3.76,0.0,0.8683282971588177,0.9999773028430441,1.2609491370755144e-10,7.8567182926897815e-16,0.06126142661958331,0.06126291444615101,7.247521520535287e-13,2.017564423120662e-17,2.2695881212655985e-05,1.179698171333306e-09
0.023761095667813516,0.5073110354070877,5.163929068352284e-14,2.272063387158661e-12,2.476729103150637e-13,1.392634808300222e-12,0.0,0.0,1.156032320848534e-09,4.515988633438694e-12,2.058163424960604e-10,1.265509457431992e-14,3.4199266039940767e-15,1.5263783847942061e-35,2.542249750857623e-26,4.654390667275664e-19,1.329544522848823e-14,1.5604897889812988e-13,8.813612000853827e-18,6.413589247476609e-21,7.727647266036309e-07,5.827726789766645e-16,2.9722059429917332e-21,6.922521918356094e-22,4.8326709240834314e-20,3.194754462395058e-14,3.257147842675535e-20,2.0727381175954473e-23,1.689151853944621e-23,1.3955738882446334e-28,8.217982787755462e-23,8.040187542326309e-24,2.1670075504934536e-16,8.571063112099483e-24,3.76,0.0,0.8671547325130409,0.9999773027866464,1.34636305068257e-10,8.573072113657676e-16,0.06243496166857821,0.06243650863661616,7.386356393699337e-13,2.056213318993811e-17,2.2695881211375966e-05,1.2317779127506194e-09
