Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450)
5.298973453793779e-08,0.7448085655260459,4.870407645651549e-07,1.1135272501614907e-08,1.234610703652667e-07,8.378029844961669e-08,0.0,0.0,8.115456821302305e-07,4.48992579400663e-11,2.0570181936458512e-10,2.5018668737775654e-11,3.4475459058818516e-14,8.266113095830533e-23,1.578987771891434e-16,8.406898116561021e-12,1.7919832724962808e-08,1.5425129020442885e-11,3.12108868178673e-17,2.3437240856897954e-17,1.3207876687942908e-08,1.0442793926334496e-14,8.844922645830537e-12,2.1385235472310675e-15,3.1167476775128483e-13,4.692980200984617e-12,2.0395728600691014e-13,1.512186748651264e-13,1.1003984407566926e-17,2.9220860124142763e-18,1.9499069119288232e-15,3.9561763542402996e-19,7.00429553867242e-14,4.2146548226252595e-16,3.76,0.0,0.5324105625323731,0.9987805436237263,8.361085340455693e-09,1.46200654010368e-10,0.0028456086992283782,0.0028456380206675082,6.867470253211257e-10,1.2590189575437656e-12,0.0012185158541122355,6.536570556928895e-11,1.3476267414246464e-11,2.8619987454047026e-07,3.210453577476405e-08,2.523365038763849e-07,3.2282581746257455e-07,0.00012586207018464558,5.0638252616640475e-11,1.1455382622386636e-07,1.6082915691312844e-09,3.35102419865147e-12,3.056786044041657e-10,6.609457226870747e-09,1.4601528911091613e-14,1.5748006689035905e-14,1.5539524646799685e-10,6.241322418295412e-16,1.806101999852745e-08,1.809953461825426e-11,4.442232808824255e-11,1.2523875844852685e-15,1.5618021011992515e-15,2.8164335106980464e-12,5.059171793181956e-16,3.5362973389434127e-19,1.0001854655014415e-23,2.623490904393219e-23,7.726032808341416e-22,3.9626632589678526e-15,1.8049809967704676e-24,3.688683209552155e-13,1.577037226719008e-17,3.0854818904532082e-12,8.245904324390026e-18,8.061780746491076e-17,7.907441437171015e-12,2.4695891091771917e-12,4.0767554683577553e-17,1.0399263549083706e-11,3.559850362412943e-13,1.2129648393289593e-16,2.395308770628211e-17
5.43744855533989e-08,0.7448192244393057,5.048466588499008e-07,1.1811900666804517e-08,1.3007476675956936e-07,8.941675528066422e-08,0.0,0.0,8.327356993344631e-07,4.7272112497338524e-11,2.222231975506787e-10,2.608025370523615e-11,3.736843292819796e-14,9.17281964019652e-23,1.668935839272382e-16,8.465794174320476e-12,1.8632168311838172e-08,1.6879566329330318e-11,3.574594823495865e-17,2.6220329863523134e-17,1.3906672787052137e-08,1.1219808737422034e-14,8.854861821362835e-12,2.3151673338442452e-15,3.266775001673986e-13,5.25578416148205e-12,2.2000513878753763e-13,1.6407426461881523e-13,1.2231208437692852e-17,3.2261231750288655e-18,2.0901360905483045e-15,4.436047607360508e-19,7.736384225994854e-14,4.780054598705879e-16,3.76,0.0,0.5323347373108265,0.9987805154421794,9.041147682579221e-09,1.562320967253041e-10,0.002919763304479353,0.0029197941297479297,7.050264597048012e-10,1.2940643666660723e-12,0.0012185158197953012,7.160415330796373e-11,1.511458625303113e-11,2.894885039867378e-07,3.251866388302647e-08,2.633824330862499e-07,3.356181786173129e-07,0.00012913887054560394,5.4951382711609217e-11,1.2060646878974945e-07,1.6563715703043627e-09,3.5283715141689055e-12,3.1632948264460575e-10,6.729769961030694e-09,1.631238420581906e-14,1.7362665276020378e-14,1.6300131877895681e-10,7.138164665358708e-16,1.8782637755378675e-08,1.8313442849094368e-11,4.748424569357299e-11,1.3737408366985214e-15,1.6457729657404992e-15,3.1240157904452713e-12,5.631341217316132e-16,4.084444456636618e-19,1.1503132595498758e-23,3.034529894384216e-23,8.69772978964902e-22,4.25739456860161e-15,2.0702464248696142e-24,3.714911772627044e-13,1.6145394449520835e-17,3.1481389459621863e-12,8.32641648012319e-18,8.81629722079992e-17,7.967265685168932e-12,2.5676426482346848e-12,4.2917104065918936e-17,1.0849671170842784e-11,3.709706460273348e-13,1.2793506695966136e-16,2.6090809832351198e-17
5.575923656886001e-08,0.7448298818818236,5.227213914601369e-07,1.25063808891628e-08,1.3685891307225572e-07,9.52550082393746e-08,0.0,0.0,8.539247301683186e-07,4.970582774185878e-11,2.3960742216447694e-10,2.7149217962477846e-11,4.0422019548941346e-14,1.0146336770560487e-22,1.7610045602270532e-16,8.522719604659548e-12,1.9352533860782742e-08,1.8434499589206202e-11,4.0791144704745994e-17,2.9244384491291164e-17,1.4623453535692935e-08,1.2031454264836294e-14,8.863786126907371e-12,2.500878354275254e-15,3.4190181744819495e-13,5.867401905543773e-12,2.368331922379163e-13,1.7764916745587596e-13,1.3556492153893244e-17,3.551735180121391e-18,2.2357162612089596e-15,4.958074816977532e-19,8.52259972240283e-14,5.403612250300037e-16,3.76,0.0,0.5322589226150922,0.9987804870714679,9.757177971502794e-09,1.6665518139718424e-10,0.0029939073306137383,0.002993939697858782,7.233032863034889e-10,1.3291047775103502e-12,0.0012185157852476196,7.825202589372344e-11,1.6902778522905235e-11,2.927545145571164e-07,3.292847512165155e-08,2.7457225607985057e-07,3.485559997611562e-07,0.00013241504620652449,5.952134284053828e-11,1.2681427492729027e-07,1.7045995555287242e-09,3.7102901700421254e-12,3.2710108664193455e-10,6.847495604523648e-09,1.8172701429699827e-14,1.9094457302892803e-14,1.708065207868488e-10,8.136469736906497e-16,1.9512602929788886e-08,1.852548673222829e-11,5.066692841547805e-11,1.5032268484653064e-15,1.7319885786514666e-15,3.4570976518167852e-12,6.252704520792502e-16,4.699935189442925e-19,1.3182554902375337e-23,3.497136851811523e-23,9.763309041514563e-22,4.564775590398839e-15,2.3662842905369166e-24,3.7402091176940386e-13,1.6507243573092706e-17,3.209299571069698e-12,8.403814093711624e-18,9.617666668843636e-17,8.027796513617291e-12,2.666823640975974e-12,4.5122967655456556e-17,1.1305761506906895e-11,3.861863899021694e-13,1.3472293863594724e-16,2.8346998211746213e-17
5.714398758432112e-08,0.7448405378534608,5.406616710608358e-07,1.3218425620252076e-08,1.4381310275328143e-07,1.0129576758687539e-07,0.0,0.0,8.751127761197513e-07,5.220038597316115e-11,2.578766597260356e-10,2.8225319657169808e-11,4.364105266216267e-14,1.1189041024477727e-22,1.8551610779221633e-16,8.578045555757421e-12,2.00808716792478e-08,2.0094521145278575e-11,4.638736054215071e-17,3.2522737762480194e-17,1.5358216875074387e-08,1.2878229238417688e-14,8.87181734718182e-12,2.695859460491929e-15,3.573433928652505e-13,6.530460114794924e-12,2.54455611510144e-13,1.9196402451309922e-13,1.498476099161875e-17,3.8997631992990465e-18,2.3866770833640706e-15,5.524559784641873e-19,9.365316751809016e-14,6.089553678406819e-16,3.76,0.0,0.5321831184416617,0.998780458511483,1.0510092370742264e-08,1.7747417993258844e-10,0.003068040779070847,0.0030680747265064002,7.4157750547222e-10,1.3641401903004622e-12,0.001218515750469062,8.532424451549694e-11,1.885010115912191e-11,2.9600165685665744e-07,3.333455315407513e-08,2.8590444846913854e-07,3.616383587665847e-07,0.00013569059723314282,6.435688168026335e-11,1.3317719779120326e-07,1.752975285083705e-09,3.8967803171551476e-12,3.379935785469178e-10,6.962811443919677e-09,2.019125251966084e-14,2.0948475788991482e-14,1.788122377521849e-10,9.244710773605523e-16,2.025085768163135e-08,1.8735944936505797e-11,5.3971775723593824e-11,1.6411625965372418e-15,1.8204534587660338e-15,3.817133758444951e-12,6.926180130247682e-16,5.388927147333924e-19,1.5055805636975562e-23,4.016254741708935e-23,1.0929240376756159e-21,4.8849650207518076e-15,2.6957383337097426e-24,3.7647435318079026e-13,1.685636651626464e-17,3.2690562685804977e-12,8.478482296644596e-18,1.0467337572546181e-16,8.089028526533546e-12,2.7671253391526453e-12,4.7385600046290945e-17,1.1767477209778565e-11,4.0163257824771737e-13,1.4165862968254597e-16,3.072404927670953e-17
5.852873859978223e-08,0.7448511923541286,5.586646012334591e-07,1.394774870982391e-08,1.50936918145037e-07,1.07539708228285e-07,0.0,0.0,8.96299839365882e-07,5.4755769502463555e-11,2.770531004914914e-10,2.930836321674514e-11,4.703041138544281e-14,1.2303284408174666e-22,1.951374143787645e-16,8.63211392027247e-12,2.0817133503726434e-08,2.1864329007378513e-11,5.257742932228258e-17,3.6069052092287174e-17,1.6110960746931932e-08,1.3760619488531035e-14,8.87906367316208e-12,2.9003148518151018e-15,3.7299832251991297e-13,7.24763670195439e-12,2.728862814430975e-13,2.0703955861862867e-13,1.652105988634899e-17,4.2710566236658414e-18,2.543050073609124e-15,6.137849861186713e-19,1.0266939529136442e-13,6.842286107476482e-16,3.76,0.0,0.5321073247870716,0.9987804297621206,1.1300804934415601e-08,1.8869333325768762e-10,0.003142163651288614,0.003142199217196649,7.598491175656804e-10,1.399170605431142e-12,0.0012185157154594984,9.283583805723834e-11,2.0966108861256145e-11,2.9923333370026107e-07,3.373742759454979e-08,2.9737768131607906e-07,3.748644923233991e-07,0.00013896552369108476,6.946682277837668e-11,1.3969519066096083e-07,1.8014985797058923e-09,4.087842124659818e-12,3.4900712965084464e-10,7.075887958695521e-09,2.2377085737232246e-14,2.2929898973625397e-14,1.870198771198116e-10,1.047182572419422e-15,2.0997353456533582e-08,1.894507027437917e-11,5.740017966378292e-11,1.7878695853794607e-15,1.9111722068122137e-15,4.205623784102013e-12,7.654780793914642e-16,6.157951302420076e-19,1.713948137944329e-23,4.5971645525832283e-23,1.220227245833105e-21,5.2181198473689214e-15,3.061402083202029e-24,3.788670080071132e-13,1.7193245187281246e-17,3.327499060157509e-12,8.550781479316586e-18,1.1366755595287648e-16,8.150957180320608e-12,2.8685422094545454e-12,4.97054761914128e-17,1.2234768726795997e-11,4.173096902400645e-13,1.4874080230909737e-16,3.322429503430695e-17
5.991348961524334e-08,0.7448618453837844,5.767276434989137e-07,1.4694066086268415e-08,1.5822993130815138e-07,1.1398747399883987e-07,0.0,0.0,9.174859227384946e-07,5.737196065465823e-11,2.9715895924094583e-10,3.039819569549348e-11,5.059501943914195e-14,1.3491395024514429e-22,2.049614160195372e-16,8.685239419282481e-12,2.156127965430702e-08,2.3748726492913877e-11,5.940615998492996e-17,3.989731770359619e-17,1.6881683093531287e-08,1.46790982776304e-14,8.885621265735155e-12,3.1144503261752393e-15,3.888630966336813e-13,8.021659460797693e-12,2.9213881329673763e-13,2.2289657460378075e-13,1.8170554925073985e-17,4.666473310965459e-18,2.7048688653987525e-15,6.80033667802149e-19,1.12299005672957e-13,7.666400186322544e-16,3.76,0.0,0.5320315416478997,0.9987804008232801,1.2130227549502835e-08,2.0031685627339258e-10,0.0032162759487036185,0.0032163131714349515,7.781181229382179e-10,1.4341960233959884e-12,0.0012185156802188013,1.008019398103248e-10,2.3260654632302374e-11,3.024526324606101e-07,3.4137579000790526e-08,3.089908038606617e-07,3.882337812131392e-07,0.0001422398256458678,7.486006388435144e-11,1.4636820694012775e-07,1.8501693183197889e-09,4.283475779490684e-12,3.6014192213313996e-10,7.186888596303483e-09,2.4739527968874733e-14,2.5043991084045787e-14,1.9543086855963256e-10,1.182723018042342e-15,2.1752050146129358e-08,1.915309210557549e-11,6.095352632560376e-11,1.943673881792082e-15,2.004149503318098e-15,4.624112584783666e-12,8.441613954430231e-16,7.013923405494926e-19,1.9451117984541122e-23,5.245500293690528e-23,1.3589438632011071e-21,5.564395564804641e-15,3.4662231336938036e-24,3.8121315347326763e-13,1.751838953530416e-17,3.3847151743556063e-12,8.621048607039646e-18,1.2317363507506433e-16,8.213578704732314e-12,2.971069821125374e-12,5.208309018064708e-17,1.2707593577727954e-11,4.3321835976631076e-13,1.5596824702623853e-16,3.5850005173647747e-17
6.129824063070445e-08,0.7448724969424283,5.948485836975069e-07,1.5457096354085876e-08,1.6569170479078656e-07,1.20639681547808e-07,0.0,0.0,9.38671029691378e-07,6.004894177019992e-11,3.182164760770471e-10,3.1494703383523655e-11,5.43398443242231e-14,1.4755678023100006e-22,2.1498532091188953e-16,8.737711600673315e-12,2.23132782657736e-08,2.5752621852697373e-11,6.69203620032534e-17,4.4021851177378954e-17,1.7670381857672433e-08,1.5634126623305965e-14,8.891575635550191e-12,3.3384735174617266e-15,4.0493457219947683e-13,8.855304762699503e-12,3.1222655143960385e-13,2.395559596559391e-13,1.993853508415458e-17,5.086879852496522e-18,2.8721694363142004e-15,7.514454918158839e-19,1.225665951241027e-13,8.566671996945231e-16,3.76,0.0,0.5319557690207617,0.9987803716948656,1.2999269882368938e-08,2.1234894236518896e-10,0.003290377672751111,0.003290416590726301,7.963845219438497e-10,1.4692164447428733e-12,0.001218515644746854,1.0923778430742053e-10,2.57438902823722e-11,3.056623544255959e-07,3.453544341291842e-08,3.2074282776982434e-07,4.0174573695096336e-07,0.0001455135031629026,8.054557632121264e-11,1.531962001556961e-07,1.8989874358127328e-09,4.48368148589645e-12,3.7139815049978646e-10,7.295969644021648e-09,2.728818708351035e-14,2.729610317873616e-14,2.0404666392567712e-10,1.3320830276089811e-15,2.25149153243965e-08,1.9360218518614845e-11,6.463319717525371e-11,2.1089061513474207e-15,2.099390106599218e-15,5.074190367069336e-12,9.289882112332894e-16,7.964155443699617e-19,2.2009217448060715e-23,5.96726439553465e-23,1.5098062820430594e-21,5.923946370937753e-15,3.9133074418235565e-24,3.8352592688471205e-13,1.7832331322276552e-17,3.440788811491278e-12,8.689598541462445e-18,1.3320601142045948e-16,8.276890031164777e-12,3.0747047440185832e-12,5.4518954109292184e-17,1.3185915699053091e-11,4.493593626541948e-13,1.6333987912916528e-16,3.860338921636394e-17
6.268299164616556e-08,0.7448831470300981,6.130255014304741e-07,1.623656131623188e-08,1.733217923458373e-07,1.274969238559127e-07,0.0,0.0,9.598551642694472e-07,6.278669520689755e-11,3.4024791723375426e-10,3.2597808665495454e-11,5.826989646208588e-14,1.6098416832849046e-22,2.2520650685846656e-16,8.789796743966745e-12,2.307310458852054e-08,2.7881027881366797e-11,7.516886967732817e-17,4.845729413172924e-17,1.8477054982693858e-08,1.6626153613027037e-14,8.89700286031948e-12,3.572594119693052e-15,4.212099470246552e-13,9.751396300084127e-12,3.3316257997252717e-13,2.5703868370957165e-13,2.183041404690541e-17,5.533151856805796e-18,3.0449903055783796e-15,8.282681127568734e-19,1.3349702006990488e-13,9.548064973460937e-16,3.76,0.0,0.5318800069023074,0.9987803423767829,1.390883932926703e-08,2.2479376750701344e-10,0.003364468824865034,0.0033645094765752813,8.146483149362678e-10,1.5042318700573654e-12,0.001218515609043543,1.1815870426573946e-10,2.8426266899383362e-11,3.08865041433665e-07,3.4931416479409766e-08,3.3263291277670376e-07,4.1539998967186536e-07,0.0001487865563074952,8.653240438893596e-11,1.6017912395742124e-07,1.947952920871106e-09,4.6884594649881004e-12,3.8277602275361777e-10,7.4032801824655314e-09,3.0032954345005254e-14,2.969167405516346e-14,2.1286873714839992e-10,1.4963035653552604e-15,2.3285923553388127e-08,1.956663831011961e-11,6.844057026609108e-11,2.2839016964107132e-15,2.196898850836655e-15,5.557492852978155e-12,1.020288318098665e-15,9.016367143114784e-19,2.4833274892070117e-23,6.768843520813164e-23,1.6735765479144546e-21,6.296925346042029e-15,4.405923642637735e-24,3.8581741102988673e-13,1.8135618596317478e-17,3.495800974369925e-12,8.75672535032952e-18,1.437790537611412e-16,8.34088872761134e-12,3.1794444561533616e-12,5.70135970314807e-17,1.3669704848925228e-11,4.657336050967875e-13,1.7085473492856393e-16,4.148659868056059e-17
6.406774266162667e-08,0.7448937956468672,6.312567422906986e-07,1.7032186428617226e-08,1.8111973960014752e-07,1.345597734194321e-07,0.0,0.0,9.81038331079589e-07,6.558520334161567e-11,3.6327557589477476e-10,3.370746711722401e-11,6.239022830592306e-14,1.7521874639531142e-22,2.356225218571523e-16,8.841739665071235e-12,2.3840740353016533e-08,3.0139061513997625e-11,8.420256561160398e-17,5.3218612022519284e-17,1.9301700412476875e-08,1.765561671079323e-14,8.90197065901882e-12,3.817024098722692e-15,4.376867351836546e-13,1.0712803876871404e-11,3.549597292740844e-13,2.753657998728209e-13,2.3851732094855656e-17,6.006174247469415e-18,3.2233727043667293e-15,9.107532567197145e-19,1.4511538580723312e-13,1.0615731733337964e-15,3.76,0.0,0.5318042552892168,0.9987803128689415,1.4859840970556408e-08,2.376554939958044e-10,0.003438549406478041,0.0034385918304860774,8.329095022688421e-10,1.5392422999570106e-12,0.001218515573108755,1.2758012762903623e-10,3.131853528883991e-11,3.120630000368331e-07,3.532585720504084e-08,3.4466035359104067e-07,4.2919627714673215e-07,0.00015205898514484846,9.282966479190374e-11,1.6731693211715954e-07,1.9970658138629986e-09,4.89780995430375e-12,3.9427576133028767e-10,7.508962107133185e-09,3.298400687732713e-14,3.2236231212194496e-14,2.2189858407326485e-10,1.6764772500886677e-15,2.4065055752130117e-08,1.9772522780459938e-11,7.237702133798621e-11,2.4690004955401563e-15,2.296680644239334e-15,6.075701441499416e-12,1.1184010833551305e-15,1.0178697519883693e-18,2.7943805676732183e-23,7.657024793181041e-23,1.851046961521935e-21,6.6834846159737275e-15,4.947507387539538e-24,3.8809871527287107e-13,1.8428810810951537e-17,3.5498293550031697e-12,8.822703590700753e-18,1.5490710136954247e-16,8.405572939681056e-12,3.285287259896361e-12,5.956756399294281e-17,1.4158936067362343e-11,4.823421131628014e-13,1.7851196779678284e-16,4.450172923630662e-17
6.545249367708777e-08,0.7449044427928402,6.495408926299209e-07,1.7843701193503064e-08,1.8908508467957108e-07,1.418287851317302e-07,0.0,0.0,1.002220535263161e-06,6.84444485718906e-11,3.8732177302116814e-10,3.4823664828090354e-11,6.670593343221964e-14,1.9028296073189755e-22,2.4623108378722414e-16,8.893765416345386e-12,2.4616173192005494e-08,3.253194341039185e-11,9.407440343354894e-17,5.832109305875058e-17,2.0144316091450167e-08,1.8722942055903643e-14,8.90653934060205e-12,4.071977892188005e-15,4.543627438840608e-13,1.1742442245803e-11,3.7763058245547444e-13,2.945584448875568e-13,2.60081580672195e-17,6.506841572557861e-18,3.4073607213306846e-15,9.991566105744656e-19,1.5744703568517193e-13,1.1775015823137523e-15,3.76,0.0,0.5317285141781977,0.9987802831712521,1.5853177528386296e-08,2.509382738506988e-10,0.003512619419021514,0.003512663653962491,8.511680842946253e-10,1.5742477350832036e-12,0.0012185155369423795,1.3751757469886754e-10,3.4431746384545375e-11,3.1525832342267726e-07,3.571909135326681e-08,3.5682456796993376e-07,4.4313443482222136e-07,0.00015533078974006378,9.944654608373799e-11,1.7460957852820845e-07,2.0463262047534264e-09,5.111733207390153e-12,4.0589760382929593e-10,7.613150205796316e-09,3.615181018008872e-14,3.493539185837783e-14,2.3113772225709715e-10,1.8737496662599653e-15,2.4852298622907462e-08,1.9978027362911193e-11,7.644392481592025e-11,2.6645472440861776e-15,2.398740467281786e-15,6.630543366940294e-12,1.2236754842507184e-15,1.1459716483276494e-18,3.136237264597064e-23,8.639012451497796e-23,2.0430406868812712e-21,7.0837755008926964e-15,5.54166570481313e-24,3.9038005208243646e-13,1.8712474537086592e-17,3.6029482684467055e-12,8.887789553294758e-18,1.6660446428550064e-16,8.470941337118672e-12,3.392232205959605e-12,6.218141513780867e-17,1.465358918659969e-11,4.991860232911446e-13,1.8631084408928344e-16,4.765082285570486e-17
6.683724469254888e-08,0.7449150884681507,6.67876756630796e-07,1.8670839497914743e-08,1.9721735879338256e-07,1.4930449889022742e-07,0.0,0.0,1.023401782470084e-06,7.136441331746729e-11,4.124088581875934e-10,3.594641593638079e-11,7.122214562004401e-14,2.0619909073024146e-22,2.5703007932791057e-16,8.946080880327118e-12,2.539939611515683e-08,3.506499752838672e-11,1.0483942980849828e-16,6.378034722588456e-17,2.1004899964594406e-08,1.9828544754048337e-14,8.91076264258589e-12,4.337672598411784e-15,4.712360517304748e-13,1.2843269992344757e-11,4.011874817147078e-13,3.1463783962092827e-13,2.8305491383718946e-17,7.03605832368058e-18,3.597001425626934e-15,1.0937377153104076e-18,1.7051754055420263e-13,1.3031453380931395e-15,3.76,0.0,0.531652783565983,0.9987802532836277,1.6889749327615963e-08,2.646462519077505e-10,0.003586678863925583,0.00358672494850795,8.694240613663582e-10,1.609248176090532e-12,0.001218515500544311,1.4798665534695182e-10,3.777725163180314e-11,3.1845291130505497e-07,3.6111414534390596e-08,3.6912508584613386e-07,4.5721438678832195e-07,0.0001586019701581432,1.0639230812385598e-10,1.8205701720464867e-07,2.0957342310573484e-09,5.330229493400784e-12,4.1764180356759857e-10,7.7159722812137e-09,3.954712069221784e-14,3.7794863958343024e-14,2.4058769073204103e-10,2.0893206826626348e-15,2.5647644129683412e-08,2.0183293101904247e-11,8.064265471728461e-11,2.8708913958346935e-15,2.5030833710210233e-15,7.223791854192454e-12,1.3364701412121132e-15,1.2868436493923176e-18,3.5111613513819945e-23,9.722444937271474e-23,2.2504123658143847e-21,7.497948650813836e-15,6.192181383749859e-24,3.926708088861714e-13,1.8987179716138203e-17,3.655228626004538e-12,8.95222245927133e-18,1.7888542376947643e-16,8.536993065305163e-12,3.50027902448047e-12,6.485572488405686e-17,1.51536483869407e-11,5.162665736777587e-13,1.9425073899242558e-16,5.0935869953980085e-17
