Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68),S(698),CHF3(42),S(5948),S(3043),S(706),S(2408)
4.606390578100352e-10,0.7431185148706296,1.6518497920742753e-11,4.027653282120092e-15,5.275694487525691e-12,4.725025178706914e-13,0.0,0.0,3.865912259174141e-09,1.7581202347986604e-15,4.88138723826652e-17,7.881751748413358e-18,1.4126315648109375e-19,1.6071465540475754e-31,3.0491613258609294e-22,2.497611548018762e-15,7.531726881389295e-13,1.7922925520002933e-18,3.0933529284249424e-27,5.198174324606671e-26,1.7106040425811025e-13,6.756279915277917e-22,1.1545801981483483e-13,7.537278491325994e-24,1.6493185780205889e-19,4.5635542411026965e-22,2.46082411213741e-16,6.023638481267059e-16,1.8700788018042258e-28,1.3492326078067438e-25,2.108872269170398e-23,3.2639182809193577e-26,7.896491247792413e-20,5.376504800920773e-24,3.76,0.0,0.8471282476934578,0.9994327861345954,4.2146607453102294e-15,4.835407051325121e-17,1.4386334475395198e-05,1.4386334777425084e-05,2.044946320505654e-13,8.407030107134174e-17,0.0005672099941741039,4.799137759283975e-17,2.822505333206775e-18,3.8362861852173624e-09,1.7684884127114938e-11,3.552330319925778e-13,1.4367212839396105e-11,5.372349108236177e-07,2.572895389765027e-16,5.27693354590709e-12,5.222051154942622e-11,3.48736530145687e-17,1.4699068704132462e-13,9.757924311868814e-13,4.717304160955033e-21,8.9931590081001e-22,1.196909255891509e-13,3.218945799272833e-24,7.53221710391697e-13,3.637071136151102e-14,3.3797532622095126e-18,2.7527942385999294e-23,1.5164633186299722e-21,2.477848719007859e-19,2.9362030561517844e-24,6.550211703097422e-29,4.368818508949544e-33,1.2300087187362669e-26,3.0043409181244454e-28,8.95026326945827e-24,2.4125535692892782e-33,2.6759851981656988e-17,1.0323033902570808e-23,2.869906060184936e-17,1.7918797907802802e-22,1.6802576505043475e-26,3.92155277500346e-13,2.046475930499912e-16,2.010788491617205e-23,2.05764865344996e-17,5.985633526328946e-18,1.1375564751579455e-22,9.841366533012165e-27,2.825353879537409e-12,1.1423743586064071e-26,5.3729919740898866e-18,2.55548980570406e-23,3.663342858383498e-21,5.2612553663286827e-11,4.409008283092901e-31,1.6351615181839198e-21,7.796365444802482e-20,3.2110162273930326e-24,2.6436657361158768e-34,1.3308195410670194e-25,6.0662427547762555e-21,1.481593349902143e-26
4.711792174484416e-10,0.7431185593117563,1.7285761747169782e-11,4.2469906469294346e-15,5.519817338932089e-12,4.844972278960241e-13,0.0,0.0,3.954350272914109e-09,1.8394892896544473e-15,5.224099306021179e-17,8.5637253023213e-18,1.5119597876334079e-19,1.7202376228741423e-31,3.191604710985899e-22,2.6114518073637108e-15,7.879563010845152e-13,1.9182053700151608e-18,3.398902408261477e-27,5.663237212380219e-26,1.789782269218374e-13,7.230355489985831e-22,1.1804158613421528e-13,8.24929782933949e-24,1.7646299275101929e-19,5.039589791691132e-22,2.5749950401827176e-16,6.299670584572054e-16,2.09367342653118e-28,1.4434570761459769e-25,2.308230976909003e-23,3.5777485125469664e-26,8.451702709168417e-20,5.886116391348763e-24,3.76,0.0,0.8471279122776867,0.9994261706226943,4.510597307649922e-15,5.174596207706175e-17,1.4715513973041477e-05,1.4715514288796629e-05,2.13411045650221e-13,8.78917449670973e-17,0.0005738254173910369,5.027009710466564e-17,2.9661397167960616e-18,3.923355744151949e-09,1.8492330325813266e-11,3.799784474885996e-13,1.5030291420300123e-11,5.495274078606171e-07,2.6949829593788664e-16,5.5211486164452866e-12,5.337758948743323e-11,3.662509855351634e-17,1.5363940534124933e-13,1.0207416685224964e-12,4.926120928946134e-21,9.492432041610835e-22,1.2246987431779785e-13,3.440819898933059e-24,7.880087618465797e-13,3.799779130406245e-14,3.616876520451672e-18,2.953337913245397e-23,1.6376495738796437e-21,2.6474369825981837e-19,3.20736679808841e-24,7.161791943796433e-29,4.770127427268175e-33,1.3759994521647703e-26,3.3976885088008523e-28,9.847743154610655e-24,2.6233828049919e-33,2.8491633461852e-17,1.1117038243660281e-23,3.069249369737674e-17,1.9142359522476517e-22,1.839270835889153e-26,3.999464529742024e-13,2.1409349844099942e-16,2.153144584705229e-23,2.201142890852233e-17,6.262026615191662e-18,1.1984820068286773e-22,1.0766036987452573e-26,2.956128550506537e-12,1.207103924697523e-26,5.749528145081478e-18,2.794866860835549e-23,4.009946880132863e-21,5.37873293634336e-11,4.913537127858132e-31,1.7894417256851044e-21,8.530932059275266e-20,3.513972693645959e-24,3.0263534321515497e-34,1.488719457627376e-25,6.492109994834861e-21,1.585514612404229e-26
4.81719377086848e-10,0.7431186037528678,1.8070662913619752e-11,4.474955393767332e-15,5.769458754433236e-12,4.965725118281557e-13,0.0,0.0,4.042787722108004e-09,1.9226986489356118e-15,5.582484080255099e-17,9.287450274447962e-18,1.615843642345966e-19,1.838524994499738e-31,3.3373597081471116e-22,2.7277491750375024e-15,8.235215515142794e-13,2.0498839446256937e-18,3.726582145817919e-27,6.158635411989103e-26,1.8707517197731913e-13,7.726085961133219e-22,1.2062258481644555e-13,9.010522146945625e-24,1.8851706908949978e-19,5.552711620152425e-22,2.6917654437949493e-16,6.581760805578331e-16,2.3381441833328325e-28,1.541945305302854e-25,2.52138287551604e-23,3.9154375691522915e-26,9.032376510901495e-20,6.431141709441993e-24,3.76,0.0,0.8471275768620442,0.9994197345071391,4.820070548984148e-15,5.529269701423544e-17,1.504469334166001e-05,1.5044693671435576e-05,2.2249418004105065e-13,9.179497293903812e-17,0.0005802614442570916,5.260435637226436e-17,3.113700824904096e-18,4.010394074250825e-09,1.9317297915026675e-11,4.0583928364828367e-13,1.5708241100532267e-11,5.618198915468699e-07,2.820034308995229e-16,5.770886666545603e-12,5.4533019007689267e-11,3.8422748576680574e-17,1.6042822747333119e-13,1.0666931517487371e-12,5.139051419635864e-21,1.0008681046106434e-21,1.252506391574976e-13,3.6724794413505824e-24,8.23577607734783e-13,3.965798204123824e-14,3.864828718938688e-18,3.16371554573952e-23,1.765062813414876e-21,2.82446300303071e-19,3.496633869686976e-24,7.814829445245253e-29,5.197903685463851e-33,1.5354795417221834e-26,3.833867798070477e-28,1.0811967146646462e-23,2.8470051003166418e-33,3.029038357996678e-17,1.1953441746272564e-23,3.2775148909151046e-17,2.0418808801480972e-22,2.009305572517868e-26,4.0768960534728643e-13,2.2375133608211323e-16,2.302027372904417e-23,2.3511114947762967e-17,6.5446281470654234e-18,1.261336399114884e-22,1.1756427298450913e-26,3.089861583172937e-12,1.2742241708613472e-26,6.143220558460474e-18,3.050555010222773e-23,4.380565494000697e-21,5.496082710965458e-11,5.4630612434470995e-31,1.954365450308102e-21,9.316082034151267e-20,3.837864288474622e-24,3.4540630955087406e-34,1.6612013462543973e-25,6.93745868825755e-21,1.694179482392722e-26
4.922595367252544e-10,0.743118648193964,1.887321547725558e-11,4.711741549446881e-15,6.024618597678089e-12,5.087302015711901e-13,0.0,0.0,4.131224622594957e-09,2.0077482980800867e-15,5.956891653023744e-17,1.0054446031319427e-17,1.7243857175257285e-19,1.962126494523692e-31,3.4864302910774215e-22,2.8464985515966196e-15,8.598682102602727e-13,2.187457607668816e-18,4.0774106206167046e-27,6.68564480856837e-26,1.9535123939080263e-13,8.243953293512143e-22,1.2320101848692368e-13,9.823157955462874e-24,2.0110547663854657e-19,6.104833434481108e-22,2.8111359304586516e-16,6.86990109618804e-16,2.6049185918096363e-28,1.6447895817955423e-25,2.7489479623152135e-23,4.278349943386252e-26,9.63908591775363e-20,7.013186406504084e-24,3.76,0.0,0.8471272414465303,0.9994134729197418,5.143383051600895e-15,5.899771560531957e-17,1.5373872581249826e-05,1.537387292534044e-05,2.317426754162859e-13,9.577978511059829e-17,0.0005865229429602741,5.4994340359795e-17,3.2652051357139585e-18,4.0974012063505955e-09,2.01597547748043e-11,4.328394430348155e-13,1.6401056274594086e-11,5.741123618824118e-07,2.9480582298540013e-16,6.026147659702702e-12,5.568680289187608e-11,4.0266712285116335e-17,1.6735671554390944e-13,1.1136462412370554e-12,5.356071754462828e-21,1.0542161680138043e-21,1.2803322117888223e-13,3.9141204720497834e-24,8.59928022373949e-13,4.1351130877175764e-14,4.123850723561471e-18,3.3841912405263537e-23,1.8988340529639842e-21,3.0090794726952924e-19,3.80476842274483e-24,8.51111343354202e-29,5.653226249263499e-33,1.709356118362318e-26,4.316554612070324e-28,1.1846213178361081e-23,3.083857117239421e-33,3.2156901459909753e-17,1.283357312990764e-23,3.4948891613597056e-17,2.174913074491635e-22,2.1908590416486023e-26,4.1538503083471905e-13,2.336210310925403e-16,2.4575758037449634e-23,2.5076932813349187e-17,6.8334362098330514e-18,1.326143078361677e-22,1.281574132126785e-26,3.2265529720132535e-12,1.3435648283414154e-26,6.554448191416328e-18,3.323265183843811e-23,4.776281161190791e-21,5.6133048406526765e-11,6.0605100468011165e-31,2.130408553922835e-21,1.0154070228733042e-19,4.183632485219961e-24,3.930926916922268e-34,1.8492449368195848e-25,7.402725389881662e-21,1.8076933387835382e-26
5.027996963636608e-10,0.7431186926350453,1.9693433459303347e-11,4.95754324400452e-15,6.2852967344126296e-12,5.209721304892855e-13,0.0,0.0,4.2196609897666105e-09,2.0946382228678908e-15,6.347672097440152e-17,1.0866249226428483e-17,1.8376886273551243e-19,2.0911600269864598e-31,3.63882043489018e-22,2.9676948459187013e-15,8.96996048348011e-13,2.331055709125166e-18,4.452426098533808e-27,7.245566615844034e-26,2.0380642912853795e-13,8.784439345278858e-22,1.2577688976788475e-13,1.0689459387360169e-23,2.142395920366828e-19,6.697917227179141e-22,2.9331071000673347e-16,7.164083421308801e-16,2.8954857114431216e-28,1.7520820643575466e-25,2.9915597068341384e-23,4.667901494180443e-26,1.0272404333644151e-19,7.633891868095346e-24,3.76,0.0,0.8471269060311449,0.9994073811312695,5.480837390186453e-15,6.286445711645903e-17,1.5703051691809933e-05,1.5703052050509727e-05,2.411551831885692e-13,9.984598203328623e-17,0.0005926146427331887,5.744023457494471e-17,3.4206685716071205e-18,4.184377170827201e-09,2.101966883871117e-11,4.610027847495516e-13,1.7108731344162253e-11,5.864048188672777e-07,3.079063503950425e-16,6.286931561304067e-12,5.683894391695797e-11,4.215709123879469e-17,1.7442443281328064e-13,1.161600297793346e-12,5.577158248061673e-21,1.109312988170637e-21,1.3081762145261255e-13,4.165938163455482e-24,8.970597802740943e-13,4.307708578542752e-14,4.394183341123892e-18,3.615030921105569e-23,2.039092122086286e-21,3.201438952848823e-19,4.132548945907578e-24,9.252467689359321e-29,6.137191265858507e-33,1.898574223508103e-26,4.849642586672185e-28,1.2953834621726791e-23,3.334378434067854e-33,3.409196410604561e-17,1.3758775694626792e-23,3.7215581686876505e-17,2.3134302416436726e-22,2.3844393368287767e-26,4.230330238099452e-13,2.437025087323699e-16,2.6199282185773615e-23,2.6710268109013954e-17,7.128448894169056e-18,1.392925411674104e-22,1.39472681662899e-26,3.3662027115041326e-12,1.4150398621687063e-26,6.983589814473055e-18,3.613722416458292e-23,5.1982000495181816e-21,5.73039947568388e-11,6.708932501470068e-31,2.3180570874677524e-21,1.1047199435993116e-19,4.5522393500177216e-24,4.461350186246095e-34,2.053870831506015e-25,7.888346770004537e-21,1.9261615296415062e-26
5.133398560020673e-10,0.7431187370761115,2.0531330844943345e-11,5.21255471258186e-15,6.551493031978633e-12,5.333001333932868e-13,0.0,0.0,4.308096838625099e-09,2.1833684093772007e-15,6.755175468341795e-17,1.1724411717940354e-17,1.9558550111095188e-19,2.2257435770976092e-31,3.7945341157966357e-22,3.0913329750214652e-15,9.349048369776247e-13,2.480807618490785e-18,4.852682949110729e-27,7.839727164215428e-26,2.1244074115677982e-13,9.348025868106036e-22,1.2835020127853125e-13,1.1611728005812128e-23,2.279307788812153e-19,7.333969755661623e-22,3.0576795451652176e-16,7.464299758778073e-16,3.2114011713752816e-28,1.86391478586535e-25,3.2498650119478313e-23,5.085563192387991e-26,1.0932905299145563e-19,8.294935251919202e-24,3.76,0.0,0.8471265706158881,0.999401454533427,5.83273613231369e-15,6.689635980316715e-17,1.603223067333936e-05,1.6032231046941956e-05,2.5073036563046825e-13,1.0399336468549615e-16,0.0005985411518715372,5.994222506546746e-17,3.580106654009894e-18,4.271321997654826e-09,2.1897008093077114e-11,4.903531247009153e-13,1.783126071767165e-11,5.986972625015005e-07,3.213058903885265e-16,6.553238338129035e-12,5.7989444855212375e-11,4.4093981378991894e-17,1.816309436854455e-13,1.21055468263297e-12,5.80228740488755e-21,1.1661841870135466e-21,1.336038410493756e-13,4.428126852030118e-24,9.349726561187605e-13,4.48356953935683e-14,4.6760673196106196e-18,3.8565018377103453e-23,2.1859620581668017e-21,3.401694020312088e-19,4.480767994591201e-24,1.0040749757875793e-28,6.650911028771338e-33,2.1041197034459236e-26,5.437268592532962e-28,1.413826466071202e-23,3.599010653914693e-33,3.609632853338224e-17,1.473040680406612e-23,3.9577073569304215e-17,2.45752931352515e-22,2.590565450144988e-26,4.306338768484127e-13,2.5399569437722767e-16,2.789222060417769e-23,2.841250390820904e-17,7.429664293381584e-18,1.4617067074529505e-22,1.515438052201564e-26,3.5088107961222196e-12,1.489137272655402e-26,7.431023992376629e-18,3.9226655832051643e-23,5.647451994945087e-21,5.847366766159532e-11,7.411506459027485e-31,2.5178072365348976e-21,1.199782007384052e-19,4.9446675134802915e-24,5.050030218494663e-34,2.276143615594523e-25,8.394759635225609e-21,2.0496893730808657e-26
5.238800156404737e-10,0.7431187815171628,2.138692158341631e-11,5.476970293279338e-15,6.823207359692763e-12,5.457160465472868e-13,0.0,0.0,4.396532183745319e-09,2.273938844012936e-15,7.179751801859236e-17,1.2630501860832749e-17,2.078987533104774e-19,2.3659952095452625e-31,3.953575311332321e-22,3.217407864196276e-15,9.735943475361636e-13,2.6368427236069216e-18,5.279254806329295e-27,8.469478012587228e-26,2.2125417544178571e-13,9.935194507101909e-22,1.3092095563493523e-13,1.2592312898440796e-23,2.4219038761257853e-19,8.015045752661765e-22,3.184853850815534e-16,7.770542099401215e-16,3.554284592285758e-28,1.9803796523588388e-25,3.524524232988494e-23,5.532859189337111e-26,1.1621162491012204e-19,8.9980294647825e-24,3.76,0.0,0.8471262352007599,0.9993956886505797,6.199381838140097e-15,7.109686090799899e-17,1.6361409525837112e-05,1.6361409914635626e-05,2.6046689607112734e-13,1.0822173447296836e-16,0.0006043069460095422,6.250049842193472e-17,3.743534386129441e-18,4.358235716367572e-09,2.279174057744604e-11,5.209142354649996e-13,1.85686388105817e-11,6.109896927851111e-07,3.3500531929981845e-16,6.82506795872845e-12,5.913830847421412e-11,4.6077471495661314e-17,1.8897581371333684e-13,1.260508757397089e-12,6.0314359210174386e-21,1.2248554144237483e-21,1.3639188103988564e-13,4.700880015627676e-24,9.736664247773171e-13,4.6626808992336424e-14,4.969743348018574e-18,4.108873649936768e-23,2.3395667904672064e-21,3.6099971556693203e-19,4.85023236456586e-24,1.0877851379721311e-28,7.195514572199394e-33,2.3270176741918478e-26,6.083802531162994e-28,1.540301089183021e-23,3.878198028888228e-33,3.8170730441711315e-17,1.5749838159914162e-23,4.2035216224722443e-17,2.6073064369257614e-22,2.809767278865631e-26,4.381878807042131e-13,2.645005135371178e-16,2.9655941708714446e-23,3.018502073465011e-17,7.73708050351436e-18,1.5325102152106553e-22,1.6440537104623198e-26,3.65437722034416e-12,1.5658351560615406e-26,7.897129083596118e-18,4.25084753912042e-23,6.125190520404641e-21,5.964206862001525e-11,8.171533682207009e-31,2.7301653486492856e-21,1.3008330340728873e-19,5.361920184590465e-24,5.701961016630622e-34,2.5171702027767706e-25,8.922400917785327e-21,2.178382156411878e-26
5.344201752788801e-10,0.7431188259581987,2.2260219587912025e-11,5.750984429215655e-15,7.1004395883122515e-12,5.582217076538685e-13,0.0,0.0,4.484967039337351e-09,2.366349513459475e-15,7.621751116118151e-17,1.3586102253935936e-17,2.2071888821743013e-19,2.5120330715249423e-31,4.1159480000544034e-22,3.3459144468114916e-15,1.0130643515773096e-12,2.7992904322122948e-18,5.733230135529721e-27,9.136195714372103e-26,2.302467319498181e-13,1.0546426800978259e-21,1.3348915545017798e-13,1.363361046800334e-23,2.570297556736961e-19,8.743243488332626e-22,3.31463059486524e-16,8.082802446868176e-16,3.925825139546832e-28,2.101568445167237e-25,3.81621113505345e-23,6.011370928899356e-26,1.2337749719653405e-19,9.744923204431469e-24,3.76,0.0,0.84712589978576,0.9993900791203597,6.581077060914488e-15,7.54693966646302e-17,1.6690588249302176e-05,1.6690588653589277e-05,2.703634585025435e-13,1.1253089322745823e-16,0.0006099163875152467,6.511524177407074e-17,3.910966418061625e-18,4.445118356122858e-09,2.3703834383760567e-11,5.527098465812859e-13,1.9320860044926602e-11,6.232821097181398e-07,3.4900551252110587e-16,7.102420392890545e-12,6.028553753686901e-11,4.810764538364091e-17,1.9645860958753072e-13,1.3114618841257766e-12,6.26458068044966e-21,1.285352348448751e-21,1.3918174249488122e-13,4.984390314487355e-24,1.0131408612846788e-12,4.845027651887526e-14,5.2754520566461885e-18,4.3724186640627245e-23,2.5000253320135515e-21,3.82650089967216e-19,5.24176281365657e-24,1.176569762766353e-28,7.77214654343213e-33,2.568335700456298e-26,6.793875829179581e-28,1.6751660266215678e-23,4.172386510353107e-33,4.031588652204272e-17,1.6818455235071825e-23,4.459185321205473e-17,2.762856994616279e-22,3.0425856102998295e-26,4.4569532435800686e-13,2.752168918292925e-16,3.149180456211962e-23,3.202919659266713e-17,8.05069562317644e-18,1.6053591263316132e-22,1.780928032012053e-26,3.8029019786466005e-12,1.6443597773312074e-26,8.382283241291901e-18,4.5990348285355566e-23,6.632592793439088e-21,6.080919912953684e-11,8.992450164429543e-31,2.9556478733144637e-21,1.4081175875571002e-19,5.805021119515181e-24,6.4224536749427885e-34,2.7781032510055626e-25,9.471707698518663e-21,2.312345137166579e-26
5.449603349172865e-10,0.7431188703992196,2.315123873568476e-11,6.034791666138385e-15,7.383189590458214e-12,5.708189558621529e-13,0.0,0.0,4.573401419202815e-09,2.4606004047137146e-15,8.081523410753452e-17,1.459281125067272e-17,2.340561771628151e-19,2.6639753907181535e-31,4.281656161794685e-22,3.4768476644651394e-15,1.0533146208356021e-12,2.968280170566077e-18,6.215716222384289e-27,9.841281953467042e-26,2.39418410647142e-13,1.118220418195257e-21,1.3605480333423987e-13,1.4738064546550612e-23,2.7246020737365745e-19,9.52070898589759e-22,3.4470103477868623e-16,8.401072817799883e-16,4.327778380043936e-28,2.227572819714864e-25,4.125612916265129e-23,6.522734808440634e-26,1.3083240928687209e-19,1.0537400931907652e-23,3.76,0.0,0.8471255643708887,0.9993846217072269,6.9781243466411556e-15,8.00174022951403e-17,1.7019766843733547e-05,1.70197672638014e-05,2.804187478156786e-13,1.169206432073307e-16,0.0006153737119284734,6.77866427937894e-17,4.082416915831689e-18,4.531969945657087e-09,2.463325765689022e-11,5.857636443836859e-13,2.008791884962454e-11,6.355745133006145e-07,3.6330734451726156e-16,7.385295612064878e-12,6.143113480139474e-11,5.018458013129576e-17,2.0407889914260687e-13,1.3634134252769065e-12,6.501698757274572e-21,1.3477006950860385e-21,1.4197342648512661e-13,5.278849564280883e-24,1.0533957408555275e-12,5.0305948567476855e-14,5.593434016897168e-18,4.6474096789680993e-23,2.6674547034136352e-21,4.051357728447198e-19,5.656194252874213e-24,1.2706247422618578e-28,8.381967908640498e-33,2.8291819408213674e-26,7.572368259423397e-28,1.8187873068372186e-23,4.482024457651814e-33,4.253249290584493e-17,1.793765760463017e-23,4.7248822636699635e-17,2.924275592498414e-22,3.2895721299384784e-26,4.53156494988855e-13,2.861447549994604e-16,3.340116232905142e-23,3.394640694409835e-17,8.370507753660305e-18,1.6802765731450574e-22,1.9264239435312445e-26,3.954385065506186e-12,1.7253465076913746e-26,8.886864412722018e-18,4.9680078537984183e-23,7.170859649230828e-21,6.197506068581536e-11,9.877820084206936e-31,3.1947813952920886e-21,1.5218849947406814e-19,6.27501463858915e-24,7.217140446136051e-34,3.0601391643051115e-25,1.0043117193890153e-20,2.4516835420997864e-26
5.555004945556929e-10,0.7431189148402252,2.4059992867939372e-11,6.328586654682223e-15,7.671457240046064e-12,5.835096317514507e-13,0.0,0.0,4.661835336802298e-09,2.5566915050339942e-15,8.559418667650649e-17,1.5652240512728453e-17,2.4792089387217723e-19,2.8219404786677285e-31,4.450703777335352e-22,3.610202466770912e-15,1.0943449272045322e-12,3.1439413852106904e-18,6.727833844075481e-27,1.0586163284984237e-25,2.487692115000275e-13,1.1843007975933961e-21,1.3861790189415062e-13,1.590816616462168e-23,2.884930540680869e-19,1.0349630477137179e-21,3.581993672969355e-16,8.725345241656182e-16,4.76197243399042e-28,2.358484307873727e-25,4.453430160710571e-23,7.068646708498917e-26,1.385821019240874e-19,1.137728291792427e-23,3.76,0.0,0.8471252289561458,0.9993793122815172,7.390826234606669e-15,8.47443120144404e-17,1.7348945309130206e-05,1.7348945745270537e-05,2.9063146936773406e-13,1.213907870960654e-16,0.000620683048913524,7.051488969131872e-17,4.257899737436155e-18,4.618790513354135e-09,2.5579978593742994e-11,6.200992723268885e-13,2.0869809659990778e-11,6.478669035325628e-07,3.77911688809511e-16,7.673693588792886e-12,6.257510302135803e-11,5.2308348419269666e-17,2.118362513446764e-13,1.4163627436971053e-12,6.742767411603867e-21,1.4119261885359593e-21,1.4476693408140848e-13,5.584448781503092e-24,1.09443083886241e-12,5.219367637128462e-14,5.92392974159403e-18,4.934120860767945e-23,2.8419678901115138e-21,4.2847202202403377e-19,6.094375459271764e-24,1.3701492587130288e-28,9.026154720337973e-33,3.11070865125792e-26,8.424439957416476e-28,1.9715388491546434e-23,4.807561622825708e-33,4.482122767130205e-17,1.910885832223881e-23,5.000795723029992e-17,3.0916560829012337e-22,3.551289404723721e-26,4.605716780269853e-13,2.972840288927185e-16,3.538535844813573e-23,3.593802474238705e-17,8.696514998757774e-18,1.7572856299030795e-22,2.080912744836484e-26,4.1088264753995625e-12,1.8099586783336277e-26,9.411250340302441e-18,5.358560554787319e-23,7.741215543787107e-21,6.313965478272872e-11,1.0831347244351087e-30,3.448102568319015e-21,1.6423893079505714e-19,6.772965591853802e-24,8.091996761813611e-34,3.3645218565091824e-25,1.0637066781358823e-20,2.5965025683614467e-26
