Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39)
0.0002885584403011711,0.5804887247307579,1.2235977112467431e-06,5.040965011339209e-08,9.534385856189209e-07,0.000834018160839401,0.0,0.0,0.0005250181917767343,5.281321155482798e-05,0.00014223886819908192,4.6963399696289143e-07,2.498316475763572e-10,5.701157280691621e-22,2.1776106201156927e-16,1.0016731999446919e-11,1.4758334953630324e-06,2.064238744090537e-06,3.918840008550761e-12,4.461831395620229e-16,4.1812251853434175e-07,6.558049029181835e-15,3.5030980332268353e-13,1.04520117638282e-08,8.023036417892057e-10,2.1066648858189327e-06,3.4279048182401657e-13,1.0764811433878186e-08,2.6074227489676063e-09,6.202261320663385e-13,4.924374095267193e-12,7.456187267471211e-15,1.5549318394525742e-10,1.7962586995010287e-09,3.76,0.0,0.8661377757753783,0.9987792598175251,0.0006485606404820353,1.6990760850742264e-05,0.03620477343585089,0.03636373930770169,1.521036316492501e-11,1.9361780255196947e-15,9.469975838965755e-05,4.999823796430164e-09,4.954970235671814e-07,2.8868968218298425e-06,1.1508289194352104e-06,0.0013768186273290242,0.00021796121020813797,1.0987460804949418e-05,3.932569667240962e-09,0.00029421553912162095,1.1429507175525779e-07,2.704449153765118e-09,1.282728339610208e-07,9.464701217894507e-08,7.022615247178373e-10,5.105505368204003e-10,8.032041792344081e-07,3.072312394102214e-08,7.1737513977879e-06,7.443085785481902e-09,4.50954876592535e-08,2.5997319912123672e-06,1.1188000877215085e-14,4.4586545052557205e-07,2.4276324705732166e-09,1.2496199478883324e-09,3.043898049878303e-15,5.260342671835713e-13,1.3532400032529555e-14,2.2944537783493818e-10,2.579169787207882e-16,2.330842259864733e-12,9.178609688199656e-16,3.4588384222159375e-09,5.934245839571762e-17,2.2688315374330537e-15,3.641639568719153e-12,1.1202956598854058e-06,6.711107976301193e-14,5.451393745924609e-07,3.0394424620346784e-08,1.2408402417968624e-09,1.0053236630020314e-16,1.1009028144405694e-05
0.00029674297454086685,0.5805967525884174,1.2551435040461797e-06,5.2073854579161696e-08,9.802395693619302e-07,0.0008688274667399151,0.0,0.0,0.0005395359042940911,5.6441683492015424e-05,0.00015011980371297556,5.103525858691592e-07,2.6881192279135246e-10,6.37162992929046e-22,2.372469135521191e-16,1.0639027990072701e-11,1.5408233278233064e-06,2.2299672397356368e-06,4.351056858166484e-12,4.846156469527407e-16,4.4205040178100513e-07,6.937811988548994e-15,3.742769178449132e-13,1.1355775959840961e-08,8.603427697188997e-10,2.2769606566026266e-06,3.6600154888721154e-13,1.1657849024573517e-08,2.861476179092832e-09,6.788635385757635e-13,5.320567463439982e-12,8.211202901059019e-15,1.643386985309414e-10,1.929729846833745e-09,3.76,0.0,0.8650595670724681,0.9987400178810764,0.0006756879209511488,1.7989445189474607e-05,0.0372076599655411,0.037375765660261434,1.5631700536563733e-11,1.989866301669477e-15,9.46960376481615e-05,5.281613980034317e-09,5.23713595379501e-07,2.961269134615357e-06,1.1808400571902058e-06,0.001434462553154029,0.0002269757025282588,1.1022251577012266e-05,4.153169641828201e-09,0.0003005452242444622,1.2046510830476114e-07,2.919669643016717e-09,1.3525343533834624e-07,9.847278198274852e-08,7.522484596423198e-10,5.462507917093612e-10,8.405358928538815e-07,3.2920780399460774e-08,7.3791931955128365e-06,7.633117033396824e-09,4.824717574003704e-08,2.8287131306513485e-06,1.207888734463748e-14,4.7138116754312957e-07,2.5659881901944385e-09,1.3387152519653772e-09,3.260915230310643e-15,5.789866316001215e-13,1.4795588136848384e-14,2.452737173179456e-10,2.76305008902565e-16,2.492273799969055e-12,9.746791575625246e-16,3.5987440601778945e-09,6.301576283882219e-17,2.427806749506776e-15,3.7922477629926285e-12,1.2219483576170962e-06,7.18456557424785e-14,5.708095906119452e-07,3.268069414550223e-08,1.333913077603523e-09,1.067095939415178e-16,1.13365793917328e-05
0.00030492750878056263,0.5807047958201843,1.287506549211274e-06,5.379302780274949e-08,1.0079856374244734e-06,0.0009044900469749053,0.0,0.0,0.0005540513372896814,6.0199419758546306e-05,0.00015820523769537813,5.538920971479534e-07,2.8909739752742755e-10,7.115809791589266e-22,2.582887165835775e-16,1.1291682668140259e-11,1.6084051859517578e-06,2.4064979033392476e-06,4.82392502065364e-12,5.256166045034524e-16,4.6663675803444687e-07,7.328510846089969e-15,3.9978948132182583e-13,1.2323909155527524e-08,9.217695102658324e-10,2.4576359408401427e-06,3.903706198983904e-13,1.2608551727602594e-08,3.1382737769145283e-09,7.42797061057555e-13,5.744134885545224e-12,9.027299469836361e-15,1.7358813143611e-10,2.070523628223045e-09,3.76,0.0,0.8639808844169378,0.9987001714906281,0.0007035719816227769,1.903171296054467e-05,0.03820917605277296,0.038386696325102214,1.60524621548119e-11,2.0434871231088134e-15,9.469225959515167e-05,5.575729458474442e-09,5.531715168196907e-07,3.0377927652142446e-06,1.2117316961998438e-06,0.0014935895192998048,0.0002362140427281246,1.1059091325168518e-05,4.382835382531786e-09,0.00030681724077241473,1.268564698847357e-07,3.147731226160565e-09,1.424837056853319e-07,1.0245853031116923e-07,8.054015116798897e-10,5.841361326822308e-10,8.791488768164083e-07,3.525796446701026e-08,7.584723069309583e-06,7.828602081885713e-09,5.1545503937191744e-08,3.0709986668875003e-06,1.3022985402791602e-14,4.979518902143452e-07,2.7100219659253542e-09,1.4334431375695036e-09,3.4916518967937773e-15,6.370029822266153e-13,1.6171184914968058e-14,2.619194339558936e-10,2.9585548525025997e-16,2.6634510467337983e-12,1.0342529952776327e-15,3.744480938222056e-09,6.686721439228902e-17,2.5941902774038718e-15,3.9465958963998566e-12,1.3304031661570768e-06,7.680960043880782e-14,5.973985205798594e-07,3.510525872882694e-08,1.4325890035147676e-09,1.1318007006949626e-16,1.1665269596439619e-05
0.0003131120430202584,0.5808128577763516,1.320687468992127e-06,5.556818267337549e-08,1.0366868453085726e-06,0.0009410265392527401,0.0,0.0,0.0005685693232786735,6.408714244573892e-05,0.0001664965220901552,6.004220837616031e-07,3.107718720918308e-10,7.941114791453384e-22,2.809950801515347e-16,1.1975868510899641e-11,1.6786489012568902e-06,2.594429232617322e-06,5.3407590176747476e-12,5.693166491857762e-16,4.918810023956681e-07,7.730178991263818e-15,4.269369524006248e-13,1.3360384140145233e-08,9.8674602430359e-10,2.6491805795927e-06,4.1594229555340515e-13,1.3620113353781115e-08,3.4397460726452507e-09,8.124667401392158e-13,6.19674695785767e-12,9.908482471076564e-15,1.832559512649788e-10,2.2189570331204274e-09,3.76,0.0,0.8629016792372884,0.9986596972834744,0.0007322390467831158,2.01192773115636e-05,0.0392093159494942,0.03939652997706618,1.6472645604941798e-11,2.0970405493919714e-15,9.46884220154837e-05,5.882582726201611e-09,5.839125314750335e-07,3.116476639746442e-06,1.2435087296098642e-06,0.0015542416279574667,0.0002456823057663526,1.1098048347352256e-05,4.6218422462490735e-09,0.00031303730195893356,1.3347405097063582e-07,3.3892287033437464e-09,1.4996904809957195e-07,1.0660923083696149e-07,8.619026889862068e-10,6.243266483586727e-10,9.190984737540407e-07,3.774273236179546e-08,7.790398666497633e-06,8.029559619793818e-09,5.499525261450364e-08,3.3270314025135445e-06,1.4022763003138699e-14,5.256097204806334e-07,2.859904277689703e-09,1.5341271252966016e-09,3.7368960301921535e-15,7.005373631419452e-13,1.7668714771213086e-14,2.794246842047537e-10,3.166351713068909e-16,2.844904709854412e-12,1.096687906678006e-15,3.896228742148523e-09,7.090362831010258e-17,2.7682236683296055e-15,4.104785468965577e-12,1.445980439786764e-06,8.201150259986131e-14,6.24946019619815e-07,3.767611262468921e-08,1.537190321460516e-09,1.1995451140419552e-16,1.199518467100041e-05
0.0003212965772599542,0.580920941824662,1.3546874841854151e-06,5.740037129730715e-08,1.0663538347519157e-06,0.0009784575162420945,0.0,0.0,0.0005830946240304728,6.810564709810793e-05,0.00017499522828833173,6.501212236815434e-07,3.339239062067781e-10,8.8556366935534e-22,3.0548108618487114e-16,1.269279207182876e-11,1.7516248750463765e-06,2.7943867302586803e-06,5.905108836437837e-12,6.158510811297218e-16,5.177825505483024e-07,8.14285185535055e-15,4.558132934206778e-13,1.4469383154787716e-08,1.0554401102496612e-09,2.8521022415673255e-06,4.427628236195051e-13,1.4695903058001916e-08,3.767969791349148e-09,8.883454696626621e-13,6.6801629996784e-12,1.085897618557632e-14,1.933569014026723e-10,2.3753573978218647e-09,3.76,0.0,0.8618219028176188,0.9986185715941337,0.0007617156120767089,2.1253896631154687e-05,0.04020807367781412,0.04040526538439045,1.6892248375672675e-11,2.150526646801212e-15,9.468452266530355e-05,6.202593607037586e-09,6.159790874137118e-07,3.1973311419561054e-06,1.2761766768046405e-06,0.00161646115002557,0.0002553865660585603,1.113919194810869e-05,4.870470630446829e-09,0.00031921113999975275,1.4032279999752245e-07,3.6447784996599467e-09,1.5771492902099261e-07,1.1093007615933422e-07,9.219427534667258e-10,6.669478652615785e-10,9.604421751557701e-07,4.038352510646428e-08,7.996279550549124e-06,8.236012025288848e-09,5.860134933656095e-08,3.5972658170924963e-06,1.5080777900189014e-14,5.543872400844164e-07,3.015808018521663e-09,1.641106048721561e-09,3.997472908556208e-15,7.700810251590194e-13,1.92984480880784e-14,2.978339935802975e-10,3.3871399072088373e-16,3.0371895338566277e-12,1.1620923232814986e-15,4.054175026298838e-09,7.513201423842298e-17,2.9501559200528633e-15,4.266917971739508e-12,1.5690122241665504e-06,8.746026088619747e-14,6.534933806739287e-07,4.040167225658597e-08,1.648056240667822e-09,1.2704390807844441e-16,1.2326413927842403e-05
0.00032948111149964997,0.5810290513528868,1.389508423007051e-06,5.929068666842959e-08,1.0969978663349682e-06,0.0010168035018993924,0.0,0.0,0.000597631923201021,7.225580773653199e-05,0.0001837031493080616,7.031777334318433e-07,3.586470870348674e-10,9.868198276942141e-22,3.318686973799606e-16,1.3443695860447718e-11,1.8274041764143073e-06,3.0070237869842987e-06,6.520774781355547e-12,6.653600010058425e-16,5.443408189396346e-07,8.566567026447884e-15,4.865171999755862e-13,1.5655306781983634e-08,1.1280253829114915e-09,3.066926886484663e-06,4.708801907168821e-13,1.5839475078177736e-08,4.125177156410465e-09,9.709412937870152e-13,7.19623556572903e-12,1.1883233809341327e-14,2.0390602005743446e-10,2.5400625492748463e-09,3.76,0.0,0.8607415062644773,0.9985767704442935,0.0007920284615060035,2.2437374958863148e-05,0.04120544302664919,0.041412901409480354,1.7311267857761632e-11,2.2039454891800803e-15,9.468055927109633e-05,6.536189798544842e-09,6.494143898969412e-07,3.2803681592602633e-06,1.3097417038884373e-06,0.0016802905533606872,0.0002653329009853874,1.1182592520455051e-05,5.129006311593622e-09,0.00032534450804947655,1.4740772512700544e-07,3.915019223810276e-09,1.6572688436519703e-07,1.1542648429166523e-07,9.857216539644884e-10,7.121310018477206e-10,1.003239752461409e-06,4.318918747568541e-08,8.202427214947562e-06,8.447985477958033e-09,6.236887129515827e-08,3.882168842562003e-06,1.6199679986136663e-14,5.8431754830322e-07,3.1779086939833168e-09,1.7547348028029088e-09,4.27424692999695e-15,8.46165284631548e-13,2.1071457142069165e-14,3.1719435546027e-10,3.6216518169503426e-16,3.2408854830530247e-12,1.2305778462413335e-15,4.2185154396976895e-09,7.955958676956889e-17,3.140243602834558e-15,4.433094945410157e-12,1.6998426749184016e-06,9.316508830169788e-14,6.830834114625106e-07,4.32907932944483e-08,1.7655435507471393e-09,1.3445953893915186e-16,1.2659050184419302e-05
0.00033766564573934574,0.5811371897714572,1.42515272668726e-06,6.124026418035538e-08,1.1286308486037625e-06,0.0010560849878694406,0.0,0.0,0.0006121858204900433,7.653858116379786e-05,0.00019262230214266,7.597898018313039e-07,3.8504030664525e-10,1.0988415751552517e-21,3.6028712626562853e-16,1.422985974879666e-11,1.9060586365221998e-06,3.2330225945995335e-06,7.191823088683339e-12,7.179884518720571e-16,5.715552249798037e-07,9.00136437082607e-15,5.191523328311827e-13,1.6922783220405913e-08,1.2046814670909445e-09,3.2941992502708788e-06,5.003442200543652e-13,1.7054579015047498e-08,4.513765693328342e-09,1.0607998499521253e-12,7.746915140057635e-12,1.298594803523932e-14,2.1491865999162598e-10,2.7134209626186334e-09,3.76,0.0,0.8596604404728431,0.9985342695313069,0.0008232046852878031,2.3671562461730377e-05,0.04220141754811538,0.04241943700971503,1.772970134248826e-11,2.2572971586281105e-15,9.467652952859706e-05,6.883807354106362e-09,6.842624539288683e-07,3.3656011197585285e-06,1.3442106405870424e-06,0.001745772531798322,0.0002755273944937301,1.1228321628418058e-05,5.397740755347358e-09,0.0003314431823769187,1.5473390007295484e-07,4.200612252731942e-09,1.7401052577322563e-07,1.2010410531782138e-07,1.0534489710333017e-09,7.600132307168747e-10,1.0475533946399252e-06,4.6168987752746435e-08,8.408905111890303e-06,8.6655100475049e-09,6.630304792578687e-08,4.182220658336072e-06,1.738221373548715e-14,6.154342998149104e-07,3.346384621774384e-09,1.8753851242086592e-09,4.5681235131664994e-15,9.293645674994473e-13,2.299967552663629e-14,3.3755533607768877e-10,3.870654580025337e-16,3.456598950199906e-12,1.3022593765780954e-15,4.389453957438137e-09,8.419377379310652e-17,3.3387509909989147e-15,4.603418040476392e-12,1.8388284827512512e-06,9.913551798557002e-14,7.137605147959265e-07,4.635278873185578e-08,1.8900273345328553e-09,1.4221298198812335e-16,1.2993189874571165e-05
0.0003458501799790415,0.5812453605161424,1.4616234521115952e-06,6.32502831902491e-08,1.161265363824587e-06,0.0010963224498708472,0.0,0.0,0.0006267608271711947,8.095501062155076e-05,0.00020175493028108435,8.20166044806857e-07,4.1320805814046795e-10,1.2226756123721093e-21,3.9087318141618987e-16,1.5052602720850986e-11,1.9876609397465853e-06,3.4730950902731825e-06,7.92260258683569e-12,7.738865737149565e-16,5.994251872601745e-07,9.447286161710293e-15,5.538275723588162e-13,1.8276677961069938e-08,1.2855942316357463e-09,3.5344833530088628e-06,5.312066763767329e-13,1.834517067871434e-08,4.936308558307882e-09,1.1585069897295989e-12,8.334255327587741e-12,1.4172062315517095e-14,2.2641050894852212e-10,2.8957919324017856e-09,3.76,0.0,0.8585786560914457,0.9984910442153705,0.0008552716984650171,2.495835597518782e-05,0.04319599055366425,0.04342487123828875,1.8147546020032116e-11,2.3105817463018002e-15,9.467243110157106e-05,7.245891252546128e-09,7.205681571801079e-07,3.453045020291866e-06,1.3795909937115383e-06,0.0018129500347703728,0.0002859761407621887,1.1276452089747415e-05,5.676971470665692e-09,0.0003375129646576236,1.6230646966550567e-07,4.502242343307656e-09,1.8257154656900698e-07,1.2496882827247083e-07,1.1253443954862064e-09,8.107379556764662e-10,1.0934478524893986e-06,4.933263835815696e-08,8.615778694164435e-06,8.888619759089355e-09,7.040926372019423e-08,4.4979155079405295e-06,1.8631220765818672e-14,6.477717426653101e-07,3.5214171309390178e-09,2.0034464044820097e-09,4.880051077807762e-15,1.020299730875192e-12,2.5095962997980828e-14,3.5896918599559127e-10,4.1349517679191504e-16,3.684964031416502e-12,1.3772552686459566e-15,4.567203118377435e-09,8.90422264541654e-17,3.5459502044028228e-15,4.7779890784921516e-12,1.9863393056409686e-06,1.0538140956723337e-13,7.455707723268566e-07,4.959744800751234e-08,2.0219017216724637e-09,1.5031612832444598e-16,1.3328933166373675e-05
0.0003540347142187373,0.5813535670507487,1.4989242719258892e-06,6.532196844041421e-08,1.194914690085396e-06,0.0011375363639906143,0.0,0.0,0.0006413613628492239,8.550622886511762e-05,0.0002111035064048243,8.845259821753327e-07,4.432607488725165e-10,1.359461367136389e-21,4.2377180990964205e-16,1.5913285121301933e-11,2.0722847106003345e-06,3.7279839332987436e-06,8.717762392617302e-12,8.332097639425145e-16,6.279501257920569e-07,9.904377214684477e-15,5.906572848387778e-13,1.9722103884761667e-08,1.3709559970436614e-09,3.7883630306437297e-06,5.635213761456412e-13,1.971542352619397e-08,5.39556541715337e-09,1.2646915861537668e-12,8.96041812920958e-12,1.5446782470065463e-14,2.3839761005406796e-10,3.087545757240725e-09,3.76,0.0,0.8574961034875966,0.9984470695055027,0.0008882572601821427,2.629969960570051e-05,0.0441891551099641,0.04442920324509158,1.856479897774247e-11,2.363799353450308e-15,9.466826162048643e-05,7.622895955622094e-09,7.583772928103646e-07,3.5427164474355867e-06,1.415890957942623e-06,0.0018818662973646427,0.00029668524790485553,1.1327058058388014e-05,5.9670023529228515e-09,0.000343559684399494,1.7013065492537102e-07,4.82061827233905e-09,1.9141572714567753e-07,1.3002678792825036e-07,1.201638222334714e-09,8.644550976490488e-10,1.1409905899212265e-06,5.2690317355125474e-08,8.823115468621366e-06,9.11735264017842e-09,7.469306124061084e-08,4.82976253909909e-06,1.994964251733904e-14,6.813647560616245e-07,3.7031907601959756e-09,2.1393265376197628e-09,5.2110231092110565e-15,1.1196416045480464e-12,2.7374174540505042e-14,3.8149095837783697e-10,4.4153851350637983e-16,3.926643872744319e-12,1.4556875197604417e-15,4.75198426127296e-09,9.411283147558828e-17,3.7621213600701244e-15,4.956910113952087e-12,2.1427582085798996e-06,1.1191295452910117e-13,7.785620318424796e-07,5.303505721822293e-08,2.1615806851589965e-09,1.5878120032050042e-16,1.3666384086674321e-05
0.0003622192484584331,0.5814618128698449,1.537059472460099e-06,6.745659132494166e-08,1.229592821131226e-06,0.0011797472228192005,0.0,0.0,0.0006559917533054877,9.019346071963999e-05,0.00022067073526484135,9.531005372226401e-07,4.753150215617773e-10,1.5104402962316312e-21,4.591365345356834e-16,1.6813309963708306e-11,2.1600045963277524e-06,3.998463515106891e-06,9.582270489586799e-12,8.961188402237336e-16,6.571294622665591e-07,1.0372685030171472e-14,6.297615834744693e-13,2.1264431801606573e-08,1.460965745768107e-09,4.056442489408422e-06,5.973443045423823e-13,2.116974071733624e-08,5.8944938996243425e-09,1.3800285175487e-12,9.627679313836618e-12,1.6815588751635724e-14,2.508963816928136e-10,3.2890639378763424e-09,3.76,0.0,0.8564127327116917,0.9984023200444415,0.0009221894935426297,2.7697585392558124e-05,0.04518090403452691,0.04543243227763077,1.898145719830135e-11,2.4169500921422346e-15,9.466401868108504e-05,8.015285860430369e-09,7.977366215408206e-07,3.6346335928573293e-06,1.4531194243789327e-06,0.0019525648706889534,0.0003076608416902813,1.1380215106493115e-05,6.268143977581983e-09,0.0003495892014975473,1.7821175827471804e-07,5.156473503473618e-09,2.0054894056327654e-07,1.3528437179150962e-07,1.2825718527943983e-09,9.213213884635223e-10,1.1902519425170922e-06,5.6252690856736975e-08,9.03098505968162e-06,9.351750752756764e-09,7.916014433835208e-08,5.1782866692584245e-06,2.13405230461052e-14,7.162488878537551e-07,3.891893454172062e-09,2.2834528035011487e-09,5.5620803097936164e-15,1.2281147471274376e-12,2.984923342189693e-14,4.0517863416379434e-10,4.71283644173402e-16,4.182332024051545e-12,1.5376818968147e-15,4.944027767800978e-09,9.941371920669889e-17,3.987552734215165e-15,5.140283496431164e-12,2.3084821114136287e-06,1.1874068309199523e-13,8.127839982097529e-07,5.6676420415084074e-08,2.309498880987359e-09,1.67620760383852e-16,1.4005650652494088e-05
