Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58)
6.455496736253414e-05,0.6428992119763625,0.0007677586240865771,9.759012200730167e-05,0.000607470870145465,0.09136839960921478,0.0,0.0,0.008396525411540979,0.0026814733543990823,0.00702726343783068,6.459891593794571e-05,4.088067908527041e-05,1.0294225942686826e-11,6.1501062665921574e-09,6.693213809082682e-07,0.00025379290210649386,0.0005137464209387289,7.822835852553305e-07,6.59313733098711e-11,3.965953579651221e-05,4.695535350509559e-11,3.079123441130548e-08,3.39346891006294e-05,1.056377976933603e-06,0.0006876236993676397,1.385862960600106e-08,1.5984373289677104e-05,8.853480164800796e-06,5.352817327289381e-08,1.2334179404399498e-07,6.707995267225847e-11,1.3410840539028519e-07,1.7560613902878527e-07,3.76,0.0,0.5784612436089295,0.9547261234439,0.05506288193210079,0.0010873262244106134,0.0592294238491135,0.06329273468101061,2.070406619069576e-10,1.0606409352553432e-12,0.0002113745965787218,9.943549380098518e-06,0.00035058334996660335,0.0007729161528379916,0.00032885706789644704,0.11528217680840094,0.023332895781942777,0.0007216204737569357,3.9472343348178906e-05,0.0016136120488546995,3.244808275524999e-05,8.493517261690935e-07,3.27222203066681e-05,0.0003515332766874267,7.184311425592868e-05,2.3025245256018867e-05,0.0012450985600302176,0.0018000286650523857,0.005834763902602149,5.357520656007428e-07,0.00014716361971229283
6.478818200934967e-05,0.6430293710134591,0.0007693333026795735,9.84432854566846e-05,0.000610606221192848,0.0919729932130386,0.0,0.0,0.008430152746682424,0.0027134514669418554,0.007146132779987421,6.579400010953188e-05,4.143209805837219e-05,1.0434894576005918e-11,6.218394947594628e-09,6.760794695077996e-07,0.0002545715693367123,0.0005189689590869243,7.977376757447175e-07,6.714956533411063e-11,4.027278173465511e-05,4.7876631164798845e-11,3.104452834951193e-08,3.436972312187447e-05,1.0636362020254174e-06,0.0006977452169322784,1.4106501452429131e-08,1.6204166601589626e-05,8.942287790412063e-06,5.423461646453002e-08,1.251100188701623e-07,6.82497323839874e-11,1.354568018520855e-07,1.795401000494637e-07,3.76,0.0,0.5771014536038859,0.9542604232144907,0.055680680554634696,0.0010967035761838332,0.05937757067411724,0.0634934223805041,2.0756139883367742e-10,1.069125863970322e-12,0.0002112714924567544,1.0018381534883104e-05,0.0003531565987431502,0.0007747578255775158,0.00033022572306711564,0.11618254456081889,0.023461989968071882,0.0007252559133474612,3.971833473152423e-05,0.0016274772183261135,3.2590391446269745e-05,8.621654083840731e-07,3.2866619004850944e-05,0.0003548100160145341,7.274335340641073e-05,2.325689097066393e-05,0.00126332762722712,0.0018245644709011172,0.005928549653802862,5.36658870603154e-07,0.00014995005892308878
6.525461130298071e-05,0.6432901662393062,0.000772470131910354,0.00010016713653468965,0.0006168805697646646,0.09318012918189535,0.0,0.0,0.008497081744513442,0.002777832666981469,0.007388032385308292,6.8239381509112e-05,4.254534241723673e-05,1.0720915167157845e-11,6.3567224371928076e-09,6.897516359298137e-07,0.0002561297758051293,0.000529449660621802,8.293323796475355e-07,6.963299624099082e-11,4.1516831076243435e-05,4.9759328842708096e-11,3.155514882460721e-08,3.524727504779342e-05,1.0781836754116932e-06,0.0007182735301474695,1.4611501456002393e-08,1.6648301562663405e-05,9.120444256601381e-06,5.5662585564788675e-08,1.2870285683595412e-07,7.063329024647486e-11,1.3817823573972424e-07,1.875909944587478e-07,3.76,0.0,0.5743776050519013,0.9533206903383209,0.05692740349033848,0.00111552604421283,0.059671795100066496,0.06389405798541126,2.085956921882835e-10,1.0861659679731981e-12,0.0002110634394386492,1.0168666746653021e-05,0.00035831580611649425,0.000778409670616752,0.00033296044931655514,0.11798613320854287,0.0237185851200036,0.000732499607660552,4.021069710069528e-05,0.001655438019660813,3.287417111095668e-05,8.882182846405835e-07,3.315458901944755e-05,0.00036139837033745284,7.45621913789984e-05,2.3722201333729132e-05,0.0013002938162382572,0.001874104483977867,0.006119369999334787,5.384407395026339e-07,0.00015564057164353377
6.572104059661176e-05,0.6435515915239338,0.0007755922595971749,0.00010191474594709164,0.0006231610707361298,0.09438443304050337,0.0,0.0,0.00856358312316759,0.0028427723105410173,0.007635531281011855,7.076000116305211e-05,4.367246690448988e-05,1.101337086076097e-11,6.4974488292028275e-09,7.036360916021669e-07,0.00025768989179327016,0.0005399769802894772,8.618597348616989e-07,7.218005428227946e-11,4.2784395817064626e-05,5.169662591852536e-11,3.207133263435694e-08,3.6134789063523305e-05,1.0927757325572388e-06,0.0007391848612899556,1.512902241613551e-08,1.709850221817862e-05,9.299309634501582e-06,5.711082447053564e-08,1.3237219108214033e-07,7.307644998828973e-11,1.4093295116244606e-07,1.9588918578528144e-07,3.76,0.0,0.5716481846527071,0.9523698044205772,0.058188992110380054,0.001134437935958211,0.059963248176499694,0.06429371060823146,2.0962037008141752e-10,1.103303258270596e-12,0.00021085291716880513,1.0319796389091015e-05,0.00036349254465997677,0.0007820211754257832,0.000335692335523152,0.119793380905003,0.023973036985479743,0.0007397074581791444,4.07036184948124e-05,0.0016837057072538095,3.315688909258914e-05,9.148459745957671e-07,3.3441511614048815e-05,0.00036803362405790673,7.64057128771461e-05,2.4190203821661948e-05,0.0013379408980982918,0.0019242687854787485,0.006314563511786671,5.401814524379912e-07,0.00016149033941088669
6.61874698902428e-05,0.6438136400456514,0.0007787019281529179,0.0001036865798869458,0.0006294491853154038,0.0955857921188168,0.0,0.0,0.00862966447381354,0.0029082606424508228,0.00788869129502343,7.335784397934677e-05,4.481348236680562e-05,1.1312493497006276e-11,6.640652691253513e-09,7.177379726410699e-07,0.00025925276868629926,0.0005505499270968319,8.953408443231929e-07,7.479183061420888e-11,4.407560253064094e-05,5.368984160862897e-11,3.2593299718893616e-08,3.703224957147218e-05,1.1074161189599515e-06,0.0007604824195672017,1.5659282610554493e-08,1.755477100752759e-05,9.47887001346898e-06,5.857952913365058e-08,1.361196152382199e-07,7.558035267681451e-11,1.4372145485308558e-07,2.044387014139061e-07,3.76,0.0,0.5689133302233919,0.9514077126657012,0.05946548623687125,0.0011534381887155357,0.06025191500974803,0.06469238455817143,2.1063538255638008e-10,1.1205417853485398e-12,0.00021063991395854883,1.0471789295067224e-05,0.0003686874856849669,0.0007855941780247502,0.00033842205563836507,0.12160411769160903,0.0242253239983076,0.0007468799990736643,4.119715757314662e-05,0.001712279850685839,3.3438606566382605e-05,9.420575518196508e-07,3.3727448507858095e-05,0.000374716240730568,7.827416324730079e-05,2.4660898116432645e-05,0.0013762731094403584,0.001975057273667201,0.006514179877954955,5.418822951773255e-07,0.00016750229048564518
6.665389918387384e-05,0.644076305483713,0.000781801202633808,0.00010548309824066004,0.0006357462741674169,0.09678409783348069,0.0,0.0,0.008695332981502298,0.0029742879876426855,0.008147574441861875,7.603494091456769e-05,4.596840479823307e-05,1.1618518213430121e-11,6.786412532859534e-09,7.320623777275722e-07,0.0002608192068892166,0.0005611675843010886,9.297972147136956e-07,7.746943092985134e-11,4.5390577715362186e-05,5.5740326075049425e-11,3.312126526753425e-08,3.793964544145308e-05,1.122108434518538e-06,0.0007821694491795886,1.620250383107891e-08,1.8017111346093814e-05,9.659112940041325e-06,6.006889992355076e-08,1.399467437782992e-07,7.814615712908874e-11,1.4654424605421716e-07,2.1324360045252468e-07,3.76,0.0,0.5661731736882255,0.9504343612368963,0.06075692792148313,0.001172525795058769,0.06053778067295446,0.06509008438398478,2.1164067943490157e-10,1.1378853819991688e-12,0.00021042441788870516,1.0624663059585014e-05,0.0003739012625188306,0.0007891303439807513,0.0003411502237926632,0.12341817800631592,0.024475425886608303,0.0007540178138787647,4.169136736828741e-05,0.0017411600740194124,3.3719378842281825e-05,9.69862220945564e-07,3.401245551323284e-05,0.00038144666350248453,8.016778754270456e-05,2.513428294166537e-05,0.00141529474724635,0.002026470044838113,0.006718268834036523,5.435444280288128e-07,0.00017367939588991402
6.712032847750489e-05,0.6443395821437162,0.0007848919770663579,0.00010730475416545269,0.0006420535973346586,0.09797924532065659,0.0,0.0,0.008760595410218132,0.0030408447472342393,0.008412242932551979,7.879336945849357e-05,4.7137254752625834e-05,1.1931683271565297e-11,6.934806761297597e-09,7.466143631371015e-07,0.000262389956364586,0.0005718291059592844,9.652507499942207e-07,8.0213974587449e-11,4.6729447640327806e-05,5.784945985586861e-11,3.365543945855969e-08,3.8856969747197645e-05,1.136856123077994e-06,0.0008042492264750511,1.675891119538558e-08,1.848552750590207e-05,9.840027335827441e-06,6.157914085492619e-08,1.4385521069013289e-07,8.077503899185937e-11,1.4940181542045923e-07,2.2230797463054829e-07,3.76,0.0,0.5634278416637756,0.9494496953878585,0.062063361245248194,0.0011916997982390658,0.06082083021102429,0.0654868148644774,2.1263621032955607e-10,1.1553376535528632e-12,0.00021020641683869835,1.0778433997823515e-05,0.00037913446736655685,0.0007926311712128728,0.0003438773950272278,0.12523540023583737,0.024723323562104663,0.0007611215261412153,4.2186295185902914e-05,0.0017703460575654929,3.3999255444774834e-05,9.98269315697665e-07,3.42965826136983e-05,0.00038822531189053533,8.20868295436074e-05,2.561035577121009e-05,0.0014550101684053956,0.0020785073658743792,0.006926880173312782,5.451688899519397e-07,0.00018002466973183136
6.758675777113593e-05,0.6446034647674862,0.0007879759812151793,0.00010915199373036575,0.0006483723147388574,0.09917113310115183,0.0,0.0,0.008825458091043997,0.0031079213938673992,0.008682759180908864,8.163525408237696e-05,4.8320056767173154e-05,1.2252229933392641e-11,7.085913608580678e-09,7.613989384584705e-07,0.00026396571741727485,0.0005825337135196905,1.0017237446109706e-06,8.302659363213932e-11,4.809233817292603e-05,6.00186532002712e-11,3.4196027251751595e-08,3.978421950066484e-05,1.1516624634021924e-06,0.0008267250568829195,1.732873295175961e-08,1.8960024497047746e-05,1.002160341759942e-05,6.311045885873039e-08,1.4784666816646532e-07,8.346818973487777e-11,1.5229464406806146e-07,2.3163594892030119e-07,3.76,0.0,0.5606774560029059,0.9484536595920594,0.0633848321214283,0.0012109592877568578,0.061101048645763795,0.06588258099944305,2.1362192465714416e-10,1.1729019686255864e-12,0.0002099858985151924,1.093311711262315e-05,0.00038438764878165105,0.0007960979953186108,0.0003466040662076954,0.12705562629942185,0.02496899902015216,0.0007681917909036161,4.2681982553792966e-05,0.001799837539076926,3.4278280203033356e-05,1.0272882967349199e-06,3.457987405258041e-05,0.0003950525788868056,8.403153084885223e-05,2.608911257375667e-05,0.0014954237885397618,0.00213116964708897,0.007140063751229585,5.467566030267025e-07,0.00018654116941061631
6.805318706476698e-05,0.6448679485088346,0.0007910547870855946,0.00011102525560439938,0.0006547034870067517,0.10035966279417609,0.0,0.0,0.008889926913597615,0.0031755084668502733,0.008959185806690074,8.456276662783059e-05,4.9516838840606566e-05,1.2580402334310497e-11,7.2398110852125575e-09,7.764210628938539e-07,0.00026554714159244,0.0005932806927028489,1.03923887675179e-06,8.590843187217789e-11,4.9479374606015876e-05,6.22493454647547e-11,3.47432282265115e-08,4.072139540528276e-05,1.1665305616889317e-06,0.0008496002719138163,1.7912200291920445e-08,1.9440607958767222e-05,1.020383262517757e-05,6.466306311911641e-08,1.5192278536987082e-07,8.622681572702694e-11,1.5522320276766618e-07,2.4123168189889276e-07,3.76,0.0,0.5579221342676489,0.9474461976603166,0.06472138811569972,0.001230303395400819,0.06137842098073949,0.06627738800158105,2.14597771652571e-10,1.1905814527443534e-12,0.00020976285047811814,1.1088726068696194e-05,0.00038966130973567013,0.00079953199492125,0.00034933067708740813,0.12887870128727458,0.025212435255001307,0.0007752292874657283,4.317846520458098e-05,0.0018296343144451781,3.455649135646761e-05,1.0569287495134237e-06,3.486236843731728e-05,0.00040192882847825775,8.600213004290037e-05,2.6570547590451934e-05,0.0015365400803894604,0.0021844574173776154,0.007357869488140791,5.483083768780247e-07,0.00019323199571521027
6.851961635839802e-05,0.6451330290465188,0.0007941298174818769,0.00011292497077076243,0.0006610480768400866,0.10154473876728373,0.0,0.0,0.008954007316762037,0.00324359656536104,0.009241585637016062,8.757812678937703e-05,5.072763174843581e-05,1.2916447344633643e-11,7.396576917172565e-09,7.916856416652769e-07,0.0002671348329882225,0.0006040693894788296,1.0778191993388136e-06,8.886064363505442e-11,5.0890681420941126e-05,6.454300417786869e-11,3.529723643752835e-08,4.166850153433258e-05,1.1814633450339257e-06,0.0008728782251111736,1.8509547114993798e-08,1.9927284018516656e-05,1.0386707529370741e-05,6.623716428010415e-08,1.5608524714994639e-07,8.905213708266209e-11,1.581879509507427e-07,2.5109936601313006e-07,3.76,0.0,0.5551619903160709,0.9464272528923485,0.06607307821440785,0.0012497312902221898,0.06165293220770248,0.06667124128625797,2.1556370038830714e-10,1.2083789823466365e-12,0.000209537260174227,1.1245273173569236e-05,0.00039495590547886165,0.0008029341987418708,0.0003520576118255732,0.13070447301225468,0.02545361615674193,0.0007822347105246268,4.367577308115931e-05,0.0018597362382315255,3.48339217204202e-05,1.0872003813632085e-06,3.514409890424211e-05,0.00040885439279174867,8.799886176019111e-05,2.7054653084594968e-05,0.0015783635712365207,0.0022383712921422577,0.007580347370858958,5.498249144626818e-07,0.00020010029287115003
6.898604565202907e-05,0.6453987022208526,0.0007972023524252148,0.00011485156229411459,0.000667406950780881,0.10272626786409411,0.0,0.0,0.00901770428333447,0.003312176342019408,0.009530021704388018,9.068360249689546e-05,5.1952468486448474e-05,1.3260614600257522e-11,7.556288548331626e-09,8.07197523866887e-07,0.00026872934953067057,0.0006148992066952077,1.1174881320549926e-06,9.18843930356471e-11,5.232638207087097e-05,6.69011246635316e-11,3.58582404019733e-08,4.26255450586755e-05,1.1964635576407446e-06,0.0008965622884106759,1.912100985380862e-08,2.042005917405362e-05,1.0570221756264366e-05,6.783297384642399e-08,1.6033575295786047e-07,9.194538677955526e-11,1.6118933606447345e-07,2.612432275495944e-07,3.76,0.0,0.5523971347682188,0.9453967682032584,0.06743995263075171,0.00126924217442725,0.0619245673121665,0.06706414646316008,2.165196597936293e-10,1.2262971843239687e-12,0.00020930911496509568,1.140276937096567e-05,0.00040027184218372305,0.0008063054914630365,0.00035478520063262,0.13253279165421808,0.025692526431778072,0.0007892087633902929,4.4173930378410684e-05,0.0018901432236549589,3.511059885503506e-05,1.1181130188277176e-06,3.54250932873667e-05,0.00041582957065539505,9.002195597293692e-05,2.75414191709336e-05,0.001620898840121594,0.0022929119465446325,0.0078075474515420535,5.513068166816592e-07,0.00020714924846542787
6.945247494566011e-05,0.6456649643268887,0.0008002735363953524,0.00011680544518824627,0.0006737808811160898,0.10390415916104027,0.0,0.0,0.009081022337024664,0.0033812384960520705,0.009824557241674844,9.388151026612672e-05,5.31913837276052e-05,1.3613156393601036e-11,7.719023095355656e-09,8.229615006244603e-07,0.0002703312043577863,0.0006257696008221754,1.1582694531929772e-06,9.498085281667515e-11,5.378659875464836e-05,6.932522924893848e-11,3.6426423022939714e-08,4.3592535980335945e-05,1.2115337568552718e-06,0.0009206558484029799,1.974682727709175e-08,2.0918940178995145e-05,1.0754369915186292e-05,6.945070361827228e-08,1.6467601578130214e-07,9.490780956918387e-11,1.6422779298675058e-07,2.7166752636728357e-07,3.76,0.0,0.5496276754323766,0.9443546862457441,0.06882206261737563,0.0012888352794967561,0.06219331127909407,0.06745610932839981,2.174655986722247e-10,1.2443384316481175e-12,0.00020907840215418172,1.156122423744691e-05,0.00040560947602778617,0.0008096466199222256,0.0003575137211495876,0.13436350943612899,0.025929151532408774,0.0007961521519742876,4.467295561324818e-05,0.001920855242169096,3.53865452066858e-05,1.1496766048865034e-06,3.5705374259180157e-05,0.0004228546259489854,9.207163736314075e-05,2.8030833674378183e-05,0.0016641505145897771,0.0023480800898016776,0.008039519844235924,5.527545874567406e-07,0.0002143820932757634
6.991890423929115e-05,0.6459318118465227,0.0008033443855801284,0.00011878702626255679,0.0006801705479508816,0.10507832373759145,0.0,0.0,0.009143965541385884,0.0034507737659695108,0.010125255674911324,9.717421553388364e-05,5.444441328719266e-05,1.3974327592924788e-11,7.884857328888361e-09,8.389823030703324e-07,0.00027194086731327423,0.000636680078693633,1.20018729066974e-06,9.815120321242127e-11,5.527145217798984e-05,7.181686649729645e-11,3.700196154700908e-08,4.456948686400212e-05,1.2266763096932778e-06,0.0009451623024217395,2.0387240276273417e-08,2.142393392819991e-05,1.0939147527653e-05,7.109056510649247e-08,1.691077609971452e-07,9.794066091796355e-11,1.6730374346179598e-07,2.823765554392352e-07,3.76,0.0,0.5468537177144257,0.9433009495318598,0.0702194602791293,0.0013085098623782402,0.06245914909871292,0.06784713585673333,2.184014657218177e-10,1.2625048419175038e-12,0.00020884510901378222,1.1720645978266158e-05,0.00041096911251277467,0.0008129581996248847,0.0003602434000777661,0.13619648031393283,0.026163477590723187,0.0008030655792312404,4.5172861709300934e-05,0.0019518723227518802,3.56617782750641e-05,1.1819011960129284e-06,3.598495949720223e-05,0.000429929785994565,9.414812462222993e-05,2.852288198100882e-05,0.0017081232670123538,0.0024038764396157497,0.008276314719684558,5.541686389800367e-07,0.00022180210101763035
7.085176282655324e-05,0.6464672503586039,0.0008094885469980466,0.00012283486842102953,0.0006929993659203697,0.1074151257137588,0.0,0.0,0.009268741358982356,0.003591226754390839,0.010745395835752248,0.00010405372693192981,5.6992960970851605e-05,1.4723590897552173e-11,8.226130181800437e-09,8.718130020450429e-07,0.0002751852905702426,0.0006586195442352581,1.2875307146603272e-06,1.0471832832062883e-10,5.8315542995517575e-05,7.700906048130837e-11,3.8175787365859886e-08,4.6553329878449514e-05,1.257186990658111e-06,0.000995427509546459,2.1712825956889942e-08,2.2452287219497434e-05,1.1310577318575926e-05,7.443752445331352e-08,1.7825265636704648e-07,1.0422271880582158e-10,1.735697429250865e-07,3.0466613744739185e-07,3.76,0.0,0.5412927192068631,0.9411582819524886,0.07306033012219143,0.00134810059315245,0.06298204632128707,0.06862640464633103,2.2024277873503116e-10,1.2992203597189006e-12,0.0002083707308489505,1.2042416107491699e-05,0.0004217553593097036,0.0008194945597600914,0.0003657068976587256,0.1398686039862291,0.026625180121668618,0.000816805314602955,4.6175340863849554e-05,0.0020148220671006153,3.621015113541405e-05,1.2483741668278278e-06,3.654208981893156e-05,0.0004442311396898967,9.838235785683166e-05,2.9514808607704573e-05,0.001798250893145886,0.0025173565111449112,0.008764572838101866,5.568968065397086e-07,0.00023721691261461715
