Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68),S(698)
3.806099142586263e-09,0.7054849827323392,1.558378163534716e-10,1.5302047030375105e-13,1.2235683109289467e-10,1.9835119445530486e-12,0.0,0.0,1.042696200972403e-08,2.47327372245967e-14,4.798907823159328e-15,1.8767050246992844e-15,2.548124091595555e-18,2.0360013029548937e-30,1.0930335399285454e-21,2.0841097455822698e-14,6.9204257158078575e-12,1.1159456322595681e-16,9.563203629506305e-26,1.132006017973169e-24,8.639533526699713e-13,1.0400593468799333e-20,1.1825356882166337e-13,1.9606794893270537e-21,6.847839509434678e-18,9.180564306282699e-20,4.820630012729354e-16,1.4577527962505027e-15,1.8868178982031185e-25,8.707313322849044e-25,5.924724632836112e-21,1.3965867022753782e-23,1.2955948178627176e-18,5.385046549391741e-22,3.76,0.0,0.9284760015546001,0.9995021291087739,7.763832642620607e-13,2.644401483589167e-15,3.816380393423689e-05,3.8163811729374866e-05,6.334137160634055e-13,2.0855003238174635e-16,0.0004978603402345372,3.6244644686831657e-16,2.1317443264759358e-17,1.006660215418584e-08,2.3703619347364e-10,1.8755241858691506e-11,1.3301392677762016e-10,1.135305948302985e-06,2.0076812795892524e-15,1.2296485292658983e-10,4.824909151340462e-11,2.273168324855776e-16,7.029982711610738e-13,1.1678922231087372e-11,9.696571529142828e-21,1.1794563953934384e-20,1.5451084659709023e-13,7.458906075544409e-23,6.923093518241283e-12,8.676124080211827e-13,4.826574846372002e-17,6.938711271295293e-22,1.5917896978633103e-20,1.3636380054232457e-17,1.3696762316754286e-21,1.4495467670041737e-26,6.21569487664988e-31,1.1714577705001206e-23,6.340082930783455e-25,1.4109313426505073e-21,1.7891978330757446e-31,7.242050203217078e-16,2.6551611549094257e-21,3.7946094898554756e-15,9.802326640596216e-21,4.460171989444261e-25,1.745205114682553e-13,4.4035773457419514e-15,5.095708185844331e-22,1.7253750441795181e-15,2.001899334977557e-17,1.7892987161655766e-21,1.1835182774492497e-24,3.383421462017589e-11,1.2062150750872686e-25,1.5612358879338671e-16,7.473105088030584e-21,3.609746536189805e-19,4.351693477891113e-11,2.9353945234759465e-29,2.135767946802752e-19,1.3640903343748324e-17
3.95435598159656e-09,0.7054851698351762,1.6869001564941064e-10,1.717807424485364e-13,1.3204870765793978e-10,2.1964369646767837e-12,0.0,0.0,1.0833164923108263e-08,2.6696966984562878e-14,5.381081467575579e-15,2.114452188331922e-15,2.8586491090426424e-18,2.2750863416345825e-30,1.177455547043681e-21,2.2283628495675023e-14,7.464523695643663e-12,1.2511949226743357e-16,1.0885114288858866e-25,1.309098822155387e-24,9.325701422908318e-13,1.1655529937502708e-20,1.220236030502554e-13,2.279862955981925e-21,7.65907851459065e-18,1.0813230354084265e-19,5.203945506561613e-16,1.5694761969372662e-15,2.2812351998175028e-25,9.762937581929678e-25,6.890942430697331e-21,1.6770579461503313e-23,1.454754005516471e-18,6.280667937251248e-22,3.76,0.0,0.9284744924875579,0.9995021221988251,8.70558722220811e-13,2.9639537160366844e-15,3.965034508420509e-05,3.965035343747432e-05,6.694543517941133e-13,2.2332967019498406e-16,0.0004978668341349365,3.955723834685345e-16,2.3344718097648527e-17,1.044467104298205e-08,2.5482893559745865e-10,2.096991016695398e-11,1.4344482570872839e-10,1.1795215779383165e-06,2.1762594213759873e-15,1.3273014689813186e-10,4.991653185287474e-11,2.455078585656214e-16,7.541367634626903e-13,1.2588345546344159e-11,1.0349096591001839e-20,1.3182956030848562e-20,1.6107450120722763e-13,8.316405769487442e-23,7.46751361178101e-12,9.247908770957845e-13,5.410512354532532e-17,8.04751335204442e-22,1.733673943457399e-20,1.5325794439814957e-17,1.5897734371751096e-21,1.675870464923627e-26,7.097982030248102e-31,1.409820325853667e-23,7.7729462183530605e-25,1.6402308299717892e-21,2.012002337280339e-31,7.817843868794442e-16,3.0208595989864025e-21,4.230764167504542e-15,1.0759519000988873e-20,5.193982603473634e-25,1.767368898281457e-13,4.749174646812632e-15,5.6098968578717e-22,1.9290804605055814e-15,2.1594484726549853e-17,1.9779019719989458e-21,1.391486201352251e-24,3.6521211317378236e-11,1.3396941296775816e-25,1.7491472719841407e-16,8.63552865789246e-21,4.2031270233816317e-19,4.4850717089768147e-11,3.524663761358124e-29,2.483301495505043e-19,1.5856168677059976e-17
4.102612820606858e-09,0.7054853569377818,1.820837747090643e-10,1.920364483376314e-13,1.421079789172012e-10,2.4253646840614146e-12,0.0,0.0,1.1239373891031837e-08,2.873624220653516e-14,6.008479544986311e-15,2.3705284971024616e-15,3.1934562450371375e-18,2.5316871649034773e-30,1.2648794098943107e-21,2.375938912223836e-14,8.028784531163154e-12,1.3969614276670062e-16,1.2330351874102075e-25,1.5055803335593378e-24,1.0038086321647674e-12,1.3006887738084371e-20,1.257392143139782e-13,2.6361393482173157e-21,8.530372055530383e-18,1.2670003073238064e-19,5.601850012023375e-16,1.6850287046953184e-15,2.7387730726022646e-25,1.0901367503176263e-24,7.969782426091067e-21,2.000077395384338e-23,1.6265597606319712e-18,7.284056055494611e-22,3.76,0.0,0.9284729834228097,0.9995021174091937,9.720473765295706e-13,3.30813270926037e-15,4.113688383095293e-05,4.113689275778204e-05,7.057849774745849e-13,2.3849233272422965e-16,0.0004978712073359611,4.305431394359368e-16,2.549257615746379e-17,1.0821726906924448e-08,2.731889705313513e-10,2.334746207793989e-11,1.542594242281631e-10,1.2237366599078037e-06,2.3522628818622832e-15,1.4286847046495442e-10,5.15698277298489e-11,2.6439399186139246e-16,8.067342466821927e-13,1.3530468270554764e-11,1.1021252833085055e-20,1.4677984657872865e-20,1.6768155582032326e-13,9.236694523352193e-23,8.032121341543415e-12,9.83044489406922e-13,6.039558789665293e-17,9.283514747806504e-22,1.8816991362841497e-20,1.7152853455296076e-17,1.8350605875746973e-21,1.9271245166043708e-26,8.063874731186985e-31,1.6848131765178485e-23,9.45298336536481e-25,1.8960507008461883e-21,2.2525877707315437e-31,8.410236576036532e-16,3.4191254210461526e-21,4.697246049595659e-15,1.176199828317591e-20,6.014588933707978e-25,1.7879691833733628e-13,5.107509167642445e-15,6.151539992427388e-22,2.1477616402531594e-15,2.3228648847249408e-17,2.178514723061417e-21,1.6262196408990843e-24,3.931085178499762e-11,1.4823317554072067e-25,1.9514262894478787e-16,9.92317125836548e-21,4.86659371947466e-19,4.616194020916225e-11,4.2035672083598074e-29,2.8711919030988337e-19,1.832784563950655e-17
4.250869659617155e-09,0.7054855440401561,1.9602218373210275e-10,2.1384738830096945e-13,1.525344371825963e-10,2.6709573599620288e-12,0.0,0.0,1.1645589015304195e-08,3.0850563022374293e-14,6.682786768283084e-15,2.645440793357877e-15,3.55345926968004e-18,2.8063689100268646e-30,1.3552956956857094e-21,2.5267102244043622e-14,8.613163211900233e-12,1.5536436346951343e-16,1.3905779299487374e-25,1.72271331769608e-24,1.0776688201125439e-12,1.4458138221945352e-20,1.2940120525876525e-13,3.032207990357722e-21,9.463636842821127e-18,1.4773692588920324e-19,6.014328802571757e-16,1.804381435619917e-15,3.266666816446836e-25,1.212594420429237e-24,9.169490855878524e-21,2.3701389521985958e-23,1.811511117883947e-18,8.403602513446047e-22,3.76,0.0,0.9284714743603552,0.9995021140454978,1.0811212150921312e-12,3.677833387957052e-15,4.2623420174362183e-05,4.2623429689871807e-05,7.42378988653501e-13,2.540276914396363e-16,0.0004978741542194804,4.674133541684209e-16,2.7765179109174957e-17,1.1197773908883392e-08,2.9210883062128455e-10,2.589298384565976e-11,1.6545668450967738e-10,1.2679511942167417e-06,2.5357566642481274e-15,1.5337981735510074e-10,5.320915260935191e-11,2.839752101176664e-16,8.607601760192136e-13,1.450514389753843e-11,1.1713659301226141e-20,1.6283896358952533e-20,1.7433228500458583e-13,1.0222264431094121e-22,8.616872592274153e-12,1.0423202675099374e-12,6.715365276761386e-17,1.0655984408947442e-21,2.03586939412861e-20,1.9123452589462103e-17,2.1073341746689092e-21,2.2050248529958696e-26,9.117763962273342e-31,2.000356607541143e-23,1.1410366125735292e-24,2.1803016272136464e-21,2.511715100979777e-31,9.018623840852318e-16,3.8512604922137346e-21,5.1948221843674155e-15,1.2809242475547785e-20,6.928536457825044e-25,1.807116778182718e-13,5.478547491049095e-15,6.720777816767254e-22,2.381885422349207e-15,2.4921391814639373e-17,2.3914205494979596e-21,1.889986400446288e-24,4.220313442089726e-11,1.634391885894671e-25,2.1685826662818747e-16,1.1343815418048377e-20,5.605417381042025e-19,4.745102983498976e-11,4.9816830635173626e-29,3.302371133176612e-19,2.1074442464274016e-17
4.399126498627453e-09,0.7054857311422996,2.1050826929354475e-10,2.3727355285368056e-13,1.6332787543964964e-10,2.9338809755082974e-12,0.0,0.0,1.2051810396392948e-08,3.303992958256387e-14,7.405687226845275e-15,2.939677290701762e-15,3.939571370763707e-18,3.0996944960758028e-30,1.4486956656068313e-21,2.680552122499869e-14,9.217614840194678e-12,1.721641093986128e-16,1.5618492693412912e-25,1.9617880560084027e-24,1.1541507039543273e-12,1.6012742653952262e-20,1.3301036645144122e-13,3.4708534825122706e-21,1.0460767486661466e-17,1.714870195814188e-19,6.441366677916261e-16,1.9275058460972073e-15,3.8726747461288385e-25,1.3440049196440793e-24,1.0498579945997222e-20,2.792013753744038e-23,2.0101085607500715e-18,9.648023281072453e-22,3.76,0.0,0.928469965300194,0.9995021116393872,1.1980520720818646e-12,4.073948674191185e-15,4.410995411431373e-05,4.410996423332561e-05,7.792122205659736e-13,2.6992569052707467e-16,0.0004978761431356287,5.062389362280665e-16,3.016681667347156e-17,1.1572816202335129e-08,3.1158112870224124e-10,2.861149534727677e-11,1.770355737180325e-10,1.3121651808704306e-06,2.726805227841286e-15,1.6426418129302303e-10,5.4834677843740786e-11,3.042514972476578e-16,9.161845606516298e-13,1.551222636828852e-11,1.242701864617153e-20,1.8004976072716904e-20,1.8102696332267474e-13,1.1275688146868779e-22,9.221723359081063e-12,1.1025674321887756e-12,7.439580079607668e-17,1.2174504180502007e-21,2.196188082714555e-20,2.124353798788419e-17,2.4084451983273615e-21,2.5113484639350852e-26,1.0264144236766185e-30,2.3606158752686413e-23,1.3677484056706979e-24,2.494952684516161e-21,2.7901680950472275e-31,9.642414618887801e-16,4.318537245729578e-21,5.7242379687885965e-15,1.3900678270180102e-20,7.942602456399247e-25,1.8249146509640508e-13,5.862256309912254e-15,7.317733458275741e-22,2.6319124905256513e-15,2.6672621524054707e-17,2.6168967221973588e-21,2.185152259710091e-24,4.519805762293831e-11,1.7961352633717833e-25,2.4011241371990336e-16,1.2905370104598471e-20,6.425053903523496e-19,4.8718403519375594e-11,5.869207345187069e-29,3.779863181300144e-19,2.4115036065132436e-17
4.54738333763775e-09,0.7054859182442128,2.2554499510459032e-10,2.6237511471096603e-13,1.7448808734133688e-10,3.2148051625990324e-12,0.0,0.0,1.2458038133507763e-08,3.530434205597282e-14,8.178864400838162e-15,3.25370799334682e-15,4.3527051088065776e-18,3.412225042829185e-30,1.5450712666489736e-21,2.8373429260721045e-14,9.842094631822114e-12,1.9013544863415506e-16,1.7475834385760985e-25,2.224121529653383e-24,1.233254281509666e-12,1.767415224304241e-20,1.3656747656479747e-13,3.9549447930359585e-21,1.152363670309046e-17,1.982108804522677e-19,6.882948008742459e-16,2.054373728925062e-15,4.565095072999768e-25,1.484710664814651e-24,1.1965825477839717e-20,3.270755102882679e-23,2.2228540046946064e-18,1.1026359575462643e-21,3.76,0.0,0.9284684562423253,0.9995021098782204,1.3231116284406062e-12,4.4973694924376094e-15,4.559648565068781e-05,4.559649638773343e-05,8.16262725407974e-13,2.861765402234926e-16,0.0004978774867256358,5.470770616396263e-16,3.2701909561047244e-17,1.1946857931384057e-08,3.315985572999629e-10,3.150795079528965e-11,1.889950639452622e-10,1.356378619874172e-06,2.9254725171999127e-15,1.7552155600077719e-10,5.644657269864521e-11,3.252228416020311e-16,9.729779546390021e-13,1.6551570071793618e-11,1.3162115486654768e-20,1.9845548140904554e-20,1.8776586531929366e-13,1.2399624589110475e-22,9.846629748065215e-12,1.163737312872357e-12,8.213848602819628e-17,1.3848967685791833e-21,2.3626579323611443e-20,2.3519106027516914e-17,2.7402985044669438e-21,2.8479353742308686e-26,1.1507621911533981e-30,2.7700054659509456e-23,1.6288997545179538e-24,2.8420305784742023e-21,3.0887551096617558e-31,1.0281031238197802e-15,4.8221974182038264e-21,6.286217603808398e-15,1.503568673315825e-20,9.063795379128973e-25,1.8414584829072765e-13,6.258602428132565e-15,7.942514713440809e-22,2.8982974396888167e-15,2.848224764623937e-17,2.855214340974785e-21,2.514181306296828e-24,4.8295619788979824e-11,1.9678195012672483e-25,2.649556454944209e-16,1.461586364049049e-20,7.331143717925065e-19,4.996447082489095e-11,6.876969180217449e-29,4.306783042069104e-19,2.7469264862427995e-17
4.6956401766480475e-09,0.7054861053458961,2.411352627658671e-10,2.892124209119146e-13,1.8601486720172106e-10,3.5144031256948675e-12,0.0,0.0,1.2864272324664962e-08,3.7643800629629024e-14,9.004001175230629e-15,3.587985111815423e-15,4.793772374829455e-18,3.744520284704058e-30,1.6444151233549268e-21,2.996963876639251e-14,1.048655791661316e-11,2.093185689561155e-16,1.9485406354552959e-25,2.5110566418170942e-24,1.3149795505974686e-12,1.9445808172725436e-20,1.400733025598871e-13,4.4874343594904526e-21,1.2654095518510869e-17,2.281862259400579e-19,7.339056777548635e-16,2.1849572094772665e-15,5.352782658175573e-25,1.63505856274226e-24,1.3580264375898128e-20,3.811703187711811e-23,2.450250781618105e-18,1.2547978737678495e-21,3.76,0.0,0.9284669471867489,0.9995021085533441,1.4565714123728752e-12,4.948984774651277e-15,4.708301478336424e-05,4.708302615269313e-05,8.535105691345178e-13,3.027707102631002e-16,0.0004978783936427507,5.899861721393622e-16,3.537501242995962e-17,1.2319903230765482e-08,3.521538878402183e-10,3.458723944290465e-11,2.0133413215062607e-10,1.400591511233269e-06,3.1318219905510834e-15,1.871519351989409e-10,5.80450043785959e-11,3.4688923463778203e-16,1.031111447964247e-12,1.7623029845834886e-11,1.3919814945900684e-20,2.180997730798898e-20,1.945492655090078e-13,1.3596824542886371e-22,1.04915479769413e-11,1.2257832615821764e-12,9.039813393834673e-17,1.5689579231054354e-21,2.5352811383686032e-20,2.5956202915340795e-17,3.1048521343800503e-21,3.2166907683514336e-26,1.2852923751396335e-30,3.2331931284830366e-23,1.928188830621641e-24,3.2236188802222397e-21,3.408310853435602e-31,1.0933909286219646e-15,5.363450963560635e-21,6.881464540719739e-15,1.6213608542797507e-20,1.0299354211933325e-24,1.85683718345277e-13,6.667552761532093e-15,8.59521564342333e-22,3.1814888416456788e-15,3.035018161035152e-17,3.1066384699990743e-21,2.8796362505895867e-24,5.149581931687854e-11,2.1496991455702088e-25,2.91438339947337e-16,1.6483436915098103e-20,8.329511189559041e-19,5.1189633477859126e-11,8.016445972268174e-29,4.886335684895225e-19,3.115732168345306e-17
4.843897015658345e-09,0.7054862924473502,2.5728191251313615e-10,3.1784598505121304e-13,1.97908009989401e-10,3.8333515665018894e-12,0.0,0.0,1.32705130667364e-08,4.005830550850221e-14,9.882779853536283e-15,3.942943474165457e-15,5.263684350666498e-18,4.0971389797868766e-30,1.746720529502544e-21,3.1592990775961874e-14,1.1150960139061409e-11,2.2975378435070766e-16,2.1655084127104905e-25,2.8239614775338685e-24,1.3993265090359886e-12,2.133114163148195e-20,1.435285998655715e-13,5.071357198050975e-21,1.3853973472533007e-17,2.6170853483037526e-19,7.809676615909792e-16,2.3192287419106344e-15,6.245165637830858e-25,1.7954002322233868e-24,1.5351192316532402e-20,4.4204895969331443e-23,2.6928036254712774e-18,1.422257510064223e-21,3.76,0.0,0.9284654381334639,0.9995021075235563,1.5987027998353436e-12,5.429681465363485e-15,4.856954151222249e-05,4.8569553527810246e-05,8.909376461976729e-13,3.1969892343709787e-16,0.0004978790050890752,6.350259733754539e-16,3.819081686397312e-17,1.2691956225832447e-08,3.7323996986552294e-10,3.785418628264302e-11,2.1405176010400993e-10,1.4448038549530274e-06,3.3459166475006236e-15,1.99155312607277e-10,5.963013805234392e-11,3.6925066995763774e-16,1.0905566577118144e-12,1.872646097775898e-11,1.470106135146332e-20,2.3902669730923622e-20,2.0137743836428137e-13,1.4870136171743298e-22,1.1156434375646877e-11,1.2886605702838716e-12,9.919114144877163e-17,1.7706852730740004e-21,2.714059453775007e-20,2.8560924310409384e-17,3.5041166855145796e-21,3.6195872600859813e-26,1.4304905714442902e-30,3.7551036872611265e-23,2.269550741502576e-24,3.641857271749768e-21,3.7496981243669506e-31,1.1600497460592687e-15,5.9434751268651184e-21,7.510661918785083e-15,1.743374882425113e-20,1.1656747844915137e-24,1.87113337038146e-13,7.0890743386984164e-15,9.275918012645716e-22,3.481929310190994e-15,3.227633658713201e-17,3.3714282705107343e-21,3.284178722728373e-24,5.4798654604488876e-11,2.3420257350056057e-25,3.1961067870405675e-16,1.851633688196834e-20,9.42616401880649e-19,5.2394285518797125e-11,9.299778472132073e-29,5.521815038430063e-19,3.5199946736631943e-17
4.9921538546686425e-09,0.7054864795485751,2.7398772395530025e-10,3.48336479620795e-13,2.1016731132080754e-10,4.172330609563547e-12,0.0,0.0,1.3676760455483944e-08,4.254785691529557e-14,1.0816882171274152e-14,4.319000932188065e-15,5.763351471718883e-18,4.4706393139027055e-30,1.8519814397245684e-21,3.3242354352844727e-14,1.1835256858919711e-11,2.5148154137908083e-16,2.399303114135839e-25,3.1642286011255882e-24,1.4862951546428093e-12,2.333357384305657e-20,1.4693411255527606e-13,5.709830021536043e-21,1.5125078819106336e-17,2.990916615687022e-19,8.294790838319185e-16,2.4571611054158284e-15,7.252261917742877e-25,1.9660922238826583e-24,1.728816135829647e-20,5.1030416315520055e-23,2.9510186589855355e-18,1.606017084834039e-21,3.76,0.0,0.9284639290824699,0.9995021066923878,1.7497770150213723e-12,5.940344526804901e-15,5.005606583714189e-05,5.0056078512697953e-05,9.285275114666198e-13,3.3695214927170733e-16,0.0004978794175332655,6.822574330597651e-16,4.1154154368438457e-17,1.3063021032528242e-08,3.9484973025945096e-10,4.131355273804615e-11,2.2714693433267445e-10,1.4890156510387515e-06,3.567819056028956e-15,2.1153168194517384e-10,6.120213687786551e-11,3.923071426709755e-16,1.1512857193844792e-12,1.9861719205225555e-11,1.5506877094602756e-20,2.6128073998409123e-20,2.0825065830374022e-13,1.622251044564255e-22,1.1841245386940136e-11,1.3523263916264124e-12,1.0853387694903187e-16,1.9911610653728927e-21,2.898994272306437e-20,3.133941496922854e-17,3.940154684077352e-21,4.0586673082293284e-26,1.586856194347366e-30,4.3409226344638763e-23,2.6571620860818453e-24,4.098940800935544e-21,4.1138095247622315e-31,1.2280257388370785e-15,6.563413672042412e-21,8.174472994025892e-15,1.8695381592642895e-20,1.3143674441212176e-24,1.8844238156470783e-13,7.52313430177365e-15,9.98469257781781e-22,3.800055565543248e-15,3.4260627472238776e-17,3.649837130800007e-21,3.730569551161089e-24,5.820412404966277e-11,2.5450478599988888e-25,3.495226479193905e-16,2.0722910339546205e-20,1.0627292643941498e-18,5.3578813449957344e-11,1.073978576676602e-28,6.216602983830556e-19,3.961842066098496e-17
5.14041069367894e-09,0.7054866666495718,2.9125541680468655e-10,3.8074472846150414e-13,2.2279256745342503e-10,4.532023728762212e-12,0.0,0.0,1.4083014585584413e-08,4.5112455090243986e-14,1.1807989309150166e-14,4.7165587617327595e-15,6.2936833919859734e-18,4.8655792997519384e-30,1.960192461068385e-21,3.491662601205524e-14,1.2539403751784115e-11,2.7454242540917888e-16,2.6507713564810055e-25,3.5332743906374815e-24,1.5758854852348326e-12,2.5456516096644615e-20,1.5029057352095708e-13,6.406050366087663e-21,1.646919872593731e-17,3.406684522209705e-19,8.794382472865063e-16,2.5987274005119025e-15,8.384695536427355e-25,2.147496237782867e-24,1.940097759388188e-20,5.865586418060157e-23,3.2254033814381106e-18,1.8071116866875997e-21,3.76,0.0,0.9284624200337664,0.9995021059945935,1.910065130840485e-12,6.481856944055175e-15,5.1542587758001797e-05,5.1542601106976744e-05,9.662652280310591e-13,3.5452159782777235e-16,0.0004978796962208057,7.317427790717903e-16,4.426999937617092e-17,1.3433101757349275e-08,4.1697617247852856e-10,4.497003734846103e-11,2.4061864607115035e-10,1.533226899495747e-06,3.797591378781643e-15,2.2428103693194206e-10,6.276116202705269e-11,4.160586489645486e-16,1.2132712783583138e-12,2.102866071692807e-11,1.633836164114736e-20,2.8490682158761836e-20,2.1516919968065833e-13,1.7657006494774113e-22,1.254593756698536e-11,1.4167396629766359e-12,1.1844268031535513e-16,2.23149829903188e-21,3.090086697173703e-20,3.4297868413666447e-17,4.415079969661389e-21,4.5360457764037485e-26,1.7549033939999712e-30,4.996099505666156e-23,3.0954452660973255e-24,4.597119145184622e-21,4.501569156588856e-31,1.2972663422651032e-15,7.224376252907849e-21,8.873541559247169e-15,1.9997753827883634e-20,1.4768060806743942e-24,1.8967798588611497e-13,7.969699907191958e-15,1.0721600239622333e-21,4.1362984981292046e-15,3.630297086974551e-17,3.942112793467353e-21,4.22166902287244e-24,6.171222605024968e-11,2.7590112204442116e-25,3.812240391683863e-16,2.3111597987152628e-20,1.1939269646020447e-18,5.474359637999019e-11,1.2349980207742734e-28,6.974168356894113e-19,4.4434557651013135e-17
