Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125)
2.6289418214454337e-09,0.4692268389489804,1.2813536465177327e-17,1.2564432303184534e-21,2.0308057064891678e-15,2.4247420700883417e-20,0.0,0.0,1.2582911526068433e-12,5.186685498467087e-20,2.860879934419696e-22,5.798266011734478e-23,7.064612081961235e-34,1.5614308619742625e-43,3.625269884360763e-32,8.430583634461777e-22,4.907420315168948e-19,1.9185175591699553e-24,8.524982027653456e-40,2.494244983624452e-41,5.438821197698287e-22,3.324839840348216e-33,4.727931410787762e-21,1.1793097822476197e-31,6.0967219689493245e-27,2.8032831734296836e-32,5.129747994557626e-33,2.468095015847609e-33,3.553383674615439e-39,2.1613476108683795e-41,1.142879399833259e-31,3.599539164366206e-39,3.286613946997544e-30,3.8835703382147054e-35,3.76,0.0,0.7925704684775694,0.9999857822980621,4.050623820293839e-18,8.532247035659559e-24,1.6813571181856592e-09,1.6813571181966394e-09,1.1858086730545646e-21,2.609533441948349e-27,1.4217700676782953e-05,9.06893102843439e-25,2.3915043339411095e-26,1.2563224819041547e-12,4.849350908498544e-16,2.421062558681864e-18,2.222540547095985e-16,5.112579580505395e-12,1.1612872931187835e-23,2.0348547898853736e-15,7.861490853677268e-21,3.2293686529773956e-25,5.830303941435273e-22,5.9063269263265e-18,2.1156373605969347e-31,4.3662398836907636e-30,5.704648890908622e-21,2.091336743393464e-33,4.90750773057436e-19,1.0449842900796758e-15,4.648877771234223e-28,2.874530729984898e-33,1.6705281557256925e-32,1.271477047903158e-25,2.6369834744024876e-29,6.553641193356002e-37,1.6035463994751498e-41,2.3404097640604342e-45,3.2787708482842755e-39,1.6189358192374928e-32,5.826394800502611e-42,3.66730411693599e-23,3.1604434151268305e-28,1.6091147104376437e-20,3.5909391988118394e-28,3.566928430898758e-41,6.905901175978621e-21
2.689493005578302e-09,0.4692268389522578,1.3386967573863012e-17,1.341326259106785e-21,2.1253217260240275e-15,2.5536879126709285e-20,0.0,0.0,1.2872777935427564e-12,5.428375820858924e-20,3.0629980379002883e-22,6.244074821832287e-23,7.685926923581682e-34,1.6652532929348561e-43,3.78220799750275e-32,8.776840049961898e-22,5.135975511775279e-19,2.0473063048447844e-24,9.318104327098678e-40,2.6788058667582507e-41,5.692246114826558e-22,3.5585124198212724e-33,4.817292894043937e-21,1.2916910316740375e-31,6.52721789748255e-27,3.082143685175083e-32,5.491872006356668e-33,2.703189123503498e-33,3.981749568270147e-39,2.421894578805704e-41,1.2514146777866134e-31,4.029896727177104e-39,3.599870907281697e-30,4.3517315889425055e-35,3.76,0.0,0.7925704684387556,0.9999857807816048,4.336838964953412e-18,9.135342221585945e-24,1.7200830281751967e-09,1.7200830281866904e-09,1.237168218415845e-21,2.7301148908350732e-27,1.4219217104845863e-05,9.488510906419444e-25,2.5453622884276627e-26,1.2852177563547595e-12,5.074622721389336e-16,2.591970027669284e-18,2.3260558334601245e-16,5.230287294027011e-12,1.215094345282496e-23,2.129656919027016e-15,8.226853373850708e-21,3.381637763838769e-25,6.101352819481678e-22,6.180294512850323e-18,2.2118029512049157e-31,4.6746158363648254e-30,5.8368567759348835e-21,2.2368577890937458e-33,5.136069107694516e-19,1.093348015519079e-15,4.977094545540111e-28,3.1486096060017864e-33,1.7680971422129522e-32,1.3611057320639688e-25,2.8878375629114463e-29,7.171732578513199e-37,1.7466105417151008e-41,2.564378331689786e-45,3.47815563053604e-39,1.7736689880104525e-32,6.264858455438692e-42,3.850788264175547e-23,3.414094575362354e-28,1.722541228072167e-20,3.784820017270191e-28,3.906780498224928e-41,7.042192670447469e-21
2.75004418971117e-09,0.4692268389555354,1.3972952060558593e-17,1.4299476086204515e-21,2.221982367550255e-15,2.6875274007106727e-20,0.0,0.0,1.3162646650234144e-12,5.675570466526287e-20,3.274412020283753e-22,6.711650144778743e-23,8.3464893319187e-34,1.7732842681545355e-43,3.9419545926388486e-32,9.1280934603181e-22,5.369727601556029e-19,2.1814308259957238e-24,1.0165147479139771e-39,2.8728455366257797e-41,5.951441593898782e-22,3.802819486012712e-33,4.905886292338545e-21,1.4119152491547205e-31,6.977490666425738e-27,3.3819075273982096e-32,5.870623380674581e-33,2.954678469117017e-33,4.450459302219522e-39,2.706979108472627e-41,1.3674811479430464e-31,4.500287096471165e-39,3.934996939684133e-30,4.863983286514669e-35,3.76,0.0,0.7925704683999417,0.9999857794991737,4.636220784203413e-18,9.766200863620197e-24,1.7588089381628274e-09,1.7588089381748463e-09,1.2894509883143717e-21,2.853373335338775e-27,1.4220499506997306e-05,9.917469989074325e-25,2.705577966310594e-26,1.3141112067719672e-12,5.304977336424621e-16,2.7707246757730453e-18,2.431925130392302e-16,5.347992849757949e-12,1.2701060529431422e-23,2.226616832120635e-15,8.600470734880806e-21,3.5373789675927364e-25,6.378531493574838e-22,6.460416115532701e-18,2.3100754485856738e-31,4.997177561716141e-30,5.969101948803973e-21,2.3889163465025596e-33,5.369827662641426e-19,1.1427907587558591e-15,5.320385491797737e-28,3.441833985591944e-33,1.8686264635999337e-32,1.4548382293442117e-25,3.1561484561153094e-29,7.832320950746324e-37,1.8986405214074285e-41,2.804119584023619e-45,3.6843363439403e-39,1.9392038115828674e-32,6.72473913174548e-42,4.0380164296653384e-23,3.6810059982981495e-28,1.8411606406108657e-20,3.9834911376143802e-28,4.2703441621998983e-41,7.177561444467423e-21
2.8105953738440382e-09,0.46922683895881295,1.4571491361048456e-17,1.5223876385258185e-21,2.320787296225124e-15,2.826366506775656e-20,0.0,0.0,1.345251767214062e-12,5.92826947921583e-20,3.4953303591375207e-22,7.201421737968109e-23,9.047838434104536e-34,1.885583264254739e-43,4.104480073732607e-32,9.48423943215937e-22,5.6086762600350055e-19,2.3209747746088114e-24,1.1068490765658135e-39,3.076668196869497e-41,6.216407634914733e-22,4.05799193861172e-33,4.993718243922024e-21,1.5403386843362063e-31,7.447982129116623e-27,3.703685475587759e-32,6.266373039241086e-33,3.223306703053935e-33,4.962296836600482e-39,3.018294325215568e-41,1.4914169782545697e-31,5.013416364602997e-39,4.292986051463621e-30,5.423367764249586e-35,3.76,0.0,0.7925704683611279,0.9999857784146512,4.949064662698649e-18,1.0425447131865755e-23,1.7975348481485512e-09,1.7975348481611076e-09,1.342647650565654e-21,2.9793057526687883e-27,1.4221584000459054e-05,1.0355803100521914e-24,2.8722768546361757e-26,1.34300283448266e-12,5.540412688837601e-16,2.9575015379999104e-18,2.5401483031607283e-16,5.465696247737746e-12,1.326321518755192e-23,2.3257344896048146e-15,8.982340077070375e-21,3.6965917117614526e-25,6.661838099245505e-22,6.746688019502952e-18,2.4104583623585626e-31,5.334243858885555e-30,6.101384447324282e-21,2.5476541145591422e-33,5.608783077345535e-19,1.1933115431046266e-15,5.679087146285731e-28,3.755075135750241e-33,1.972123031147599e-32,1.5527653216767591e-25,3.442704594162063e-29,8.537293350007268e-37,2.0599653106206372e-41,3.060367489294259e-45,3.897359939953861e-39,2.1160300438472302e-32,7.206542492670893e-42,4.228920536517031e-23,3.9614861090052393e-28,1.9650877654382248e-20,4.186896156899537e-28,4.658695908202251e-41,7.312013745557965e-21
2.8711465579769064e-09,0.46922683896209055,1.5182586909779143e-17,1.6187266931518046e-21,2.421736177250811e-15,2.970311215397516e-20,0.0,0.0,1.3742391002789211e-12,6.186472902705463e-20,3.7259615024200137e-22,7.713811452396557e-23,9.791537198259804e-34,2.002208485005825e-43,4.2697551075702805e-32,9.845174906972455e-22,5.85282116297063e-19,2.4660205019509643e-24,1.2030564136776413e-39,3.2905841941232906e-41,6.48714423787418e-22,4.324260311029545e-33,5.0807953293941346e-21,1.677325461724149e-31,7.939133990045142e-27,4.0486271111028575e-32,6.679491754560461e-33,3.509833842793085e-33,5.5201712531549725e-39,3.357609440042941e-41,1.623567553098756e-31,5.572107296727618e-39,4.674854265587482e-30,6.033064073373209e-35,3.76,0.0,0.792570468322314,0.9999857774974934,5.275665938974169e-18,1.1113705157467806e-23,1.8362607581323686e-09,1.8362607581454736e-09,1.3967489673172521e-21,3.1079091224639443e-27,1.422250112897666e-05,1.0803505232075816e-24,3.045584386609652e-26,1.3718926408118078e-12,5.780926714804761e-16,3.152475577823939e-18,2.6507252171274766e-16,5.583397488005948e-12,1.3837398465097758e-23,2.4270098519168855e-15,9.372458541743741e-21,3.859275514947037e-25,6.951270772597312e-22,7.039106512402333e-18,2.512955661288055e-31,5.6861335169746926e-30,6.233704309301571e-21,2.7132130397860477e-33,5.852935033971662e-19,1.2449093927504557e-15,6.053535922581993e-28,4.089223691376748e-33,2.0785934105954043e-32,1.654977721614534e-25,3.7483115497734144e-29,9.288577276708617e-37,2.2309173355449573e-41,3.333873943023874e-45,4.117272231997696e-39,2.3046482674070056e-32,7.710774725282275e-42,4.423432825767672e-23,4.255838998471874e-28,2.0944373286696557e-20,4.394977632630189e-28,5.072935981111288e-41,7.445555778940799e-21
2.9316977421097746e-09,0.4692268389653681,1.5806240139860907e-17,1.719045101502113e-21,2.5248286758746305e-15,3.119467523062139e-20,0.0,0.0,1.4032266643813348e-12,6.450180780804213e-20,3.966513868820631e-22,8.249233275520476e-23,1.057917215572548e-33,2.123216877260061e-43,4.437750621471266e-32,1.0210798185554264e-21,6.102161986355627e-19,2.616649075773073e-24,1.3053848161969033e-39,3.514910153121188e-41,6.763651402776891e-22,4.60185477098052e-33,5.167124072206716e-21,1.823247578240392e-31,8.451387804914748e-27,4.417921607901601e-32,7.110350150018545e-33,3.815036264750232e-33,6.127119496888746e-39,3.7267714161787843e-41,1.7642854600034542e-31,6.179301574096456e-39,5.0816396157691256e-30,6.696390977601686e-35,3.76,0.0,0.7925704682835002,0.9999857767218715,5.616319905451456e-18,1.1831599032641444e-23,1.874986668114279e-09,1.874986668127945e-09,1.4517457940952509e-21,3.239180426800918e-27,1.422327672154994e-05,1.1260571541984204e-24,3.225625942035614e-26,1.400780627082613e-12,6.02651735144521e-16,3.3558216872196092e-18,2.7636557377485893e-16,5.701096570602095e-12,1.4423601411338678e-23,2.5304428794931806e-15,9.770823271246352e-21,4.0254299580571814e-25,7.246827650306602e-22,7.337667884382109e-18,2.617571772407861e-31,6.05316531531447e-30,6.366061572538982e-21,2.885735347146841e-33,6.102283214918689e-19,1.2975833327482122e-15,6.444068111723668e-28,4.445189654025779e-33,2.1880438339636383e-32,1.7615660724165973e-25,4.07379201029739e-29,1.0088140765365147e-36,2.411832409195984e-41,3.625408886041778e-45,4.344118017723315e-39,2.505569889293083e-32,8.237942650950617e-42,4.62148591351662e-23,4.564364365586496e-28,2.22932396521585e-20,4.607677214945406e-28,5.514188376484209e-41,7.578193707826216e-21
2.9922489262426428e-09,0.46922683896864553,1.6442452483069262e-17,1.8234231772673714e-21,2.630064457389249e-15,3.273941438200332e-20,0.0,0.0,1.4322144596838981e-12,6.719393157352045e-20,4.2171958480959077e-22,8.80809338003415e-23,1.1412353126850175e-33,2.2486641467157856e-43,4.608437801018457e-32,1.0581008912627087e-21,6.35669840641671e-19,2.7729402973185716e-24,1.4140873981377587e-39,3.7499691115164353e-41,7.045929129622636e-22,4.891005121062172e-33,5.252710939162053e-21,1.978484900781048e-31,8.985184980703694e-27,4.8127985199816414e-32,7.55931869998966e-33,4.13970669610567e-33,6.786309117167755e-39,4.127706635248126e-41,1.9139304763922273e-31,6.838062024509832e-39,5.5144021415064886e-30,7.416809947049215e-35,3.76,0.0,0.7925704682446864,0.9999857760659439,5.971321808444679e-18,1.2579752810699798e-23,1.913712578094283e-09,1.913712578108521e-09,1.5076290788603668e-21,3.37311665020246e-27,1.4223932620291011e-05,1.1726997355173858e-24,3.4125268479618586e-26,1.429666794616642e-12,6.277182536820079e-16,3.5677146866949e-18,2.878939730574181e-16,5.81879349556573e-12,1.5021815086894414e-23,2.636033532769242e-15,1.0177431408944423e-20,4.195054676540397e-25,7.548506869622264e-22,7.642368428101643e-18,2.7243115801523278e-31,6.4356580237335e-30,6.498456274837028e-21,3.065363570844108e-33,6.356827302819244e-19,1.3513323890218663e-15,6.851019882367012e-28,4.823902390656804e-33,2.3004802110835566e-32,1.8726209481343377e-25,4.4199857597823177e-29,1.0937992467039144e-36,2.60304966858436e-41,3.935760425915109e-45,4.577941195854718e-39,2.719317136401333e-32,8.788553835682266e-42,4.823012841012334e-23,4.887357467691765e-28,2.3698622188470825e-20,4.82493576916842e-28,5.983600831744658e-41,7.709933653697514e-21
3.052800110375511e-09,0.46922683897192313,1.709122536984678e-17,1.931941218837164e-21,2.737443187132864e-15,3.4338389811784983e-20,0.0,0.0,1.4612024863485606e-12,6.994110076219731e-20,4.4782158014018965e-22,9.390790177836624e-23,1.2292712950292802e-33,2.3786047735143513e-43,4.781788087808324e-32,1.095570806161519e-21,6.616430099614326e-19,2.934972718139461e-24,1.5294223257343025e-39,3.9960906544114554e-41,7.333977418411186e-22,5.1919407993344106e-33,5.3375623409068725e-21,2.1434251637756014e-31,9.540966775726233e-27,5.234528569518068e-32,8.02676772994347e-33,4.4846542066355844e-33,7.501041008252675e-39,4.5624225630944943e-41,2.0728695563504866e-31,7.551574839993785e-39,5.9742238831213564e-30,8.197928151461249e-35,3.76,0.0,0.7925704682058725,0.9999857755112385,6.340966848166949e-18,1.3358790506082117e-23,1.9524384880723793e-09,1.9524384880872023e-09,1.5643898610735936e-21,3.509714779645501e-27,1.4224487296596466e-05,1.2202778162994443e-24,3.606412379505791e-26,1.4585511447339307e-12,6.532920209931879e-16,3.788329325324357e-18,2.9965770612485027e-16,5.9364882629364e-12,1.563203056372626e-23,2.7437817721800174e-15,1.059228009922457e-20,4.36814935352891e-25,7.856306568365571e-22,7.953204438726531e-18,2.83318042549511e-31,6.83393040282646e-30,6.630888453993599e-21,3.252240585058298e-33,6.616566980539435e-19,1.4061555883638003e-15,7.274727280947136e-28,5.226310632387184e-33,2.415908140919918e-32,1.9882328536977512e-25,4.7877496610722165e-29,1.1840181740573554e-36,2.80491151622791e-41,4.265734961817043e-45,4.818784877842668e-39,2.946423050682758e-32,9.363116700290985e-42,5.027947118430938e-23,5.2251090790831185e-28,2.5161665422574556e-20,5.046693489373494e-28,6.482344817382608e-41,7.840781696593528e-21
3.113351294508379e-09,0.4692268389752008,1.7752560229304818e-17,2.0446795093119733e-21,2.846964530489369e-15,3.5992661842893e-20,0.0,0.0,1.4901907445367198e-12,7.274331581308747e-20,4.749782061622793e-22,9.997714378542418e-23,1.3221907215802273e-33,2.513092027671449e-43,4.957773177220564e-32,1.1334797919581078e-21,6.881356742642379e-19,3.102823656721754e-24,1.651652812617636e-39,4.253611048599104e-41,7.62779626914231e-22,5.504890879897797e-33,5.4216846324220426e-21,2.318463966747021e-31,1.0119174299693753e-26,5.68442443569447e-32,8.513067416551728e-33,4.8507042005471547e-33,8.274752149272076e-39,5.033009415229865e-41,2.2414768174122902e-31,8.323151781766006e-39,6.462208876799589e-30,9.04350145277287e-35,3.76,0.0,0.7925704681670587,0.999985775042134,6.725550178736606e-18,1.4169336094381833e-23,1.9911643980485694e-09,1.9911643980639893e-09,1.622019270771291e-21,3.648971804569143e-27,1.4224956371725135e-05,1.2687909622963028e-24,3.8074077608450783e-26,1.4874336787530745e-12,6.793728310723942e-16,4.017840280782115e-18,3.1165675955100094e-16,6.054180872753647e-12,1.6254238925128425e-23,2.853687558160022e-15,1.1015366487493422e-20,4.544713713799803e-25,8.170224884930012e-22,8.270172213926737e-18,2.94418410509504e-31,7.248301204222332e-30,6.763358147803972e-21,3.446509634627825e-33,6.881501931178563e-19,1.4620519584341125e-15,7.715526231837615e-28,5.6533824732467824e-33,2.5343329227815505e-32,2.1084922250017977e-25,5.177957637923602e-29,1.2796798752598872e-36,3.01776356588737e-41,4.616157312857205e-45,5.0666914945553945e-39,3.18743148414664e-32,9.962140630404551e-42,5.236222763003114e-23,5.577905456873694e-28,2.6683512971290987e-20,5.2728900035729265e-28,7.011615528165572e-41,7.970743875389193e-21
3.1739024786412473e-09,0.4692268389784783,1.84264584892254e-17,2.161718316514993e-21,2.9586281528884927e-15,3.770329091742317e-20,0.0,0.0,1.5191792344092941e-12,7.560057716551167e-20,5.032102933695845e-22,1.062924905194282e-22,1.4201614000434971e-33,2.652177984344382e-43,5.136365016207169e-32,1.1718182072319943e-21,7.151478012428008e-19,3.2765692149222835e-24,1.781047115018401e-39,4.522873376515772e-41,7.927385681815775e-22,5.830084073470891e-33,5.505084113507967e-21,2.504004771872879e-31,1.0720248513775885e-26,6.163841544221332e-32,9.018587787794971e-33,5.238698408317403e-33,9.111018343634772e-39,5.541641821917463e-41,2.4201335273677852e-31,9.156232372558575e-39,6.979483149632219e-30,9.957437396992387e-35,3.76,0.0,0.7925704681282448,0.9999857746454202,7.125366908183544e-18,1.5012013512374577e-23,2.029890308022853e-09,2.029890308038881e-09,1.6805085276496286e-21,3.790884716882525e-27,1.42253530564077e-05,1.3182387558508872e-24,4.0156381663547844e-26,1.516314397991305e-12,7.059604780079837e-16,4.2564221593749014e-18,3.2389111991914035e-16,6.17187132505702e-12,1.688843126571929e-23,2.9657508511434905e-15,1.1446687720177259e-20,4.724747518467764e-25,8.490259958281134e-22,8.593268053874761e-18,3.057328870449211e-31,7.679089170852586e-30,6.895865394060809e-21,3.6483143656709576e-33,7.151631838068891e-19,1.5190205277599067e-15,8.17375253750998e-28,6.106105368934415e-33,2.655759567494045e-32,2.2334894289928065e-25,5.591500657143714e-29,1.3809974586297723e-36,3.2419545924082384e-41,4.9878708498982173e-45,5.321702898223323e-39,3.442897093736679e-32,1.0586136086299105e-41,5.447774332094094e-23,5.946028313677543e-28,2.82653075419631e-20,5.503464471096123e-28,7.572631874361179e-41,8.099826188074263e-21
3.2344536627741155e-09,0.46922683898175577,1.911292157606313e-17,2.28313789300383e-21,3.0724337198059227e-15,3.9471337596546977e-20,0.0,0.0,1.5481679561267906e-12,7.85128852590958e-20,5.325386694932592e-22,1.1285769693875667e-22,1.5233533608170465e-33,2.7959135389369544e-43,5.317535801100747e-32,1.2105765389610729e-21,7.426793586131336e-19,3.456284294218907e-24,1.917878526995335e-39,4.804227669906867e-41,8.232745656431354e-22,6.167748727966692e-33,5.587767029265753e-21,2.7004589015474933e-31,1.1344630230661501e-26,6.674178857537807e-32,9.543698723069103e-33,5.649494878535787e-33,1.0013556957882056e-38,6.090580492887885e-41,2.6092280910912547e-31,1.0054386076367809e-38,7.527194714657484e-30,1.0943798205410366e-34,3.76,0.0,0.792570468089431,0.9999857743099247,7.540712098455513e-18,1.5887446658046178e-23,2.068616217995229e-09,2.0686162180118784e-09,1.739848940158283e-21,3.935450510972569e-27,1.4225688522505034e-05,1.3686207958718482e-24,4.2312287218740305e-26,1.5451933037645564e-12,7.330547559822804e-16,4.504249496075014e-18,3.3636077382196735e-16,6.289559619886059e-12,1.7534598691432575e-23,3.079971611564502e-15,1.1886240944721659e-20,4.908250560326544e-25,8.816409927956359e-22,8.922488261243829e-18,3.172621427053206e-31,8.12661303721927e-30,7.028410230554146e-21,3.8577988561499546e-33,7.426956384775396e-19,1.5770603257345815e-15,8.649741878693087e-28,6.58548613557613e-33,2.780192808560822e-32,2.3633147637549295e-25,6.029286710750162e-29,1.4881881358909329e-36,3.477836485552835e-41,5.381737630881737e-45,5.5838604598485803e-39,3.7133853361241937e-32,1.1235614712555382e-41,5.662536951790437e-23,6.329754796593102e-28,2.99081909330965e-20,5.73835567270203e-28,8.166636472971031e-41,8.228034592030108e-21
3.2950048469069837e-09,0.4692268389850333,1.981195091494712e-17,2.409018476082086e-21,3.1883808967634104e-15,4.129786256041806e-20,0.0,0.0,1.5771569098493548e-12,8.148024053377023e-20,5.62984159533646e-22,1.1967644295021212e-22,1.631938831288608e-33,2.94434842204358e-43,5.501257975441888e-32,1.2497454010622072e-21,7.707303141145273e-19,3.6420426117760746e-24,2.0624253756891582e-39,5.098031043205295e-41,8.543876192988817e-22,6.51811282906815e-33,5.669739570574157e-21,2.9082455359450647e-31,1.1992760114619709e-26,7.216879665693626e-32,1.0088769953291917e-32,6.083967969750533e-33,1.0986229659980566e-38,6.682173881689021e-41,2.8091560373897344e-31,1.1021314465701379e-38,8.10651356590371e-30,1.2006803765134314e-34,3.76,0.0,0.7925704680506171,0.9999857740262006,7.971880765424486e-18,1.6796259390620646e-23,2.1073421279656987e-09,2.10734212798298e-09,1.8000319046032926e-21,4.0826661837116194e-27,1.422597221757976e-05,1.4199366978080914e-24,4.454304506086403e-26,1.5740703973875189e-12,7.606554592715212e-16,4.761496754553251e-18,3.490657078616107e-16,6.407245757280312e-12,1.8192732319508443e-23,3.196349799857097e-15,1.23340233095911e-20,5.095222659762353e-25,9.148672934064845e-22,9.257829141206083e-18,3.290068933568457e-31,8.591191529663012e-30,7.160992695071427e-21,4.075107646377965e-33,7.707475255095546e-19,1.636170382617114e-15,9.143829814532327e-28,7.092550948485349e-33,2.907637113284997e-32,2.498058458596617e-25,6.492240798151997e-29,1.601473234795606e-36,3.7257642077097425e-41,5.798638539687195e-45,5.8532051622810047e-39,3.999472462439126e-32,1.1911089447533362e-41,5.880446341487666e-23,6.72935747200447e-28,3.1613304034999774e-20,5.977502093929474e-28,8.794895638975904e-41,8.355375004304637e-21
