Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537)
1.7156612414407109e-06,0.9322638490672296,0.001069297048090076,0.0005433413962880505,0.000709427854927699,0.005185060198721919,0.0,0.0,0.00015680964777309894,7.299662679829243e-07,0.0025714979906961647,4.222390893426165e-05,7.949428103567315e-06,4.64365530813435e-10,2.3290634648298355e-07,3.120413067823309e-05,0.00024555635009004405,0.00033950559159045445,6.575182389854533e-06,1.3938237481126394e-07,0.0014156035934677197,3.462488590784772e-08,1.4101326252596018e-06,1.3492168941233175e-07,1.0900714203583849e-08,0.0015545917006258613,3.471027271833269e-07,2.7895878507729274e-06,1.9228461005416762e-08,1.2301040016420265e-09,6.24689226465954e-08,1.4129312409084426e-10,1.5331916745741287e-07,1.0479040687907775e-09,3.76,0.0,0.10337400543056872,0.9910127311968432,0.003622655177783701,4.599711699004444e-05,0.39913767011645374,0.41050963940445595,9.826752417638727e-07,4.934367395297187e-09,0.0030386640620851243,0.0004888869005134705,0.001559076393259476,3.199770489123779e-05,2.1557448311256426e-06,0.002048360247090859,0.004113722976397489,0.02543802521542212,0.00040005679499402816,0.0004974820905863673,5.362632007474879e-06,4.944814056317788e-07,3.5054383937466453e-06,6.423594246925454e-07,2.2473172301675972e-05,5.335967861639107e-06,0.000604441968210292,3.6097323609822037e-06,0.0002960323663729887,5.027428008514817e-10,0.0004877032393758283,5.210993602070309e-07,2.3868456093382278e-08,8.053913291656044e-05,4.844367384130814e-09,7.443674703290692e-10,3.182057614061536e-14,8.019521653514498e-11,8.652612222167387e-11,8.445884344329365e-09,6.80284084102814e-15,1.000709347819669e-09,3.4266893855622287e-12,6.153435765594075e-11
1.7359779568207921e-06,0.932624572879768,0.0010813343596300985,0.00055544482651341,0.0007165793474921007,0.005296334607273014,0.0,0.0,0.00015890531589097834,7.446891186267581e-07,0.0026855442554967555,4.43240406758006e-05,8.309958700025011e-06,4.914106574000051e-10,2.433761511304594e-07,3.2184771005790966e-05,0.0002506181297484185,0.0003512013518637702,6.981167531792494e-06,1.4422133127102425e-07,0.0014463226056912878,3.563467551526188e-08,1.4553317383156093e-06,1.414440178713375e-07,1.1156056571727885e-08,0.0016262912743433497,3.524392381428133e-07,2.902452184659627e-06,2.0286301560771622e-08,1.2890667598611197e-09,6.517372863417335e-08,1.4512641643731454e-10,1.5557376827943878e-07,1.118991139668005e-09,3.76,0.0,0.1013144441982581,0.9908184967337004,0.00373075522837605,4.710816171552157e-05,0.400735752531847,0.4124916983349554,9.866144335631265e-07,4.954194816205453e-09,0.00303806868520961,0.0004981436887448166,0.0016012235314657058,3.1862795291605616e-05,2.146365351048572e-06,0.0020847971864454275,0.004182976248222076,0.02560240381496787,0.00040789261678977765,0.0005090584114870281,5.437934047396971e-06,5.094016449485893e-07,3.5571301347669867e-06,6.421088657474071e-07,2.327540818163504e-05,5.5150236576315896e-06,0.0006337008189930582,3.747868317146546e-06,0.0003024264949725439,5.003449563252046e-10,0.0005048923525726658,5.502854729458204e-07,2.4932817780076336e-08,8.229534428213715e-05,4.94728676400135e-09,7.724813983499165e-10,3.302121714156652e-14,8.539690190232404e-11,9.187187152955343e-11,8.717167096591124e-09,7.059335378958527e-15,1.0443076611046813e-09,3.5935407654611706e-12,6.148183772726324e-11
1.7562946722008734e-06,0.9329794527133918,0.001093044749616906,0.0005674730797635089,0.0007234725782145504,0.005407966424605672,0.0,0.0,0.0001610275870175821,7.596310173476475e-07,0.0028025879219763196,4.6491001747592975e-05,8.678085178731392e-06,5.191838074266857e-10,2.540132507509719e-07,3.317084230975466e-05,0.0002556972248592766,0.00036308150175998557,7.404467759476952e-06,1.491199961314024e-07,0.0014773139841689966,3.666376543041009e-08,1.5008316300854274e-06,1.4815670136054028e-07,1.1413778887619806e-08,0.0016999727030032243,3.577118523612566e-07,3.0181249559206413e-06,2.1384891276016106e-08,1.349930115459704e-09,6.793758884790612e-08,1.489513597837898e-10,1.5777393847598943e-07,1.1936368924622125e-09,3.76,0.0,0.09929403469429877,0.9906211092787724,0.003840049909738562,4.82266710652091e-05,0.4022914744168574,0.41443834885561387,9.904492427159925e-07,4.973497289270579e-09,0.0030374636372568014,0.0005072649879672901,0.001643337872047158,3.171329213927218e-05,2.1360601912842595e-06,0.0021210360777674585,0.004251540052005446,0.025766021996874427,0.0004156232083140376,0.0005207697742592181,5.511524447194614e-06,5.245961570797167e-07,3.6076720144978145e-06,6.415968038572261e-07,2.408346804502172e-05,5.694846709163093e-06,0.0006638548353548779,3.887455508383785e-06,0.00030884605861044917,4.977220460498699e-10,0.0005224126468065119,5.805867459996737e-07,2.6025903254744712e-08,8.403451165537946e-05,5.049080797579706e-09,8.008683150238632e-10,3.4233461221026436e-14,9.078529175009359e-11,9.739617650624014e-11,8.992730813415209e-09,7.318299973237907e-15,1.0887212016928856e-09,3.765466541756373e-12,6.140466001765417e-11
1.7766113875809547e-06,0.933328597277731,0.0011044208421590828,0.0005794150219365906,0.0007301044471965074,0.005519919784184548,0.0,0.0,0.00016317647565316379,7.747963337838596e-07,0.002922627079928333,4.872522775142853e-05,9.053537076783527e-06,5.476472348876594e-10,2.648043591916124e-07,3.4161456927873644e-05,0.00026079284010014687,0.00037514247885415297,7.845345341385158e-06,1.5407500344503936e-07,0.001508574305319752,3.771202313906501e-08,1.546592793476614e-06,1.550598701895465e-07,1.1673871870687348e-08,0.0017756350031953381,3.629179513629051e-07,3.1366118283783606e-06,2.2525025707451595e-08,1.412719478497362e-09,7.075902827165969e-08,1.5276426521817214e-10,1.5991819966632183e-07,1.2719395909583238e-09,3.76,0.0,0.09731210149193484,0.9904206211808365,0.003950497984047645,4.93524254237703e-05,0.40380561335328513,0.4163502902901845,9.941815846665565e-07,4.992284428674544e-09,0.0030368490785689065,0.0005162427166320903,0.001685378974788848,3.154959752249884e-05,2.1248549801734354e-06,0.0021570611234788413,0.00431937859106321,0.02592891337863061,0.0004232415141969912,0.0005326144592932592,5.583344460321627e-06,5.400634458465964e-07,3.657024049272648e-06,6.408278678377194e-07,2.489638677333565e-05,5.8752152998318785e-06,0.0006949090636092813,4.028333788863156e-06,0.0003152892529668292,4.948806966816585e-10,0.0005402620333019091,6.12017957809987e-07,2.714768969920413e-08,8.57549539036126e-05,5.149650790465705e-09,8.29494932785511e-10,3.545588599075082e-14,9.635634846202543e-11,1.0309441747851764e-10,9.27249857448897e-09,7.579430629197144e-15,1.1339131263993444e-09,3.942487364048482e-12,6.130330138990302e-11
1.796928102961036e-06,0.9336721130403715,0.0011154557685079086,0.0005912596858272014,0.000736472269238909,0.005632159079752201,0.0,0.0,0.00016535195158608537,7.901892893005647e-07,0.0030456571135406237,5.102709481152543e-05,9.436025687767425e-06,5.767596929454594e-10,2.757356291979793e-07,3.51557211650186e-05,0.00026590422493926456,0.00038738059279611866,8.304040770202981e-06,1.5908288481798533e-07,0.0015401000235208088,3.8779277876528605e-08,1.5925753351378065e-06,1.6215347108641533e-07,1.1936327206581236e-08,0.0018532751791582676,3.680550283444968e-07,3.2579164637905632e-06,2.3707495017093483e-08,1.4774596643402046e-09,7.363644923277772e-08,1.5656149448821024e-10,1.62005184061646e-07,1.3539960551002137e-09,3.76,0.0,0.0953679800955201,0.9902170873397426,0.004062057579803964,5.0485210432271565e-05,0.4052789390088241,0.4182282080892215,9.978133553654708e-07,5.010565750753999e-09,0.0030362251773320896,0.0005250690923596764,0.001727306532175105,3.137212862372639e-05,2.1127762851485105e-06,0.0021928569933454102,0.0043864573846829945,0.026091109102459993,0.00043074071419933345,0.0005445906096320306,5.653338583863167e-06,5.558017594511522e-07,3.7051484549795293e-06,6.398069668544541e-07,2.571318276863785e-05,6.055905655872377e-06,0.0007268677936040519,4.170338786043071e-06,0.00032175428399833656,4.91827756834139e-10,0.000558438190323779,6.445928518640521e-07,2.8298125301184465e-08,8.745502911418366e-05,5.248900600658041e-09,8.583271582543649e-10,3.6687034819948175e-14,1.0210525851775936e-10,1.0896123233888912e-10,9.556388226911088e-09,7.842416068280641e-15,1.1798445791268419e-09,4.124619194717332e-12,6.117826431191075e-11
1.8172448183411172e-06,0.9340101042721866,0.0011261431747614642,0.0006029962942494443,0.0007425737721186864,0.005744649001757456,0.0,0.0,0.00016755393987448878,8.058139428976262e-07,0.003171670711157945,5.339691892405195e-05,9.825244808310657e-06,6.06476584631959e-10,2.8679270215958386e-07,3.6152737441034794e-05,0.0002710306727375312,0.0003997920319712305,8.780771709253187e-06,1.6414007697644648e-07,0.001571887473041375,3.986532029890705e-08,1.6387390678722364e-06,1.6943726953713242e-07,1.2201137467445444e-08,0.001932888229673185,3.731206897306471e-07,3.382040522200787e-06,2.493308402964668e-08,1.54417487994127e-09,7.656813477346014e-08,1.6033946799804254e-10,1.6403363516324074e-07,1.439901457367298e-09,3.76,0.0,0.09346101668060335,0.9900105651024554,0.004174686264367288,5.16248170785821e-05,0.4067122131953584,0.42007277405004995,1.001346431414707e-06,5.0283506747842995e-09,0.003035592109234272,0.0005337366451356462,0.001769080456790254,3.118131643203195e-05,2.099851533497904e-06,0.0022284088387641374,0.004452743300234413,0.026252637872317592,0.00043811423561353544,0.0005566962327553741,5.721454637425566e-06,5.718090933990522e-07,3.7520096972968734e-06,6.385392745452135e-07,2.6532860945909904e-05,6.236692627694575e-06,0.0007597345499663313,4.313302395759615e-06,0.00032823936883095094,4.885702767247966e-10,0.0005769385668910144,6.783241048232122e-07,2.9477129368797577e-08,8.913313795381771e-05,5.346736833317801e-09,8.87330195952639e-10,3.7925421269323045e-14,1.0802643701588265e-10,1.1499052392134032e-10,9.844312446387712e-09,8.106938669847961e-15,1.2264747966694318e-09,4.311873294093731e-12,6.103007524666798e-11
1.8375615337211985e-06,0.9343426730920177,0.0011364772280062357,0.0006146142823354227,0.0007484070937368494,0.005857354572686205,0.0,0.0,0.00016978232092281254,8.216741773465935e-07,0.003300657880758549,5.583495545079734e-05,1.0220871553732143e-05,6.367501373909007e-10,2.9796076024087876e-07,3.7151606418792945e-05,0.00027617151966014355,0.0004123728702829679,9.27573200507672e-06,1.6924292960637533e-07,0.0016039328703234305,4.096990234629711e-08,1.6850436025547847e-06,1.7691085256802904e-07,1.2468296025243176e-08,0.00201446715967937,3.781126563156033e-07,3.508983666634471e-06,2.620257232520995e-08,1.612888709847542e-09,7.955225248160958e-08,1.6409467185456824e-10,1.6600240810626082e-07,1.5297491226109286e-09,3.76,0.0,0.09159056784415753,0.9898011141550566,0.004288341116425407,5.277104177076755e-05,0.4081061899146722,0.42188464653563906,1.0047826701809992e-06,5.04564852360552e-09,0.003034950057132451,0.0005422382293453834,0.0018106609674183735,3.097760444119861e-05,2.0861089298565497e-06,0.002263702305672718,0.00451820458144011,0.02641352599449609,0.0004453557647175564,0.0005689292027357285,5.787643827991202e-06,5.880831940406887e-07,3.797574532209551e-06,6.370302128603015e-07,2.7354415765057947e-05,6.417350371760184e-06,0.0007935120848413697,4.4570532914375875e-06,0.0003347427366173536,4.851154867142737e-10,0.0005957603869451209,7.132232979068226e-07,3.06845925128338e-08,9.078772685693725e-05,5.443069025237132e-09,9.16468654635798e-10,3.916953363178518e-14,1.1411353715336046e-10,1.2117547499801448e-10,1.0136178813112713e-08,8.372675439368163e-15,1.273761221978499e-09,4.504256216882646e-12,6.085928305452122e-11
1.8578782491012797e-06,0.9346699195106578,0.0011464526208866726,0.0006261033189346491,0.0007539707781733327,0.0059702411812243205,0.0,0.0,0.00017203693065432528,8.377736855972075e-07,0.003432605971058384,5.834139875703494e-05,1.0622567238294138e-05,6.675296000720509e-10,3.092245805436068e-07,3.815142910432105e-05,0.00028132614341001627,0.0004251190740382514,9.789090771121475e-06,1.7438771343325476e-07,0.0016362323165976884,4.209273729978166e-08,1.7314484392206268e-06,1.8457363194538592e-07,1.2737796958690265e-08,0.0020980029965235875,3.830287640063439e-07,3.638743572071861e-06,2.751673436436062e-08,1.6836241018399926e-09,8.258685876201428e-08,1.6782366494561071e-10,1.6791046965771082e-07,1.6236303321532094e-09,3.76,0.0,0.08975600036479399,0.9895887964110741,0.0044029787981822496,5.392368639404351e-05,0.40946161539231857,0.4236644706924492,1.0081239098808272e-06,5.062468524099454e-09,0.0030342992107396227,0.0005505670346234507,0.0018520086735362205,3.076144733989903e-05,2.0715773756737905e-06,0.0022987235460732998,0.0045828108728104035,0.026573797421724932,0.00045245925725306016,0.0005812872627521347,5.85186080430816e-06,6.046215627094413e-07,3.8418120463993685e-06,6.352854356303191e-07,2.8176834286733423e-05,6.597653029328116e-06,0.0008282023721391065,4.601417444714339e-06,0.0003412626293618459,4.814707767181832e-10,0.000614900653960295,7.493008916242917e-07,3.192037689617735e-08,9.241729103269075e-05,5.537809816927615e-09,9.457066556467286e-10,4.0417839560708786e-14,1.203594633697205e-10,1.2750856372303236e-10,1.043188990219304e-08,8.639299006188003e-15,1.3216596255071379e-09,4.701769819672582e-12,6.066645742336558e-11
1.878194964481361e-06,0.934991941474191,0.0011560645746303726,0.0006374533270458293,0.0007592637706880209,0.006083274615188452,0.0,0.0,0.00017431756078038798,8.541159574942759e-07,0.0035674996981366314,6.091638199305203e-05,1.1029978315205404e-05,6.987614606869002e-10,3.205685909346729e-07,3.9151308911260136e-05,0.0002864939617959339,0.00043802650891627213,1.032099154708236e-05,1.7957062850824628e-07,0.001668781800821567,4.3233500032588694e-08,1.777913057006332e-06,1.9242484776528938e-07,1.300963495438476e-08,0.002183484810738353,3.878669641837355e-07,3.771315938683785e-06,2.8876339642096365e-08,1.7564033521217246e-09,8.566990352614045e-08,1.715230859777328e-10,1.6975689787858138e-07,1.7216341329268253e-09,3.76,0.0,0.08795669097278387,0.989373675896628,0.004518555627056352,5.5082558351891034e-05,0.41077922810043643,0.4254128786672959,1.0113719696377197e-06,5.07881980752732e-09,0.0030336397662484057,0.0005587165955000143,0.0018930846579044318,3.053330970158383e-05,2.0562863888854703e-06,0.0023334592281742095,0.004646533240259389,0.026733473800630823,0.00045941894790560406,0.0005937680279485357,5.914063701480671e-06,6.214214604346297e-07,3.884693685739637e-06,6.333108117410365e-07,2.899909923620338e-05,6.777375398675258e-06,0.0008638066032985961,4.7462186547231795e-06,0.00034779730271571356,4.776436759047005e-10,0.0006343561559794788,7.865662039287745e-07,3.318431654754759e-08,9.402037728153351e-05,5.63087511284228e-09,9.750079427559282e-10,4.1668790763580694e-14,1.2675639049306738e-10,1.339815839420795e-10,1.073134338838649e-08,8.906478620632644e-15,1.3701242317290418e-09,4.904411279324596e-12,6.045218719986331e-11
1.8985116798614423e-06,0.9353088349067088,0.0011653088405614923,0.0006486545032182067,0.000764285411711213,0.0061964210931624766,0.0,0.0,0.00017662395916668306,8.7070426684608e-07,0.0037053211774571975,6.355997701825844e-05,1.144273737126028e-05,7.303896831488322e-10,3.319769271846434e-07,4.015035368227065e-05,0.0002916744311491633,0.00045109094700177254,1.0871551538009318e-05,1.8478781266839638e-07,0.0017015772029250074,4.439182745427714e-08,1.8243970026441596e-06,2.0046357240588106e-07,1.3283805202770177e-08,0.0022708997412277166,3.92625323703941e-07,3.906694509203347e-06,3.028215286697297e-08,1.8312480899857793e-09,8.879923527648892e-08,1.7518965945230144e-10,1.7154088146163307e-07,1.8238471524021178e-09,3.76,0.0,0.08619202612969502,0.9891558186327162,0.004635027646687569,5.624747059196844e-05,0.41205975877030115,0.4271304898232707,1.0145286495136713e-06,5.094711409737552e-09,0.0030329719259587005,0.0005666807998334356,0.0019338505569745214,3.0293664676470113e-05,2.0402660207696905e-06,0.0023678965451600278,0.004709344187935559,0.026892574522415606,0.0004662293587702261,0.000606368988621164,5.9742141719162425e-06,6.384799132045939e-07,3.9261932716632035e-06,6.311124081275474e-07,2.982019205970091e-05,6.956293597552216e-06,0.0009003251845755533,4.891279083261313e-06,0.0003543450267458678,4.73641831279965e-10,0.0006541234710592185,8.250273918474446e-07,3.4476217738039365e-08,9.559558661333031e-05,5.722184230079698e-09,1.0043359929076494e-09,4.292082772865541e-14,1.3329578791803994e-10,1.4058567451093535e-10,1.1034432164844728e-08,9.173881158410788e-15,1.4191078507220704e-09,5.1121731219951814e-12,6.021707870310675e-11
1.9188283952415238e-06,0.93562069375234,0.001174181700111126,0.000659697335865865,0.000769035429870552,0.006309647294786835,0.0,0.0,0.0001789558302961317,8.875416588855949e-07,0.0038460499611424302,6.62721944662422e-05,1.1860464170695136e-05,7.62355961047618e-10,3.4343349104593683e-07,4.1147677660449834e-05,0.00029686704460274866,0.0004643080738639611,1.1440860936825963e-05,1.900353501362818e-07,0.0017346142973490508,4.5567319145301216e-08,1.8708599772230188e-06,2.0868871481347376e-07,1.3560303289566468e-08,0.00236023302472366,3.9730202456179357e-07,4.0448710902824685e-06,3.173493416167738e-08,1.9081792619016203e-09,9.197260655925251e-08,1.788202014002725e-10,1.7326171875743615e-07,1.93035342000766e-09,3.76,0.0,0.0844614018174297,0.9889352925150068,0.004752350697057549,5.7418241617480036e-05,0.41330393039538965,0.4288179109547358,1.0175957305180015e-06,5.110152271252923e-09,0.003032295897948047,0.0005744538960240622,0.0019742686388432014,3.0042992691470557e-05,2.0235467751581187e-06,0.0024020232225978313,0.004771217671314736,0.027051116776594154,0.00047288530679098523,0.0006190875137187814,6.032277405007984e-06,6.55793717753623e-07,3.966287018341935e-06,6.28696472731923e-07,3.06390959579695e-05,7.1341857127136635e-06,0.0009377577358539209,5.036419793065366e-06,0.00036090408667947756,4.694729871645129e-10,0.0006741989731044991,8.646914366243756e-07,3.579585941985448e-08,9.714157666009421e-05,5.811660033454769e-09,1.0336541272632976e-09,4.417238446424573e-14,1.3996844704766333e-10,1.4731134844678606e-10,1.1341044475502505e-08,9.441172144179829e-15,1.4685620161560659e-09,5.325043262510401e-12,5.996175410350328e-11
1.939145110621605e-06,0.935927610016638,0.0011826799633661094,0.0006705726224447879,0.0007735139341046221,0.006422920389655686,0.0,0.0,0.00018131283582775828,9.046309381656308e-07,0.003989663080337725,6.905298394862408e-05,1.228276674259949e-05,7.945999862334803e-10,3.5492200889207084e-07,4.214240340428054e-05,0.0003020713302481248,0.00047767349566254635,1.2028982333409422e-05,1.953092802230613e-07,0.0017678887568612417,4.675953817783361e-08,1.9172619209436025e-06,2.1709902509357519e-07,1.3839125083315323e-08,0.002451468029361675,4.0189536323731987e-07,4.18583557776768e-06,3.323543928120642e-08,1.9872171149674345e-09,9.518767975698927e-08,1.824116252737852e-10,1.7491881650237776e-07,2.0412341957124566e-09,3.76,0.0,0.0827642233364311,0.9887121671916479,0.004870480483537928,5.8594695484687136e-05,0.41451245822576466,0.4304757365013985,1.0205749745946022e-06,5.125151237247029e-09,0.0030316118956752397,0.0005820304990100246,0.002014301878500969,2.978178016594018e-05,2.0061595299585482e-06,0.0024358275244973438,0.004832129106617085,0.027209115607623978,0.0004793819101681518,0.0006319208546386019,6.088222138063792e-06,6.733594478447835e-07,4.004953540313467e-06,6.260694173381676e-07,3.14547988821086e-05,7.310832433482463e-06,0.0009761030909782091,5.181461286437705e-06,0.0003674727836271556,4.651449656766969e-10,0.0006945788380732132,9.05564132393285e-07,3.714299372327917e-08,9.865706387765454e-05,5.8992290571923e-09,1.0629256219991379e-09,4.5421893231379054e-14,1.4676451409387306e-10,1.54148524716302e-10,1.1651064060665693e-08,9.708016757861385e-15,1.5184371264599555e-09,5.5430050537744e-12,5.96868497558607e-11
