Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75)
1.76344771681424e-07,0.7582854686981157,1.0732914323259967e-06,3.22126991441617e-08,6.909841962058586e-07,8.548879925848333e-07,0.0,0.0,1.5697277429336177e-06,2.9499919326259997e-10,2.7312270872734195e-09,8.722715585945192e-12,1.1174502599260964e-13,5.224543155589646e-22,3.144600975750025e-16,2.7741576734152247e-11,4.9296565461028014e-08,3.45292071604682e-11,4.954280914909074e-16,1.4677367738883263e-16,2.465758605416385e-08,1.813443622946871e-14,3.545918483208933e-12,8.362240072803377e-15,7.578926362966077e-13,9.839988604827938e-11,6.786071046570343e-13,3.876549858689419e-15,3.4032988237048725e-16,4.329735878552339e-17,1.1171277170723218e-14,6.909215710202741e-18,1.6856403370163593e-12,3.2507348610838983e-21,3.76,0.0,0.9729879121723888,0.9992096395594225,2.4901261867267423e-07,1.457575111618527e-09,0.0059014741668604225,0.005901533447614525,4.859031697957784e-10,5.774517719539213e-13,0.0007878973591583293,9.258408844232192e-10,5.395209215349965e-10,6.132656904362944e-07,9.00709977152369e-08,1.071647341621303e-06,9.088975783756764e-07,0.00021675411686505297,5.342805113476481e-10,8.102488024923829e-07,4.030080926821504e-09,6.109899762878452e-12,1.0795362561749447e-09,1.7637481865464118e-08,4.0827740418414345e-13,2.468995067498652e-13,8.003805513768271e-10,5.274817431328363e-14,5.078155429032226e-08,6.755186015524697e-11,8.93215890606641e-11,2.0138725153590684e-14,1.677653639349111e-15,9.396146520573033e-11,2.9625830982367396e-14,7.116536407341582e-17,3.778985989961392e-21,5.363705100229475e-20
1.8000650047725618e-07,0.7583019003241683,1.1046889335496128e-06,3.339004758109552e-08,7.169215142584424e-07,8.982795271909634e-07,0.0,0.0,1.6027080716676e-06,3.073657991693992e-10,2.9058409129662706e-09,9.085782281893215e-12,1.2026329701322137e-13,5.687931370850208e-22,3.313674345822444e-16,2.8405632748100027e-11,5.116782945372399e-08,3.6479242608871346e-11,5.469143663206559e-16,1.5981234276152694e-16,2.5691510341643585e-08,1.9083782615936527e-14,3.5642065376415927e-12,9.188449178658395e-15,7.885854135644549e-13,1.0648753772518602e-10,7.1831848183992e-13,4.1767237647875864e-15,3.733070120286751e-16,4.714006413104337e-17,1.1868374224868632e-14,7.476904555613038e-18,1.8123912805010783e-12,3.7450578101549085e-21,3.76,0.0,0.9728634073864285,0.9992095684949349,2.6404638386675187e-07,1.5415861634681316e-09,0.006023630410192052,0.00602369223204255,4.960360093716689e-10,5.896998210015967e-13,0.0007878973031910879,9.913862307019945e-10,5.89417588471909e-10,6.266604747010318e-07,9.207375311056024e-08,1.1144714666660274e-06,9.437699356237818e-07,0.00022122345015366943,5.725086549729024e-10,8.441085350031163e-07,4.135967031896054e-09,6.367699117610556e-12,1.1180769483712328e-09,1.805765973911182e-08,4.480849413958234e-13,2.684930356922578e-13,8.420840482572087e-10,5.904236859784749e-14,5.273845786459331e-08,6.903544633506469e-11,9.456712672136985e-11,2.1762839403309246e-14,1.7507210971716524e-15,1.026336747950775e-10,3.2411454587522026e-14,8.008686728334133e-17,4.2492049671010514e-21,6.23178133348445e-20
1.8366822927308836e-07,0.7583183300866315,1.1364443089668843e-06,3.458313153645361e-08,7.432168199276071e-07,9.429235835034236e-07,0.0,0.0,1.6357082386590838e-06,3.1998618528203567e-10,3.087828442299981e-09,9.457534978988188e-12,1.2922443930740965e-13,6.183357795972152e-22,3.4892132917420814e-16,2.908603213657604e-11,5.307854598587241e-08,3.8501296027031876e-11,6.024724004321473e-16,1.736970433401362e-16,2.674663957866147e-08,2.0059730888432617e-14,3.5829266782904074e-12,1.0077546491860407e-14,8.199607057228573e-13,1.150400608306287e-10,7.594196326577679e-13,4.493775219270579e-15,4.0881282873652785e-16,5.124497271456406e-17,1.2597371445811804e-14,8.077065122218635e-18,1.9454767934175775e-12,4.30149709272232e-21,3.76,0.0,0.9727389165687814,0.9992094965955653,2.7963802687689527e-07,1.62874735913265e-09,0.006145770996316789,0.0061458354194462265,5.061675501991443e-10,6.019463002698225e-13,0.0007878972465655518,1.0599612874150596e-09,6.426951720489773e-10,6.402219972868329e-07,9.410093902992849e-08,1.158246338362037e-06,9.79400352472073e-07,0.00022569150453168214,6.125965093986698e-10,8.786556049169956e-07,4.242858642560573e-09,6.630908684481894e-12,1.157434100585451e-09,1.848283305064314e-08,4.90862074670601e-13,2.915057011980889e-13,8.852683532545341e-10,6.593613096669654e-14,5.473802636735086e-08,7.053753501953405e-11,1.0001704057217204e-10,2.348405737979336e-14,1.8254811268777296e-15,1.11902988900321e-10,3.539254392326208e-14,8.990215612697141e-17,4.766175287843442e-21,7.219989728627377e-20
1.8732995806892053e-07,0.7583347579885511,1.1685627810670176e-06,3.579207300349551e-08,7.698650153872412e-07,9.888342032485451e-07,0.0,0.0,1.6687285683028417e-06,3.328603734103975e-10,3.2773514669428275e-09,9.838189768332387e-12,1.3864128219785408e-13,6.712688456299086e-22,3.6714768268849184e-16,2.9783555258452805e-11,5.502917681041751e-08,4.059691331719185e-11,6.623305391106579e-16,1.884634369104128e-16,2.782297209075274e-08,2.106234643290504e-14,3.602100456606148e-12,1.1032986855563735e-14,8.520270415707264e-13,1.240735975887411e-10,8.019276847271161e-13,4.828357098609862e-15,4.469967147611689e-16,5.56253905158739e-17,1.3359350429859936e-14,8.710796238949874e-18,2.085047844125265e-12,4.9262773984344075e-21,3.76,0.0,0.9726144396948903,0.9992094238596736,2.9579514590027813e-07,1.7191241409586914e-09,0.006267895926754504,0.006267963011825686,5.162977924044698e-10,6.141912099141804e-13,0.0007878971892806006,1.1316306127948327e-09,6.995003196631296e-10,6.53951245931071e-07,9.615271457119042e-08,1.2029835088485437e-06,1.0157982327825649e-06,0.00023015828010936604,6.54592150968401e-10,9.138896708061338e-07,4.350772817721638e-09,6.899534788976347e-12,1.19762128045638e-09,1.8913088184999924e-08,5.367668695085534e-13,3.1600276777059367e-13,9.299675074525023e-10,7.34728917029317e-14,5.6780788223986715e-08,7.205823784863396e-11,1.056759879982746e-10,2.530638177653573e-14,1.9019439239690783e-15,1.2179671292230012e-10,3.8578215384708276e-14,1.0067935534828818e-16,5.333433200070183e-21,8.342316947281158e-20
1.909916868647527e-07,0.7583511840329913,1.2010494829331446e-06,3.701700591721366e-08,7.968611399597554e-07,1.0360256289908893e-06,0.0,0.0,1.7017693887487277e-06,3.459883881520214e-10,3.474572557126178e-09,1.0227972796278748e-11,1.4852680097419984e-13,7.277900502442477e-22,3.860737093689384e-16,3.049897871716404e-11,5.702018615723768e-08,4.276766197416652e-11,7.267254228506426e-16,2.041479286818971e-16,2.8920506209708463e-08,2.2091690380706563e-14,3.62174929727017e-12,1.2058348500422637e-14,8.847930169737004e-13,1.3360457017097298e-10,8.458596853233438e-13,5.18114064991954e-15,4.88014726821767e-16,6.029511945594671e-17,1.4155416722670627e-14,9.379213308645655e-18,2.2312541643850576e-12,5.6260944880950925e-21,3.76,0.0,0.9724899767400987,0.9992093502855912,3.12525231877787e-07,1.8127826968806862e-09,0.0063900052030184205,0.006390075011178612,5.264267361133596e-10,6.264345500896783e-13,0.0007878971313349164,1.2064583035892385e-09,7.599823850964226e-10,6.678491830725749e-07,9.822923331216252e-08,1.2486946099305864e-06,1.0529730351916586e-06,0.00023462377699730175,6.985437273449316e-10,9.498103913521133e-07,4.459726814179891e-09,7.173583878417849e-12,1.2386522288504932e-09,1.934850550784145e-08,5.85962747299538e-13,3.420513994829823e-13,9.762160844292555e-10,8.169829742268358e-14,5.886727509280428e-08,7.359766330254698e-11,1.1154868885958876e-10,2.7233919560343952e-14,1.9801198674545864e-15,1.3234275916879572e-10,4.197779262924777e-14,1.1249024406368093e-16,5.954703228697402e-21,9.614092726026604e-20
1.946534156605849e-07,0.7583676082230326,1.2339094580605298e-06,3.825807480062894e-08,8.242003678694212e-07,1.0845123004631556e-06,0.0,0.0,1.73483103180944e-06,3.5937025692277505e-10,3.6796550775669207e-09,1.0627120218907575e-11,1.5889412511873329e-13,7.881088658046214e-22,4.057279640204492e-16,3.1233075945139705e-11,5.905204064025068e-08,4.501513116287002e-11,7.959021836806713e-16,2.2078767339767922e-16,3.003924027371609e-08,2.314781988771922e-14,3.6418945155696585e-12,1.3157335472126647e-14,9.182672916180798e-13,1.4364968654250817e-10,8.91232611998699e-13,5.5528159755939035e-15,5.320298199311535e-16,6.526847095539472e-17,1.4986699873835786e-14,1.0083448649059282e-17,2.384244223595327e-12,6.408139749313995e-21,3.76,0.0,0.9723655276796518,0.9992092758716251,3.298356713967396e-07,1.9097899640467244e-09,0.006512098826615141,0.006512171419500225,5.365543814509777e-10,6.386763209507514e-13,0.000787897072727006,1.2845079971279591e-09,8.242933962091193e-10,6.81916749115978e-07,1.0033064408576134e-07,1.295391350115049e-06,1.090934271781191e-06,0.0002390879953063885,7.444994484187928e-10,9.86417425346491e-07,4.569738079703083e-09,7.4530625244556e-12,1.2805408544333019e-09,1.9789159959126618e-08,6.386185809981083e-13,3.697206912214644e-13,1.0240491929606576e-09,9.066028085961846e-14,6.099802177591569e-08,7.515591712011229e-11,1.176399257921782e-10,2.927088361744996e-14,2.0600195236828346e-15,1.435696436163494e-10,4.560080549213898e-14,1.2541037601638726e-16,6.6339043297991555e-21,1.1052093679993582e-19
2.0197687325224922e-07,0.7584004510523229,1.3007689577466674e-06,4.078924445644727e-08,8.798894910477154e-07,1.1854301034855273e-06,0.0,0.0,1.8010181308375323e-06,3.868956804844423e-10,4.114061934563213e-09,1.1454502717272284e-11,1.8112753112741359e-13,9.210401315435758e-22,4.473422560221221e-16,3.2760372858725875e-11,6.32401629317925e-08,4.9746696610436004e-11,9.496255370299038e-16,2.5708530139363556e-16,3.2340301622461455e-08,2.5340645832264998e-14,3.683758896913941e-12,1.5591645462226686e-14,9.873756810965785e-13,1.6535064601975618e-10,9.863688630110265e-13,6.355699615870932e-15,6.297389552253493e-16,7.618591827513101e-17,1.6759555473188392e-14,1.160399003532815e-17,2.7111630078467097e-12,8.250312848739484e-21,3.76,0.0,0.9721166711422768,0.9992091245171336,3.6622665258890833e-07,2.114122147182677e-09,0.00675623912180032,0.006756317471017973,5.568057775103107e-10,6.631551553445266e-13,0.0007878969535194409,1.4505256659519902e-09,9.650235458181664e-10,7.105644341838363e-07,1.0460871685646753e-07,1.391788950960529e-06,1.1692543565697798e-06,0.00024801259663327825,8.426164259681082e-10,1.0616890693995175e-06,4.793003127294814e-09,8.028335409183673e-12,1.3669475814444272e-09,2.0686455926024712e-08,7.550134482271362e-13,4.3020747863755506e-13,1.1246121324226076e-09,1.1099757115014221e-13,6.539444907494087e-08,7.832932099454496e-11,1.304974540290269e-10,3.369048169524112e-14,2.2250331993418703e-15,1.6818298878897322e-10,5.355628137726611e-14,1.5490019690976764e-16,8.182785553975116e-21,1.4501795005474852e-19
2.0856798508474712e-07,0.7584300032878732,1.3622678852594283e-06,4.3124107356957916e-08,9.311373823436359e-07,1.280834634133848e-06,0.0,0.0,1.8606611340865228e-06,4.1253707625529466e-10,4.533569892761292e-09,1.2233746064516652e-11,2.0292055408258613e-13,1.0560326768548438e-21,4.876006127586494e-16,3.420651775478332e-11,6.715389054071818e-08,5.4283878658195195e-11,1.106970760058373e-15,2.934082914886424e-16,3.448374411303459e-08,2.7406296646959537e-14,3.723346620783149e-12,1.8074145365961444e-14,1.052083705135791e-12,1.8681355010338488e-10,1.0770886874422046e-12,7.150231495843108e-15,7.297114263511214e-16,8.720450627675286e-17,1.848739326620065e-14,1.310669355017148e-17,3.030053215569338e-12,1.0272691968210037e-20,3.76,0.0,0.9718927475269289,0.9992089854081649,4.010354102214451e-07,2.310160677823927e-09,0.006975911870324092,0.006975995616021913,5.750275947783811e-10,6.851807407812976e-13,0.0007878968439543919,1.6115899467182521e-09,1.1063544405436117e-09,7.369365519116533e-07,1.085455297619979e-07,1.4820366230453338e-06,1.2425285190468472e-06,0.0002560403662073135,9.38260505993484e-10,1.131777320306829e-06,4.99773626103148e-09,8.564718647315097e-12,1.4477896860697685e-09,2.1512591896160012e-08,8.734110633862148e-13,4.909220585641227e-13,1.2209011431983202e-09,1.3235042503238243e-13,6.950802913527517e-08,8.125079331637882e-11,1.4286589772243594e-10,3.8086849098072416e-14,2.3795505764883755e-15,1.9296177674471607e-10,6.15801433026505e-14,1.8607424566394035e-16,9.818421844400216e-21,1.8376985446761145e-19
2.1515909691724502e-07,0.7584595495638016,1.4250506372036952e-06,4.551386244136505e-08,9.834277944106043e-07,1.3806689559218123e-06,0.0,0.0,1.9203769217101756e-06,4.3900151736888533e-10,4.9811274957040046e-09,1.3047456957907297e-11,2.2648680771010025e-13,1.2071988987112003e-21,5.307269595416338e-16,3.572510563957183e-11,7.120731437774133e-08,5.909534857816562e-11,1.2840312285622188e-15,3.334386221891956e-16,3.6695848888265794e-08,2.9559465713749184e-14,3.764870791770113e-12,2.0858809269019077e-14,1.1192239536703456e-12,2.1021578834428306e-10,1.1727389547801739e-12,8.017619872763731e-15,8.422688396675636e-16,9.945417128915821e-17,2.034800715870474e-14,1.474386712644059e-17,3.3731721341368463e-12,1.2698739591794043e-20,3.76,0.0,0.9716688685397481,0.9992088435504604,4.3783491630249647e-07,2.518124637355084e-09,0.0071955339273349975,0.007195623276999837,5.93245207245042e-10,7.072012440153172e-13,0.00078789673222221,1.7840626152692038e-09,1.2625743166890732e-09,7.638721313006645e-07,1.1256514895937417e-07,1.575663120546932e-06,1.3185009934866868e-06,0.00026406399492643555,1.041149771843118e-09,1.2040839253917865e-06,5.206174396482145e-09,9.118801789076475e-12,1.5316341360542493e-09,2.2356665307575903e-08,1.0059047215668677e-12,5.58053756448973e-13,1.3228948048587136e-09,1.5694733389984265e-13,7.377346454047495e-08,8.42348201912354e-11,1.5601967732426737e-10,4.290829440775727e-14,2.539826071906967e-15,2.2041718478005422e-10,7.048544436605649e-14,2.222028885428912e-16,1.1712259985180844e-20,2.3130153962320947e-19
2.2175020874974293e-07,0.7584890898986357,1.4891435150589277e-06,4.795959541485101e-08,1.036737146777599e-06,1.4850239372036842e-06,0.0,0.0,1.980167550922882e-06,4.662892694300012e-10,5.45771825532342e-09,1.389737114102575e-11,2.5190964776029185e-13,1.376281445780402e-21,5.769403824999783e-16,3.7320600472346914e-11,7.540323300065599e-08,6.419116821280877e-11,1.4825708208792342e-15,3.774203764114216e-16,3.897660650624912e-08,3.180037333103794e-14,3.808453801930333e-12,2.3972117838929404e-14,1.1888489469853434e-12,2.3566587948089104e-10,1.2734173427740211e-12,8.962637923077962e-15,9.686424909821143e-16,1.13038670241664e-16,2.234886618297928e-14,1.6522770689310664e-17,3.741337960742604e-12,1.5591827992468478e-20,3.76,0.0,0.9714450340328004,0.999208698933238,4.76664840431579e-07,2.7384319246838675e-09,0.007415105301381099,0.007415200465496815,6.114586156204676e-10,7.292166659269805e-13,0.0007878966183148565,1.9682987780651715e-09,1.4346623342244605e-09,7.913761325093184e-07,1.1666833541808267e-07,1.6727392250807165e-06,1.3972290612402933e-06,0.0002720834834505211,1.1515666276944053e-09,1.2786068987675668e-06,5.418425456234938e-09,9.690627970271969e-12,1.6185675124678137e-09,2.321897698203692e-08,1.1536893479323406e-12,6.320795761027707e-13,1.4308175952399634e-09,1.851600898254009e-13,7.819397944523224e-08,8.728195404225401e-11,1.699889921648654e-10,4.818343884443768e-14,2.7059285735367755e-15,2.5073687811755805e-10,8.033505971924685e-14,2.638797711853097e-16,1.3895031549412317e-20,2.8927579425670043e-19
2.2834132058224083e-07,0.7585186243110418,1.5545719873294042e-06,5.0462429519215864e-08,1.0910430815776535e-06,1.5939922366955152e-06,0.0,0.0,2.0400351116274443e-06,4.944006298637125e-10,5.964335239929901e-09,1.4785328131246104e-11,2.792748204321378e-13,1.5652086210890382e-21,6.264766669232058e-16,3.899747103798911e-11,7.974446537148955e-08,6.95816331797049e-11,1.7044594801128809e-15,4.2560568954022166e-16,4.1326007603412985e-08,3.4129214855522723e-14,3.8542180444691935e-12,2.7442075239658038e-14,1.2610117318779273e-12,2.632757819924332e-10,1.3792214508333195e-12,9.990298196790583e-15,1.1101558855642198e-15,1.2806826999692428e-16,2.449770141634842e-14,1.8450868470890107e-17,4.135354816638669e-12,1.9022755452895072e-20,3.76,0.0,0.9712212438571316,0.9992085515454727,5.175639706889495e-07,2.9715085520528494e-09,0.007634626000941375,0.007634727193030871,6.296678206091053e-10,7.51227007390902e-13,0.0007878965022234455,2.164649160729362e-09,1.6236232533486174e-09,8.194534133665651e-07,1.2085583074974184e-07,1.7733363839113121e-06,1.4787705001551545e-06,0.00028009883244373303,1.2697935843971166e-09,1.3553442557399323e-06,5.634598968779056e-09,1.0280241816987509e-11,1.708677826482368e-09,2.4099801921765304e-08,1.3180250448274887e-12,7.134993883803533e-13,1.5448998384684408e-09,2.173904227097282e-13,8.277282664437879e-08,9.039273500238973e-11,1.8480472235456735e-10,5.3942151489269146e-14,2.8779292259695443e-15,2.8411456455175556e-10,9.119392906712823e-14,3.117484102375731e-16,1.6400033426161243e-20,3.5961423936581683e-19
2.3493243241473873e-07,0.7585481528198404,1.6213607268790168e-06,5.3023514580164453e-08,1.1463244169628448e-06,1.7076682435234317e-06,0.0,0.0,2.099981725344335e-06,5.233359284009471e-10,6.501981348954362e-09,1.5713271397368594e-11,3.0867067074951477e-13,1.77611225138849e-21,6.795890262308309e-16,4.076019801794575e-11,8.42338501501253e-08,7.527727442653315e-11,1.951677517319268e-15,4.78254797240314e-16,4.3744042897158635e-08,3.654616360347887e-14,3.902286131617341e-12,3.129825949670693e-14,1.335765863526387e-12,2.931609905342096e-10,1.4902489159674058e-12,1.1105863191382956e-14,1.268229935855932e-15,1.446600430552136e-16,2.680250945625186e-14,2.053583510380245e-17,4.556012794075939e-12,2.3070341780537166e-20,3.76,0.0,0.9709974978627776,0.9992084013759006,5.605702597365146e-07,3.2177886968433695e-09,0.007854096034425738,0.00785420347109273,6.478728229096736e-10,7.732322692759565e-13,0.0007878963839386918,2.37346026192706e-09,1.8304868853243737e-09,8.481087431471448e-07,1.2512836037424673e-07,1.877526690411859e-06,1.563183574796214e-06,0.0002881100425747293,1.3961131702459933e-09,1.4342940128156727e-06,5.854806000960842e-09,1.088768948573194e-11,1.8020544601890792e-09,2.499939376572479e-08,1.500239057089382e-12,8.028365742993369e-13,1.6653777599494649e-09,2.5407150208510564e-13,8.751328692081921e-08,9.356769265780222e-11,2.004984335732466e-10,6.021558268233759e-14,3.055901494180072e-15,3.207499183809375e-10,1.031290306563285e-13,3.665047870640396e-16,1.9263260499218295e-20,4.445296671193265e-19
2.4152354424723663e-07,0.7585776754439911,1.6895336492919753e-06,5.564401793571382e-08,1.2025611009857865e-06,1.8261480201216497e-06,0.0,0.0,2.160009544228896e-06,5.53095527549673e-10,7.0716695825752925e-09,1.6683248695607764e-11,3.401883600965158e-13,2.011346958656901e-21,7.365488723923939e-16,4.2613280358849234e-11,8.88742450765257e-08,8.128885981456194e-11,2.226320022246602e-15,5.356360848595046e-16,4.623070318849249e-08,3.905137341896957e-14,3.952781092849479e-12,3.557187382249336e-14,1.4131653908146354e-12,3.254406291043782e-10,1.606597516249629e-12,1.2314856249260238e-14,1.4443883715478728e-15,1.6293817160760073e-16,2.927155621916237e-14,2.2785561588769192e-17,5.004088077379781e-12,2.782205243022131e-20,3.76,0.0,0.970773795898773,0.9992082484130251,6.057208691093956e-07,3.47771475131719e-09,0.00807351541017497,0.008073629311145539,6.66073623215159e-10,7.952324524453137e-13,0.0007878962634520507,2.5950745202410116e-09,2.0563075603240664e-09,8.773468130262722e-07,1.294866358752449e-07,1.985382867558555e-06,1.6505270278687585e-06,0.0002961171145168656,1.530807855781361e-09,1.51545418771079e-06,6.079159097247776e-09,1.1513018702006792e-11,1.898788112589233e-09,2.591798844987641e-08,1.7017277713332168e-12,9.006386793853348e-13,1.7924935414772122e-09,2.956694776959199e-13,9.241866847991733e-08,9.680734736173239e-11,2.1710238176020264e-10,6.703619790617022e-14,3.2399212251690905e-15,3.6084850280218857e-10,1.1620935466739586e-13,4.289000094013287e-16,2.2523541791284246e-20,5.465615834676561e-19
