Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41)
5.415434478670263e-07,0.6277364476321424,3.1515907314918495e-07,1.617033568383216e-08,4.612688901202551e-07,2.715693758427515e-07,0.0,0.0,4.319010137991877e-07,5.909681906141222e-11,2.193218370007816e-09,1.4247556207526848e-12,4.5875782610666344e-15,3.087092331085704e-24,5.286160838639455e-18,1.5883832442021578e-12,3.044712568728016e-13,6.294315988393484e-13,3.988270599642835e-17,2.2593337967751935e-18,1.4774402804398814e-09,2.843127605061901e-16,7.443155150378194e-14,1.6664830217741903e-19,3.47076147944953e-18,1.6489962524041756e-11,1.1028374926384996e-14,3.4480720482284446e-16,4.935162625024511e-26,1.815683592578079e-23,7.110483919347339e-19,3.5476234255576587e-19,5.104511318445584e-13,8.229220042401826e-22,3.76,0.0,0.5269429817044692,0.9996453056830514,2.562721035684599e-07,5.961679496115649e-15,0.0012860657261455938,0.0012860718494555965,1.4388290426690537e-11,7.360251928359928e-15,0.00035357427222087974,1.275783901425628e-10,2.75717880377117e-10,2.2484802155747913e-07,5.2404138327947905e-08,4.606384029139928e-07,2.0771217468793223e-07,3.152591873736503e-05,1.2725819224117353e-10,6.399680156624195e-07,3.415349963264622e-10,4.68432039919693e-13,1.676371475758034e-10,7.878023973620251e-09,1.9741964940525444e-13,5.414445335011077e-14,1.1743587720665616e-10
5.584433420053696e-07,0.6277412693236187,3.3289650067905046e-07,1.7202770500096515e-08,4.858080949369764e-07,2.946573730868661e-07,0.0,0.0,4.4711236241710764e-07,6.29660459048461e-11,2.4053652404126376e-09,1.539506377829272e-12,5.05935568992328e-15,3.713748540472931e-24,6.017759081064005e-18,1.7095708907474584e-12,3.382680506784193e-13,6.80622307306503e-13,4.642731059582243e-17,2.5542425312881312e-18,1.571062259511682e-09,3.0390044806654135e-16,7.671512161424041e-14,1.9879154236125814e-19,3.863473847618161e-18,1.8648863751703562e-11,1.2037155800823209e-14,3.9423701142593735e-16,6.160365065544611e-26,2.2098755153827194e-23,8.449541058670545e-19,3.97426148631569e-19,5.664211613332665e-13,1.0130415447069913e-21,3.76,0.0,0.5269023363001151,0.9996452461663399,2.789029233201493e-07,6.714470513129727e-15,0.0013261486701078296,0.0013261552830826954,1.4838186574982198e-11,7.592483646340869e-15,0.00035357425118210924,1.3993378870946086e-10,3.1197924931503356e-10,2.3539277011188208e-07,5.492141952999289e-08,4.937387386085459e-07,2.221214734753574e-07,3.2488080800305755e-05,1.4189281354943593e-10,6.801596857799608e-07,3.615652979802704e-10,4.996823993109982e-13,1.8098621435637698e-10,8.284861974618287e-09,2.294591352688956e-13,6.212736823089834e-14,1.290303252304654e-10
5.753432361437129e-07,0.6277460908952284,3.512374250169851e-07,1.8273038358076614e-08,5.107758108564809e-07,3.1902904695382305e-07,0.0,0.0,4.624736956350931e-07,6.696840031775899e-11,2.630836269643338e-09,1.6630044324389078e-12,5.562682447104473e-15,4.457912086889514e-24,6.842884168503808e-18,1.8397488616906836e-12,3.7527526677466234e-13,7.357396295328543e-13,5.3809770837954983e-17,2.8767623708867337e-18,1.6675585197395206e-09,3.2414622648370477e-16,7.916789703201808e-14,2.3631489713067153e-19,4.294700329536253e-18,2.1014803296650226e-11,1.3106721591937793e-14,4.494582499186624e-16,7.670414297784536e-26,2.678176398566455e-23,9.987884206434004e-19,4.4368275808132e-19,6.263162202873071e-13,1.2392012190365036e-21,3.76,0.0,0.5268616913779591,0.9996451850666067,3.0271667800267776e-07,7.550145434946395e-15,0.0013662285146311143,0.0013662356428063513,1.5288047935318192e-11,7.824697432356787e-15,0.0003535742295835068,1.5301936574645502e-10,3.515848549495662e-10,2.462447078947319e-07,5.7514212212576904e-08,5.284197015949859e-07,2.3720072115510473e-07,3.344894966423661e-05,1.576775796215063e-10,7.215521023073281e-07,3.8246604530704296e-10,5.320897642617855e-13,1.9511228143653943e-10,8.704823495900016e-09,2.655930887056955e-13,7.102729807453935e-14,1.4148233694024378e-10
5.922431302820561e-07,0.627750912354328,3.701928480131019e-07,1.9382027815272788e-08,5.361640262351877e-07,3.447276030620783e-07,0.0,0.0,4.77989826727074e-07,7.110514701119988e-11,2.870048278898739e-09,1.7958907530342404e-12,6.098726616285462e-15,5.3394774642325054e-24,7.771860600957201e-18,1.9793527666898992e-12,4.1571617416750106e-13,7.95070033557041e-13,6.21110434562536e-17,3.228540842748682e-18,1.7669289522021052e-09,3.4505010310678425e-16,8.179808763727599e-14,2.7998489365575597e-19,4.767263972113828e-18,2.3601483898959056e-11,1.4239271950778e-14,5.110344088723475e-16,9.526104388011089e-26,3.2327155082580634e-23,1.1747748494209949e-18,4.937222592271679e-19,6.902554211370393e-13,1.506849957479239e-21,3.76,0.0,0.5268210468681418,0.9996451223731663,3.277336362732961e-07,8.476476219163396e-15,0.001406305259490196,0.0014063129291173653,1.5737874505183908e-11,8.056893287645517e-15,0.0003535742074212961,1.6685219641175738e-10,3.947173129863042e-10,2.5740637698325486e-07,6.018315868317325e-08,5.647283523627661e-07,2.5296923420417136e-07,3.4408526904167575e-05,1.7466241713588749e-10,7.641432548084526e-07,4.042713286120553e-10,5.656732810665619e-13,2.100465709622638e-10,9.138088595843003e-09,3.062180666579788e-13,8.092308070963644e-14,1.548366627907632e-10
6.091430244203994e-07,0.6277557337083319,3.8977338290180905e-07,2.05306098851047e-08,5.619653790836394e-07,3.717970072918867e-07,0.0,0.0,4.93665632841029e-07,7.537759445182832e-11,3.1234194323947562e-09,1.9388369923692174e-12,6.668683049319219e-15,6.381272685846944e-24,8.815909357286767e-18,2.128828621956816e-12,4.598217213063573e-13,8.589136018371617e-13,7.141777698560922e-17,3.611274240656996e-18,1.8691734530405686e-09,3.6661208744970994e-16,8.461410191396307e-14,3.3065629880444066e-19,5.284093602081292e-18,2.642319624033998e-11,1.5437050601701983e-14,5.795751241896199e-16,1.1799749298415429e-25,3.887357546052579e-23,1.3753114160920617e-18,5.477408226767697e-19,7.583560813770583e-13,1.8220690262693084e-21,3.76,0.0,0.5267804027002709,0.9996450580751325,3.539736991324083e-07,9.50176525422412e-15,0.001446378904449371,0.0014463871425018798,1.6187666281947592e-11,8.289071213570255e-15,0.0003535741846916254,1.8144927419243712e-10,4.415625794035018e-10,2.6888030512739355e-07,6.292889566065138e-08,6.027121581107863e-07,2.6944648778953633e-07,3.536681409376117e-05,1.9289769043445718e-10,8.079311355566295e-07,4.2701567946109217e-10,6.004529146686293e-13,2.2582075061443013e-10,9.584828326757254e-09,3.5175824089845236e-13,9.189835653132021e-14,1.6913943593856533e-10
6.260429185587427e-07,0.627760554964714,4.09989282342366e-07,2.1719636679627333e-08,5.881731192071243e-07,4.0028195885277884e-07,0.0,0.0,5.095060532498638e-07,7.978709545196113e-11,3.391369273850526e-09,2.0925462078474785e-12,7.273773574874147e-15,7.60942262573684e-24,9.987203995243971e-18,2.2886327582252026e-12,5.078305331820681e-13,9.275843475303536e-13,8.182258202599299e-17,4.0267080746611605e-18,1.9742919236571327e-09,3.888321914501068e-16,8.762454583308266e-14,3.892795315131522e-19,5.848224151695283e-18,2.949483061082265e-11,1.6702343956823458e-14,6.557392151158736e-16,1.4577041664803414e-25,4.6579183461837556e-23,1.6029798665859008e-18,6.059409114105432e-19,8.307337932706438e-13,2.191625486842489e-21,3.76,0.0,0.5267397588034204,0.9996449921614258,3.8145643010409934e-07,1.0634863186609823e-14,0.0014864494492624431,0.001486458283441321,1.663742326285991e-11,8.521231211627913e-15,0.000353574161390578,1.9682753209782913e-10,4.923099054096564e-10,2.806690085582951e-07,6.575205546200608e-08,6.424189883972759e-07,2.86652114944027e-07,3.6323812805356655e-05,2.1243419269224998e-10,8.529137395336097e-07,4.507340565425407e-10,6.364494645555412e-13,2.424669182586809e-10,1.0045205969429062e-08,4.0266667640835516e-13,1.0404175936760566e-13,1.8443818305873047e-10
6.42942812697086e-07,0.6277653761310056,4.308504650613154e-07,2.294994060559337e-08,6.147810722629538e-07,4.3022786533026947e-07,0.0,0.0,5.255160877704127e-07,8.433504774568358e-11,3.674318762508736e-09,2.2577535745717335e-12,7.915247084138318e-15,9.053747605235783e-24,1.1298928470814576e-17,2.4592316685427704e-12,5.599889104254454e-13,1.0014105275286194e-12,9.342430765229853e-17,4.4766375432979396e-18,2.0822842709150493e-09,4.1171042968019097e-16,9.083822042002619e-14,4.56908458980658e-19,6.462797032675788e-18,3.283188805050892e-11,1.8037479791014515e-14,7.402378621978113e-16,1.7959155799195401e-25,5.562403495729963e-23,1.8605552314228736e-18,6.685314903296869e-19,9.075024995172427e-13,2.6230287732620397e-21,3.76,0.0,0.5266991151061314,0.9996449246207784,4.102010836169139e-07,1.1885186735378136e-14,0.0015265168936726703,0.001526526352412345,1.708714544505334e-11,8.753373283457554e-15,0.0003535741375141725,2.1300386230720731e-10,5.471517981867868e-10,2.927749941592927e-07,6.86532668669556e-08,6.838971116952649e-07,3.0460590592202474e-07,3.7279524609993975e-05,2.3332313874419637e-10,8.990890644286418e-07,4.754618335339093e-10,6.736845798885714e-13,2.600175885402233e-10,1.0519378100396808e-08,4.594266449663316e-13,1.174471118322058e-13,2.007818351986248e-10
6.598427068354293e-07,0.6277701972147968,4.523665409268861e-07,2.4222333982120336e-08,6.417836056996353e-07,4.61680819586645e-07,0.0,0.0,5.417007953272554e-07,8.902289455296225e-11,3.972690308759762e-09,2.4352270865723855e-12,8.594379518992077e-15,1.0748199717437081e-23,1.276533657304327e-17,2.641101816262173e-12,6.165508300862058e-13,1.0807349502950383e-12,1.0632832405112195e-16,4.962908026417476e-18,2.1931504073398103e-09,4.352468195345222e-16,9.426411843542881e-14,5.347085808457203e-19,7.131060552683064e-18,3.6450491033469337e-11,1.944482598988057e-14,8.33837929348776e-16,2.2065117474351746e-25,6.621271721350255e-23,2.151015739988033e-18,7.3572823524222875e-19,9.887745733563112e-13,3.124590470491532e-21,3.76,0.0,0.5266584715364114,0.9996448554417398,4.4022663170888936e-07,1.3262736499655457e-14,0.0015665812374127109,0.0015665913498867869,1.753683282554155e-11,8.98549743084903e-15,0.00035357411305835727,2.299951343974539e-10,6.062839868538586e-10,3.052007612850988e-07,7.163315579990723e-08,7.271951925679064e-07,3.2332780768075075e-07,3.8233951077436924e-05,2.5561615938068186e-10,9.464551106374722e-07,5.012347885978814e-10,7.121807739619946e-13,2.785056811015084e-10,1.1007495516388592e-08,5.225529741180022e-13,1.3221362520659585e-13,2.1822073864240684e-10
6.767426009737725e-07,0.6277750182237349,4.745468344134668e-07,2.5537608984231957e-08,6.691755965438621e-07,4.946875784066433e-07,0.0,0.0,5.580652926456067e-07,9.385212513318669e-11,4.286907809424388e-09,2.6257682432247836e-12,9.3124737823821e-15,1.273133988871696e-23,1.4401812974337647e-17,2.8347294161739995e-12,6.77777947919507e-13,1.1659152772087165e-12,1.2064681147485418e-16,5.487415596660486e-18,2.3068902513216313e-09,4.59441381406778e-16,9.791142045125235e-14,6.239656101276184e-19,7.856370371313816e-18,4.036739373463277e-11,2.0926789376606295e-14,9.37365433700301e-16,2.70344660892476e-25,7.857725111738827e-23,2.4775530922906015e-18,8.077537409645168e-19,1.0746609019674246e-12,3.705487408822845e-21,3.76,0.0,0.5266178280217348,0.9996447846126814,4.7155178914966796e-07,1.4778114763401417e-14,0.0016066424802045592,0.0016066532763316065,1.798648540121876e-11,9.21760365575176e-15,0.0003535740880190204,2.478182122461395e-10,6.69905393226989e-10,3.1794880338044735e-07,7.469234590497357e-08,7.723622893060056e-07,3.4283792345922463e-07,3.9187093776196284e-05,2.7936529696982937e-10,9.950098812613103e-07,5.280890952738689e-10,7.51961438050355e-13,2.979645102225267e-10,1.1509704035620912e-08,5.925934320936115e-13,1.4844610392854234e-13,2.368066657867167e-10
6.936424951121158e-07,0.6277798391655258,4.974004065418273e-07,2.6896537839952695e-08,6.969524009720312e-07,5.292955427634684e-07,0.0,0.0,5.746147530614823e-07,9.882427532934684e-11,4.617396682744614e-09,2.8302127194181205e-12,1.0070859587987403e-14,1.5046858594072724e-23,1.6224935890659175e-17,3.0406101988997694e-12,7.43939602114756e-13,1.2573243168023396e-12,1.364990556927578e-16,6.052107548377733e-18,2.423503727319249e-09,4.84294138858178e-16,1.0178949052430931e-13,7.260944591954369e-19,8.642189994530188e-18,4.459999192618515e-11,2.248581461973181e-14,1.051709166657346e-15,3.303023608702991e-25,9.29802840451823e-23,2.8435830963115397e-18,8.848377285993303e-19,1.1652709722031886e-12,4.3758281872243354e-21,3.76,0.0,0.526577184489042,0.9996447121218013,5.041950370731439e-07,1.6442543300938066e-14,0.0016467006217594834,0.0016467121322088424,1.8436103168859e-11,9.449691960283659e-15,0.00035357406239199245,2.6648996969343663e-10,7.382181069911964e-10,3.3102160944565407e-07,7.78314590407206e-08,8.194478519645138e-07,3.631565124463864e-07,4.013895427355238e-05,3.046230022759395e-10,1.0447513821057613e-06,5.560613146545213e-10,7.930508547100666e-13,3.184277757802385e-10,1.2026145193897106e-08,6.701301492132021e-13,1.6625515477045936e-13,2.565928260264608e-10
7.105423892504591e-07,0.6277846600479323,5.209360754058189e-07,2.829987323246764e-08,7.251098256029192e-07,5.655527396003012e-07,0.0,0.0,5.913544054410369e-07,1.0394092810378083e-10,4.9645839031229474e-09,3.049431018937228e-12,1.0870893262214691e-14,1.774414274557802e-23,1.8252541366296407e-17,3.2592491648339036e-12,8.153128184707063e-13,1.3553503116655523e-12,1.540117501429456e-16,6.658982942844997e-18,2.5429907660650365e-09,5.098051187771476e-16,1.0590787159522913e-13,8.426486410171525e-19,9.492091307748582e-18,4.916633253826567e-11,2.4124383220957998e-14,1.1778244701828393e-15,4.0242286599236385e-25,1.097185973699185e-22,3.2527566789738434e-18,9.672172521349783e-19,1.2607129579363677e-12,5.14672325233725e-21,3.76,0.0,0.5265365408647388,0.9996446379571282,5.381746451970388e-07,1.8267881186208528e-14,0.0016867556617779526,0.0016867679179755598,1.8885686125115304e-11,9.681762346740241e-15,0.0003535740361730377,2.86027305035846e-10,8.114273649754772e-10,3.444216653529893e-07,8.105111569968104e-08,8.685017207785414e-07,3.843039895378157e-07,4.108953413557753e-05,3.3144213237112555e-10,1.0956776216797388e-06,5.851883887406939e-10,8.354742105848753e-13,3.399295554164498e-10,1.2556956849024474e-08,7.557810764900779e-13,1.8575740080616356e-13,2.776338766582563e-10
7.274422833888024e-07,0.6277894808787754,5.451624353624778e-07,2.974834886366198e-08,7.536441004446283e-07,6.035078050304087e-07,0.0,0.0,6.082895332006392e-07,1.0920371406643697e-10,5.3288980356497794e-09,3.2843291107618034e-12,1.1713957510414075e-14,2.0878891528209827e-23,2.0503789172587822e-17,3.491160333713931e-12,8.921823170244055e-13,1.4603972178927577e-12,1.733193050119274e-16,7.310093168627386e-18,2.665351304771485e-09,5.359743515326252e-16,1.1027628074523692e-13,9.753300954995298e-19,1.0409755147847465e-17,5.4085122921310424e-11,2.5845012581875394e-14,1.3167371721084673e-15,4.889100977207134e-25,1.291269538529139e-22,3.708971276444426e-18,1.055136904330561e-18,1.3610938083602817e-12,6.030358657670085e-21,3.76,0.0,0.5264958970746969,0.9996445621065256,5.735086927071769e-07,2.026664260899625e-14,0.0017268075999495632,0.0017268206340838048,1.9335234266518924e-11,9.913814817603897e-15,0.000353574009357863,3.064471544326147e-10,8.897415342251012e-10,3.581514550403705e-07,8.43519353675269e-08,9.19574124919597e-07,4.0630092517541057e-07,4.20388349271582e-05,3.598759495405533e-10,1.147786611194357e-06,6.155076348311756e-10,8.79257608768405e-13,3.6250429777185736e-10,1.310227370536294e-08,8.502014820998552e-13,2.070757002593591e-13,2.999859338051725e-10
7.443421775271457e-07,0.6277943016659334,5.700878749366974e-07,3.1242680137805704e-08,7.825518534292007e-07,6.432099688656643e-07,0.0,0.0,6.254254734190511e-07,1.1461431199659415e-10,5.710769270457488e-09,3.535849048065594e-12,1.2601461158241159e-14,2.4513784311663894e-23,2.2999230317120766e-17,3.736866495338231e-12,9.748405201370835e-13,1.572884976987457e-12,1.945641634650997e-16,8.007542515938479e-18,2.7905852873390823e-09,5.628018711250961e-16,1.1490460443188244e-13,1.125999450742982e-18,1.1398971914329148e-17,5.937573984478574e-11,2.765025514848155e-14,1.4695476842289932e-15,5.923144997717413e-25,1.5158231151079725e-22,4.2163826092617816e-18,1.1488490219195793e-18,1.4665193366285025e-12,7.040073628401223e-21,3.76,0.0,0.5264552530442514,0.9996444845576944,6.102150878837462e-07,2.245201470162661e-14,0.0017668564359529634,0.0017668702809805585,1.9784747589478465e-11,1.0145849375553338e-14,0.0003535739819421243,3.2776650430762123e-10,9.73372098571161e-10,3.7221346162556584e-07,8.773453684420781e-08,9.727156815382368e-07,4.291680452608035e-07,4.2986858212016845e-05,3.899781210854204e-10,1.2010763645618042e-06,6.470567408121135e-10,9.244280807733083e-13,3.8618681665954203e-10,1.3662227769219066e-08,9.540854863673323e-13,2.3033937032270026e-13,3.2370658336659296e-10
7.61242071665489e-07,0.6277991224173425,5.957205935029694e-07,3.27835649289537e-08,8.118300864641462e-07,6.847090403836289e-07,0.0,0.0,6.427676160336742e-07,1.2017444935894708e-10,6.1106294569383854e-09,3.804969570002156e-12,1.353483887802595e-14,2.871920393542873e-23,2.5760876165688982e-17,3.996898966155092e-12,1.0635875620545098e-12,1.6932497802671371e-12,2.1789712526952656e-16,8.753488764048144e-18,2.918692664565606e-09,5.902877153382021e-16,1.198028938019712e-13,1.296686729001517e-18,1.246364222018697e-17,6.505823826646386e-11,2.954269763181488e-14,1.6374352668864253e-15,7.155786788572485e-25,1.775084321112224e-22,4.7794168486760115e-18,1.248613890360442e-18,1.5770943082805226e-12,8.190442058017431e-21,3.76,0.0,0.5264146086982023,0.9996444052981768,6.483115865463134e-07,2.4837875379773618e-14,0.0018069021694557719,0.0018069168591076897,2.0234226090279e-11,1.0377866023473242e-14,0.0003535739539214141,3.500024028257386e-10,1.0625336484113804e-09,3.866101684729137e-07,9.119953854394571e-08,1.0279773950497786e-06,4.529262311352354e-07,4.393360555273372e-05,4.218027199326091e-10,1.2555448983942152e-06,6.798737612530741e-10,9.710135981557148e-13,4.110122860909566e-10,1.4236948745061768e-08,1.0681676359122528e-12,2.5568441603574334e-13,3.4885489199632494e-10
7.781419658038322e-07,0.6278039431409957,6.220686168279418e-07,3.4371684404189534e-08,8.414761529275503e-07,7.280553952468325e-07,0.0,0.0,6.603214031142662e-07,1.2588590281486153e-10,6.528912137860028e-09,4.092706686758336e-12,1.4515550908375592e-14,3.357401860138847e-23,2.881226919234131e-17,4.271797354971076e-12,1.1587312999830713e-12,1.8219443259837567e-12,2.434776780678116e-16,9.550143780979544e-18,3.0496733943568863e-09,6.184319258915461e-16,1.2498136014958145e-13,1.4896025076058653e-18,1.3607777583541275e-17,7.115335990263295e-11,3.152496030205062e-14,1.821662463863113e-15,8.620878533815533e-25,2.0738091418838684e-22,5.402783181722078e-18,1.3546999482391338e-18,1.6929225289953723e-12,9.497358067156757e-21,3.76,0.0,0.5263739639608099,0.9996443243153584,6.878158093895723e-07,2.7438811200933532e-14,0.0018469448001144923,0.0018469603689019124,2.0683669765081093e-11,1.0609864764464101e-14,0.00035357392529126845,3.731719705141915e-10,1.1574438734454045e-09,4.013440602211049e-07,9.474755877968378e-08,1.0854106566421614e-06,4.775965196229799e-07,4.487907851076846e-05,4.5540422596956223e-10,1.3111902320025334e-06,7.13997114244789e-10,1.0190430838383043e-12,4.370162360883221e-10,1.48265643812151e-08,1.1932245176269672e-12,2.8325376431381986e-13,3.754914181140681e-10
7.950418599421755e-07,0.6278087638449451,6.491398115629901e-07,3.600770388243813e-08,8.714877365329916e-07,7.732999634943001e-07,0.0,0.0,6.780923282086139e-07,1.3175049872952121e-10,6.96605258340822e-09,4.400114248656924e-12,1.5545082773689895e-14,3.9166425685366676e-23,3.217855537528118e-17,4.562109339870897e-12,1.2605873267382149e-12,1.959438069504888e-12,2.7147433657863093e-16,1.0399774134827952e-17,3.183527441939065e-09,6.47234548594403e-16,1.304503705670919e-13,1.7071495455422112e-18,1.4835501161446293e-17,7.768254162657272e-11,3.359969635269016e-14,2.0235797114896523e-15,1.0357254892180546e-24,2.4173268224838837e-22,6.091486782652165e-18,1.4673839913577918e-18,1.8141069313034584e-12,1.0978125758976484e-20,3.76,0.0,0.5263333187557967,0.9996442415964727,7.2874525827682e-07,3.027013524413775e-14,0.0018869843275744309,0.0018870008107947404,2.113307860991989e-11,1.0841845601852234e-14,0.00035357389604717877,3.9729241009358263e-10,1.2583235581342821e-09,4.1641762376884897e-07,9.837921603167965e-08,1.145067243996991e-06,5.032001031374661e-07,4.582327864648156e-05,4.908375280321405e-10,1.3680103873953746e-06,7.494655789122966e-10,1.0685464231709638e-12,4.6423454921248343e-10,1.543120077219688e-08,1.3300764131884516e-12,3.1319750322303266e-13,4.036782229565321e-10
