Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79)
0.00039198528342265267,0.597335713095774,9.667045492912592e-12,3.04031660716124e-08,1.976622807455379e-09,2.7125228953615052e-11,0.0,0.0,3.5723846088081015e-09,5.593796675711348e-12,1.0710871528461186e-09,1.062548369213119e-11,8.385169989559568e-13,9.523643753415616e-30,4.354191299240532e-19,5.794434671179441e-14,2.840772162606844e-11,1.0593254316856891e-11,1.0985951307817025e-12,1.0326444258079924e-17,5.0640237167960765e-06,1.6561425061434644e-13,7.483163593335592e-16,3.104580797514811e-17,2.2168420649944402e-16,1.629191407261246e-11,1.832097772478675e-17,1.499845070585639e-20,2.4197320555555253e-19,2.185095682372531e-22,1.1796874873170642e-18,1.7555258120001702e-19,9.072081982222418e-13,2.5715632631776964e-20,3.76,0.0,0.6675520846032312,0.9998636852152895,2.71470993882582e-08,1.276751221214331e-13,0.104960849912932,0.10497103813234337,1.0903364815581996e-10,2.0420808230825336e-14,0.00013625146200369284,6.375865964304729e-11,5.8840499570101295e-08
0.00039526074612652757,0.5974219843596696,1.0062090885707132e-11,3.2254290893929157e-08,2.0968127519685426e-09,2.8498928006184015e-11,0.0,0.0,3.637506004777142e-09,5.75606285506316e-12,1.1105224033190806e-09,1.1443696800617437e-11,8.524343846295149e-13,1.0722436270357996e-29,4.722024369904251e-19,6.248465705733008e-14,3.029176414699142e-11,1.134322725828811e-11,1.1846375514979709e-12,1.1130968595990858e-17,5.147449017089617e-06,1.6836388816143253e-13,8.069516957367435e-16,3.4996106030678266e-17,2.363535526484913e-16,1.737524663468619e-11,1.922969935932971e-17,1.7074739837634917e-20,2.746638906289328e-19,2.4840708521869227e-22,1.2589356605785704e-18,1.8763120957443048e-19,9.696270963058e-13,2.7930925689106285e-20,3.76,0.0,0.6667379637581028,0.9998636813677948,2.894789467604606e-08,1.3727336337312683e-13,0.10577488355457872,0.10578524242546448,1.0987927454908292e-10,2.0579188761686853e-14,0.00013625146147939798,6.810874603994072e-11,6.25907927817714e-08
0.00039853620883040247,0.5975081504908086,1.0481722281303462e-11,3.422966749200131e-08,2.2250710349601392e-09,2.995208239950294e-11,0.0,0.0,3.703477192744185e-09,5.921689366795905e-12,1.1517505044376176e-09,1.2325983046394212e-11,8.664636425059523e-13,1.2088934329294675e-29,5.123681727944033e-19,6.739419255820157e-14,3.23064209926825e-11,1.2147487628593666e-11,1.2776730111904237e-12,1.2000794622431117e-17,5.231529383482965e-06,1.7113561251965193e-13,8.703553547816841e-16,3.9465058501868905e-17,2.5203781973417724e-16,1.8533507354791938e-11,2.0196112033907196e-17,1.944556970775518e-20,3.1183579729699814e-19,2.824938586451675e-22,1.3438151045549377e-18,2.0059546328121295e-19,1.0366226306936994e-12,3.033511443582675e-20,3.76,0.0,0.6659248357834788,0.9998636772622136,3.0872992440466455e-08,1.4758663541076269e-13,0.10658792341337583,0.10659845450425522,1.1072386859067001e-10,2.0737375939551603e-14,0.000136251460919934,7.277827031043524e-11,6.659693855524643e-08
0.00040181167153427737,0.5975942116174305,1.092793681310751e-11,3.633839772805138e-08,2.3619890430775146e-09,3.149042666546815e-11,0.0,0.0,3.770322020186803e-09,6.090732853688117e-12,1.1948911818461125e-09,1.3277553011144988e-11,8.806047212964211e-13,1.3649280786831986e-29,5.562635831528205e-19,7.270439651307402e-14,3.446136561134236e-11,1.3010168125931974e-11,1.378296824307273e-12,1.2941481097440624e-17,5.316264131767182e-06,1.739294080471676e-13,9.389334191734825e-16,4.452340471822598e-17,2.6881204834340857e-16,1.9772219349588503e-11,2.1225036678200622e-17,2.2153981928014422e-20,3.541183577319432e-19,3.2137501324663435e-22,1.4347619280275879e-18,2.1451476763760376e-19,1.1085535649982628e-12,3.294461453649986e-20,3.76,0.0,0.6651126994684929,0.9998636728796355,3.293153989866145e-08,1.5866943841247157e-13,0.10739997068197642,0.10741067557897375,1.1156743151952268e-10,2.089536999646636e-14,0.00013625146032272397,7.7792331199747e-11,7.087773354220565e-08
0.00040508713423815227,0.5976801678676185,1.1402907950688706e-11,3.8590299062253404e-08,2.5082046842822576e-09,3.312018111326612e-11,0.0,0.0,3.8380662882889694e-09,6.263252352478632e-12,1.2400740542111789e-09,1.4304061257904614e-11,8.948575717584812e-13,1.5433991529793923e-29,6.042760245417171e-19,7.844951916620579e-14,3.676703679009936e-11,1.3935735757280175e-11,1.4871573304925725e-12,1.395908415391075e-17,5.401652573101285e-06,1.7674525892230039e-13,1.0131282119351394e-15,5.025193059276431e-17,2.8675720732586823e-16,2.1097340856758274e-11,2.232175460245527e-17,2.5249514751903253e-20,4.0223216783612864e-19,3.657460488702132e-22,1.5322495045926892e-18,2.294643214825006e-19,1.1858084979778537e-12,3.57773349341732e-20,3.76,0.0,0.6643015536037553,0.9998636681996631,3.5133403782520715e-08,1.70580617718223e-13,0.10821102655007495,0.10822190685840312,1.1240996457150907e-10,2.1053171163902296e-14,0.00013625145968498817,8.317812313264688e-11,7.545345247655755e-08
0.00040836259694202717,0.5977660193693,1.1909001751139115e-11,4.0995964223336946e-08,2.6644062701223587e-09,3.484809620428036e-11,0.0,0.0,3.906737925203322e-09,6.439309514066861e-12,1.2874395102912815e-09,1.5411645945139917e-11,9.092221469244753e-13,1.7479109598799512e-29,6.568386339520928e-19,8.466689168704233e-14,3.923470277035374e-11,1.4929020481165434e-11,1.6049608954422926e-12,1.5060204709306243e-17,5.487694013576974e-06,1.7958314912933046e-13,1.093421842114395e-15,5.674295360357051e-17,3.0596068975075774e-16,2.251530159229538e-11,2.3492061002858426e-17,2.878921858018596e-20,4.570026413346967e-19,4.1640683950939863e-22,1.6367920226975789e-18,2.4552560252051023e-19,1.2688084746604741e-12,3.88528228498297e-20,3.76,0.0,0.6634913969813512,0.9998636632002871,3.748923036447084e-08,1.8338372868268352e-13,0.10902109220428569,0.10903214954985312,1.1325146897929692e-10,2.1210779672731332e-14,0.00013625145900372773,8.896512675990133e-11,8.034597143562532e-08
0.0004116380596459021,0.5978517662502466,1.2448794731228787e-11,4.356682614578601e-08,2.8313367372748446e-09,3.668150117125519e-11,0.0,0.0,3.976367175313768e-09,6.618968844568934e-12,1.33713966732927e-09,1.6606972147441886e-11,9.23698402337002e-13,1.982703156136792e-29,7.144359773267772e-19,9.139718308647057e-14,4.1876531000410866e-11,1.5995246439706035e-11,1.7324773285746666e-12,1.6252032468660772e-17,5.574387753742759e-06,1.824430624430037e-13,1.1803395459475176e-15,6.410203576651693e-17,3.265168539533551e-16,2.4033042302368462e-11,2.4742311542823167e-17,3.2838833260580774e-20,5.193757790982526e-19,4.742778431371855e-22,1.7489483404973407e-18,2.6278692054758983e-19,1.3580098434196872e-12,4.2192424008059524e-20,3.76,0.0,0.6626822283948389,0.9998636578577516,4.0010510751859924e-08,1.9714743367103353e-13,0.10983016882801001,0.10984140485916236,1.1409194597221728e-10,2.136819575320054e-14,0.00013625145827570527,9.518528602104169e-11,8.557890194617236e-08
0.000414913522349777,0.5979374086380749,1.3025093438398534e-11,4.631522858954966e-08,3.009798244359468e-09,3.862835728906495e-11,0.0,0.0,4.04698680606489e-09,6.802297969295486e-12,1.3893394186576471e-09,1.7897279207685148e-11,9.382862963148649e-13,2.2527416509501648e-29,7.776107434558747e-19,9.868472442296159e-14,4.4705664054436987e-11,1.7140066011020677e-11,1.870545761671069e-12,1.754240607510313e-17,5.661733088083477e-06,1.8532498241152199e-13,1.2744538407102678e-15,7.244996098958168e-17,3.485276096170233e-16,2.5658057808984078e-11,2.607947636879769e-17,3.747415493629732e-20,5.90436394154071e-19,5.404188939968652e-22,1.869326356324004e-18,2.813440191896795e-19,1.4539073668208475e-12,4.581945985321263e-20,3.76,0.0,0.6618740466392479,0.9998636521464075,4.2709651935290704e-08,2.1194593420086596e-13,0.11063825760129191,0.11064967399069997,1.1493139677611375e-10,2.1525419634903743e-14,0.00013625145749742554,1.0187323963124649e-10,9.117773686966235e-08
0.0004178614387832644,0.5980143975508543,1.3577496660560467e-11,4.89515840670684e-08,3.1809872517748026e-09,4.048466342725435e-11,0.0,0.0,4.111420541109479e-09,6.970490487339429e-12,1.438603821752978e-09,1.9146250715572254e-11,9.515108199085104e-13,2.530775166629304e-29,8.397389976975312e-19,1.0575985143541987e-13,4.742374210198745e-11,1.824264694526903e-11,2.004583951659484e-12,1.8795053172412425e-17,5.740900413570454e-06,1.8793751227857018e-13,1.3658249584630497e-15,8.092241968205557e-17,3.696717773404958e-16,2.721896927466342e-11,2.7363551102621675e-17,4.221870710690455e-20,6.628435371162203e-19,6.080223182971698e-22,1.9852418839911995e-18,2.992389447863142e-19,1.5463829236584976e-12,4.9350569014728327e-20,3.76,0.0,0.6611475258049299,0.9998636466680167,4.5302002824527135e-08,2.262154936236228e-13,0.11136469385759536,0.11137627402131772,1.1568602611822592e-10,2.166675698770076e-14,0.00013625145675089039,1.0832336904713063e-10,9.655224650497651e-08
0.0004208093552167518,0.5980913020202657,1.4164361830537255e-11,5.1752988976724064e-08,3.36289686771805e-09,4.244668988149796e-11,0.0,0.0,4.176713170001779e-09,7.141767377279125e-12,1.4901783488793533e-09,2.0484723077045237e-11,9.648257136572677e-13,2.8471660057045346e-29,9.073735522425955e-19,1.1336373281353627e-13,5.031616752349694e-11,1.9418645987394633e-11,2.1486335656292113e-12,2.0141204143012563e-17,5.820594429439147e-06,1.9056784165991768e-13,1.4640246818163002e-15,9.042222670496717e-17,3.9216961830227883e-16,2.887967355607643e-11,2.8730316925963304e-17,4.7581340703432677e-20,7.443271252435737e-19,6.84329550599078e-22,2.10887541919682e-18,3.183492127229955e-19,1.6451389397332951e-12,5.3155348409763713e-20,3.76,0.0,0.6604218024524683,0.9998636408467508,4.8059772437950274e-08,2.414510926313377e-13,0.11209033176322115,0.11210207709821014,1.1643982612558773e-10,2.1807939011304152e-14,0.0001362514559576319,1.1521240675443852e-10,1.0226700845061348e-07
0.0004237572716502392,0.5981681221390193,1.4788303105498784e-11,5.473065807333398e-08,3.5562559680749298e-09,4.452180062142747e-11,0.0,0.0,4.242894777370771e-09,7.316185641262083e-12,1.544214588521603e-09,2.191938573978859e-11,9.782309542369862e-13,3.207766628301836e-29,9.810656971929208e-19,1.2153775101914252e-13,5.3394895380159276e-11,2.0673230140404734e-11,2.303477798523409e-12,2.1588176109863764e-17,5.90081460636508e-06,1.932159580129558e-13,1.5695874557376437e-15,1.010790858116903e-16,4.1611380768546354e-16,3.0646982950872796e-11,3.018640687171937e-17,5.364522597310091e-20,8.360589807764469e-19,7.704983544416555e-22,2.240792469245652e-18,3.3876282652435707e-19,1.750630175899749e-12,5.725574032924148e-20,3.76,0.0,0.6596968757064894,0.9998636346593045,5.0994234048895594e-08,2.577203145906722e-13,0.11281517217078274,0.11282708409631738,1.171927976839044e-10,2.1948965871601926e-14,0.00013625145511447426,1.2257220635287622e-10,1.0834518453226566e-07
0.00042670518808372664,0.5982448579997244,1.5452147283492578e-11,5.789661973899699e-08,3.761846338038909e-09,4.6717940056251346e-11,0.0,0.0,4.30999774237106e-09,7.493805148286249e-12,1.6008757498633465e-09,2.3457451526023375e-11,9.917265210577092e-13,3.619461125437568e-29,1.0614302344426754e-18,1.3032673582460872e-13,5.667275278181168e-11,2.2011952108118493e-11,2.469964346398811e-12,2.3143898313099895e-17,5.98156040943334e-06,1.958818485937072e-13,1.6830922112008608e-15,1.1303970590523794e-16,4.4160376886490955e-16,3.2528204979600964e-11,3.173905167667135e-17,6.050507202038835e-20,9.393668657464826e-19,8.678465697116737e-22,2.3816048243715367e-18,3.605745537816794e-19,1.8633463471226216e-12,6.167554936059594e-20,3.76,0.0,0.6589727446925803,0.9998636280806805,5.411747920760068e-08,2.7509570022933976e-13,0.11353921593024792,0.11355129588962036,1.179449416761316e-10,2.2089837733967314e-14,0.00013625145421801156,1.3043710856708564e-10,1.1481161719999864e-07
0.00042965310451721406,0.5983215096948893,1.615895110229855e-11,6.126377891000046e-08,3.980506764642947e-09,4.9043682106728024e-11,0.0,0.0,4.378056926757523e-09,7.674688875882008e-12,1.6603376154492423e-09,2.510669977993689e-11,1.005312396491269e-12,4.090295946301615e-29,1.149152073526698e-18,1.3977914182753098e-13,6.016350658905431e-11,2.3440780957863414e-11,2.649010223976698e-12,2.4816936044652818e-17,6.062831297664631e-06,1.9856550044144796e-13,1.8051647583132405e-15,1.2647014708297367e-16,4.687462029997939e-16,3.4531180773762056e-11,3.339612276780907e-17,6.826880389115614e-20,1.0557562171473343e-18,9.7787403263233e-22,2.53197448473745e-18,3.8388643624310024e-19,1.983814752249901e-12,6.644061426113148e-20,3.76,0.0,0.6582494085372883,0.9998636210840592,5.744248095966278e-08,2.936551327289962e-13,0.11426246388880971,0.11427471335114206,1.186962589823442e-10,2.2230554763233997e-14,0.00013625145326458891,1.3884405323145846e-10,1.2169295941912716e-07
0.0004326010209507015,0.5983980773169205,1.691202077807542e-11,6.484598448791605e-08,4.213137422146671e-09,5.1508283018253345e-11,0.0,0.0,4.447109877341375e-09,7.858903171517534e-12,1.7227895669523587e-09,2.6875522861411587e-11,1.018988566152022e-12,4.629586861151768e-29,1.2449941823648766e-18,1.499473611868515e-13,6.388193598109447e-11,2.496613504274076e-11,2.8416076078294756e-12,2.661655029575837e-17,6.144626723503938e-06,2.012669003619654e-13,1.936481781321696e-15,1.415584683898286e-16,4.976556486896487e-16,3.666432620785979e-11,3.516617642011189e-17,7.705945546278157e-20,1.1869346969369642e-18,1.1022883059297278e-21,2.692618302170816e-18,4.088083714306388e-19,2.1126032813790565e-12,7.157899554664575e-20,3.76,0.0,0.657526866368119,0.9998636136406591,6.098316167182798e-08,3.1348225097790003e-13,0.11498491689074779,0.11499733735294862,1.1944675047959165e-10,2.2371117123669025e-14,0.00013625145225028355,1.4783279940403613e-10,1.290178139197369e-07
0.0004355489373841889,0.5984745609581242,1.7714933042306082e-11,6.865810292762513e-08,4.4607046682539855e-09,5.4121739611397236e-11,0.0,0.0,4.5171970479370256e-09,8.046518039198072e-12,1.7884357083471101e-09,2.8772977061255287e-11,1.032755019293722e-12,5.248365744730789e-29,1.3498112306510472e-18,1.6088824153190888e-13,6.784391170605717e-11,2.6594918061474458e-11,3.0488309305745876e-12,2.855280019447119e-17,6.226946132259686e-06,2.0398603490901335e-13,2.077777364260856e-15,1.5851780186431326e-16,5.284550862599586e-16,3.893667686100092e-11,3.705855311779562e-17,8.701740102140949e-20,1.3348407212826065e-18,1.243035224729092e-21,2.8643137562830422e-18,4.354587676042918e-19,2.2503238087649498e-12,7.71211846966684e-20,3.76,0.0,0.6568051173135363,0.9998636057195819,6.475446720238146e-08,3.3466690161087477e-13,0.11570657577727697,0.11571916876615052,1.2019641704173654e-10,2.2511524978942797e-14,0.00013625145117088607,1.5744629447770694e-10,1.368168853432917e-07
0.0004384968538176763,0.5985509607107062,1.8571558803088985e-11,7.271609708727462e-08,4.724246162144249e-09,5.6894851744519e-11,0.0,0.0,4.588362037347181e-09,8.237607448009967e-12,1.857496072747347e-09,3.080883740529603e-11,1.0466117491630232e-12,5.959780116107127e-29,1.464560925245597e-18,1.7266333895050995e-13,7.206648078975196e-11,2.8334557692035238e-11,3.2718438625778936e-12,3.0636570148121e-17,6.309788961501522e-06,2.0672289036477294e-13,2.2298464861241102e-15,1.7758980827716725e-16,5.612766016747149e-16,4.13579360496215e-11,3.9083447502066625e-17,9.830287283520059e-20,1.5016755562838596e-18,1.4023335042154568e-21,3.0479042586549208e-18,4.639652452802259e-19,2.397635805729648e-12,8.310033169690216e-20,3.76,0.0,0.6560841605029598,0.9998635972876503,6.877244611855288e-08,3.573056218942142e-13,0.11642744138638521,0.11644020846090392,1.2094525953929037e-10,2.2651778492098288e-14,0.00013625145002187577,1.6773081188345824e-10,1.4512314298971812e-07
0.0004414447702511637,0.598627276666771,1.9486088401950197e-11,7.703711184605365e-08,5.004876440846611e-09,5.98392907754606e-11,0.0,0.0,4.660651848620774e-09,8.43224966815794e-12,1.9302079379015644e-09,3.299365737791498e-11,1.060558753319068e-12,6.778963343946159e-29,1.590311731132706e-18,1.8533911955394276e-13,7.6567958561894e-11,3.0193047657461144e-11,3.5119062498502847e-12,3.28795992366846e-17,6.393154640404371e-06,2.0947745271857985e-13,2.3935477554140952e-15,1.990486499634099e-16,5.962621054001703e-16,4.393852702940795e-11,4.125193536744997e-17,1.1109884875014879e-19,1.6899402489148677e-18,1.5827133426238709e-21,3.2443047678340517e-18,4.944653656165428e-19,2.5552500972930883e-12,8.955249698509494e-20,3.76,0.0,0.6553639950667658,0.9998635883092285,7.305433568638407e-08,3.815021640556574e-13,0.11714751455265753,0.11716045730641174,1.216932788392349e-10,2.279187782551716e-14,0.00013625144879839446,1.787360733229115e-10,1.5397199752290193e-07
0.00044439268668465114,0.5987035089183226,2.0463058740065654e-11,8.16395658236728e-08,5.303792892241766e-09,6.296767338998676e-11,0.0,0.0,4.734117169581298e-09,8.630527635540432e-12,2.006827246383648e-09,3.533883331145263e-11,1.0745960341540375e-12,7.723652263835683e-29,1.7282633980461885e-18,1.989877551646679e-13,8.136802769625032e-11,3.2178992984596164e-11,3.770382969094312e-12,3.52946611014197e-17,6.477042589038453e-06,2.1224970764321205e-13,2.5698131343934524e-15,2.2320551065298736e-16,6.33564076401849e-16,4.6689649164092665e-11,4.357609759657344e-17,1.2561437469486345e-19,1.9024776715519374e-18,1.7870619747266963e-21,3.454510086297969e-18,5.271074440344838e-19,2.723933091668064e-12,9.651692836443103e-20,3.76,0.0,0.6546446201362845,0.9998635787460328,7.761865447153643e-08,4.073680599474926e-13,0.11786679610708667,0.1178799161709249,1.2244047580481452e-10,2.293182314088127e-14,0.00013625144749522658,1.9051585904454533e-10,1.63401490747717e-07
0.00044734060311813856,0.5987796575572656,2.1507382900639007e-11,8.654325136810159e-08,5.6222822690114705e-09,6.629364257860168e-11,0.0,0.0,4.808812678591694e-09,8.832529349508716e-12,2.0876301538394728e-09,3.785667473671399e-11,1.0887235994750805e-12,8.815676071109611e-29,1.879771097984765e-18,2.1368767745705841e-13,8.648784578207136e-11,3.43016593703018e-11,4.048753556709039e-12,3.7895640744761984e-17,6.5614522175950665e-06,2.1503964046954104e-13,2.7596553043676432e-15,2.5041379741512524e-16,6.73346398635748e-16,4.962333897317131e-11,4.60691708237296e-17,1.4208845288983498e-19,2.1425209554207065e-18,2.0186764676841694e-21,3.679602914233105e-18,5.620514440793311e-19,2.904511388398489e-12,1.0403636851550917e-19,3.76,0.0,0.6539260348437997,0.9998635685569223,8.2485302956815e-08,4.350232349179733e-13,0.118585286876867,0.1185985859217436,1.2318685129532386e-10,2.3071614599133474e-14,0.00013625144610676844,2.031283421775055e-10,1.7345250216613744e-07
0.000450288519551626,0.5988557226754042,2.2624383563347135e-11,9.176944317706005e-08,5.9617277157953305e-09,6.983195570852803e-11,0.0,0.0,4.884797376357929e-09,9.03834830547173e-12,2.1729147127648915e-09,4.0560481109429293e-11,1.1029414629340674e-12,1.00804572649926e-28,2.046351481677185e-18,2.2952347036163384e-13,9.195016165713797e-11,3.657102677607309e-11,4.348621388424801e-12,4.069745969705067e-17,6.646382925545667e-06,2.1784723615977452e-13,2.9641671715150665e-15,2.810750868506872e-16,7.157852927564432e-16,5.275253613222907e-11,4.874554935173811e-17,1.607944331874105e-19,2.4137488847229987e-18,2.281323370002719e-21,3.920760057346802e-18,5.994699402681761e-19,3.0978767149917037e-12,1.1215739456730581e-19,3.76,0.0,0.6532082383225479,0.9998635576976738,8.767567228262845e-08,4.64596671102776e-13,0.1193029876851718,0.11931646742521855,1.2393240616589457e-10,2.321125236043634e-14,0.00013625144462698946,2.1663588610645246e-10,1.8416897275358112e-07
