Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137)
1.9877603562351157e-09,0.9287459681265436,4.964817523645815e-18,1.0464856302363533e-11,5.748266906499264e-21,1.7865773241619178e-25,0.0,0.0,2.0458986892486027e-19,8.1609834942817e-41,1.6243851904029806e-19,3.587720057612605e-25,3.437662054206363e-17,1.1197284315007534e-37,2.1573369956989327e-26,2.913248756426757e-22,4.1451787581548814e-33,1.556695516614887e-25,1.1014262365569682e-21,5.011907707147259e-18,9.258772031338337e-09,2.8613517915149083e-15,4.118876516502768e-25,5.677099067096153e-53,7.487362979602833e-39,1.6812974126836916e-32,7.83539411646492e-28,1.0494829781174037e-44,1.8287826619772103e-69,1.8040086358872628e-66,1.292472566410181e-42,1.4514591609402387e-50,5.469604647086206e-31,3.1656405610536446e-53,3.76,0.0,0.7649182994404623,0.9999999999947671,5.0593268788337975e-26,6.569492335517204e-47,0.002043675701841389,0.002043698968899474,4.74950825450966e-09
2.085680396875122e-09,0.9287628557444894,5.7423752801459595e-18,1.098037073679844e-11,6.973087108719812e-21,2.2716825455337014e-25,0.0,0.0,2.4410605325231596e-19,1.2072843499044186e-40,2.046643639127401e-19,4.562220036619116e-25,4.1645292735132405e-17,1.494293356135419e-37,2.7417994274755035e-26,3.530251609615217e-22,5.805450099531926e-33,1.979366481393955e-25,1.334937480694206e-21,5.787808993060724e-18,1.0193116982864914e-08,3.30401764180392e-15,5.230774360416129e-25,9.618299469812234e-53,1.097981610395811e-38,2.3553440833066424e-32,9.962752677235622e-28,1.6169008780430571e-44,3.763371359762012e-69,3.372542746915941e-66,1.988437794520677e-42,2.3407419344761815e-50,7.295599493934724e-31,5.635551581917879e-53,3.76,0.0,0.7648177650953585,0.9999999999945093,6.433029759886125e-26,1.0627819253580788e-46,0.0021442087660450645,0.0021442342483484664,5.096062773598939e-09
2.1836004375151284e-09,0.9287797411504292,6.598284528211953e-18,1.149588517137546e-11,8.384896769278367e-21,2.856813833586439e-25,0.0,0.0,2.894620312597205e-19,1.760452949918814e-40,2.5522344218459133e-19,5.737759688419781e-25,5.0007530537680634e-17,1.9680186863713577e-37,3.446370049007731e-26,4.240338764050363e-22,8.006233745553852e-33,2.4891852302317474e-25,1.6037370207566518e-21,6.6397293774656575e-18,1.1172335897998188e-08,3.789994142501242e-15,6.569951020843314e-25,1.5903718124952175e-52,1.5819745823746341e-38,3.249133309801739e-32,1.2528711378976622e-27,2.442060941669887e-44,7.489895948245823e-69,6.125641689427359e-66,2.998986427749903e-42,3.692578999113761e-50,9.603201253778714e-31,9.76927356318751e-53,3.76,0.0,0.7647172439636329,0.9999999999942515,8.089968829293243e-26,1.681743536072671e-46,0.0022447285682310257,0.002244756359293572,5.446383105993529e-09
2.281520478155135e-09,0.9287966243446537,7.536572324089438e-18,1.2011399606108705e-11,1.000209949472766e-20,3.556683695470631e-25,0.0,0.0,3.413045356639015e-19,2.5335080503960556e-40,3.1528773356544143e-19,7.143934434602478e-25,5.956732174218479e-17,2.5609283120945686e-37,4.2886163552196756e-26,5.052411062371156e-22,1.0887035416058023e-32,3.098968879267166e-25,1.911210512055318e-21,7.571186583049493e-18,1.2196424482930021e-08,4.321277118755369e-15,8.16935437784297e-25,2.572006435962007e-52,2.2429344879497657e-38,4.41950198022008e-32,1.55977713233845e-27,3.6220668688125267e-44,1.446157565999121e-68,1.0838472107255153e-65,4.4419063497509575e-42,5.709321483822544e-50,1.2488946383356106e-30,1.6530260446325552e-52,3.76,0.0,0.7646167360435486,0.9999999999939937,1.0071800902128161e-25,2.608135816203984e-46,0.0023452351105539768,0.0023452653034671538,5.800055493347648e-09
2.379440518795141e-09,0.928813505327454,8.561313800847714e-18,1.2526914041013015e-11,1.1844026262508069e-20,4.387377874341462e-25,0.0,0.0,4.003311412654361e-19,3.602189076028866e-40,3.861335052852994e-19,8.813106748594636e-25,7.043327869613298e-17,3.29595642069144e-37,5.287727171458846e-26,5.975772019697942e-22,1.461486736167692e-32,3.8227306437223126e-25,2.2608983172789075e-21,8.585693777311998e-18,1.3265378444074089e-08,4.899859068794847e-15,1.0064918981641675e-24,4.076036109376165e-52,3.1335426167914164e-38,5.934534127916617e-32,1.9240452294442144e-27,5.283818897948123e-44,2.7161113193081232e-68,1.872361522426876e-65,6.470850979140784e-42,8.666791559259023e-50,1.6063173624159473e-30,2.7358252275835623e-52,3.76,0.0,0.7645162413333689,0.9999999999937359,1.242407028697371e-25,3.970972545951698e-46,0.0024457283951235228,0.0024457610826013466,6.156711047676833e-09
2.4773605594351475e-09,0.9288303840991211,9.676634295183526e-18,1.3042428476103964e-11,1.3930946634298546e-20,5.36641603321407e-25,0.0,0.0,4.672924704897831e-19,5.064777737133451e-40,4.691456499054027e-19,1.078052905125819e-24,8.271862573271902e-17,4.199222641325043e-37,6.46458186068955e-26,7.02012734194819e-22,1.9388150788965353e-32,4.675732662071817e-25,2.6564954540486762e-21,9.686759578337615e-18,1.4379193488047091e-08,5.527729169328714e-15,1.2295686495591563e-24,6.340353568369008e-52,4.318909563786172e-38,7.875167654597912e-32,2.3533558602718065e-27,7.591261378348368e-44,4.9735604472014475e-68,3.164254583006082e-65,9.283974637495632e-42,1.2936006590293965e-49,2.0451272346282794e-30,4.4368334680292755e-52,3.76,0.0,0.7644157598313578,0.9999999999934781,1.5196380480299466e-25,5.944418217208398e-46,0.0025462084240090513,0.002546243698428055,6.516020869467156e-09
2.575280600075154e-09,0.9288472606599456,1.088671146785199e-17,1.3557942911397886e-11,1.6284080462558397e-20,6.512812362863508e-25,0.0,0.0,5.429943925524927e-19,7.047860250487872e-40,5.658220108851328e-19,1.3084466505164579e-24,9.654118662759761e-17,5.300321274778498e-37,7.841819234745424e-26,8.195584445635126e-22,2.5440981428578914e-32,5.674538750918018e-25,3.1018515424882166e-21,1.0877888060556169e-17,1.5537865321652096e-08,6.20687328093563e-15,1.490392503583888e-24,9.694591848771147e-52,5.878807494197619e-38,1.0336952929188677e-31,2.8560444610768873e-27,1.0753979388840325e-43,8.896976722081548e-68,5.240369970429716e-65,1.3134154557273964e-41,1.9010010313171383e-49,2.579498450340301e-30,7.061935313681064e-52,3.76,0.0,0.7643152915357795,0.9999999999932203,1.8442565636356109e-25,8.760730649775932e-46,0.002646675199244065,0.0026467131526789573,6.8776917160779226e-09
2.6732006407151603e-09,0.9288641350102185,1.2195777417843838e-17,1.4073457346911878e-11,1.8925610081109624e-20,7.847136115259543e-25,0.0,0.0,6.283002163605541e-19,9.713337772625152e-40,6.77777696119569e-19,1.5766319709413607e-24,1.1202337208138613e-16,6.632624686845598e-37,9.443906175442402e-26,9.512651979128032e-22,3.304777211336419e-32,6.837067091852573e-25,3.600970752812591e-21,1.2162578760499393e-17,1.6741389651863714e-08,6.9392739534460116e-15,1.7935247434359097e-24,1.458966168443537e-51,7.910187645655522e-38,1.3431969493537356e-31,3.4411279950772046e-27,1.503731736570294e-43,1.5575263641716494e-67,8.517701795168629e-65,1.83409963437636e-41,2.7536716019628176e-49,3.225375920388642e-30,1.1047147526079341e-51,3.76,0.0,0.7642148364448978,0.9999999999929625,2.222086181674026e-25,1.2726166111022742e-45,0.0027471287228300425,0.002747169447085503,7.241462141988604e-09
2.7711206813551667e-09,0.9288810071502307,1.3608120790325296e-17,1.4588971782663822e-11,2.1878692977828956e-20,9.391572062908018e-25,0.0,0.0,7.24132877168517e-19,1.3266910304808135e-39,8.067493794832323e-19,1.887074729537495e-24,1.2929216722780762e-16,8.233601133964824e-37,1.129720596698516e-25,1.098223934535878e-21,4.252829007913451e-32,8.182642850568454e-25,4.158011752935287e-21,1.3544326682550801e-17,1.798976218581486e-08,7.726910431315779e-15,2.143872843533147e-24,2.16350717178722e-51,1.053000660822644e-37,1.729090867128079e-31,4.118331444058097e-27,2.077421369477873e-43,2.6725310756065463e-67,1.3606312282501166e-64,2.5304848654044503e-41,3.935879564322337e-49,4.00061596920044e-30,1.700572144556239e-51,3.76,0.0,0.7641143945569777,0.9999999999927047,2.6594078020489116e-25,1.8240368135841152e-45,0.002847568996739879,0.0028476125833789153,7.607099053926488e-09
2.869040721995173e-09,0.9288978770802727,1.5128088878369345e-17,1.510448621867237e-11,2.5167474946620646e-20,1.1169980884610141e-24,0.0,0.0,8.314771170198667e-19,1.7968290862529454e-39,9.545995904382722e-19,2.244578842391284e-24,1.4847911916731867e-16,1.0145147279762834e-36,1.3430046341625289e-25,1.2615656225956448e-21,5.425310617594785e-32,9.732050728611089e-25,4.777287656091304e-21,1.5026622304687043e-17,1.9282978630785013e-08,8.57175865899069e-15,2.5467020836557847e-24,3.1645672473437254e-51,1.3878384821938072e-37,2.2065329774746734e-31,4.898114270521639e-27,2.8378959329868365e-43,4.501001027318053e-67,2.1386579978454903e-64,3.452306456348181e-41,5.556177736024355e-49,4.9251322437061655e-30,2.5789557664279216e-51,3.76,0.0,0.7640139658702837,0.9999999999924469,3.162976699596875e-25,2.5819830604366714e-45,0.002947996022920968,0.0029480425632901867,7.974394633998636e-09
2.9669607626351794e-09,0.9289147448006355,1.6760089718468124e-17,1.5620000654957018e-11,2.881710371891682e-20,1.320795947767372e-24,0.0,0.0,9.513816589646219e-19,2.4143443084089812e-39,1.1233209916894698e-18,2.654298518401691e-24,1.6972032452623047e-16,1.2413935746678513e-36,1.5872787238666407e-25,1.44246121068028e-21,6.864947476081488e-32,1.1507587447722938e-24,5.463265968475254e-21,1.661295158420935e-17,2.062103469418965e-08,9.475791286260419e-15,3.0076470580422503e-24,4.5699720360574975e-51,1.8122122348867207e-37,2.793009828329682e-31,5.79169685088033e-27,3.836310597856184e-43,7.449682109873879e-67,3.311290058031194e-64,4.660876808137253e-41,7.753165397227555e-49,6.021046836377228e-30,3.8568514895137166e-51,3.76,0.0,0.7639135503830807,0.9999999999921891,3.740039583441172e-25,3.6126097000247996e-45,0.003048409803297944,0.0030484593885500835,8.343163596385062e-09
3.0648808032751858e-09,0.9289316103116096,1.85085941798339e-17,1.613551509153804e-11,3.2853743073762673e-20,1.5532901196796786e-24,0.0,0.0,1.084961375059542e-18,3.219917430997148e-39,1.315040644897949e-18,3.1217504893004598e-24,1.9315641704131258e-16,1.5091778029338035e-36,1.8657888277630594e-25,1.6421215805002154e-21,8.620766275469872e-32,1.3533114166902268e-24,6.220568536895056e-21,1.8306795963466006e-17,2.2003926083570996e-08,1.0440977673602985e-14,3.5327230801603085e-24,6.521045391603914e-51,2.345859751666487e-37,3.508601430289326e-31,6.811086880300853e-27,5.13537649572251e-43,1.213106615390167e-66,5.0551498633109904e-64,6.231240093150372e-41,1.0702345254962954e-48,7.312846612833742e-30,5.693191516572323e-51,3.76,0.0,0.763813148093634,0.9999999999919313,4.398351634549988e-25,4.999943640886669e-45,0.0031488103397751205,0.003148863060889145,8.713240743849708e-09
3.162800843915192e-09,0.9289484736134859,2.037813804750276e-17,1.6651029528436568e-11,3.7304587425014687e-20,1.817405601992874e-24,0.0,0.0,1.2333994481640895e-18,4.264045961179356e-39,1.5320242644784527e-18,3.652826229856847e-24,2.1893255516984804e-16,1.8236003095773306e-36,2.181997594672304e-25,1.8617974997258e-21,1.0748774650525284e-31,1.5834108832370978e-24,7.053971496441863e-21,2.0111632375566887e-17,2.343164850658969e-08,1.146928389752007e-14,4.128337483999837e-24,9.201369693393722e-51,3.012007498896312e-37,4.376263972034765e-31,7.969105749861497e-27,6.811455490892073e-43,1.9455255125207218e-66,7.616184980385863e-64,8.254634460914789e-41,1.4624237695255402e-48,8.827544728821065e-30,8.301737874180501e-51,3.76,0.0,0.7637127590002089,0.9999999999916735,5.146193521562758e-25,6.849882074448163e-45,0.0032491976342386756,0.0032492535820376795,9.084478790921762e-09
3.2607208845551985e-09,0.9289653347065548,2.2373324099261852e-17,1.716654396567458e-11,4.2197876883625016e-20,2.11625906415029e-24,0.0,0.0,1.397949527552401e-18,5.609091992061382e-39,1.7766804595187524e-18,4.253804168305522e-24,2.4719840972507014e-16,2.190985200151947e-36,2.539591050806494e-25,2.102779574964567e-21,1.3312689517372964e-31,1.8437718460724074e-24,7.968405218176403e-21,2.20309332500905e-17,2.4904197671017422e-08,1.2562672755863534e-14,4.801300822857108e-24,1.2847436545129746e-50,3.837845058461266e-37,5.422133255741622e-31,9.27941489674644e-27,8.956947415459798e-43,3.07577975932486e-66,1.1333342318262025e-63,1.0841293209566862e-40,1.9793930942697672e-48,1.059484731546666e-29,1.1967308105124046e-50,3.76,0.0,0.7636123831010712,0.9999999999914158,5.99238839497333e-25,9.294911956745251e-45,0.003349571688558587,0.0033496309537257704,9.456746422789814e-09
3.358640925195205e-09,0.9289821935911069,2.4498824176415665e-17,1.7682058403274914e-11,4.7562912793337967e-20,2.4531648493380983e-24,0.0,0.0,1.5799378783570128e-18,7.331692975922167e-39,2.051564963851073e-18,4.931361887028894e-24,2.781081515369165e-16,2.6182888862105827e-36,2.9424852620947055e-25,2.366398204877042e-21,1.6384715981435526e-31,2.1372811355482805e-24,8.968954256831455e-21,2.4068166518783186e-17,2.6421569284730368e-08,1.3723103773152902e-14,5.558837966490337e-24,1.7761515231090532e-50,4.8550461109052205e-37,6.675849727471644e-31,1.0756542128194254e-26,1.1682999197446687e-42,4.797575290789578e-66,1.6669207815216346e-63,1.4123618427715549e-40,2.6552264503787e-48,1.2647325315724186e-29,1.7066062005459606e-50,3.76,0.0,0.7635120203944864,0.999999999991158,6.946318859742297e-25,1.2499652702462577e-44,0.003449932504590364,0.003449995177683272,9.829926563627748e-09
3.4565609658352113e-09,0.9289990502674328,2.6759381248403016e-17,1.8197572841261288e-11,5.3430073738424926e-20,2.8316409693805252e-24,0.0,0.0,1.7807655248562407e-18,9.52558870911486e-39,2.359384854298098e-18,5.69258831351874e-24,3.1182043913805126e-16,3.113142854817169e-36,3.3948329684170823e-25,2.6540235334301252e-21,2.004637877267758e-31,2.4670029257230306e-24,1.0060857298530211e-20,2.622679562125025e-17,2.7983759055703375e-08,1.4952533205883732e-14,6.40859909744788e-24,2.4327110047105288e-50,6.100338836144672e-37,8.170906000704624e-31,1.24159079199157e-26,1.5122567200826206e-42,7.38878351125207e-66,2.4249355857286639e-63,1.8259762698773694e-40,3.5318863324699463e-48,1.5020591458320563e-29,2.4090693215440484e-50,3.76,0.0,0.7634116708787209,0.9999999999909002,8.017943926396917e-25,1.6667334078502505e-44,0.0035502800841765952,0.0035503462556398116,1.020391483219333e-08
3.5544810064752176e-09,0.9290159047358227,2.915981147127559e-17,1.8713087279658318e-11,5.983083202219158e-20,3.2554150924638335e-24,0.0,0.0,2.0019103876157654e-18,1.230492398268789e-38,2.703002757113447e-18,6.5449959016395e-24,3.4849840647511574e-16,3.6838981481296106e-36,3.9010301898475935e-25,2.9670654032871767e-21,2.438940820269204e-31,2.8361839427492358e-24,1.124950710852044e-20,2.851027951063898e-17,2.9590762692004756e-08,1.6252914047826872e-14,7.358670607339692e-24,3.3027425459257613e-50,7.616128740316713e-37,9.945017791979464e-31,1.4273851689707315e-26,1.943386603101233e-42,1.124389826972623e-65,3.4912518686874494e-63,2.3437656623356062e-40,4.66072615004564e-48,1.77534823568269e-29,3.368151130371323e-50,3.76,0.0,0.7633113345520408,0.9999999999906424,9.217815940671787e-25,2.2047332514010741e-44,0.0036506144291483223,0.0036506841893247867,1.0578618165137557e-08
3.652401047115224e-09,0.9290327569965676,3.17050062400504e-17,1.9228601718491537e-11,6.679777061486008e-20,3.728430523719339e-24,0.0,0.0,2.2449294144966805e-18,1.5808093089495686e-38,3.085441042639854e-18,7.496532803218208e-24,3.88309650645164e-16,4.339671591670364e-36,4.465722805013153e-25,3.306973309333936e-21,2.9516682666864434e-31,3.2482586666543713e-24,1.254045047892455e-20,3.092207265931394e-17,3.1242575901791686e-08,1.762619603531872e-14,8.417585893848566e-24,4.446731041752726e-50,9.451177007034348e-37,1.204051920536817e-30,1.6347658047015732e-26,2.480423904097143e-42,1.6917528011080228e-65,4.977411529972743e-63,2.987952213321267e-40,6.104237725021091e-48,2.0888245720179401e-29,4.666456049146305e-50,3.76,0.0,0.7632110114127127,0.9999999999903846,1.0557097491749158e-24,2.8943901054724877e-44,0.003750935541326269,0.003751008980467369,1.0953953589982049e-08
3.75032108775523e-09,0.9290496070499579,3.4399934234950215e-17,1.9744116157787405e-11,7.43646005693193e-20,4.2548521786975995e-24,0.0,0.0,2.5114607055436593e-18,2.0202199685647067e-38,3.509886008210932e-18,8.555595029988097e-24,4.3142621965723666e-16,5.090393810763332e-36,5.093813101683178e-25,3.675236352339383e-21,3.554322974580035e-31,3.7068545265335115e-24,1.3939388176505666e-20,3.346562506452443e-17,3.293919439330614e-08,1.9074325652542616e-14,9.5943360592981e-24,5.939921025967348e-50,1.1661337562226367e-36,1.4504783321447758e-30,1.8655583019234596e-26,3.145448781408619e-42,2.5182204219592055e-65,7.030618048348356e-63,3.784691385822118e-40,7.938062530558185e-48,2.447073265994292e-29,6.409810213191658e-50,3.76,0.0,0.7631107014590036,0.9999999999901268,1.2047578299162611e-24,3.7726241003851535e-44,0.003851243422521933,0.0038513206307965024,1.1329847131242323e-08
3.848241128395236e-09,0.9290664548962834,3.7249643461545766e-17,2.0259630597573333e-11,8.256617890322915e-20,4.8390725497662226e-24,0.0,0.0,2.8032256317670367e-18,2.5688213410549576e-38,3.979692049322663e-18,9.73103860591291e-24,4.780246002190214e-16,5.9468590757092374e-36,5.7904662997039145e-25,4.073383192750613e-21,4.259728799550026e-31,4.2157970891736565e-24,1.5452174890449627e-20,3.6144382254064453e-17,3.468061387487131e-08,2.059924613680137e-14,1.0898380511590284e-23,7.875371679946681e-50,1.431035613367357e-36,1.7390669067498482e-30,2.121688025553529e-26,3.964369999886421e-42,3.7104631999689505e-65,9.843731743712066e-63,4.764633315790316e-40,1.0253297890898399e-47,2.8550595079675626e-29,8.732899142577186e-50,3.76,0.0,0.7630104046891804,0.999999999989869,1.3701692078427908e-24,4.884007694619078e-44,0.003951538074538562,0.003951619142040901,1.1706232835007071e-08
3.946161169035242e-09,0.9290833005358349,4.025926328481295e-17,2.077514503787771e-11,9.143852694602189e-20,5.485717665463005e-24,0.0,0.0,3.1220309478318425e-18,3.250691320484498e-38,4.498385819099355e-18,1.1032191709917623e-23,5.282857055485511e-16,6.920777017508365e-36,6.561117046388026e-25,4.502982004620831e-21,5.082143155439756e-31,4.779115241128316e-24,1.708481918016292e-20,3.896178529192494e-17,3.646683005488825e-08,2.2202897483780977e-14,1.2339657468305877e-23,1.0367537464860677e-49,1.747073467996553e-36,2.075699536824648e-30,2.4051827209047384e-26,4.9674617024048915e-42,5.4145539358237715e-65,1.3667697249759863e-62,5.963546184342051e-40,1.3159132133594787e-47,3.318148813254896e-29,1.1806070664153095e-49,3.76,0.0,0.7629101211015099,0.9999999999896112,1.553253338546199e-24,6.282091136358012e-44,0.00405181949917203,0.004051904515929055,1.2083051899133781e-08
4.044081209675248e-09,0.9291001439689024,4.343400645711764e-17,2.1290659478729892e-11,1.0101884914938543e-19,6.199653042835678e-24,0.0,0.0,3.469770898666348e-18,4.0945716459900604e-38,5.069670376077846e-18,1.2468866809050221e-23,5.823948632108946e-16,8.02482625711532e-36,7.411475884467291e-25,4.965640429669566e-21,6.037375973430961e-31,5.401046364260415e-24,1.884348342308644e-20,4.1921270783938374e-17,3.8297838641833225e-08,2.388721645280548e-14,1.3928594364745494e-23,1.355644748845198e-49,2.122466465819906e-36,2.4669043599267603e-30,2.7181751298220305e-26,6.189958542699129e-42,7.828953296718736e-65,1.8826910973591668e-62,7.423006509364216e-40,1.6785845630811278e-47,3.842127773397334e-29,1.5843504351847642e-49,3.76,0.0,0.7628098506942602,0.9999999999893534,1.755387443984892e-24,8.030915045231457e-44,0.004152087698211597,0.004152176754189223,1.2460251897742908e-08
