Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49)
1.1624525017607593e-07,0.8568719319115314,1.497253417058726e-05,7.346930912172941e-07,4.142099616597462e-06,1.0311534375297545e-05,0.0,0.0,1.2410696751083884e-05,4.229015271789468e-09,3.000361103751323e-08,2.8712764180589255e-10,6.05619289943287e-11,6.7349289250135e-18,3.5291455514090576e-13,2.0167498275665152e-09,8.631922588274083e-07,1.184967227010207e-09,1.5342463246437896e-12,1.2449454155937583e-12,4.01317640070244e-06,2.466986721341965e-11,2.571002947083598e-10,2.1019634261558744e-13,2.689657249806945e-11,1.1029375961833923e-08,5.8092271016703e-10,4.948240874746675e-13,2.516534710902798e-14,9.239226228411074e-15,7.129564859273447e-13,3.798899590053394e-15,7.65189511096152e-11,2.3904824245028603e-18,3.76,0.0,0.5689283779236642,0.9974080745364999,8.778461866387896e-07,3.317231658255771e-08,0.04144272594895311,0.04145121142435931,6.594355190959071e-08,2.737176269388088e-10,0.0025752439001318567,9.74652349110499e-08,3.737575543569598e-08,2.17232751684645e-06,1.9198864285623348e-07,8.671491012394037e-06,1.5155085509405354e-05,0.0023831378469648993,7.390058225857593e-08,2.697263503401289e-06,7.496222369931022e-08,9.390225557915658e-10,1.7095138979211674e-08,4.0474705087578084e-08,1.0227886533568501e-10,5.225403661683438e-11,2.6353614500119706e-08,5.646343217114541e-12,8.971545427474026e-07,4.5926062463983815e-11,6.104495043346921e-08,1.881191224031649e-12
1.206622639351059e-07,0.8571191968892434,1.5746813893033056e-05,7.860724729492663e-07,4.466368025408673e-06,1.1223460868121414e-05,0.0,0.0,1.2860599905186993e-05,4.5527356916626245e-09,3.37179700551101e-08,3.1765677819551914e-10,6.889853207620002e-11,7.877817966084442e-18,3.892314865206835e-13,2.186816718279037e-09,9.194335805144145e-07,1.308490188712342e-09,1.8343845695522655e-12,1.4507962766432677e-12,4.320881295555841e-06,2.7193065394250436e-11,2.6315976133559003e-10,2.5003405650150053e-13,2.8743398503891468e-11,1.2720293905936839e-08,6.384294876355726e-10,5.633868607920359e-13,2.9448692189872306e-14,1.0591142269656094e-14,8.076053034858558e-13,4.374610855678734e-15,8.665322548233057e-11,3.0590592425522725e-18,3.76,0.0,0.5673664443144348,0.9974072766102233,9.84615687247266e-07,3.644550102603412e-08,0.04295891809287295,0.04296806640088456,6.837433222097794e-08,2.839437647233524e-10,0.002575241843074204,1.1050303028209127e-07,4.3701171563625564e-08,2.2515403148917435e-06,1.989239356676936e-07,9.265567948866572e-06,1.6157990535274857e-05,0.0024702177006544735,8.379585030263905e-08,2.90234658277913e-06,7.812053975663877e-08,1.0108146038175516e-09,1.807717421631349e-08,4.1983578416670236e-08,1.1925076954757317e-10,6.016218978709449e-11,2.8595109926589922e-08,6.766474238093752e-12,9.567454312269399e-07,4.7596005190937684e-11,6.72960662354967e-08,2.1504834627485948e-12
1.2507927769413588e-07,0.8573657964817033,1.6535032188135095e-05,8.390131328872905e-07,4.802327600559274e-06,1.2179526744538224e-05,0.0,0.0,1.3309018592760597e-05,4.888064981289717e-09,3.7749342357028006e-08,3.5074214472585287e-10,7.798414130525213e-11,9.179211736920348e-18,4.286495448669249e-13,2.369922687399372e-09,9.776221868446708e-07,1.4405136418081398e-09,2.178818955796322e-12,1.6813473977215221e-12,4.639720988085522e-06,2.9858397520489506e-11,2.697141061884214e-10,2.956664189815821e-13,3.0657852814255865e-11,1.4592880931495543e-08,6.989793207358217e-10,6.387782039783705e-13,3.429753042825647e-14,1.2090632725975426e-14,9.120377171465929e-13,5.01039414115037e-15,9.763410166674812e-11,3.8781409568826065e-18,3.76,0.0,0.5658087325486229,0.9974064651275697,1.0997311322924401e-06,3.9918814671949406e-08,0.044470933153134724,0.04448077048572627,7.07984158955681e-08,2.941417311067925e-10,0.0025752397510565676,1.2471390788766517e-07,5.080729495924142e-08,2.332027971080957e-06,2.059372052349479e-07,9.880872854227947e-06,1.7196927723943236e-05,0.002557049458076514,9.460019486416886e-08,3.1146621034913963e-06,8.130854415401172e-08,1.0851878624047923e-09,1.9089323709789003e-08,4.351715321766226e-08,1.3835776851400624e-10,6.895952312612578e-11,3.095487290867547e-08,8.059063206830967e-12,1.0184878842634687e-06,4.929228404898521e-11,7.395948799063911e-08,2.4475126405315473e-12
1.2949629145316586e-07,0.8576117326463568,1.733721226573271e-05,8.935309132982525e-07,5.149911000445191e-06,1.3180346545476378e-05,0.0,0.0,1.3755963585675524e-05,5.234964809134659e-09,4.211501426296994e-08,3.865773808048367e-10,8.785206561021307e-11,1.0658530111953243e-17,4.714462162070857e-13,2.5668458270934845e-09,1.0377859568375734e-06,1.581391152050929e-09,2.572167455968226e-12,1.9385238893335936e-12,4.969671755426696e-06,3.2667217155312994e-11,2.767959121576488e-10,3.47704860733419e-13,3.2641028384340627e-11,1.6659246444962742e-08,7.625930787097497e-10,7.214628742963809e-13,3.9767934399006783e-14,1.3749213587854738e-14,1.0269914607445976e-12,5.70995804812752e-15,1.094915846444918e-10,4.873984417486032e-18,3.76,0.0,0.5642552302009445,0.9974056399158613,1.2235041411106196e-06,4.3598246941102954e-08,0.0459787822331376,0.04598933495838117,7.321582073676709e-08,3.043116010068856e-10,0.002575237623633872,1.4015479077235337e-07,5.875715162529622e-08,2.413779595284741e-06,2.130277642080825e-07,1.0517647969079291e-05,1.8272461943621095e-05,0.002643633764476539,1.0636133612101554e-07,3.3341814744631327e-06,8.452725249964676e-08,1.1621365036729934e-09,2.0132217754259967e-08,4.507522143662672e-08,1.5979249035099515e-10,7.871586978981101e-11,3.343670740069679e-08,9.543740107053064e-12,1.0824158126456513e-06,5.1014646637555984e-11,8.105026233354645e-08,2.7741539660786044e-12
1.3391330521219585e-07,0.8578570073343292,1.815337441986701e-05,9.496435182847239e-07,5.5090522113722785e-06,1.4226531342397553e-05,0.0,0.0,1.4201445638840384e-05,5.593396442003622e-09,4.6832936486341793e-08,4.253673474872139e-10,9.853575561475745e-11,1.2337484021068559e-17,5.179220061894283e-13,2.7783744939682428e-09,1.0999524416272887e-06,1.7314849273706118e-09,3.0193561010706907e-12,2.224324907726654e-12,5.310709961400628e-06,3.5620765209313825e-11,2.8443809943370286e-10,4.0680338866147773e-13,3.4694008481464164e-11,1.8931916152248557e-08,8.29290088737379e-10,8.119280157283327e-13,4.591997760375056e-14,1.5579001160979836e-14,1.1532365571896377e-12,6.477110417811444e-15,1.2225512545494186e-10,6.0761883686266804e-18,3.76,0.0,0.5627059248873215,0.9974048007992673,1.3562457346714334e-06,4.748983233255245e-08,0.04748247639826601,0.047493771065669675,7.56265644870224e-08,3.144534490850499e-10,0.0025752354603528894,1.568829880848018e-07,6.761629178168336e-08,2.4967844730542163e-06,2.2019493738231264e-07,1.1176133382835558e-05,1.9385152896704458e-05,0.0027299712639646785,1.1912762819920027e-07,3.5608762350888677e-06,8.777767302915526e-08,1.2416548145363113e-09,2.12064823243923e-08,4.665757874632823e-08,1.8375890614523034e-10,8.950450381978476e-11,3.6044564745546935e-08,1.124166110917022e-11,1.1485628395409518e-06,5.276284475923589e-11,8.858368683785567e-08,3.132352717762756e-12
1.3833031897122583e-07,0.8581016224904422,1.8983536313962036e-05,1.007370305710862e-06,5.879686691145704e-06,1.5318688594072375e-05,0.0,0.0,1.4645475489590848e-05,5.9633207604702726e-09,5.1921751178811755e-08,4.673282692215381e-10,1.1006884935714659e-10,1.424031515325696e-17,5.684015002855252e-13,3.005307780868452e-09,1.1641488710126516e-06,1.891165837792122e-09,3.5256309141339292e-12,2.5408235873244254e-12,5.662812059151484e-06,3.8720178289767097e-11,2.926739697729406e-10,4.736602010190556e-13,3.6817866874080685e-11,2.142384283222636e-08,8.990883009025891e-10,9.106841310888342e-13,5.281792372946203e-14,1.7592728680038425e-14,1.2915757037305536e-12,7.315760305253366e-15,1.3595363704798248e-10,7.517971029875013e-18,3.76,0.0,0.5611608042646616,0.99740394759881,1.498266354756607e-06,5.159964846413225e-08,0.048982026676035344,0.04899409002185137,7.80306648280573e-08,3.245673497473601e-10,0.0025752332607522697,1.7495616073564205e-07,7.745278154221337e-08,2.5810320557245455e-06,2.274380609615697e-07,1.1856567070404542e-05,2.0535555198847053e-05,0.0028160625995414966,1.3294802368969733e-07,3.7947180558923274e-06,9.106080653372602e-08,1.3237371982094904e-09,2.231273899342059e-08,4.8264024321444466e-08,2.1047267573089593e-10,1.014022190779181e-10,3.878254882363967e-08,1.3175577329244476e-11,1.2169623051641934e-06,5.4536634190723255e-11,9.65753084669733e-08,3.524125081549552e-12
1.427473327302558e-07,0.8583455800532706,1.9827713239212447e-05,1.0667321044301272e-06,6.26175148659328e-06,1.6457422021288336e-05,0.0,0.0,1.5088063857160608e-05,6.344698274047775e-09,5.7400818886565345e-08,5.126878825687327e-10,1.2248522242449653e-10,1.639405371202705e-17,6.232344538538795e-13,3.2484559926794116e-09,1.2304021597134516e-06,2.0608134415388083e-09,4.09657019407188e-12,2.8901669497128858e-12,6.025954593801398e-06,4.1966496434445266e-11,3.015372435250331e-10,5.490193204930364e-13,3.901366801118514e-11,2.4148417368612204e-08,9.720044347955935e-10,1.018266085535487e-12,6.053042053572681e-14,1.980376292054388e-14,1.4428446673160305e-12,8.229919999193507e-15,1.5061551101946084e-10,9.236459541783505e-18,3.76,0.0,0.5596198560306463,0.9974030801323729,1.6498758867721957e-06,5.593381416096966e-08,0.05047744405623501,0.05049030300874033,8.042813938110099e-08,3.3465337714552724e-10,0.00257523102436256,1.9443228935610228e-07,8.83371928940841e-08,2.6665119521073715e-06,2.3475648194148457e-07,1.2559184926688735e-05,2.172421845376096e-05,0.00290190841312357,1.4787203929547902e-07,4.035678739203561e-06,9.437764631743127e-08,1.408378175747688e-09,2.3451604874793e-08,4.9894360651998045e-08,2.401614935279425e-10,1.1448940784125665e-10,4.165492133459969e-08,1.5369904463390515e-11,1.287647271199273e-06,5.633577448982537e-11,1.0504092204223893e-07,3.951558968918117e-12
1.471643464892858e-07,0.8585888819551697,2.0685918349524453e-05,1.1277510534797936e-06,6.655185328656187e-06,1.7643331497517672e-05,0.0,0.0,1.5529221442225376e-05,6.7374891361174276e-09,6.329024540401176e-08,5.616855916523589e-10,1.3581904202538114e-10,1.8828795198119847e-17,6.827969129608832e-13,3.5086411216601205e-09,1.298738913378329e-06,2.2408160169248152e-09,4.738097150433476e-12,3.2745757913981363e-12,6.400114205119038e-06,4.536067028570828e-11,3.110620907039916e-10,6.336722445526469e-13,4.128246719441759e-11,2.7119480001269686e-08,1.048054110013084e-09,1.1352341414976314e-12,6.913069825562508e-14,2.222612080590806e-14,1.6079126879155677e-12,9.223707072748788e-15,1.6626863493254219e-10,1.1272991115322124e-17,3.76,0.0,0.5580830679235192,0.9974021982147064,1.8113836855900981e-06,6.049848758940631e-08,0.051968739491069525,0.0519824211758199,8.281900570711519e-08,3.447116051778613e-10,0.002575228750706213,2.1536964436385156e-07,1.0034259212769614e-07,2.7532139214261835e-06,2.4214955758467176e-07,1.328422079929418e-05,2.2951687324467907e-05,0.002987509345568799,1.639497226006958e-07,4.283730219849446e-06,9.772917816859845e-08,1.4955723876122517e-09,2.4623692574247605e-08,5.154839338212671e-08,2.730654343563363e-10,1.288501390495572e-10,4.466610720306793e-08,1.7850793232210165e-11,1.3606505250167936e-06,5.81600288301623e-11,1.1399656872751809e-07,4.416814815800842e-12
1.5158136024831578e-07,0.8588315301223166,2.1558162874661077e-05,1.1904504614388449e-06,7.059928707067015e-06,1.8877012954609454e-05,0.0,0.0,1.5968958926515684e-05,7.141653158612091e-09,6.961090850883617e-08,6.145726304414793e-10,1.5010482477314413e-10,2.1577997195080674e-17,7.474923669042273e-13,3.786697318195148e-09,1.3691854343679994e-06,2.4315705999586e-09,5.456492894479437e-12,3.696344551762823e-12,6.7852676301989475e-06,4.89035677278049e-11,3.212831575977206e-10,7.284596134242252e-13,4.3625310743089634e-11,3.035133177722801e-08,1.1272519617280352e-09,1.262175026281717e-12,7.86967726040685e-14,2.4874486008495807e-14,1.7876828890991535e-12,1.0301346456480678e-14,1.8294041002188126e-10,1.367342622418263e-17,3.76,0.0,0.5565504277218839,0.9974013016574347,1.983098604055354e-06,6.5299864436159e-08,0.053455923895297075,0.05347045564035745,8.520328130701696e-08,3.5474210749022147e-10,0.002575226439297605,2.3782675806741546e-07,1.1354452677728111e-07,2.841127867337155e-06,2.4961665497618643e-07,1.403190651965257e-05,2.421850160139795e-05,0.003072866036701456,1.8123161999891497e-07,4.538844565855236e-06,1.011163803431567e-07,1.5853145952578627e-09,2.5829610152853764e-08,5.3225931170232874e-08,3.094372991805276e-10,1.445722362260827e-10,4.782070010738652e-08,2.0646200614782408e-11,1.4360045837111666e-06,6.000916386018006e-11,1.2345853453017663e-07,4.922126362526537e-12
1.5599837400734576e-07,0.859073526474747,2.2444456314600686e-05,1.2548546827145176e-06,7.475923928141508e-06,2.015905830163179e-05,0.0,0.0,1.6407286972490005e-05,7.557149826462955e-09,7.638448456306311e-08,6.716122317173617e-10,1.653774977209895e-10,2.4678796904316822e-17,8.177529328487471e-13,4.083471352025498e-09,1.441767727351511e-06,2.6334830273172944e-09,6.2584097857045734e-12,4.157841163558818e-12,7.1813917061472446e-06,5.259598004066724e-11,3.3223559122866036e-10,8.342728952107133e-13,4.6043236152607964e-11,3.385874617039388e-08,1.2096117435100857e-09,1.3997030325965243e-12,8.931165230856907e-14,2.776422554266565e-14,1.9830926940132582e-12,1.1467172519069288e-14,2.006577689788326e-10,1.6488473763743382e-17,3.76,0.0,0.5550219232445,0.9974003902690594,2.1653290235636803e-06,7.034417613046295e-08,0.05493900814636619,0.0549544174875184,8.758098362189821e-08,3.647449574769495e-10,0.0025752240896430574,2.6186239862319444e-07,1.280210112182642e-07,2.9302438328624588e-06,2.571571506468666e-07,1.4802471932859076e-05,2.5525196267941285e-05,0.003157979125336948,1.9976874577481433e-07,4.800993979153959e-06,1.0454022356395038e-07,1.677599682734949e-09,2.7069961104881017e-08,5.492678556986818e-08,3.4954296070585154e-10,1.617473550839559e-10,5.1123468123653745e-08,2.3785961810253134e-11,1.5137416979927046e-06,6.188294958277888e-11,1.3344334881765541e-07,5.469801415632518e-12
1.6041538776637574e-07,0.8593148729263904,2.334480661725939e-05,1.3209890084284357e-06,7.903115158239505e-06,2.1490055355515405e-05,0.0,0.0,1.684421622306208e-05,7.9839383118141e-09,8.363347496550703e-08,7.330798025891073e-10,1.8167246231903507e-10,2.8172350335517907e-17,8.940405730623228e-13,4.399823060723894e-09,1.5165115047415545e-06,2.846967984441727e-09,7.1508851337014405e-12,4.661506887949515e-12,7.58846337277032e-06,5.643862760896448e-11,3.4395506264208497e-10,9.520560880494332e-13,4.85372722471886e-11,3.7656980844216554e-08,1.29514641898217e-09,1.5484611526506485e-12,1.010635511448755e-13,3.091140634811861e-14,2.1951142458990017e-12,1.2725631147277214e-14,2.1944719362549687e-10,1.9774028265539216e-17,3.76,0.0,0.5534975423500864,0.9973994638549674,2.358382886275469e-06,7.563768810787977e-08,0.056418003084550035,0.05643431777048015,8.995213003324175e-08,3.7472022828178913e-10,0.0025752217012408422,2.8753554571713693e-07,1.438525110274888e-07,3.0205519961232224e-06,2.6477043025699994e-07,1.5596144926436223e-05,2.687230156387568e-05,0.0032428492493062878,2.1961255234252529e-07,5.070150796300933e-06,1.0800167103547542e-07,1.772422658302105e-09,2.8345344347100067e-08,5.665077093091111e-08,3.936617087733426e-10,1.804710608377449e-10,5.4579359480104105e-08,2.7301862881824594e-11,1.5938938559595383e-06,6.378115925306e-11,1.4396778284935883e-07,6.062222592075935e-12
1.6483240152540572e-07,0.8595555713851045,2.425922034136733e-05,1.3888795700598653e-06,8.341448454905466e-06,2.287058778237275e-05,0.0,0.0,1.7279757301377425e-05,8.42197748800945e-09,9.138123244308187e-08,7.992631063270201e-10,1.9902566101881296e-10,3.2104194187375865e-17,9.768483452755435e-13,4.736625784289597e-09,1.5934421919898502e-06,3.0724490584944275e-09,8.141355257277644e-12,5.209856135859382e-12,8.006459675263432e-06,6.043216522091539e-11,3.564777890092393e-10,1.082807439128012e-12,5.110843932816417e-11,4.176178953836556e-08,1.383868243611123e-09,1.7091222464108055e-12,1.1404610444966023e-13,3.433281186125984e-14,2.424754832599341e-12,1.4081281818866976e-14,2.393347323560422e-10,2.3591519244898794e-17,3.76,0.0,0.5519772729371241,0.9973985222174331,2.5625677286269794e-06,8.11866981145581e-08,0.057892919513078955,0.057910167510545466,9.231673786313412e-08,3.8466799279879085e-10,0.002575219273581194,3.149053678524844e-07,1.6112192620567223e-07,3.1120426667387754e-06,2.7245588833056393e-07,1.6413151458199183e-05,2.8260343047008654e-05,0.003327477045480283,2.408149016313399e-07,5.346287489191527e-06,1.1150167846825077e-07,1.869778656044834e-09,2.965635421479251e-08,5.8397704317309384e-08,4.4208659550173245e-10,2.0084290522705306e-10,5.819350841668011e-08,3.122771403950326e-11,1.6764927867693815e-06,6.570356929123535e-11,1.550488483237665e-07,6.701848046401214e-12
1.692494152844357e-07,0.8597956237527108,2.5187702805798514e-05,1.4585532545297722e-06,8.790871787128126e-06,2.4301235048663685e-05,0.0,0.0,1.7713920810635384e-05,8.871225943354946e-09,9.96519871695166e-08,8.704624502957861e-10,2.174736463242464e-10,3.652463151620411e-17,1.0667016867118454e-12,5.094766785381722e-09,1.6725849327574737e-06,3.3103587959762963e-09,9.237669903396375e-12,5.805476277160226e-12,8.43535776689671e-06,6.457718698327686e-11,3.6984055431701473e-10,1.2275811805402039e-12,5.375774931878953e-11,4.6189434065259544e-08,1.4757888375825877e-09,1.882390244776978e-12,1.2835859011055388e-13,3.804595857254712e-14,2.6730573149369137e-12,1.553879966218387e-14,2.6034601727791775e-10,2.800827283203858e-17,3.76,0.0,0.5504611029436621,0.9973975651556236,2.7781907158947453e-06,8.699753455118267e-08,0.05936376819827092,0.059381977697255436,9.467482437447517e-08,3.945883236732053e-10,0.002575216806146325,3.440312011542408e-07,1.7991457334099243e-07,3.2047062827763016e-06,2.8021292803077776e-07,1.7253715583351094e-05,2.9689841653275587e-05,0.0034118631497934023,2.6342803761060826e-07,5.629376665780707e-06,1.1504119411192345e-07,1.9696629374978906e-09,3.1003580466566595e-08,6.016740543725674e-08,4.951247801384283e-10,2.22966503260949e-10,6.197124114583191e-08,3.5599423526649205e-11,1.7615699642255034e-06,6.764995920806369e-11,1.6670379594092182e-07,7.391212181268374e-12
1.736664290434657e-07,0.8600350319250291,2.613025822660394e-05,1.5300376294469966e-06,9.251335046109556e-06,2.5782572381389198e-05,0.0,0.0,1.814671733395315e-05,9.3316419946593e-09,1.084708727008256e-07,9.469908797675263e-10,2.3705365209040597e-10,4.148914226731769e-17,1.1641597322178379e-12,5.475147654675838e-09,1.7539645939735846e-06,3.561138764797991e-09,1.0448107028612476e-11,6.451027439191858e-12,8.875134911696192e-06,6.887423087910453e-11,3.840807287948894e-10,1.3874892819134956e-12,5.6486205905990074e-11,5.0956696404891576e-08,1.5709192506870855e-09,2.0690013883768605e-12,1.4410615402194995e-13,4.20691125679688e-14,2.941100558772086e-12,1.7102977497804254e-14,2.8250628098514545e-10,3.3097885817168664e-17,3.76,0.0,0.5489490203471259,0.9973965924656036,3.0055586775779793e-06,9.307655485576443e-08,0.06083055986966,0.060849759288502045,9.702640677118485e-08,4.044812933023615e-10,0.002575214298410438,3.7497252959724456e-07,2.0031816679543977e-07,3.2985334081591087e-06,2.880409609697227e-07,1.8118059480921665e-05,3.116131375551097e-05,0.003496008197267354,2.875045599397374e-07,5.919391070803315e-06,1.186211587987765e-07,2.0720708932691074e-09,3.238760829866314e-08,6.195969658340427e-08,5.530978735807602e-10,2.469496096913175e-10,6.59180819103208e-08,4.0455072073995306e-11,1.8491566102897483e-06,6.962011154062472e-11,1.7895011398044554e-07,8.132926341793814e-12
