Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136)
1.5818354808895226e-05,0.9384490469635131,2.0347684617951404e-07,1.025910819629327e-06,1.333256746674944e-06,9.209065628436636e-09,0.0,0.0,1.0902006606395607e-06,5.384614865972769e-12,2.6170720810740706e-06,1.7075130453639716e-08,4.982456748692704e-08,2.4249925478652086e-18,5.960972116375827e-12,2.0260187512143822e-09,1.7112239764201403e-09,7.862876295437673e-09,3.3467042616447476e-08,7.33087575707834e-11,0.003104815074913553,1.616596174233539e-08,6.68887251547483e-11,1.1658001422769796e-14,3.616536989630308e-14,7.4089170409022304e-09,5.060763914490655e-11,7.297173003696288e-16,6.452049949933427e-18,1.320546688662566e-19,1.8625496079360684e-15,9.656107704130352e-14,4.213410429539743e-12,5.165111301414932e-16,3.76,0.0,0.07018867901280458,0.9999963530923699,4.445497429764463e-09,5.039339902283778e-14,0.8217988062753734,0.8280115755354615,3.2835298061491755e-07,7.721337784305247e-10
1.611258573065887e-05,0.938931289735853,2.1299328501144443e-07,1.0828810468144733e-06,1.4236404880818898e-06,1.0195403911244238e-08,0.0,0.0,1.1385172171281485e-06,5.908246656709168e-12,2.7648334590749477e-06,1.891853538162131e-08,5.1232441233277e-08,2.764619616089546e-18,6.496701374324163e-12,2.1991618648090594e-09,1.9017049437602632e-09,8.693420406140563e-09,3.6438659872496855e-08,7.997503835816257e-11,0.0031900074066272374,1.661829892277261e-08,7.261148143995539e-11,1.4053105878206372e-14,4.018146976363006e-14,8.262986613488388e-09,5.359376470554286e-11,8.771178770991068e-16,8.094488785672284e-18,1.6311395597749457e-19,2.1542959939637703e-15,1.0221721747899785e-13,4.460284804652959e-12,5.983916493396921e-16,3.76,0.0,0.06694254574937773,0.9999961520922914,4.94497409834237e-09,5.89716151651748e-14,0.8249596655464694,0.8313429815250805,3.2961614788492265e-07,7.75105240202119e-10
1.6406816652422517e-05,0.9393918523793165,2.2282243745436552e-07,1.1417273223354399e-06,1.5187163087200026e-06,1.1264129195490771e-08,0.0,0.0,1.1878460770661821e-06,6.469332356674179e-12,2.918636752508498e-06,2.091673947149763e-08,5.2647158414026276e-08,3.1441162350603275e-18,7.067190171901809e-12,2.3828898776227016e-09,2.1097498296559065e-09,9.592513963434363e-09,3.9600021456974157e-08,8.71330447153159e-11,0.0032755489911900186,1.707253561071989e-08,7.868457068988622e-11,1.6889630430838054e-14,4.456784890767953e-14,9.198256140019176e-09,5.670996176184337e-11,1.0520128973989246e-15,1.0117003095255453e-17,2.0078553234035075e-19,2.488413752846787e-15,1.0811862515667149e-13,4.717871475525446e-12,6.914136740440649e-16,3.76,0.0,0.0638465419508071,0.9999959434243151,5.489573692165469e-09,6.882399700052388e-14,0.8279700427363396,0.8345246107264904,3.308191786237483e-07,7.779352386161635e-10
1.6701047574186162e-05,0.9398317375814583,2.3297251326380466e-07,1.2024666669230755e-06,1.61867010935128e-06,1.2420195648565798e-08,0.0,0.0,1.2381812146941703e-06,7.069573502831833e-12,3.0786767558528808e-06,2.3079046682889495e-08,5.406847529887128e-08,3.5673160702530296e-18,7.673808135425185e-12,2.5775865144903652e-09,2.336667907035038e-09,1.0564228314752162e-08,4.2958384062352706e-08,9.481141210148152e-11,0.003361423198492296,1.7528576404431675e-08,8.512072182788384e-11,2.024022719611869e-14,4.935221982386354e-14,1.0220940484221128e-08,5.9960610617049e-11,1.2590635413405044e-15,1.259919936320787e-17,2.4633778023684384e-19,2.870594119499155e-15,1.1427358989263106e-13,4.986532886651005e-12,7.968548221274255e-16,3.76,0.0,0.060893724323557864,0.9999957268760798,6.082443903955915e-09,8.011365691161294e-14,0.8308368976476146,0.8375633899213435,3.319648541485823e-07,7.806303156404808e-10
1.6995278495949808e-05,0.940251901655257,2.434518900858567e-07,1.2651156983823693e-06,1.7236932630269756e-06,1.3668737984659849e-08,0.0,0.0,1.2895166578536579e-06,7.710703096099787e-12,3.245154537690405e-06,2.5415093647725472e-08,5.549616362161669e-08,4.038346513998252e-18,8.317941665113785e-12,2.783639039900558e-09,2.583845143048174e-09,1.1612780102091171e-08,4.652107763863483e-08,1.030400499331622e-10,0.003447614139797771,1.7986330309021663e-08,9.193278243877382e-11,2.4188178553374312e-14,5.456393640942415e-14,1.1337627400144066e-08,6.335021419562201e-11,1.5036354353943689e-15,1.563570482871473e-17,3.0125722883555333e-19,3.30722920342861e-15,1.2069063367017497e-13,5.266641639164773e-12,9.161134145268126e-16,3.76,0.0,0.058077470692434525,0.9999955022287815,6.726894328779484e-09,9.302145607076022e-14,0.8335668682194647,0.8404659255182005,3.330558271505409e-07,7.831967132922923e-10
1.7289509417713453e-05,0.9406532566841498,2.5426911207274205e-07,1.3296906606524593e-06,1.8339826785859712e-06,1.501507354532566e-08,0.0,0.0,1.3418465078543084e-06,8.394485546604206e-12,3.4182775463987645e-06,2.7934852840116494e-08,5.6930010059490265e-08,4.5616468700893136e-18,9.000993643465039e-12,3.0014381610828166e-09,2.8527475841970967e-09,1.2742532773337779e-08,5.0295502973844827e-08,1.1185018047648228e-10,0.003534106634909995,1.8445710544986473e-08,9.913371682334999e-11,2.882877296174468e-14,6.023406819324784e-14,1.2555294459269145e-08,6.688339959434655e-11,1.7918915591010935e-15,1.9338707753864775e-17,3.6728200737653807e-19,3.805489960311743e-15,1.2737851322456635e-13,5.558580614364171e-12,1.0507176143513367e-15,3.76,0.0,0.055391465149278805,0.9999952692570407,7.426402536329736e-09,1.0774762235191503e-13,0.8361662854116599,0.8432385183710724,3.3409462764570264e-07,7.856403821335914e-10
1.75837403394771e-05,0.9410366725678333,2.6543288874953957e-07,1.396207453176659e-06,1.9497408619142785e-06,1.6464704352759163e-08,0.0,0.0,1.3951649582668011e-06,9.122716706660543e-12,3.5982597131395315e-06,3.064863567504801e-08,5.836981573686476e-08,5.141986098861027e-18,9.724383184810201e-12,3.2313779459955953e-09,3.1449248396162233e-09,1.3957998072723978e-08,5.428912951187452e-08,1.2127437810206545e-10,0.0036208861806960578,1.8906634363155133e-08,1.0673660256390306e-10,3.427083718548097e-14,6.639547674228568e-14,1.388132649710156e-08,7.056491967228507e-11,2.1308956033404256e-15,2.3840880475968106e-17,4.464398412298643e-19,4.373412018606292e-15,1.3434622314239642e-13,5.862743104218814e-12,1.2023351019696064e-15,3.76,0.0,0.05282968388851414,0.9999950277287726,8.184620338353845e-09,1.245134900991913e-13,0.8386411874004248,0.8458871779124696,3.35083668645807e-07,7.8796699708324e-10
1.7877971261240744e-05,0.9414029789734325,2.7695209414139026e-07,1.464681660570078e-06,2.0711759751420707e-06,1.802331914111084e-08,0.0,0.0,1.4494663127002813e-06,9.897223994831353e-12,3.7853215524028783e-06,3.3567095546804607e-08,5.9815395756551e-08,5.784481389860832e-18,1.0489545460537402e-11,3.473855754462361e-09,3.4620136630329966e-09,1.5263837515393477e-08,5.8509493411362636e-08,1.3134660891457762e-10,0.0037079389209194818,1.9369022864874442e-08,1.1475462731614346e-10,4.063844035779757e-14,7.308289430009093e-14,1.5323533583978298e-08,7.43996546852918e-11,2.5287267588833238e-15,2.92987362517299e-17,5.410911316722509e-19,5.019989677667893e-15,1.416029989979825e-13,6.179532943085685e-12,1.372783309325639e-15,3.76,0.0,0.05038638169777587,0.9999947774050595,9.005380257445269e-09,1.4356336924468616e-13,0.8409973331179001,0.8484176356326728,3.360252515676245e-07,7.901819743629491e-10
1.817220218300439e-05,0.9417529671964175,2.888357661715599e-07,1.5351285825737033e-06,2.19850189395888e-06,1.969679537125863e-08,0.0,0.0,1.5047450016244914e-06,1.0719866614274628e-11,3.979690260374817e-06,3.6701230818268595e-08,6.126657874951214e-08,6.494619317210621e-18,1.1297931567766604e-11,3.72927217923513e-09,3.805741633878244e-09,1.666486385113146e-08,6.296419584884333e-08,1.421022707542821e-10,0.003795251617335183,1.983280083010733e-08,1.2320108888094764e-10,4.807278660307015e-14,8.033300489421563e-14,1.6890169524625363e-08,7.839261398536117e-11,2.994606986425572e-15,3.589647684548917e-17,6.539777156119151e-19,5.755278845229062e-15,1.4915832014506762e-13,6.5093646429630836e-12,1.5640402372671831e-15,3.76,0.0,0.04805607907333484,0.9999945180400271,9.8927022035614e-09,1.651665516403246e-13,0.8432402151655496,0.850835357935477,3.369215713976279e-07,7.92290476706253e-10
1.8466433104768035e-05,0.942087391935433,3.0109310633734786e-07,1.6075632642851045e-06,2.331938263231429e-06,2.1491201234401318e-08,0.0,0.0,1.5609955982919213e-06,1.1592535868457074e-11,4.181599811390082e-06,4.006238777205179e-08,6.272320644241924e-08,7.278276504520981e-18,1.2151008421158448e-11,3.998031002313056e-09,4.177930937970868e-09,1.8166042522226972e-08,6.76609015689995e-08,1.5357823354301593e-10,0.00388281162200022,2.029789655318381e-08,1.3208939378765514e-10,5.673431431548339e-14,8.81845277045777e-14,1.8589950890832426e-08,8.254893778924267e-11,3.5390418983197145e-15,4.385039435303552e-17,7.882779621874768e-19,6.5905100136909515e-15,1.5702191310715361e-13,6.852663537903089e-12,1.77825588028527e-15,3.76,0.0,0.045833549931417944,0.9999942493807195,1.0850800364718983e-08,1.8961946285552491e-13,0.8453750721304544,0.8531455583992487,3.3777472161151624e-07,7.942974264648333e-10
1.876066402653168e-05,0.9424069729850318,3.137334796693628e-07,1.6820005266572651e-06,2.471710551112251e-06,2.3412797650001107e-08,0.0,0.0,1.6182128338101714e-06,1.2517155577119541e-11,4.391291052731244e-06,4.366226353470956e-08,6.418513325067067e-08,8.141739900162125e-18,1.3050258720878747e-11,4.280539167206087e-09,4.58050224816895e-09,1.9772493120563803e-08,7.260733768450669e-08,1.6581287997275575e-10,0.00397060685075504,2.076424168342608e-08,1.414330538390481e-10,6.680502166288618e-14,9.667830266767587e-14,2.043207659147944e-08,8.687389901251758e-11,4.1739764671744184e-15,5.341389793641089e-17,9.476689287062058e-19,7.538211785585079e-15,1.652037552422738e-13,7.2098659344348846e-12,2.0177642839199606e-15,3.76,0.0,0.043713809887864837,0.9999939711669806,1.1884090318502098e-08,2.1724796809564227e-13,0.8474069003321003,0.8553532094708214,3.3858669886582803e-07,7.96207523466426e-10
1.9054894948295326e-05,0.9427123968501051,3.2676641498192196e-07,1.7584549972580883e-06,2.6180501018304185e-06,2.546804026384317e-08,0.0,0.0,1.676391611415934e-06,1.3495682595269366e-11,4.609011798041326e-06,4.7512908985746094e-08,6.565222589293188e-08,9.091731021712214e-18,1.3997180990468346e-11,4.577206759409389e-09,5.0154787053451445e-09,2.148949084921112e-08,7.781129272764678e-08,1.7884614655580824e-10,0.004058625757830927,2.1231771071666708e-08,1.5124568775575477e-10,7.849103945233822e-14,1.0585737863469376e-13,2.242624798403773e-08,9.137290518343134e-11,4.912966861493241e-15,6.488324402633869e-17,1.1363963691265714e-18,8.61234554541765e-15,1.7371407790333638e-13,7.581419265577166e-12,2.285096260781264e-15,3.76,0.0,0.04169210507983384,0.9999936831313334,1.2997196371230968e-08,2.4840984131571177e-13,0.8493404650259911,0.8574630536184665,3.3935940748071884e-07,7.980252472788063e-10
1.934912587005897e-05,0.9430043182856344,3.402016054209047e-07,1.836941141283983e-06,2.7711941873581044e-06,2.7663581451811163e-08,0.0,0.0,1.7355270200011472e-06,1.4530107437932032e-11,4.835016919618844e-06,5.162673166275932e-08,6.712436302009593e-08,1.0135430698367096e-17,1.499328962518578e-11,4.888447000386972e-09,5.484990000010794e-09,2.33224679936082e-08,8.328061595559955e-08,1.9271956503036682e-10,0.004146857311540494,2.17004226245234e-08,1.6154102314635244e-10,9.202547416332624e-14,1.1576710389224666e-13,2.458268953158221e-08,9.605150045087668e-11,5.771369800386081e-15,7.860405718351763e-17,1.359353465197401e-18,9.828452667053169e-15,1.8256337019025926e-13,7.96778225356705e-12,2.5829927916704608e-15,3.76,0.0,0.03976390150448906,0.999993384998861,1.4194959131750268e-08,2.834974070404649e-13,0.8511803110891953,0.8594796139689662,3.4009466370810117e-07,7.997548669527949e-10
1.9643356791822617e-05,0.9432833617652241,3.540489093124922e-07,1.9174732928219883e-06,2.9313860581492854e-06,3.000627233501575e-08,0.0,0.0,1.7956143469359976e-06,1.5622455013296326e-11,5.0695684398586865e-06,5.601649867408636e-08,6.860143486395287e-08,1.1280501002533797e-17,1.6040114996002458e-11,5.2146762620754755e-09,5.9912765548957e-09,2.5277015407448593e-08,8.902321691108574e-08,2.0747630410756106e-10,0.0042352909710091586,2.2170137164301565e-08,1.72332892455862e-10,1.0767154573095587e-13,1.264552189114361e-13,2.691217000929835e-08,1.0091536768276441e-10,6.7665509230493135e-15,9.497873825788706e-17,1.6221692336290224e-18,1.12038152421504e-14,1.9176238325247115e-13,8.36942508260661e-12,2.914419139129939e-15,3.76,0.0,0.0379248748507592,0.9999930764870915,1.548244332698615e-08,3.2294036485629637e-13,0.8529307732117819,0.8614072044526575,3.407941997997215e-07,8.014004607437905e-10
1.9937587713586262e-05,0.9435501228817033,3.683183513180205e-07,2.0000656863560223e-06,3.0988749931494872e-06,3.2503164812353317e-08,0.0,0.0,1.856649090231839e-06,1.6774785466790683e-11,5.312935622104565e-06,6.069533963115865e-08,7.008334290885377e-08,1.253511203042702e-17,1.713920365557238e-11,5.5563140891717875e-09,6.536693808778203e-09,2.7358884018722336e-08,9.504706523984875e-08,2.2316121157768675e-10,0.004323916663906699,2.264085829319642e-08,1.8363523458360306e-10,1.2572604655004053e-13,1.3797195171900554e-13,2.9426024264444516e-08,1.0597033065840018e-10,7.91811376925095e-15,1.1447486680972198e-16,1.931307652316363e-18,1.2757630770366678e-14,2.0132213396663681e-13,8.786829577705539e-12,3.2825797016912423e-15,3.76,0.0,0.03617090080136497,0.9999927573058794,1.6864945866743468e-08,3.6720880701462293e-13,0.8545959856169872,0.8632499394792073,3.4145966789866723e-07,8.029659160168904e-10
2.0231818635349908e-05,0.9438051696829439,3.8302012390078086e-07,2.0847324885133852e-06,3.27391634927697e-06,3.516151361640009e-08,0.0,0.0,1.9186269700887906e-06,1.7989195138638677e-11,5.565395061183925e-06,6.567674961242883e-08,7.156999957855492e-08,1.3907972401753955e-17,1.8292118563716127e-11,5.913783229356928e-09,7.123716601843932e-09,2.957398636118734e-08,1.0136019076629582e-07,2.398208567965814e-10,0.004412724765139204,2.31125322639673e-08,1.9546210208331234e-10,1.4652315017713193e-13,1.503701157569084e-13,3.2136175533729155e-08,1.1122235637290102e-10,9.248151069725486e-15,1.376347160251215e-16,2.2941786453414174e-18,1.4511202214931958e-14,2.1125390913723196e-13,9.220489391253715e-12,3.6909336377015145e-15,3.76,0.0,0.03449804578336525,0.9999924271572899,1.834800416537436e-08,4.168164400791084e-13,0.8561798913318993,0.8650117431658295,3.4209264374298185e-07,8.044549346079222e-10
2.0526049557113553e-05,0.94404904394589,3.9816458910742033e-07,2.1714878300482864e-06,3.4567716105770592e-06,3.7988778398274136e-08,0.0,0.0,1.981543939869265e-06,1.9267817637451874e-11,5.827230773892675e-06,7.097459217012657e-08,7.306132793688353e-08,1.5408353591487462e-17,1.9500439327112982e-11,6.287509689573318e-09,7.754943662847033e-09,3.19283981362788e-08,1.0797068382846315e-07,2.5750357354625297e-10,0.0045017060764629,2.358510785705787e-08,2.0782765743383153e-10,1.7043860033653786e-13,1.6370520996085504e-13,3.505515832209195e-08,1.1667755745751552e-10,1.078152017184992e-14,1.6508601064253245e-16,2.7192621709331265e-18,1.6488145101498918e-14,2.2156927054056932e-13,9.670910201387942e-12,4.143211288322525e-15,3.76,0.0,0.032902558146478585,0.9999920857354827,1.993740472809955e-08,4.723240220627972e-13,0.8576862510294491,0.8666963581386506,3.4269463019171836e-07,8.058710553127174e-10
2.08202804788772e-05,0.9442822623916567,4.137622806673533e-07,2.2603458380604627e-06,3.647708437253752e-06,4.099262584776505e-08,0.0,0.0,2.0453961965342128e-06,2.0612825032363858e-11,6.098734289694551e-06,7.660310239237058e-08,7.455726140898483e-08,1.704611752485189e-17,2.0765762559048947e-11,6.677922804234356e-09,8.433102198354646e-09,3.442835981101968e-08,1.1488669587336366e-07,2.7625950327405446e-10,0.004590851806982524,2.4058536261655176e-08,2.2074617132419344e-10,1.9789431309452334e-13,1.7803552150746764e-13,3.819614184694065e-08,1.2234219471182237e-10,1.2546144549954048e-14,1.9755407178235525e-16,3.2162467689885743e-18,1.871461222123193e-14,2.3228005924478684e-13,1.0138609920233136e-11,4.64343143041925e-15,3.76,0.0,0.03138085974939551,0.9999917327265953,2.163919201020433e-08,5.343430270368998e-13,0.8591186514615188,0.8683073539269698,3.4326706060369643e-07,8.072176524019307e-10
2.1114511400640844e-05,0.9445053178444269,4.2982390641550873e-07,2.3513206684475784e-06,3.8470007147839345e-06,4.418093185510587e-08,0.0,0.0,2.1101801905801003e-06,2.202642916622789e-11,6.380204741905012e-06,8.257689003332746e-08,7.605774352040807e-08,1.8831754473866286e-17,2.2089702302296106e-11,7.085455300682262e-09,9.161052584358913e-09,3.708027825751983e-08,1.2211644031370933e-07,2.961406387436315e-10,0.004680153554498169,2.4532770961311018e-08,2.3423203642388197e-10,2.2936342745927057e-13,1.93422231204564e-13,4.1572954051984566e-08,1.2822267976166108e-10,1.4573343457894778e-14,2.3587550711822945e-16,3.79618404550087e-18,2.1219537010621805e-14,2.4339840034214535e-13,1.0624118910273342e-11,5.195919390966526e-15,3.76,0.0,0.029929537935213198,0.9999913678086253,2.3459677557618322e-08,6.035395497511639e-13,0.8604805135020857,0.869848134969246,3.438113020523509e-07,8.084979351877e-10
2.140874232240449e-05,0.944718680336743,4.4636035104071617e-07,2.44442653859012e-06,4.054928603319443e-06,4.756178371995618e-08,0.0,0.0,2.1758926355146096e-06,2.3510883092499104e-11,6.671948959629843e-06,8.891094272246234e-08,7.756272764731726e-08,2.0776412535728966e-17,2.347389042066999e-11,7.510543393554523e-09,9.941793160550239e-09,3.989072843891852e-08,1.2966819364690961e-07,3.172008681161877e-10,0.004769603287665663,2.500776762587356e-08,2.482997677503668e-10,2.6537584219830116e-13,2.099295211020194e-13,4.5200106194918185e-08,1.343255778552893e-10,1.6898191930638143e-14,2.8101362063070267e-16,4.471660701061489e-18,2.4034897929437936e-14,2.5493670885615555e-13,1.112798021244244e-11,5.805326055232657e-15,3.76,0.0,0.02854533787799568,0.9999909906513136,2.5405449437440344e-08,6.806384633871378e-13,0.8617750998184197,0.8713219482487733,3.443286583802368e-07,8.097149740168013e-10
2.1702973244168135e-05,0.9449227981636762,4.633826791620554e-07,2.5396777602688167e-06,4.2717785875843094e-06,5.114348241388406e-08,0.0,0.0,2.242530516904214e-06,2.506848263845488e-11,6.97428156072479e-06,9.562062926526823e-08,7.907217678196025e-08,2.2891923122777008e-17,2.4919977088709617e-11,7.953626904636327e-09,1.0778465127568092e-08,4.286645514722914e-08,1.37550296837181e-07,3.3949601946154556e-10,0.004859193328936737,2.5483484007993456e-08,2.629639927882427e-10,3.0652427934690686e-13,2.276246847909165e-13,4.909281801335449e-08,1.4065761079304397e-10,1.95599135071729e-14,3.340757333314805e-16,5.256989850167011e-18,2.719600504655114e-14,2.6690769482181423e-13,1.1650749787285182e-11,6.476647802094743e-15,3.76,0.0,0.02722515528329597,0.999990600916024,2.748338196747842e-08,7.664278441723902e-13,0.8630055221875417,0.8727318905761793,3.44820373132933e-07,8.108716989112609e-10
2.199720416593178e-05,0.9451180988882367,4.809021387386855e-07,2.637088772815827e-06,4.497843527476366e-06,5.4934544903428535e-08,0.0,0.0,2.310091101025301e-06,2.6701568097425762e-11,7.287525046044523e-06,1.0272170304944587e-07,8.058606331702055e-08,2.519084613928526e-17,2.6429631418457272e-11,8.415149365729185e-09,1.1674357547568701e-08,4.601437479919434e-08,1.4577115696162578e-07,3.630839057260159e-10,0.004948916338246475,2.5959879842803348e-08,2.7823947022476103e-10,3.534709177182604e-13,2.465782405312426e-13,5.326704347358604e-08,1.4722565999679477e-10,2.2602308155818167e-14,3.963326249337011e-16,6.1684235276399924e-18,3.074180941228324e-14,2.7932436860535125e-13,1.2192996766549102e-11,7.21524740116962e-15,3.76,0.0,0.025966029426269528,0.9999901982556239,2.9700645754429954e-08,8.617636772170635e-13,0.8641747484743392,0.8740809155350765,3.452876323513845e-07,8.119708915335858e-10
