Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43)
0.02485424873048176,0.4640273332178589,4.1951524257340475e-10,2.4361639688268062e-11,4.202125011035298e-09,6.43831775725271e-06,0.0,0.0,4.711031988773841e-05,2.0210215396139745e-05,2.430491766175925e-05,1.8353627766212877e-09,8.748613670984592e-14,8.921855537100242e-32,1.0959465193116058e-22,9.990901995309313e-15,3.4550543544217815e-10,6.036880079861952e-09,9.961881742730905e-17,1.096513486598556e-20,2.6616931161485585e-08,5.845659321616334e-18,5.2453666368986904e-17,5.233087499381699e-13,1.0086403098435767e-13,9.524043533473297e-09,3.8884949474616263e-17,2.0125494038717815e-13,2.4437590037607312e-14,1.132351003950122e-19,1.534591707661732e-16,3.374866893504588e-18,2.613036904645435e-13,6.351723180825911e-17,3.76,0.0,0.7553221369857213,0.9998537924681923,9.801586607433785e-05,7.338138073515357e-08,0.011663841156927073,0.011688220993767463,3.3710859443630577e-14,5.152625909317499e-19,1.290768123243455e-05,3.0094935074941004e-12,2.871918785631913e-09,2.84041340848875e-08,1.2811436185837557e-09,8.683685914911457e-05,4.4397468290676665e-05,4.389436589263234e-09,2.8310347785607113e-10,9.610482826161769e-06,5.108369336191296e-10,6.510584938032959e-11,8.032642035193164e-10,8.70142594718512e-11,7.40646676993201e-14,1.8791718495159578e-12,1.522595276548182e-10,9.678870610664552e-10,8.334860898805873e-08
0.025070110433694937,0.4640358701688368,4.2393580481573566e-10,2.4789422186968514e-11,4.263441483484626e-09,6.554892786029432e-06,0.0,0.0,4.749442718884197e-05,2.0553148531183102e-05,2.460309135791049e-05,1.892159300769257e-09,9.041089700759793e-14,1.387376840782048e-31,1.1366639082119033e-22,1.0253951941000734e-14,3.498881728262507e-10,6.1812583626004825e-09,1.0391153185180822e-16,1.1318164408105161e-20,2.708037743985067e-08,5.9475623995383716e-18,5.383469247709825e-17,5.405458180254995e-13,1.029658378114762e-13,9.840610654141011e-09,3.974192255869914e-17,2.0935903543197837e-13,2.5190339290185838e-14,1.166514033259945e-19,1.5724295132462284e-16,3.512653862357195e-18,2.6740233428233935e-13,6.667387287870643e-17,3.76,0.0,0.7552190123519515,0.9998519216153585,9.998948044636179e-05,7.473796810566553e-08,0.01176433833594139,0.011789017908867577,3.400131668565247e-14,5.197049082687143e-19,1.2907657080531728e-05,3.0754206448695025e-12,2.935023067193175e-09,2.8776678618750044e-08,1.2980807814539752e-09,8.847152965603205e-05,4.5230683475902e-05,4.3936146413909415e-09,2.887683474904505e-10,9.625634132950814e-06,5.194295149980702e-10,6.701450583474873e-11,8.168211456637047e-10,8.917345202781274e-11,7.646551077532413e-14,1.938902438905083e-12,1.5525136815304043e-10,1.0002870830931504e-09,8.499834522404927e-08
0.025285972136908114,0.4640444073061475,4.283716289248462e-10,2.522242160334085e-11,4.325267348566074e-09,6.672674861317154e-06,0.0,0.0,4.7878472454817434e-05,2.0898844364027328e-05,2.49020378098375e-05,1.9502176477191235e-09,9.341536188173614e-14,9.442862869803264e-32,1.1786059626115515e-22,1.0522191517745942e-14,3.543008874636426e-10,6.328254567060403e-09,1.0835857584500771e-16,1.167979333623965e-20,2.7547807797063335e-08,6.050344852621875e-18,5.5242971171122593e-17,5.582563340024765e-13,1.0509671545140832e-13,1.0165443070690418e-08,4.061105147394165e-17,2.1772010344308368e-13,2.5962224759524592e-14,1.2015727873270576e-19,1.611011003781545e-16,3.655067548661383e-18,2.735986650105937e-13,6.996292063585719e-17,3.76,0.0,0.7551158692755363,0.999850033476081,0.00010199163588770312,7.611168206199924e-08,0.011864821451158207,0.011889801554984774,3.429173328046401e-14,5.241466941763534e-19,1.2907632705468355e-05,3.1423162174794776e-12,2.9990586823965065e-09,2.9151991702280455e-08,1.3151472968334622e-09,9.012754775402962e-05,4.607470971987121e-05,4.397862488113856e-09,2.945049065017397e-10,9.640627840771327e-06,5.280929657142829e-10,6.896815523954105e-11,8.304899779316583e-10,9.137439283860348e-11,7.892972733675917e-14,2.0001728470399443e-12,1.582867524598948e-10,1.0335710131035814e-09,8.667274724437457e-08
0.02550183384012129,0.46405294463930163,4.328230453680671e-10,2.566068478142399e-11,4.387603171799435e-09,6.791667880801992e-06,0.0,0.0,4.826246095046317e-05,2.124730436628656e-05,2.520175741903068e-05,2.0095557366595158e-09,9.650121377390807e-14,1.5094504744349806e-31,1.2218169740765677e-22,1.0795690580767956e-14,3.58743577537329e-10,6.477900833455944e-09,1.1296429472038764e-16,1.2050162400260148e-20,2.8019221823248327e-08,6.154006658109416e-18,5.667887033291501e-17,5.764503670103653e-13,1.0725742612319902e-13,1.049870204637521e-08,4.1492383847036917e-17,2.263441640461137e-13,2.6753618924107464e-14,1.2375472986805102e-19,1.6503543692575822e-16,3.8022246653836234e-18,2.798935199082971e-13,7.338891661230236e-17,3.76,0.0,0.7550127075229697,0.9998481279222614,0.00010402256518723908,7.750263867566742e-08,0.011965290495152674,0.01199057192530858,3.4582109206605285e-14,5.285879478041979e-19,1.2907608105590787e-05,3.2101877923622593e-12,3.0640329777698812e-09,2.9530077653882534e-08,1.3323434451438104e-09,9.18050711122098e-05,4.692962502539746e-05,4.402180680152169e-09,3.0031360503689376e-10,9.655473229835723e-06,5.368272699250116e-10,7.096763274837045e-11,8.442707052049049e-10,9.361766203459082e-11,8.145860843848761e-14,2.063013503803e-12,1.6136613712501842e-10,1.0677575195651887e-09,8.837209819638372e-08
0.025717695543334466,0.46406148217784704,4.372896788381098e-10,2.6104243450349268e-11,4.450449491833349e-09,6.9118757300483695e-06,0.0,0.0,4.864639784104345e-05,2.15985301296564e-05,2.5502250934891312e-05,2.0701916577000254e-09,9.967016406474286e-14,1.3544776192224855e-31,1.266314683698557e-22,1.1074524304449874e-14,3.6321624024735364e-10,6.630229528993074e-09,1.1773347377818593e-16,1.2429417684798737e-20,2.849461910841203e-08,6.258547793555102e-18,5.814278375811626e-17,5.951381546180292e-13,1.0944766954070576e-13,1.0840551321249847e-08,4.2386046341847556e-17,2.3523734254335795e-13,2.7564899767309376e-14,1.2744585345195265e-19,1.6904667073494398e-16,3.954257854360219e-18,2.8628774897261184e-13,7.695653917716768e-17,3.76,0.0,0.7549095268605474,0.999846204825624,0.00010608250135532781,7.891095399739561e-08,0.012065745460419712,0.01209132901329842,3.4872444442386275e-14,5.330286723427848e-19,1.2907583279242983e-05,3.2790430054650355e-12,3.1299533755102726e-09,2.991093809516492e-08,1.349669377789763e-09,9.35042575851177e-05,4.779550744098017e-05,4.40656977268579e-09,3.061949045975358e-10,9.670179320483425e-06,5.456325231827659e-10,7.301378649940891e-11,8.581634339362603e-10,9.590383800738794e-11,8.405347266262975e-14,2.1274556371701034e-12,1.6448998325443635e-10,1.1028655868243218e-09,9.009668466345897e-08
0.025911971076226326,0.4640691661460608,4.413228199427965e-10,2.6508010354432335e-11,4.507448143733895e-09,7.0211046826201935e-06,0.0,0.0,4.899190113155084e-05,2.1916999424841478e-05,2.5773357602114308e-05,2.1258886824474363e-09,1.0259469906226728e-13,1.3492808915285961e-31,1.3074932411301388e-22,1.1330093952040347e-14,3.6726726252128746e-10,6.769645711433392e-09,1.2216932450449782e-16,1.2778464295840145e-20,2.8925882012563417e-08,6.353386624293799e-18,5.948456396682169e-17,6.123878810615407e-13,1.1144455837027658e-13,1.1155697107156166e-08,4.3200937230105264e-17,2.434764219266025e-13,2.831237120355984e-14,1.3084968279384007e-19,1.7272383825522927e-16,4.0953600004348435e-18,2.921282173860045e-13,8.02924367780881e-17,3.76,0.0,0.7548166479031616,0.9998444589334199,0.00010796143749556784,8.019337538891725e-08,0.012156142885599644,0.012181999030836657,3.513371134627165e-14,5.370248720541084e-19,1.2907560740527958e-05,3.3418599944183497e-12,3.1900967739160098e-09,3.02560878775139e-08,1.3653738967284643e-09,9.505217795141983e-05,4.8584243029771195e-05,4.41058103471814e-09,3.115505245198071e-10,9.68330301427966e-06,5.536179176828107e-10,7.489594139648434e-11,8.707626722608379e-10,9.799856785016062e-11,8.644636605053474e-14,2.1868487554233226e-12,1.6733984307427408e-10,1.1352666541201394e-09,9.167062770715431e-08
0.026106246609118186,0.46407685029536544,4.453684064905925e-10,2.691613077310778e-11,4.564861210243415e-09,7.13132361852119e-06,0.0,0.0,4.933737040228738e-05,2.2237711634776014e-05,2.6045092858791124e-05,2.18266508331083e-09,1.0558922636617826e-13,1.3554837035914237e-31,1.3497651941959196e-22,1.1590095069552854e-14,3.71342562707992e-10,6.911284856075026e-09,1.2674486677852248e-16,1.3134932568578679e-20,2.9360370725320373e-08,6.448937678493719e-18,6.084961587289963e-17,6.300535903531453e-13,1.1346588935652866e-13,1.147805720631926e-08,4.40259335530265e-17,2.5194309333004923e-13,2.907654197280939e-14,1.3433264540772031e-19,1.764654703663168e-16,4.240609061554656e-18,2.980504811945914e-13,8.375049009754305e-17,3.76,0.0,0.7547237532687544,0.9998426986338109,0.00010986422820083556,8.149003591095325e-08,0.012246528895324666,0.012272658280057615,3.539494525719128e-14,5.410206442402289e-19,1.2907538015819552e-05,3.4054854652480964e-12,3.2510179314956392e-09,3.060349040217658e-08,1.3811839135041284e-09,9.661788871080582e-05,4.938198218054622e-05,4.414650581298702e-09,3.169656548862349e-10,9.696327336638765e-06,5.616608200596155e-10,7.681723122335407e-11,8.834526987563331e-10,1.0012895938470729e-10,8.889476981330302e-14,2.247587758862274e-12,1.7022643421141194e-10,1.1684439471980936e-09,9.326545851467482e-08
0.026300522142010046,0.464084534632814,4.494264503502314e-10,2.7328634268898772e-11,4.622689140416083e-09,7.2425353614821595e-06,0.0,0.0,4.968280924628213e-05,2.2560668126383545e-05,2.6317457844516337e-05,2.240534355292132e-09,1.0865504532043954e-13,1.4400803489819786e-31,1.3931537610253908e-22,1.1854580914731788e-14,3.754421421000218e-10,7.055170960075086e-09,1.3146368603748504e-16,1.3498930047109199e-20,2.979808494760331e-08,6.545200940446081e-18,6.223821923383469e-17,6.481430470671191e-13,1.1551184724819415e-13,1.1807755382200974e-08,4.4861096162033797e-17,2.606420113342426e-13,2.985769752974842e-14,1.3789633330245307e-19,1.8027255263332812e-16,4.390102003837489e-18,3.040551608209586e-13,8.733436188068448e-17,3.76,0.0,0.7546308427865618,0.9998409238329558,0.00011179104376197495,8.280102014485167e-08,0.012336903483981343,0.012363306756647405,3.565614615892142e-14,5.450159896454135e-19,1.2907515103906318e-05,3.4699250044025172e-12,3.312722283109792e-09,3.0953148116825524e-08,1.3970995995120688e-09,9.82015052941516e-05,5.018878188414645e-05,4.4187788194229464e-09,3.2244063148437663e-10,9.709258427268147e-06,5.697612561000165e-10,7.877829732750313e-11,8.962335520345003e-10,1.0229544645628502e-10,9.139968077130207e-14,2.309696162081387e-12,1.7315010115492725e-10,1.2024118811423175e-09,9.488139228799965e-08
0.026494797674901906,0.4640922191654252,4.5349689009975714e-10,2.7745548972257458e-11,4.680932390970938e-09,7.354742730240174e-06,0.0,0.0,5.002822120264616e-05,2.2885870333870184e-05,2.659045389176158e-05,2.2995100995113365e-09,1.1179347306190613e-13,1.5602315574460054e-31,1.4376816958870087e-22,1.2123606737112902e-14,3.79566002199009e-10,7.2013281571511e-09,1.3632946898600296e-16,1.387056575878881e-20,3.0239024380267625e-08,6.6421763947034995e-18,6.365066407420412e-17,6.666641194979567e-13,1.1758253706650792e-13,1.2144916914360263e-08,4.57064944408516e-17,2.6957789550358685e-13,3.0656126716189476e-14,1.415423719895561e-19,1.8414600201171033e-16,4.543938591259021e-18,3.1014287886623584e-13,9.104780286985899e-17,3.76,0.0,0.7545379162856788,0.9998391344368941,0.00011374205462365865,8.412641267055147e-08,0.012427266645907958,0.01245394445643789,3.5917314035098836e-14,5.490109094294837e-19,1.2907492003575265e-05,3.5351842227263316e-12,3.3752152849629967e-09,3.130506332657384e-08,1.4131211200014074e-09,9.980314325745053e-05,5.100469916525644e-05,4.422966157604671e-09,3.2797579176540857e-10,9.722102286373881e-06,5.779192653972335e-10,8.07797890084242e-11,9.091052844336766e-10,1.044984664715793e-10,9.3962111973744e-14,2.373197855436367e-12,1.7611119129024948e-10,1.237185067568222e-09,9.651864640806411e-08
0.026689073207793765,0.46409990390024364,4.57579765025995e-10,2.8166905220424467e-11,4.739591436326505e-09,7.467948540580946e-06,0.0,0.0,5.037360975998959e-05,2.3213319754976657e-05,2.6864082514244886e-05,2.3596060198239246e-09,1.1500584383076525e-13,1.6351673867843343e-31,1.4833727808704725e-22,1.2397225771130048e-14,3.837141457736045e-10,7.349780712225693e-09,1.4134594387285955e-16,1.4249948886864057e-20,3.0683188724108665e-08,6.739864026004514e-18,6.508723007703068e-17,6.856247761991556e-13,1.196781611704632e-13,1.2489668541505073e-08,4.656218664849243e-17,2.7875552820188716e-13,3.147212165113784e-14,1.4527240591471206e-19,1.8808684961833353e-16,4.7022190887174e-18,3.163142583007285e-13,9.489465000058071e-17,3.76,0.0,0.7544449735950591,0.9998373303515504,0.00011571743138400645,8.546629806950894e-08,0.0125176183753964,0.012544571375396807,3.6178448869226115e-14,5.530054042249085e-19,1.2907468713611918e-05,3.6012687284974773e-12,3.4385023989916987e-09,3.16592387024525e-08,1.4292486572677143e-09,0.00010142291828145938,5.182979108324756e-05,4.42721300492068e-09,3.3357147299928225e-10,9.734864784349482e-06,5.861348704165777e-10,8.282236321975519e-11,9.220679322211861e-10,1.0673846002167268e-10,9.658308646002394e-14,2.4381169475979983e-12,1.791100548314134e-10,1.2727783084505407e-09,9.817744038278851e-08
0.026883348740685625,0.4641075888443545,4.6167502329213463e-10,2.8592731551588707e-11,4.798666755986923e-09,7.582155604201018e-06,0.0,0.0,5.0718978361695916e-05,2.3543017945942436e-05,2.7138345392279095e-05,2.4208359174729245e-09,1.1829350822232914e-13,1.660997974200182e-31,1.5302511677326444e-22,1.2675494238881718e-14,3.878865759244965e-10,7.500553013712072e-09,1.4651693872053062e-16,1.4637190120884357e-20,3.1130577679865685e-08,6.838263819325645e-18,6.654821240877603e-17,7.050330805291801e-13,1.2179884841542291e-13,1.2842138385350586e-08,4.7428241323248604e-17,2.881797511155046e-13,3.2305977544007683e-14,1.4908811713370851e-19,1.9209606456678885e-16,4.8650464890199255e-18,3.225699247785243e-13,9.887882227525178e-17,3.76,0.0,0.754352014543521,0.9998355114827359,0.00011771734478900485,8.68207609270726e-08,0.012607958666694978,0.01263518750961591,3.643955064467996e-14,5.569994751472836e-19,1.2907445232800339e-05,3.668184162692369e-12,3.5025891076212184e-09,3.20156767041998e-08,1.4454823845412312e-09,0.00010306094616588618,5.2664114730848915e-05,4.431519771842184e-09,3.3922801447566104e-10,9.747551673284918e-06,5.94408110426238e-10,8.490668417116287e-11,9.351215482071372e-10,1.0901587086803048e-10,9.926364242970868e-14,2.504477896747596e-12,1.8214704467802918e-10,1.3092065861415703e-09,9.985799573752823e-08
0.027077624273577485,0.4641152740048062,4.657826889899909e-10,2.902305818075461e-11,4.858158846207314e-09,7.697366729777211e-06,0.0,0.0,5.106433039860805e-05,2.387496653052463e-05,2.7413244396709034e-05,2.4832137072372427e-09,1.2165783587430408e-13,1.7333043711858458e-31,1.5783409661590665e-22,1.2958466372948413e-14,3.920832968429122e-10,7.653669593309848e-09,1.5184634229433022e-16,1.5032400607478682e-20,3.158119094821496e-08,6.937375759878273e-18,6.80338959424514e-17,7.248972063426526e-13,1.23944778383531e-13,1.3202456172989934e-08,4.8304718829081677e-17,2.9785547503509517e-13,3.3157993207868404e-14,1.5299120870742226e-19,1.961746824733301e-16,5.032524936647716e-18,3.289105044364709e-13,1.0300433525735694e-16,3.76,0.0,0.7542590389597191,0.9998336777361301,0.00011974196576028808,8.818988583537534e-08,0.012698287514001427,0.012725792855328039,3.670061934469083e-14,5.609931229407691e-19,1.2907421559922892e-05,3.735936162879315e-12,3.567480903048933e-09,3.237438007873476e-08,1.4618224882954036e-09,0.00010471734285191958,5.3507727241142565e-05,4.435886869693599e-09,3.4494575560303105e-10,9.760168570890224e-06,6.027390119990781e-10,8.703342449560977e-11,9.482661734569958e-10,1.1133114645098727e-10,1.020048310657275e-13,2.5723054541327742e-12,1.852225168823149e-10,1.3464850946710978e-09,1.0156053636413558e-07
0.027271899806469345,0.46412295938872844,4.699027330656955e-10,2.945791432567747e-11,4.91806821166687e-09,7.81358472087219e-06,0.0,0.0,5.1409669213185594e-05,2.4209167196406156e-05,2.7688781579103873e-05,2.5467534152324164e-09,1.2510021500767185e-13,1.7990674524023796e-31,1.6276674555168904e-22,1.3246198861125036e-14,3.9630431295500786e-10,7.809155121895078e-09,1.57338131675437e-16,1.543569265336354e-20,3.203502822977152e-08,7.037199833076112e-18,6.954457835396128e-17,7.452254354556235e-13,1.2611611063932267e-13,1.357075320658128e-08,4.9191685322942573e-17,3.077876782563537e-13,3.402847096579836e-14,1.569834217402371e-19,2.0032373280451235e-16,5.204760788874286e-18,3.353366261215651e-13,1.0727529950712228e-16,3.76,0.0,0.7541660466721495,0.9998318290172811,0.00012179146539430773,8.95737573953483e-08,0.012788604911464403,0.0128163874088988,3.6961654952347424e-14,5.649863486074926e-19,1.290739769376025e-05,3.8045303985620576e-12,3.6331832996174346e-09,3.273535146464946e-08,1.478269150747106e-09,0.00010639222441946753,5.436068578694528e-05,4.4403147113680985e-09,3.507250376475376e-10,9.772720968649887e-06,6.111276114089537e-10,8.920326509191264e-11,9.615018585884742e-10,1.1368473704565085e-10,1.0480771663142865e-13,2.6416246739153244e-12,1.8833683058927149e-10,1.3846292338347056e-09,1.0328528847510454e-07
0.027466175339361205,0.4641306450032318,4.740351697412812e-10,2.989733021034219e-11,4.978395370597874e-09,7.93081237969386e-06,0.0,0.0,5.175499810360892e-05,2.4545621691299037e-05,2.7964959160410116e-05,2.6114691747803228e-09,1.2862205162422776e-13,1.867606173654582e-31,1.6782550893439285e-22,1.3538746706602856e-14,4.0054963022540117e-10,7.967034403712867e-09,1.629963592508374e-16,1.5847179213670288e-20,3.2492089225095296e-08,7.137736024567746e-18,7.108054851404064e-17,7.660261537036124e-13,1.2831300263531438e-13,1.3947162291849615e-08,5.008920273246092e-17,3.1798140395597025e-13,3.4917716524642836e-14,1.610665173521459e-19,2.0454425633961575e-16,5.381862201251769e-18,3.418489193413294e-13,1.1169591828695762e-16,3.76,0.0,0.7540730375091456,0.9998299652316078,0.00012386601496052797,9.097246022012536e-08,0.012878910853185554,0.012906971166817181,3.7222657450602523e-14,5.689791529813096e-19,1.2907373633091404e-05,3.87397253771462e-12,3.6997018170094056e-09,3.309859371801541e-08,1.494822563967025e-09,0.00010808570708714801,5.522304758199729e-05,4.4448037102190486e-09,3.565662018837942e-10,9.785214241000847e-06,6.195739379300127e-10,9.141689475010498e-11,9.74828647724786e-10,1.160770962993022e-10,1.076733762651056e-13,2.7124608906516155e-12,1.9149034795401736e-10,1.4236546006822312e-09,1.0503248054160109e-07
0.027660450872253065,0.4641383308554587,4.781799699681331e-10,3.0341335248463844e-11,5.0391408491753215e-09,8.049052504061878e-06,0.0,0.0,5.2100320325409e-05,2.4884331821554027e-05,2.824177952635552e-05,2.6773752270508143e-09,1.32224769624133e-13,1.9436818163560966e-31,1.7301299067257084e-22,1.3836167551490314e-14,4.0481925445878166e-10,8.127332375896429e-09,1.6882515948928093e-16,1.6266974424935516e-20,3.29523736346907e-08,7.238984320235222e-18,7.264210911598051e-17,7.873078510620129e-13,1.305356197345468e-13,1.4331817750529397e-08,5.099733746481718e-17,3.284417603388974e-13,3.582603897220685e-14,1.6524229808173493e-19,2.0883731749561142e-16,5.56393915163756e-18,3.484480161335331e-13,1.1627048830621917e-16,3.76,0.0,0.7539800112988798,0.9998280862843985,0.0001259657859041658,9.238607893694336e-08,0.01296920533321976,0.012997544125691238,3.7483626822273777e-14,5.729715370778779e-19,1.2907349376693665e-05,3.944268279697233e-12,3.767041999360308e-09,3.3464109580368545e-08,1.511482915724615e-09,0.00010979790721188846,5.6094869880755795e-05,4.449354281360135e-09,3.6246959170352054e-10,9.797653649640512e-06,6.280780292259418e-10,9.367501021843068e-11,9.88246593715373e-10,1.1850868129937703e-10,1.1060290201553938e-13,2.7848397915699846e-12,1.9468343415637624e-10,1.4635769902862798e-09,1.0680234330216799e-07
