Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141)
1.772213524855898e-05,0.9658639045915812,1.2283330512557865e-06,5.421592442746212e-06,9.876215762694595e-06,1.5514054101443172e-07,0.0,0.0,3.912453599391013e-06,6.223941850814017e-11,1.5487165522924214e-05,2.7925072272492673e-07,1.7817304207126783e-07,3.369446869212887e-16,1.39387808071374e-10,2.8020700586095184e-08,2.8084909494690515e-07,1.3606163594909623e-07,4.723921890290783e-07,1.623726125861107e-09,0.007600708213335166,6.033384289062663e-08,1.0054253664264157e-09,1.384362879831292e-11,6.666197259199644e-12,3.9710117166992136e-07,4.541093195420163e-10,1.5507422907759723e-12,1.7676333233801716e-13,3.2966332600420986e-15,7.236637561945748e-13,8.4835983724978e-15,5.0246679533520414e-09,2.466338728426279e-13,3.76,0.0,0.00795875858387582,0.9981649096646915,9.029516967866525e-08,3.6162573507780077e-11,0.8356499721236157,0.8508702124120543,5.576487006799573e-07,1.6267530663350936e-09,0.001814866547200678
1.787867162034021e-05,0.9659247927254917,1.2600477721277612e-06,5.55531006148563e-06,1.0219989176924698e-05,1.624033860489766e-07,0.0,0.0,3.98507068947047e-06,6.47296570759666e-11,1.596041700784262e-05,2.923250069994425e-07,1.8028479957435866e-07,3.588466287781229e-16,1.4472715839556038e-10,2.9044076662286538e-08,2.931559810349753e-07,1.4242584838840954e-07,4.902314006721007e-07,1.6957591967278895e-09,0.007685751521493083,6.101492930123646e-08,1.0422206532297033e-09,1.5060948046220438e-11,6.959815430103806e-12,4.1596082363987934e-07,4.680231045068662e-10,1.6929459615796189e-12,1.9395454296855532e-13,3.5925488727471535e-15,7.781286686824212e-13,8.789027592287023e-15,5.200844148769321e-09,2.6185947519599294e-13,3.76,0.0,0.007636984248927376,0.9981643246459379,9.497549859472459e-08,3.8656396683577805e-11,0.8358864112607638,0.8512773217865067,5.578065365955626e-07,1.6272138199611151e-09,0.0018148654843709582
1.8035207992121443e-05,0.9659837415439646,1.292419900186138e-06,5.691046214964699e-06,1.0573362150205573e-05,1.6993229242026497e-07,0.0,0.0,4.058283531820878e-06,6.729312448753113e-11,1.6445648647706618e-05,3.0587445152488644e-07,1.8240130600285264e-07,3.8198303982565547e-16,1.502148431194522e-10,3.009426022486914e-08,3.0590493481693565e-07,1.4902382989319496e-07,5.085529094010159e-07,1.7704515904663515e-09,0.0077708153108152975,6.169615596121246e-08,1.0799837435619646e-09,1.637524542712822e-11,7.264086812119752e-12,4.35573010876019e-07,4.822872002054101e-10,1.8468028096889505e-12,2.1266537236003464e-13,3.912539243607583e-15,8.363879217643416e-13,9.103443918659066e-15,5.381917501606916e-09,2.7788520407597104e-13,3.76,0.0,0.00732821939209212,0.9981637259442875,9.985760498363627e-08,4.130052465671208e-11,0.8361098126224259,0.8516714499889466,5.579556698872527e-07,1.6276490779166245e-09,0.0018148643942591089
1.8191744363902675e-05,0.9660408294699213,1.3254609330242477e-06,5.828817533410325e-06,1.0936541405088616e-05,1.7773440144514794e-07,0.0,0.0,4.13209283920946e-06,6.993132613599224e-11,1.6943119652739086e-05,3.1991148783551373e-07,1.8452265019997065e-07,4.064139953753675e-16,1.5585359408106874e-10,3.1171705568712524e-08,3.191087058831359e-07,1.558619264089559e-07,5.273649670579394e-07,1.8478826117186698e-09,0.007855897993134447,6.237751079278534e-08,1.1187310862566827e-09,1.7793487249390648e-11,7.579324374881028e-12,4.5596257936487294e-07,4.969090955321126e-10,2.0131595336867576e-12,2.330173993053517e-13,4.258372296660427e-15,8.98683663310536e-13,9.42706628660033e-15,5.567992265884827e-09,2.947463645808651e-13,3.76,0.0,0.007031938034438071,0.9981631132777996,1.0494862828577782e-07,4.4102820403093146e-11,0.836320703596413,0.8520531215890739,5.580964525810654e-07,1.6280600877952153e-09,0.0018148632809869333
1.8348280735683907e-05,0.966096131756777,1.359182554193515e-06,5.96864103749167e-06,1.1309736823565784e-05,1.8581698540859633e-07,0.0,0.0,4.206499494352192e-06,7.264579715796567e-11,1.7453093817285765e-05,3.344487604433162e-07,1.8664892533399884e-07,4.3220210307587523e-16,1.616461831779766e-10,3.22768726647921e-08,3.3278032929699285e-07,1.6294660461787073e-07,5.466759240339068e-07,1.9281333916399328e-09,0.007940998035082752,6.305898217247294e-08,1.1584796550093158e-09,1.9323088373529442e-11,7.905848347684181e-12,4.771550367026925e-07,5.118964228248515e-10,2.1929169818283874e-12,2.5514096464972454e-13,4.6319325635848725e-15,9.652720153690846e-13,9.760118334167931e-15,5.75917427633551e-09,3.1247955981973625e-13,3.76,0.0,0.006747635462593191,0.9981624863656454,1.1025591690246915e-07,4.707150312461453e-11,0.836519590246819,0.8524228399492001,5.582292224776698e-07,1.6284477109808408e-09,0.0018148621425658155
1.850481710746514e-05,0.9661497206166058,1.3935966375062626e-06,6.110534151205252e-06,1.1693161484667028e-05,1.9418744955370298e-07,0.0,0.0,4.281504551659679e-06,7.543810360825943e-11,1.7975839583570225e-05,3.4949912977461837e-07,1.887802288967842e-07,4.59412746932635e-16,1.6759542355999951e-10,3.341022770315178e-08,3.4693313015846713e-07,1.7028445390925723e-07,5.664942323786491e-07,2.011286919387714e-09,0.008026113955724364,6.374055890544111e-08,1.1992466317353578e-09,2.097193789724353e-11,8.243986350457413e-12,4.991765655846279e-07,5.272569609290428e-10,2.38703318213798e-12,2.791757366641809e-13,5.03522804766697e-15,1.0364237935282545e-12,1.01028285089886e-14,5.955570966897643e-09,3.311227311355998e-13,3.76,0.0,0.006474827368969413,0.9981618449246442,1.1578703356077297e-07,5.021516232671687e-11,0.8367069581761115,0.8527810880817089,5.583543037088958e-07,1.6288127503476776e-09,0.0018148609742872045
1.866135347924637e-05,0.9662016653431246,1.4287152514858479e-06,6.254514714827954e-06,1.2087031703206425e-05,2.0285333412779026e-07,0.0,0.0,4.3571092389805e-06,7.830984367659894e-11,1.851163010710091e-05,3.650756751982146e-07,1.9091666269981185e-07,4.881140336198089e-16,1.737041710876646e-10,3.4572243684226486e-08,3.6158072821667323e-07,1.77882188402494e-07,5.868284490118026e-07,2.097428074366726e-09,0.008111244324279414,6.442223020885536e-08,1.2410490526866515e-09,2.2748426135422926e-11,8.594073518271331e-12,5.220540374984153e-07,5.429986382946597e-10,2.5965265326674235e-12,3.0527130880556786e-13,5.470397445540374e-15,1.112425259433599e-12,1.0455430208891645e-14,6.157291389751605e-09,3.5071519945321645e-13,3.76,0.0,0.006213049026747815,0.9981611886564176,1.2154976081421701e-07,5.3542772393230284e-11,0.8368832733523651,0.853128329471851,5.584720073012608e-07,1.629156391046173e-09,0.0018148597814929858
1.8817889851027604e-05,0.9662520324297057,1.4645506640128098e-06,6.40060099799344e-06,1.2491567069789635e-05,2.118223165093458e-07,0.0,0.0,4.433314959361428e-06,8.126264894720009e-11,1.9060743323862298e-05,3.8119169819415515e-07,1.9305833287075698e-07,5.183768088741886e-16,1.7997532569593692e-10,3.576339986736447e-08,3.7673704253267826e-07,1.8574664904355827e-07,6.076872390241272e-07,2.186643659134876e-09,0.008196387757936092,6.510398569531378e-08,1.2839045030853097e-09,2.4661472952147695e-11,8.956452630149552e-12,5.458150266263442e-07,5.591295362906824e-10,2.822479138930819e-12,3.335878314908534e-13,5.9397177431157085e-15,1.193578907230982e-12,1.0818161891157678e-14,6.364446234947451e-09,3.712977077782852e-13,3.76,0.0,0.005961854498219508,0.9981605172638808,1.2755210668987058e-07,5.706370767510177e-11,0.8370489829030553,0.8534650088672704,5.585826317181921e-07,1.6294794164298005e-09,0.0018148585630062052
1.8974426222808836e-05,0.9663008856826162,1.5011153470349935e-06,6.54881171288081e-06,1.2906990492093489e-05,2.2110221338306225e-07,0.0,0.0,4.5101232928328015e-06,8.429818570283285e-11,1.962346201930177e-05,3.978607255971903e-07,1.952053498639947e-07,5.5027502774408e-16,1.8641183256614356e-10,3.698418192529435e-08,3.9241629619367003e-07,1.9388480574664625e-07,6.290793790663987e-07,2.279022432652592e-09,0.008281542919747071,6.578581534767548e-08,1.3278311702614306e-09,2.6720557503857574e-11,9.331474247891177e-12,5.704878239596116e-07,5.756578925986203e-10,3.0660403026731415e-12,3.642966795842201e-13,6.4456122027351825e-15,1.2802042849943596e-12,1.1191267184084466e-14,6.577147850750313e-09,3.9291246489006603e-13,3.76,0.0,0.005720815875133621,0.99815983045054,1.3380231047616228e-07,6.078775811015789e-11,0.8372045158767529,0.8537915530356099,5.586864633425834e-07,1.6297824184006175e-09,0.0018148573117545716
1.9130962594590068e-05,0.9663482863296807,1.538421981367152e-06,6.6991660274595e-06,1.3333528237362706e-05,2.3070098295543774e-07,0.0,0.0,4.587535998196603e-06,8.741815627422302e-11,2.0200073899081373e-05,4.150965128987694e-07,1.9735782846798925e-07,5.838858337558953e-16,1.9301668372012287e-10,3.8235083227962686e-08,4.086330210797828e-07,2.0230375957457539e-07,6.5101376084567e-07,2.374655144375178e-09,0.008366708516607035,6.646770950482609e-08,1.372846872894698e-09,2.8935749455035054e-11,9.719496844595071e-12,5.961014516288966e-07,5.925921045605488e-10,3.328430200112569e-12,3.975811573689716e-13,6.9906587593403996e-15,1.3726388535318593e-12,1.1574995047269443e-14,6.795510264555055e-09,4.1560319026742497e-13,3.76,0.0,0.005489522549758392,0.9981591279008754,1.403088486528821e-07,6.472514539154998e-11,0.8373502839740287,0.8541083714914869,5.587837769743179e-07,1.6300665260819558e-09,0.001814856034306363
1.92874989663713e-05,0.9663942931245515,1.576483461731939e-06,6.851683578877775e-06,1.3771409976286393e-05,2.406267272668299e-07,0.0,0.0,4.665555014838795e-06,9.062430043557834e-11,2.079087166178737e-05,4.3291304771905354e-07,1.9951588780940365e-07,6.19289370257025e-16,1.9979291970905333e-10,3.951660441871383e-08,4.2540206268466907e-07,2.1101074500631922e-07,6.734993947141467e-07,2.4736345690669566e-09,0.008451883297307818,6.714965884982902e-08,1.4189696547483877e-09,3.131774173016411e-11,1.012088693765844e-11,6.226856774552032e-07,6.099407327183086e-10,3.6109437394642915e-12,4.336372428523861e-13,7.577598844144332e-15,1.4712388836190627e-12,1.1969599897135754e-14,7.019649204391071e-09,4.3941516027471527e-13,3.76,0.0,0.005267580515413544,0.9981584093000556,1.4708044098296797e-07,6.888653970323769e-11,0.8374866822488041,0.8544158571940755,5.588748363209422e-07,1.6303324936260852e-09,0.0018148547310709127
1.942838170097441e-05,0.9664345541373234,1.6113950213635692e-06,6.990815561516751e-06,1.4175395256968788e-05,2.4984627467156617e-07,0.0,0.0,4.736292275842592e-06,9.358497783264638e-11,2.1334964575788074e-05,4.494562188454524e-07,2.0146301471948088e-07,6.52754298522147e-16,2.060406191283043e-10,4.0696572375370154e-08,4.4097895729007935e-07,2.1909938756393513e-07,6.94215331292382e-07,2.565655829146603e-09,0.00852854745027617,6.776345300253083e-08,1.4614426675411467e-09,3.361351595933142e-11,1.0493876757908523e-11,6.47466557777203e-07,6.259160336854335e-10,3.8835452495916475e-12,4.686302490599719e-13,8.144068743297745e-15,1.5655607363023086e-12,1.2334258847106278e-14,7.2264102172538954e-09,4.6184331032318e-13,3.76,0.0,0.005075515236540998,0.9981577485798102,1.5340890323254547e-07,7.283251452809043e-11,0.8376017431298958,0.8546849267936897,5.589516516621678e-07,1.6305566646592224e-09,0.0018148535275371394
1.9569264435577522e-05,0.9664737713553576,1.6469383406684325e-06,7.131731067362081e-06,1.4588930317558026e-05,2.5934346662696036e-07,0.0,0.0,4.807524039672697e-06,9.661822059225485e-11,2.189100981115919e-05,4.664918477468635e-07,2.0341485504995208e-07,6.87802394080543e-16,2.1243193087186638e-10,4.190212839966959e-08,4.5702678547254623e-07,2.2743277229486198e-07,7.153919228301077e-07,2.6605353019273128e-09,0.008605217204193107,6.837727821719412e-08,1.5048419001793683e-09,3.606233712665662e-11,1.0878276584072158e-11,6.730811322220845e-07,6.422405592434868e-10,4.17461719664631e-12,5.062002637391373e-13,8.749081046795073e-15,1.6654693531004442e-12,1.2708132183466443e-14,7.4380321593322745e-09,4.852529400064529e-13,3.76,0.0,0.004890453055102123,0.9981570743658615,1.5996603683437104e-07,7.697740152026253e-11,0.837709787418734,0.8549470067953866,5.590237834712909e-07,1.6307671704673483e-09,0.0018148522991072785
1.9710147170180633e-05,0.96651198284082,1.68312328501541e-06,7.274445440766292e-06,1.5012189842763911e-05,2.6912451793395456e-07,0.0,0.0,4.8792521027387e-06,9.972538067366872e-11,2.2459231420914048e-05,4.840306280951206e-07,2.053715047326035e-07,7.244993762669973e-16,2.1896917809991421e-10,4.31336540620975e-08,4.7355704072924663e-07,2.3601645969653302e-07,7.370359992809536e-07,2.758344970482871e-09,0.008681891726699907,6.899112834429424e-08,1.5491804673854333e-09,3.867343618406111e-11,1.1274370881120118e-11,6.995527102128601e-07,6.589209039091474e-10,4.48527533244333e-12,5.465197206531679e-13,9.39501201189463e-15,1.7712673669797383e-12,1.3091417288070402e-14,7.65460302020231e-09,5.096804828927174e-13,3.76,0.0,0.004712138624044105,0.9981563864090699,1.6675872921633893e-07,8.132998150726885e-11,0.8378110711381019,0.855202351870318,5.590914026548159e-07,1.6309647901173593e-09,0.0018148510539978077
1.9851029904783745e-05,0.9665492252975062,1.7199598734730212e-06,7.418974368039812e-06,1.54453508680048e-05,2.79195743928691e-07,0.0,0.0,4.951478384621457e-06,1.0290783837158896e-10,2.3039856927050966e-05,5.020834151794527e-07,2.0733306259895016e-07,7.629132550604337e-16,2.2565471956047606e-10,4.4391534544623645e-08,4.905814346692833e-07,2.4485610382047606e-07,7.591544779565792e-07,2.8591582372935183e-09,0.008758570208500951,6.96049974165148e-08,1.5944732364511827e-09,4.1456544475483495e-11,1.1682449756497369e-11,7.269051280460176e-07,6.759637787819277e-10,4.8166951492846514e-12,5.897714784998238e-13,1.0084369936798493e-14,1.8832722414501146e-12,1.3484315449249196e-14,7.876211963207223e-09,5.351635171069453e-13,3.76,0.0,0.004540325904971039,0.9981556844816865,1.7379404356452088e-07,8.589937485514726e-11,0.837905840976476,0.8554512074066342,5.591546738690854e-07,1.6311494360273889e-09,0.0018148497752250683
1.9977824365926544e-05,0.9665819442348793,1.7536783659513874e-06,7.550615092949535e-06,1.5843809810999912e-05,2.8851324852191106e-07,0.0,0.0,5.016909702107609e-06,1.0583759417425909e-10,2.357321609487363e-05,5.187795032543223e-07,2.0910274521040938e-07,7.990121043801576e-16,2.318004772857748e-10,4.554648334960169e-08,5.063357355759163e-07,2.530353761620298e-07,7.794725121175358e-07,2.952520082406976e-09,0.008827583576271076,7.01574909872445e-08,1.6360647935620472e-09,4.41168752371714e-11,1.2060211936833128e-11,7.522955547495139e-07,6.916179720376102e-10,5.1337461491519e-12,6.313651609985987e-13,1.074410679414601e-14,1.9896583265334738e-12,1.384631259794169e-14,8.080042223228119e-09,5.590326983221587e-13,3.76,0.0,0.004391057305581968,0.9981550405897516,1.8033925082250088e-07,9.020502510831016e-11,0.8379857610960731,0.8556698244323018,5.592080316945942e-07,1.6313051459330163e-09,0.0018148486025957916
2.0091939380955064e-05,0.9666107652553264,1.7844895715805352e-06,7.670369379124834e-06,1.6209513819737094e-05,2.9710833081106726e-07,0.0,0.0,5.0761456450025155e-06,1.0852836385237434e-10,2.4062130829433717e-05,5.341763195096885e-07,2.1069899209666795e-07,8.327831824111084e-16,2.3743748304813357e-10,4.660469954533363e-08,5.208723985433412e-07,2.60581482405475e-07,7.980964151939675e-07,3.038723614829642e-09,0.008889697341466973,7.065474091213805e-08,1.674176500032383e-09,4.6643880645338937e-11,1.2408884102712223e-11,7.757888269083873e-07,7.059667280030498e-10,5.435109741487918e-12,6.710876210341341e-13,1.137145264274956e-14,2.090144345844647e-12,1.4179035772339344e-14,8.267096251912088e-09,5.812967915055958e-13,3.76,0.0,0.004260916057819923,0.9981544510770644,1.8640744602689244e-07,9.42427293363112e-11,0.8380534810811252,0.8558623868974284,5.592532448483095e-07,1.63143728143057e-09,0.0018148475344301556
2.0206054395983583e-05,0.9666390114377414,1.8157466559983278e-06,7.791343248547892e-06,1.6582036841154308e-05,3.059053631855113e-07,0.0,0.0,5.13571229221724e-06,1.1127108844041039e-10,2.4559599929725076e-05,5.49930218590259e-07,2.1229864455513872e-07,8.678103826295032e-16,2.431761005779825e-10,4.768091162029425e-08,5.357548202480078e-07,2.683058894373338e-07,8.170441716495584e-07,3.1270330901683205e-09,0.008951812336254045,7.115199321918169e-08,1.7129400505759318e-09,4.93028114732473e-11,1.2765954076209868e-11,7.99904175214603e-07,7.205656670154716e-10,5.7523958390578e-12,7.130962477571976e-13,1.2032217957997003e-14,2.195319119844448e-12,1.4518437437345276e-14,8.457618227269716e-09,6.043241225865405e-13,3.76,0.0,0.004134631948178815,0.998153851951204,1.926479814303403e-07,9.844007503197528e-11,0.8381173370202933,0.8560510991347839,5.592958787787864e-07,1.631561726891646e-09,0.001814846443322791
2.0320169411012103e-05,0.9666666998322595,1.84745525387819e-06,7.91354573119833e-06,1.696147761056917e-05,3.1490790197003533e-07,0.0,0.0,5.195610905697547e-06,1.1406656029888842e-10,2.5065751194290594e-05,5.660472904732017e-07,2.13901760752257e-07,9.0413498423887e-16,2.4901765637872477e-10,4.877533506893504e-08,5.509896571485309e-07,2.762117885409502e-07,8.363196362553488e-07,3.217490345140609e-09,0.00901392817077035,7.164924505558775e-08,1.752363810395876e-09,5.209991176644196e-11,1.3131587237275199e-11,8.246553207847852e-07,7.354185902411588e-10,6.086356906971134e-12,7.575108588216204e-13,1.2728019530761022e-14,2.3053828025727276e-12,1.4864632588551433e-14,8.651657856095391e-09,6.281370018121988e-13,3.76,0.0,0.00401209065897031,0.9981532430695378,1.9906496665054557e-07,1.0280261425356453e-10,0.8381774435313659,0.85623607516188,5.593360099887903e-07,1.6316788300200656e-09,0.0018148453342762974
2.0434284426040623e-05,0.9666938469842903,1.8796210727159501e-06,8.036986020565002e-06,1.734793593623895e-05,3.2411954989511496e-07,0.0,0.0,5.255842802726336e-06,1.1691558596442347e-10,2.558071401371848e-05,5.825336994560509e-07,2.1550840013660277e-07,9.417995888427625e-16,2.5496349434355435e-10,4.988818877576477e-08,5.665836655585345e-07,2.843024143077843e-07,8.559267062349966e-07,3.3101378726346262e-09,0.009076044463331013,7.21464936336838e-08,1.7924555001374328e-09,5.504169168347856e-11,1.3505951557355275e-11,8.500562299781023e-07,7.505293538452441e-10,6.437777049738794e-12,8.044569567941694e-13,1.346054478563414e-14,2.420543277852324e-12,1.521773812285118e-14,8.849265380567e-09,6.52758295562375e-13,3.76,0.0,0.00389318125974838,0.9981526242869816,2.0566259518773008e-07,1.0733606911249766e-10,0.8382339118355175,0.8564174256183594,5.593737127238747e-07,1.6317890335788323e-09,0.0018148442129918908
2.0548399441069143e-05,0.9667204689494822,1.9122498941916184e-06,8.161673476666876e-06,1.774151271118768e-05,3.3354395672356134e-07,0.0,0.0,5.316409356359839e-06,1.198189865351105e-10,2.610461938961639e-05,5.993956851250092e-07,2.171186234486313e-07,9.808479855931886e-16,2.610149762307049e-10,5.101969405371256e-08,5.825437027496648e-07,2.9258104524026637e-07,8.758693221904211e-07,3.405018830162957e-09,0.009138160840144823,7.26437362276384e-08,1.8332231268244413e-09,5.813493770049225e-11,1.3889217641600397e-11,8.761211178370563e-07,7.659018698707123e-10,6.8074732031537025e-12,8.540659735025128e-13,1.4231554576180532e-14,2.5410164358539085e-12,1.5577872846600544e-14,9.05049158404851e-09,6.782114385766894e-13,3.76,0.0,0.003777796107796713,0.998151995473705,2.1244514600657975e-07,1.1204633644171778e-10,0.8382868498570917,0.8565952578652392,5.594090590214001e-07,1.6318922312524456e-09,0.001814843068143432
